ID;COD;NAME;DESCRIPTION;PARENTCODE;ORDER
1124;195903;(195903) 1959-Marzo;1959-Marzo;200302;195903
1126;195904;(195904) 1959-Abril;1959-Abril;200302;195904
1127;195905;(195905) 1959-Mayo;1959-Mayo;200302;195905
1128;195906;(195906) 1959-Junio;1959-Junio;200302;195906
1131;195907;(195907) 1959-Julio;1959-Julio;200302;195907
1132;195908;(195908) 1959-Agosto;1959-Agosto;200302;195908
1133;195909;(195909) 1959-Septiembre;1959-Septiembre;200302;195909
1135;195910;(195910) 1959-Octubre;1959-Octubre;200302;195910
1136;195911;(195911) 1959-Noviembre;1959-Noviembre;200302;195911
1137;195912;(195912) 1959-Diciembre;1959-Diciembre;200302;195912
1103;195801;(195801) 1958-Enero;1958-Enero;200301;195801
1104;195802;(195802) 1958-Febrero;1958-Febrero;200301;195802
1105;195803;(195803) 1958-Marzo;1958-Marzo;200301;195803
1107;195804;(195804) 1958-Abril;1958-Abril;200301;195804
1108;195805;(195805) 1958-Mayo;1958-Mayo;200301;195805
1109;195806;(195806) 1958-Junio;1958-Junio;200301;195806
1112;195807;(195807) 1958-Julio;1958-Julio;200301;195807
1113;195808;(195808) 1958-Agosto;1958-Agosto;200301;195808
1114;195809;(195809) 1958-Septiembre;1958-Septiembre;200301;195809
1116;195810;(195810) 1958-Octubre;1958-Octubre;200301;195810
1117;195811;(195811) 1958-Noviembre;1958-Noviembre;200301;195811
1118;195812;(195812) 1958-Diciembre;1958-Diciembre;200301;195812
1084;195701;(195701) 1957-Enero;1957-Enero;2002;195701
1085;195702;(195702) 1957-Febrero;1957-Febrero;2002;195702
1086;195703;(195703) 1957-Marzo;1957-Marzo;2002;195703
1088;195704;(195704) 1957-Abril;1957-Abril;2002;195704
1089;195705;(195705) 1957-Mayo;1957-Mayo;2002;195705
1090;195706;(195706) 1957-Junio;1957-Junio;2002;195706
1093;195707;(195707) 1957-Julio;1957-Julio;2002;195707
1094;195708;(195708) 1957-Agosto;1957-Agosto;2002;195708
1095;195709;(195709) 1957-Septiembre;1957-Septiembre;2002;195709
1097;195710;(195710) 1957-Octubre;1957-Octubre;2002;195710
1098;195711;(195711) 1957-Noviembre;1957-Noviembre;2002;195711
1099;195712;(195712) 1957-Diciembre;1957-Diciembre;2002;195712
1065;195601;(195601) 1956-Enero;1956-Enero;1956;195601
1066;195602;(195602) 1956-Febrero;1956-Febrero;1956;195602
1067;195603;(195603) 1956-Marzo;1956-Marzo;1956;195603
1069;195604;(195604) 1956-Abril;1956-Abril;1956;195604
1070;195605;(195605) 1956-Mayo;1956-Mayo;1956;195605
1071;195606;(195606) 1956-Junio;1956-Junio;1956;195606
1074;195607;(195607) 1956-Julio;1956-Julio;1956;195607
1075;195608;(195608) 1956-Agosto;1956-Agosto;1956;195608
1076;195609;(195609) 1956-Septiembre;1956-Septiembre;1956;195609
1078;195610;(195610) 1956-Octubre;1956-Octubre;1956;195610
1079;195611;(195611) 1956-Noviembre;1956-Noviembre;1956;195611
1080;195612;(195612) 1956-Diciembre;1956-Diciembre;1956;195612
1046;195501;(195501) 1955-Enero;1955-Enero;1955;195501
1047;195502;(195502) 1955-Febrero;1955-Febrero;1955;195502
1048;195503;(195503) 1955-Marzo;1955-Marzo;1955;195503
1050;195504;(195504) 1955-Abril;1955-Abril;1955;195504
1051;195505;(195505) 1955-Mayo;1955-Mayo;1955;195505
1052;195506;(195506) 1955-Junio;1955-Junio;1955;195506
1055;195507;(195507) 1955-Julio;1955-Julio;1955;195507
1056;195508;(195508) 1955-Agosto;1955-Agosto;1955;195508
1057;195509;(195509) 1955-Septiembre;1955-Septiembre;1955;195509
1059;195510;(195510) 1955-Octubre;1955-Octubre;1955;195510
1060;195511;(195511) 1955-Noviembre;1955-Noviembre;1955;195511
1061;195512;(195512) 1955-Diciembre;1955-Diciembre;1955;195512
1027;195401;(195401) 1954-Enero;1954-Enero;200212;195401
1028;195402;(195402) 1954-Febrero;1954-Febrero;200212;195402
1029;195403;(195403) 1954-Marzo;1954-Marzo;200212;195403
1031;195404;(195404) 1954-Abril;1954-Abril;200212;195404
1032;195405;(195405) 1954-Mayo;1954-Mayo;200212;195405
1033;195406;(195406) 1954-Junio;1954-Junio;200212;195406
1036;195407;(195407) 1954-Julio;1954-Julio;200212;195407
1037;195408;(195408) 1954-Agosto;1954-Agosto;200212;195408
1038;195409;(195409) 1954-Septiembre;1954-Septiembre;200212;195409
1040;195410;(195410) 1954-Octubre;1954-Octubre;200212;195410
1041;195411;(195411) 1954-Noviembre;1954-Noviembre;200212;195411
1042;195412;(195412) 1954-Diciembre;1954-Diciembre;200212;195412
1008;195301;(195301) 1953-Enero;1953-Enero;200211;195301
1009;195302;(195302) 1953-Febrero;1953-Febrero;200211;195302
1010;195303;(195303) 1953-Marzo;1953-Marzo;200211;195303
1012;195304;(195304) 1953-Abril;1953-Abril;200211;195304
1013;195305;(195305) 1953-Mayo;1953-Mayo;200211;195305
1014;195306;(195306) 1953-Junio;1953-Junio;200211;195306
1017;195307;(195307) 1953-Julio;1953-Julio;200211;195307
1018;195308;(195308) 1953-Agosto;1953-Agosto;200211;195308
1019;195309;(195309) 1953-Septiembre;1953-Septiembre;200211;195309
1021;195310;(195310) 1953-Octubre;1953-Octubre;200211;195310
1022;195311;(195311) 1953-Noviembre;1953-Noviembre;200211;195311
1023;195312;(195312) 1953-Diciembre;1953-Diciembre;200211;195312
989;195201;(195201) 1952-Enero;1952-Enero;200210;195201
990;195202;(195202) 1952-Febrero;1952-Febrero;200210;195202
991;195203;(195203) 1952-Marzo;1952-Marzo;200210;195203
993;195204;(195204) 1952-Abril;1952-Abril;200210;195204
994;195205;(195205) 1952-Mayo;1952-Mayo;200210;195205
995;195206;(195206) 1952-Junio;1952-Junio;200210;195206
998;195207;(195207) 1952-Julio;1952-Julio;200210;195207
999;195208;(195208) 1952-Agosto;1952-Agosto;200210;195208
1000;195209;(195209) 1952-Septiembre;1952-Septiembre;200210;195209
1002;195210;(195210) 1952-Octubre;1952-Octubre;200210;195210
1003;195211;(195211) 1952-Noviembre;1952-Noviembre;200210;195211
1004;195212;(195212) 1952-Diciembre;1952-Diciembre;200210;195212
970;195101;(195101) 1951-Enero;1951-Enero;1951;195101
971;195102;(195102) 1951-Febrero;1951-Febrero;1951;195102
972;195103;(195103) 1951-Marzo;1951-Marzo;1951;195103
974;195104;(195104) 1951-Abril;1951-Abril;1951;195104
975;195105;(195105) 1951-Mayo;1951-Mayo;1951;195105
976;195106;(195106) 1951-Junio;1951-Junio;1951;195106
979;195107;(195107) 1951-Julio;1951-Julio;1951;195107
980;195108;(195108) 1951-Agosto;1951-Agosto;1951;195108
981;195109;(195109) 1951-Septiembre;1951-Septiembre;1951;195109
983;195110;(195110) 1951-Octubre;1951-Octubre;1951;195110
984;195111;(195111) 1951-Noviembre;1951-Noviembre;1951;195111
985;195112;(195112) 1951-Diciembre;1951-Diciembre;1951;195112
951;195001;(195001) 1950-Enero;1950-Enero;200209;195001
952;195002;(195002) 1950-Febrero;1950-Febrero;200209;195002
953;195003;(195003) 1950-Marzo;1950-Marzo;200209;195003
955;195004;(195004) 1950-Abril;1950-Abril;200209;195004
956;195005;(195005) 1950-Mayo;1950-Mayo;200209;195005
957;195006;(195006) 1950-Junio;1950-Junio;200209;195006
960;195007;(195007) 1950-Julio;1950-Julio;200209;195007
961;195008;(195008) 1950-Agosto;1950-Agosto;200209;195008
962;195009;(195009) 1950-Septiembre;1950-Septiembre;200209;195009
964;195010;(195010) 1950-Octubre;1950-Octubre;200209;195010
965;195011;(195011) 1950-Noviembre;1950-Noviembre;200209;195011
966;195012;(195012) 1950-Diciembre;1950-Diciembre;200209;195012
932;194901;(194901) 1949-Enero;1949-Enero;200208;194901
933;194902;(194902) 1949-Febrero;1949-Febrero;200208;194902
934;194903;(194903) 1949-Marzo;1949-Marzo;200208;194903
936;194904;(194904) 1949-Abril;1949-Abril;200208;194904
937;194905;(194905) 1949-Mayo;1949-Mayo;200208;194905
938;194906;(194906) 1949-Junio;1949-Junio;200208;194906
941;194907;(194907) 1949-Julio;1949-Julio;200208;194907
942;194908;(194908) 1949-Agosto;1949-Agosto;200208;194908
943;194909;(194909) 1949-Septiembre;1949-Septiembre;200208;194909
945;194910;(194910) 1949-Octubre;1949-Octubre;200208;194910
946;194911;(194911) 1949-Noviembre;1949-Noviembre;200208;194911
947;194912;(194912) 1949-Diciembre;1949-Diciembre;200208;194912
913;194801;(194801) 1948-Enero;1948-Enero;200207;194801
914;194802;(194802) 1948-Febrero;1948-Febrero;200207;194802
915;194803;(194803) 1948-Marzo;1948-Marzo;200207;194803
917;194804;(194804) 1948-Abril;1948-Abril;200207;194804
918;194805;(194805) 1948-Mayo;1948-Mayo;200207;194805
919;194806;(194806) 1948-Junio;1948-Junio;200207;194806
922;194807;(194807) 1948-Julio;1948-Julio;200207;194807
923;194808;(194808) 1948-Agosto;1948-Agosto;200207;194808
924;194809;(194809) 1948-Septiembre;1948-Septiembre;200207;194809
926;194810;(194810) 1948-Octubre;1948-Octubre;200207;194810
927;194811;(194811) 1948-Noviembre;1948-Noviembre;200207;194811
928;194812;(194812) 1948-Diciembre;1948-Diciembre;200207;194812
894;194701;(194701) 1947-Enero;1947-Enero;1947;194701
895;194702;(194702) 1947-Febrero;1947-Febrero;1947;194702
896;194703;(194703) 1947-Marzo;1947-Marzo;1947;194703
898;194704;(194704) 1947-Abril;1947-Abril;1947;194704
899;194705;(194705) 1947-Mayo;1947-Mayo;1947;194705
900;194706;(194706) 1947-Junio;1947-Junio;1947;194706
903;194707;(194707) 1947-Julio;1947-Julio;1947;194707
904;194708;(194708) 1947-Agosto;1947-Agosto;1947;194708
905;194709;(194709) 1947-Septiembre;1947-Septiembre;1947;194709
907;194710;(194710) 1947-Octubre;1947-Octubre;1947;194710
908;194711;(194711) 1947-Noviembre;1947-Noviembre;1947;194711
909;194712;(194712) 1947-Diciembre;1947-Diciembre;1947;194712
875;194601;(194601) 1946-Enero;1946-Enero;1946;194601
876;194602;(194602) 1946-Febrero;1946-Febrero;1946;194602
877;194603;(194603) 1946-Marzo;1946-Marzo;1946;194603
879;194604;(194604) 1946-Abril;1946-Abril;1946;194604
880;194605;(194605) 1946-Mayo;1946-Mayo;1946;194605
881;194606;(194606) 1946-Junio;1946-Junio;1946;194606
884;194607;(194607) 1946-Julio;1946-Julio;1946;194607
885;194608;(194608) 1946-Agosto;1946-Agosto;1946;194608
886;194609;(194609) 1946-Septiembre;1946-Septiembre;1946;194609
888;194610;(194610) 1946-Octubre;1946-Octubre;1946;194610
889;194611;(194611) 1946-Noviembre;1946-Noviembre;1946;194611
890;194612;(194612) 1946-Diciembre;1946-Diciembre;1946;194612
856;194501;(194501) 1945-Enero;1945-Enero;200206;194501
857;194502;(194502) 1945-Febrero;1945-Febrero;200206;194502
858;194503;(194503) 1945-Marzo;1945-Marzo;200206;194503
860;194504;(194504) 1945-Abril;1945-Abril;200206;194504
861;194505;(194505) 1945-Mayo;1945-Mayo;200206;194505
862;194506;(194506) 1945-Junio;1945-Junio;200206;194506
865;194507;(194507) 1945-Julio;1945-Julio;200206;194507
866;194508;(194508) 1945-Agosto;1945-Agosto;200206;194508
867;194509;(194509) 1945-Septiembre;1945-Septiembre;200206;194509
869;194510;(194510) 1945-Octubre;1945-Octubre;200206;194510
870;194511;(194511) 1945-Noviembre;1945-Noviembre;200206;194511
871;194512;(194512) 1945-Diciembre;1945-Diciembre;200206;194512
837;194401;(194401) 1944-Enero;1944-Enero;200205;194401
838;194402;(194402) 1944-Febrero;1944-Febrero;200205;194402
839;194403;(194403) 1944-Marzo;1944-Marzo;200205;194403
841;194404;(194404) 1944-Abril;1944-Abril;200205;194404
842;194405;(194405) 1944-Mayo;1944-Mayo;200205;194405
843;194406;(194406) 1944-Junio;1944-Junio;200205;194406
846;194407;(194407) 1944-Julio;1944-Julio;200205;194407
847;194408;(194408) 1944-Agosto;1944-Agosto;200205;194408
848;194409;(194409) 1944-Septiembre;1944-Septiembre;200205;194409
850;194410;(194410) 1944-Octubre;1944-Octubre;200205;194410
851;194411;(194411) 1944-Noviembre;1944-Noviembre;200205;194411
852;194412;(194412) 1944-Diciembre;1944-Diciembre;200205;194412
818;194301;(194301) 1943-Enero;1943-Enero;200204;194301
819;194302;(194302) 1943-Febrero;1943-Febrero;200204;194302
820;194303;(194303) 1943-Marzo;1943-Marzo;200204;194303
822;194304;(194304) 1943-Abril;1943-Abril;200204;194304
823;194305;(194305) 1943-Mayo;1943-Mayo;200204;194305
824;194306;(194306) 1943-Junio;1943-Junio;200204;194306
827;194307;(194307) 1943-Julio;1943-Julio;200204;194307
828;194308;(194308) 1943-Agosto;1943-Agosto;200204;194308
829;194309;(194309) 1943-Septiembre;1943-Septiembre;200204;194309
831;194310;(194310) 1943-Octubre;1943-Octubre;200204;194310
832;194311;(194311) 1943-Noviembre;1943-Noviembre;200204;194311
833;194312;(194312) 1943-Diciembre;1943-Diciembre;200204;194312
799;194201;(194201) 1942-Enero;1942-Enero;1942;194201
800;194202;(194202) 1942-Febrero;1942-Febrero;1942;194202
801;194203;(194203) 1942-Marzo;1942-Marzo;1942;194203
803;194204;(194204) 1942-Abril;1942-Abril;1942;194204
804;194205;(194205) 1942-Mayo;1942-Mayo;1942;194205
805;194206;(194206) 1942-Junio;1942-Junio;1942;194206
808;194207;(194207) 1942-Julio;1942-Julio;1942;194207
809;194208;(194208) 1942-Agosto;1942-Agosto;1942;194208
810;194209;(194209) 1942-Septiembre;1942-Septiembre;1942;194209
812;194210;(194210) 1942-Octubre;1942-Octubre;1942;194210
813;194211;(194211) 1942-Noviembre;1942-Noviembre;1942;194211
814;194212;(194212) 1942-Diciembre;1942-Diciembre;1942;194212
780;194101;(194101) 1941-Enero;1941-Enero;200203;194101
781;194102;(194102) 1941-Febrero;1941-Febrero;200203;194102
782;194103;(194103) 1941-Marzo;1941-Marzo;200203;194103
784;194104;(194104) 1941-Abril;1941-Abril;200203;194104
785;194105;(194105) 1941-Mayo;1941-Mayo;200203;194105
786;194106;(194106) 1941-Junio;1941-Junio;200203;194106
789;194107;(194107) 1941-Julio;1941-Julio;200203;194107
790;194108;(194108) 1941-Agosto;1941-Agosto;200203;194108
791;194109;(194109) 1941-Septiembre;1941-Septiembre;200203;194109
793;194110;(194110) 1941-Octubre;1941-Octubre;200203;194110
794;194111;(194111) 1941-Noviembre;1941-Noviembre;200203;194111
795;194112;(194112) 1941-Diciembre;1941-Diciembre;200203;194112
761;194001;(194001) 1940-Enero;1940-Enero;200202;194001
762;194002;(194002) 1940-Febrero;1940-Febrero;200202;194002
763;194003;(194003) 1940-Marzo;1940-Marzo;200202;194003
765;194004;(194004) 1940-Abril;1940-Abril;200202;194004
766;194005;(194005) 1940-Mayo;1940-Mayo;200202;194005
767;194006;(194006) 1940-Junio;1940-Junio;200202;194006
770;194007;(194007) 1940-Julio;1940-Julio;200202;194007
771;194008;(194008) 1940-Agosto;1940-Agosto;200202;194008
772;194009;(194009) 1940-Septiembre;1940-Septiembre;200202;194009
774;194010;(194010) 1940-Octubre;1940-Octubre;200202;194010
775;194011;(194011) 1940-Noviembre;1940-Noviembre;200202;194011
776;194012;(194012) 1940-Diciembre;1940-Diciembre;200202;194012
742;193901;(193901) 1939-Enero;1939-Enero;200201;193901
743;193902;(193902) 1939-Febrero;1939-Febrero;200201;193902
744;193903;(193903) 1939-Marzo;1939-Marzo;200201;193903
746;193904;(193904) 1939-Abril;1939-Abril;200201;193904
747;193905;(193905) 1939-Mayo;1939-Mayo;200201;193905
748;193906;(193906) 1939-Junio;1939-Junio;200201;193906
751;193907;(193907) 1939-Julio;1939-Julio;200201;193907
752;193908;(193908) 1939-Agosto;1939-Agosto;200201;193908
753;193909;(193909) 1939-Septiembre;1939-Septiembre;200201;193909
755;193910;(193910) 1939-Octubre;1939-Octubre;200201;193910
756;193911;(193911) 1939-Noviembre;1939-Noviembre;200201;193911
757;193912;(193912) 1939-Diciembre;1939-Diciembre;200201;193912
723;193801;(193801) 1938-Enero;1938-Enero;2001;193801
724;193802;(193802) 1938-Febrero;1938-Febrero;2001;193802
725;193803;(193803) 1938-Marzo;1938-Marzo;2001;193803
727;193804;(193804) 1938-Abril;1938-Abril;2001;193804
728;193805;(193805) 1938-Mayo;1938-Mayo;2001;193805
729;193806;(193806) 1938-Junio;1938-Junio;2001;193806
732;193807;(193807) 1938-Julio;1938-Julio;2001;193807
733;193808;(193808) 1938-Agosto;1938-Agosto;2001;193808
734;193809;(193809) 1938-Septiembre;1938-Septiembre;2001;193809
736;193810;(193810) 1938-Octubre;1938-Octubre;2001;193810
737;193811;(193811) 1938-Noviembre;1938-Noviembre;2001;193811
738;193812;(193812) 1938-Diciembre;1938-Diciembre;2001;193812
704;193701;(193701) 1937-Enero;1937-Enero;1937;193701
705;193702;(193702) 1937-Febrero;1937-Febrero;1937;193702
706;193703;(193703) 1937-Marzo;1937-Marzo;1937;193703
708;193704;(193704) 1937-Abril;1937-Abril;1937;193704
709;193705;(193705) 1937-Mayo;1937-Mayo;1937;193705
710;193706;(193706) 1937-Junio;1937-Junio;1937;193706
713;193707;(193707) 1937-Julio;1937-Julio;1937;193707
714;193708;(193708) 1937-Agosto;1937-Agosto;1937;193708
715;193709;(193709) 1937-Septiembre;1937-Septiembre;1937;193709
717;193710;(193710) 1937-Octubre;1937-Octubre;1937;193710
718;193711;(193711) 1937-Noviembre;1937-Noviembre;1937;193711
719;193712;(193712) 1937-Diciembre;1937-Diciembre;1937;193712
685;193601;(193601) 1936-Enero;1936-Enero;1936;193601
686;193602;(193602) 1936-Febrero;1936-Febrero;1936;193602
687;193603;(193603) 1936-Marzo;1936-Marzo;1936;193603
689;193604;(193604) 1936-Abril;1936-Abril;1936;193604
690;193605;(193605) 1936-Mayo;1936-Mayo;1936;193605
691;193606;(193606) 1936-Junio;1936-Junio;1936;193606
694;193607;(193607) 1936-Julio;1936-Julio;1936;193607
695;193608;(193608) 1936-Agosto;1936-Agosto;1936;193608
696;193609;(193609) 1936-Septiembre;1936-Septiembre;1936;193609
698;193610;(193610) 1936-Octubre;1936-Octubre;1936;193610
699;193611;(193611) 1936-Noviembre;1936-Noviembre;1936;193611
700;193612;(193612) 1936-Diciembre;1936-Diciembre;1936;193612
666;193501;(193501) 1935-Enero;1935-Enero;200112;193501
667;193502;(193502) 1935-Febrero;1935-Febrero;200112;193502
668;193503;(193503) 1935-Marzo;1935-Marzo;200112;193503
670;193504;(193504) 1935-Abril;1935-Abril;200112;193504
671;193505;(193505) 1935-Mayo;1935-Mayo;200112;193505
672;193506;(193506) 1935-Junio;1935-Junio;200112;193506
675;193507;(193507) 1935-Julio;1935-Julio;200112;193507
676;193508;(193508) 1935-Agosto;1935-Agosto;200112;193508
677;193509;(193509) 1935-Septiembre;1935-Septiembre;200112;193509
679;193510;(193510) 1935-Octubre;1935-Octubre;200112;193510
680;193511;(193511) 1935-Noviembre;1935-Noviembre;200112;193511
681;193512;(193512) 1935-Diciembre;1935-Diciembre;200112;193512
647;193401;(193401) 1934-Enero;1934-Enero;200111;193401
648;193402;(193402) 1934-Febrero;1934-Febrero;200111;193402
649;193403;(193403) 1934-Marzo;1934-Marzo;200111;193403
651;193404;(193404) 1934-Abril;1934-Abril;200111;193404
652;193405;(193405) 1934-Mayo;1934-Mayo;200111;193405
653;193406;(193406) 1934-Junio;1934-Junio;200111;193406
656;193407;(193407) 1934-Julio;1934-Julio;200111;193407
657;193408;(193408) 1934-Agosto;1934-Agosto;200111;193408
658;193409;(193409) 1934-Septiembre;1934-Septiembre;200111;193409
660;193410;(193410) 1934-Octubre;1934-Octubre;200111;193410
661;193411;(193411) 1934-Noviembre;1934-Noviembre;200111;193411
662;193412;(193412) 1934-Diciembre;1934-Diciembre;200111;193412
628;193301;(193301) 1933-Enero;1933-Enero;200110;193301
629;193302;(193302) 1933-Febrero;1933-Febrero;200110;193302
630;193303;(193303) 1933-Marzo;1933-Marzo;200110;193303
632;193304;(193304) 1933-Abril;1933-Abril;200110;193304
633;193305;(193305) 1933-Mayo;1933-Mayo;200110;193305
634;193306;(193306) 1933-Junio;1933-Junio;200110;193306
637;193307;(193307) 1933-Julio;1933-Julio;200110;193307
638;193308;(193308) 1933-Agosto;1933-Agosto;200110;193308
639;193309;(193309) 1933-Septiembre;1933-Septiembre;200110;193309
641;193310;(193310) 1933-Octubre;1933-Octubre;200110;193310
642;193311;(193311) 1933-Noviembre;1933-Noviembre;200110;193311
643;193312;(193312) 1933-Diciembre;1933-Diciembre;200110;193312
609;193201;(193201) 1932-Enero;1932-Enero;1932;193201
610;193202;(193202) 1932-Febrero;1932-Febrero;1932;193202
611;193203;(193203) 1932-Marzo;1932-Marzo;1932;193203
613;193204;(193204) 1932-Abril;1932-Abril;1932;193204
614;193205;(193205) 1932-Mayo;1932-Mayo;1932;193205
615;193206;(193206) 1932-Junio;1932-Junio;1932;193206
618;193207;(193207) 1932-Julio;1932-Julio;1932;193207
619;193208;(193208) 1932-Agosto;1932-Agosto;1932;193208
620;193209;(193209) 1932-Septiembre;1932-Septiembre;1932;193209
622;193210;(193210) 1932-Octubre;1932-Octubre;1932;193210
623;193211;(193211) 1932-Noviembre;1932-Noviembre;1932;193211
624;193212;(193212) 1932-Diciembre;1932-Diciembre;1932;193212
590;193101;(193101) 1931-Enero;1931-Enero;200109;193101
591;193102;(193102) 1931-Febrero;1931-Febrero;200109;193102
592;193103;(193103) 1931-Marzo;1931-Marzo;200109;193103
594;193104;(193104) 1931-Abril;1931-Abril;200109;193104
595;193105;(193105) 1931-Mayo;1931-Mayo;200109;193105
596;193106;(193106) 1931-Junio;1931-Junio;200109;193106
599;193107;(193107) 1931-Julio;1931-Julio;200109;193107
600;193108;(193108) 1931-Agosto;1931-Agosto;200109;193108
601;193109;(193109) 1931-Septiembre;1931-Septiembre;200109;193109
603;193110;(193110) 1931-Octubre;1931-Octubre;200109;193110
604;193111;(193111) 1931-Noviembre;1931-Noviembre;200109;193111
605;193112;(193112) 1931-Diciembre;1931-Diciembre;200109;193112
571;193001;(193001) 1930-Enero;1930-Enero;200108;193001
572;193002;(193002) 1930-Febrero;1930-Febrero;200108;193002
573;193003;(193003) 1930-Marzo;1930-Marzo;200108;193003
575;193004;(193004) 1930-Abril;1930-Abril;200108;193004
576;193005;(193005) 1930-Mayo;1930-Mayo;200108;193005
577;193006;(193006) 1930-Junio;1930-Junio;200108;193006
580;193007;(193007) 1930-Julio;1930-Julio;200108;193007
581;193008;(193008) 1930-Agosto;1930-Agosto;200108;193008
582;193009;(193009) 1930-Septiembre;1930-Septiembre;200108;193009
584;193010;(193010) 1930-Octubre;1930-Octubre;200108;193010
585;193011;(193011) 1930-Noviembre;1930-Noviembre;200108;193011
586;193012;(193012) 1930-Diciembre;1930-Diciembre;200108;193012
552;192901;(192901) 1929-Enero;1929-Enero;200107;192901
553;192902;(192902) 1929-Febrero;1929-Febrero;200107;192902
554;192903;(192903) 1929-Marzo;1929-Marzo;200107;192903
556;192904;(192904) 1929-Abril;1929-Abril;200107;192904
557;192905;(192905) 1929-Mayo;1929-Mayo;200107;192905
558;192906;(192906) 1929-Junio;1929-Junio;200107;192906
561;192907;(192907) 1929-Julio;1929-Julio;200107;192907
562;192908;(192908) 1929-Agosto;1929-Agosto;200107;192908
563;192909;(192909) 1929-Septiembre;1929-Septiembre;200107;192909
565;192910;(192910) 1929-Octubre;1929-Octubre;200107;192910
566;192911;(192911) 1929-Noviembre;1929-Noviembre;200107;192911
567;192912;(192912) 1929-Diciembre;1929-Diciembre;200107;192912
533;192801;(192801) 1928-Enero;1928-Enero;1928;192801
534;192802;(192802) 1928-Febrero;1928-Febrero;1928;192802
535;192803;(192803) 1928-Marzo;1928-Marzo;1928;192803
537;192804;(192804) 1928-Abril;1928-Abril;1928;192804
538;192805;(192805) 1928-Mayo;1928-Mayo;1928;192805
539;192806;(192806) 1928-Junio;1928-Junio;1928;192806
542;192807;(192807) 1928-Julio;1928-Julio;1928;192807
543;192808;(192808) 1928-Agosto;1928-Agosto;1928;192808
544;192809;(192809) 1928-Septiembre;1928-Septiembre;1928;192809
546;192810;(192810) 1928-Octubre;1928-Octubre;1928;192810
547;192811;(192811) 1928-Noviembre;1928-Noviembre;1928;192811
548;192812;(192812) 1928-Diciembre;1928-Diciembre;1928;192812
514;192701;(192701) 1927-Enero;1927-Enero;1927;192701
515;192702;(192702) 1927-Febrero;1927-Febrero;1927;192702
516;192703;(192703) 1927-Marzo;1927-Marzo;1927;192703
518;192704;(192704) 1927-Abril;1927-Abril;1927;192704
519;192705;(192705) 1927-Mayo;1927-Mayo;1927;192705
520;192706;(192706) 1927-Junio;1927-Junio;1927;192706
523;192707;(192707) 1927-Julio;1927-Julio;1927;192707
524;192708;(192708) 1927-Agosto;1927-Agosto;1927;192708
525;192709;(192709) 1927-Septiembre;1927-Septiembre;1927;192709
527;192710;(192710) 1927-Octubre;1927-Octubre;1927;192710
528;192711;(192711) 1927-Noviembre;1927-Noviembre;1927;192711
529;192712;(192712) 1927-Diciembre;1927-Diciembre;1927;192712
495;192601;(192601) 1926-Enero;1926-Enero;200106;192601
496;192602;(192602) 1926-Febrero;1926-Febrero;200106;192602
497;192603;(192603) 1926-Marzo;1926-Marzo;200106;192603
499;192604;(192604) 1926-Abril;1926-Abril;200106;192604
500;192605;(192605) 1926-Mayo;1926-Mayo;200106;192605
501;192606;(192606) 1926-Junio;1926-Junio;200106;192606
504;192607;(192607) 1926-Julio;1926-Julio;200106;192607
505;192608;(192608) 1926-Agosto;1926-Agosto;200106;192608
506;192609;(192609) 1926-Septiembre;1926-Septiembre;200106;192609
508;192610;(192610) 1926-Octubre;1926-Octubre;200106;192610
509;192611;(192611) 1926-Noviembre;1926-Noviembre;200106;192611
510;192612;(192612) 1926-Diciembre;1926-Diciembre;200106;192612
476;192501;(192501) 1925-Enero;1925-Enero;200105;192501
477;192502;(192502) 1925-Febrero;1925-Febrero;200105;192502
478;192503;(192503) 1925-Marzo;1925-Marzo;200105;192503
480;192504;(192504) 1925-Abril;1925-Abril;200105;192504
481;192505;(192505) 1925-Mayo;1925-Mayo;200105;192505
482;192506;(192506) 1925-Junio;1925-Junio;200105;192506
485;192507;(192507) 1925-Julio;1925-Julio;200105;192507
486;192508;(192508) 1925-Agosto;1925-Agosto;200105;192508
487;192509;(192509) 1925-Septiembre;1925-Septiembre;200105;192509
489;192510;(192510) 1925-Octubre;1925-Octubre;200105;192510
490;192511;(192511) 1925-Noviembre;1925-Noviembre;200105;192511
491;192512;(192512) 1925-Diciembre;1925-Diciembre;200105;192512
457;192401;(192401) 1924-Enero;1924-Enero;200104;192401
458;192402;(192402) 1924-Febrero;1924-Febrero;200104;192402
459;192403;(192403) 1924-Marzo;1924-Marzo;200104;192403
461;192404;(192404) 1924-Abril;1924-Abril;200104;192404
462;192405;(192405) 1924-Mayo;1924-Mayo;200104;192405
463;192406;(192406) 1924-Junio;1924-Junio;200104;192406
466;192407;(192407) 1924-Julio;1924-Julio;200104;192407
467;192408;(192408) 1924-Agosto;1924-Agosto;200104;192408
468;192409;(192409) 1924-Septiembre;1924-Septiembre;200104;192409
470;192410;(192410) 1924-Octubre;1924-Octubre;200104;192410
471;192411;(192411) 1924-Noviembre;1924-Noviembre;200104;192411
472;192412;(192412) 1924-Diciembre;1924-Diciembre;200104;192412
438;192301;(192301) 1923-Enero;1923-Enero;1923;192301
439;192302;(192302) 1923-Febrero;1923-Febrero;1923;192302
440;192303;(192303) 1923-Marzo;1923-Marzo;1923;192303
442;192304;(192304) 1923-Abril;1923-Abril;1923;192304
443;192305;(192305) 1923-Mayo;1923-Mayo;1923;192305
444;192306;(192306) 1923-Junio;1923-Junio;1923;192306
