TEMPORAL;ESTADO_DATO;IVGS_TIPVENT;IVGS_SERIEIVGS;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2011-02;P;03;03;C01;INDICE;85.785790831;M
2011-03;P;01;03;C01;INDICE;96.617213469;M
2011-03;P;02;03;C01;INDICE;104.330929345;M
2011-03;P;03;03;C01;INDICE;93.74180004;M
2011-04;P;01;03;C01;INDICE;103.128212828;M
2011-04;P;02;03;C01;INDICE;103.716921502;M
2011-04;P;03;03;C01;INDICE;102.611916113;M
2011-05;P;01;03;C01;INDICE;95.646316786;M
2011-05;P;02;03;C01;INDICE;94.455794166;M
2011-05;P;03;03;C01;INDICE;97.62959121;M
2011-06;P;01;03;C01;INDICE;105.880450144;M
2011-06;P;02;03;C01;INDICE;103.025425446;M
2011-06;P;03;03;C01;INDICE;105.224373865;M
2011-07;P;01;03;C01;INDICE;126.802702475;M
2011-07;P;02;03;C01;INDICE;114.804546575;M
2011-07;P;03;03;C01;INDICE;132.065293219;M
2011-08;P;01;03;C01;INDICE;108.438988085;M
2011-08;P;02;03;C01;INDICE;112.923201369;M
2011-08;P;03;03;C01;INDICE;106.303558931;M
2011-09;P;01;03;C01;INDICE;98.848530189;M
2011-09;P;02;03;C01;INDICE;99.832271144;M
2011-09;P;03;03;C01;INDICE;99.04420346;M
2011-10;P;01;03;C01;INDICE;100.500110218;M
2011-10;P;02;03;C01;INDICE;103.54826853;M
2011-10;P;03;03;C01;INDICE;98.66758346;M
2011-11;P;01;03;C01;INDICE;100.402431989;M
2011-11;P;02;03;C01;INDICE;101.581133886;M
2011-11;P;03;03;C01;INDICE;99.672477772;M
2011-12;P;01;03;C01;INDICE;156.067638171;M
2011-12;P;02;03;C01;INDICE;161.438764784;M
2011-12;P;03;03;C01;INDICE;154.620227889;M
2012-01;P;01;03;C01;INDICE;122.181945406;M
2012-01;P;02;03;C01;INDICE;94.852220441;M
2012-01;P;03;03;C01;INDICE;134.793207181;M
2012-02;P;01;03;C01;INDICE;79.546606012;M
2012-02;P;02;03;C01;INDICE;83.556273929;M
2012-02;P;03;03;C01;INDICE;79.530205788;M
2012-03;P;01;03;C01;INDICE;89.945742603;M
2012-03;P;02;03;C01;INDICE;98.218059291;M
2012-03;P;03;03;C01;INDICE;86.966828279;M
2012-04;P;01;03;C01;INDICE;87.161076911;M
2012-04;P;02;03;C01;INDICE;94.527119527;M
2012-04;P;03;03;C01;INDICE;83.887748183;M
2012-05;P;01;03;C01;INDICE;90.907694718;M
2012-05;P;02;03;C01;INDICE;92.813917765;M
2012-05;P;03;03;C01;INDICE;89.99634585;M
2012-06;P;01;03;C01;INDICE;92.610067781;M
2012-06;P;02;03;C01;INDICE;98.146557992;M
2012-06;P;03;03;C01;INDICE;90.260156782;M
2012-07;P;01;03;C01;INDICE;114.155062098;M
2012-07;P;02;03;C01;INDICE;111.267697536;M
2012-07;P;03;03;C01;INDICE;116.744878226;M
2012-08;P;01;03;C01;INDICE;107.64926764;M
2012-08;P;02;03;C01;INDICE;114.464549701;M
2012-08;P;03;03;C01;INDICE;103.79447138;M
2012-09;P;01;03;C01;INDICE;87.830381026;M
2012-09;P;02;03;C01;INDICE;98.777879961;M
2012-09;P;03;03;C01;INDICE;83.30228297;M
2012-10;P;01;03;C01;INDICE;87.626192924;M
2012-10;P;02;03;C01;INDICE;100.686261984;M
2012-10;P;03;03;C01;INDICE;81.580664796;M
2012-11;P;01;03;C01;INDICE;89.869785784;M
2012-11;P;02;03;C01;INDICE;99.419797362;M
2012-11;P;03;03;C01;INDICE;86.409563766;M
2012-12;P;01;03;C01;INDICE;140.359972839;M
2012-12;P;02;03;C01;INDICE;159.413719665;M
2012-12;P;03;03;C01;INDICE;131.243704102;M
2013-01;P;01;03;C01;INDICE;108.889630484;M
2013-01;P;02;03;C01;INDICE;91.217705239;M
2013-01;P;03;03;C01;INDICE;115.972607703;M
2013-02;P;01;03;C01;INDICE;74.971283386;M
2013-02;P;02;03;C01;INDICE;83.598260502;M
2013-02;P;03;03;C01;INDICE;70.375307674;M
2013-03;P;01;03;C01;INDICE;81.551624915;M
2013-03;P;02;03;C01;INDICE;96.014574494;M
2013-03;P;03;03;C01;INDICE;75.392302518;M
2013-04;P;01;03;C01;INDICE;82.108943587;M
2013-04;P;02;03;C01;INDICE;92.025880213;M
2013-04;P;03;03;C01;INDICE;79.31674384;M
2013-05;P;01;03;C01;INDICE;84.802609593;M
2013-05;P;02;03;C01;INDICE;92.251774868;M
2013-05;P;03;03;C01;INDICE;80.605141136;M
2013-06;P;01;03;C01;INDICE;92.286429401;M
2013-06;P;02;03;C01;INDICE;97.086629822;M
2013-06;P;03;03;C01;INDICE;90.19933312;M
2013-07;P;01;03;C01;INDICE;109.082640775;M
2013-07;P;02;03;C01;INDICE;107.089192051;M
2013-07;P;03;03;C01;INDICE;109.713168451;M
2013-08;P;01;03;C01;INDICE;98.057142606;M
2013-08;P;02;03;C01;INDICE;110.052142737;M
2013-08;P;03;03;C01;INDICE;93.068076546;M
2013-09;P;01;03;C01;INDICE;89.380718338;M
2013-09;P;02;03;C01;INDICE;97.721546761;M
2013-09;P;03;03;C01;INDICE;86.147958321;M
2013-10;P;01;03;C01;INDICE;87.43325106;M
2013-10;P;02;03;C01;INDICE;98.046935312;M
2013-10;P;03;03;C01;INDICE;82.935936319;M
2013-11;P;01;03;C01;INDICE;93.13156358;M
2013-11;P;02;03;C01;INDICE;98.658985997;M
2013-11;P;03;03;C01;INDICE;90.792558376;M
2013-12;P;01;03;C01;INDICE;141.664744414;M
2013-12;P;02;03;C01;INDICE;161.687532397;M
2013-12;P;03;03;C01;INDICE;134.632346323;M
2014-01;P;01;03;C01;INDICE;108.584735641;M
2014-01;P;02;03;C01;INDICE;92.058909785;M
2014-01;P;03;03;C01;INDICE;114.452272715;M
2014-02;P;01;03;C01;INDICE;74.12645029;M
2014-02;P;02;03;C01;INDICE;82.52330897;M
2014-02;P;03;03;C01;INDICE;69.64170095;M
2014-03;P;01;03;C01;INDICE;81.812700025;M
2014-03;P;02;03;C01;INDICE;93.816576023;M
2014-03;P;03;03;C01;INDICE;77.056678806;M
2014-04;P;01;03;C01;INDICE;84.018716477;M
2014-04;P;02;03;C01;INDICE;90.054843521;M
2014-04;P;03;03;C01;INDICE;80.758507944;M
2014-05;P;01;03;C01;INDICE;86.92376984;M
2014-05;P;02;03;C01;INDICE;87.765458387;M
2014-05;P;03;03;C01;INDICE;86.577885534;M
2014-06;P;01;03;C01;INDICE;88.89576401;M
2014-06;P;02;03;C01;INDICE;90.93853797;M
2014-06;P;03;03;C01;INDICE;88.251242026;M
2014-07;P;01;03;C01;INDICE;107.57353899;M
2014-07;P;02;03;C01;INDICE;103.927755836;M
2014-07;P;03;03;C01;INDICE;108.822850583;M
2014-08;P;01;03;C01;INDICE;98.259735635;M
2014-08;P;02;03;C01;INDICE;105.786793471;M
2014-08;P;03;03;C01;INDICE;95.502317139;M
2014-09;P;01;03;C01;INDICE;87.867004753;M
2014-09;P;02;03;C01;INDICE;92.779334347;M
2014-09;P;03;03;C01;INDICE;86.883892623;M
2014-10;P;01;03;C01;INDICE;86.245781829;M
2014-10;P;02;03;C01;INDICE;93.184494475;M
2014-10;P;03;03;C01;INDICE;82.307330244;M
2014-11;P;01;03;C01;INDICE;96.7730508;M
2014-11;P;02;03;C01;INDICE;95.807349571;M
2014-11;P;03;03;C01;INDICE;96.981126045;M
2014-12;P;01;03;C01;INDICE;147.934762052;M
2014-12;P;02;03;C01;INDICE;161.181606286;M
2014-12;P;03;03;C01;INDICE;142.968785138;M
2015-01;P;01;03;C01;INDICE;110.274320765;M
2015-01;P;02;03;C01;INDICE;87.757732439;M
2015-01;P;03;03;C01;INDICE;120.232843048;M
2015-02;P;01;03;C01;INDICE;73.528800727;M
2015-02;P;02;03;C01;INDICE;77.100678556;M
2015-02;P;03;03;C01;INDICE;71.086315215;M
2015-03;P;01;03;C01;INDICE;84.776303713;M
2015-03;P;02;03;C01;INDICE;93.906799785;M
2015-03;P;03;03;C01;INDICE;83.00009861;M
2015-04;P;01;03;C01;INDICE;87.794259367;M
2015-04;P;02;03;C01;INDICE;88.523558102;M
2015-04;P;03;03;C01;INDICE;85.757753262;M
2015-05;P;01;03;C01;INDICE;91.111019065;M
2015-05;P;02;03;C01;INDICE;89.566348877;M
2015-05;P;03;03;C01;INDICE;92.135261275;M
2015-06;P;01;03;C01;INDICE;91.693945737;M
2015-06;P;02;03;C01;INDICE;92.293497696;M
2015-06;P;03;03;C01;INDICE;92.584899281;M
2015-07;P;01;03;C01;INDICE;117.123936641;M
2015-07;P;02;03;C01;INDICE;109.296913987;M
2015-07;P;03;03;C01;INDICE;119.290730079;M
2015-08;P;01;03;C01;INDICE;105.934750893;M
2015-08;P;02;03;C01;INDICE;110.126102301;M
2015-08;P;03;03;C01;INDICE;103.668110345;M
2015-09;P;01;03;C01;INDICE;93.70219898;M
2015-09;P;02;03;C01;INDICE;95.550367893;M
2015-09;P;03;03;C01;INDICE;92.70984518;M
2015-10;P;01;03;C01;INDICE;94.572608504;M
2015-10;P;02;03;C01;INDICE;97.07993681;M
2015-10;P;03;03;C01;INDICE;93.664774746;M
2015-11;P;01;03;C01;INDICE;100.643221081;M
2015-11;P;02;03;C01;INDICE;97.774053926;M
2015-11;P;03;03;C01;INDICE;101.754627404;M
2015-12;P;01;03;C01;INDICE;150.855339144;M
2015-12;P;02;03;C01;INDICE;162.800848986;M
2015-12;P;03;03;C01;INDICE;145.449071744;M
2016-01;P;01;03;C01;INDICE;115.307094743;M
2016-01;P;02;03;C01;INDICE;89.144147382;M
2016-01;P;03;03;C01;INDICE;126.228867298;M
2016-02;P;01;03;C01;INDICE;79.685245731;M
2016-02;P;02;03;C01;INDICE;82.090050206;M
2016-02;P;03;03;C01;INDICE;81.559320221;M
2016-03;P;01;03;C01;INDICE;86.735903436;M
2016-03;P;02;03;C01;INDICE;92.480500723;M
2016-03;P;03;03;C01;INDICE;83.87045418;M
2016-04;P;01;03;C01;INDICE;90.579623321;M
2016-04;P;02;03;C01;INDICE;90.528992322;M
2016-04;P;03;03;C01;INDICE;91.047975259;M
2016-05;P;01;03;C01;INDICE;91.414659549;M
2016-05;P;02;03;C01;INDICE;89.931597208;M
2016-05;P;03;03;C01;INDICE;93.53214551;M
2016-06;P;01;03;C01;INDICE;101.608004084;M
2016-06;P;02;03;C01;INDICE;93.855922814;M
2016-06;P;03;03;C01;INDICE;103.077337437;M
2016-07;P;01;03;C01;INDICE;120.703407177;M
2016-07;P;02;03;C01;INDICE;109.274750118;M
2016-07;P;03;03;C01;INDICE;125.718452318;M
2016-08;P;01;03;C01;INDICE;105.169302335;M
2016-08;P;02;03;C01;INDICE;110.342157623;M
2016-08;P;03;03;C01;INDICE;102.926342964;M
2016-09;P;01;03;C01;INDICE;93.784064288;M
2016-09;P;02;03;C01;INDICE;96.046779579;M
2016-09;P;03;03;C01;INDICE;93.575136553;M
2016-10;P;01;03;C01;INDICE;96.487510861;M
2016-10;P;02;03;C01;INDICE;97.599917155;M
2016-10;P;03;03;C01;INDICE;95.731919279;M
2016-11;P;01;03;C01;INDICE;107.350178401;M
2016-11;P;02;03;C01;INDICE;101.578372646;M
2016-11;P;03;03;C01;INDICE;109.583146396;M
2016-12;P;01;03;C01;INDICE;146.335995339;M
2016-12;P;02;03;C01;INDICE;158.805246079;M
2016-12;P;03;03;C01;INDICE;142.213786832;M
2017-01;P;01;03;C01;INDICE;119.528696797;M
2017-01;P;02;03;C01;INDICE;92.687917889;M
2017-01;P;03;03;C01;INDICE;131.365721086;M
2017-02;P;01;03;C01;INDICE;80.390209155;M
2017-02;P;02;03;C01;INDICE;80.755316289;M
2017-02;P;03;03;C01;INDICE;79.221069859;M
2017-03;P;01;03;C01;INDICE;87.957896581;M
2017-03;P;02;03;C01;INDICE;95.687868772;M
2017-03;P;03;03;C01;INDICE;84.342184647;M
2017-04;P;01;03;C01;INDICE;95.054954247;M
2017-04;P;02;03;C01;INDICE;92.475973577;M
2017-04;P;03;03;C01;INDICE;95.550971858;M
2017-05;P;01;03;C01;INDICE;93.430853608;M
2017-05;P;02;03;C01;INDICE;89.639193513;M
2017-05;P;03;03;C01;INDICE;94.492331782;M
2017-06;P;01;03;C01;INDICE;104.611786936;M
2017-06;P;02;03;C01;INDICE;96.361338631;M
2017-06;P;03;03;C01;INDICE;108.672572071;M
2017-07;P;01;03;C01;INDICE;123.355997247;M
2017-07;P;02;03;C01;INDICE;111.843169757;M
2017-07;P;03;03;C01;INDICE;127.186023607;M
2017-08;P;01;03;C01;INDICE;110.77737062;M
2017-08;P;02;03;C01;INDICE;113.2583302;M
2017-08;P;03;03;C01;INDICE;109.58253864;M
2017-09;P;01;03;C01;INDICE;96.756000006;M
2017-09;P;02;03;C01;INDICE;98.324853241;M
2017-09;P;03;03;C01;INDICE;96.33939177;M
2017-10;P;01;03;C01;INDICE;93.72317451;M
2017-10;P;02;03;C01;INDICE;96.707445049;M
2017-10;P;03;03;C01;INDICE;94.135962278;M
2017-11;P;01;03;C01;INDICE;113.298581672;M
2017-11;P;02;03;C01;INDICE;102.017809935;M
2017-11;P;03;03;C01;INDICE;115.82678809;M
2017-12;P;01;03;C01;INDICE;154.479801431;M
2017-12;P;02;03;C01;INDICE;166.245564935;M
2017-12;P;03;03;C01;INDICE;150.345452687;M
2018-01;P;01;03;C01;INDICE;122.471070834;M
2018-01;P;02;03;C01;INDICE;90.461804754;M
2018-01;P;03;03;C01;INDICE;135.03016781;M
2018-02;P;01;03;C01;INDICE;82.144444131;M
2018-02;P;02;03;C01;INDICE;78.57359598;M
2018-02;P;03;03;C01;INDICE;82.563366184;M
2018-03;P;01;03;C01;INDICE;89.806708775;M
2018-03;P;02;03;C01;INDICE;95.628248721;M
2018-03;P;03;03;C01;INDICE;87.416542849;M
2018-04;P;01;03;C01;INDICE;93.314575685;M
2018-04;P;02;03;C01;INDICE;91.927382755;M
2018-04;P;03;03;C01;INDICE;94.367761011;M
2018-05;P;01;03;C01;INDICE;94.535444694;M
2018-05;P;02;03;C01;INDICE;89.42745508;M
2018-05;P;03;03;C01;INDICE;96.435595367;M
2018-06;P;01;03;C01;INDICE;103.269700684;M
2018-06;P;02;03;C01;INDICE;95.019949317;M
2018-06;P;03;03;C01;INDICE;107.019389269;M
2018-07;P;01;03;C01;INDICE;120.749669832;M
2018-07;P;02;03;C01;INDICE;107.934088545;M
2018-07;P;03;03;C01;INDICE;127.030408974;M
2018-08;P;01;03;C01;INDICE;110.595824134;M
2018-08;P;02;03;C01;INDICE;110.136239686;M
2018-08;P;03;03;C01;INDICE;109.912088313;M
2018-09;P;01;03;C01;INDICE;98.046627848;M
2018-09;P;02;03;C01;INDICE;96.531802329;M
2018-09;P;03;03;C01;INDICE;98.572941649;M
2018-10;P;01;03;C01;INDICE;98.349650525;M
2018-10;P;02;03;C01;INDICE;97.81458792;M
2018-10;P;03;03;C01;INDICE;98.264947982;M
2018-11;P;01;03;C01;INDICE;113.801937563;M
2018-11;P;02;03;C01;INDICE;101.256893552;M
2018-11;P;03;03;C01;INDICE;119.582072169;M
2018-12;P;01;03;C01;INDICE;152.9065666;M
2018-12;P;02;03;C01;INDICE;162.209937124;M
2018-12;P;03;03;C01;INDICE;148.323725276;M
2019-01;P;01;03;C01;INDICE;121.793973227;M
2019-01;P;02;03;C01;INDICE;91.722634908;M
2019-01;P;03;03;C01;INDICE;132.940188568;M
2019-02;P;01;03;C01;INDICE;81.270535965;M
2019-02;P;02;03;C01;INDICE;79.089658137;M
2019-02;P;03;03;C01;INDICE;81.125162597;M
2019-03;P;01;03;C01;INDICE;88.716652144;M
2019-03;P;02;03;C01;INDICE;91.065957802;M
2019-03;P;03;03;C01;INDICE;88.793970525;M
2019-04;P;01;03;C01;INDICE;92.092347307;M
2019-04;P;02;03;C01;INDICE;90.888288159;M
2019-04;P;03;03;C01;INDICE;93.273448443;M
2019-05;P;01;03;C01;INDICE;100.094402128;M
2019-05;P;02;03;C01;INDICE;91.448581022;M
2019-05;P;03;03;C01;INDICE;102.092666274;M
2019-06;P;01;03;C01;INDICE;104.706164099;M
2019-06;P;02;03;C01;INDICE;94.08001482;M
2019-06;P;03;03;C01;INDICE;108.134135502;M
2019-07;P;01;03;C01;INDICE;122.116320063;M
2019-07;P;02;03;C01;INDICE;110.322355963;M
2019-07;P;03;03;C01;INDICE;126.219980626;M
2019-08;P;01;03;C01;INDICE;111.000954318;M
2019-08;P;02;03;C01;INDICE;111.197987267;M
2019-08;P;03;03;C01;INDICE;111.451530672;M
2019-09;P;01;03;C01;INDICE;100.324666893;M
2019-09;P;02;03;C01;INDICE;96.945689572;M
2019-09;P;03;03;C01;INDICE;101.527606687;M
2019-10;P;01;03;C01;INDICE;100.367208577;M
2019-10;P;02;03;C01;INDICE;98.4689603;M
2019-10;P;03;03;C01;INDICE;100.823954062;M
2019-11;P;01;03;C01;INDICE;115.904281597;M
2019-11;P;02;03;C01;INDICE;104.538692696;M
2019-11;P;03;03;C01;INDICE;120.642218391;M
2019-12;P;01;03;C01;INDICE;157.537215243;M
2019-12;P;02;03;C01;INDICE;167.068545784;M
2019-12;P;03;03;C01;INDICE;155.402939224;M
2020-01;P;01;03;C01;INDICE;120.860827969;M
2020-01;P;02;03;C01;INDICE;94.585071273;M
2020-01;P;03;03;C01;INDICE;129.262982883;M
2020-02;P;01;03;C01;INDICE;79.889676842;M
2020-02;P;02;03;C01;INDICE;82.540749614;M
2020-02;P;03;03;C01;INDICE;82.110534118;M
2020-03;P;01;03;C01;INDICE;63.692667099;M
2020-03;P;02;03;C01;INDICE;119.575313084;M
2020-03;P;03;03;C01;INDICE;47.450664956;M
2020-04;P;01;03;C01;INDICE;47.735012439;M
2020-04;P;02;03;C01;INDICE;109.896155682;M
2020-04;P;03;03;C01;INDICE;22.53928293;M
2020-05;P;01;03;C01;INDICE;63.365312658;M
2020-05;P;02;03;C01;INDICE;106.173555057;M
2020-05;P;03;03;C01;INDICE;50.684058896;M
2020-06;P;01;03;C01;INDICE;107.82369526;M
2020-06;P;02;03;C01;INDICE;103.330584109;M
2020-06;P;03;03;C01;INDICE;114.298726079;M
2020-07;P;01;03;C01;INDICE;119.520448138;M
2020-07;P;02;03;C01;INDICE;115.265627442;M
2020-07;P;03;03;C01;INDICE;123.718817588;M
2020-08;P;01;03;C01;INDICE;109.470347111;M
2020-08;P;02;03;C01;INDICE;115.849523425;M
2020-08;P;03;03;C01;INDICE;110.044570312;M
2020-09;P;01;03;C01;INDICE;100.398142645;M
2020-09;P;02;03;C01;INDICE;102.420208424;M
2020-09;P;03;03;C01;INDICE;102.544498614;M
2020-10;P;01;03;C01;INDICE;105.185065689;M
2020-10;P;02;03;C01;INDICE;108.199339474;M
2020-10;P;03;03;C01;INDICE;107.658051697;M
2020-11;P;01;03;C01;INDICE;98.753526795;M
2020-11;P;02;03;C01;INDICE;108.292557299;M
2020-11;P;03;03;C01;INDICE;98.374534423;M
2020-12;P;01;03;C01;INDICE;150.991121973;M
2020-12;P;02;03;C01;INDICE;174.189665923;M
2020-12;P;03;03;C01;INDICE;146.737156312;M
2021-01;P;01;03;C01;INDICE;102.935207414;M
2021-01;P;02;03;C01;INDICE;98.715789501;M
2021-01;P;03;03;C01;INDICE;108.109749932;M
2021-02;P;01;03;C01;INDICE;74.082244802;M
2021-02;P;02;03;C01;INDICE;90.080131252;M
2021-02;P;03;03;C01;INDICE;69.596750013;M
2021-03;P;01;03;C01;INDICE;98.1804859;M
2021-03;P;02;03;C01;INDICE;105.948538969;M
2021-03;P;03;03;C01;INDICE;98.185953513;M
2021-04;P;01;03;C01;INDICE;94.139948742;M
2021-04;P;02;03;C01;INDICE;96.342102779;M
2021-04;P;03;03;C01;INDICE;96.782629661;M
2021-05;P;01;03;C01;INDICE;107.435094742;M
2021-05;P;02;03;C01;INDICE;99.468785685;M
2021-05;P;03;03;C01;INDICE;113.191217443;M
2021-06;P;01;03;C01;INDICE;110.409391895;M
2021-06;P;02;03;C01;INDICE;100.033596771;M
2021-06;P;03;03;C01;INDICE;117.483859159;M
2021-07;P;01;03;C01;INDICE;120.600443873;M
2021-07;P;02;03;C01;INDICE;116.59545106;M
2021-07;P;03;03;C01;INDICE;126.541664054;M
2021-08;P;01;03;C01;INDICE;113.412498123;M
2021-08;P;02;03;C01;INDICE;120.21599842;M
2021-08;P;03;03;C01;INDICE;115.854555027;M
2021-09;P;01;03;C01;INDICE;105.465911176;M
2021-09;P;02;03;C01;INDICE;104.602542083;M
2021-09;P;03;03;C01;INDICE;107.280583597;M
2021-10;P;01;03;C01;INDICE;105.081447321;M
2021-10;P;02;03;C01;INDICE;108.744237397;M
2021-10;P;03;03;C01;INDICE;107.412598422;M
2021-11;P;01;03;C01;INDICE;125.811886438;M
2021-11;P;02;03;C01;INDICE;118.291603539;M
2021-11;P;03;03;C01;INDICE;134.574900838;M
2021-12;P;01;03;C01;INDICE;153.16274602;M
2021-12;P;02;03;C01;INDICE;175.999992282;M
2021-12;P;03;03;C01;INDICE;148.864859398;M
2022-01;P;01;03;C01;INDICE;117.450596626;M
2022-01;P;02;03;C01;INDICE;102.686125372;M
2022-01;P;03;03;C01;INDICE;125.954758861;M
2022-02;P;01;03;C01;INDICE;89.272931829;M
2022-02;P;02;03;C01;INDICE;92.5204541;M
2022-02;P;03;03;C01;INDICE;89.756974292;M
2022-03;P;01;03;C01;INDICE;99.41405966;M
2022-03;P;02;03;C01;INDICE;115.304664012;M
2022-03;P;03;03;C01;INDICE;97.138888939;M
2022-04;P;01;03;C01;INDICE;104.963166404;M
2022-04;P;02;03;C01;INDICE;105.08170045;M
2022-04;P;03;03;C01;INDICE;108.30863236;M
2022-05;P;01;03;C01;INDICE;113.86465824;M
2022-05;P;02;03;C01;INDICE;107.819999211;M
2022-05;P;03;03;C01;INDICE;121.020546147;M
2022-06;P;01;03;C01;INDICE;120.712685156;M
2022-06;P;02;03;C01;INDICE;113.227834455;M
2022-06;P;03;03;C01;INDICE;125.185406179;M
2022-07;P;01;03;C01;INDICE;132.710050807;M
2022-07;P;02;03;C01;INDICE;129.428062106;M
2022-07;P;03;03;C01;INDICE;138.445399793;M
2022-08;P;01;03;C01;INDICE;122.745362992;M
2022-08;P;02;03;C01;INDICE;132.778674598;M
2022-08;P;03;03;C01;INDICE;123.058468007;M
2022-09;P;01;03;C01;INDICE;109.488171508;M
2022-09;P;02;03;C01;INDICE;117.017617925;M
2022-09;P;03;03;C01;INDICE;111.027117808;M
2010-02;P;01;03;C01;TASA_VARI_INTE;-31.412394312;M
2010-02;P;02;03;C01;TASA_VARI_INTE;-4.654610078;M
2010-02;P;03;03;C01;TASA_VARI_INTE;-39.607959588;M
2010-03;P;01;03;C01;TASA_VARI_INTE;9.168646244;M
2010-03;P;02;03;C01;TASA_VARI_INTE;7.004770106;M
2010-03;P;03;03;C01;TASA_VARI_INTE;11.446635598;M
2010-04;P;01;03;C01;TASA_VARI_INTE;-2.817166722;M
2010-04;P;02;03;C01;TASA_VARI_INTE;-4.163848378;M
2010-04;P;03;03;C01;TASA_VARI_INTE;-1.651561679;M
2010-05;P;01;03;C01;TASA_VARI_INTE;2.936089423;M
2010-05;P;02;03;C01;TASA_VARI_INTE;-2.285583678;M
2010-05;P;03;03;C01;TASA_VARI_INTE;4.002910936;M
2010-06;P;01;03;C01;TASA_VARI_INTE;7.612685983;M
2010-06;P;02;03;C01;TASA_VARI_INTE;8.231958994;M
2010-06;P;03;03;C01;TASA_VARI_INTE;7.752405588;M
2010-07;P;01;03;C01;TASA_VARI_INTE;18.360565042;M
2010-07;P;02;03;C01;TASA_VARI_INTE;15.689048533;M
2010-07;P;03;03;C01;TASA_VARI_INTE;20.218140862;M
2010-08;P;01;03;C01;TASA_VARI_INTE;-13.683827102;M
2010-08;P;02;03;C01;TASA_VARI_INTE;-1.55844629;M
2010-08;P;03;03;C01;TASA_VARI_INTE;-17.536046158;M
2010-09;P;01;03;C01;TASA_VARI_INTE;-8.495310979;M
2010-09;P;02;03;C01;TASA_VARI_INTE;-13.571265352;M
2010-09;P;03;03;C01;TASA_VARI_INTE;-9.023295544;M
2010-10;P;01;03;C01;TASA_VARI_INTE;7.070966826;M
2010-10;P;02;03;C01;TASA_VARI_INTE;6.503160361;M
2010-10;P;03;03;C01;TASA_VARI_INTE;9.461182518;M
2010-11;P;01;03;C01;TASA_VARI_INTE;-1.222965061;M
2010-11;P;02;03;C01;TASA_VARI_INTE;-0.566775502;M
2010-11;P;03;03;C01;TASA_VARI_INTE;-0.333205151;M
2010-12;P;01;03;C01;TASA_VARI_INTE;58.854383064;M
2010-12;P;02;03;C01;TASA_VARI_INTE;62.25792655;M
2010-12;P;03;03;C01;TASA_VARI_INTE;54.49957179;M
2011-01;P;01;03;C01;TASA_VARI_INTE;-23.15175365;M
2011-01;P;02;03;C01;TASA_VARI_INTE;-43.347308571;M
2011-01;P;03;03;C01;TASA_VARI_INTE;-14.843468121;M
2011-02;P;01;03;C01;TASA_VARI_INTE;-34.798329512;M
2011-02;P;02;03;C01;TASA_VARI_INTE;-11.593542884;M
2011-02;P;03;03;C01;TASA_VARI_INTE;-41.671997941;M
2011-03;P;01;03;C01;TASA_VARI_INTE;11.182081349;M
2011-03;P;02;03;C01;TASA_VARI_INTE;20.321130574;M
2011-03;P;03;03;C01;TASA_VARI_INTE;9.274273901;M
