TEMPORAL;OBS_STATUS;TIPOVENTAS;TIPOSERIES;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
1996-11;D;03;;;INDICE;91.235508523;M
1996-12;D;01;;;INDICE;163.123913491;M
1996-12;D;02;;;INDICE;200.287481283;M
1996-12;D;03;;;INDICE;143.593778364;M
1997-01;D;01;;;INDICE;114.897232567;M
1997-01;D;02;;;INDICE;106.124145598;M
1997-01;D;03;;;INDICE;119.946924251;M
1997-02;D;01;;;INDICE;78.588500806;M
1997-02;D;02;;;INDICE;99.205059113;M
1997-02;D;03;;;INDICE;67.723220057;M
1997-03;D;01;;;INDICE;95.645160842;M
1997-03;D;02;;;INDICE;120.670757455;M
1997-03;D;03;;;INDICE;82.45204176;M
1997-04;D;01;;;INDICE;92.870739479;M
1997-04;D;02;;;INDICE;116.006868102;M
1997-04;D;03;;;INDICE;80.67822187;M
1997-05;D;01;;;INDICE;95.93466568;M
1997-05;D;02;;;INDICE;116.07771199;M
1997-05;D;03;;;INDICE;85.375786267;M
1997-06;D;01;;;INDICE;89.818875978;M
1997-06;D;02;;;INDICE;107.94247208;M
1997-06;D;03;;;INDICE;80.323457892;M
1997-07;D;01;;;INDICE;113.618586199;M
1997-07;D;02;;;INDICE;123.150293567;M
1997-07;D;03;;;INDICE;108.82690853;M
1997-08;D;01;;;INDICE;103.546230379;M
1997-08;D;02;;;INDICE;126.007663754;M
1997-08;D;03;;;INDICE;91.761537869;M
1997-09;D;01;;;INDICE;102.291709414;M
1997-09;D;02;;;INDICE;116.10132662;M
1997-09;D;03;;;INDICE;95.174612002;M
1997-10;D;01;;;INDICE;100.373739863;M
1997-10;D;02;;;INDICE;117.848809213;M
1997-10;D;03;;;INDICE;91.259975004;M
1997-11;D;01;;;INDICE;104.812814045;M
1997-11;D;02;;;INDICE;120.906903752;M
1997-11;D;03;;;INDICE;96.446869026;M
1997-12;D;01;;;INDICE;170.96466952;M
1997-12;D;02;;;INDICE;201.574478598;M
1997-12;D;03;;;INDICE;154.99515862;M
1998-01;D;01;;;INDICE;121.700596259;M
1998-01;D;02;;;INDICE;109.064166988;M
1998-01;D;03;;;INDICE;128.877189902;M
1998-02;D;01;;;INDICE;82.617443134;M
1998-02;D;02;;;INDICE;96.512991335;M
1998-02;D;03;;;INDICE;75.381228683;M
1998-03;D;01;;;INDICE;93.618626977;M
1998-03;D;02;;;INDICE;112.854315045;M
1998-03;D;03;;;INDICE;83.528566934;M
1998-04;D;01;;;INDICE;98.938278374;M
1998-04;D;02;;;INDICE;118.273872547;M
1998-04;D;03;;;INDICE;88.825560121;M
1998-05;D;01;;;INDICE;97.430440677;M
1998-05;D;02;;;INDICE;113.066846711;M
1998-05;D;03;;;INDICE;89.302656505;M
1998-06;D;01;;;INDICE;99.637915066;M
1998-06;D;02;;;INDICE;113.031424767;M
1998-06;D;03;;;INDICE;92.715730638;M
1998-07;D;01;;;INDICE;123.847757141;M
1998-07;D;02;;;INDICE;128.959492459;M
1998-07;D;03;;;INDICE;121.463846088;M
1998-08;D;01;;;INDICE;106.368902549;M
1998-08;D;02;;;INDICE;125.677058939;M
1998-08;D;03;;;INDICE;96.300070138;M
1998-09;D;01;;;INDICE;106.779034403;M
1998-09;D;02;;;INDICE;115.80614375;M
1998-09;D;03;;;INDICE;102.233191838;M
1998-10;D;01;;;INDICE;111.64030314;M
1998-10;D;02;;;INDICE;123.528127642;M
1998-10;D;03;;;INDICE;105.585099767;M
1998-11;D;01;;;INDICE;104.631873521;M
1998-11;D;02;;;INDICE;113.751670971;M
1998-11;D;03;;;INDICE;100.031208527;M
1998-12;D;01;;;INDICE;172.834388265;M
1998-12;D;02;;;INDICE;195.009611559;M
1998-12;D;03;;;INDICE;161.393143462;M
1999-01;D;01;;;INDICE;126.935808746;M
1999-01;D;02;;;INDICE;102.050621985;M
1999-01;D;03;;;INDICE;140.718966819;M
1999-02;D;01;;;INDICE;87.346022154;M
1999-02;D;02;;;INDICE;96.123349945;M
1999-02;D;03;;;INDICE;82.880205181;M
1999-03;D;01;;;INDICE;100.373739863;M
1999-03;D;02;;;INDICE;114.589990323;M
1999-03;D;03;;;INDICE;92.997095172;M
1999-04;D;01;;;INDICE;94.656019313;M
1999-04;D;02;;;INDICE;103.231353467;M
1999-04;D;03;;;INDICE;90.318015477;M
1999-05;D;01;;;INDICE;102.014267278;M
1999-05;D;02;;;INDICE;108.698140228;M
1999-05;D;03;;;INDICE;98.71001854;M
1999-06;D;01;;;INDICE;101.736825141;M
1999-06;D;02;;;INDICE;107.883435506;M
1999-06;D;03;;;INDICE;98.734485021;M
1999-07;D;01;;;INDICE;131.688513169;M
1999-07;D;02;;;INDICE;128.321897458;M
1999-07;D;03;;;INDICE;133.905051796;M
1999-08;D;01;;;INDICE;111.061293464;M
1999-08;D;02;;;INDICE;124.130300697;M
1999-08;D;03;;;INDICE;104.361775705;M
1999-09;D;01;;;INDICE;111.145732375;M
1999-09;D;02;;;INDICE;114.601797638;M
1999-09;D;03;;;INDICE;109.60983593;M
1999-10;D;01;;;INDICE;112.122811203;M
1999-10;D;02;;;INDICE;118.049533565;M
1999-10;D;03;;;INDICE;109.267305193;M
1999-11;D;01;;;INDICE;114.00459265;M
1999-11;D;02;;;INDICE;114.16492699;M
1999-11;D;03;;;INDICE;114.246234124;M
1999-12;D;01;;;INDICE;180.108197319;M
1999-12;D;02;;;INDICE;195.647206559;M
1999-12;D;03;;;INDICE;172.280727612;M
2000-01;D;01;;;INDICE;131.338694823;M
2000-01;D;02;;;INDICE;98.874454298;M
2000-01;D;03;;;INDICE;149.208835808;M
2000-02;D;01;;;INDICE;91.567967708;M
2000-02;D;02;;;INDICE;95.462140316;M
2000-02;D;03;;;INDICE;89.743053168;M
2000-03;D;01;;;INDICE;100.96481224;M
2000-03;D;02;;;INDICE;108.709947543;M
2000-03;D;03;;;INDICE;97.082997538;M
2000-04;D;01;;;INDICE;106.320651742;M
2000-04;D;02;;;INDICE;114.849751249;M
2000-04;D;03;;;INDICE;102.037459988;M
2000-05;D;01;;;INDICE;106.598093879;M
2000-05;D;02;;;INDICE;105.923421246;M
2000-05;D;03;;;INDICE;107.285520213;M
2000-06;D;01;;;INDICE;108.021492665;M
2000-06;D;02;;;INDICE;110.256705784;M
2000-06;D;03;;;INDICE;107.138721325;M
2000-07;D;01;;;INDICE;132.424337966;M
2000-07;D;02;;;INDICE;123.799695882;M
2000-07;D;03;;;INDICE;137.464924815;M
2000-08;D;01;;;INDICE;118.117973889;M
2000-08;D;02;;;INDICE;123.362825234;M
2000-08;D;03;;;INDICE;115.653056795;M
2000-09;D;01;;;INDICE;116.019063814;M
2000-09;D;02;;;INDICE;117.636277547;M
2000-09;D;03;;;INDICE;115.494024667;M
2000-10;D;01;;;INDICE;111.507613423;M
2000-10;D;02;;;INDICE;109.914293655;M
2000-10;D;03;;;INDICE;112.692612565;M
2000-11;D;01;;;INDICE;115.247050913;M
2000-11;D;02;;;INDICE;110.268513099;M
2000-11;D;03;;;INDICE;118.283203528;M
2000-12;D;01;;;INDICE;182.32773441;M
2000-12;D;02;;;INDICE;193.628155725;M
2000-12;D;03;;;INDICE;176.770326918;M
2001-01;D;01;;;INDICE;134.788627476;M
2001-01;D;02;;;INDICE;98.260473928;M
2001-01;D;03;;;INDICE;156.157316478;M
2001-02;D;01;;;INDICE;91.821284441;M
2001-02;D;02;;;INDICE;94.765508741;M
2001-02;D;03;;;INDICE;90.305782236;M
2001-03;D;01;;;INDICE;109.263950928;M
2001-03;D;02;;;INDICE;116.715306991;M
2001-03;D;03;;;INDICE;105.169169586;M
2001-04;D;01;;;INDICE;106.851410612;M
2001-04;D;02;;;INDICE;108.131389117;M
2001-04;D;03;;;INDICE;106.319094204;M
2001-05;D;01;;;INDICE;108.467812624;M
2001-05;D;02;;;INDICE;107.647289209;M
2001-05;D;03;;;INDICE;109.157206027;M
2001-06;D;01;;;INDICE;112.858636;M
2001-06;D;02;;;INDICE;113.84612949;M
2001-06;D;03;;;INDICE;112.496880716;M
2001-07;D;01;;;INDICE;129.239784748;M
2001-07;D;02;;;INDICE;118.462789584;M
2001-07;D;03;;;INDICE;135.715571407;M
2001-08;D;01;;;INDICE;119.372494854;M
2001-08;D;02;;;INDICE;124.803317642;M
2001-08;D;03;;;INDICE;116.448217435;M
2001-09;D;01;;;INDICE;112.725946282;M
2001-09;D;02;;;INDICE;113.18491986;M
2001-09;D;03;;;INDICE;112.668146084;M
2001-10;D;01;;;INDICE;117.466588004;M
2001-10;D;02;;;INDICE;117.034104491;M
2001-10;D;03;;;INDICE;117.94067279;M
2001-11;D;01;;;INDICE;117.502776109;M
2001-11;D;02;;;INDICE;112.1812981;M
2001-11;D;03;;;INDICE;120.791017854;M
2001-12;D;01;;;INDICE;187.164877744;M
2001-12;D;02;;;INDICE;191.845251187;M
2001-12;D;03;;;INDICE;184.819799244;M
2002-01;D;01;;;INDICE;131.133628896;M
2002-01;D;02;;;INDICE;99.134215224;M
2002-01;D;03;;;INDICE;149.869430801;M
2002-02;D;01;;;INDICE;90.964832629;M
2002-02;D;02;;;INDICE;93.277787074;M
2002-02;D;03;;;INDICE;89.79198613;M
2002-03;D;01;;;INDICE;109.674082782;M
2002-03;D;02;;;INDICE;116.172170509;M
2002-03;D;03;;;INDICE;106.123362354;M
2002-04;D;01;;;INDICE;107.888802948;M
2002-04;D;02;;;INDICE;109.442001062;M
2002-04;D;03;;;INDICE;107.212120769;M
2002-05;D;01;;;INDICE;115.427991437;M
2002-05;D;02;;;INDICE;110.315742359;M
2002-05;D;03;;;INDICE;118.601267784;M
2002-06;D;01;;;INDICE;108.709066656;M
2002-06;D;02;;;INDICE;109.477423006;M
2002-06;D;03;;;INDICE;108.472144553;M
2002-07;D;01;;;INDICE;138.63662928;M
2002-07;D;02;;;INDICE;124.791510327;M
2002-07;D;03;;;INDICE;146.908986572;M
2002-08;D;01;;;INDICE;126.405049876;M
2002-08;D;02;;;INDICE;130.754204311;M
2002-08;D;03;;;INDICE;124.130692543;M
2002-09;D;01;;;INDICE;118.57635655;M
2002-09;D;02;;;INDICE;111.17767634;M
2002-09;D;03;;;INDICE;123.09086709;M
2002-10;D;01;;;INDICE;118.914112194;M
2002-10;D;02;;;INDICE;114.14131236;M
2002-10;D;03;;;INDICE;121.89200951;M
2002-11;D;01;;;INDICE;126.935808746;M
2002-11;D;02;;;INDICE;117.671699491;M
2002-11;D;03;;;INDICE;132.534928847;M
2002-12;D;01;;;INDICE;189.432665641;M
2002-12;D;02;;;INDICE;183.863506369;M
2002-12;D;03;;;INDICE;193.003837217;M
2003-01;D;01;;;INDICE;140.84410367;M
2003-01;D;02;;;INDICE;98.189630039;M
2003-01;D;03;;;INDICE;165.748177122;M
2003-02;D;01;;;INDICE;95.343593303;M
2003-02;D;02;;;INDICE;92.038019018;M
2003-02;D;03;;;INDICE;97.425528275;M
2003-03;D;01;;;INDICE;106.694595491;M
2003-03;D;02;;;INDICE;108.875249951;M
2003-03;D;03;;;INDICE;105.64626597;M
2003-04;D;01;;;INDICE;115.524493049;M
2003-04;D;02;;;INDICE;109.288505969;M
2003-04;D;03;;;INDICE;119.347495461;M
2003-05;D;01;;;INDICE;121.447279526;M
2003-05;D;02;;;INDICE;109.21766208;M
2003-05;D;03;;;INDICE;128.754857496;M
2003-06;D;01;;;INDICE;115.801935186;M
2003-06;D;02;;;INDICE;106.879813746;M
2003-06;D;03;;;INDICE;121.170248313;M
2003-07;D;01;;;INDICE;141.772931691;M
2003-07;D;02;;;INDICE;121.284737826;M
2003-07;D;03;;;INDICE;153.894166964;M
2003-08;D;01;;;INDICE;129.963546843;M
2003-08;D;02;;;INDICE;129.467206996;M
2003-08;D;03;;;INDICE;130.491977663;M
2003-09;D;01;;;INDICE;120.349573682;M
2003-09;D;02;;;INDICE;111.106832451;M
2003-09;D;03;;;INDICE;125.916745673;M
2003-10;D;01;;;INDICE;128.383332936;M
2003-10;D;02;;;INDICE;115.640841342;M
2003-10;D;03;;;INDICE;135.984702701;M
2003-11;D;01;;;INDICE;127.912887574;M
2003-11;D;02;;;INDICE;113.255763749;M
2003-11;D;03;;;INDICE;136.620831213;M
2003-12;D;01;;;INDICE;206.706454307;M
2003-12;D;02;;;INDICE;188.220405538;M
2003-12;D;03;;;INDICE;217.788382708;M
2004-01;D;01;;;INDICE;147.382087927;M
2004-01;D;02;;;INDICE;102.050621985;M
2004-01;D;03;;;INDICE;173.858815651;M
2004-02;D;01;;;INDICE;97.044434226;M
2004-02;D;02;;;INDICE;88.909080591;M
2004-02;D;03;;;INDICE;101.927360822;M
2004-03;D;01;;;INDICE;114.885169866;M
2004-03;D;02;;;INDICE;109.760798562;M
2004-03;D;03;;;INDICE;118.075238437;M
2004-04;D;01;;;INDICE;118.721108969;M
2004-04;D;02;;;INDICE;108.92247921;M
2004-04;D;03;;;INDICE;124.595555686;M
2004-05;D;01;;;INDICE;118.04559768;M
2004-05;D;02;;;INDICE;104.719075134;M
2004-05;D;03;;;INDICE;125.977911876;M
2004-06;D;01;;;INDICE;127.924950276;M
2004-06;D;02;;;INDICE;110.150439951;M
2004-06;D;03;;;INDICE;138.443584065;M
2004-07;D;01;;;INDICE;152.66555122;M
2004-07;D;02;;;INDICE;129.880463014;M
2004-07;D;03;;;INDICE;166.127407581;M
2004-08;D;01;;;INDICE;128.431583742;M
2004-08;D;02;;;INDICE;122.878725326;M
2004-08;D;03;;;INDICE;131.886567094;M
2004-09;D;01;;;INDICE;123.558252303;M
2004-09;D;02;;;INDICE;111.118639766;M
2004-09;D;03;;;INDICE;130.981307288;M
2004-10;D;01;;;INDICE;130.639058131;M
2004-10;D;02;;;INDICE;120.552684307;M
2004-10;D;03;;;INDICE;136.718697138;M
2004-11;D;01;;;INDICE;133.739172438;M
2004-11;D;02;;;INDICE;116.018675416;M
2004-11;D;03;;;INDICE;144.229906877;M
2004-12;D;01;;;INDICE;215.42778755;M
2004-12;D;02;;;INDICE;196.591791745;M
2004-12;D;03;;;INDICE;226.718648358;M
2005-01;D;01;;;INDICE;154.969527222;M
2005-01;D;02;;;INDICE;102.416648744;M
2005-01;D;03;;;INDICE;185.627193125;M
2005-02;D;01;;;INDICE;104.619810819;M
2005-02;D;02;;;INDICE;93.974418648;M
2005-02;D;03;;;INDICE;110.979958879;M
2005-03;D;01;;;INDICE;122.339919443;M
2005-03;D;02;;;INDICE;115.12131949;M
2005-03;D;03;;;INDICE;126.736372794;M
2005-04;D;01;;;INDICE;127.442442212;M
2005-04;D;02;;;INDICE;112.393829767;M
2005-04;D;03;;;INDICE;136.3761664;M
2005-05;D;01;;;INDICE;121.447279526;M
2005-05;D;02;;;INDICE;104.175938652;M
2005-05;D;03;;;INDICE;131.654135522;M
2005-06;D;01;;;INDICE;129.336286361;M
2005-06;D;02;;;INDICE;109.855257081;M
2005-06;D;03;;;INDICE;140.841299226;M
2005-07;D;01;;;INDICE;153.280749001;M
2005-07;D;02;;;INDICE;126.668873384;M
2005-07;D;03;;;INDICE;168.941052923;M
2005-08;D;01;;;INDICE;132.955096835;M
2005-08;D;02;;;INDICE;127.424541532;M
2005-08;D;03;;;INDICE;136.412866122;M
2005-09;D;01;;;INDICE;127.104686568;M
2005-09;D;02;;;INDICE;113.751670971;M
2005-09;D;03;;;INDICE;135.067209654;M
2005-10;D;01;;;INDICE;134.680063161;M
2005-10;D;02;;;INDICE;123.917769031;M
2005-10;D;03;;;INDICE;141.159363482;M
2005-11;D;01;;;INDICE;131.77295208;M
2005-11;D;02;;;INDICE;113.739863656;M
2005-11;D;03;;;INDICE;142.443853746;M
2005-12;D;01;;;INDICE;222.36384096;M
2005-12;D;02;;;INDICE;199.224822949;M
2005-12;D;03;;;INDICE;236.162710115;M
2006-01;D;01;;;INDICE;158.950218744;M
2006-01;D;02;;;INDICE;106.93885032;M
2006-01;D;03;;;INDICE;189.309398551;M
2006-02;D;01;;;INDICE;105.946707993;M
2006-02;D;02;;;INDICE;97.658300872;M
2006-02;D;03;;;INDICE;110.943259157;M
2006-03;D;01;;;INDICE;120.40988719;M
2006-03;D;02;;;INDICE;113.102268656;M
2006-03;D;03;;;INDICE;124.86468698;M
2006-04;D;01;;;INDICE;124.619770042;M
2006-04;D;02;;;INDICE;114.223963564;M
2006-04;D;03;;;INDICE;130.858974882;M
2006-05;D;01;;;INDICE;127.828448663;M
2006-05;D;02;;;INDICE;111.437437266;M
2006-05;D;03;;;INDICE;137.538324259;M
2006-06;D;01;;;INDICE;126.996122254;M
2006-06;D;02;;;INDICE;112.901544304;M
2006-06;D;03;;;INDICE;135.38527391;M
2006-07;D;01;;;INDICE;155.439972584;M
2006-07;D;02;;;INDICE;132.726025886;M
2006-07;D;03;;;INDICE;168.855420239;M
2006-08;D;01;;;INDICE;138.829632505;M
2006-08;D;02;;;INDICE;133.257355053;M
2006-08;D;03;;;INDICE;142.3092881;M
2006-09;D;01;;;INDICE;131.157754299;M
2006-09;D;02;;;INDICE;121.131242733;M
2006-09;D;03;;;INDICE;137.208026762;M
2006-10;D;01;;;INDICE;127.949075679;M
2006-10;D;02;;;INDICE;116.809765509;M
2006-10;D;03;;;INDICE;134.639046233;M
2006-11;D;01;;;INDICE;134.101053485;M
2006-11;D;02;;;INDICE;118.781587084;M
2006-11;D;03;;;INDICE;143.202314665;M
2006-12;D;01;;;INDICE;222.231151242;M
2006-12;D;02;;;INDICE;197.170350171;M
2006-12;D;03;;;INDICE;237.141369364;M
2007-01;D;01;;;INDICE;157.21172749;M
2007-01;D;02;;;INDICE;107.265222303;M
2007-01;D;03;;;INDICE;187.029287785;M
2007-02;D;01;;;INDICE;107.718759012;M
2007-02;D;02;;;INDICE;100.38608605;M
2007-02;D;03;;;INDICE;112.047926709;M
2007-03;D;01;;;INDICE;131.552714598;M
2007-03;D;02;;;INDICE;124.058560922;M
2007-03;D;03;;;INDICE;135.964955383;M
2007-04;D;01;;;INDICE;121.26706241;M
2007-04;D;02;;;INDICE;113.178615102;M
2007-04;D;03;;;INDICE;126.041032151;M
2007-05;D;01;;;INDICE;128.433479039;M
2007-05;D;02;;;INDICE;113.242648292;M
2007-05;D;03;;;INDICE;137.456187274;M
2007-06;D;01;;;INDICE;132.904073016;M
2007-06;D;02;;;INDICE;119.688717573;M
2007-06;D;03;;;INDICE;140.743144723;M
2007-07;D;01;;;INDICE;158.525477256;M
2007-07;D;02;;;INDICE;131.425731091;M
2007-07;D;03;;;INDICE;174.661911091;M
2007-08;D;01;;;INDICE;140.014486732;M
2007-08;D;02;;;INDICE;137.677991056;M
2007-08;D;03;;;INDICE;141.333548896;M
2007-09;D;01;;;INDICE;128.821858703;M
2007-09;D;02;;;INDICE;120.185797566;M
2007-09;D;03;;;INDICE;133.919421295;M
2007-10;D;01;;;INDICE;130.870234426;M
2007-10;D;02;;;INDICE;125.652789284;M
2007-10;D;03;;;INDICE;133.919598505;M
2007-11;D;01;;;INDICE;138.004586209;M
2007-11;D;02;;;INDICE;125.69784848;M
2007-11;D;03;;;INDICE;145.29486116;M
2007-12;D;01;;;INDICE;232.057994804;M
2007-12;D;02;;;INDICE;208.543074153;M
2007-12;D;03;;;INDICE;246.005858835;M
2008-01;D;01;;;INDICE;157.348996358;M
2008-01;D;02;;;INDICE;110.464199377;M
2008-01;D;03;;;INDICE;185.333162972;M
2008-02;D;01;;;INDICE;112.142918153;M
2008-02;D;02;;;INDICE;110.61797447;M
2008-02;D;03;;;INDICE;112.991956436;M
2008-03;D;01;;;INDICE;122.802143798;M
2008-03;D;02;;;INDICE;123.760731229;M
2008-03;D;03;;;INDICE;122.15798294;M
2008-04;D;01;;;INDICE;120.086124197;M
2008-04;D;02;;;INDICE;116.184052151;M
2008-04;D;03;;;INDICE;122.354021836;M
2008-05;D;01;;;INDICE;126.062271645;M
2008-05;D;02;;;INDICE;122.599658694;M
2008-05;D;03;;;INDICE;128.063610778;M
2008-06;D;01;;;INDICE;121.649298829;M
2008-06;D;02;;;INDICE;119.286634152;M
2008-06;D;03;;;INDICE;122.992075781;M
2008-07;D;01;;;INDICE;156.511928061;M
2008-07;D;02;;;INDICE;138.790015678;M
2008-07;D;03;;;INDICE;167.067729512;M
2008-08;D;01;;;INDICE;133.682267211;M
2008-08;D;02;;;INDICE;141.107712021;M
2008-08;D;03;;;INDICE;129.131863783;M
2008-09;D;01;;;INDICE;123.674588066;M
2008-09;D;02;;;INDICE;121.565078814;M
2008-09;D;03;;;INDICE;124.863849177;M
2008-10;D;01;;;INDICE;122.717563056;M
2008-10;D;02;;;INDICE;124.842345794;M
2008-10;D;03;;;INDICE;121.361406268;M
2008-11;D;01;;;INDICE;124.719820302;M
2008-11;D;02;;;INDICE;121.973572078;M
2008-11;D;03;;;INDICE;126.291276725;M
2008-12;D;01;;;INDICE;202.191281521;M
2008-12;D;02;;;INDICE;193.90363747;M
2008-12;D;03;;;INDICE;207.04512708;M
2009-01;D;01;;;INDICE;154.201745563;M
