TEMPORAL;OBS_STATUS;TIPOVENTAS;TIPOSERIES;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2015-03;P;03;02;;INDICE;99.443101666;M
2015-04;P;01;02;;INDICE;99.524771949;M
2015-04;P;02;02;;INDICE;98.569668319;M
2015-04;P;03;02;;INDICE;98.606570382;M
2015-05;P;01;02;;INDICE;100.77938094;M
2015-05;P;02;02;;INDICE;100.607324439;M
2015-05;P;03;02;;INDICE;100.206894057;M
2015-06;P;01;02;;INDICE;96.917765241;M
2015-06;P;02;02;;INDICE;99.053288255;M
2015-06;P;03;02;;INDICE;98.060699394;M
2015-07;P;01;02;;INDICE;101.447704015;M
2015-07;P;02;02;;INDICE;101.823163116;M
2015-07;P;03;02;;INDICE;100.829142704;M
2015-08;P;01;02;;INDICE;102.22517227;M
2015-08;P;02;02;;INDICE;101.298164661;M
2015-08;P;03;02;;INDICE;102.240253043;M
2015-09;P;01;02;;INDICE;102.061237476;M
2015-09;P;02;02;;INDICE;100.667526184;M
2015-09;P;03;02;;INDICE;101.855963481;M
2015-10;P;01;02;;INDICE;103.012672947;M
2015-10;P;02;02;;INDICE;100.905467437;M
2015-10;P;03;02;;INDICE;103.260191795;M
2015-11;P;01;02;;INDICE;100.163943841;M
2015-11;P;02;02;;INDICE;99.405867621;M
2015-11;P;03;02;;INDICE;100.897640027;M
2015-12;P;01;02;;INDICE;102.731924365;M
2015-12;P;02;02;;INDICE;101.844509675;M
2015-12;P;03;02;;INDICE;103.194300392;M
2016-01;P;01;02;;INDICE;101.721966534;M
2016-01;P;02;02;;INDICE;99.4238354;M
2016-01;P;03;02;;INDICE;102.497928906;M
2016-02;P;01;02;;INDICE;103.772306508;M
2016-02;P;02;02;;INDICE;102.819347591;M
2016-02;P;03;02;;INDICE;105.338812734;M
2016-03;P;01;02;;INDICE;102.133742879;M
2016-03;P;02;02;;INDICE;99.110419105;M
2016-03;P;03;02;;INDICE;103.035276444;M
2016-04;P;01;02;;INDICE;102.731832702;M
2016-04;P;02;02;;INDICE;100.79934185;M
2016-04;P;03;02;;INDICE;103.512744983;M
2016-05;P;01;02;;INDICE;101.940024071;M
2016-05;P;02;02;;INDICE;101.103837075;M
2016-05;P;03;02;;INDICE;103.633686508;M
2016-06;P;01;02;;INDICE;105.311478928;M
2016-06;P;02;02;;INDICE;100.804793097;M
2016-06;P;03;02;;INDICE;104.933438313;M
2016-07;P;01;02;;INDICE;104.354154324;M
2016-07;P;02;02;;INDICE;101.668319387;M
2016-07;P;03;02;;INDICE;105.341570516;M
2016-08;P;01;02;;INDICE;102.022286265;M
2016-08;P;02;02;;INDICE;101.390396518;M
2016-08;P;03;02;;INDICE;102.802025002;M
2016-09;P;01;02;;INDICE;102.719522823;M
2016-09;P;02;02;;INDICE;101.170081878;M
2016-09;P;03;02;;INDICE;104.135085226;M
2016-10;P;01;02;;INDICE;105.345612219;M
2016-10;P;02;02;;INDICE;101.553290308;M
2016-10;P;03;02;;INDICE;105.689584093;M
2016-11;P;01;02;;INDICE;104.517441174;M
2016-11;P;02;02;;INDICE;102.62029736;M
2016-11;P;03;02;;INDICE;105.334222439;M
2016-12;P;01;02;;INDICE;101.347797549;M
2016-12;P;02;02;;INDICE;99.445765793;M
2016-12;P;03;02;;INDICE;102.811398464;M
2017-01;P;01;02;;INDICE;105.247199924;M
2017-01;P;02;02;;INDICE;103.254497444;M
2017-01;P;03;02;;INDICE;105.996498497;M
2017-02;P;01;02;;INDICE;105.011070657;M
2017-02;P;02;02;;INDICE;101.654808695;M
2017-02;P;03;02;;INDICE;104.72918854;M
2017-03;P;01;02;;INDICE;103.888788452;M
2017-03;P;02;02;;INDICE;102.658910897;M
2017-03;P;03;02;;INDICE;105.289178255;M
2017-04;P;01;02;;INDICE;108.039615025;M
2017-04;P;02;02;;INDICE;102.904690104;M
2017-04;P;03;02;;INDICE;107.530967644;M
2017-05;P;01;02;;INDICE;104.289487082;M
2017-05;P;02;02;;INDICE;100.820021782;M
2017-05;P;03;02;;INDICE;106.011188245;M
2017-06;P;01;02;;INDICE;107.394731505;M
2017-06;P;02;02;;INDICE;103.512938821;M
2017-06;P;03;02;;INDICE;108.389593142;M
2017-07;P;01;02;;INDICE;107.25332821;M
2017-07;P;02;02;;INDICE;104.145132097;M
2017-07;P;03;02;;INDICE;107.354691756;M
2017-08;P;01;02;;INDICE;107.275985544;M
2017-08;P;02;02;;INDICE;104.085449523;M
2017-08;P;03;02;;INDICE;108.326737938;M
2017-09;P;01;02;;INDICE;105.935433128;M
2017-09;P;02;02;;INDICE;103.557932856;M
2017-09;P;03;02;;INDICE;107.237319422;M
2017-10;P;01;02;;INDICE;103.194539072;M
2017-10;P;02;02;;INDICE;100.639552688;M
2017-10;P;03;02;;INDICE;106.086270976;M
2017-11;P;01;02;;INDICE;108.078121237;M
2017-11;P;02;02;;INDICE;102.469976387;M
2017-11;P;03;02;;INDICE;108.226852169;M
2017-12;P;01;02;;INDICE;106.928896885;M
2017-12;P;02;02;;INDICE;103.98334644;M
2017-12;P;03;02;;INDICE;109.643272403;M
2018-01;P;01;02;;INDICE;108.069635597;M
2018-01;P;02;02;;INDICE;100.678291895;M
2018-01;P;03;02;;INDICE;109.351903412;M
2018-02;P;01;02;;INDICE;107.934027195;M
2018-02;P;02;02;;INDICE;99.29258233;M
2018-02;P;03;02;;INDICE;108.948345561;M
2018-03;P;01;02;;INDICE;105.369294933;M
2018-03;P;02;02;;INDICE;102.708283066;M
2018-03;P;03;02;;INDICE;108.21542048;M
2018-04;P;01;02;;INDICE;107.967955921;M
2018-04;P;02;02;;INDICE;102.328359703;M
2018-04;P;03;02;;INDICE;108.137587518;M
2018-05;P;01;02;;INDICE;104.38182686;M
2018-05;P;02;02;;INDICE;100.322982033;M
2018-05;P;03;02;;INDICE;107.429289253;M
2018-06;P;01;02;;INDICE;106.029865232;M
2018-06;P;02;02;;INDICE;102.263097986;M
2018-06;P;03;02;;INDICE;107.813690188;M
2018-07;P;01;02;;INDICE;106.316010166;M
2018-07;P;02;02;;INDICE;100.824445936;M
2018-07;P;03;02;;INDICE;108.803605794;M
2018-08;P;01;02;;INDICE;107.415909211;M
2018-08;P;02;02;;INDICE;101.478499766;M
2018-08;P;03;02;;INDICE;108.59573657;M
2018-09;P;01;02;;INDICE;106.913236482;M
2018-09;P;02;02;;INDICE;101.831175408;M
2018-09;P;03;02;;INDICE;108.666522012;M
2018-10;P;01;02;;INDICE;107.302305294;M
2018-10;P;02;02;;INDICE;101.556813782;M
2018-10;P;03;02;;INDICE;109.046445395;M
2018-11;P;01;02;;INDICE;107.327307974;M
2018-11;P;02;02;;INDICE;101.181787922;M
2018-11;P;03;02;;INDICE;109.593039356;M
2018-12;P;01;02;;INDICE;105.430374696;M
2018-12;P;02;02;;INDICE;101.477517708;M
2018-12;P;03;02;;INDICE;107.527974448;M
2019-01;P;01;02;;INDICE;108.757137538;M
2019-01;P;02;02;;INDICE;101.866645633;M
2019-01;P;03;02;;INDICE;109.959888238;M
2019-02;P;01;02;;INDICE;108.2631059;M
2019-02;P;02;02;;INDICE;99.837143056;M
2019-02;P;03;02;;INDICE;109.068801481;M
2019-03;P;01;02;;INDICE;101.913980958;M
2019-03;P;02;02;;INDICE;97.88403979;M
2019-03;P;03;02;;INDICE;107.935830998;M
2019-04;P;01;02;;INDICE;109.781496351;M
2019-04;P;02;02;;INDICE;101.326953895;M
2019-04;P;03;02;;INDICE;107.98287931;M
2019-05;P;01;02;;INDICE;107.761484671;M
2019-05;P;02;02;;INDICE;102.086739375;M
2019-05;P;03;02;;INDICE;110.335074083;M
2019-06;P;01;02;;INDICE;107.241787067;M
2019-06;P;02;02;;INDICE;101.606727862;M
2019-06;P;03;02;;INDICE;108.675262466;M
2019-07;P;01;02;;INDICE;108.892523028;M
2019-07;P;02;02;;INDICE;103.472114433;M
2019-07;P;03;02;;INDICE;110.46987877;M
2019-08;P;01;02;;INDICE;108.755339339;M
2019-08;P;02;02;;INDICE;102.879762074;M
2019-08;P;03;02;;INDICE;110.978752978;M
2019-09;P;01;02;;INDICE;109.103952507;M
2019-09;P;02;02;;INDICE;102.605260202;M
2019-09;P;03;02;;INDICE;111.089561113;M
2019-10;P;01;02;;INDICE;108.472683261;M
2019-10;P;02;02;;INDICE;101.944234839;M
2019-10;P;03;02;;INDICE;110.1506558;M
2019-11;P;01;02;;INDICE;108.511929314;M
2019-11;P;02;02;;INDICE;104.006087727;M
2019-11;P;03;02;;INDICE;109.564526505;M
2019-12;P;01;02;;INDICE;107.135869727;M
2019-12;P;02;02;;INDICE;104.767263411;M
2019-12;P;03;02;;INDICE;114.046491612;M
2020-01;P;01;02;;INDICE;110.616439;M
2020-01;P;02;02;;INDICE;104.921511534;M
2020-01;P;03;02;;INDICE;112.113076065;M
2020-02;P;01;02;;INDICE;108.675287072;M
2020-02;P;02;02;;INDICE;103.697318773;M
2020-02;P;03;02;;INDICE;112.309048616;M
2020-03;P;01;02;;INDICE;69.874228504;M
2020-03;P;02;02;;INDICE;127.984560109;M
2020-03;P;03;02;;INDICE;62.302233333;M
2020-04;P;01;02;;INDICE;58.866679583;M
2020-04;P;02;02;;INDICE;122.790467185;M
2020-04;P;03;02;;INDICE;35.691886824;M
2020-05;P;01;02;;INDICE;66.561479549;M
2020-05;P;02;02;;INDICE;118.026768366;M
2020-05;P;03;02;;INDICE;56.416430566;M
2020-06;P;01;02;;INDICE;109.785646114;M
2020-06;P;02;02;;INDICE;111.939349602;M
2020-06;P;03;02;;INDICE;112.248903635;M
2020-07;P;01;02;;INDICE;108.321722447;M
2020-07;P;02;02;;INDICE;108.612867968;M
2020-07;P;03;02;;INDICE;110.871778018;M
2020-08;P;01;02;;INDICE;108.497792185;M
2020-08;P;02;02;;INDICE;107.612739409;M
2020-08;P;03;02;;INDICE;111.149398022;M
2020-09;P;01;02;;INDICE;109.309652624;M
2020-09;P;02;02;;INDICE;108.769789421;M
2020-09;P;03;02;;INDICE;112.41144144;M
2020-10;P;01;02;;INDICE;112.930393798;M
2020-10;P;02;02;;INDICE;111.717645857;M
2020-10;P;03;02;;INDICE;115.175628843;M
2020-11;P;01;02;;INDICE;91.780137853;M
2020-11;P;02;02;;INDICE;107.3208644;M
2020-11;P;03;02;;INDICE;83.886232005;M
2020-12;P;01;02;;INDICE;100.517634649;M
2020-12;P;02;02;;INDICE;109.760115595;M
2020-12;P;03;02;;INDICE;109.807491021;M
2021-01;P;01;02;;INDICE;97.148538576;M
2021-01;P;02;02;;INDICE;109.612162833;M
2021-01;P;03;02;;INDICE;97.552077477;M
2021-02;P;01;02;;INDICE;102.487701015;M
2021-02;P;02;02;;INDICE;112.649937035;M
2021-02;P;03;02;;INDICE;101.994616522;M
2021-03;P;01;02;;INDICE;107.069339692;M
2021-03;P;02;02;;INDICE;112.801829832;M
2021-03;P;03;02;;INDICE;109.084934848;M
2021-04;P;01;02;;INDICE;113.854503023;M
2021-04;P;02;02;;INDICE;107.975532186;M
2021-04;P;03;02;;INDICE;109.787522654;M
2021-05;P;01;02;;INDICE;111.815570858;M
2021-05;P;02;02;;INDICE;110.343979847;M
2021-05;P;03;02;;INDICE;114.309716553;M
2021-06;P;01;02;;INDICE;112.115670618;M
2021-06;P;02;02;;INDICE;108.33612577;M
2021-06;P;03;02;;INDICE;114.09118406;M
2021-07;P;01;02;;INDICE;110.244169333;M
2021-07;P;02;02;;INDICE;109.949864547;M
2021-07;P;03;02;;INDICE;113.763293681;M
2021-08;P;01;02;;INDICE;112.944019992;M
2021-08;P;02;02;;INDICE;111.735506928;M
2021-08;P;03;02;;INDICE;116.153697405;M
2021-09;P;01;02;;INDICE;114.630955701;M
2021-09;P;02;02;;INDICE;111.307066026;M
2021-09;P;03;02;;INDICE;116.710162188;M
2021-10;P;01;02;;INDICE;113.525902554;M
2021-10;P;02;02;;INDICE;112.294830291;M
2021-10;P;03;02;;INDICE;116.315181296;M
2021-11;P;01;02;;INDICE;116.318809934;M
2021-11;P;02;02;;INDICE;116.754399687;M
2021-11;P;03;02;;INDICE;118.366782703;M
2021-12;P;01;02;;INDICE;101.701617748;M
2021-12;P;02;02;;INDICE;111.509425701;M
2021-12;P;03;02;;INDICE;116.73460876;M
2022-01;P;01;02;;INDICE;111.460177976;M
2022-01;P;02;02;;INDICE;114.278871748;M
2022-01;P;03;02;;INDICE;118.367766537;M
2022-02;P;01;02;;INDICE;123.895953696;M
2022-02;P;02;02;;INDICE;115.693554174;M
2022-02;P;03;02;;INDICE;120.734112225;M
2022-03;P;01;02;;INDICE;108.510976586;M
2022-03;P;02;02;;INDICE;122.655515217;M
2022-03;P;03;02;;INDICE;107.372545692;M
2022-04;P;01;02;;INDICE;126.454717167;M
2022-04;P;02;02;;INDICE;117.925089667;M
2022-04;P;03;02;;INDICE;121.126237918;M
2022-05;P;01;02;;INDICE;118.465313197;M
2022-05;P;02;02;;INDICE;119.486426544;M
2022-05;P;03;02;;INDICE;121.417061853;M
2022-06;P;01;02;;INDICE;122.563058943;M
2022-06;P;02;02;;INDICE;122.242802716;M
2022-06;P;03;02;;INDICE;121.974934711;M
2022-07;P;01;02;;INDICE;120.7348386;M
2022-07;P;02;02;;INDICE;121.840183593;M
2022-07;P;03;02;;INDICE;123.669032851;M
2022-08;P;01;02;;INDICE;122.325115719;M
2022-08;P;02;02;;INDICE;123.340240992;M
2022-08;P;03;02;;INDICE;122.954813478;M
2022-09;P;01;02;;INDICE;118.995464098;M
2022-09;P;02;02;;INDICE;124.549394353;M
2022-09;P;03;02;;INDICE;120.276043876;M
2010-02;P;01;02;;TASA_VARI_INTE;1.465348498;M
2010-02;P;02;02;;TASA_VARI_INTE;4.329685397;M
2010-02;P;03;02;;TASA_VARI_INTE;-0.525310767;M
2010-03;P;01;02;;TASA_VARI_INTE;-1.358573715;M
2010-03;P;02;02;;TASA_VARI_INTE;-6.181180212;M
2010-03;P;03;02;;TASA_VARI_INTE;0.085487914;M
2010-04;P;01;02;;TASA_VARI_INTE;-3.204417669;M
2010-04;P;02;02;;TASA_VARI_INTE;0.550066263;M
2010-04;P;03;02;;TASA_VARI_INTE;-2.362428787;M
2010-05;P;01;02;;TASA_VARI_INTE;2.187077563;M
2010-05;P;02;02;;TASA_VARI_INTE;-0.58657933;M
2010-05;P;03;02;;TASA_VARI_INTE;1.135611335;M
2010-06;P;01;02;;TASA_VARI_INTE;-0.562153638;M
2010-06;P;02;02;;TASA_VARI_INTE;0.794450554;M
2010-06;P;03;02;;TASA_VARI_INTE;-0.206476863;M
2010-07;P;01;02;;TASA_VARI_INTE;-1.278651845;M
2010-07;P;02;02;;TASA_VARI_INTE;1.51322679;M
2010-07;P;03;02;;TASA_VARI_INTE;-1.265140458;M
2010-08;P;01;02;;TASA_VARI_INTE;-1.447070555;M
2010-08;P;02;02;;TASA_VARI_INTE;-1.604237442;M
2010-08;P;03;02;;TASA_VARI_INTE;-0.442606302;M
2010-09;P;01;02;;TASA_VARI_INTE;0.959281139;M
2010-09;P;02;02;;TASA_VARI_INTE;-1.10336625;M
2010-09;P;03;02;;TASA_VARI_INTE;-0.831966007;M
2010-10;P;01;02;;TASA_VARI_INTE;2.293344344;M
2010-10;P;02;02;;TASA_VARI_INTE;2.464806099;M
2010-10;P;03;02;;TASA_VARI_INTE;1.651624084;M
2010-11;P;01;02;;TASA_VARI_INTE;-1.794205172;M
2010-11;P;02;02;;TASA_VARI_INTE;-0.307544594;M
2010-11;P;03;02;;TASA_VARI_INTE;-0.942543649;M
2010-12;P;01;02;;TASA_VARI_INTE;0.644858168;M
2010-12;P;02;02;;TASA_VARI_INTE;0.267333165;M
2010-12;P;03;02;;TASA_VARI_INTE;0.971873932;M
2011-01;P;01;02;;TASA_VARI_INTE;-0.682036135;M
2011-01;P;02;02;;TASA_VARI_INTE;-0.738094496;M
2011-01;P;03;02;;TASA_VARI_INTE;-1.89664486;M
2011-02;P;01;02;;TASA_VARI_INTE;-2.434332579;M
2011-02;P;02;02;;TASA_VARI_INTE;-2.527713638;M
2011-02;P;03;02;;TASA_VARI_INTE;-2.092912134;M
2011-03;P;01;02;;TASA_VARI_INTE;-0.179598641;M
2011-03;P;02;02;;TASA_VARI_INTE;4.441178909;M
2011-03;P;03;02;;TASA_VARI_INTE;-0.992515327;M
2011-04;P;01;02;;TASA_VARI_INTE;4.730707434;M
2011-04;P;02;02;;TASA_VARI_INTE;4.313861148;M
2011-04;P;03;02;;TASA_VARI_INTE;3.562006467;M
2011-05;P;01;02;;TASA_VARI_INTE;-6.868612532;M
2011-05;P;02;02;;TASA_VARI_INTE;-7.453791046;M
2011-05;P;03;02;;TASA_VARI_INTE;-4.363054835;M
2011-06;P;01;02;;TASA_VARI_INTE;2.472521863;M
2011-06;P;02;02;;TASA_VARI_INTE;1.892652916;M
2011-06;P;03;02;;TASA_VARI_INTE;0.426673902;M
2011-07;P;01;02;;TASA_VARI_INTE;-0.787132578;M
2011-07;P;02;02;;TASA_VARI_INTE;-1.976524732;M
2011-07;P;03;02;;TASA_VARI_INTE;0.256812334;M
2011-08;P;01;02;;TASA_VARI_INTE;-3.413303809;M
2011-08;P;02;02;;TASA_VARI_INTE;-2.055393404;M
2011-08;P;03;02;;TASA_VARI_INTE;-3.548549635;M
2011-09;P;01;02;;TASA_VARI_INTE;1.764053506;M
2011-09;P;02;02;;TASA_VARI_INTE;1.046757181;M
2011-09;P;03;02;;TASA_VARI_INTE;2.165143268;M
2011-10;P;01;02;;TASA_VARI_INTE;-1.078532885;M
2011-10;P;02;02;;TASA_VARI_INTE;0.351238149;M
2011-10;P;03;02;;TASA_VARI_INTE;-2.466720992;M
2011-11;P;01;02;;TASA_VARI_INTE;-1.82153451;M
2011-11;P;02;02;;TASA_VARI_INTE;-1.736598273;M
2011-11;P;03;02;;TASA_VARI_INTE;-1.424853347;M
2011-12;P;01;02;;TASA_VARI_INTE;-0.80823065;M
2011-12;P;02;02;;TASA_VARI_INTE;-1.777390057;M
2011-12;P;03;02;;TASA_VARI_INTE;0.057428836;M
2012-01;P;01;02;;TASA_VARI_INTE;0.641729974;M
2012-01;P;02;02;;TASA_VARI_INTE;2.844863753;M
2012-01;P;03;02;;TASA_VARI_INTE;-0.478416275;M
2012-02;P;01;02;;TASA_VARI_INTE;-2.670038842;M
