TEMPORAL;OBS_STATUS;TIPOVENTAS;TIPOSERIES;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
1995-01;P;04;02;;INDICE;175.223572967;M
1995-01;P;05;02;;INDICE;276.531426696;M
1995-01;P;06;02;;INDICE;135.108127458;M
1995-02;P;04;02;;INDICE;168.201446795;M
1995-02;P;05;02;;INDICE;238.18141021;M
1995-02;P;06;02;;INDICE;135.103849582;M
1995-03;P;04;02;;INDICE;168.512680676;M
1995-03;P;05;02;;INDICE;248.904285112;M
1995-03;P;06;02;;INDICE;130.727370059;M
1995-04;P;04;02;;INDICE;174.807798582;M
1995-04;P;05;02;;INDICE;255.234773133;M
1995-04;P;06;02;;INDICE;138.573498095;M
1995-05;P;04;02;;INDICE;171.973242271;M
1995-05;P;05;02;;INDICE;238.303981283;M
1995-05;P;06;02;;INDICE;139.040887075;M
1995-06;P;04;02;;INDICE;169.802191639;M
1995-06;P;05;02;;INDICE;242.352184909;M
1995-06;P;06;02;;INDICE;134.4430031;M
1995-07;P;04;02;;INDICE;174.838732681;M
1995-07;P;05;02;;INDICE;242.062361564;M
1995-07;P;06;02;;INDICE;142.955260476;M
1995-08;P;04;02;;INDICE;172.956758112;M
1995-08;P;05;02;;INDICE;237.763933059;M
1995-08;P;06;02;;INDICE;141.644829497;M
1995-09;P;04;02;;INDICE;173.121869989;M
1995-09;P;05;02;;INDICE;247.770962805;M
1995-09;P;06;02;;INDICE;138.862471784;M
1995-10;P;04;02;;INDICE;163.497013577;M
1995-10;P;05;02;;INDICE;233.387876028;M
1995-10;P;06;02;;INDICE;132.110116579;M
1995-11;P;04;02;;INDICE;168.297763337;M
1995-11;P;05;02;;INDICE;234.19432843;M
1995-11;P;06;02;;INDICE;138.122149833;M
1995-12;P;04;02;;INDICE;165.376013137;M
1995-12;P;05;02;;INDICE;230.174926737;M
1995-12;P;06;02;;INDICE;135.142251745;M
1996-01;P;04;02;;INDICE;159.980681515;M
1996-01;P;05;02;;INDICE;228.013252606;M
1996-01;P;06;02;;INDICE;133.421005963;M
1996-02;P;04;02;;INDICE;166.013908892;M
1996-02;P;05;02;;INDICE;230.521996834;M
1996-02;P;06;02;;INDICE;136.943462361;M
1996-03;P;04;02;;INDICE;163.274681092;M
1996-03;P;05;02;;INDICE;219.739947108;M
1996-03;P;06;02;;INDICE;135.869504524;M
1996-04;P;04;02;;INDICE;155.681102349;M
1996-04;P;05;02;;INDICE;206.497460338;M
1996-04;P;06;02;;INDICE;130.644890692;M
1996-05;P;04;02;;INDICE;158.528052415;M
1996-05;P;05;02;;INDICE;214.243029527;M
1996-05;P;06;02;;INDICE;130.709888109;M
1996-06;P;04;02;;INDICE;158.567753827;M
1996-06;P;05;02;;INDICE;211.906554547;M
1996-06;P;06;02;;INDICE;133.157056328;M
1996-07;P;04;02;;INDICE;152.064365136;M
1996-07;P;05;02;;INDICE;208.510493147;M
1996-07;P;06;02;;INDICE;125.491018395;M
1996-08;P;04;02;;INDICE;151.90286597;M
1996-08;P;05;02;;INDICE;202.657855707;M
1996-08;P;06;02;;INDICE;126.341077103;M
1996-09;P;04;02;;INDICE;154.363428007;M
1996-09;P;05;02;;INDICE;203.795533688;M
1996-09;P;06;02;;INDICE;131.61482153;M
1996-10;P;04;02;;INDICE;153.209190148;M
1996-10;P;05;02;;INDICE;206.671167505;M
1996-10;P;06;02;;INDICE;128.956252582;M
1996-11;P;04;02;;INDICE;154.459184664;M
1996-11;P;05;02;;INDICE;209.432194243;M
1996-11;P;06;02;;INDICE;128.806086513;M
1996-12;P;04;02;;INDICE;153.654471501;M
1996-12;P;05;02;;INDICE;214.26667524;M
1996-12;P;06;02;;INDICE;129.63361148;M
1997-01;P;04;02;;INDICE;153.103255962;M
1997-01;P;05;02;;INDICE;211.961741998;M
1997-01;P;06;02;;INDICE;127.518175955;M
1997-02;P;04;02;;INDICE;153.261046702;M
1997-02;P;05;02;;INDICE;212.506645684;M
1997-02;P;06;02;;INDICE;127.108873256;M
1997-03;P;04;02;;INDICE;155.910019655;M
1997-03;P;05;02;;INDICE;209.245701772;M
1997-03;P;06;02;;INDICE;132.648122732;M
1997-04;P;04;02;;INDICE;157.959915401;M
1997-04;P;05;02;;INDICE;213.015125566;M
1997-04;P;06;02;;INDICE;131.65829262;M
1997-05;P;04;02;;INDICE;155.51685648;M
1997-05;P;05;02;;INDICE;206.843569908;M
1997-05;P;06;02;;INDICE;131.648709523;M
1997-06;P;04;02;;INDICE;152.720082313;M
1997-06;P;05;02;;INDICE;204.039942343;M
1997-06;P;06;02;;INDICE;128.718679745;M
1997-07;P;04;02;;INDICE;154.124606847;M
1997-07;P;05;02;;INDICE;204.527596691;M
1997-07;P;06;02;;INDICE;131.55291723;M
1997-08;P;04;02;;INDICE;157.413278225;M
1997-08;P;05;02;;INDICE;205.476608915;M
1997-08;P;06;02;;INDICE;135.037457203;M
1997-09;P;04;02;;INDICE;154.703318763;M
1997-09;P;05;02;;INDICE;203.560941589;M
1997-09;P;06;02;;INDICE;131.944843395;M
1997-10;P;04;02;;INDICE;153.726620227;M
1997-10;P;05;02;;INDICE;201.337280991;M
1997-10;P;06;02;;INDICE;131.384649589;M
1997-11;P;04;02;;INDICE;158.811517129;M
1997-11;P;05;02;;INDICE;208.724540973;M
1997-11;P;06;02;;INDICE;137.003136939;M
1997-12;P;04;02;;INDICE;158.416443332;M
1997-12;P;05;02;;INDICE;208.554202508;M
1997-12;P;06;02;;INDICE;136.228112165;M
1998-01;P;04;02;;INDICE;156.9085817;M
1998-01;P;05;02;;INDICE;209.643088212;M
1998-01;P;06;02;;INDICE;134.152782891;M
1998-02;P;04;02;;INDICE;158.147404331;M
1998-02;P;05;02;;INDICE;204.575910711;M
1998-02;P;06;02;;INDICE;137.269280684;M
1998-03;P;04;02;;INDICE;158.608809042;M
1998-03;P;05;02;;INDICE;204.426708623;M
1998-03;P;06;02;;INDICE;137.420389777;M
1998-04;P;04;02;;INDICE;163.157838826;M
1998-04;P;05;02;;INDICE;208.950915566;M
1998-04;P;06;02;;INDICE;141.814675387;M
1998-05;P;04;02;;INDICE;158.556669715;M
1998-05;P;05;02;;INDICE;204.732521335;M
1998-05;P;06;02;;INDICE;137.66050252;M
1998-06;P;04;02;;INDICE;161.403403166;M
1998-06;P;05;02;;INDICE;205.448218532;M
1998-06;P;06;02;;INDICE;141.100588768;M
1998-07;P;04;02;;INDICE;162.45249439;M
1998-07;P;05;02;;INDICE;206.867001242;M
1998-07;P;06;02;;INDICE;141.712244042;M
1998-08;P;04;02;;INDICE;159.175498422;M
1998-08;P;05;02;;INDICE;200.610602977;M
1998-08;P;06;02;;INDICE;140.068455388;M
1998-09;P;04;02;;INDICE;160.583362076;M
1998-09;P;05;02;;INDICE;203.086976117;M
1998-09;P;06;02;;INDICE;141.680416588;M
1998-10;P;04;02;;INDICE;164.279341098;M
1998-10;P;05;02;;INDICE;203.827881943;M
1998-10;P;06;02;;INDICE;145.944256753;M
1998-11;P;04;02;;INDICE;160.340681862;M
1998-11;P;05;02;;INDICE;202.760049674;M
1998-11;P;06;02;;INDICE;141.452124242;M
1998-12;P;04;02;;INDICE;161.224768506;M
1998-12;P;05;02;;INDICE;202.076914189;M
1998-12;P;06;02;;INDICE;144.204505155;M
1999-01;P;04;02;;INDICE;163.543863807;M
1999-01;P;05;02;;INDICE;199.116524535;M
1999-01;P;06;02;;INDICE;147.160043107;M
1999-02;P;04;02;;INDICE;163.678899689;M
1999-02;P;05;02;;INDICE;200.941150921;M
1999-02;P;06;02;;INDICE;146.894389701;M
1999-03;P;04;02;;INDICE;162.414399916;M
1999-03;P;05;02;;INDICE;198.497433842;M
1999-03;P;06;02;;INDICE;145.855558845;M
1999-04;P;04;02;;INDICE;155.543778194;M
1999-04;P;05;02;;INDICE;177.760000478;M
1999-04;P;06;02;;INDICE;141.853587739;M
1999-05;P;04;02;;INDICE;163.107778551;M
1999-05;P;05;02;;INDICE;195.7011584;M
1999-05;P;06;02;;INDICE;148.07808628;M
1999-06;P;04;02;;INDICE;161.721586486;M
1999-06;P;05;02;;INDICE;195.53306637;M
1999-06;P;06;02;;INDICE;146.569552736;M
1999-07;P;04;02;;INDICE;166.094796444;M
1999-07;P;05;02;;INDICE;198.387673757;M
1999-07;P;06;02;;INDICE;150.957682391;M
1999-08;P;04;02;;INDICE;164.695108464;M
1999-08;P;05;02;;INDICE;201.510834425;M
1999-08;P;06;02;;INDICE;148.615087262;M
1999-09;P;04;02;;INDICE;165.31142819;M
1999-09;P;05;02;;INDICE;199.880375712;M
1999-09;P;06;02;;INDICE;150.397692396;M
1999-10;P;04;02;;INDICE;164.365731373;M
1999-10;P;05;02;;INDICE;196.981518223;M
1999-10;P;06;02;;INDICE;149.594578247;M
1999-11;P;04;02;;INDICE;165.929393428;M
1999-11;P;05;02;;INDICE;195.419040374;M
1999-11;P;06;02;;INDICE;152.191112203;M
1999-12;P;04;02;;INDICE;165.581973129;M
1999-12;P;05;02;;INDICE;197.514299553;M
1999-12;P;06;02;;INDICE;150.689429116;M
2000-01;P;04;02;;INDICE;166.093232872;M
2000-01;P;05;02;;INDICE;192.633181138;M
2000-01;P;06;02;;INDICE;152.571827387;M
2000-02;P;04;02;;INDICE;162.968232327;M
2000-02;P;05;02;;INDICE;192.413400346;M
2000-02;P;06;02;;INDICE;150.195139199;M
2000-03;P;04;02;;INDICE;161.707325684;M
2000-03;P;05;02;;INDICE;189.35477158;M
2000-03;P;06;02;;INDICE;148.656164432;M
2000-04;P;04;02;;INDICE;166.680118491;M
2000-04;P;05;02;;INDICE;196.779778852;M
2000-04;P;06;02;;INDICE;152.936773886;M
2000-05;P;04;02;;INDICE;164.191907604;M
2000-05;P;05;02;;INDICE;190.910188677;M
2000-05;P;06;02;;INDICE;151.623506379;M
2000-06;P;04;02;;INDICE;165.732976423;M
2000-06;P;05;02;;INDICE;193.889970792;M
2000-06;P;06;02;;INDICE;153.031341426;M
2000-07;P;04;02;;INDICE;165.023028113;M
2000-07;P;05;02;;INDICE;191.824222137;M
2000-07;P;06;02;;INDICE;152.589782228;M
2000-08;P;04;02;;INDICE;165.362921969;M
2000-08;P;05;02;;INDICE;190.291694118;M
2000-08;P;06;02;;INDICE;154.500486465;M
2000-09;P;04;02;;INDICE;162.609721442;M
2000-09;P;05;02;;INDICE;189.654708507;M
2000-09;P;06;02;;INDICE;150.51733015;M
2000-10;P;04;02;;INDICE;162.386613686;M
2000-10;P;05;02;;INDICE;183.28494238;M
2000-10;P;06;02;;INDICE;152.514541368;M
2000-11;P;04;02;;INDICE;162.458586676;M
2000-11;P;05;02;;INDICE;184.259496815;M
2000-11;P;06;02;;INDICE;152.031805776;M
2000-12;P;04;02;;INDICE;160.098299354;M
2000-12;P;05;02;;INDICE;186.33065661;M
2000-12;P;06;02;;INDICE;148.431880403;M
2001-01;P;04;02;;INDICE;163.422428382;M
2001-01;P;05;02;;INDICE;180.369232276;M
2001-01;P;06;02;;INDICE;154.909947704;M
2001-02;P;04;02;;INDICE;162.796383987;M
2001-02;P;05;02;;INDICE;183.987587494;M
2001-02;P;06;02;;INDICE;152.932915501;M
2001-03;P;04;02;;INDICE;163.69467981;M
2001-03;P;05;02;;INDICE;182.423159588;M
2001-03;P;06;02;;INDICE;154.023522472;M
2001-04;P;04;02;;INDICE;163.353109378;M
2001-04;P;05;02;;INDICE;177.01391108;M
2001-04;P;06;02;;INDICE;155.764960874;M
2001-05;P;04;02;;INDICE;160.191982473;M
2001-05;P;05;02;;INDICE;178.988671499;M
2001-05;P;06;02;;INDICE;151.297815258;M
2001-06;P;04;02;;INDICE;160.839123901;M
2001-06;P;05;02;;INDICE;177.028764673;M
2001-06;P;06;02;;INDICE;152.744955753;M
2001-07;P;04;02;;INDICE;157.02961416;M
2001-07;P;05;02;;INDICE;172.459636484;M
2001-07;P;06;02;;INDICE;149.570835843;M
2001-08;P;04;02;;INDICE;158.922144244;M
2001-08;P;05;02;;INDICE;174.1507002;M
2001-08;P;06;02;;INDICE;150.704115981;M
2001-09;P;04;02;;INDICE;157.550393303;M
2001-09;P;05;02;;INDICE;174.697049748;M
2001-09;P;06;02;;INDICE;149.733275466;M
2001-10;P;04;02;;INDICE;160.754301799;M
2001-10;P;05;02;;INDICE;176.207375548;M
2001-10;P;06;02;;INDICE;152.429542559;M
2001-11;P;04;02;;INDICE;159.380912592;M
2001-11;P;05;02;;INDICE;171.487824159;M
2001-11;P;06;02;;INDICE;152.418109482;M
2001-12;P;04;02;;INDICE;159.794547789;M
2001-12;P;05;02;;INDICE;173.050210272;M
2001-12;P;06;02;;INDICE;153.415520627;M
2002-01;P;04;02;;INDICE;156.072014124;M
2002-01;P;05;02;;INDICE;173.738197862;M
2002-01;P;06;02;;INDICE;147.743185192;M
2002-02;P;04;02;;INDICE;159.215474696;M
2002-02;P;05;02;;INDICE;173.038159534;M
2002-02;P;06;02;;INDICE;152.133990587;M
2002-03;P;04;02;;INDICE;160.840431561;M
2002-03;P;05;02;;INDICE;172.962979308;M
2002-03;P;06;02;;INDICE;155.893442475;M
2002-04;P;04;02;;INDICE;158.823002271;M
2002-04;P;05;02;;INDICE;170.845992113;M
2002-04;P;06;02;;INDICE;150.657141546;M
2002-05;P;04;02;;INDICE;162.191849148;M
2002-05;P;05;02;;INDICE;173.090800201;M
2002-05;P;06;02;;INDICE;155.984262454;M
2002-06;P;04;02;;INDICE;155.868764556;M
2002-06;P;05;02;;INDICE;168.07272965;M
2002-06;P;06;02;;INDICE;150.181923349;M
2002-07;P;04;02;;INDICE;161.421998164;M
2002-07;P;05;02;;INDICE;169.633235503;M
2002-07;P;06;02;;INDICE;156.350402922;M
2002-08;P;04;02;;INDICE;161.243177964;M
2002-08;P;05;02;;INDICE;168.051518954;M
2002-08;P;06;02;;INDICE;157.003150627;M
2002-09;P;04;02;;INDICE;164.901912792;M
2002-09;P;05;02;;INDICE;168.1333599;M
2002-09;P;06;02;;INDICE;162.078726555;M
2002-10;P;04;02;;INDICE;158.37255139;M
2002-10;P;05;02;;INDICE;164.330334066;M
2002-10;P;06;02;;INDICE;155.054594538;M
2002-11;P;04;02;;INDICE;161.010687424;M
2002-11;P;05;02;;INDICE;165.650381047;M
2002-11;P;06;02;;INDICE;157.828149142;M
2002-12;P;04;02;;INDICE;156.156198862;M
2002-12;P;05;02;;INDICE;163.097633311;M
2002-12;P;06;02;;INDICE;154.204072877;M
2003-01;P;04;02;;INDICE;160.753294701;M
2003-01;P;05;02;;INDICE;161.536759932;M
2003-01;P;06;02;;INDICE;159.056236848;M
2003-02;P;04;02;;INDICE;161.004491062;M
2003-02;P;05;02;;INDICE;162.936531935;M
2003-02;P;06;02;;INDICE;159.115093242;M
2003-03;P;04;02;;INDICE;157.230601237;M
2003-03;P;05;02;;INDICE;160.548675605;M
2003-03;P;06;02;;INDICE;154.803660455;M
2003-04;P;04;02;;INDICE;161.706686078;M
2003-04;P;05;02;;INDICE;162.826795841;M
2003-04;P;06;02;;INDICE;161.314616924;M
2003-05;P;04;02;;INDICE;163.669867437;M
2003-05;P;05;02;;INDICE;161.78051931;M
2003-05;P;06;02;;INDICE;164.075011073;M
2003-06;P;04;02;;INDICE;162.413922067;M
2003-06;P;05;02;;INDICE;162.76889837;M
2003-06;P;06;02;;INDICE;161.324088901;M
2003-07;P;04;02;;INDICE;161.446931297;M
2003-07;P;05;02;;INDICE;159.986389518;M
2003-07;P;06;02;;INDICE;161.877994598;M
2003-08;P;04;02;;INDICE;164.016477193;M
2003-08;P;05;02;;INDICE;163.13766913;M
2003-08;P;06;02;;INDICE;163.974468243;M
2003-09;P;04;02;;INDICE;160.937301211;M
2003-09;P;05;02;;INDICE;158.088401882;M
2003-09;P;06;02;;INDICE;161.382848925;M
2003-10;P;04;02;;INDICE;165.157909235;M
2003-10;P;05;02;;INDICE;157.912350257;M
2003-10;P;06;02;;INDICE;167.442431695;M
2003-11;P;04;02;;INDICE;163.188042831;M
2003-11;P;05;02;;INDICE;158.447949028;M
2003-11;P;06;02;;INDICE;165.241029984;M
2003-12;P;04;02;;INDICE;165.147830993;M
2003-12;P;05;02;;INDICE;157.695904708;M
2003-12;P;06;02;;INDICE;168.818011053;M
2004-01;P;04;02;;INDICE;160.625174349;M
2004-01;P;05;02;;INDICE;155.952391215;M
2004-01;P;06;02;;INDICE;162.418652393;M
2004-02;P;04;02;;INDICE;160.230517557;M
2004-02;P;05;02;;INDICE;151.28134145;M
2004-02;P;06;02;;INDICE;163.124860963;M
2004-03;P;04;02;;INDICE;163.308691481;M
2004-03;P;05;02;;INDICE;157.074213809;M
2004-03;P;06;02;;INDICE;164.985515291;M
2004-04;P;04;02;;INDICE;162.220673545;M
2004-04;P;05;02;;INDICE;154.586919286;M
2004-04;P;06;02;;INDICE;165.262774759;M
2004-05;P;04;02;;INDICE;160.100074094;M
2004-05;P;05;02;;INDICE;152.677466765;M
2004-05;P;06;02;;INDICE;162.829330822;M
2004-06;P;04;02;;INDICE;166.861569241;M
2004-06;P;05;02;;INDICE;156.940375361;M
2004-06;P;06;02;;INDICE;170.890748922;M
2004-07;P;04;02;;INDICE;164.510010255;M
2004-07;P;05;02;;INDICE;156.235143721;M
2004-07;P;06;02;;INDICE;167.828173282;M
2004-08;P;04;02;;INDICE;162.711903913;M
2004-08;P;05;02;;INDICE;153.477105453;M
2004-08;P;06;02;;INDICE;166.885298158;M
2004-09;P;04;02;;INDICE;162.998304338;M
2004-09;P;05;02;;INDICE;154.489894442;M
2004-09;P;06;02;;INDICE;166.622134081;M
2004-10;P;04;02;;INDICE;163.211585953;M
2004-10;P;05;02;;INDICE;157.266677896;M
2004-10;P;06;02;;INDICE;166.059257808;M
2004-11;P;04;02;;INDICE;165.604027287;M
2004-11;P;05;02;;INDICE;156.842602915;M
2004-11;P;06;02;;INDICE;169.059702904;M
2004-12;P;04;02;;INDICE;166.599560849;M
2004-12;P;05;02;;INDICE;158.87267885;M
2004-12;P;06;02;;INDICE;169.199355654;M
2005-01;P;04;02;;INDICE;165.952970234;M
2005-01;P;05;02;;INDICE;153.749610592;M
2005-01;P;06;02;;INDICE;171.095081409;M
2005-02;P;04;02;;INDICE;165.088715056;M
2005-02;P;05;02;;INDICE;153.964997067;M
2005-02;P;06;02;;INDICE;169.575259117;M
2005-03;P;04;02;;INDICE;165.07271023;M
2005-03;P;05;02;;INDICE;155.765106868;M
2005-03;P;06;02;;INDICE;170.78747255;M
2005-04;P;04;02;;INDICE;165.862184276;M
2005-04;P;05;02;;INDICE;152.55427002;M
2005-04;P;06;02;;INDICE;170.058647108;M
2005-05;P;04;02;;INDICE;163.417177893;M
2005-05;P;05;02;;INDICE;151.112073171;M
2005-05;P;06;02;;INDICE;168.181690421;M
2005-06;P;04;02;;INDICE;165.354397774;M
2005-06;P;05;02;;INDICE;152.331995461;M
2005-06;P;06;02;;INDICE;170.535192331;M
2005-07;P;04;02;;INDICE;162.097947137;M
2005-07;P;05;02;;INDICE;151.100728077;M
2005-07;P;06;02;;INDICE;166.866232478;M
2005-08;P;04;02;;INDICE;159.729062162;M
2005-08;P;05;02;;INDICE;151.696060424;M
2005-08;P;06;02;;INDICE;163.112883401;M
2005-09;P;04;02;;INDICE;161.949701815;M
2005-09;P;05;02;;INDICE;152.014896419;M
2005-09;P;06;02;;INDICE;165.956696618;M
2005-10;P;04;02;;INDICE;164.705683872;M
2005-10;P;05;02;;INDICE;158.145733884;M
2005-10;P;06;02;;INDICE;167.952482944;M
2005-11;P;04;02;;INDICE;159.467502019;M
2005-11;P;05;02;;INDICE;150.384279861;M
2005-11;P;06;02;;INDICE;163.410281054;M
2005-12;P;04;02;;INDICE;162.708796252;M
2005-12;P;05;02;;INDICE;151.237979127;M
2005-12;P;06;02;;INDICE;168.239673926;M
2006-01;P;04;02;;INDICE;165.435195056;M
2006-01;P;05;02;;INDICE;158.060401735;M
2006-01;P;06;02;;INDICE;167.685715661;M
2006-02;P;04;02;;INDICE;160.662514713;M
2006-02;P;05;02;;INDICE;153.918731753;M
2006-02;P;06;02;;INDICE;163.508146326;M
2006-03;P;04;02;;INDICE;158.024453876;M
2006-03;P;05;02;;INDICE;149.854821541;M
2006-03;P;06;02;;INDICE;160.176857255;M
2006-04;P;04;02;;INDICE;160.004847683;M
2006-04;P;05;02;;INDICE;152.256691792;M
2006-04;P;06;02;;INDICE;164.249548381;M
2006-05;P;04;02;;INDICE;160.771578698;M
2006-05;P;05;02;;INDICE;153.215220703;M
2006-05;P;06;02;;INDICE;163.574396568;M
2006-06;P;04;02;;INDICE;157.4533477;M
2006-06;P;05;02;;INDICE;149.021069968;M
2006-06;P;06;02;;INDICE;160.335548069;M
2006-07;P;04;02;;INDICE;157.74352123;M
2006-07;P;05;02;;INDICE;152.471666727;M
2006-07;P;06;02;;INDICE;159.254582665;M
2006-08;P;04;02;;INDICE;160.649252256;M
2006-08;P;05;02;;INDICE;152.742042314;M
2006-08;P;06;02;;INDICE;164.296425208;M
2006-09;P;04;02;;INDICE;157.974107397;M
2006-09;P;05;02;;INDICE;151.032758539;M
2006-09;P;06;02;;INDICE;160.709267897;M
2006-10;P;04;02;;INDICE;158.35614973;M
2006-10;P;05;02;;INDICE;148.220502506;M
2006-10;P;06;02;;INDICE;162.533358377;M
2006-11;P;04;02;;INDICE;159.086342581;M
2006-11;P;05;02;;INDICE;151.40849106;M
2006-11;P;06;02;;INDICE;162.010936434;M
2006-12;P;04;02;;INDICE;158.978554237;M
2006-12;P;05;02;;INDICE;148.70479178;M
2006-12;P;06;02;;INDICE;166.450937533;M
2007-01;P;04;02;;INDICE;156.786376585;M
2007-01;P;05;02;;INDICE;149.158742622;M
2007-01;P;06;02;;INDICE;160.297447417;M
2007-02;P;04;02;;INDICE;159.292865972;M
2007-02;P;05;02;;INDICE;151.326132908;M
2007-02;P;06;02;;INDICE;163.409324764;M
2007-03;P;04;02;;INDICE;163.807716022;M
2007-03;P;05;02;;INDICE;154.020713033;M
2007-03;P;06;02;;INDICE;167.903657084;M
2007-04;P;04;02;;INDICE;157.214913453;M
2007-04;P;05;02;;INDICE;148.71926115;M
2007-04;P;06;02;;INDICE;160.81875363;M
2007-05;P;04;02;;INDICE;159.727956357;M
2007-05;P;05;02;;INDICE;150.750864241;M
2007-05;P;06;02;;INDICE;163.908151039;M
2007-06;P;04;02;;INDICE;156.950411997;M
2007-06;P;05;02;;INDICE;147.745904863;M
2007-06;P;06;02;;INDICE;161.171904478;M
2007-07;P;04;02;;INDICE;161.090926696;M
2007-07;P;05;02;;INDICE;149.642217639;M
2007-07;P;06;02;;INDICE;165.994904723;M
2007-08;P;04;02;;INDICE;158.412836888;M
2007-08;P;05;02;;INDICE;150.223040303;M
2007-08;P;06;02;;INDICE;161.476284629;M
2007-09;P;04;02;;INDICE;156.943212724;M
2007-09;P;05;02;;INDICE;148.733979219;M
2007-09;P;06;02;;INDICE;160.843029463;M
2007-10;P;04;02;;INDICE;154.331084442;M
2007-10;P;05;02;;INDICE;147.842915814;M
2007-10;P;06;02;;INDICE;156.767345788;M
2007-11;P;04;02;;INDICE;156.084451417;M
2007-11;P;05;02;;INDICE;148.070552505;M
2007-11;P;06;02;;INDICE;158.956333435;M
2007-12;P;04;02;;INDICE;162.37239281;M
2007-12;P;05;02;;INDICE;148.845681574;M
2007-12;P;06;02;;INDICE;174.644175643;M
2008-01;P;04;02;;INDICE;150.096016025;M
2008-01;P;05;02;;INDICE;144.445843905;M
2008-01;P;06;02;;INDICE;152.992587664;M
2008-02;P;04;02;;INDICE;152.052808597;M
2008-02;P;05;02;;INDICE;149.772013929;M
2008-02;P;06;02;;INDICE;153.918050677;M
2008-03;P;04;02;;INDICE;149.052484651;M
2008-03;P;05;02;;INDICE;145.262138954;M
2008-03;P;06;02;;INDICE;151.827659195;M
2008-04;P;04;02;;INDICE;148.539364643;M
2008-04;P;05;02;;INDICE;144.938539919;M
2008-04;P;06;02;;INDICE;148.643752615;M
2008-05;P;04;02;;INDICE;146.63219604;M
2008-05;P;05;02;;INDICE;147.303659136;M
