TEMPORAL;OBS_STATUS;TIPOVENTAS;TIPOSERIES;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2014-08;P;06;03;;INDICE;94.271752023;M
2014-09;P;04;03;;INDICE;86.698642227;M
2014-09;P;05;03;;INDICE;93.800084187;M
2014-09;P;06;03;;INDICE;84.766484239;M
2014-10;P;04;03;;INDICE;84.740764535;M
2014-10;P;05;03;;INDICE;93.772127144;M
2014-10;P;06;03;;INDICE;79.504536875;M
2014-11;P;04;03;;INDICE;94.658881319;M
2014-11;P;05;03;;INDICE;96.678112477;M
2014-11;P;06;03;;INDICE;93.159004245;M
2014-12;P;04;03;;INDICE;146.774583681;M
2014-12;P;05;03;;INDICE;162.836748856;M
2014-12;P;06;03;;INDICE;140.359517379;M
2015-01;P;04;03;;INDICE;112.043970715;M
2015-01;P;05;03;;INDICE;88.541889119;M
2015-01;P;06;03;;INDICE;122.300948375;M
2015-02;P;04;03;;INDICE;74.857536492;M
2015-02;P;05;03;;INDICE;77.489790878;M
2015-02;P;06;03;;INDICE;73.583358969;M
2015-03;P;04;03;;INDICE;84.883933628;M
2015-03;P;05;03;;INDICE;94.624939924;M
2015-03;P;06;03;;INDICE;83.287252073;M
2015-04;P;04;03;;INDICE;87.634783723;M
2015-04;P;05;03;;INDICE;89.396149939;M
2015-04;P;06;03;;INDICE;84.614225092;M
2015-05;P;04;03;;INDICE;89.316144907;M
2015-05;P;05;03;;INDICE;90.011531293;M
2015-05;P;06;03;;INDICE;89.201867367;M
2015-06;P;04;03;;INDICE;89.861886639;M
2015-06;P;05;03;;INDICE;92.273564228;M
2015-06;P;06;03;;INDICE;89.950611608;M
2015-07;P;04;03;;INDICE;117.870755864;M
2015-07;P;05;03;;INDICE;109.585520857;M
2015-07;P;06;03;;INDICE;119.89286765;M
2015-08;P;04;03;;INDICE;106.966542209;M
2015-08;P;05;03;;INDICE;109.824303247;M
2015-08;P;06;03;;INDICE;105.879102676;M
2015-09;P;04;03;;INDICE;94.754128564;M
2015-09;P;05;03;;INDICE;95.082023928;M
2015-09;P;06;03;;INDICE;94.350895439;M
2015-10;P;04;03;;INDICE;94.192949954;M
2015-10;P;05;03;;INDICE;96.123517751;M
2015-10;P;06;03;;INDICE;93.16615292;M
2015-11;P;04;03;;INDICE;99.491714115;M
2015-11;P;05;03;;INDICE;97.009844538;M
2015-11;P;06;03;;INDICE;101.145999387;M
2015-12;P;04;03;;INDICE;150.978649175;M
2015-12;P;05;03;;INDICE;161.707594943;M
2015-12;P;06;03;;INDICE;145.125390061;M
2016-01;P;04;03;;INDICE;118.171514372;M
2016-01;P;05;03;;INDICE;88.290739925;M
2016-01;P;06;03;;INDICE;132.414583842;M
2016-02;P;04;03;;INDICE;81.595083042;M
2016-02;P;05;03;;INDICE;81.634782149;M
2016-02;P;06;03;;INDICE;83.80914767;M
2016-03;P;04;03;;INDICE;89.428447449;M
2016-03;P;05;03;;INDICE;91.925618085;M
2016-03;P;06;03;;INDICE;87.713119302;M
2016-04;P;04;03;;INDICE;91.393878357;M
2016-04;P;05;03;;INDICE;89.80985404;M
2016-04;P;06;03;;INDICE;92.712315894;M
2016-05;P;04;03;;INDICE;91.487740348;M
2016-05;P;05;03;;INDICE;88.904287821;M
2016-05;P;06;03;;INDICE;94.837041885;M
2016-06;P;04;03;;INDICE;102.259382684;M
2016-06;P;05;03;;INDICE;92.651699749;M
2016-06;P;06;03;;INDICE;104.242538246;M
2016-07;P;04;03;;INDICE;122.320078175;M
2016-07;P;05;03;;INDICE;107.278264381;M
2016-07;P;06;03;;INDICE;130.220461477;M
2016-08;P;04;03;;INDICE;107.351323572;M
2016-08;P;05;03;;INDICE;108.316475754;M
2016-08;P;06;03;;INDICE;107.736937476;M
2016-09;P;04;03;;INDICE;94.883317376;M
2016-09;P;05;03;;INDICE;94.933465289;M
2016-09;P;06;03;;INDICE;95.858330138;M
2016-10;P;04;03;;INDICE;95.667304599;M
2016-10;P;05;03;;INDICE;96.473200078;M
2016-10;P;06;03;;INDICE;95.508463174;M
2016-11;P;04;03;;INDICE;105.98732315;M
2016-11;P;05;03;;INDICE;100.467373725;M
2016-11;P;06;03;;INDICE;107.717625706;M
2016-12;P;04;03;;INDICE;143.31948125;M
2016-12;P;05;03;;INDICE;156.585126402;M
2016-12;P;06;03;;INDICE;138.34803818;M
2017-01;P;04;03;;INDICE;117.855665589;M
2017-01;P;05;03;;INDICE;90.601178268;M
2017-01;P;06;03;;INDICE;131.144953195;M
2017-02;P;04;03;;INDICE;80.513373887;M
2017-02;P;05;03;;INDICE;78.884876249;M
2017-02;P;06;03;;INDICE;81.304537687;M
2017-03;P;04;03;;INDICE;88.034159787;M
2017-03;P;05;03;;INDICE;93.554447066;M
2017-03;P;06;03;;INDICE;85.501632147;M
2017-04;P;04;03;;INDICE;93.654578408;M
2017-04;P;05;03;;INDICE;90.656998606;M
2017-04;P;06;03;;INDICE;94.524882331;M
2017-05;P;04;03;;INDICE;92.113693113;M
2017-05;P;05;03;;INDICE;87.581002351;M
2017-05;P;06;03;;INDICE;93.911702771;M
2017-06;P;04;03;;INDICE;103.203121019;M
2017-06;P;05;03;;INDICE;94.111078676;M
2017-06;P;06;03;;INDICE;107.881041443;M
2017-07;P;04;03;;INDICE;123.862277924;M
2017-07;P;05;03;;INDICE;109.438106434;M
2017-07;P;06;03;;INDICE;130.493821175;M
2017-08;P;04;03;;INDICE;111.759371293;M
2017-08;P;05;03;;INDICE;110.907834969;M
2017-08;P;06;03;;INDICE;111.94730512;M
2017-09;P;04;03;;INDICE;95.958629682;M
2017-09;P;05;03;;INDICE;96.174084127;M
2017-09;P;06;03;;INDICE;96.496978425;M
2017-10;P;04;03;;INDICE;91.192193641;M
2017-10;P;05;03;;INDICE;93.358769719;M
2017-10;P;06;03;;INDICE;92.755470189;M
2017-11;P;04;03;;INDICE;110.382651999;M
2017-11;P;05;03;;INDICE;98.659236455;M
2017-11;P;06;03;;INDICE;112.645823759;M
2017-12;P;04;03;;INDICE;149.283477197;M
2017-12;P;05;03;;INDICE;161.120362101;M
2017-12;P;06;03;;INDICE;145.703493839;M
2018-01;P;04;03;;INDICE;121.445091724;M
2018-01;P;05;03;;INDICE;87.437746853;M
2018-01;P;06;03;;INDICE;136.29423937;M
2018-02;P;04;03;;INDICE;81.813540728;M
2018-02;P;05;03;;INDICE;76.070099381;M
2018-02;P;06;03;;INDICE;84.372181174;M
2018-03;P;04;03;;INDICE;88.938925987;M
2018-03;P;05;03;;INDICE;92.516968342;M
2018-03;P;06;03;;INDICE;87.54187236;M
2018-04;P;04;03;;INDICE;91.118908568;M
2018-04;P;05;03;;INDICE;88.629923808;M
2018-04;P;06;03;;INDICE;93.69500302;M
2018-05;P;04;03;;INDICE;91.577142836;M
2018-05;P;05;03;;INDICE;85.611541185;M
2018-05;P;06;03;;INDICE;93.472539204;M
2018-06;P;04;03;;INDICE;99.111859074;M
2018-06;P;05;03;;INDICE;90.725025426;M
2018-06;P;06;03;;INDICE;103.061429904;M
2018-07;P;04;03;;INDICE;118.011798283;M
2018-07;P;05;03;;INDICE;103.450404609;M
2018-07;P;06;03;;INDICE;126.577129611;M
2018-08;P;04;03;;INDICE;108.767765621;M
2018-08;P;05;03;;INDICE;105.631477396;M
2018-08;P;06;03;;INDICE;109.536668205;M
2018-09;P;04;03;;INDICE;95.06807852;M
2018-09;P;05;03;;INDICE;92.740297686;M
2018-09;P;06;03;;INDICE;96.193735561;M
2018-10;P;04;03;;INDICE;94.05169395;M
2018-10;P;05;03;;INDICE;92.891391708;M
2018-10;P;06;03;;INDICE;94.525534342;M
2018-11;P;04;03;;INDICE;108.502259808;M
2018-11;P;05;03;;INDICE;96.537205888;M
2018-11;P;06;03;;INDICE;113.976361555;M
2018-12;P;04;03;;INDICE;147.352833652;M
2018-12;P;05;03;;INDICE;155.392236174;M
2018-12;P;06;03;;INDICE;144.114893815;M
2019-01;P;04;03;;INDICE;120.641692362;M
2019-01;P;05;03;;INDICE;87.81972394;M
2019-01;P;06;03;;INDICE;133.555801042;M
2019-02;P;04;03;;INDICE;80.396950913;M
2019-02;P;05;03;;INDICE;75.617501191;M
2019-02;P;06;03;;INDICE;82.616727567;M
2019-03;P;04;03;;INDICE;86.611101011;M
2019-03;P;05;03;;INDICE;87.386526816;M
2019-03;P;06;03;;INDICE;87.802269888;M
2019-04;P;04;03;;INDICE;88.820355634;M
2019-04;P;05;03;;INDICE;87.411645774;M
2019-04;P;06;03;;INDICE;90.530420152;M
2019-05;P;04;03;;INDICE;96.722303319;M
2019-05;P;05;03;;INDICE;87.508372004;M
2019-05;P;06;03;;INDICE;98.97468509;M
2019-06;P;04;03;;INDICE;101.35518526;M
2019-06;P;05;03;;INDICE;89.616371849;M
2019-06;P;06;03;;INDICE;105.787705612;M
2019-07;P;04;03;;INDICE;120.311942681;M
2019-07;P;05;03;;INDICE;105.411094989;M
2019-07;P;06;03;;INDICE;126.927734046;M
2019-08;P;04;03;;INDICE;109.430432505;M
2019-08;P;05;03;;INDICE;106.251306642;M
2019-08;P;06;03;;INDICE;111.706589349;M
2019-09;P;04;03;;INDICE;98.397710666;M
2019-09;P;05;03;;INDICE;92.622637927;M
2019-09;P;06;03;;INDICE;102.040879482;M
2019-10;P;04;03;;INDICE;97.03640622;M
2019-10;P;05;03;;INDICE;92.469455065;M
2019-10;P;06;03;;INDICE;98.576745595;M
2019-11;P;04;03;;INDICE;110.811912532;M
2019-11;P;05;03;;INDICE;98.703633037;M
2019-11;P;06;03;;INDICE;116.343403339;M
2019-12;P;04;03;;INDICE;151.47393587;M
2019-12;P;05;03;;INDICE;157.835945765;M
2019-12;P;06;03;;INDICE;152.097396195;M
2020-01;P;04;03;;INDICE;118.667715505;M
2020-01;P;05;03;;INDICE;89.119298404;M
2020-01;P;06;03;;INDICE;129.843423495;M
2020-02;P;04;03;;INDICE;77.527114749;M
2020-02;P;05;03;;INDICE;77.568000552;M
2020-02;P;06;03;;INDICE;79.283031693;M
2020-03;P;04;03;;INDICE;62.742001516;M
2020-03;P;05;03;;INDICE;111.920114637;M
2020-03;P;06;03;;INDICE;48.610468399;M
2020-04;P;04;03;;INDICE;47.330795445;M
2020-04;P;05;03;;INDICE;101.664249937;M
2020-04;P;06;03;;INDICE;23.63319092;M
2020-05;P;04;03;;INDICE;62.051829374;M
2020-05;P;05;03;;INDICE;98.222716126;M
2020-05;P;06;03;;INDICE;51.423910524;M
2020-06;P;04;03;;INDICE;105.320179875;M
2020-06;P;05;03;;INDICE;95.94648538;M
2020-06;P;06;03;;INDICE;115.835352002;M
2020-07;P;04;03;;INDICE;119.329488267;M
2020-07;P;05;03;;INDICE;108.2487393;M
2020-07;P;06;03;;INDICE;128.087404293;M
2020-08;P;04;03;;INDICE;108.880708022;M
2020-08;P;05;03;;INDICE;108.551433139;M
2020-08;P;06;03;;INDICE;114.22002312;M
2020-09;P;04;03;;INDICE;99.405663133;M
2020-09;P;05;03;;INDICE;95.880901732;M
2020-09;P;06;03;;INDICE;104.952653932;M
2020-10;P;04;03;;INDICE;102.313547191;M
2020-10;P;05;03;;INDICE;99.610542194;M
2020-10;P;06;03;;INDICE;108.131905693;M
2020-11;P;04;03;;INDICE;95.822174523;M
2020-11;P;05;03;;INDICE;100.914782488;M
2020-11;P;06;03;;INDICE;98.744275115;M
2020-12;P;04;03;;INDICE;147.307670696;M
2020-12;P;05;03;;INDICE;163.476781656;M
2020-12;P;06;03;;INDICE;145.661731083;M
2021-01;P;04;03;;INDICE;99.722853799;M
2021-01;P;05;03;;INDICE;91.890168333;M
2021-01;P;06;03;;INDICE;107.987013458;M
2021-02;P;04;03;;INDICE;73.155488212;M
2021-02;P;05;03;;INDICE;83.74557593;M
2021-02;P;06;03;;INDICE;72.383314888;M
2021-03;P;04;03;;INDICE;95.160067498;M
2021-03;P;05;03;;INDICE;98.339325872;M
2021-03;P;06;03;;INDICE;98.115698518;M
2021-04;P;04;03;;INDICE;89.274516509;M
2021-04;P;05;03;;INDICE;89.067851638;M
2021-04;P;06;03;;INDICE;93.092247996;M
2021-05;P;04;03;;INDICE;101.219404542;M
2021-05;P;05;03;;INDICE;91.849291548;M
2021-05;P;06;03;;INDICE;108.356417871;M
2021-06;P;04;03;;INDICE;103.816136872;M
2021-06;P;05;03;;INDICE;92.500022057;M
2021-06;P;06;03;;INDICE;110.962393432;M
2021-07;P;04;03;;INDICE;115.00905171;M
2021-07;P;05;03;;INDICE;108.193520024;M
2021-07;P;06;03;;INDICE;122.316618612;M
2021-08;P;04;03;;INDICE;107.156448507;M
2021-08;P;05;03;;INDICE;111.030803633;M
2021-08;P;06;03;;INDICE;111.727212828;M
2021-09;P;04;03;;INDICE;99.09246692;M
2021-09;P;05;03;;INDICE;96.581311219;M
2021-09;P;06;03;;INDICE;100.972087182;M
2021-10;P;04;03;;INDICE;94.774984635;M
2021-10;P;05;03;;INDICE;98.929592546;M
2021-10;P;06;03;;INDICE;96.212933184;M
2021-11;P;04;03;;INDICE;113.280597159;M
2021-11;P;05;03;;INDICE;107.232947024;M
2021-11;P;06;03;;INDICE;120.421153322;M
2021-12;P;04;03;;INDICE;136.493123308;M
2021-12;P;05;03;;INDICE;158.069424727;M
2021-12;P;06;03;;INDICE;130.609340511;M
2022-01;P;04;03;;INDICE;105.11148474;M
2022-01;P;05;03;;INDICE;91.783858604;M
2022-01;P;06;03;;INDICE;112.965478802;M
2022-02;P;04;03;;INDICE;79.432776383;M
2022-02;P;05;03;;INDICE;81.764533475;M
2022-02;P;06;03;;INDICE;80.510597499;M
2022-03;P;04;03;;INDICE;84.574490756;M
2022-03;P;05;03;;INDICE;100.416591908;M
2022-03;P;06;03;;INDICE;80.240627352;M
2022-04;P;04;03;;INDICE;89.290052684;M
2022-04;P;05;03;;INDICE;88.735536242;M
2022-04;P;06;03;;INDICE;92.021461323;M
2022-05;P;04;03;;INDICE;95.662779943;M
2022-05;P;05;03;;INDICE;89.937674311;M
2022-05;P;06;03;;INDICE;102.840723282;M
2022-06;P;04;03;;INDICE;99.982941915;M
2022-06;P;05;03;;INDICE;92.858357379;M
2022-06;P;06;03;;INDICE;103.320926526;M
2022-07;P;04;03;;INDICE;109.522141647;M
2022-07;P;05;03;;INDICE;105.854326734;M
2022-07;P;06;03;;INDICE;115.171235898;M
2022-08;P;04;03;;INDICE;101.580582063;M
2022-08;P;05;03;;INDICE;108.08156199;M
2022-08;P;06;03;;INDICE;102.508560693;M
2022-09;P;04;03;;INDICE;91.09748603;M
2022-09;P;05;03;;INDICE;94.770619585;M
2022-09;P;06;03;;INDICE;93.813494983;M
2010-02;P;04;03;;TASA_VARI_INTE;-30.677233234;M
2010-02;P;05;03;;TASA_VARI_INTE;-4.482768909;M
2010-02;P;06;03;;TASA_VARI_INTE;-38.586745177;M
2010-03;P;04;03;;TASA_VARI_INTE;7.768924031;M
2010-03;P;05;03;;TASA_VARI_INTE;6.934858532;M
2010-03;P;06;03;;TASA_VARI_INTE;9.008875229;M
2010-04;P;04;03;;TASA_VARI_INTE;-4.743274617;M
2010-04;P;05;03;;TASA_VARI_INTE;-4.118350041;M
2010-04;P;06;03;;TASA_VARI_INTE;-4.989345304;M
2010-05;P;04;03;;TASA_VARI_INTE;2.548841877;M
2010-05;P;05;03;;TASA_VARI_INTE;-2.186407112;M
2010-05;P;06;03;;TASA_VARI_INTE;3.78558224;M
2010-06;P;04;03;;TASA_VARI_INTE;7.714105681;M
2010-06;P;05;03;;TASA_VARI_INTE;7.088432515;M
2010-06;P;06;03;;TASA_VARI_INTE;7.828845667;M
2010-07;P;04;03;;TASA_VARI_INTE;19.589662054;M
2010-07;P;05;03;;TASA_VARI_INTE;15.422896514;M
2010-07;P;06;03;;TASA_VARI_INTE;22.442179078;M
2010-08;P;04;03;;TASA_VARI_INTE;-14.017513222;M
2010-08;P;05;03;;TASA_VARI_INTE;-2.010001068;M
2010-08;P;06;03;;TASA_VARI_INTE;-17.262372078;M
2010-09;P;04;03;;TASA_VARI_INTE;-8.081263862;M
2010-09;P;05;03;;TASA_VARI_INTE;-13.558719201;M
2010-09;P;06;03;;TASA_VARI_INTE;-9.415215918;M
2010-10;P;04;03;;TASA_VARI_INTE;4.201961811;M
2010-10;P;05;03;;TASA_VARI_INTE;6.42568099;M
2010-10;P;06;03;;TASA_VARI_INTE;5.937927175;M
2010-11;P;04;03;;TASA_VARI_INTE;-2.087611648;M
2010-11;P;05;03;;TASA_VARI_INTE;-0.687693952;M
2010-11;P;06;03;;TASA_VARI_INTE;-1.509520382;M
2010-12;P;04;03;;TASA_VARI_INTE;58.662526074;M
2010-12;P;05;03;;TASA_VARI_INTE;60.216202981;M
2010-12;P;06;03;;TASA_VARI_INTE;54.097271428;M
2011-01;P;04;03;;TASA_VARI_INTE;-22.381651367;M
2011-01;P;05;03;;TASA_VARI_INTE;-43.503540022;M
2011-01;P;06;03;;TASA_VARI_INTE;-12.749044212;M
2011-02;P;04;03;;TASA_VARI_INTE;-34.496131592;M
2011-02;P;05;03;;TASA_VARI_INTE;-11.617179489;M
2011-02;P;06;03;;TASA_VARI_INTE;-41.054678917;M
2011-03;P;04;03;;TASA_VARI_INTE;9.942395613;M
2011-03;P;05;03;;TASA_VARI_INTE;19.707681576;M
2011-03;P;06;03;;TASA_VARI_INTE;6.150425148;M
2011-04;P;04;03;;TASA_VARI_INTE;4.03258711;M
2011-04;P;05;03;;TASA_VARI_INTE;-0.441039587;M
2011-04;P;06;03;;TASA_VARI_INTE;5.933108586;M
2011-05;P;04;03;;TASA_VARI_INTE;-7.363845763;M
2011-05;P;05;03;;TASA_VARI_INTE;-9.403468607;M
2011-05;P;06;03;;TASA_VARI_INTE;-4.139799733;M
2011-06;P;04;03;;TASA_VARI_INTE;12.347073674;M
2011-06;P;05;03;;TASA_VARI_INTE;9.932191365;M
2011-06;P;06;03;;TASA_VARI_INTE;8.439204226;M
2011-07;P;04;03;;TASA_VARI_INTE;20.211432631;M
2011-07;P;05;03;;TASA_VARI_INTE;10.93190834;M
2011-07;P;06;03;;TASA_VARI_INTE;27.755157881;M
2011-08;P;04;03;;TASA_VARI_INTE;-13.896254855;M
2011-08;P;05;03;;TASA_VARI_INTE;-1.88865612;M
2011-08;P;06;03;;TASA_VARI_INTE;-18.656024959;M
2011-09;P;04;03;;TASA_VARI_INTE;-9.96746647;M
2011-09;P;05;03;;TASA_VARI_INTE;-12.322581248;M
2011-09;P;06;03;;TASA_VARI_INTE;-8.448056476;M
2011-10;P;04;03;;TASA_VARI_INTE;0.372210933;M
2011-10;P;05;03;;TASA_VARI_INTE;3.783598581;M
2011-10;P;06;03;;TASA_VARI_INTE;-1.853104516;M
2011-11;P;04;03;;TASA_VARI_INTE;-0.63657448;M
2011-11;P;05;03;;TASA_VARI_INTE;-2.158684098;M
2011-11;P;06;03;;TASA_VARI_INTE;-0.462164346;M
2011-12;P;04;03;;TASA_VARI_INTE;55.303681713;M
2011-12;P;05;03;;TASA_VARI_INTE;58.754159405;M
2011-12;P;06;03;;TASA_VARI_INTE;55.155527731;M
2012-01;P;04;03;;TASA_VARI_INTE;-20.419370005;M
2012-01;P;05;03;;TASA_VARI_INTE;-41.438465177;M
2012-01;P;06;03;;TASA_VARI_INTE;-9.674774874;M
2012-02;P;04;03;;TASA_VARI_INTE;-35.266986344;M
