TEMPORAL;LUGARNACIMIEN;SEXO;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2010;45873;F;ES617;ANDALUCES;6282.0;A
2010;45873;F;ES618;ANDALUCES;57.0;A
2010;45873;F;ES61;ANDALUCES;6504.0;A
2010;45873;F;ES24;ANDALUCES;716.0;A
2010;45873;F;3676;ANDALUCES;7220.0;A
2010;45980;_T;ES611;ANDALUCES;21.0;A
2010;45980;_T;ES612;ANDALUCES;230.0;A
2010;45980;_T;ES613;ANDALUCES;66.0;A
2010;45980;_T;ES614;ANDALUCES;51.0;A
2010;45980;_T;ES615;ANDALUCES;72.0;A
2010;45980;_T;ES616;ANDALUCES;13.0;A
2010;45980;_T;ES617;ANDALUCES;172.0;A
2010;45980;_T;ES618;ANDALUCES;11074.0;A
2010;45980;_T;ES61;ANDALUCES;11699.0;A
2010;45980;_T;ES24;ANDALUCES;1467.0;A
2010;45980;_T;3676;ANDALUCES;13166.0;A
2010;45980;M;ES611;ANDALUCES;12.0;A
2010;45980;M;ES612;ANDALUCES;99.0;A
2010;45980;M;ES613;ANDALUCES;26.0;A
2010;45980;M;ES614;ANDALUCES;18.0;A
2010;45980;M;ES615;ANDALUCES;39.0;A
2010;45980;M;ES616;ANDALUCES;7.0;A
2010;45980;M;ES617;ANDALUCES;91.0;A
2010;45980;M;ES618;ANDALUCES;5294.0;A
2010;45980;M;ES61;ANDALUCES;5586.0;A
2010;45980;M;ES24;ANDALUCES;723.0;A
2010;45980;M;3676;ANDALUCES;6309.0;A
2010;45980;F;ES611;ANDALUCES;9.0;A
2010;45980;F;ES612;ANDALUCES;131.0;A
2010;45980;F;ES613;ANDALUCES;40.0;A
2010;45980;F;ES614;ANDALUCES;33.0;A
2010;45980;F;ES615;ANDALUCES;33.0;A
2010;45980;F;ES616;ANDALUCES;6.0;A
2010;45980;F;ES617;ANDALUCES;81.0;A
2010;45980;F;ES618;ANDALUCES;5780.0;A
2010;45980;F;ES61;ANDALUCES;6113.0;A
2010;45980;F;ES24;ANDALUCES;744.0;A
2010;45980;F;3676;ANDALUCES;6857.0;A
2010;45981;_T;ES611;ANDALUCES;10452.0;A
2010;45981;_T;ES612;ANDALUCES;11022.0;A
2010;45981;_T;ES613;ANDALUCES;8167.0;A
2010;45981;_T;ES614;ANDALUCES;14893.0;A
2010;45981;_T;ES615;ANDALUCES;2811.0;A
2010;45981;_T;ES616;ANDALUCES;5186.0;A
2010;45981;_T;ES617;ANDALUCES;13223.0;A
2010;45981;_T;ES618;ANDALUCES;11851.0;A
2010;45981;_T;ES61;ANDALUCES;77605.0;A
2010;45981;_T;ES24;ANDALUCES;10884.0;A
2010;45981;_T;3676;ANDALUCES;88489.0;A
2010;45981;M;ES611;ANDALUCES;5016.0;A
2010;45981;M;ES612;ANDALUCES;5213.0;A
2010;45981;M;ES613;ANDALUCES;4077.0;A
2010;45981;M;ES614;ANDALUCES;7272.0;A
2010;45981;M;ES615;ANDALUCES;1398.0;A
2010;45981;M;ES616;ANDALUCES;2542.0;A
2010;45981;M;ES617;ANDALUCES;6433.0;A
2010;45981;M;ES618;ANDALUCES;5676.0;A
2010;45981;M;ES61;ANDALUCES;37627.0;A
2010;45981;M;ES24;ANDALUCES;5289.0;A
2010;45981;M;3676;ANDALUCES;42916.0;A
2010;45981;F;ES611;ANDALUCES;5436.0;A
2010;45981;F;ES612;ANDALUCES;5809.0;A
2010;45981;F;ES613;ANDALUCES;4090.0;A
2010;45981;F;ES614;ANDALUCES;7621.0;A
2010;45981;F;ES615;ANDALUCES;1413.0;A
2010;45981;F;ES616;ANDALUCES;2644.0;A
2010;45981;F;ES617;ANDALUCES;6790.0;A
2010;45981;F;ES618;ANDALUCES;6175.0;A
2010;45981;F;ES61;ANDALUCES;39978.0;A
2010;45981;F;ES24;ANDALUCES;5595.0;A
2010;45981;F;3676;ANDALUCES;45573.0;A
2011;45230;_T;ES611;ANDALUCES;10242.0;A
2011;45230;_T;ES612;ANDALUCES;17.0;A
2011;45230;_T;ES613;ANDALUCES;12.0;A
2011;45230;_T;ES614;ANDALUCES;74.0;A
2011;45230;_T;ES615;ANDALUCES;2.0;A
2011;45230;_T;ES616;ANDALUCES;8.0;A
2011;45230;_T;ES617;ANDALUCES;38.0;A
2011;45230;_T;ES618;ANDALUCES;36.0;A
2011;45230;_T;ES61;ANDALUCES;10429.0;A
2011;45230;_T;ES24;ANDALUCES;1109.0;A
2011;45230;_T;3676;ANDALUCES;11538.0;A
2011;45230;M;ES611;ANDALUCES;4900.0;A
2011;45230;M;ES612;ANDALUCES;9.0;A
2011;45230;M;ES613;ANDALUCES;7.0;A
2011;45230;M;ES614;ANDALUCES;26.0;A
2011;45230;M;ES615;ANDALUCES;1.0;A
2011;45230;M;ES616;ANDALUCES;6.0;A
2011;45230;M;ES617;ANDALUCES;23.0;A
2011;45230;M;ES618;ANDALUCES;20.0;A
2011;45230;M;ES61;ANDALUCES;4992.0;A
2011;45230;M;ES24;ANDALUCES;573.0;A
2011;45230;M;3676;ANDALUCES;5565.0;A
2011;45230;F;ES611;ANDALUCES;5342.0;A
2011;45230;F;ES612;ANDALUCES;8.0;A
2011;45230;F;ES613;ANDALUCES;5.0;A
2011;45230;F;ES614;ANDALUCES;48.0;A
2011;45230;F;ES615;ANDALUCES;1.0;A
2011;45230;F;ES616;ANDALUCES;2.0;A
2011;45230;F;ES617;ANDALUCES;15.0;A
2011;45230;F;ES618;ANDALUCES;16.0;A
2011;45230;F;ES61;ANDALUCES;5437.0;A
2011;45230;F;ES24;ANDALUCES;536.0;A
2011;45230;F;3676;ANDALUCES;5973.0;A
2011;45276;_T;ES611;ANDALUCES;11.0;A
2011;45276;_T;ES612;ANDALUCES;10549.0;A
2011;45276;_T;ES613;ANDALUCES;14.0;A
2011;45276;_T;ES614;ANDALUCES;36.0;A
2011;45276;_T;ES615;ANDALUCES;17.0;A
2011;45276;_T;ES616;ANDALUCES;4.0;A
2011;45276;_T;ES617;ANDALUCES;278.0;A
2011;45276;_T;ES618;ANDALUCES;224.0;A
2011;45276;_T;ES61;ANDALUCES;11133.0;A
2011;45276;_T;ES24;ANDALUCES;1226.0;A
2011;45276;_T;3676;ANDALUCES;12359.0;A
2011;45276;M;ES611;ANDALUCES;4.0;A
2011;45276;M;ES612;ANDALUCES;5009.0;A
2011;45276;M;ES613;ANDALUCES;8.0;A
2011;45276;M;ES614;ANDALUCES;22.0;A
2011;45276;M;ES615;ANDALUCES;11.0;A
2011;45276;M;ES616;ANDALUCES;1.0;A
2011;45276;M;ES617;ANDALUCES;131.0;A
2011;45276;M;ES618;ANDALUCES;114.0;A
2011;45276;M;ES61;ANDALUCES;5300.0;A
2011;45276;M;ES24;ANDALUCES;585.0;A
2011;45276;M;3676;ANDALUCES;5885.0;A
2011;45276;F;ES611;ANDALUCES;7.0;A
2011;45276;F;ES612;ANDALUCES;5540.0;A
2011;45276;F;ES613;ANDALUCES;6.0;A
2011;45276;F;ES614;ANDALUCES;14.0;A
2011;45276;F;ES615;ANDALUCES;6.0;A
2011;45276;F;ES616;ANDALUCES;3.0;A
2011;45276;F;ES617;ANDALUCES;147.0;A
2011;45276;F;ES618;ANDALUCES;110.0;A
2011;45276;F;ES61;ANDALUCES;5833.0;A
2011;45276;F;ES24;ANDALUCES;641.0;A
2011;45276;F;3676;ANDALUCES;6474.0;A
2011;45354;_T;ES611;ANDALUCES;18.0;A
2011;45354;_T;ES612;ANDALUCES;45.0;A
2011;45354;_T;ES613;ANDALUCES;7920.0;A
2011;45354;_T;ES614;ANDALUCES;44.0;A
2011;45354;_T;ES615;ANDALUCES;15.0;A
2011;45354;_T;ES616;ANDALUCES;30.0;A
2011;45354;_T;ES617;ANDALUCES;207.0;A
2011;45354;_T;ES618;ANDALUCES;138.0;A
2011;45354;_T;ES61;ANDALUCES;8417.0;A
2011;45354;_T;ES24;ANDALUCES;1699.0;A
2011;45354;_T;3676;ANDALUCES;10116.0;A
2011;45354;M;ES611;ANDALUCES;11.0;A
2011;45354;M;ES612;ANDALUCES;19.0;A
2011;45354;M;ES613;ANDALUCES;3968.0;A
2011;45354;M;ES614;ANDALUCES;22.0;A
2011;45354;M;ES615;ANDALUCES;7.0;A
2011;45354;M;ES616;ANDALUCES;18.0;A
2011;45354;M;ES617;ANDALUCES;95.0;A
2011;45354;M;ES618;ANDALUCES;76.0;A
2011;45354;M;ES61;ANDALUCES;4216.0;A
2011;45354;M;ES24;ANDALUCES;793.0;A
2011;45354;M;3676;ANDALUCES;5009.0;A
2011;45354;F;ES611;ANDALUCES;7.0;A
2011;45354;F;ES612;ANDALUCES;26.0;A
2011;45354;F;ES613;ANDALUCES;3952.0;A
2011;45354;F;ES614;ANDALUCES;22.0;A
2011;45354;F;ES615;ANDALUCES;8.0;A
2011;45354;F;ES616;ANDALUCES;12.0;A
2011;45354;F;ES617;ANDALUCES;112.0;A
2011;45354;F;ES618;ANDALUCES;62.0;A
2011;45354;F;ES61;ANDALUCES;4201.0;A
2011;45354;F;ES24;ANDALUCES;906.0;A
2011;45354;F;3676;ANDALUCES;5107.0;A
2011;45576;_T;ES611;ANDALUCES;129.0;A
2011;45576;_T;ES612;ANDALUCES;59.0;A
2011;45576;_T;ES613;ANDALUCES;42.0;A
2011;45576;_T;ES614;ANDALUCES;14595.0;A
2011;45576;_T;ES615;ANDALUCES;6.0;A
2011;45576;_T;ES616;ANDALUCES;49.0;A
2011;45576;_T;ES617;ANDALUCES;195.0;A
2011;45576;_T;ES618;ANDALUCES;78.0;A
2011;45576;_T;ES61;ANDALUCES;15153.0;A
2011;45576;_T;ES24;ANDALUCES;1765.0;A
2011;45576;_T;3676;ANDALUCES;16918.0;A
2011;45576;M;ES611;ANDALUCES;61.0;A
2011;45576;M;ES612;ANDALUCES;29.0;A
2011;45576;M;ES613;ANDALUCES;18.0;A
2011;45576;M;ES614;ANDALUCES;7139.0;A
2011;45576;M;ES615;ANDALUCES;2.0;A
2011;45576;M;ES616;ANDALUCES;21.0;A
2011;45576;M;ES617;ANDALUCES;82.0;A
2011;45576;M;ES618;ANDALUCES;38.0;A
2011;45576;M;ES61;ANDALUCES;7390.0;A
2011;45576;M;ES24;ANDALUCES;900.0;A
2011;45576;M;3676;ANDALUCES;8290.0;A
2011;45576;F;ES611;ANDALUCES;68.0;A
2011;45576;F;ES612;ANDALUCES;30.0;A
2011;45576;F;ES613;ANDALUCES;24.0;A
2011;45576;F;ES614;ANDALUCES;7456.0;A
2011;45576;F;ES615;ANDALUCES;4.0;A
2011;45576;F;ES616;ANDALUCES;28.0;A
2011;45576;F;ES617;ANDALUCES;113.0;A
2011;45576;F;ES618;ANDALUCES;40.0;A
2011;45576;F;ES61;ANDALUCES;7763.0;A
2011;45576;F;ES24;ANDALUCES;865.0;A
2011;45576;F;3676;ANDALUCES;8628.0;A
2011;45657;_T;ES611;ANDALUCES;7.0;A
2011;45657;_T;ES612;ANDALUCES;25.0;A
2011;45657;_T;ES613;ANDALUCES;11.0;A
2011;45657;_T;ES614;ANDALUCES;7.0;A
2011;45657;_T;ES615;ANDALUCES;2716.0;A
2011;45657;_T;ES616;ANDALUCES;3.0;A
2011;45657;_T;ES617;ANDALUCES;14.0;A
2011;45657;_T;ES618;ANDALUCES;166.0;A
2011;45657;_T;ES61;ANDALUCES;2949.0;A
2011;45657;_T;ES24;ANDALUCES;430.0;A
2011;45657;_T;3676;ANDALUCES;3379.0;A
2011;45657;M;ES611;ANDALUCES;4.0;A
2011;45657;M;ES612;ANDALUCES;9.0;A
2011;45657;M;ES613;ANDALUCES;5.0;A
2011;45657;M;ES614;ANDALUCES;3.0;A
2011;45657;M;ES615;ANDALUCES;1338.0;A
2011;45657;M;ES616;ANDALUCES;1.0;A
2011;45657;M;ES617;ANDALUCES;7.0;A
2011;45657;M;ES618;ANDALUCES;73.0;A
2011;45657;M;ES61;ANDALUCES;1440.0;A
2011;45657;M;ES24;ANDALUCES;215.0;A
2011;45657;M;3676;ANDALUCES;1655.0;A
2011;45657;F;ES611;ANDALUCES;3.0;A
2011;45657;F;ES612;ANDALUCES;16.0;A
2011;45657;F;ES613;ANDALUCES;6.0;A
2011;45657;F;ES614;ANDALUCES;4.0;A
2011;45657;F;ES615;ANDALUCES;1378.0;A
2011;45657;F;ES616;ANDALUCES;2.0;A
2011;45657;F;ES617;ANDALUCES;7.0;A
2011;45657;F;ES618;ANDALUCES;93.0;A
2011;45657;F;ES61;ANDALUCES;1509.0;A
2011;45657;F;ES24;ANDALUCES;215.0;A
2011;45657;F;3676;ANDALUCES;1724.0;A
2011;45765;_T;ES611;ANDALUCES;24.0;A
2011;45765;_T;ES612;ANDALUCES;30.0;A
2011;45765;_T;ES613;ANDALUCES;48.0;A
2011;45765;_T;ES614;ANDALUCES;131.0;A
2011;45765;_T;ES615;ANDALUCES;5.0;A
2011;45765;_T;ES616;ANDALUCES;5049.0;A
2011;45765;_T;ES617;ANDALUCES;103.0;A
2011;45765;_T;ES618;ANDALUCES;66.0;A
2011;45765;_T;ES61;ANDALUCES;5456.0;A
2011;45765;_T;ES24;ANDALUCES;1900.0;A
2011;45765;_T;3676;ANDALUCES;7356.0;A
2011;45765;M;ES611;ANDALUCES;12.0;A
2011;45765;M;ES612;ANDALUCES;15.0;A
2011;45765;M;ES613;ANDALUCES;21.0;A
2011;45765;M;ES614;ANDALUCES;63.0;A
2011;45765;M;ES615;ANDALUCES;2.0;A
2011;45765;M;ES616;ANDALUCES;2468.0;A
2011;45765;M;ES617;ANDALUCES;48.0;A
2011;45765;M;ES618;ANDALUCES;35.0;A
2011;45765;M;ES61;ANDALUCES;2664.0;A
2011;45765;M;ES24;ANDALUCES;894.0;A
2011;45765;M;3676;ANDALUCES;3558.0;A
2011;45765;F;ES611;ANDALUCES;12.0;A
2011;45765;F;ES612;ANDALUCES;15.0;A
2011;45765;F;ES613;ANDALUCES;27.0;A
2011;45765;F;ES614;ANDALUCES;68.0;A
2011;45765;F;ES615;ANDALUCES;3.0;A
2011;45765;F;ES616;ANDALUCES;2581.0;A
2011;45765;F;ES617;ANDALUCES;55.0;A
2011;45765;F;ES618;ANDALUCES;31.0;A
2011;45765;F;ES61;ANDALUCES;2792.0;A
2011;45765;F;ES24;ANDALUCES;1006.0;A
2011;45765;F;3676;ANDALUCES;3798.0;A
2011;45873;_T;ES611;ANDALUCES;28.0;A
2011;45873;_T;ES612;ANDALUCES;178.0;A
2011;45873;_T;ES613;ANDALUCES;30.0;A
2011;45873;_T;ES614;ANDALUCES;76.0;A
2011;45873;_T;ES615;ANDALUCES;7.0;A
2011;45873;_T;ES616;ANDALUCES;16.0;A
2011;45873;_T;ES617;ANDALUCES;12561.0;A
2011;45873;_T;ES618;ANDALUCES;99.0;A
2011;45873;_T;ES61;ANDALUCES;12995.0;A
2011;45873;_T;ES24;ANDALUCES;1399.0;A
2011;45873;_T;3676;ANDALUCES;14394.0;A
2011;45873;M;ES611;ANDALUCES;17.0;A
2011;45873;M;ES612;ANDALUCES;90.0;A
2011;45873;M;ES613;ANDALUCES;15.0;A
2011;45873;M;ES614;ANDALUCES;32.0;A
2011;45873;M;ES615;ANDALUCES;2.0;A
2011;45873;M;ES616;ANDALUCES;11.0;A
2011;45873;M;ES617;ANDALUCES;6151.0;A
2011;45873;M;ES618;ANDALUCES;44.0;A
2011;45873;M;ES61;ANDALUCES;6362.0;A
2011;45873;M;ES24;ANDALUCES;662.0;A
2011;45873;M;3676;ANDALUCES;7024.0;A
2011;45873;F;ES611;ANDALUCES;11.0;A
2011;45873;F;ES612;ANDALUCES;88.0;A
2011;45873;F;ES613;ANDALUCES;15.0;A
2011;45873;F;ES614;ANDALUCES;44.0;A
2011;45873;F;ES615;ANDALUCES;5.0;A
2011;45873;F;ES616;ANDALUCES;5.0;A
2011;45873;F;ES617;ANDALUCES;6410.0;A
2011;45873;F;ES618;ANDALUCES;55.0;A
2011;45873;F;ES61;ANDALUCES;6633.0;A
2011;45873;F;ES24;ANDALUCES;737.0;A
2011;45873;F;3676;ANDALUCES;7370.0;A
2011;45980;_T;ES611;ANDALUCES;20.0;A
2011;45980;_T;ES612;ANDALUCES;221.0;A
2011;45980;_T;ES613;ANDALUCES;72.0;A
2011;45980;_T;ES614;ANDALUCES;54.0;A
2011;45980;_T;ES615;ANDALUCES;76.0;A
2011;45980;_T;ES616;ANDALUCES;15.0;A
2011;45980;_T;ES617;ANDALUCES;180.0;A
2011;45980;_T;ES618;ANDALUCES;11264.0;A
2011;45980;_T;ES61;ANDALUCES;11902.0;A
2011;45980;_T;ES24;ANDALUCES;1509.0;A
2011;45980;_T;3676;ANDALUCES;13411.0;A
2011;45980;M;ES611;ANDALUCES;11.0;A
2011;45980;M;ES612;ANDALUCES;97.0;A
2011;45980;M;ES613;ANDALUCES;29.0;A
2011;45980;M;ES614;ANDALUCES;20.0;A
2011;45980;M;ES615;ANDALUCES;40.0;A
2011;45980;M;ES616;ANDALUCES;7.0;A
2011;45980;M;ES617;ANDALUCES;103.0;A
2011;45980;M;ES618;ANDALUCES;5377.0;A
2011;45980;M;ES61;ANDALUCES;5684.0;A
2011;45980;M;ES24;ANDALUCES;754.0;A
2011;45980;M;3676;ANDALUCES;6438.0;A
2011;45980;F;ES611;ANDALUCES;9.0;A
2011;45980;F;ES612;ANDALUCES;124.0;A
2011;45980;F;ES613;ANDALUCES;43.0;A
2011;45980;F;ES614;ANDALUCES;34.0;A
2011;45980;F;ES615;ANDALUCES;36.0;A
2011;45980;F;ES616;ANDALUCES;8.0;A
2011;45980;F;ES617;ANDALUCES;77.0;A
2011;45980;F;ES618;ANDALUCES;5887.0;A
2011;45980;F;ES61;ANDALUCES;6218.0;A
2011;45980;F;ES24;ANDALUCES;755.0;A
2011;45980;F;3676;ANDALUCES;6973.0;A
2011;45981;_T;ES611;ANDALUCES;10479.0;A
2011;45981;_T;ES612;ANDALUCES;11124.0;A
2011;45981;_T;ES613;ANDALUCES;8149.0;A
2011;45981;_T;ES614;ANDALUCES;15017.0;A
2011;45981;_T;ES615;ANDALUCES;2844.0;A
2011;45981;_T;ES616;ANDALUCES;5174.0;A
2011;45981;_T;ES617;ANDALUCES;13576.0;A
2011;45981;_T;ES618;ANDALUCES;12071.0;A
2011;45981;_T;ES61;ANDALUCES;78434.0;A
2011;45981;_T;ES24;ANDALUCES;11037.0;A
2011;45981;_T;3676;ANDALUCES;89471.0;A
2011;45981;M;ES611;ANDALUCES;5020.0;A
2011;45981;M;ES612;ANDALUCES;5277.0;A
2011;45981;M;ES613;ANDALUCES;4071.0;A
2011;45981;M;ES614;ANDALUCES;7327.0;A
2011;45981;M;ES615;ANDALUCES;1403.0;A
2011;45981;M;ES616;ANDALUCES;2533.0;A
2011;45981;M;ES617;ANDALUCES;6640.0;A
2011;45981;M;ES618;ANDALUCES;5777.0;A
2011;45981;M;ES61;ANDALUCES;38048.0;A
2011;45981;M;ES24;ANDALUCES;5376.0;A
2011;45981;M;3676;ANDALUCES;43424.0;A
2011;45981;F;ES611;ANDALUCES;5459.0;A
2011;45981;F;ES612;ANDALUCES;5847.0;A
2011;45981;F;ES613;ANDALUCES;4078.0;A
2011;45981;F;ES614;ANDALUCES;7690.0;A
2011;45981;F;ES615;ANDALUCES;1441.0;A
2011;45981;F;ES616;ANDALUCES;2641.0;A
2011;45981;F;ES617;ANDALUCES;6936.0;A
2011;45981;F;ES618;ANDALUCES;6294.0;A
2011;45981;F;ES61;ANDALUCES;40386.0;A
2011;45981;F;ES24;ANDALUCES;5661.0;A
2011;45981;F;3676;ANDALUCES;46047.0;A
2012;45230;_T;ES611;ANDALUCES;10283.0;A
2012;45230;_T;ES612;ANDALUCES;15.0;A
2012;45230;_T;ES613;ANDALUCES;13.0;A
2012;45230;_T;ES614;ANDALUCES;75.0;A
2012;45230;_T;ES615;ANDALUCES;2.0;A
2012;45230;_T;ES616;ANDALUCES;8.0;A
2012;45230;_T;ES617;ANDALUCES;43.0;A
2012;45230;_T;ES618;ANDALUCES;38.0;A
2012;45230;_T;ES61;ANDALUCES;10477.0;A
2012;45230;_T;ES24;ANDALUCES;1129.0;A
2012;45230;_T;3676;ANDALUCES;11606.0;A
2012;45230;M;ES611;ANDALUCES;4925.0;A
2012;45230;M;ES612;ANDALUCES;8.0;A
2012;45230;M;ES613;ANDALUCES;8.0;A
2012;45230;M;ES614;ANDALUCES;29.0;A
2012;45230;M;ES615;ANDALUCES;1.0;A
2012;45230;M;ES616;ANDALUCES;6.0;A
2012;45230;M;ES617;ANDALUCES;25.0;A
2012;45230;M;ES618;ANDALUCES;19.0;A
2012;45230;M;ES61;ANDALUCES;5021.0;A
2012;45230;M;ES24;ANDALUCES;596.0;A
2012;45230;M;3676;ANDALUCES;5617.0;A
2012;45230;F;ES611;ANDALUCES;5358.0;A
2012;45230;F;ES612;ANDALUCES;7.0;A
2012;45230;F;ES613;ANDALUCES;5.0;A
2012;45230;F;ES614;ANDALUCES;46.0;A
2012;45230;F;ES615;ANDALUCES;1.0;A
2012;45230;F;ES616;ANDALUCES;2.0;A
2012;45230;F;ES617;ANDALUCES;18.0;A
2012;45230;F;ES618;ANDALUCES;19.0;A
2012;45230;F;ES61;ANDALUCES;5456.0;A
2012;45230;F;ES24;ANDALUCES;533.0;A
2012;45230;F;3676;ANDALUCES;5989.0;A
2012;45276;_T;ES611;ANDALUCES;11.0;A
2012;45276;_T;ES612;ANDALUCES;10737.0;A
2012;45276;_T;ES613;ANDALUCES;16.0;A
2012;45276;_T;ES614;ANDALUCES;43.0;A
2012;45276;_T;ES615;ANDALUCES;20.0;A
2012;45276;_T;ES616;ANDALUCES;6.0;A
2012;45276;_T;ES617;ANDALUCES;296.0;A
2012;45276;_T;ES618;ANDALUCES;255.0;A
2012;45276;_T;ES61;ANDALUCES;11384.0;A
2012;45276;_T;ES24;ANDALUCES;1263.0;A
2012;45276;_T;3676;ANDALUCES;12647.0;A
2012;45276;M;ES611;ANDALUCES;4.0;A
2012;45276;M;ES612;ANDALUCES;5105.0;A
2012;45276;M;ES613;ANDALUCES;10.0;A
2012;45276;M;ES614;ANDALUCES;25.0;A
2012;45276;M;ES615;ANDALUCES;14.0;A
2012;45276;M;ES616;ANDALUCES;2.0;A
2012;45276;M;ES617;ANDALUCES;142.0;A
2012;45276;M;ES618;ANDALUCES;131.0;A
2012;45276;M;ES61;ANDALUCES;5433.0;A
2012;45276;M;ES24;ANDALUCES;617.0;A
2012;45276;M;3676;ANDALUCES;6050.0;A
2012;45276;F;ES611;ANDALUCES;7.0;A
2012;45276;F;ES612;ANDALUCES;5632.0;A
2012;45276;F;ES613;ANDALUCES;6.0;A
2012;45276;F;ES614;ANDALUCES;18.0;A
2012;45276;F;ES615;ANDALUCES;6.0;A
2012;45276;F;ES616;ANDALUCES;4.0;A
2012;45276;F;ES617;ANDALUCES;154.0;A
2012;45276;F;ES618;ANDALUCES;124.0;A
2012;45276;F;ES61;ANDALUCES;5951.0;A
2012;45276;F;ES24;ANDALUCES;646.0;A
2012;45276;F;3676;ANDALUCES;6597.0;A
2012;45354;_T;ES611;ANDALUCES;16.0;A
2012;45354;_T;ES612;ANDALUCES;50.0;A
2012;45354;_T;ES613;ANDALUCES;7970.0;A
2012;45354;_T;ES614;ANDALUCES;46.0;A
2012;45354;_T;ES615;ANDALUCES;17.0;A
2012;45354;_T;ES616;ANDALUCES;26.0;A
2012;45354;_T;ES617;ANDALUCES;213.0;A
2012;45354;_T;ES618;ANDALUCES;145.0;A
2012;45354;_T;ES61;ANDALUCES;8483.0;A
2012;45354;_T;ES24;ANDALUCES;1728.0;A
2012;45354;_T;3676;ANDALUCES;10211.0;A
2012;45354;M;ES611;ANDALUCES;10.0;A
2012;45354;M;ES612;ANDALUCES;23.0;A
2012;45354;M;ES613;ANDALUCES;3998.0;A
2012;45354;M;ES614;ANDALUCES;21.0;A
2012;45354;M;ES615;ANDALUCES;9.0;A
2012;45354;M;ES616;ANDALUCES;15.0;A
2012;45354;M;ES617;ANDALUCES;97.0;A
2012;45354;M;ES618;ANDALUCES;80.0;A
2012;45354;M;ES61;ANDALUCES;4253.0;A
2012;45354;M;ES24;ANDALUCES;801.0;A
2012;45354;M;3676;ANDALUCES;5054.0;A
2012;45354;F;ES611;ANDALUCES;6.0;A
2012;45354;F;ES612;ANDALUCES;27.0;A
2012;45354;F;ES613;ANDALUCES;3972.0;A
2012;45354;F;ES614;ANDALUCES;25.0;A
2012;45354;F;ES615;ANDALUCES;8.0;A
2012;45354;F;ES616;ANDALUCES;11.0;A
2012;45354;F;ES617;ANDALUCES;116.0;A
2012;45354;F;ES618;ANDALUCES;65.0;A
2012;45354;F;ES61;ANDALUCES;4230.0;A
2012;45354;F;ES24;ANDALUCES;927.0;A
2012;45354;F;3676;ANDALUCES;5157.0;A
2012;45576;_T;ES611;ANDALUCES;137.0;A
2012;45576;_T;ES612;ANDALUCES;59.0;A
2012;45576;_T;ES613;ANDALUCES;38.0;A
2012;45576;_T;ES614;ANDALUCES;14697.0;A
2012;45576;_T;ES615;ANDALUCES;5.0;A
2012;45576;_T;ES616;ANDALUCES;58.0;A
2012;45576;_T;ES617;ANDALUCES;205.0;A
2012;45576;_T;ES618;ANDALUCES;86.0;A
2012;45576;_T;ES61;ANDALUCES;15285.0;A
2012;45576;_T;ES24;ANDALUCES;1797.0;A
2012;45576;_T;3676;ANDALUCES;17082.0;A
2012;45576;M;ES611;ANDALUCES;69.0;A
2012;45576;M;ES612;ANDALUCES;28.0;A
2012;45576;M;ES613;ANDALUCES;14.0;A
2012;45576;M;ES614;ANDALUCES;7186.0;A
2012;45576;M;ES615;ANDALUCES;2.0;A
2012;45576;M;ES616;ANDALUCES;24.0;A
2012;45576;M;ES617;ANDALUCES;88.0;A
2012;45576;M;ES618;ANDALUCES;40.0;A
2012;45576;M;ES61;ANDALUCES;7451.0;A
2012;45576;M;ES24;ANDALUCES;921.0;A
2012;45576;M;3676;ANDALUCES;8372.0;A
2012;45576;F;ES611;ANDALUCES;68.0;A
2012;45576;F;ES612;ANDALUCES;31.0;A
2012;45576;F;ES613;ANDALUCES;24.0;A
2012;45576;F;ES614;ANDALUCES;7511.0;A
2012;45576;F;ES615;ANDALUCES;3.0;A
2012;45576;F;ES616;ANDALUCES;34.0;A
2012;45576;F;ES617;ANDALUCES;117.0;A
2012;45576;F;ES618;ANDALUCES;46.0;A
2012;45576;F;ES61;ANDALUCES;7834.0;A
2012;45576;F;ES24;ANDALUCES;876.0;A
2012;45576;F;3676;ANDALUCES;8710.0;A
2012;45657;_T;ES611;ANDALUCES;5.0;A
2012;45657;_T;ES612;ANDALUCES;27.0;A
2012;45657;_T;ES613;ANDALUCES;10.0;A
2012;45657;_T;ES614;ANDALUCES;12.0;A
2012;45657;_T;ES615;ANDALUCES;2718.0;A
2012;45657;_T;ES616;ANDALUCES;4.0;A
2012;45657;_T;ES617;ANDALUCES;13.0;A
2012;45657;_T;ES618;ANDALUCES;170.0;A
2012;45657;_T;ES61;ANDALUCES;2959.0;A
2012;45657;_T;ES24;ANDALUCES;438.0;A
2012;45657;_T;3676;ANDALUCES;3397.0;A
2012;45657;M;ES611;ANDALUCES;3.0;A
2012;45657;M;ES612;ANDALUCES;9.0;A
2012;45657;M;ES613;ANDALUCES;4.0;A
2012;45657;M;ES614;ANDALUCES;6.0;A
2012;45657;M;ES615;ANDALUCES;1334.0;A
2012;45657;M;ES616;ANDALUCES;1.0;A
2012;45657;M;ES617;ANDALUCES;6.0;A
2012;45657;M;ES618;ANDALUCES;73.0;A
2012;45657;M;ES61;ANDALUCES;1436.0;A
2012;45657;M;ES24;ANDALUCES;217.0;A
2012;45657;M;3676;ANDALUCES;1653.0;A
2012;45657;F;ES611;ANDALUCES;2.0;A
