TEMPORAL;EDAD;SEXO;LUGARNACIMIEN;INDICATOR;OBS_VALUE;FREQ
2001;00;06;11;;70503.6587778;A
2001;00;06;14;;157098.5470983;A
2001;00;06;18;;148882.1129021;A
2001;00;06;21;;32334.7922716;A
2001;00;06;23;;196059.5715213;A
2001;00;06;29;;76887.7483043;A
2001;00;06;41;;112162.8833869;A
2001;00;06;C01;;868301.9239193;A
2001;000004;00;04;;496.1633808;A
2001;000004;00;11;;1157.1969528;A
2001;000004;00;14;;774.2382825;A
2001;000004;00;18;;1001.2059058;A
2001;000004;00;21;;219.073987;A
2001;000004;00;23;;653.201756;A
2001;000004;00;29;;1015.2154128;A
2001;000004;00;41;;1403.396488;A
2001;000004;00;C01;;6719.6921657;A
2001;000004;01;04;;245.0567256;A
2001;000004;01;11;;581.0877751;A
2001;000004;01;14;;393.0978448;A
2001;000004;01;18;;500.1365137;A
2001;000004;01;21;;124.0176191;A
2001;000004;01;23;;316.1047859;A
2001;000004;01;29;;535.1019827;A
2001;000004;01;41;;702.2605923;A
2001;000004;01;C01;;3396.8638392;A
2001;000004;06;04;;251.1066552;A
2001;000004;06;11;;576.1091777;A
2001;000004;06;14;;381.1404377;A
2001;000004;06;18;;501.0693921;A
2001;000004;06;21;;95.0563679;A
2001;000004;06;23;;337.0969701;A
2001;000004;06;29;;480.1134301;A
2001;000004;06;41;;701.1358957;A
2001;000004;06;C01;;3322.8283265;A
2001;005009;00;04;;731.2120331;A
2001;005009;00;11;;2316.4822582;A
2001;005009;00;14;;1597.2843467;A
2001;005009;00;18;;1999.5682721;A
2001;005009;00;21;;481.1697818;A
2001;005009;00;23;;1447.597563;A
2001;005009;00;29;;1482.3186902;A
2001;005009;00;41;;2736.7087477;A
2001;005009;00;C01;;12792.3416928;A
2001;005009;01;04;;381.0639276;A
2001;005009;01;11;;1192.2680585;A
2001;005009;01;14;;791.1312527;A
2001;005009;01;18;;1003.3796046;A
2001;005009;01;21;;258.1032069;A
2001;005009;01;23;;771.2465939;A
2001;005009;01;29;;746.2227845;A
2001;005009;01;41;;1369.3910895;A
2001;005009;01;C01;;6512.8065182;A
2001;005009;06;04;;350.1481055;A
2001;005009;06;11;;1124.2141997;A
2001;005009;06;14;;806.153094;A
2001;005009;06;18;;996.1886675;A
2001;005009;06;21;;223.0665749;A
2001;005009;06;23;;676.3509691;A
2001;005009;06;29;;736.0959057;A
2001;005009;06;41;;1367.3176582;A
2001;005009;06;C01;;6279.5351746;A
2001;010014;00;04;;1047.1880643;A
2001;010014;00;11;;3139.6024955;A
2001;010014;00;14;;2176.4776387;A
2001;010014;00;18;;2688.6231598;A
2001;010014;00;21;;607.1402779;A
2001;010014;00;23;;2424.815529;A
2001;010014;00;29;;1897.4425574;A
2001;010014;00;41;;3309.7894221;A
2001;010014;00;C01;;17291.0791447;A
2001;010014;01;04;;546.126385;A
2001;010014;01;11;;1673.383232;A
2001;010014;01;14;;1141.2879651;A
2001;010014;01;18;;1374.3396042;A
2001;010014;01;21;;307.0757144;A
2001;010014;01;23;;1214.3761514;A
2001;010014;01;29;;967.2829692;A
2001;010014;01;41;;1731.4476756;A
2001;010014;01;C01;;8955.3196969;A
2001;010014;06;04;;501.0616793;A
2001;010014;06;11;;1466.2192635;A
2001;010014;06;14;;1035.1896736;A
2001;010014;06;18;;1314.2835556;A
2001;010014;06;21;;300.0645635;A
2001;010014;06;23;;1210.4393776;A
2001;010014;06;29;;930.1595882;A
2001;010014;06;41;;1578.3417465;A
2001;010014;06;C01;;8335.7594478;A
2001;015019;00;04;;1423.2365558;A
2001;015019;00;11;;4231.6790197;A
2001;015019;00;14;;2847.7468169;A
2001;015019;00;18;;3555.7374016;A
2001;015019;00;21;;836.1742245;A
2001;015019;00;23;;3588.1836636;A
2001;015019;00;29;;2413.4899504;A
2001;015019;00;41;;4244.840247;A
2001;015019;00;C01;;23141.0878795;A
2001;015019;01;04;;694.1110046;A
2001;015019;01;11;;2209.411751;A
2001;015019;01;14;;1421.352665;A
2001;015019;01;18;;1846.4395069;A
2001;015019;01;21;;421.0670635;A
2001;015019;01;23;;1893.669024;A
2001;015019;01;29;;1261.2723372;A
2001;015019;01;41;;2258.4338377;A
2001;015019;01;C01;;12005.7571899;A
2001;015019;06;04;;729.1255512;A
2001;015019;06;11;;2022.2672687;A
2001;015019;06;14;;1426.3941519;A
2001;015019;06;18;;1709.2978947;A
2001;015019;06;21;;415.107161;A
2001;015019;06;23;;1694.5146396;A
2001;015019;06;29;;1152.2176132;A
2001;015019;06;41;;1986.4064093;A
2001;015019;06;C01;;11135.3306896;A
2001;020024;00;04;;2078.2845687;A
2001;020024;00;11;;7116.5287964;A
2001;020024;00;14;;4431.6962502;A
2001;020024;00;18;;5059.7672414;A
2001;020024;00;21;;1310.2259823;A
2001;020024;00;23;;4945.3883987;A
2001;020024;00;29;;3409.4488752;A
2001;020024;00;41;;7430.5803005;A
2001;020024;00;C01;;35781.9204134;A
2001;020024;01;04;;1073.1721412;A
2001;020024;01;11;;3812.3595304;A
2001;020024;01;14;;2295.4175195;A
2001;020024;01;18;;2625.3274717;A
2001;020024;01;21;;690.1026077;A
2001;020024;01;23;;2494.6168094;A
2001;020024;01;29;;1800.2533049;A
2001;020024;01;41;;3873.8287746;A
2001;020024;01;C01;;18665.0781594;A
2001;020024;06;04;;1005.1124275;A
2001;020024;06;11;;3304.169266;A
2001;020024;06;14;;2136.2787307;A
2001;020024;06;18;;2434.4397697;A
2001;020024;06;21;;620.1233746;A
2001;020024;06;23;;2450.7715893;A
2001;020024;06;29;;1609.1955703;A
2001;020024;06;41;;3556.7515259;A
2001;020024;06;C01;;17116.842254;A
2001;025029;00;04;;3383.4415961;A
2001;025029;00;11;;10516.457022;A
2001;025029;00;14;;7752.4434076;A
2001;025029;00;18;;9157.5638874;A
2001;025029;00;21;;2110.330854;A
2001;025029;00;23;;9517.2422091;A
2001;025029;00;29;;5944.1090232;A
2001;025029;00;41;;11412.4799585;A
2001;025029;00;C01;;59794.0679579;A
2001;025029;01;04;;1705.2700361;A
2001;025029;01;11;;5539.7840355;A
2001;025029;01;14;;4010.7644225;A
2001;025029;01;18;;4628.9311197;A
2001;025029;01;21;;1106.2311011;A
2001;025029;01;23;;4810.189727;A
2001;025029;01;29;;3135.5916373;A
2001;025029;01;41;;6082.4474214;A
2001;025029;01;C01;;31019.2095006;A
2001;025029;06;04;;1678.17156;A
2001;025029;06;11;;4976.6729865;A
2001;025029;06;14;;3741.6789851;A
2001;025029;06;18;;4528.6327677;A
2001;025029;06;21;;1004.0997529;A
2001;025029;06;23;;4707.0524821;A
2001;025029;06;29;;2808.5173859;A
2001;025029;06;41;;5330.0325371;A
2001;025029;06;C01;;28774.8584573;A
2001;030034;00;04;;5191.7007722;A
2001;030034;00;11;;12562.3610799;A
2001;030034;00;14;;14089.6450664;A
2001;030034;00;18;;16215.6196766;A
2001;030034;00;21;;3416.7063992;A
2001;030034;00;23;;18005.9930164;A
2001;030034;00;29;;7666.7337587;A
2001;030034;00;41;;15261.5908438;A
2001;030034;00;C01;;92410.3506132;A
2001;030034;01;04;;2589.3339064;A
2001;030034;01;11;;6604.2940225;A
2001;030034;01;14;;7222.477139;A
2001;030034;01;18;;8184.4041754;A
2001;030034;01;21;;1735.38499;A
2001;030034;01;23;;9149.6281814;A
2001;030034;01;29;;3986.0437609;A
2001;030034;01;41;;7831.4466266;A
2001;030034;01;C01;;47303.0128022;A
2001;030034;06;04;;2602.3668658;A
2001;030034;06;11;;5958.0670574;A
2001;030034;06;14;;6867.1679274;A
2001;030034;06;18;;8031.2155012;A
2001;030034;06;21;;1681.3214092;A
2001;030034;06;23;;8856.364835;A
2001;030034;06;29;;3680.6899978;A
2001;030034;06;41;;7430.1442172;A
2001;030034;06;C01;;45107.337811;A
2001;035039;00;04;;7320.9646374;A
2001;035039;00;11;;13890.5527067;A
2001;035039;00;14;;24314.7315707;A
2001;035039;00;18;;25239.0833894;A
2001;035039;00;21;;4770.9103725;A
2001;035039;00;23;;30527.2771026;A
2001;035039;00;29;;9947.0331046;A
2001;035039;00;41;;20551.3256762;A
2001;035039;00;C01;;136561.8785601;A
2001;035039;01;04;;3679.4817658;A
2001;035039;01;11;;7095.4425273;A
2001;035039;01;14;;12351.8584725;A
2001;035039;01;18;;12627.0974169;A
2001;035039;01;21;;2381.5242013;A
2001;035039;01;23;;15231.8103033;A
2001;035039;01;29;;5096.1030673;A
2001;035039;01;41;;10441.8015412;A
2001;035039;01;C01;;68905.1192956;A
2001;035039;06;04;;3641.4828716;A
2001;035039;06;11;;6795.1101794;A
2001;035039;06;14;;11962.8730982;A
2001;035039;06;18;;12611.9859725;A
2001;035039;06;21;;2389.3861712;A
2001;035039;06;23;;15295.4667993;A
2001;035039;06;29;;4850.9300373;A
2001;035039;06;41;;10109.524135;A
2001;035039;06;C01;;67656.7592645;A
2001;040044;00;04;;10766.143942;A
2001;040044;00;11;;15196.2188043;A
2001;040044;00;14;;30757.4764909;A
2001;040044;00;18;;32673.3396004;A
2001;040044;00;21;;6675.0598375;A
2001;040044;00;23;;38627.2377695;A
2001;040044;00;29;;12458.4044045;A
2001;040044;00;41;;24223.6931044;A
2001;040044;00;C01;;171377.5739535;A
2001;040044;01;04;;5296.614795;A
2001;040044;01;11;;7575.1233711;A
2001;040044;01;14;;15224.3966122;A
2001;040044;01;18;;16264.983218;A
2001;040044;01;21;;3272.5750858;A
2001;040044;01;23;;19211.1347282;A
2001;040044;01;29;;6286.1948968;A
2001;040044;01;41;;12004.9663609;A
2001;040044;01;C01;;85135.989068;A
2001;040044;06;04;;5469.529147;A
2001;040044;06;11;;7621.0954332;A
2001;040044;06;14;;15533.0798787;A
2001;040044;06;18;;16408.3563824;A
2001;040044;06;21;;3402.4847517;A
2001;040044;06;23;;19416.1030413;A
2001;040044;06;29;;6172.2095077;A
2001;040044;06;41;;12218.7267435;A
2001;040044;06;C01;;86241.5848855;A
2001;045049;00;04;;13108.3759688;A
2001;045049;00;11;;13962.9524749;A
2001;045049;00;14;;34639.5866488;A
2001;045049;00;18;;34623.1467457;A
2001;045049;00;21;;6969.9330139;A
2001;045049;00;23;;42409.5033474;A
2001;045049;00;29;;15452.5661305;A
2001;045049;00;41;;24753.1804252;A
2001;045049;00;C01;;185919.2447552;A
2001;045049;01;04;;6504.6809254;A
2001;045049;01;11;;7049.0035746;A
2001;045049;01;14;;17052.2411946;A
2001;045049;01;18;;17309.8367331;A
2001;045049;01;21;;3499.4490399;A
2001;045049;01;23;;21231.7700979;A
2001;045049;01;29;;7873.3407358;A
2001;045049;01;41;;12350.6802067;A
2001;045049;01;C01;;92871.002508;A
2001;045049;06;04;;6603.6950434;A
2001;045049;06;11;;6913.9489003;A
2001;045049;06;14;;17587.3454542;A
2001;045049;06;18;;17313.3100126;A
2001;045049;06;21;;3470.483974;A
2001;045049;06;23;;21177.7332495;A
2001;045049;06;29;;7579.2253947;A
2001;045049;06;41;;12402.5002185;A
2001;045049;06;C01;;93048.2422472;A
2001;050054;00;04;;14278.3595364;A
2001;050054;00;11;;12561.6605872;A
2001;050054;00;14;;35603.0644852;A
2001;050054;00;18;;33952.4387207;A
2001;050054;00;21;;7454.921344;A
2001;050054;00;23;;43878.328671;A
2001;050054;00;29;;17185.6307436;A
2001;050054;00;41;;23335.601544;A
2001;050054;00;C01;;188250.0056321;A
2001;050054;01;04;;6917.742023;A
2001;050054;01;11;;6360.87146;A
2001;050054;01;14;;17981.9655795;A
2001;050054;01;18;;17015.3263198;A
2001;050054;01;21;;3675.3554944;A
2001;050054;01;23;;21934.3008679;A
2001;050054;01;29;;8562.2109375;A
2001;050054;01;41;;11670.2528741;A
2001;050054;01;C01;;94118.0255562;A
2001;050054;06;04;;7360.6175134;A
2001;050054;06;11;;6200.7891272;A
2001;050054;06;14;;17621.0989057;A
2001;050054;06;18;;16937.1124009;A
2001;050054;06;21;;3779.5658496;A
2001;050054;06;23;;21944.0278031;A
2001;050054;06;29;;8623.4198061;A
2001;050054;06;41;;11665.3486699;A
2001;050054;06;C01;;94131.9800759;A
2001;055059;00;04;;12189.9272183;A
2001;055059;00;11;;10929.4087961;A
2001;055059;00;14;;34259.9174291;A
2001;055059;00;18;;27959.9347347;A
2001;055059;00;21;;6489.7117879;A
2001;055059;00;23;;39379.4887048;A
2001;055059;00;29;;16405.471534;A
2001;055059;00;41;;21510.2054224;A
2001;055059;00;C01;;169124.0656273;A
2001;055059;01;04;;5912.4642475;A
2001;055059;01;11;;5512.7308019;A
2001;055059;01;14;;17086.7470488;A
2001;055059;01;18;;14105.1100328;A
2001;055059;01;21;;3178.3180205;A
2001;055059;01;23;;19838.8956814;A
2001;055059;01;29;;8184.1061102;A
2001;055059;01;41;;10641.0290567;A
2001;055059;01;C01;;84459.4009998;A
2001;055059;06;04;;6277.4629708;A
2001;055059;06;11;;5416.6779942;A
2001;055059;06;14;;17173.1703803;A
2001;055059;06;18;;13854.8247019;A
2001;055059;06;21;;3311.3937674;A
2001;055059;06;23;;19540.5930234;A
2001;055059;06;29;;8221.3654238;A
2001;055059;06;41;;10869.1763657;A
2001;055059;06;C01;;84664.6646275;A
2001;060064;00;04;;13819.1995925;A
2001;060064;00;11;;8331.9827208;A
2001;060064;00;14;;26855.6955297;A
2001;060064;00;18;;24739.0396851;A
2001;060064;00;21;;5291.4986939;A
2001;060064;00;23;;36923.022178;A
2001;060064;00;29;;13427.0585245;A
2001;060064;00;41;;16492.7514435;A
2001;060064;00;C01;;145880.248368;A
2001;060064;01;04;;6559.4784085;A
2001;060064;01;11;;4122.4867018;A
2001;060064;01;14;;12949.0403678;A
2001;060064;01;18;;12202.5430332;A
2001;060064;01;21;;2630.1581005;A
2001;060064;01;23;;18085.4317624;A
2001;060064;01;29;;6524.982004;A
2001;060064;01;41;;7982.9386653;A
2001;060064;01;C01;;71057.0590435;A
2001;060064;06;04;;7259.721184;A
2001;060064;06;11;;4209.496019;A
2001;060064;06;14;;13906.6551619;A
2001;060064;06;18;;12536.4966519;A
2001;060064;06;21;;2661.3405934;A
2001;060064;06;23;;18837.5904156;A
2001;060064;06;29;;6902.0765205;A
2001;060064;06;41;;8509.8127782;A
2001;060064;06;C01;;74823.1893245;A
2001;065069;00;04;;14876.4122681;A
2001;065069;00;11;;7409.8699656;A
2001;065069;00;14;;27165.8596054;A
2001;065069;00;18;;23701.9897564;A
2001;065069;00;21;;4852.5783014;A
2001;065069;00;23;;33867.3852972;A
2001;065069;00;29;;13407.1161548;A
2001;065069;00;41;;15534.5390722;A
2001;065069;00;C01;;140815.7504211;A
2001;065069;01;04;;6860.5500039;A
2001;065069;01;11;;3354.3714656;A
2001;065069;01;14;;12734.2874069;A
2001;065069;01;18;;11025.3898334;A
2001;065069;01;21;;2294.2557687;A
2001;065069;01;23;;15675.0214417;A
2001;065069;01;29;;6324.1087998;A
2001;065069;01;41;;7316.5550153;A
2001;065069;01;C01;;65584.5397353;A
2001;065069;06;04;;8015.8622642;A
2001;065069;06;11;;4055.4985;A
2001;065069;06;14;;14431.5721985;A
2001;065069;06;18;;12676.599923;A
2001;065069;06;21;;2558.3225327;A
2001;065069;06;23;;18192.3638555;A
2001;065069;06;29;;7083.007355;A
2001;065069;06;41;;8217.9840569;A
2001;065069;06;C01;;75231.2106858;A
2001;070074;00;04;;13258.0239725;A
2001;070074;00;11;;5980.651366;A
2001;070074;00;14;;22072.3575396;A
2001;070074;00;18;;18906.1130557;A
2001;070074;00;21;;3561.3785869;A
2001;070074;00;23;;29204.4082428;A
2001;070074;00;29;;10735.6281784;A
2001;070074;00;41;;11187.2339381;A
2001;070074;00;C01;;114905.79488;A
2001;070074;01;04;;5683.3159939;A
2001;070074;01;11;;2542.1764416;A
2001;070074;01;14;;9713.8843985;A
2001;070074;01;18;;8267.9535285;A
2001;070074;01;21;;1532.1369589;A
2001;070074;01;23;;12592.2447965;A
2001;070074;01;29;;4882.659536;A
2001;070074;01;41;;4841.4796666;A
2001;070074;01;C01;;50055.8513205;A
2001;070074;06;04;;7574.7079786;A
2001;070074;06;11;;3438.4749244;A
2001;070074;06;14;;12358.4731411;A
2001;070074;06;18;;10638.1595272;A
2001;070074;06;21;;2029.241628;A
2001;070074;06;23;;16612.1634463;A
2001;070074;06;29;;5852.9686424;A
2001;070074;06;41;;6345.7542715;A
2001;070074;06;C01;;64849.9435595;A
2001;075079;00;04;;11134.8213101;A
2001;075079;00;11;;4602.5156535;A
2001;075079;00;14;;15590.3300729;A
2001;075079;00;18;;13514.7335065;A
2001;075079;00;21;;2859.5712638;A
2001;075079;00;23;;19912.99198;A
2001;075079;00;29;;7879.9453722;A
2001;075079;00;41;;8028.608469;A
2001;075079;00;C01;;83523.517628;A
2001;075079;01;04;;4476.1559016;A
2001;075079;01;11;;1764.1178551;A
2001;075079;01;14;;6426.3408318;A
2001;075079;01;18;;5613.5984739;A
2001;075079;01;21;;1093.1845234;A
2001;075079;01;23;;8102.6600782;A
2001;075079;01;29;;3178.3389128;A
2001;075079;01;41;;3226.1882457;A
2001;075079;01;C01;;33880.5848225;A
2001;075079;06;04;;6658.6654085;A
2001;075079;06;11;;2838.3977984;A
2001;075079;06;14;;9163.9892411;A
2001;075079;06;18;;7901.1350326;A
2001;075079;06;21;;1766.3867404;A
2001;075079;06;23;;11810.3319018;A
2001;075079;06;29;;4701.6064594;A
2001;075079;06;41;;4802.4202233;A
2001;075079;06;C01;;49642.9328055;A
2001;080084;00;04;;6632.4542457;A
2001;080084;00;11;;2928.2790149;A
2001;080084;00;14;;9266.8680818;A
2001;080084;00;18;;7329.8091322;A
2001;080084;00;21;;2083.2409868;A
2001;080084;00;23;;11236.2667718;A
2001;080084;00;29;;4553.6727784;A
2001;080084;00;41;;4416.3296372;A
2001;080084;00;C01;;48446.9206488;A
2001;080084;01;04;;2299.0903104;A
2001;080084;01;11;;993.0400551;A
2001;080084;01;14;;3225.1676638;A
2001;080084;01;18;;2589.2732862;A
2001;080084;01;21;;696.0759452;A
2001;080084;01;23;;3850.2704364;A
2001;080084;01;29;;1579.1729753;A
2001;080084;01;41;;1645.1056986;A
2001;080084;01;C01;;16877.196371;A
2001;080084;06;04;;4333.3639353;A
2001;080084;06;11;;1935.2389598;A
2001;080084;06;14;;6041.700418;A
2001;080084;06;18;;4740.535846;A
2001;080084;06;21;;1387.1650416;A
2001;080084;06;23;;7385.9963354;A
2001;080084;06;29;;2974.4998031;A
2001;080084;06;41;;2771.2239386;A
2001;080084;06;C01;;31569.7242778;A
2001;065100;00;04;;5640.4605166;A
2001;065100;00;11;;2255.2371825;A
2001;065100;00;14;;6845.7021881;A
2001;065100;00;18;;5271.6078397;A
2001;065100;00;21;;1656.2500036;A
2001;065100;00;23;;8209.8462416;A
2001;065100;00;29;;3522.55799;A
2001;065100;00;41;;3212.3957177;A
2001;065100;00;C01;;36614.0576798;A
2001;065100;01;04;;1580.0520209;A
2001;065100;01;11;;604.0254601;A
2001;065100;01;14;;1921.1159679;A
2001;065100;01;18;;1523.1389371;A
2001;065100;01;21;;416.067986;A
2001;065100;01;23;;2295.2354543;A
2001;065100;01;29;;993.1081269;A
2001;065100;01;41;;912.1137218;A
2001;065100;01;C01;;10244.857675;A
2001;065100;06;04;;4060.4084957;A
2001;065100;06;11;;1651.2117224;A
2001;065100;06;14;;4924.5862202;A
2001;065100;06;18;;3748.4689026;A
2001;065100;06;21;;1240.1820176;A
2001;065100;06;23;;5914.6107873;A
2001;065100;06;29;;2529.4498631;A
2001;065100;06;41;;2300.2819959;A
2001;065100;06;C01;;26369.2000048;A
2002;00;00;04;;135371.6126104;A
2002;00;00;11;;139890.5744461;A
2002;00;00;14;;298785.5284969;A
2002;00;00;18;;285657.1426464;A
2002;00;00;21;;61312.2410464;A
2002;00;00;23;;371043.3584652;A
2002;00;00;29;;147773.1232658;A
2002;00;00;41;;219679.4602672;A
2002;00;00;C01;;1659513.0412444;A
2002;00;01;04;;62146.766464;A
2002;00;01;11;;69123.4243284;A
2002;00;01;14;;142771.0020492;A
2002;00;01;18;;137746.4678228;A
2002;00;01;21;;29185.6820299;A
2002;00;01;23;;176818.2985457;A
2002;00;01;29;;71376.8222954;A
2002;00;01;41;;107276.4098537;A
2002;00;01;C01;;796444.8733891;A
2002;00;06;04;;73224.8461464;A
2002;00;06;11;;70767.1501177;A
2002;00;06;14;;156014.5264477;A
2002;00;06;18;;147910.6748236;A
2002;00;06;21;;32126.5590165;A
2002;00;06;23;;194225.0599195;A
2002;00;06;29;;76396.3009704;A
2002;00;06;41;;112403.0504135;A
2002;00;06;C01;;863068.1678553;A
2002;000004;00;04;;498.1229087;A
2002;000004;00;11;;1136.125896;A
2002;000004;00;14;;771.1297011;A
2002;000004;00;18;;989.1949655;A
2002;000004;00;21;;217.0303079;A
2002;000004;00;23;;629.1288558;A
2002;000004;00;29;;1054.19862;A
2002;000004;00;41;;1441.2571955;A
2002;000004;00;C01;;6736.1884505;A
2002;000004;01;04;;253.0746807;A
2002;000004;01;11;;559.0738521;A
2002;000004;01;14;;399.073877;A
2002;000004;01;18;;496.0840282;A
2002;000004;01;21;;124.0127734;A
2002;000004;01;23;;325.0688517;A
2002;000004;01;29;;565.1029097;A
2002;000004;01;41;;739.1266061;A
2002;000004;01;C01;;3460.6175789;A
2002;000004;06;04;;245.048228;A
2002;000004;06;11;;577.0520439;A
2002;000004;06;14;;372.0558241;A
2002;000004;06;18;;493.1109373;A
2002;000004;06;21;;93.0175345;A
2002;000004;06;23;;304.0600041;A
2002;000004;06;29;;489.0957103;A
2002;000004;06;41;;702.1305894;A
2002;000004;06;C01;;3275.5708716;A
2002;005009;00;04;;776.1212509;A
2002;005009;00;11;;2211.3025854;A
2002;005009;00;14;;1556.2119843;A
2002;005009;00;18;;1906.3288752;A
2002;005009;00;21;;485.1156124;A
2002;005009;00;23;;1373.3382557;A
2002;005009;00;29;;1446.2270992;A
2002;005009;00;41;;2619.5460107;A
2002;005009;00;C01;;12374.1916738;A
2002;005009;01;04;;400.0536228;A
2002;005009;01;11;;1137.1687262;A
2002;005009;01;14;;774.0802219;A
2002;005009;01;18;;964.208526;A
2002;005009;01;21;;255.0687477;A
2002;005009;01;23;;720.1716594;A
2002;005009;01;29;;721.148395;A
2002;005009;01;41;;1302.3028154;A
2002;005009;01;C01;;6274.2027144;A
2002;005009;06;04;;376.0676281;A
2002;005009;06;11;;1074.1338592;A
2002;005009;06;14;;782.1317624;A
2002;005009;06;18;;942.1203492;A
2002;005009;06;21;;230.0468647;A
2002;005009;06;23;;653.1665963;A
2002;005009;06;29;;725.0787042;A
2002;005009;06;41;;1317.2431953;A
2002;005009;06;C01;;6099.9889594;A
2002;010014;00;04;;993.1570389;A
2002;010014;00;11;;3032.4067933;A
2002;010014;00;14;;2106.3304806;A
2002;010014;00;18;;2523.4672941;A
2002;010014;00;21;;588.1306467;A
2002;010014;00;23;;2213.5474586;A
2002;010014;00;29;;1878.3140502;A
2002;010014;00;41;;3290.7560506;A
2002;010014;00;C01;;16626.109813;A
2002;010014;01;04;;512.0862621;A
2002;010014;01;11;;1607.2127394;A
2002;010014;01;14;;1115.1833946;A
2002;010014;01;18;;1272.2622788;A
2002;010014;01;21;;303.0623219;A
2002;010014;01;23;;1138.2510928;A
2002;010014;01;29;;982.1830154;A
2002;010014;01;41;;1715.3864046;A
2002;010014;01;C01;;8645.6275096;A
2002;010014;06;04;;481.0707768;A
2002;010014;06;11;;1425.1940539;A
2002;010014;06;14;;991.147086;A
2002;010014;06;18;;1251.2050153;A
2002;010014;06;21;;285.0683248;A
2002;010014;06;23;;1075.2963658;A
2002;010014;06;29;;896.1310348;A
2002;010014;06;41;;1575.369646;A
2002;010014;06;C01;;7980.4823034;A
2002;015019;00;04;;1358.1476172;A
2002;015019;00;11;;4115.5186471;A
2002;015019;00;14;;2825.6592947;A
2002;015019;00;18;;3463.7083654;A
2002;015019;00;21;;798.1962697;A
2002;015019;00;23;;3517.9084722;A
2002;015019;00;29;;2384.3885311;A
2002;015019;00;41;;4113.6246769;A
2002;015019;00;C01;;22577.1518743;A
2002;015019;01;04;;662.0471004;A
2002;015019;01;11;;2138.3120504;A
2002;015019;01;14;;1429.3191579;A
2002;015019;01;18;;1803.3984688;A
2002;015019;01;21;;384.0998342;A
2002;015019;01;23;;1809.4870227;A
2002;015019;01;29;;1214.209148;A
2002;015019;01;41;;2182.3038836;A
2002;015019;01;C01;;11623.176666;A
2002;015019;06;04;;696.1005168;A
2002;015019;06;11;;1977.2065967;A
2002;015019;06;14;;1396.3401368;A
2002;015019;06;18;;1660.3098966;A
2002;015019;06;21;;414.0964355;A
2002;015019;06;23;;1708.4214495;A
2002;015019;06;29;;1170.1793831;A
2002;015019;06;41;;1931.3207933;A
2002;015019;06;C01;;10953.9752083;A
2002;020024;00;04;;2003.2623397;A
2002;020024;00;11;;6958.6933327;A
2002;020024;00;14;;4356.5074874;A
2002;020024;00;18;;5013.6082269;A
2002;020024;00;21;;1332.1346847;A
2002;020024;00;23;;4850.9714338;A
2002;020024;00;29;;3330.4334753;A
2002;020024;00;41;;7279.0701416;A
2002;020024;00;C01;;35124.6811221;A
2002;020024;01;04;;1012.1536779;A
2002;020024;01;11;;3684.3890409;A
2002;020024;01;14;;2204.3029486;A
2002;020024;01;18;;2590.2446553;A
2002;020024;01;21;;705.0470011;A
2002;020024;01;23;;2487.5186474;A
2002;020024;01;29;;1756.2195465;A
2002;020024;01;41;;3788.5333165;A
2002;020024;01;C01;;18228.4088342;A
2002;020024;06;04;;991.1086618;A
2002;020024;06;11;;3274.3042918;A
2002;020024;06;14;;2152.2045388;A
2002;020024;06;18;;2423.3635716;A
2002;020024;06;21;;627.0876836;A
2002;020024;06;23;;2363.4527864;A
2002;020024;06;29;;1574.2139288;A
2002;020024;06;41;;3490.5368251;A
2002;020024;06;C01;;16896.2722879;A
2002;025029;00;04;;3237.3540426;A
2002;025029;00;11;;10457.0626573;A
2002;025029;00;14;;7409.0378493;A
2002;025029;00;18;;8591.1463852;A
2002;025029;00;21;;2031.3341391;A
2002;025029;00;23;;8813.7520707;A
2002;025029;00;29;;5748.8773251;A
2002;025029;00;41;;11225.041273;A
2002;025029;00;C01;;57513.6057423;A
2002;025029;01;04;;1651.2069852;A
2002;025029;01;11;;5573.584973;A
2002;025029;01;14;;3826.4985371;A
2002;025029;01;18;;4382.6833763;A
2002;025029;01;21;;1063.2063818;A
2002;025029;01;23;;4438.9245836;A
2002;025029;01;29;;2987.4696579;A
2002;025029;01;41;;6015.0592505;A
2002;025029;01;C01;;29938.6337454;A
2002;025029;06;04;;1586.1470574;A
2002;025029;06;11;;4883.4776843;A
2002;025029;06;14;;3582.5393122;A
2002;025029;06;18;;4208.4630089;A
2002;025029;06;21;;968.1277573;A
2002;025029;06;23;;4374.8274871;A
2002;025029;06;29;;2761.4076672;A
2002;025029;06;41;;5209.9820225;A
2002;025029;06;C01;;27574.9719969;A
2002;030034;00;04;;4859.5940756;A
2002;030034;00;11;;12545.6235302;A
2002;030034;00;14;;12921.1906408;A
2002;030034;00;18;;14846.0439342;A
2002;030034;00;21;;3258.5998608;A
2002;030034;00;23;;16589.3881519;A
2002;030034;00;29;;7390.2183875;A
2002;030034;00;41;;14980.2282845;A
2002;030034;00;C01;;87390.8868655;A
2002;030034;01;04;;2427.2994603;A
2002;030034;01;11;;6654.8803525;A
2002;030034;01;14;;6669.2142746;A
2002;030034;01;18;;7568.0876431;A
2002;030034;01;21;;1673.3384135;A
2002;030034;01;23;;8530.7947402;A
2002;030034;01;29;;3879.7158613;A
2002;030034;01;41;;7716.1658602;A
2002;030034;01;C01;;45119.4966057;A
2002;030034;06;04;;2432.2946153;A
2002;030034;06;11;;5890.7431777;A
2002;030034;06;14;;6251.9763662;A
