TEMPORAL;TERRITORIO;SEXO;LUGARNACIMIEN;INDICATOR;OBS_VALUE;FREQ
2012;ES614;_T;45576;ANDALUCES;14697.0;A
2012;ES614;_T;45657;ANDALUCES;12.0;A
2012;ES614;_T;45765;ANDALUCES;143.0;A
2012;ES614;_T;45873;ANDALUCES;84.0;A
2012;ES614;_T;45980;ANDALUCES;57.0;A
2012;ES614;_T;45981;ANDALUCES;15157.0;A
2012;ES614;_T;45984;ANDALUCES;832.0;A
2012;ES614;_T;46350;ANDALUCES;25488.0;A
2012;ES614;_T;46352;ANDALUCES;457.0;A
2012;ES614;_T;46351;ANDALUCES;41934.0;A
2012;ES614;M;45230;ANDALUCES;29.0;A
2012;ES614;M;45276;ANDALUCES;25.0;A
2012;ES614;M;45354;ANDALUCES;21.0;A
2012;ES614;M;45576;ANDALUCES;7186.0;A
2012;ES614;M;45657;ANDALUCES;6.0;A
2012;ES614;M;45765;ANDALUCES;70.0;A
2012;ES614;M;45873;ANDALUCES;37.0;A
2012;ES614;M;45980;ANDALUCES;21.0;A
2012;ES614;M;45981;ANDALUCES;7395.0;A
2012;ES614;M;45984;ANDALUCES;389.0;A
2012;ES614;M;46350;ANDALUCES;12508.0;A
2012;ES614;M;46352;ANDALUCES;239.0;A
2012;ES614;M;46351;ANDALUCES;20531.0;A
2012;ES614;F;45230;ANDALUCES;46.0;A
2012;ES614;F;45276;ANDALUCES;18.0;A
2012;ES614;F;45354;ANDALUCES;25.0;A
2012;ES614;F;45576;ANDALUCES;7511.0;A
2012;ES614;F;45657;ANDALUCES;6.0;A
2012;ES614;F;45765;ANDALUCES;73.0;A
2012;ES614;F;45873;ANDALUCES;47.0;A
2012;ES614;F;45980;ANDALUCES;36.0;A
2012;ES614;F;45981;ANDALUCES;7762.0;A
2012;ES614;F;45984;ANDALUCES;443.0;A
2012;ES614;F;46350;ANDALUCES;12980.0;A
2012;ES614;F;46352;ANDALUCES;218.0;A
2012;ES614;F;46351;ANDALUCES;21403.0;A
2012;ES615;_T;45230;ANDALUCES;2.0;A
2012;ES615;_T;45276;ANDALUCES;20.0;A
2012;ES615;_T;45354;ANDALUCES;17.0;A
2012;ES615;_T;45576;ANDALUCES;5.0;A
2012;ES615;_T;45657;ANDALUCES;2718.0;A
2012;ES615;_T;45765;ANDALUCES;6.0;A
2012;ES615;_T;45873;ANDALUCES;7.0;A
2012;ES615;_T;45980;ANDALUCES;90.0;A
2012;ES615;_T;45981;ANDALUCES;2865.0;A
2012;ES615;_T;45984;ANDALUCES;204.0;A
2012;ES615;_T;46350;ANDALUCES;3434.0;A
2012;ES615;_T;46352;ANDALUCES;33.0;A
2012;ES615;_T;46351;ANDALUCES;6536.0;A
2012;ES615;M;45230;ANDALUCES;1.0;A
2012;ES615;M;45276;ANDALUCES;14.0;A
2012;ES615;M;45354;ANDALUCES;9.0;A
2012;ES615;M;45576;ANDALUCES;2.0;A
2012;ES615;M;45657;ANDALUCES;1334.0;A
2012;ES615;M;45765;ANDALUCES;3.0;A
2012;ES615;M;45873;ANDALUCES;2.0;A
2012;ES615;M;45980;ANDALUCES;51.0;A
2012;ES615;M;45981;ANDALUCES;1416.0;A
2012;ES615;M;45984;ANDALUCES;100.0;A
2012;ES615;M;46350;ANDALUCES;1698.0;A
2012;ES615;M;46352;ANDALUCES;19.0;A
2012;ES615;M;46351;ANDALUCES;3233.0;A
2012;ES615;F;45230;ANDALUCES;1.0;A
2012;ES615;F;45276;ANDALUCES;6.0;A
2012;ES615;F;45354;ANDALUCES;8.0;A
2012;ES615;F;45576;ANDALUCES;3.0;A
2012;ES615;F;45657;ANDALUCES;1384.0;A
2012;ES615;F;45765;ANDALUCES;3.0;A
2012;ES615;F;45873;ANDALUCES;5.0;A
2012;ES615;F;45980;ANDALUCES;39.0;A
2012;ES615;F;45981;ANDALUCES;1449.0;A
2012;ES615;F;45984;ANDALUCES;104.0;A
2012;ES615;F;46350;ANDALUCES;1736.0;A
2012;ES615;F;46352;ANDALUCES;14.0;A
2012;ES615;F;46351;ANDALUCES;3303.0;A
2012;ES616;_T;45230;ANDALUCES;8.0;A
2012;ES616;_T;45276;ANDALUCES;6.0;A
2012;ES616;_T;45354;ANDALUCES;26.0;A
2012;ES616;_T;45576;ANDALUCES;58.0;A
2012;ES616;_T;45657;ANDALUCES;4.0;A
2012;ES616;_T;45765;ANDALUCES;5062.0;A
2012;ES616;_T;45873;ANDALUCES;20.0;A
2012;ES616;_T;45980;ANDALUCES;15.0;A
2012;ES616;_T;45981;ANDALUCES;5199.0;A
2012;ES616;_T;45984;ANDALUCES;250.0;A
2012;ES616;_T;46350;ANDALUCES;5546.0;A
2012;ES616;_T;46352;ANDALUCES;130.0;A
2012;ES616;_T;46351;ANDALUCES;11125.0;A
2012;ES616;M;45230;ANDALUCES;6.0;A
2012;ES616;M;45276;ANDALUCES;2.0;A
2012;ES616;M;45354;ANDALUCES;15.0;A
2012;ES616;M;45576;ANDALUCES;24.0;A
2012;ES616;M;45657;ANDALUCES;1.0;A
2012;ES616;M;45765;ANDALUCES;2470.0;A
2012;ES616;M;45873;ANDALUCES;12.0;A
2012;ES616;M;45980;ANDALUCES;6.0;A
2012;ES616;M;45981;ANDALUCES;2536.0;A
2012;ES616;M;45984;ANDALUCES;138.0;A
2012;ES616;M;46350;ANDALUCES;2795.0;A
2012;ES616;M;46352;ANDALUCES;58.0;A
2012;ES616;M;46351;ANDALUCES;5527.0;A
2012;ES616;F;45230;ANDALUCES;2.0;A
2012;ES616;F;45276;ANDALUCES;4.0;A
2012;ES616;F;45354;ANDALUCES;11.0;A
2012;ES616;F;45576;ANDALUCES;34.0;A
2012;ES616;F;45657;ANDALUCES;3.0;A
2012;ES616;F;45765;ANDALUCES;2592.0;A
2012;ES616;F;45873;ANDALUCES;8.0;A
2012;ES616;F;45980;ANDALUCES;9.0;A
2012;ES616;F;45981;ANDALUCES;2663.0;A
2012;ES616;F;45984;ANDALUCES;112.0;A
2012;ES616;F;46350;ANDALUCES;2751.0;A
2012;ES616;F;46352;ANDALUCES;72.0;A
2012;ES616;F;46351;ANDALUCES;5598.0;A
2012;ES617;_T;45230;ANDALUCES;43.0;A
2012;ES617;_T;45276;ANDALUCES;296.0;A
2012;ES617;_T;45354;ANDALUCES;213.0;A
2012;ES617;_T;45576;ANDALUCES;205.0;A
2012;ES617;_T;45657;ANDALUCES;13.0;A
2012;ES617;_T;45765;ANDALUCES;106.0;A
2012;ES617;_T;45873;ANDALUCES;12882.0;A
2012;ES617;_T;45980;ANDALUCES;181.0;A
2012;ES617;_T;45981;ANDALUCES;13939.0;A
2012;ES617;_T;45984;ANDALUCES;1876.0;A
2012;ES617;_T;46350;ANDALUCES;27519.0;A
2012;ES617;_T;46352;ANDALUCES;433.0;A
2012;ES617;_T;46351;ANDALUCES;43767.0;A
2012;ES617;M;45230;ANDALUCES;25.0;A
2012;ES617;M;45276;ANDALUCES;142.0;A
2012;ES617;M;45354;ANDALUCES;97.0;A
2012;ES617;M;45576;ANDALUCES;88.0;A
2012;ES617;M;45657;ANDALUCES;6.0;A
2012;ES617;M;45765;ANDALUCES;50.0;A
2012;ES617;M;45873;ANDALUCES;6322.0;A
2012;ES617;M;45980;ANDALUCES;99.0;A
2012;ES617;M;45981;ANDALUCES;6829.0;A
2012;ES617;M;45984;ANDALUCES;922.0;A
2012;ES617;M;46350;ANDALUCES;13749.0;A
2012;ES617;M;46352;ANDALUCES;230.0;A
2012;ES617;M;46351;ANDALUCES;21730.0;A
2012;ES617;F;45230;ANDALUCES;18.0;A
2012;ES617;F;45276;ANDALUCES;154.0;A
2012;ES617;F;45354;ANDALUCES;116.0;A
2012;ES617;F;45576;ANDALUCES;117.0;A
2012;ES617;F;45657;ANDALUCES;7.0;A
2012;ES617;F;45765;ANDALUCES;56.0;A
2012;ES617;F;45873;ANDALUCES;6560.0;A
2012;ES617;F;45980;ANDALUCES;82.0;A
2012;ES617;F;45981;ANDALUCES;7110.0;A
2012;ES617;F;45984;ANDALUCES;954.0;A
2012;ES617;F;46350;ANDALUCES;13770.0;A
2012;ES617;F;46352;ANDALUCES;203.0;A
2012;ES617;F;46351;ANDALUCES;22037.0;A
2012;ES618;_T;45230;ANDALUCES;38.0;A
2012;ES618;_T;45276;ANDALUCES;255.0;A
2012;ES618;_T;45354;ANDALUCES;145.0;A
2012;ES618;_T;45576;ANDALUCES;86.0;A
2012;ES618;_T;45657;ANDALUCES;170.0;A
2012;ES618;_T;45765;ANDALUCES;66.0;A
2012;ES618;_T;45873;ANDALUCES;108.0;A
2012;ES618;_T;45980;ANDALUCES;11552.0;A
2012;ES618;_T;45981;ANDALUCES;12420.0;A
2012;ES618;_T;45984;ANDALUCES;1137.0;A
2012;ES618;_T;46350;ANDALUCES;15428.0;A
2012;ES618;_T;46352;ANDALUCES;297.0;A
2012;ES618;_T;46351;ANDALUCES;29282.0;A
2012;ES618;M;45230;ANDALUCES;19.0;A
2012;ES618;M;45276;ANDALUCES;131.0;A
2012;ES618;M;45354;ANDALUCES;80.0;A
2012;ES618;M;45576;ANDALUCES;40.0;A
2012;ES618;M;45657;ANDALUCES;73.0;A
2012;ES618;M;45765;ANDALUCES;35.0;A
2012;ES618;M;45873;ANDALUCES;52.0;A
2012;ES618;M;45980;ANDALUCES;5529.0;A
2012;ES618;M;45981;ANDALUCES;5959.0;A
2012;ES618;M;45984;ANDALUCES;576.0;A
2012;ES618;M;46350;ANDALUCES;7691.0;A
2012;ES618;M;46352;ANDALUCES;130.0;A
2012;ES618;M;46351;ANDALUCES;14356.0;A
2012;ES618;F;45230;ANDALUCES;19.0;A
2012;ES618;F;45276;ANDALUCES;124.0;A
2012;ES618;F;45354;ANDALUCES;65.0;A
2012;ES618;F;45576;ANDALUCES;46.0;A
2012;ES618;F;45657;ANDALUCES;97.0;A
2012;ES618;F;45765;ANDALUCES;31.0;A
2012;ES618;F;45873;ANDALUCES;56.0;A
2012;ES618;F;45980;ANDALUCES;6023.0;A
2012;ES618;F;45981;ANDALUCES;6461.0;A
2012;ES618;F;45984;ANDALUCES;561.0;A
2012;ES618;F;46350;ANDALUCES;7737.0;A
2012;ES618;F;46352;ANDALUCES;167.0;A
2012;ES618;F;46351;ANDALUCES;14926.0;A
2013;ES61;_T;45230;ANDALUCES;10574.0;A
2013;ES61;_T;45276;ANDALUCES;11796.0;A
2013;ES61;_T;45354;ANDALUCES;8624.0;A
2013;ES61;_T;45576;ANDALUCES;15586.0;A
2013;ES61;_T;45657;ANDALUCES;3044.0;A
2013;ES61;_T;45765;ANDALUCES;5573.0;A
2013;ES61;_T;45873;ANDALUCES;13891.0;A
2013;ES61;_T;45980;ANDALUCES;12753.0;A
2013;ES61;_T;45981;ANDALUCES;81841.0;A
2013;ES61;_T;45984;ANDALUCES;6589.0;A
2013;ES61;_T;46350;ANDALUCES;131417.0;A
2013;ES61;_T;46352;ANDALUCES;1842.0;A
2013;ES61;_T;46351;ANDALUCES;221689.0;A
2013;ES61;M;45230;ANDALUCES;5059.0;A
2013;ES61;M;45276;ANDALUCES;5629.0;A
2013;ES61;M;45354;ANDALUCES;4315.0;A
2013;ES61;M;45576;ANDALUCES;7579.0;A
2013;ES61;M;45657;ANDALUCES;1467.0;A
2013;ES61;M;45765;ANDALUCES;2709.0;A
2013;ES61;M;45873;ANDALUCES;6809.0;A
2013;ES61;M;45980;ANDALUCES;6143.0;A
2013;ES61;M;45981;ANDALUCES;39710.0;A
2013;ES61;M;45984;ANDALUCES;3288.0;A
2013;ES61;M;46350;ANDALUCES;64969.0;A
2013;ES61;M;46352;ANDALUCES;934.0;A
2013;ES61;M;46351;ANDALUCES;108901.0;A
2013;ES61;F;45230;ANDALUCES;5515.0;A
2013;ES61;F;45276;ANDALUCES;6167.0;A
2013;ES61;F;45354;ANDALUCES;4309.0;A
2013;ES61;F;45576;ANDALUCES;8007.0;A
2013;ES61;F;45657;ANDALUCES;1577.0;A
2013;ES61;F;45765;ANDALUCES;2864.0;A
2013;ES61;F;45873;ANDALUCES;7082.0;A
2013;ES61;F;45980;ANDALUCES;6610.0;A
2013;ES61;F;45981;ANDALUCES;42131.0;A
2013;ES61;F;45984;ANDALUCES;3301.0;A
2013;ES61;F;46350;ANDALUCES;66448.0;A
2013;ES61;F;46352;ANDALUCES;908.0;A
2013;ES61;F;46351;ANDALUCES;112788.0;A
2013;ES611;_T;45230;ANDALUCES;10378.0;A
2013;ES611;_T;45276;ANDALUCES;13.0;A
2013;ES611;_T;45354;ANDALUCES;21.0;A
2013;ES611;_T;45576;ANDALUCES;146.0;A
2013;ES611;_T;45657;ANDALUCES;5.0;A
2013;ES611;_T;45765;ANDALUCES;21.0;A
2013;ES611;_T;45873;ANDALUCES;28.0;A
2013;ES611;_T;45980;ANDALUCES;21.0;A
2013;ES611;_T;45981;ANDALUCES;10633.0;A
2013;ES611;_T;45984;ANDALUCES;582.0;A
2013;ES611;_T;46350;ANDALUCES;24592.0;A
2013;ES611;_T;46352;ANDALUCES;279.0;A
2013;ES611;_T;46351;ANDALUCES;36086.0;A
2013;ES611;M;45230;ANDALUCES;4967.0;A
2013;ES611;M;45276;ANDALUCES;7.0;A
2013;ES611;M;45354;ANDALUCES;14.0;A
2013;ES611;M;45576;ANDALUCES;76.0;A
2013;ES611;M;45657;ANDALUCES;3.0;A
2013;ES611;M;45765;ANDALUCES;11.0;A
2013;ES611;M;45873;ANDALUCES;17.0;A
2013;ES611;M;45980;ANDALUCES;13.0;A
2013;ES611;M;45981;ANDALUCES;5108.0;A
2013;ES611;M;45984;ANDALUCES;296.0;A
2013;ES611;M;46350;ANDALUCES;11797.0;A
2013;ES611;M;46352;ANDALUCES;148.0;A
2013;ES611;M;46351;ANDALUCES;17349.0;A
2013;ES611;F;45230;ANDALUCES;5411.0;A
2013;ES611;F;45276;ANDALUCES;6.0;A
2013;ES611;F;45354;ANDALUCES;7.0;A
2013;ES611;F;45576;ANDALUCES;70.0;A
2013;ES611;F;45657;ANDALUCES;2.0;A
2013;ES611;F;45765;ANDALUCES;10.0;A
2013;ES611;F;45873;ANDALUCES;11.0;A
2013;ES611;F;45980;ANDALUCES;8.0;A
2013;ES611;F;45981;ANDALUCES;5525.0;A
2013;ES611;F;45984;ANDALUCES;286.0;A
2013;ES611;F;46350;ANDALUCES;12795.0;A
2013;ES611;F;46352;ANDALUCES;131.0;A
2013;ES611;F;46351;ANDALUCES;18737.0;A
2013;ES612;_T;45230;ANDALUCES;17.0;A
2013;ES612;_T;45276;ANDALUCES;11076.0;A
2013;ES612;_T;45354;ANDALUCES;55.0;A
2013;ES612;_T;45576;ANDALUCES;62.0;A
2013;ES612;_T;45657;ANDALUCES;26.0;A
2013;ES612;_T;45765;ANDALUCES;33.0;A
2013;ES612;_T;45873;ANDALUCES;186.0;A
2013;ES612;_T;45980;ANDALUCES;255.0;A
2013;ES612;_T;45981;ANDALUCES;11710.0;A
2013;ES612;_T;45984;ANDALUCES;935.0;A
2013;ES612;_T;46350;ANDALUCES;13883.0;A
2013;ES612;_T;46352;ANDALUCES;196.0;A
2013;ES612;_T;46351;ANDALUCES;26724.0;A
2013;ES612;M;45230;ANDALUCES;8.0;A
2013;ES612;M;45276;ANDALUCES;5264.0;A
2013;ES612;M;45354;ANDALUCES;26.0;A
2013;ES612;M;45576;ANDALUCES;29.0;A
2013;ES612;M;45657;ANDALUCES;10.0;A
2013;ES612;M;45765;ANDALUCES;15.0;A
2013;ES612;M;45873;ANDALUCES;94.0;A
2013;ES612;M;45980;ANDALUCES;110.0;A
2013;ES612;M;45981;ANDALUCES;5556.0;A
2013;ES612;M;45984;ANDALUCES;470.0;A
2013;ES612;M;46350;ANDALUCES;6930.0;A
2013;ES612;M;46352;ANDALUCES;106.0;A
2013;ES612;M;46351;ANDALUCES;13062.0;A
2013;ES612;F;45230;ANDALUCES;9.0;A
2013;ES612;F;45276;ANDALUCES;5812.0;A
2013;ES612;F;45354;ANDALUCES;29.0;A
2013;ES612;F;45576;ANDALUCES;33.0;A
2013;ES612;F;45657;ANDALUCES;16.0;A
2013;ES612;F;45765;ANDALUCES;18.0;A
2013;ES612;F;45873;ANDALUCES;92.0;A
2013;ES612;F;45980;ANDALUCES;145.0;A
2013;ES612;F;45981;ANDALUCES;6154.0;A
2013;ES612;F;45984;ANDALUCES;465.0;A
2013;ES612;F;46350;ANDALUCES;6953.0;A
2013;ES612;F;46352;ANDALUCES;90.0;A
2013;ES612;F;46351;ANDALUCES;13662.0;A
2013;ES613;_T;45230;ANDALUCES;12.0;A
2013;ES613;_T;45276;ANDALUCES;18.0;A
2013;ES613;_T;45354;ANDALUCES;8080.0;A
2013;ES613;_T;45576;ANDALUCES;38.0;A
2013;ES613;_T;45657;ANDALUCES;7.0;A
2013;ES613;_T;45765;ANDALUCES;48.0;A
2013;ES613;_T;45873;ANDALUCES;33.0;A
2013;ES613;_T;45980;ANDALUCES;85.0;A
2013;ES613;_T;45981;ANDALUCES;8321.0;A
2013;ES613;_T;45984;ANDALUCES;419.0;A
2013;ES613;_T;46350;ANDALUCES;8622.0;A
2013;ES613;_T;46352;ANDALUCES;139.0;A
2013;ES613;_T;46351;ANDALUCES;17501.0;A
2013;ES613;M;45230;ANDALUCES;7.0;A
2013;ES613;M;45276;ANDALUCES;12.0;A
2013;ES613;M;45354;ANDALUCES;4049.0;A
2013;ES613;M;45576;ANDALUCES;14.0;A
2013;ES613;M;45657;ANDALUCES;3.0;A
2013;ES613;M;45765;ANDALUCES;21.0;A
2013;ES613;M;45873;ANDALUCES;16.0;A
2013;ES613;M;45980;ANDALUCES;39.0;A
2013;ES613;M;45981;ANDALUCES;4161.0;A
2013;ES613;M;45984;ANDALUCES;195.0;A
2013;ES613;M;46350;ANDALUCES;4358.0;A
2013;ES613;M;46352;ANDALUCES;65.0;A
2013;ES613;M;46351;ANDALUCES;8779.0;A
2013;ES613;F;45230;ANDALUCES;5.0;A
2013;ES613;F;45276;ANDALUCES;6.0;A
2013;ES613;F;45354;ANDALUCES;4031.0;A
2013;ES613;F;45576;ANDALUCES;24.0;A
2013;ES613;F;45657;ANDALUCES;4.0;A
2013;ES613;F;45765;ANDALUCES;27.0;A
2013;ES613;F;45873;ANDALUCES;17.0;A
2013;ES613;F;45980;ANDALUCES;46.0;A
2013;ES613;F;45981;ANDALUCES;4160.0;A
2013;ES613;F;45984;ANDALUCES;224.0;A
2013;ES613;F;46350;ANDALUCES;4264.0;A
2013;ES613;F;46352;ANDALUCES;74.0;A
2013;ES613;F;46351;ANDALUCES;8722.0;A
2013;ES614;_T;45230;ANDALUCES;73.0;A
2013;ES614;_T;45276;ANDALUCES;49.0;A
2013;ES614;_T;45354;ANDALUCES;46.0;A
2013;ES614;_T;45576;ANDALUCES;14932.0;A
2013;ES614;_T;45657;ANDALUCES;16.0;A
2013;ES614;_T;45765;ANDALUCES;151.0;A
2013;ES614;_T;45873;ANDALUCES;96.0;A
2013;ES614;_T;45980;ANDALUCES;63.0;A
2013;ES614;_T;45981;ANDALUCES;15426.0;A
2013;ES614;_T;45984;ANDALUCES;891.0;A
2013;ES614;_T;46350;ANDALUCES;28016.0;A
2013;ES614;_T;46352;ANDALUCES;419.0;A
2013;ES614;_T;46351;ANDALUCES;44752.0;A
2013;ES614;M;45230;ANDALUCES;26.0;A
2013;ES614;M;45276;ANDALUCES;27.0;A
2013;ES614;M;45354;ANDALUCES;21.0;A
2013;ES614;M;45576;ANDALUCES;7273.0;A
2013;ES614;M;45657;ANDALUCES;8.0;A
2013;ES614;M;45765;ANDALUCES;72.0;A
2013;ES614;M;45873;ANDALUCES;41.0;A
2013;ES614;M;45980;ANDALUCES;28.0;A
2013;ES614;M;45981;ANDALUCES;7496.0;A
2013;ES614;M;45984;ANDALUCES;421.0;A
2013;ES614;M;46350;ANDALUCES;13755.0;A
2013;ES614;M;46352;ANDALUCES;220.0;A
2013;ES614;M;46351;ANDALUCES;21892.0;A
2013;ES614;F;45230;ANDALUCES;47.0;A
2013;ES614;F;45276;ANDALUCES;22.0;A
2013;ES614;F;45354;ANDALUCES;25.0;A
2013;ES614;F;45576;ANDALUCES;7659.0;A
2013;ES614;F;45657;ANDALUCES;8.0;A
2013;ES614;F;45765;ANDALUCES;79.0;A
2013;ES614;F;45873;ANDALUCES;55.0;A
2013;ES614;F;45980;ANDALUCES;35.0;A
2013;ES614;F;45981;ANDALUCES;7930.0;A
2013;ES614;F;45984;ANDALUCES;470.0;A
2013;ES614;F;46350;ANDALUCES;14261.0;A
2013;ES614;F;46352;ANDALUCES;199.0;A
2013;ES614;F;46351;ANDALUCES;22860.0;A
2013;ES615;_T;45230;ANDALUCES;1.0;A
2013;ES615;_T;45276;ANDALUCES;24.0;A
2013;ES615;_T;45354;ANDALUCES;17.0;A
2013;ES615;_T;45576;ANDALUCES;7.0;A
2013;ES615;_T;45657;ANDALUCES;2786.0;A
2013;ES615;_T;45765;ANDALUCES;7.0;A
2013;ES615;_T;45873;ANDALUCES;6.0;A
2013;ES615;_T;45980;ANDALUCES;102.0;A
2013;ES615;_T;45981;ANDALUCES;2950.0;A
2013;ES615;_T;45984;ANDALUCES;234.0;A
2013;ES615;_T;46350;ANDALUCES;3653.0;A
2013;ES615;_T;46352;ANDALUCES;30.0;A
2013;ES615;_T;46351;ANDALUCES;6867.0;A
2013;ES615;M;45230;ANDALUCES;1.0;A
2013;ES615;M;45276;ANDALUCES;15.0;A
2013;ES615;M;45354;ANDALUCES;9.0;A
2013;ES615;M;45576;ANDALUCES;4.0;A
2013;ES615;M;45657;ANDALUCES;1354.0;A
2013;ES615;M;45765;ANDALUCES;4.0;A
2013;ES615;M;45873;ANDALUCES;2.0;A
2013;ES615;M;45980;ANDALUCES;56.0;A
2013;ES615;M;45981;ANDALUCES;1445.0;A
2013;ES615;M;45984;ANDALUCES;121.0;A
2013;ES615;M;46350;ANDALUCES;1800.0;A
2013;ES615;M;46352;ANDALUCES;17.0;A
2013;ES615;M;46351;ANDALUCES;3383.0;A
2013;ES615;F;45276;ANDALUCES;9.0;A
2013;ES615;F;45354;ANDALUCES;8.0;A
2013;ES615;F;45576;ANDALUCES;3.0;A
2013;ES615;F;45657;ANDALUCES;1432.0;A
2013;ES615;F;45765;ANDALUCES;3.0;A
2013;ES615;F;45873;ANDALUCES;4.0;A
2013;ES615;F;45980;ANDALUCES;46.0;A
2013;ES615;F;45981;ANDALUCES;1505.0;A
2013;ES615;F;45984;ANDALUCES;113.0;A
2013;ES615;F;46350;ANDALUCES;1853.0;A
2013;ES615;F;46352;ANDALUCES;13.0;A
2013;ES615;F;46351;ANDALUCES;3484.0;A
2013;ES616;_T;45230;ANDALUCES;8.0;A
2013;ES616;_T;45276;ANDALUCES;6.0;A
2013;ES616;_T;45354;ANDALUCES;24.0;A
2013;ES616;_T;45576;ANDALUCES;58.0;A
2013;ES616;_T;45657;ANDALUCES;4.0;A
2013;ES616;_T;45765;ANDALUCES;5136.0;A
2013;ES616;_T;45873;ANDALUCES;22.0;A
2013;ES616;_T;45980;ANDALUCES;15.0;A
2013;ES616;_T;45981;ANDALUCES;5273.0;A
2013;ES616;_T;45984;ANDALUCES;254.0;A
2013;ES616;_T;46350;ANDALUCES;6102.0;A
2013;ES616;_T;46352;ANDALUCES;116.0;A
2013;ES616;_T;46351;ANDALUCES;11745.0;A
2013;ES616;M;45230;ANDALUCES;6.0;A
2013;ES616;M;45276;ANDALUCES;2.0;A
2013;ES616;M;45354;ANDALUCES;13.0;A
2013;ES616;M;45576;ANDALUCES;23.0;A
2013;ES616;M;45657;ANDALUCES;1.0;A
2013;ES616;M;45765;ANDALUCES;2496.0;A
2013;ES616;M;45873;ANDALUCES;12.0;A
2013;ES616;M;45980;ANDALUCES;6.0;A
2013;ES616;M;45981;ANDALUCES;2559.0;A
2013;ES616;M;45984;ANDALUCES;141.0;A
2013;ES616;M;46350;ANDALUCES;3079.0;A
2013;ES616;M;46352;ANDALUCES;52.0;A
2013;ES616;M;46351;ANDALUCES;5831.0;A
2013;ES616;F;45230;ANDALUCES;2.0;A
2013;ES616;F;45276;ANDALUCES;4.0;A
2013;ES616;F;45354;ANDALUCES;11.0;A
2013;ES616;F;45576;ANDALUCES;35.0;A
2013;ES616;F;45657;ANDALUCES;3.0;A
2013;ES616;F;45765;ANDALUCES;2640.0;A
2013;ES616;F;45873;ANDALUCES;10.0;A
2013;ES616;F;45980;ANDALUCES;9.0;A
2013;ES616;F;45981;ANDALUCES;2714.0;A
2013;ES616;F;45984;ANDALUCES;113.0;A
2013;ES616;F;46350;ANDALUCES;3023.0;A
2013;ES616;F;46352;ANDALUCES;64.0;A
2013;ES616;F;46351;ANDALUCES;5914.0;A
2013;ES617;_T;45230;ANDALUCES;48.0;A
2013;ES617;_T;45276;ANDALUCES;324.0;A
2013;ES617;_T;45354;ANDALUCES;228.0;A
2013;ES617;_T;45576;ANDALUCES;242.0;A
2013;ES617;_T;45657;ANDALUCES;19.0;A
2013;ES617;_T;45765;ANDALUCES;100.0;A
2013;ES617;_T;45873;ANDALUCES;13410.0;A
2013;ES617;_T;45980;ANDALUCES;197.0;A
2013;ES617;_T;45981;ANDALUCES;14568.0;A
2013;ES617;_T;45984;ANDALUCES;2022.0;A
2013;ES617;_T;46350;ANDALUCES;30084.0;A
2013;ES617;_T;46352;ANDALUCES;396.0;A
2013;ES617;_T;46351;ANDALUCES;47070.0;A
2013;ES617;M;45230;ANDALUCES;26.0;A
2013;ES617;M;45276;ANDALUCES;153.0;A
2013;ES617;M;45354;ANDALUCES;101.0;A
2013;ES617;M;45576;ANDALUCES;111.0;A
2013;ES617;M;45657;ANDALUCES;8.0;A
2013;ES617;M;45765;ANDALUCES;49.0;A
2013;ES617;M;45873;ANDALUCES;6574.0;A
2013;ES617;M;45980;ANDALUCES;108.0;A
2013;ES617;M;45981;ANDALUCES;7130.0;A
2013;ES617;M;45984;ANDALUCES;1003.0;A
2013;ES617;M;46350;ANDALUCES;15045.0;A
2013;ES617;M;46352;ANDALUCES;206.0;A
2013;ES617;M;46351;ANDALUCES;23384.0;A
2013;ES617;F;45230;ANDALUCES;22.0;A
2013;ES617;F;45276;ANDALUCES;171.0;A
2013;ES617;F;45354;ANDALUCES;127.0;A
2013;ES617;F;45576;ANDALUCES;131.0;A
2013;ES617;F;45657;ANDALUCES;11.0;A
2013;ES617;F;45765;ANDALUCES;51.0;A
2013;ES617;F;45873;ANDALUCES;6836.0;A
2013;ES617;F;45980;ANDALUCES;89.0;A
2013;ES617;F;45981;ANDALUCES;7438.0;A
2013;ES617;F;45984;ANDALUCES;1019.0;A
2013;ES617;F;46350;ANDALUCES;15039.0;A
2013;ES617;F;46352;ANDALUCES;190.0;A
2013;ES617;F;46351;ANDALUCES;23686.0;A
2013;ES618;_T;45230;ANDALUCES;37.0;A
2013;ES618;_T;45276;ANDALUCES;286.0;A
2013;ES618;_T;45354;ANDALUCES;153.0;A
2013;ES618;_T;45576;ANDALUCES;101.0;A
2013;ES618;_T;45657;ANDALUCES;181.0;A
2013;ES618;_T;45765;ANDALUCES;77.0;A
2013;ES618;_T;45873;ANDALUCES;110.0;A
2013;ES618;_T;45980;ANDALUCES;12015.0;A
2013;ES618;_T;45981;ANDALUCES;12960.0;A
2013;ES618;_T;45984;ANDALUCES;1252.0;A
2013;ES618;_T;46350;ANDALUCES;16465.0;A
2013;ES618;_T;46352;ANDALUCES;267.0;A
2013;ES618;_T;46351;ANDALUCES;30944.0;A
2013;ES618;M;45230;ANDALUCES;18.0;A
2013;ES618;M;45276;ANDALUCES;149.0;A
2013;ES618;M;45354;ANDALUCES;82.0;A
2013;ES618;M;45576;ANDALUCES;49.0;A
2013;ES618;M;45657;ANDALUCES;80.0;A
2013;ES618;M;45765;ANDALUCES;41.0;A
