D_TEMPORAL_0;D_TERRITORIO_0;D_ARE_INSCRIPCION_0;D_SEXO_0;D_LUGARNACIMIEN_0;INDICATOR;OBS_VALUE;FREQ
2017;21;1;00;41;Andaluces;21.0;A
2017;21;1;00;C01;Andaluces;296.0;A
2017;21;1;00;C02;Andaluces;45.0;A
2017;21;1;00;66;Andaluces;330.0;A
2017;21;1;00;NC000;Andaluces;;A
2017;21;1;00;00;Andaluces;671.0;A
2017;21;1;01;04;Andaluces;;A
2017;21;1;01;11;Andaluces;1.0;A
2017;21;1;01;14;Andaluces;3.0;A
2017;21;1;01;18;Andaluces;2.0;A
2017;21;1;01;21;Andaluces;126.0;A
2017;21;1;01;23;Andaluces;;A
2017;21;1;01;29;Andaluces;2.0;A
2017;21;1;01;41;Andaluces;11.0;A
2017;21;1;01;C01;Andaluces;145.0;A
2017;21;1;01;C02;Andaluces;20.0;A
2017;21;1;01;66;Andaluces;160.0;A
2017;21;1;01;NC000;Andaluces;;A
2017;21;1;01;00;Andaluces;325.0;A
2017;21;1;06;04;Andaluces;;A
2017;21;1;06;11;Andaluces;;A
2017;21;1;06;14;Andaluces;2.0;A
2017;21;1;06;18;Andaluces;;A
2017;21;1;06;21;Andaluces;135.0;A
2017;21;1;06;23;Andaluces;1.0;A
2017;21;1;06;29;Andaluces;3.0;A
2017;21;1;06;41;Andaluces;10.0;A
2017;21;1;06;C01;Andaluces;151.0;A
2017;21;1;06;C02;Andaluces;25.0;A
2017;21;1;06;66;Andaluces;170.0;A
2017;21;1;06;NC000;Andaluces;;A
2017;21;1;06;00;Andaluces;346.0;A
2017;23;1;00;04;Andaluces;2.0;A
2017;23;1;00;11;Andaluces;2.0;A
2017;23;1;00;14;Andaluces;3.0;A
2017;23;1;00;18;Andaluces;5.0;A
2017;23;1;00;21;Andaluces;;A
2017;23;1;00;23;Andaluces;387.0;A
2017;23;1;00;29;Andaluces;1.0;A
2017;23;1;00;41;Andaluces;2.0;A
2017;23;1;00;C01;Andaluces;402.0;A
2017;23;1;00;C02;Andaluces;53.0;A
2017;23;1;00;66;Andaluces;486.0;A
2017;23;1;00;NC000;Andaluces;;A
2017;23;1;00;00;Andaluces;941.0;A
2017;23;1;01;04;Andaluces;1.0;A
2017;23;1;01;11;Andaluces;2.0;A
2017;23;1;01;14;Andaluces;1.0;A
2017;23;1;01;18;Andaluces;3.0;A
2017;23;1;01;21;Andaluces;;A
2017;23;1;01;23;Andaluces;212.0;A
2017;23;1;01;29;Andaluces;;A
2017;23;1;01;41;Andaluces;2.0;A
2017;23;1;01;C01;Andaluces;221.0;A
2017;23;1;01;C02;Andaluces;28.0;A
2017;23;1;01;66;Andaluces;260.0;A
2017;23;1;01;NC000;Andaluces;;A
2017;23;1;01;00;Andaluces;509.0;A
2017;23;1;06;04;Andaluces;1.0;A
2017;23;1;06;11;Andaluces;;A
2017;23;1;06;14;Andaluces;2.0;A
2017;23;1;06;18;Andaluces;2.0;A
2017;23;1;06;21;Andaluces;;A
2017;23;1;06;23;Andaluces;175.0;A
2017;23;1;06;29;Andaluces;1.0;A
2017;23;1;06;41;Andaluces;;A
2017;23;1;06;C01;Andaluces;181.0;A
2017;23;1;06;C02;Andaluces;25.0;A
2017;23;1;06;66;Andaluces;226.0;A
2017;23;1;06;NC000;Andaluces;;A
2017;23;1;06;00;Andaluces;432.0;A
2017;29;1;00;04;Andaluces;8.0;A
2017;29;1;00;11;Andaluces;52.0;A
2017;29;1;00;14;Andaluces;28.0;A
2017;29;1;00;18;Andaluces;46.0;A
2017;29;1;00;21;Andaluces;3.0;A
2017;29;1;00;23;Andaluces;27.0;A
2017;29;1;00;29;Andaluces;1538.0;A
2017;29;1;00;41;Andaluces;29.0;A
2017;29;1;00;C01;Andaluces;1731.0;A
2017;29;1;00;C02;Andaluces;303.0;A
2017;29;1;00;66;Andaluces;3155.0;A
2017;29;1;00;NC000;Andaluces;2.0;A
2017;29;1;00;00;Andaluces;5191.0;A
2017;29;1;01;04;Andaluces;6.0;A
2017;29;1;01;11;Andaluces;26.0;A
2017;29;1;01;14;Andaluces;14.0;A
2017;29;1;01;18;Andaluces;27.0;A
2017;29;1;01;21;Andaluces;2.0;A
2017;29;1;01;23;Andaluces;13.0;A
2017;29;1;01;29;Andaluces;775.0;A
2017;29;1;01;41;Andaluces;15.0;A
2017;29;1;01;C01;Andaluces;878.0;A
2017;29;1;01;C02;Andaluces;168.0;A
2017;29;1;01;66;Andaluces;1619.0;A
2017;29;1;01;NC000;Andaluces;1.0;A
2017;29;1;01;00;Andaluces;2666.0;A
2017;29;1;06;04;Andaluces;2.0;A
2017;29;1;06;11;Andaluces;26.0;A
2017;29;1;06;14;Andaluces;14.0;A
2017;29;1;06;18;Andaluces;19.0;A
2017;29;1;06;21;Andaluces;1.0;A
2017;29;1;06;23;Andaluces;14.0;A
2017;29;1;06;29;Andaluces;763.0;A
2017;29;1;06;41;Andaluces;14.0;A
2017;29;1;06;C01;Andaluces;853.0;A
2017;29;1;06;C02;Andaluces;135.0;A
2017;29;1;06;66;Andaluces;1536.0;A
2017;29;1;06;NC000;Andaluces;1.0;A
2017;29;1;06;00;Andaluces;2525.0;A
2017;41;1;00;04;Andaluces;9.0;A
2017;41;1;00;11;Andaluces;49.0;A
2017;41;1;00;14;Andaluces;26.0;A
2017;41;1;00;18;Andaluces;16.0;A
2017;41;1;00;21;Andaluces;25.0;A
2017;41;1;00;23;Andaluces;19.0;A
2017;41;1;00;29;Andaluces;23.0;A
2017;41;1;00;41;Andaluces;1542.0;A
2017;41;1;00;C01;Andaluces;1709.0;A
2017;41;1;00;C02;Andaluces;234.0;A
2017;41;1;00;66;Andaluces;1659.0;A
2017;41;1;00;NC000;Andaluces;;A
2017;41;1;00;00;Andaluces;3602.0;A
2017;41;1;01;04;Andaluces;7.0;A
2017;41;1;01;11;Andaluces;23.0;A
2017;41;1;01;14;Andaluces;14.0;A
2017;41;1;01;18;Andaluces;11.0;A
2017;41;1;01;21;Andaluces;9.0;A
2017;41;1;01;23;Andaluces;8.0;A
2017;41;1;01;29;Andaluces;10.0;A
2017;41;1;01;41;Andaluces;791.0;A
2017;41;1;01;C01;Andaluces;873.0;A
2017;41;1;01;C02;Andaluces;124.0;A
2017;41;1;01;66;Andaluces;816.0;A
2017;41;1;01;NC000;Andaluces;;A
2017;41;1;01;00;Andaluces;1813.0;A
2017;41;1;06;04;Andaluces;2.0;A
2017;41;1;06;11;Andaluces;26.0;A
2017;41;1;06;14;Andaluces;12.0;A
2017;41;1;06;18;Andaluces;5.0;A
2017;41;1;06;21;Andaluces;16.0;A
2017;41;1;06;23;Andaluces;11.0;A
2017;41;1;06;29;Andaluces;13.0;A
2017;41;1;06;41;Andaluces;751.0;A
2017;41;1;06;C01;Andaluces;836.0;A
2017;41;1;06;C02;Andaluces;110.0;A
2017;41;1;06;66;Andaluces;843.0;A
2017;41;1;06;NC000;Andaluces;;A
2017;41;1;06;00;Andaluces;1789.0;A
2017;C01;1;00;04;Andaluces;608.0;A
2017;C01;1;00;11;Andaluces;1280.0;A
2017;C01;1;00;14;Andaluces;697.0;A
2017;C01;1;00;18;Andaluces;1016.0;A
2017;C01;1;00;21;Andaluces;299.0;A
2017;C01;1;00;23;Andaluces;482.0;A
2017;C01;1;00;29;Andaluces;1608.0;A
2017;C01;1;00;41;Andaluces;1649.0;A
2017;C01;1;00;C01;Andaluces;7639.0;A
2017;C01;1;00;C02;Andaluces;1135.0;A
2017;C01;1;00;66;Andaluces;10854.0;A
2017;C01;1;00;NC000;Andaluces;3.0;A
2017;C01;1;00;00;Andaluces;19631.0;A
2017;C01;1;01;04;Andaluces;314.0;A
2017;C01;1;01;11;Andaluces;640.0;A
2017;C01;1;01;14;Andaluces;356.0;A
2017;C01;1;01;18;Andaluces;520.0;A
2017;C01;1;01;21;Andaluces;144.0;A
2017;C01;1;01;23;Andaluces;257.0;A
2017;C01;1;01;29;Andaluces;805.0;A
2017;C01;1;01;41;Andaluces;843.0;A
2017;C01;1;01;C01;Andaluces;3879.0;A
2017;C01;1;01;C02;Andaluces;614.0;A
2017;C01;1;01;66;Andaluces;5385.0;A
2017;C01;1;01;NC000;Andaluces;2.0;A
2017;C01;1;01;00;Andaluces;9880.0;A
2017;C01;1;06;04;Andaluces;294.0;A
2017;C01;1;06;11;Andaluces;640.0;A
2017;C01;1;06;14;Andaluces;341.0;A
2017;C01;1;06;18;Andaluces;496.0;A
2017;C01;1;06;21;Andaluces;155.0;A
2017;C01;1;06;23;Andaluces;225.0;A
2017;C01;1;06;29;Andaluces;803.0;A
2017;C01;1;06;41;Andaluces;806.0;A
2017;C01;1;06;C01;Andaluces;3760.0;A
2017;C01;1;06;C02;Andaluces;521.0;A
2017;C01;1;06;66;Andaluces;5469.0;A
2017;C01;1;06;NC000;Andaluces;1.0;A
2017;C01;1;06;00;Andaluces;9751.0;A
2017;C02;1;00;04;Andaluces;105.0;A
2017;C02;1;00;11;Andaluces;254.0;A
2017;C02;1;00;14;Andaluces;133.0;A
2017;C02;1;00;18;Andaluces;199.0;A
2017;C02;1;00;21;Andaluces;44.0;A
2017;C02;1;00;23;Andaluces;168.0;A
2017;C02;1;00;29;Andaluces;210.0;A
2017;C02;1;00;41;Andaluces;239.0;A
2017;C02;1;00;C01;Andaluces;1352.0;A
2017;C02;1;00;C02;Andaluces;;A
2017;C02;1;00;66;Andaluces;;A
2017;C02;1;00;NC000;Andaluces;;A
2017;C02;1;00;00;Andaluces;1352.0;A
2017;C02;1;01;04;Andaluces;60.0;A
2017;C02;1;01;11;Andaluces;141.0;A
2017;C02;1;01;14;Andaluces;78.0;A
2017;C02;1;01;18;Andaluces;108.0;A
2017;C02;1;01;21;Andaluces;26.0;A
2017;C02;1;01;23;Andaluces;100.0;A
2017;C02;1;01;29;Andaluces;114.0;A
2017;C02;1;01;41;Andaluces;132.0;A
2017;C02;1;01;C01;Andaluces;759.0;A
2017;C02;1;01;C02;Andaluces;;A
2017;C02;1;01;66;Andaluces;;A
2017;C02;1;01;NC000;Andaluces;;A
2017;C02;1;01;00;Andaluces;759.0;A
2017;C02;1;06;04;Andaluces;45.0;A
2017;C02;1;06;11;Andaluces;113.0;A
2017;C02;1;06;14;Andaluces;55.0;A
2017;C02;1;06;18;Andaluces;91.0;A
2017;C02;1;06;21;Andaluces;18.0;A
2017;C02;1;06;23;Andaluces;68.0;A
2017;C02;1;06;29;Andaluces;96.0;A
2017;C02;1;06;41;Andaluces;107.0;A
2017;C02;1;06;C01;Andaluces;593.0;A
2017;C02;1;06;C02;Andaluces;;A
2017;C02;1;06;66;Andaluces;;A
2017;C02;1;06;NC000;Andaluces;;A
2017;C02;1;06;00;Andaluces;593.0;A
2017;00;1;00;04;Andaluces;713.0;A
2017;00;1;00;11;Andaluces;1534.0;A
2017;00;1;00;14;Andaluces;830.0;A
2017;00;1;00;18;Andaluces;1215.0;A
2017;00;1;00;21;Andaluces;343.0;A
2017;00;1;00;23;Andaluces;650.0;A
2017;00;1;00;29;Andaluces;1818.0;A
2017;00;1;00;41;Andaluces;1888.0;A
2017;00;1;00;C01;Andaluces;8991.0;A
2017;00;1;00;C02;Andaluces;1135.0;A
2017;00;1;00;66;Andaluces;10854.0;A
2017;00;1;00;NC000;Andaluces;3.0;A
2017;00;1;00;00;Andaluces;20983.0;A
2017;00;1;01;04;Andaluces;374.0;A
2017;00;1;01;11;Andaluces;781.0;A
2017;00;1;01;14;Andaluces;434.0;A
2017;00;1;01;18;Andaluces;628.0;A
2017;00;1;01;21;Andaluces;170.0;A
2017;00;1;01;23;Andaluces;357.0;A
2017;00;1;01;29;Andaluces;919.0;A
2017;00;1;01;41;Andaluces;975.0;A
2017;00;1;01;C01;Andaluces;4638.0;A
2017;00;1;01;C02;Andaluces;614.0;A
2017;00;1;01;66;Andaluces;5385.0;A
2017;00;1;01;NC000;Andaluces;2.0;A
2017;00;1;01;00;Andaluces;10639.0;A
2017;00;1;06;04;Andaluces;339.0;A
2017;00;1;06;11;Andaluces;753.0;A
2017;00;1;06;14;Andaluces;396.0;A
2017;00;1;06;18;Andaluces;587.0;A
2017;00;1;06;21;Andaluces;173.0;A
2017;00;1;06;23;Andaluces;293.0;A
2017;00;1;06;29;Andaluces;899.0;A
2017;00;1;06;41;Andaluces;913.0;A
2017;00;1;06;C01;Andaluces;4353.0;A
2017;00;1;06;C02;Andaluces;521.0;A
2017;00;1;06;66;Andaluces;5469.0;A
2017;00;1;06;NC000;Andaluces;1.0;A
2017;00;1;06;00;Andaluces;10344.0;A
2018;04;1;00;04;Andaluces;558.0;A
2018;04;1;00;11;Andaluces;1.0;A
2018;04;1;00;14;Andaluces;2.0;A
2018;04;1;00;18;Andaluces;16.0;A
2018;04;1;00;21;Andaluces;1.0;A
2018;04;1;00;23;Andaluces;4.0;A
2018;04;1;00;29;Andaluces;5.0;A
2018;04;1;00;41;Andaluces;10.0;A
2018;04;1;00;C01;Andaluces;597.0;A
2018;04;1;00;C02;Andaluces;92.0;A
2018;04;1;00;66;Andaluces;1546.0;A
2018;04;1;00;NC000;Andaluces;;A
2018;04;1;00;00;Andaluces;2235.0;A
2018;04;1;01;04;Andaluces;297.0;A
2018;04;1;01;11;Andaluces;1.0;A
2018;04;1;01;14;Andaluces;1.0;A
2018;04;1;01;18;Andaluces;6.0;A
2018;04;1;01;21;Andaluces;1.0;A
2018;04;1;01;23;Andaluces;1.0;A
2018;04;1;01;29;Andaluces;3.0;A
2018;04;1;01;41;Andaluces;7.0;A
2018;04;1;01;C01;Andaluces;317.0;A
2018;04;1;01;C02;Andaluces;51.0;A
2018;04;1;01;66;Andaluces;755.0;A
2018;04;1;01;NC000;Andaluces;;A
2018;04;1;01;00;Andaluces;1123.0;A
2018;04;1;06;04;Andaluces;261.0;A
2018;04;1;06;11;Andaluces;;A
2018;04;1;06;14;Andaluces;1.0;A
2018;04;1;06;18;Andaluces;10.0;A
2018;04;1;06;21;Andaluces;;A
2018;04;1;06;23;Andaluces;3.0;A
2018;04;1;06;29;Andaluces;2.0;A
2018;04;1;06;41;Andaluces;3.0;A
2018;04;1;06;C01;Andaluces;280.0;A
2018;04;1;06;C02;Andaluces;41.0;A
2018;04;1;06;66;Andaluces;791.0;A
2018;04;1;06;NC000;Andaluces;;A
2018;04;1;06;00;Andaluces;1112.0;A
2018;11;1;00;04;Andaluces;3.0;A
2018;11;1;00;11;Andaluces;1010.0;A
2018;11;1;00;14;Andaluces;15.0;A
2018;11;1;00;18;Andaluces;10.0;A
2018;11;1;00;21;Andaluces;5.0;A
2018;11;1;00;23;Andaluces;3.0;A
2018;11;1;00;29;Andaluces;20.0;A
2018;11;1;00;41;Andaluces;24.0;A
2018;11;1;00;C01;Andaluces;1090.0;A
2018;11;1;00;C02;Andaluces;155.0;A
2018;11;1;00;66;Andaluces;901.0;A
2018;11;1;00;NC000;Andaluces;;A
2018;11;1;00;00;Andaluces;2146.0;A
2018;11;1;01;04;Andaluces;2.0;A
2018;11;1;01;11;Andaluces;547.0;A
2018;11;1;01;14;Andaluces;9.0;A
2018;11;1;01;18;Andaluces;5.0;A
2018;11;1;01;21;Andaluces;2.0;A
2018;11;1;01;23;Andaluces;1.0;A
2018;11;1;01;29;Andaluces;12.0;A
2018;11;1;01;41;Andaluces;11.0;A
2018;11;1;01;C01;Andaluces;589.0;A
2018;11;1;01;C02;Andaluces;79.0;A
2018;11;1;01;66;Andaluces;456.0;A
2018;11;1;01;NC000;Andaluces;;A
2018;11;1;01;00;Andaluces;1124.0;A
2018;11;1;06;04;Andaluces;1.0;A
2018;11;1;06;11;Andaluces;463.0;A
2018;11;1;06;14;Andaluces;6.0;A
2018;11;1;06;18;Andaluces;5.0;A
2018;11;1;06;21;Andaluces;3.0;A
2018;11;1;06;23;Andaluces;2.0;A
2018;11;1;06;29;Andaluces;8.0;A
2018;11;1;06;41;Andaluces;13.0;A
2018;11;1;06;C01;Andaluces;501.0;A
2018;11;1;06;C02;Andaluces;76.0;A
2018;11;1;06;66;Andaluces;445.0;A
2018;11;1;06;NC000;Andaluces;;A
2018;11;1;06;00;Andaluces;1022.0;A
2018;14;1;00;04;Andaluces;2.0;A
2018;14;1;00;11;Andaluces;2.0;A
2018;14;1;00;14;Andaluces;441.0;A
2018;14;1;00;18;Andaluces;5.0;A
2018;14;1;00;21;Andaluces;;A
2018;14;1;00;23;Andaluces;2.0;A
2018;14;1;00;29;Andaluces;5.0;A
2018;14;1;00;41;Andaluces;5.0;A
2018;14;1;00;C01;Andaluces;462.0;A
2018;14;1;00;C02;Andaluces;50.0;A
2018;14;1;00;66;Andaluces;478.0;A
2018;14;1;00;NC000;Andaluces;;A
2018;14;1;00;00;Andaluces;990.0;A
2018;14;1;01;04;Andaluces;2.0;A
2018;14;1;01;11;Andaluces;1.0;A
2018;14;1;01;14;Andaluces;241.0;A
2018;14;1;01;18;Andaluces;2.0;A
2018;14;1;01;21;Andaluces;;A
2018;14;1;01;23;Andaluces;;A
2018;14;1;01;29;Andaluces;4.0;A
2018;14;1;01;41;Andaluces;1.0;A
2018;14;1;01;C01;Andaluces;251.0;A
2018;14;1;01;C02;Andaluces;30.0;A
2018;14;1;01;66;Andaluces;242.0;A
2018;14;1;01;NC000;Andaluces;;A
2018;14;1;01;00;Andaluces;523.0;A
2018;14;1;06;04;Andaluces;;A
2018;14;1;06;11;Andaluces;1.0;A
2018;14;1;06;14;Andaluces;200.0;A
2018;14;1;06;18;Andaluces;3.0;A
2018;14;1;06;21;Andaluces;;A
2018;14;1;06;23;Andaluces;2.0;A
2018;14;1;06;29;Andaluces;1.0;A
2018;14;1;06;41;Andaluces;4.0;A
2018;14;1;06;C01;Andaluces;211.0;A
2018;14;1;06;C02;Andaluces;20.0;A
2018;14;1;06;66;Andaluces;236.0;A
2018;14;1;06;NC000;Andaluces;;A
2018;14;1;06;00;Andaluces;467.0;A
2018;18;1;00;04;Andaluces;22.0;A
2018;18;1;00;11;Andaluces;16.0;A
2018;18;1;00;14;Andaluces;11.0;A
2018;18;1;00;18;Andaluces;798.0;A
2018;18;1;00;21;Andaluces;4.0;A
2018;18;1;00;23;Andaluces;12.0;A
2018;18;1;00;29;Andaluces;15.0;A
2018;18;1;00;41;Andaluces;7.0;A
2018;18;1;00;C01;Andaluces;885.0;A
2018;18;1;00;C02;Andaluces;120.0;A
2018;18;1;00;66;Andaluces;1603.0;A
2018;18;1;00;NC000;Andaluces;;A
2018;18;1;00;00;Andaluces;2608.0;A
2018;18;1;01;04;Andaluces;10.0;A
2018;18;1;01;11;Andaluces;4.0;A
2018;18;1;01;14;Andaluces;4.0;A
2018;18;1;01;18;Andaluces;429.0;A
2018;18;1;01;21;Andaluces;;A
2018;18;1;01;23;Andaluces;9.0;A
2018;18;1;01;29;Andaluces;7.0;A
2018;18;1;01;41;Andaluces;2.0;A
2018;18;1;01;C01;Andaluces;465.0;A
2018;18;1;01;C02;Andaluces;68.0;A
2018;18;1;01;66;Andaluces;823.0;A
2018;18;1;01;NC000;Andaluces;;A
2018;18;1;01;00;Andaluces;1356.0;A
2018;18;1;06;04;Andaluces;12.0;A
2018;18;1;06;11;Andaluces;12.0;A
2018;18;1;06;14;Andaluces;7.0;A
2018;18;1;06;18;Andaluces;369.0;A
2018;18;1;06;21;Andaluces;4.0;A
2018;18;1;06;23;Andaluces;3.0;A
2018;18;1;06;29;Andaluces;8.0;A
2018;18;1;06;41;Andaluces;5.0;A
2018;18;1;06;C01;Andaluces;420.0;A
2018;18;1;06;C02;Andaluces;52.0;A
2018;18;1;06;66;Andaluces;780.0;A
2018;18;1;06;NC000;Andaluces;;A
2018;18;1;06;00;Andaluces;1252.0;A
2018;21;1;00;04;Andaluces;1.0;A
2018;21;1;00;11;Andaluces;5.0;A
2018;21;1;00;14;Andaluces;3.0;A
2018;21;1;00;18;Andaluces;1.0;A
2018;21;1;00;21;Andaluces;259.0;A
2018;21;1;00;23;Andaluces;3.0;A
2018;21;1;00;29;Andaluces;;A
2018;21;1;00;41;Andaluces;17.0;A
2018;21;1;00;C01;Andaluces;289.0;A
2018;21;1;00;C02;Andaluces;27.0;A
2018;21;1;00;66;Andaluces;294.0;A
2018;21;1;00;NC000;Andaluces;;A
2018;21;1;00;00;Andaluces;610.0;A
2018;21;1;01;04;Andaluces;;A
2018;21;1;01;11;Andaluces;3.0;A
2018;21;1;01;14;Andaluces;2.0;A
2018;21;1;01;18;Andaluces;1.0;A
2018;21;1;01;21;Andaluces;152.0;A
2018;21;1;01;23;Andaluces;1.0;A
2018;21;1;01;29;Andaluces;;A
2018;21;1;01;41;Andaluces;9.0;A
2018;21;1;01;C01;Andaluces;168.0;A
2018;21;1;01;C02;Andaluces;16.0;A
2018;21;1;01;66;Andaluces;153.0;A
2018;21;1;01;NC000;Andaluces;;A
2018;21;1;01;00;Andaluces;337.0;A
2018;21;1;06;04;Andaluces;1.0;A
2018;21;1;06;11;Andaluces;2.0;A
2018;21;1;06;14;Andaluces;1.0;A
2018;21;1;06;18;Andaluces;;A
2018;21;1;06;21;Andaluces;107.0;A
2018;21;1;06;23;Andaluces;2.0;A
2018;21;1;06;29;Andaluces;;A
2018;21;1;06;41;Andaluces;8.0;A
2018;21;1;06;C01;Andaluces;121.0;A
2018;21;1;06;C02;Andaluces;11.0;A
2018;21;1;06;66;Andaluces;141.0;A
2018;21;1;06;NC000;Andaluces;;A
2018;21;1;06;00;Andaluces;273.0;A
2018;23;1;00;04;Andaluces;;A
2018;23;1;00;11;Andaluces;1.0;A
2018;23;1;00;14;Andaluces;9.0;A
2018;23;1;00;18;Andaluces;5.0;A
2018;23;1;00;21;Andaluces;1.0;A
2018;23;1;00;23;Andaluces;337.0;A
2018;23;1;00;29;Andaluces;;A
2018;23;1;00;41;Andaluces;4.0;A
2018;23;1;00;C01;Andaluces;357.0;A
2018;23;1;00;C02;Andaluces;30.0;A
2018;23;1;00;66;Andaluces;381.0;A
2018;23;1;00;NC000;Andaluces;;A
2018;23;1;00;00;Andaluces;768.0;A
2018;23;1;01;04;Andaluces;;A
2018;23;1;01;11;Andaluces;1.0;A
2018;23;1;01;14;Andaluces;5.0;A
2018;23;1;01;18;Andaluces;3.0;A
2018;23;1;01;21;Andaluces;;A
2018;23;1;01;23;Andaluces;191.0;A
2018;23;1;01;29;Andaluces;;A
2018;23;1;01;41;Andaluces;2.0;A
2018;23;1;01;C01;Andaluces;202.0;A
2018;23;1;01;C02;Andaluces;13.0;A
2018;23;1;01;66;Andaluces;197.0;A
2018;23;1;01;NC000;Andaluces;;A
2018;23;1;01;00;Andaluces;412.0;A
2018;23;1;06;04;Andaluces;;A
2018;23;1;06;11;Andaluces;;A
2018;23;1;06;14;Andaluces;4.0;A
2018;23;1;06;18;Andaluces;2.0;A
2018;23;1;06;21;Andaluces;1.0;A
2018;23;1;06;23;Andaluces;146.0;A
2018;23;1;06;29;Andaluces;;A
2018;23;1;06;41;Andaluces;2.0;A
2018;23;1;06;C01;Andaluces;155.0;A
2018;23;1;06;C02;Andaluces;17.0;A
2018;23;1;06;66;Andaluces;184.0;A
2018;23;1;06;NC000;Andaluces;;A
2018;23;1;06;00;Andaluces;356.0;A
2018;29;1;00;04;Andaluces;5.0;A
2018;29;1;00;11;Andaluces;34.0;A
2018;29;1;00;14;Andaluces;16.0;A
2018;29;1;00;18;Andaluces;32.0;A
2018;29;1;00;21;Andaluces;4.0;A
2018;29;1;00;23;Andaluces;20.0;A
2018;29;1;00;29;Andaluces;1302.0;A
2018;29;1;00;41;Andaluces;21.0;A
2018;29;1;00;C01;Andaluces;1434.0;A
2018;29;1;00;C02;Andaluces;267.0;A
2018;29;1;00;66;Andaluces;2602.0;A
2018;29;1;00;NC000;Andaluces;;A
2018;29;1;00;00;Andaluces;4303.0;A
2018;29;1;01;04;Andaluces;1.0;A
2018;29;1;01;11;Andaluces;17.0;A
2018;29;1;01;14;Andaluces;11.0;A
2018;29;1;01;18;Andaluces;20.0;A
2018;29;1;01;21;Andaluces;3.0;A
2018;29;1;01;23;Andaluces;8.0;A
2018;29;1;01;29;Andaluces;684.0;A
2018;29;1;01;41;Andaluces;10.0;A
2018;29;1;01;C01;Andaluces;754.0;A
2018;29;1;01;C02;Andaluces;152.0;A
2018;29;1;01;66;Andaluces;1396.0;A
2018;29;1;01;NC000;Andaluces;;A
2018;29;1;01;00;Andaluces;2302.0;A
2018;29;1;06;04;Andaluces;4.0;A
2018;29;1;06;11;Andaluces;17.0;A
2018;29;1;06;14;Andaluces;5.0;A
2018;29;1;06;18;Andaluces;12.0;A
2018;29;1;06;21;Andaluces;1.0;A
2018;29;1;06;23;Andaluces;12.0;A
2018;29;1;06;29;Andaluces;618.0;A
2018;29;1;06;41;Andaluces;11.0;A
2018;29;1;06;C01;Andaluces;680.0;A
2018;29;1;06;C02;Andaluces;115.0;A
2018;29;1;06;66;Andaluces;1206.0;A
2018;29;1;06;NC000;Andaluces;;A
2018;29;1;06;00;Andaluces;2001.0;A
2018;41;1;00;04;Andaluces;7.0;A
2018;41;1;00;11;Andaluces;40.0;A
2018;41;1;00;14;Andaluces;25.0;A
2018;41;1;00;18;Andaluces;7.0;A
2018;41;1;00;21;Andaluces;12.0;A
2018;41;1;00;23;Andaluces;10.0;A
2018;41;1;00;29;Andaluces;10.0;A
2018;41;1;00;41;Andaluces;1334.0;A
2018;41;1;00;C01;Andaluces;1445.0;A
2018;41;1;00;C02;Andaluces;172.0;A
2018;41;1;00;66;Andaluces;1596.0;A
2018;41;1;00;NC000;Andaluces;;A
2018;41;1;00;00;Andaluces;3213.0;A
2018;41;1;01;04;Andaluces;3.0;A
2018;41;1;01;11;Andaluces;22.0;A
2018;41;1;01;14;Andaluces;16.0;A
2018;41;1;01;18;Andaluces;6.0;A
2018;41;1;01;21;Andaluces;5.0;A
2018;41;1;01;23;Andaluces;5.0;A
2018;41;1;01;29;Andaluces;1.0;A
2018;41;1;01;41;Andaluces;719.0;A
2018;41;1;01;C01;Andaluces;777.0;A
2018;41;1;01;C02;Andaluces;85.0;A
2018;41;1;01;66;Andaluces;776.0;A
2018;41;1;01;NC000;Andaluces;;A
2018;41;1;01;00;Andaluces;1638.0;A
2018;41;1;06;04;Andaluces;4.0;A
2018;41;1;06;11;Andaluces;18.0;A
2018;41;1;06;14;Andaluces;9.0;A
2018;41;1;06;18;Andaluces;1.0;A
2018;41;1;06;21;Andaluces;7.0;A
2018;41;1;06;23;Andaluces;5.0;A
2018;41;1;06;29;Andaluces;9.0;A
2018;41;1;06;41;Andaluces;615.0;A
2018;41;1;06;C01;Andaluces;668.0;A
2018;41;1;06;C02;Andaluces;87.0;A
2018;41;1;06;66;Andaluces;820.0;A
2018;41;1;06;NC000;Andaluces;;A
2018;41;1;06;00;Andaluces;1575.0;A
2018;C01;1;00;04;Andaluces;598.0;A
2018;C01;1;00;11;Andaluces;1109.0;A
2018;C01;1;00;14;Andaluces;522.0;A
2018;C01;1;00;18;Andaluces;874.0;A
2018;C01;1;00;21;Andaluces;286.0;A
2018;C01;1;00;23;Andaluces;391.0;A
2018;C01;1;00;29;Andaluces;1357.0;A
2018;C01;1;00;41;Andaluces;1422.0;A
2018;C01;1;00;C01;Andaluces;6559.0;A
2018;C01;1;00;C02;Andaluces;913.0;A
2018;C01;1;00;66;Andaluces;9401.0;A
2018;C01;1;00;NC000;Andaluces;;A
2018;C01;1;00;00;Andaluces;16873.0;A
2018;C01;1;01;04;Andaluces;315.0;A
2018;C01;1;01;11;Andaluces;596.0;A
2018;C01;1;01;14;Andaluces;289.0;A
2018;C01;1;01;18;Andaluces;472.0;A
2018;C01;1;01;21;Andaluces;163.0;A
2018;C01;1;01;23;Andaluces;216.0;A
2018;C01;1;01;29;Andaluces;711.0;A
2018;C01;1;01;41;Andaluces;761.0;A
