TEMPORAL;OBS_STATUS;ICMA_TIPOVENTAS;TERRITORIO;IVGS_SERIEIVGS;INDICATOR;OBS_VALUE;FREQ
2009-07;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.706761071;M
2009-07;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.899982137;M
2009-07;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.0954933;M
2009-07;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.297698049;M
2009-08;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.485946078;M
2009-08;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.723821431;M
2009-08;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-2.150555695;M
2009-08;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.011938142;M
2009-09;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.247343875;M
2009-09;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.438188098;M
2009-09;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;2.681012995;M
2009-09;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.587282409;M
2009-10;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.901778222;M
2009-10;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.888187659;M
2009-10;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.310381347;M
2009-10;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.737860417;M
2009-11;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.471460469;M
2009-11;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.109953606;M
2009-11;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.419656929;M
2009-11;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.810475764;M
2009-12;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;2.003994524;M
2009-12;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.646337421;M
2009-12;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.270405311;M
2009-12;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;3.352964089;M
2010-01;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.537090354;M
2010-01;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.506033846;M
2010-01;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-2.511778485;M
2010-01;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-2.965977387;M
2010-02;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.90377623;M
2010-02;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.596656425;M
2010-02;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;3.851304766;M
2010-02;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.853364516;M
2010-03;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.368722847;M
2010-03;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.328627262;M
2010-03;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.654755379;M
2010-03;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.361471661;M
2010-04;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.490981715;M
2010-04;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.796896327;M
2010-04;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-5.999768134;M
2010-04;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.512385736;M
2010-05;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.25581583;M
2010-05;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.331290846;M
2010-05;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;4.620019221;M
2010-05;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.938906995;M
2010-06;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.397212875;M
2010-06;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.341025822;M
2010-06;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.670758374;M
2010-06;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.277620263;M
2010-07;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.099342629;M
2010-07;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.986939116;M
2010-07;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.40569227;M
2010-07;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-3.317121567;M
2010-08;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.020577936;M
2010-08;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.048756116;M
2010-08;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.648488867;M
2010-08;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.604398383;M
2010-09;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.29911153;M
2010-09;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.052440089;M
2010-09;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.541603925;M
2010-09;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.372597468;M
2010-10;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.277521556;M
2010-10;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.286512911;M
2010-10;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.41571803;M
2010-10;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.156113646;M
2010-11;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.561467521;M
2010-11;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.700486429;M
2010-11;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.140125872;M
2010-11;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-2.060884109;M
2010-12;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.426335947;M
2010-12;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.183503636;M
2010-12;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.453814749;M
2010-12;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.659071161;M
2011-01;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.244811693;M
2011-01;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.764592833;M
2011-01;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.499788475;M
2011-01;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.298066256;M
2011-02;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.424600762;M
2011-02;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.197163245;M
2011-02;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.178910519;M
2011-02;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.630061774;M
2011-03;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.551969541;M
2011-03;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.298732728;M
2011-03;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.862530081;M
2011-03;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.712971771;M
2011-04;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;4.814236602;M
2011-04;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;2.073325568;M
2011-04;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;2.056217283;M
2011-04;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;8.10457441;M
2011-05;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-5.634774083;M
2011-05;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-2.753782863;M
2011-05;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-2.158294234;M
2011-05;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-8.035484982;M
2011-06;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.459469774;M
2011-06;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.171013383;M
2011-06;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.666639696;M
2011-06;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.190251408;M
2011-07;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.070789362;M
2011-07;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.843199031;M
2011-07;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.167150513;M
2011-07;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.053203784;M
2011-08;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.84024852;M
2011-08;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.012597744;M
2011-08;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.045703623;M
2011-08;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-2.955048729;M
2011-09;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.702473226;M
2011-09;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.099626005;M
2011-09;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;3.706880368;M
2011-09;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.245896103;M
2011-10;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.303673465;M
2011-10;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.420140499;M
2011-10;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.131974466;M
2011-10;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.089848454;M
2011-11;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.66175435;M
2011-11;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.01759487;M
2011-11;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.55664721;M
2011-11;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.680113946;M
2011-12;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.110352836;M
2011-12;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.440313594;M
2011-12;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.380037976;M
2011-12;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.084570226;M
2012-01;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.630470882;M
2012-01;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.702144154;M
2012-01;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.973539274;M
2012-01;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.06901364;M
2012-02;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.415518931;M
2012-02;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.367103924;M
2012-02;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.710867227;M
2012-02;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-2.722301739;M
2012-03;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.465427745;M
2012-03;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.172672952;M
2012-03;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.275263182;M
2012-03;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.347287826;M
2012-04;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.230321062;M
2012-04;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.026093019;M
2012-04;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.059623338;M
2012-04;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.129361569;M
2012-05;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.783312158;M
2012-05;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.806619616;M
2012-05;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.788937564;M
2012-05;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-2.195610242;M
2012-06;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.497069758;M
2012-06;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.356917092;M
2012-06;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.71199637;M
2012-06;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.114274759;M
2012-07;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.420503062;M
2012-07;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.534791896;M
2012-07;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.869277809;M
2012-07;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.071531382;M
2012-08;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.064844067;M
2012-08;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.725744114;M
2012-08;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.063680952;M
2012-08;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.600660919;M
2012-09;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-3.902224338;M
2012-09;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-3.56118784;M
2012-09;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.905284025;M
2012-09;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-10.93215831;M
2012-10;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.464042029;M
2012-10;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.18242707;M
2012-10;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.892186486;M
2012-10;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;3.654740326;M
2012-11;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.931890071;M
2012-11;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.138006123;M
2012-11;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.499171565;M
2012-11;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.781007078;M
2012-12;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.505108793;M
2012-12;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.219896506;M
2012-12;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;2.187848758;M
2012-12;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.141831253;M
2013-01;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.00936776;M
2013-01;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.314984574;M
2013-01;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-2.181487257;M
2013-01;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.585631712;M
2013-02;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.932457295;M
2013-02;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.116234065;M
2013-02;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.539379885;M
2013-02;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;2.290597753;M
2013-03;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.958398967;M
2013-03;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.318985025;M
2013-03;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.085395606;M
2013-03;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.767793975;M
2013-04;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.401939911;M
2013-04;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.439300609;M
2013-04;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.304331839;M
2013-04;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.049302268;M
2013-05;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.189335846;M
2013-05;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.435903673;M
2013-05;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.472518286;M
2013-05;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.925912257;M
2013-06;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.393928876;M
2013-06;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.120142878;M
2013-06;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.256387634;M
2013-06;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.015599598;M
2013-07;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.253196011;M
2013-07;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.202387575;M
2013-07;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.065381454;M
2013-07;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.511745577;M
2013-08;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.171621704;M
2013-08;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.02714389;M
2013-08;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.877206705;M
2013-08;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.479914592;M
2013-09;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.61486939;M
2013-09;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.766655332;M
2013-09;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.979336444;M
2013-09;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.526602876;M
2013-10;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.279909088;M
2013-10;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.450781736;M
2013-10;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.375390867;M
2013-10;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-2.271590689;M
2013-11;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.736289135;M
2013-11;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.28261165;M
2013-11;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.926887599;M
2013-11;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;2.534743213;M
2013-12;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.218005227;M
2013-12;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.273133781;M
2013-12;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.135183606;M
2013-12;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.489072242;M
2014-01;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.162060615;M
2014-01;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.531910639;M
2014-01;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.327355937;M
2014-01;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.288911846;M
2014-02;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.323800338;M
2014-02;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.75450517;M
2014-02;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.407318081;M
2014-02;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.474753488;M
2014-03;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.419577932;M
2014-03;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.828013431;M
2014-03;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.142676907;M
2014-03;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-2.418118299;M
2014-04;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.553986567;M
2014-04;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.800397531;M
2014-04;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.374056995;M
2014-04;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;2.632535328;M
2014-05;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.014084153;M
2014-05;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.170894683;M
2014-05;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.391905286;M
2014-05;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.628829588;M
2014-06;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.21990827;M
2014-06;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.292114972;M
2014-06;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.698612181;M
2014-06;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.077953318;M
2014-07;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.296787411;M
2014-07;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.661105644;M
2014-07;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.320009977;M
2014-07;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.985549845;M
2014-08;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.47430602;M
2014-08;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.95605131;M
2014-08;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.34787287;M
2014-08;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.989447262;M
2014-09;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.558674224;M
2014-09;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.563301932;M
2014-09;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.870499183;M
2014-09;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.286703562;M
2014-10;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.076901061;M
2014-10;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.123466169;M
2014-10;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.269394452;M
2014-10;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.310435609;M
2014-11;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.160588444;M
2014-11;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.294772561;M
2014-11;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.353015488;M
2014-11;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.384345999;M
2014-12;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.130973822;M
2014-12;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.005508596;M
2014-12;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.199128621;M
2014-12;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.389022386;M
2015-01;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.09705708;M
2015-01;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.66841782;M
2015-01;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.056943459;M
2015-01;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.178768148;M
2015-02;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.087943775;M
2015-02;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.00860183;M
2015-02;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.987566388;M
2015-02;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.604668586;M
2015-03;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.489415915;M
2015-03;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.404344982;M
2015-03;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.630681874;M
2015-03;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;2.087337416;M
2015-04;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.594071895;M
2015-04;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.761464684;M
2015-04;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.186737511;M
2015-04;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.153238906;M
2015-05;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.185127278;M
2015-05;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.245829918;M
2015-05;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.686568095;M
2015-05;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.599042628;M
2015-06;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.07496434;M
2015-06;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.048634445;M
2015-06;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-1.332848848;M
2015-06;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.701006429;M
2015-07;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.649725915;M
2015-07;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.070589993;M
2015-07;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.160105532;M
2015-07;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.819875134;M
2015-08;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.017156206;M
2015-08;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.083733395;M
2015-08;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;-0.419281643;M
2015-08;P;61595;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.974350337;M
2015-09;P;61592;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.307232908;M
2015-09;P;61593;ES61;277796;INDI_ORIG_TASA_VARI_INTE;0.791673757;M
2015-09;P;61594;ES61;277796;INDI_ORIG_TASA_VARI_INTE;1.10503202;M
