TEMPORAL;OBS_STATUS;ICMA_TIPOVENTAS;TERRITORIO;IVGS_SERIEIVGS;INDICATOR;OBS_VALUE;FREQ
2007-05;P;61594;ES61;277797;INDI_DEFL;121.047118042;M
2007-05;P;61595;ES61;277797;INDI_DEFL;139.248201608;M
2007-06;P;61592;ES61;277797;INDI_DEFL;136.868694073;M
2007-06;P;61593;ES61;277797;INDI_DEFL;134.17264773;M
2007-06;P;61594;ES61;277797;INDI_DEFL;124.25249996;M
2007-06;P;61595;ES61;277797;INDI_DEFL;140.303679253;M
2007-07;P;61592;ES61;277797;INDI_DEFL;152.00689324;M
2007-07;P;61593;ES61;277797;INDI_DEFL;148.423945837;M
2007-07;P;61594;ES61;277797;INDI_DEFL;132.714587332;M
2007-07;P;61595;ES61;277797;INDI_DEFL;160.494472604;M
2007-08;P;61592;ES61;277797;INDI_DEFL;138.814674532;M
2007-08;P;61593;ES61;277797;INDI_DEFL;136.072042872;M
2007-08;P;61594;ES61;277797;INDI_DEFL;133.796593974;M
2007-08;P;61595;ES61;277797;INDI_DEFL;138.337632825;M
2007-09;P;61592;ES61;277797;INDI_DEFL;135.759848385;M
2007-09;P;61593;ES61;277797;INDI_DEFL;133.081606074;M
2007-09;P;61594;ES61;277797;INDI_DEFL;124.328860924;M
2007-09;P;61595;ES61;277797;INDI_DEFL;140.303534205;M
2007-10;P;61592;ES61;277797;INDI_DEFL;136.697434855;M
2007-10;P;61593;ES61;277797;INDI_DEFL;134.36834649;M
2007-10;P;61594;ES61;277797;INDI_DEFL;124.154301619;M
2007-10;P;61595;ES61;277797;INDI_DEFL;142.010386453;M
2007-11;P;61592;ES61;277797;INDI_DEFL;134.428292;M
2007-11;P;61593;ES61;277797;INDI_DEFL;132.287899496;M
2007-11;P;61594;ES61;277797;INDI_DEFL;118.195864369;M
2007-11;P;61595;ES61;277797;INDI_DEFL;142.382153397;M
2007-12;P;61592;ES61;277797;INDI_DEFL;162.790441734;M
2007-12;P;61593;ES61;277797;INDI_DEFL;161.251019802;M
2007-12;P;61594;ES61;277797;INDI_DEFL;146.681820842;M
2007-12;P;61595;ES61;277797;INDI_DEFL;172.20473984;M
2008-01;P;61592;ES61;277797;INDI_DEFL;136.010775916;M
2008-01;P;61593;ES61;277797;INDI_DEFL;135.079392928;M
2008-01;P;61594;ES61;277797;INDI_DEFL;111.269898019;M
2008-01;P;61595;ES61;277797;INDI_DEFL;153.875351776;M
2008-02;P;61592;ES61;277797;INDI_DEFL;116.455462001;M
2008-02;P;61593;ES61;277797;INDI_DEFL;115.898194356;M
2008-02;P;61594;ES61;277797;INDI_DEFL;108.121099568;M
2008-02;P;61595;ES61;277797;INDI_DEFL;122.611554197;M
2008-03;P;61592;ES61;277797;INDI_DEFL;130.091453995;M
2008-03;P;61593;ES61;277797;INDI_DEFL;128.118004563;M
2008-03;P;61594;ES61;277797;INDI_DEFL;122.597348254;M
2008-03;P;61595;ES61;277797;INDI_DEFL;133.504780485;M
2008-04;P;61592;ES61;277797;INDI_DEFL;125.360063266;M
2008-04;P;61593;ES61;277797;INDI_DEFL;124.083488711;M
2008-04;P;61594;ES61;277797;INDI_DEFL;120.072875168;M
2008-04;P;61595;ES61;277797;INDI_DEFL;127.379521641;M
2008-05;P;61592;ES61;277797;INDI_DEFL;124.200229029;M
2008-05;P;61593;ES61;277797;INDI_DEFL;123.028298047;M
2008-05;P;61594;ES61;277797;INDI_DEFL;120.848602406;M
2008-05;P;61595;ES61;277797;INDI_DEFL;124.871788709;M
2008-06;P;61592;ES61;277797;INDI_DEFL;127.049854339;M
2008-06;P;61593;ES61;277797;INDI_DEFL;126.142592001;M
2008-06;P;61594;ES61;277797;INDI_DEFL;122.041979396;M
2008-06;P;61595;ES61;277797;INDI_DEFL;129.8423406;M
2008-07;P;61592;ES61;277797;INDI_DEFL;139.801559876;M
2008-07;P;61593;ES61;277797;INDI_DEFL;140.321169078;M
2008-07;P;61594;ES61;277797;INDI_DEFL;129.089264213;M
2008-07;P;61595;ES61;277797;INDI_DEFL;149.793792014;M
2008-08;P;61592;ES61;277797;INDI_DEFL;127.57491414;M
2008-08;P;61593;ES61;277797;INDI_DEFL;126.660149474;M
2008-08;P;61594;ES61;277797;INDI_DEFL;130.180562952;M
2008-08;P;61595;ES61;277797;INDI_DEFL;124.96004702;M
2008-09;P;61592;ES61;277797;INDI_DEFL;125.760221942;M
2008-09;P;61593;ES61;277797;INDI_DEFL;124.866848053;M
2008-09;P;61594;ES61;277797;INDI_DEFL;118.767987711;M
2008-09;P;61595;ES61;277797;INDI_DEFL;130.403367021;M
2008-10;P;61592;ES61;277797;INDI_DEFL;126.037209348;M
2008-10;P;61593;ES61;277797;INDI_DEFL;123.957473972;M
2008-10;P;61594;ES61;277797;INDI_DEFL;119.700705542;M
2008-10;P;61595;ES61;277797;INDI_DEFL;127.528203594;M
2008-11;P;61592;ES61;277797;INDI_DEFL;121.35361636;M
2008-11;P;61593;ES61;277797;INDI_DEFL;118.334933214;M
2008-11;P;61594;ES61;277797;INDI_DEFL;114.554689454;M
2008-11;P;61595;ES61;277797;INDI_DEFL;121.55399905;M
2008-12;P;61592;ES61;277797;INDI_DEFL;147.418412507;M
2008-12;P;61593;ES61;277797;INDI_DEFL;145.05126836;M
2008-12;P;61594;ES61;277797;INDI_DEFL;139.736789433;M
2008-12;P;61595;ES61;277797;INDI_DEFL;149.243776538;M
2009-01;P;61592;ES61;277797;INDI_DEFL;129.73362259;M
2009-01;P;61593;ES61;277797;INDI_DEFL;127.416029707;M
2009-01;P;61594;ES61;277797;INDI_DEFL;112.043085576;M
2009-01;P;61595;ES61;277797;INDI_DEFL;139.542168792;M
2009-02;P;61592;ES61;277797;INDI_DEFL;107.060589744;M
2009-02;P;61593;ES61;277797;INDI_DEFL;104.070655788;M
2009-02;P;61594;ES61;277797;INDI_DEFL;102.642601208;M
2009-02;P;61595;ES61;277797;INDI_DEFL;105.824995971;M
2009-03;P;61592;ES61;277797;INDI_DEFL;120.928718915;M
2009-03;P;61593;ES61;277797;INDI_DEFL;117.665744546;M
2009-03;P;61594;ES61;277797;INDI_DEFL;117.127899595;M
2009-03;P;61595;ES61;277797;INDI_DEFL;118.459385977;M
2009-04;P;61592;ES61;277797;INDI_DEFL;118.93155701;M
2009-04;P;61593;ES61;277797;INDI_DEFL;115.638975904;M
2009-04;P;61594;ES61;277797;INDI_DEFL;118.755885632;M
2009-04;P;61595;ES61;277797;INDI_DEFL;114.497041968;M
2009-05;P;61592;ES61;277797;INDI_DEFL;118.455390879;M
2009-05;P;61593;ES61;277797;INDI_DEFL;115.264880074;M
2009-05;P;61594;ES61;277797;INDI_DEFL;115.583420985;M
2009-05;P;61595;ES61;277797;INDI_DEFL;115.435745842;M
2009-06;P;61592;ES61;277797;INDI_DEFL;119.998981866;M
2009-06;P;61593;ES61;277797;INDI_DEFL;118.018368303;M
2009-06;P;61594;ES61;277797;INDI_DEFL;118.714378326;M
2009-06;P;61595;ES61;277797;INDI_DEFL;118.002222116;M
2009-07;P;61592;ES61;277797;INDI_DEFL;134.263909035;M
2009-07;P;61593;ES61;277797;INDI_DEFL;132.602322172;M
2009-07;P;61594;ES61;277797;INDI_DEFL;125.793088935;M
2009-07;P;61595;ES61;277797;INDI_DEFL;138.26529742;M
2009-08;P;61592;ES61;277797;INDI_DEFL;121.1818367;M
2009-08;P;61593;ES61;277797;INDI_DEFL;119.574889792;M
2009-08;P;61594;ES61;277797;INDI_DEFL;122.3939384;M
2009-08;P;61595;ES61;277797;INDI_DEFL;118.21495426;M
2009-09;P;61592;ES61;277797;INDI_DEFL;120.738415372;M
2009-09;P;61593;ES61;277797;INDI_DEFL;119.580465432;M
2009-09;P;61594;ES61;277797;INDI_DEFL;118.532500546;M
2009-09;P;61595;ES61;277797;INDI_DEFL;121.191981617;M
2009-10;P;61592;ES61;277797;INDI_DEFL;119.97508447;M
2009-10;P;61593;ES61;277797;INDI_DEFL;118.688935227;M
2009-10;P;61594;ES61;277797;INDI_DEFL;118.634631916;M
2009-10;P;61595;ES61;277797;INDI_DEFL;119.052530375;M
2009-11;P;61592;ES61;277797;INDI_DEFL;114.829242107;M
2009-11;P;61593;ES61;277797;INDI_DEFL;113.675830121;M
2009-11;P;61594;ES61;277797;INDI_DEFL;112.72481109;M
2009-11;P;61595;ES61;277797;INDI_DEFL;114.925722375;M
2009-12;P;61592;ES61;277797;INDI_DEFL;145.642797468;M
2009-12;P;61593;ES61;277797;INDI_DEFL;145.761413998;M
2009-12;P;61594;ES61;277797;INDI_DEFL;140.389113975;M
2009-12;P;61595;ES61;277797;INDI_DEFL;150.018967695;M
2010-01;P;61592;ES61;277797;INDI_DEFL;122.201906085;M
2010-01;P;61593;ES61;277797;INDI_DEFL;122.016534804;M
2010-01;P;61594;ES61;277797;INDI_DEFL;105.711787362;M
2010-01;P;61595;ES61;277797;INDI_DEFL;134.885496554;M
2010-02;P;61592;ES61;277797;INDI_DEFL;106.021919911;M
2010-02;P;61593;ES61;277797;INDI_DEFL;105.271132248;M
2010-02;P;61594;ES61;277797;INDI_DEFL;104.992759413;M
2010-02;P;61595;ES61;277797;INDI_DEFL;106.27031345;M
2010-03;P;61592;ES61;277797;INDI_DEFL;118.373870459;M
2010-03;P;61593;ES61;277797;INDI_DEFL;118.108487723;M
2010-03;P;61594;ES61;277797;INDI_DEFL;118.162572955;M
2010-03;P;61595;ES61;277797;INDI_DEFL;118.780890068;M
2010-04;P;61592;ES61;277797;INDI_DEFL;111.63060207;M
2010-04;P;61593;ES61;277797;INDI_DEFL;111.324649573;M
2010-04;P;61594;ES61;277797;INDI_DEFL;111.009352018;M
2010-04;P;61595;ES61;277797;INDI_DEFL;112.166544993;M
2010-05;P;61592;ES61;277797;INDI_DEFL;115.90018546;M
2010-05;P;61593;ES61;277797;INDI_DEFL;115.221445412;M
2010-05;P;61594;ES61;277797;INDI_DEFL;114.859239047;M
2010-05;P;61595;ES61;277797;INDI_DEFL;116.097370906;M
2010-06;P;61592;ES61;277797;INDI_DEFL;117.752532968;M
2010-06;P;61593;ES61;277797;INDI_DEFL;117.372296452;M
2010-06;P;61594;ES61;277797;INDI_DEFL;114.82419498;M
2010-06;P;61595;ES61;277797;INDI_DEFL;119.840416899;M
2010-07;P;61592;ES61;277797;INDI_DEFL;126.734369139;M
2010-07;P;61593;ES61;277797;INDI_DEFL;127.055787807;M
2010-07;P;61594;ES61;277797;INDI_DEFL;121.876305571;M
2010-07;P;61595;ES61;277797;INDI_DEFL;131.398251543;M
2010-08;P;61592;ES61;277797;INDI_DEFL;116.423961138;M
2010-08;P;61593;ES61;277797;INDI_DEFL;116.042502027;M
2010-08;P;61594;ES61;277797;INDI_DEFL;120.06162326;M
2010-08;P;61595;ES61;277797;INDI_DEFL;113.784952975;M
2010-09;P;61592;ES61;277797;INDI_DEFL;115.370174813;M
2010-09;P;61593;ES61;277797;INDI_DEFL;115.293886483;M
2010-09;P;61594;ES61;277797;INDI_DEFL;115.152556711;M
2010-09;P;61595;ES61;277797;INDI_DEFL;116.402381806;M
2010-10;P;61592;ES61;277797;INDI_DEFL;116.684624095;M
2010-10;P;61593;ES61;277797;INDI_DEFL;116.639307044;M
2010-10;P;61594;ES61;277797;INDI_DEFL;115.783745992;M
2010-10;P;61595;ES61;277797;INDI_DEFL;117.679085548;M
2010-11;P;61592;ES61;277797;INDI_DEFL;108.872710519;M
2010-11;P;61593;ES61;277797;INDI_DEFL;108.849329553;M
2010-11;P;61594;ES61;277797;INDI_DEFL;108.922853195;M
2010-11;P;61595;ES61;277797;INDI_DEFL;109.2648228;M
2010-12;P;61592;ES61;277797;INDI_DEFL;132.469324757;M
2010-12;P;61593;ES61;277797;INDI_DEFL;134.371012072;M
2010-12;P;61594;ES61;277797;INDI_DEFL;130.431061904;M
2010-12;P;61595;ES61;277797;INDI_DEFL;137.541288263;M
2011-01;P;61592;ES61;277797;INDI_DEFL;115.066537336;M
2011-01;P;61593;ES61;277797;INDI_DEFL;115.455195712;M
2011-01;P;61594;ES61;277797;INDI_DEFL;100.887838198;M
2011-01;P;61595;ES61;277797;INDI_DEFL;127.227279461;M
2011-02;P;61592;ES61;277797;INDI_DEFL;97.09539717;M
2011-02;P;61593;ES61;277797;INDI_DEFL;96.549987068;M
2011-02;P;61594;ES61;277797;INDI_DEFL;96.098390875;M
2011-02;P;61595;ES61;277797;INDI_DEFL;97.562790634;M
2011-03;P;61592;ES61;277797;INDI_DEFL;107.151640305;M
2011-03;P;61593;ES61;277797;INDI_DEFL;106.733896288;M
2011-03;P;61594;ES61;277797;INDI_DEFL;107.811563404;M
2011-03;P;61595;ES61;277797;INDI_DEFL;106.740385201;M
2011-04;P;61592;ES61;277797;INDI_DEFL;109.366454832;M
2011-04;P;61593;ES61;277797;INDI_DEFL;109.778844251;M
2011-04;P;61594;ES61;277797;INDI_DEFL;109.295854898;M
2011-04;P;61595;ES61;277797;INDI_DEFL;110.967708211;M
2011-05;P;61592;ES61;277797;INDI_DEFL;105.260448203;M
2011-05;P;61593;ES61;277797;INDI_DEFL;105.043151827;M
2011-05;P;61594;ES61;277797;INDI_DEFL;106.158098977;M
2011-05;P;61595;ES61;277797;INDI_DEFL;104.664917214;M
2011-06;P;61592;ES61;277797;INDI_DEFL;107.600447304;M
2011-06;P;61593;ES61;277797;INDI_DEFL;107.307777073;M
2011-06;P;61594;ES61;277797;INDI_DEFL;107.81765404;M
2011-06;P;61595;ES61;277797;INDI_DEFL;107.638728966;M
2011-07;P;61592;ES61;277797;INDI_DEFL;118.220619155;M
2011-07;P;61593;ES61;277797;INDI_DEFL;118.748867794;M
2011-07;P;61594;ES61;277797;INDI_DEFL;114.167666324;M
2011-07;P;61595;ES61;277797;INDI_DEFL;122.73551876;M
2011-08;P;61592;ES61;277797;INDI_DEFL;105.906800446;M
2011-08;P;61593;ES61;277797;INDI_DEFL;106.27199222;M
2011-08;P;61594;ES61;277797;INDI_DEFL;112.021364037;M
2011-08;P;61595;ES61;277797;INDI_DEFL;102.6439307;M
2011-09;P;61592;ES61;277797;INDI_DEFL;105.326287856;M
2011-09;P;61593;ES61;277797;INDI_DEFL;106.062367396;M
2011-09;P;61594;ES61;277797;INDI_DEFL;109.514514072;M
2011-09;P;61595;ES61;277797;INDI_DEFL;104.110212518;M
2011-10;P;61592;ES61;277797;INDI_DEFL;107.342986443;M
2011-10;P;61593;ES61;277797;INDI_DEFL;107.484151072;M
2011-10;P;61594;ES61;277797;INDI_DEFL;110.164052571;M
2011-10;P;61595;ES61;277797;INDI_DEFL;106.131980148;M
2011-11;P;61592;ES61;277797;INDI_DEFL;101.110489404;M
2011-11;P;61593;ES61;277797;INDI_DEFL;100.401382042;M
2011-11;P;61594;ES61;277797;INDI_DEFL;102.956412163;M
2011-11;P;61595;ES61;277797;INDI_DEFL;99.155510603;M
2011-12;P;61592;ES61;277797;INDI_DEFL;122.861486402;M
2011-12;P;61593;ES61;277797;INDI_DEFL;124.096268567;M
2011-12;P;61594;ES61;277797;INDI_DEFL;124.885082991;M
2011-12;P;61595;ES61;277797;INDI_DEFL;123.668278243;M
2012-01;P;61592;ES61;277797;INDI_DEFL;108.899114773;M
2012-01;P;61593;ES61;277797;INDI_DEFL;109.021479587;M
2012-01;P;61594;ES61;277797;INDI_DEFL;97.445161922;M
2012-01;P;61595;ES61;277797;INDI_DEFL;118.008277184;M
2012-02;P;61592;ES61;277797;INDI_DEFL;90.225347962;M
2012-02;P;61593;ES61;277797;INDI_DEFL;88.796383273;M
2012-02;P;61594;ES61;277797;INDI_DEFL;91.559319474;M
2012-02;P;61595;ES61;277797;INDI_DEFL;87.461084871;M
2012-03;P;61592;ES61;277797;INDI_DEFL;100.26358992;M
2012-03;P;61593;ES61;277797;INDI_DEFL;100.501078096;M
2012-03;P;61594;ES61;277797;INDI_DEFL;104.612236417;M
2012-03;P;61595;ES61;277797;INDI_DEFL;97.254325602;M
2012-04;P;61592;ES61;277797;INDI_DEFL;97.955883184;M
2012-04;P;61593;ES61;277797;INDI_DEFL;98.142029402;M
2012-04;P;61594;ES61;277797;INDI_DEFL;104.197400638;M
2012-04;P;61595;ES61;277797;INDI_DEFL;94.335727146;M
2012-05;P;61592;ES61;277797;INDI_DEFL;98.493447952;M
2012-05;P;61593;ES61;277797;INDI_DEFL;97.440231648;M
2012-05;P;61594;ES61;277797;INDI_DEFL;103.166036936;M
2012-05;P;61595;ES61;277797;INDI_DEFL;93.923617933;M
2012-06;P;61592;ES61;277797;INDI_DEFL;99.335753597;M
2012-06;P;61593;ES61;277797;INDI_DEFL;99.08606595;M
2012-06;P;61594;ES61;277797;INDI_DEFL;105.330989375;M
2012-06;P;61595;ES61;277797;INDI_DEFL;94.557720383;M
2012-07;P;61592;ES61;277797;INDI_DEFL;109.730905548;M
2012-07;P;61593;ES61;277797;INDI_DEFL;110.285210697;M
2012-07;P;61594;ES61;277797;INDI_DEFL;110.112946485;M
2012-07;P;61595;ES61;277797;INDI_DEFL;110.341364577;M
2012-08;P;61592;ES61;277797;INDI_DEFL;102.087830039;M
2012-08;P;61593;ES61;277797;INDI_DEFL;101.985417602;M
2012-08;P;61594;ES61;277797;INDI_DEFL;109.36228881;M
2012-08;P;61595;ES61;277797;INDI_DEFL;96.405346369;M
2012-09;P;61592;ES61;277797;INDI_DEFL;91.074473206;M
2012-09;P;61593;ES61;277797;INDI_DEFL;91.359626854;M
2012-09;P;61594;ES61;277797;INDI_DEFL;100.496583058;M
2012-09;P;61595;ES61;277797;INDI_DEFL;84.817342121;M
2012-10;P;61592;ES61;277797;INDI_DEFL;94.858809148;M
2012-10;P;61593;ES61;277797;INDI_DEFL;94.90432828;M
2012-10;P;61594;ES61;277797;INDI_DEFL;103.556304735;M
2012-10;P;61595;ES61;277797;INDI_DEFL;88.983153417;M
2012-11;P;61592;ES61;277797;INDI_DEFL;92.156243774;M
2012-11;P;61593;ES61;277797;INDI_DEFL;90.476196516;M
2012-11;P;61594;ES61;277797;INDI_DEFL;97.199135904;M
2012-11;P;61595;ES61;277797;INDI_DEFL;85.947093195;M
2012-12;P;61592;ES61;277797;INDI_DEFL;113.219112639;M
2012-12;P;61593;ES61;277797;INDI_DEFL;114.447121802;M
2012-12;P;61594;ES61;277797;INDI_DEFL;120.95365241;M
2012-12;P;61595;ES61;277797;INDI_DEFL;109.988682885;M
2013-01;P;61592;ES61;277797;INDI_DEFL;98.336519585;M
2013-01;P;61593;ES61;277797;INDI_DEFL;98.839676048;M
2013-01;P;61594;ES61;277797;INDI_DEFL;91.275000649;M
2013-01;P;61595;ES61;277797;INDI_DEFL;104.889316982;M
2013-02;P;61592;ES61;277797;INDI_DEFL;84.264611005;M
2013-02;P;61593;ES61;277797;INDI_DEFL;83.541669028;M
2013-02;P;61594;ES61;277797;INDI_DEFL;86.943225055;M
2013-02;P;61595;ES61;277797;INDI_DEFL;81.164134256;M
2013-03;P;61592;ES61;277797;INDI_DEFL;91.588007388;M
2013-03;P;61593;ES61;277797;INDI_DEFL;91.691631304;M
2013-03;P;61594;ES61;277797;INDI_DEFL;98.917707459;M
2013-03;P;61595;ES61;277797;INDI_DEFL;86.62387614;M
2013-04;P;61592;ES61;277797;INDI_DEFL;92.070587893;M
2013-04;P;61593;ES61;277797;INDI_DEFL;91.968232143;M
2013-04;P;61594;ES61;277797;INDI_DEFL;98.124585254;M
2013-04;P;61595;ES61;277797;INDI_DEFL;87.459716843;M
2013-05;P;61592;ES61;277797;INDI_DEFL;94.852064437;M
2013-05;P;61593;ES61;277797;INDI_DEFL;94.187887172;M
2013-05;P;61594;ES61;277797;INDI_DEFL;99.469178141;M
2013-05;P;61595;ES61;277797;INDI_DEFL;90.346322404;M
2013-06;P;61592;ES61;277797;INDI_DEFL;96.057602204;M
2013-06;P;61593;ES61;277797;INDI_DEFL;95.815722124;M
2013-06;P;61594;ES61;277797;INDI_DEFL;100.019012932;M
