TEMPORAL;OBS_STATUS;ICMA_TIPOVENTAS;TERRITORIO;IVGS_SERIEIVGS;INDICATOR;OBS_VALUE;FREQ
2005-01;A;61594;ES61;27795;INDI_DEFL;108.114762962;M
2005-01;A;61595;ES61;27795;INDI_DEFL;146.916058468;M
2005-02;A;61592;ES61;27795;INDI_DEFL;116.47962414;M
2005-02;A;61593;ES61;27795;INDI_DEFL;113.65903334;M
2005-02;A;61594;ES61;27795;INDI_DEFL;106.514882094;M
2005-02;A;61595;ES61;27795;INDI_DEFL;116.858387997;M
2005-03;A;61592;ES61;27795;INDI_DEFL;133.06640604;M
2005-03;A;61593;ES61;27795;INDI_DEFL;129.74706887;M
2005-03;A;61594;ES61;27795;INDI_DEFL;122.450509341;M
2005-03;A;61595;ES61;27795;INDI_DEFL;132.621979199;M
2005-04;A;61592;ES61;27795;INDI_DEFL;132.29192497;M
2005-04;A;61593;ES61;27795;INDI_DEFL;129.27163601;M
2005-04;A;61594;ES61;27795;INDI_DEFL;121.234116019;M
2005-04;A;61595;ES61;27795;INDI_DEFL;133.725155286;M
2005-05;A;61592;ES61;27795;INDI_DEFL;130.85029652;M
2005-05;A;61593;ES61;27795;INDI_DEFL;127.54994354;M
2005-05;A;61594;ES61;27795;INDI_DEFL;117.894184621;M
2005-05;A;61595;ES61;27795;INDI_DEFL;133.280797182;M
2005-06;A;61592;ES61;27795;INDI_DEFL;134.84210121;M
2005-06;A;61593;ES61;27795;INDI_DEFL;131.44699091;M
2005-06;A;61594;ES61;27795;INDI_DEFL;121.442410084;M
2005-06;A;61595;ES61;27795;INDI_DEFL;137.478623476;M
2005-07;A;61592;ES61;27795;INDI_DEFL;143.73071845;M
2005-07;A;61593;ES61;27795;INDI_DEFL;140.87383745;M
2005-07;A;61594;ES61;27795;INDI_DEFL;128.500887163;M
2005-07;A;61595;ES61;27795;INDI_DEFL;149.446057391;M
2005-08;A;61592;ES61;27795;INDI_DEFL;132.10059149;M
2005-08;A;61593;ES61;27795;INDI_DEFL;129.48510981;M
2005-08;A;61594;ES61;27795;INDI_DEFL;131.267574297;M
2005-08;A;61595;ES61;27795;INDI_DEFL;126.056156139;M
2005-09;A;61592;ES61;27795;INDI_DEFL;131.0400507;M
2005-09;A;61593;ES61;27795;INDI_DEFL;128.98955021;M
2005-09;A;61594;ES61;27795;INDI_DEFL;123.63192624;M
2005-09;A;61595;ES61;27795;INDI_DEFL;132.002166991;M
2005-10;A;61592;ES61;27795;INDI_DEFL;131.87426353;M
2005-10;A;61593;ES61;27795;INDI_DEFL;130.11117262;M
2005-10;A;61594;ES61;27795;INDI_DEFL;123.623872992;M
2005-10;A;61595;ES61;27795;INDI_DEFL;133.516492854;M
2005-11;A;61592;ES61;27795;INDI_DEFL;128.73014875;M
2005-11;A;61593;ES61;27795;INDI_DEFL;126.0436687;M
2005-11;A;61594;ES61;27795;INDI_DEFL;118.579289333;M
2005-11;A;61595;ES61;27795;INDI_DEFL;130.411277645;M
2005-12;A;61592;ES61;27795;INDI_DEFL;157.84482707;M
2005-12;A;61593;ES61;27795;INDI_DEFL;155.99379353;M
2005-12;A;61594;ES61;27795;INDI_DEFL;150.03458087;M
2005-12;A;61595;ES61;27795;INDI_DEFL;159.910012326;M
2006-01;A;61592;ES61;27795;INDI_DEFL;137.19945852;M
2006-01;A;61593;ES61;27795;INDI_DEFL;135.46959991;M
2006-01;A;61594;ES61;27795;INDI_DEFL;112.647696439;M
2006-01;A;61595;ES61;27795;INDI_DEFL;151.051473447;M
2006-02;A;61592;ES61;27795;INDI_DEFL;118.69860267;M
2006-02;A;61593;ES61;27795;INDI_DEFL;116.48960064;M
2006-02;A;61594;ES61;27795;INDI_DEFL;107.632987328;M
2006-02;A;61595;ES61;27795;INDI_DEFL;122.591680311;M
2006-03;A;61592;ES61;27795;INDI_DEFL;134.72682799;M
2006-03;A;61593;ES61;27795;INDI_DEFL;132.12105097;M
2006-03;A;61594;ES61;27795;INDI_DEFL;121.03809123;M
2006-03;A;61595;ES61;27795;INDI_DEFL;139.383686592;M
2006-04;A;61592;ES61;27795;INDI_DEFL;127.93429993;M
2006-04;A;61593;ES61;27795;INDI_DEFL;125.72472568;M
2006-04;A;61594;ES61;27795;INDI_DEFL;118.777746532;M
2006-04;A;61595;ES61;27795;INDI_DEFL;129.393865881;M
2006-05;A;61592;ES61;27795;INDI_DEFL;133.02747952;M
2006-05;A;61593;ES61;27795;INDI_DEFL;130.78769594;M
2006-05;A;61594;ES61;27795;INDI_DEFL;120.534798195;M
2006-05;A;61595;ES61;27795;INDI_DEFL;136.369276251;M
2006-06;A;61592;ES61;27795;INDI_DEFL;133.12136523;M
2006-06;A;61593;ES61;27795;INDI_DEFL;130.37907777;M
2006-06;A;61594;ES61;27795;INDI_DEFL;122.265124085;M
2006-06;A;61595;ES61;27795;INDI_DEFL;134.770958584;M
2006-07;A;61592;ES61;27795;INDI_DEFL;144.89191472;M
2006-07;A;61593;ES61;27795;INDI_DEFL;142.72163458;M
2006-07;A;61594;ES61;27795;INDI_DEFL;130.50123523;M
2006-07;A;61595;ES61;27795;INDI_DEFL;151.241205227;M
2006-08;A;61592;ES61;27795;INDI_DEFL;136.23061042;M
2006-08;A;61593;ES61;27795;INDI_DEFL;134.08151898;M
2006-08;A;61594;ES61;27795;INDI_DEFL;133.721861935;M
2006-08;A;61595;ES61;27795;INDI_DEFL;134.46262042;M
2006-09;A;61592;ES61;27795;INDI_DEFL;133.98162747;M
2006-09;A;61593;ES61;27795;INDI_DEFL;131.15866479;M
2006-09;A;61594;ES61;27795;INDI_DEFL;124.614106389;M
2006-09;A;61595;ES61;27795;INDI_DEFL;135.707108629;M
2006-10;A;61592;ES61;27795;INDI_DEFL;136.73571342;M
2006-10;A;61593;ES61;27795;INDI_DEFL;134.20691045;M
2006-10;A;61594;ES61;27795;INDI_DEFL;120.199422975;M
2006-10;A;61595;ES61;27795;INDI_DEFL;142.795841486;M
2006-11;A;61592;ES61;27795;INDI_DEFL;135.46014582;M
2006-11;A;61593;ES61;27795;INDI_DEFL;132.76069428;M
2006-11;A;61594;ES61;27795;INDI_DEFL;121.78280807;M
2006-11;A;61595;ES61;27795;INDI_DEFL;139.166179663;M
2006-12;A;61592;ES61;27795;INDI_DEFL;164.67006555;M
2006-12;A;61593;ES61;27795;INDI_DEFL;162.18351093;M
2006-12;A;61594;ES61;27795;INDI_DEFL;151.089779918;M
2006-12;A;61595;ES61;27795;INDI_DEFL;168.431479072;M
2007-01;A;61592;ES61;27795;INDI_DEFL;139.6796105;M
2007-01;A;61593;ES61;27795;INDI_DEFL;137.81418932;M
2007-01;A;61594;ES61;27795;INDI_DEFL;111.443827927;M
2007-01;A;61595;ES61;27795;INDI_DEFL;156.628842334;M
2007-02;A;61592;ES61;27795;INDI_DEFL;118.73437953;M
2007-02;A;61593;ES61;27795;INDI_DEFL;116.2852803;M
2007-02;A;61594;ES61;27795;INDI_DEFL;106.330579034;M
2007-02;A;61595;ES61;27795;INDI_DEFL;123.735615119;M
2007-03;A;61592;ES61;27795;INDI_DEFL;139.17700213;M
2007-03;A;61593;ES61;27795;INDI_DEFL;136.63928557;M
2007-03;A;61594;ES61;27795;INDI_DEFL;125.889440396;M
2007-03;A;61595;ES61;27795;INDI_DEFL;144.363133082;M
2007-04;A;61592;ES61;27795;INDI_DEFL;129.43058169;M
2007-04;A;61593;ES61;27795;INDI_DEFL;127.04852739;M
2007-04;A;61594;ES61;27795;INDI_DEFL;118.495264041;M
2007-04;A;61595;ES61;27795;INDI_DEFL;132.744485987;M
2007-05;A;61592;ES61;27795;INDI_DEFL;135.15290022;M
2007-05;A;61593;ES61;27795;INDI_DEFL;132.78286457;M
2007-05;A;61594;ES61;27795;INDI_DEFL;121.369968999;M
2007-05;A;61595;ES61;27795;INDI_DEFL;140.124431419;M
2007-06;A;61592;ES61;27795;INDI_DEFL;138.5542563;M
2007-06;A;61593;ES61;27795;INDI_DEFL;135.47551404;M
2007-06;A;61594;ES61;27795;INDI_DEFL;126.231342332;M
2007-06;A;61595;ES61;27795;INDI_DEFL;141.424466786;M
2007-07;A;61592;ES61;27795;INDI_DEFL;149.90658081;M
2007-07;A;61593;ES61;27795;INDI_DEFL;146.77954135;M
2007-07;A;61594;ES61;27795;INDI_DEFL;130.353970342;M
2007-07;A;61595;ES61;27795;INDI_DEFL;159.128976024;M
2007-08;A;61592;ES61;27795;INDI_DEFL;139.71002631;M
2007-08;A;61593;ES61;27795;INDI_DEFL;136.78108231;M
2007-08;A;61594;ES61;27795;INDI_DEFL;134.875377124;M
2007-08;A;61595;ES61;27795;INDI_DEFL;138.910701035;M
2007-09;A;61592;ES61;27795;INDI_DEFL;134.38717129;M
2007-09;A;61593;ES61;27795;INDI_DEFL;132.00917746;M
2007-09;A;61594;ES61;27795;INDI_DEFL;123.128558914;M
2007-09;A;61595;ES61;27795;INDI_DEFL;139.194112525;M
2007-10;A;61592;ES61;27795;INDI_DEFL;137.58352485;M
2007-10;A;61593;ES61;27795;INDI_DEFL;135.12182237;M
2007-10;A;61594;ES61;27795;INDI_DEFL;124.495328014;M
2007-10;A;61595;ES61;27795;INDI_DEFL;142.999932731;M
2007-11;A;61592;ES61;27795;INDI_DEFL;134.92677675;M
2007-11;A;61593;ES61;27795;INDI_DEFL;132.60685223;M
2007-11;A;61594;ES61;27795;INDI_DEFL;119.021153986;M
2007-11;A;61595;ES61;27795;INDI_DEFL;142.502028798;M
2007-12;A;61592;ES61;27795;INDI_DEFL;161.22528055;M
2007-12;A;61593;ES61;27795;INDI_DEFL;160.1988614;M
2007-12;A;61594;ES61;27795;INDI_DEFL;145.433422232;M
2007-12;A;61595;ES61;27795;INDI_DEFL;171.000150866;M
2008-01;A;61592;ES61;27795;INDI_DEFL;136.67960639;M
2008-01;A;61593;ES61;27795;INDI_DEFL;135.76405007;M
2008-01;A;61594;ES61;27795;INDI_DEFL;111.566671653;M
2008-01;A;61595;ES61;27795;INDI_DEFL;154.751581587;M
2008-02;A;61592;ES61;27795;INDI_DEFL;120.45855067;M
2008-02;A;61593;ES61;27795;INDI_DEFL;118.80248274;M
2008-02;A;61594;ES61;27795;INDI_DEFL;112.019400168;M
2008-02;A;61595;ES61;27795;INDI_DEFL;124.974877828;M
2008-03;A;61592;ES61;27795;INDI_DEFL;128.24924468;M
2008-03;A;61593;ES61;27795;INDI_DEFL;126.55732553;M
2008-03;A;61594;ES61;27795;INDI_DEFL;121.553930888;M
2008-03;A;61595;ES61;27795;INDI_DEFL;131.152634333;M
2008-04;A;61592;ES61;27795;INDI_DEFL;126.69097817;M
2008-04;A;61593;ES61;27795;INDI_DEFL;125.32521501;M
2008-04;A;61594;ES61;27795;INDI_DEFL;120.263850072;M
2008-04;A;61595;ES61;27795;INDI_DEFL;129.611792392;M
2008-05;A;61592;ES61;27795;INDI_DEFL;125.59728479;M
2008-05;A;61593;ES61;27795;INDI_DEFL;124.28261583;M
2008-05;A;61594;ES61;27795;INDI_DEFL;122.905209449;M
2008-05;A;61595;ES61;27795;INDI_DEFL;125.784092482;M
2008-06;A;61592;ES61;27795;INDI_DEFL;124.89010252;M
2008-06;A;61593;ES61;27795;INDI_DEFL;124.15506855;M
2008-06;A;61594;ES61;27795;INDI_DEFL;119.809261394;M
2008-06;A;61595;ES61;27795;INDI_DEFL;127.845323256;M
2008-07;A;61592;ES61;27795;INDI_DEFL;140.48903146;M
2008-07;A;61593;ES61;27795;INDI_DEFL;141.00582622;M
2008-07;A;61594;ES61;27795;INDI_DEFL;129.43356479;M
2008-07;A;61595;ES61;27795;INDI_DEFL;150.670021825;M
2008-08;A;61592;ES61;27795;INDI_DEFL;126.88699492;M
2008-08;A;61593;ES61;27795;INDI_DEFL;125.95522212;M
2008-08;A;61594;ES61;27795;INDI_DEFL;129.684558771;M
2008-08;A;61595;ES61;27795;INDI_DEFL;124.178984503;M
2008-09;A;61592;ES61;27795;INDI_DEFL;126.23059566;M
2008-09;A;61593;ES61;27795;INDI_DEFL;125.23023723;M
2008-09;A;61594;ES61;27795;INDI_DEFL;118.966570533;M
2008-09;A;61595;ES61;27795;INDI_DEFL;130.939720491;M
2008-10;A;61592;ES61;27795;INDI_DEFL;126.85014674;M
2008-10;A;61593;ES61;27795;INDI_DEFL;124.66651341;M
2008-10;A;61594;ES61;27795;INDI_DEFL;120.665835522;M
2008-10;A;61595;ES61;27795;INDI_DEFL;128.101271804;M
2008-11;A;61592;ES61;27795;INDI_DEFL;120.12660166;M
2008-11;A;61593;ES61;27795;INDI_DEFL;117.2625046;M
2008-11;A;61594;ES61;27795;INDI_DEFL;113.448749747;M
2008-11;A;61595;ES61;27795;INDI_DEFL;120.44457737;M
2008-12;A;61592;ES61;27795;INDI_DEFL;148.37399723;M
2008-12;A;61593;ES61;27795;INDI_DEFL;145.80474424;M
2008-12;A;61594;ES61;27795;INDI_DEFL;140.120617725;M
2008-12;A;61595;ES61;27795;INDI_DEFL;150.233322816;M
2009-01;A;61592;ES61;27795;INDI_DEFL;131.19292026;M
2009-01;A;61593;ES61;27795;INDI_DEFL;128.67034749;M
2009-01;A;61594;ES61;27795;INDI_DEFL;113.949839931;M
2009-01;A;61595;ES61;27795;INDI_DEFL;140.454472564;M
2009-02;A;61592;ES61;27795;INDI_DEFL;106.02920231;M
2009-02;A;61593;ES61;27795;INDI_DEFL;103.22506008;M
2009-02;A;61594;ES61;27795;INDI_DEFL;101.636994426;M
2009-02;A;61595;ES61;27795;INDI_DEFL;105.146674481;M
2009-03;A;61592;ES61;27795;INDI_DEFL;119.80779055;M
2009-03;A;61593;ES61;27795;INDI_DEFL;116.52986069;M
2009-03;A;61594;ES61;27795;INDI_DEFL;115.044525677;M
2009-03;A;61595;ES61;27795;INDI_DEFL;118.241446576;M
2009-04;A;61592;ES61;27795;INDI_DEFL;118.58390547;M
2009-04;A;61593;ES61;27795;INDI_DEFL;115.47199345;M
2009-04;A;61594;ES61;27795;INDI_DEFL;119.011101633;M
2009-04;A;61595;ES61;27795;INDI_DEFL;113.594193836;M
2009-05;A;61592;ES61;27795;INDI_DEFL;117.81664665;M
2009-05;A;61593;ES61;27795;INDI_DEFL;114.55995272;M
2009-05;A;61594;ES61;27795;INDI_DEFL;115.143033735;M
2009-05;A;61595;ES61;27795;INDI_DEFL;114.654683325;M
2009-06;A;61592;ES61;27795;INDI_DEFL;120.44780715;M
2009-06;A;61593;ES61;27795;INDI_DEFL;118.38175748;M
2009-06;A;61594;ES61;27795;INDI_DEFL;118.912871512;M
2009-06;A;61595;ES61;27795;INDI_DEFL;118.538575586;M
2009-07;A;61592;ES61;27795;INDI_DEFL;135.12990847;M
2009-07;A;61593;ES61;27795;INDI_DEFL;133.31136161;M
2009-07;A;61594;ES61;27795;INDI_DEFL;126.807340947;M
2009-07;A;61595;ES61;27795;INDI_DEFL;138.83836563;M
2009-08;A;61592;ES61;27795;INDI_DEFL;120.01672464;M
2009-08;A;61593;ES61;27795;INDI_DEFL;118.52273139;M
2009-08;A;61594;ES61;27795;INDI_DEFL;121.352252241;M
2009-08;A;61595;ES61;27795;INDI_DEFL;117.010365286;M
2009-09;A;61592;ES61;27795;INDI_DEFL;121.46013709;M
2009-09;A;61593;ES61;27795;INDI_DEFL;120.3136711;M
2009-09;A;61594;ES61;27795;INDI_DEFL;118.721025496;M
2009-09;A;61595;ES61;27795;INDI_DEFL;122.276695189;M
2009-10;A;61592;ES61;27795;INDI_DEFL;121.32461405;M
2009-10;A;61593;ES61;27795;INDI_DEFL;119.94325301;M
2009-10;A;61594;ES61;27795;INDI_DEFL;120.653561508;M
2009-10;A;61595;ES61;27795;INDI_DEFL;119.964834147;M
2009-11;A;61592;ES61;27795;INDI_DEFL;112.87723149;M
2009-11;A;61593;ES61;27795;INDI_DEFL;111.68830667;M
2009-11;A;61594;ES61;27795;INDI_DEFL;110.662547627;M
2009-11;A;61595;ES61;27795;INDI_DEFL;112.928705031;M
2009-12;A;61592;ES61;27795;INDI_DEFL;146.35899323;M
2009-12;A;61593;ES61;27795;INDI_DEFL;146.44607114;M
2009-12;A;61594;ES61;27795;INDI_DEFL;140.763552959;M
2009-12;A;61595;ES61;27795;INDI_DEFL;150.895197506;M
2010-01;A;61592;ES61;27795;INDI_DEFL;121.54295961;M
2010-01;A;61593;ES61;27795;INDI_DEFL;121.31160745;M
2010-01;A;61594;ES61;27795;INDI_DEFL;105.309012267;M
2010-01;A;61595;ES61;27795;INDI_DEFL;134.104434036;M
2010-02;A;61592;ES61;27795;INDI_DEFL;105.00053869;M
2010-02;A;61593;ES61;27795;INDI_DEFL;104.42553654;M
2010-02;A;61594;ES61;27795;INDI_DEFL;103.964127737;M
2010-02;A;61595;ES61;27795;INDI_DEFL;105.59199196;M
2010-03;A;61592;ES61;27795;INDI_DEFL;119.32404808;M
2010-03;A;61593;ES61;27795;INDI_DEFL;119.03147048;M
2010-03;A;61594;ES61;27795;INDI_DEFL;118.487141301;M
2010-03;A;61595;ES61;27795;INDI_DEFL;120.152955406;M
2010-04;A;61592;ES61;27795;INDI_DEFL;111.87284131;M
2010-04;A;61593;ES61;27795;INDI_DEFL;111.47409543;M
2010-04;A;61594;ES61;27795;INDI_DEFL;111.784462603;M
2010-04;A;61595;ES61;27795;INDI_DEFL;111.903901336;M
2010-05;A;61592;ES61;27795;INDI_DEFL;114.78585424;M
2010-05;A;61593;ES61;27795;INDI_DEFL;114.16928701;M
2010-05;A;61594;ES61;27795;INDI_DEFL;113.881680181;M
2010-05;A;61595;ES61;27795;INDI_DEFL;114.892781932;M
2010-06;A;61592;ES61;27795;INDI_DEFL;118.45640638;M
2010-06;A;61593;ES61;27795;INDI_DEFL;118.10550212;M
2010-06;A;61594;ES61;27795;INDI_DEFL;115.006821901;M
2010-06;A;61595;ES61;27795;INDI_DEFL;120.925130471;M
2010-07;A;61592;ES61;27795;INDI_DEFL;128.15992996;M
2010-07;A;61593;ES61;27795;INDI_DEFL;128.31010559;M
2010-07;A;61594;ES61;27795;INDI_DEFL;123.950402113;M
2010-07;A;61595;ES61;27795;INDI_DEFL;132.310555315;M
2010-08;A;61592;ES61;27795;INDI_DEFL;114.81530585;M
2010-08;A;61593;ES61;27795;INDI_DEFL;114.39809754;M
2010-08;A;61594;ES61;27795;INDI_DEFL;117.926066699;M
2010-08;A;61595;ES61;27795;INDI_DEFL;112.419456394;M
2010-09;A;61592;ES61;27795;INDI_DEFL;115.56342026;M
2010-09;A;61593;ES61;27795;INDI_DEFL;115.63542466;M
2010-09;A;61594;ES61;27795;INDI_DEFL;115.400028867;M
2010-09;A;61595;ES61;27795;INDI_DEFL;116.647090853;M
2010-10;A;61592;ES61;27795;INDI_DEFL;116.05542833;M
2010-10;A;61593;ES61;27795;INDI_DEFL;115.93437969;M
2010-10;A;61594;ES61;27795;INDI_DEFL;115.342595479;M
2010-10;A;61595;ES61;27795;INDI_DEFL;116.898023031;M
2010-11;A;61592;ES61;27795;INDI_DEFL;109.27992085;M
2010-11;A;61593;ES61;27795;INDI_DEFL;109.21271873;M
2010-11;A;61594;ES61;27795;INDI_DEFL;109.104974724;M
2010-11;A;61595;ES61;27795;INDI_DEFL;109.80117627;M
2010-12;A;61592;ES61;27795;INDI_DEFL;133.32374916;M
2010-12;A;61593;ES61;27795;INDI_DEFL;135.08005151;M
2010-12;A;61594;ES61;27795;INDI_DEFL;131.482709242;M
2010-12;A;61595;ES61;27795;INDI_DEFL;138.114356473;M
2011-01;A;61592;ES61;27795;INDI_DEFL;113.96022129;M
2011-01;A;61593;ES61;27795;INDI_DEFL;114.40303731;M
2011-01;A;61594;ES61;27795;INDI_DEFL;100.029188938;M
2011-01;A;61595;ES61;27795;INDI_DEFL;126.022690487;M
2011-02;A;61592;ES61;27795;INDI_DEFL;96.16001121;M
2011-02;A;61593;ES61;27795;INDI_DEFL;95.70439136;M
2011-02;A;61594;ES61;27795;INDI_DEFL;95.156898819;M
2011-02;A;61595;ES61;27795;INDI_DEFL;96.884469144;M
2011-03;A;61592;ES61;27795;INDI_DEFL;108.17512765;M
2011-03;A;61593;ES61;27795;INDI_DEFL;107.92707406;M
2011-03;A;61594;ES61;27795;INDI_DEFL;108.099113136;M
2011-03;A;61595;ES61;27795;INDI_DEFL;108.76417219;M
2011-04;A;61592;ES61;27795;INDI_DEFL;110.20509955;M
2011-04;A;61593;ES61;27795;INDI_DEFL;110.57318993;M
2011-04;A;61594;ES61;27795;INDI_DEFL;111.036498095;M
2011-04;A;61595;ES61;27795;INDI_DEFL;110.940938565;M
2011-05;A;61592;ES61;27795;INDI_DEFL;103.80604161;M
2011-05;A;61593;ES61;27795;INDI_DEFL;103.39874734;M
2011-05;A;61594;ES61;27795;INDI_DEFL;104.269846773;M
2011-05;A;61595;ES61;27795;INDI_DEFL;103.299420633;M
2011-06;A;61592;ES61;27795;INDI_DEFL;107.78067843;M
2011-06;A;61593;ES61;27795;INDI_DEFL;107.64931525;M
2011-06;A;61594;ES61;27795;INDI_DEFL;108.049362897;M
2011-06;A;61595;ES61;27795;INDI_DEFL;107.883438013;M
2011-07;A;61592;ES61;27795;INDI_DEFL;117.58314088;M
2011-07;A;61593;ES61;27795;INDI_DEFL;118.04394044;M
2011-07;A;61594;ES61;27795;INDI_DEFL;113.732673276;M
2011-07;A;61595;ES61;27795;INDI_DEFL;121.954456243;M
2011-08;A;61592;ES61;27795;INDI_DEFL;106.59330167;M
2011-08;A;61593;ES61;27795;INDI_DEFL;107.0254681;M
2011-08;A;61594;ES61;27795;INDI_DEFL;112.329063741;M
2011-08;A;61595;ES61;27795;INDI_DEFL;103.633476978;M
2011-09;A;61592;ES61;27795;INDI_DEFL;105.71685704;M
2011-09;A;61593;ES61;27795;INDI_DEFL;106.38132013;M
2011-09;A;61594;ES61;27795;INDI_DEFL;110.279187116;M
2011-09;A;61595;ES61;27795;INDI_DEFL;104.23008792;M
2011-10;A;61592;ES61;27795;INDI_DEFL;106.31092907;M
2011-10;A;61593;ES61;27795;INDI_DEFL;106.43199267;M
2011-10;A;61594;ES61;27795;INDI_DEFL;109.226454106;M
2011-10;A;61595;ES61;27795;INDI_DEFL;104.927391174;M
2011-11;A;61592;ES61;27795;INDI_DEFL;101.71488392;M
2011-11;A;61593;ES61;27795;INDI_DEFL;101.13458771;M
2011-11;A;61594;ES61;27795;INDI_DEFL;103.120163475;M
2011-11;A;61595;ES61;27795;INDI_DEFL;100.240224175;M
2011-12;A;61592;ES61;27795;INDI_DEFL;124.24348343;M
2011-12;A;61593;ES61;27795;INDI_DEFL;125.35058635;M
2011-12;A;61594;ES61;27795;INDI_DEFL;127.010383045;M
2011-12;A;61595;ES61;27795;INDI_DEFL;124.580582015;M
2012-01;A;61592;ES61;27795;INDI_DEFL;107.39443193;M
2012-01;A;61593;ES61;27795;INDI_DEFL;107.3770751;M
2012-01;A;61594;ES61;27795;INDI_DEFL;95.711888215;M
2012-01;A;61595;ES61;27795;INDI_DEFL;116.642780603;M
2012-02;A;61592;ES61;27795;INDI_DEFL;93.13774262;M
2012-02;A;61593;ES61;27795;INDI_DEFL;91.7232571;M
2012-02;A;61594;ES61;27795;INDI_DEFL;94.405175065;M
2012-02;A;61595;ES61;27795;INDI_DEFL;89.949242148;M
2012-03;A;61592;ES61;27795;INDI_DEFL;101.85897365;M
2012-03;A;61593;ES61;27795;INDI_DEFL;102.26391651;M
2012-03;A;61594;ES61;27795;INDI_DEFL;106.392532241;M
2012-03;A;61595;ES61;27795;INDI_DEFL;99.314186553;M
2012-04;A;61592;ES61;27795;INDI_DEFL;95.84869051;M
2012-04;A;61593;ES61;27795;INDI_DEFL;95.64598532;M
2012-04;A;61594;ES61;27795;INDI_DEFL;102.291143354;M
2012-04;A;61595;ES61;27795;INDI_DEFL;91.191152624;M
2012-05;A;61592;ES61;27795;INDI_DEFL;98.97778766;M
2012-05;A;61593;ES61;27795;INDI_DEFL;98.12488879;M
2012-05;A;61594;ES61;27795;INDI_DEFL;103.441196347;M
2012-05;A;61595;ES61;27795;INDI_DEFL;94.799847744;M
2012-06;A;61592;ES61;27795;INDI_DEFL;100.55909101;M
2012-06;A;61593;ES61;27795;INDI_DEFL;100.38893226;M
2012-06;A;61594;ES61;27795;INDI_DEFL;107.008488217;M
2012-06;A;61595;ES61;27795;INDI_DEFL;95.678507916;M
2012-07;A;61592;ES61;27795;INDI_DEFL;108.21472967;M
2012-07;A;61593;ES61;27795;INDI_DEFL;108.64080621;M
2012-07;A;61594;ES61;27795;INDI_DEFL;108.154348734;M
2012-07;A;61595;ES61;27795;INDI_DEFL;108.975867997;M
2012-08;A;61592;ES61;27795;INDI_DEFL;102.74629443;M
2012-08;A;61593;ES61;27795;INDI_DEFL;102.69445704;M
2012-08;A;61594;ES61;27795;INDI_DEFL;110.244061588;M
2012-08;A;61595;ES61;27795;INDI_DEFL;96.978414579;M
2012-09;A;61592;ES61;27795;INDI_DEFL;90.15361299;M
2012-09;A;61593;ES61;27795;INDI_DEFL;90.28719824;M
2012-09;A;61594;ES61;27795;INDI_DEFL;99.526363836;M
