TEMPORAL;OBS_STATUS;ICMA_TIPOVENTAS;TERRITORIO;IVGS_SERIEIVGS;INDICATOR;OBS_VALUE;FREQ
2006-05;P;61592;ES61;277796;INDI_DEFL;135.458241721;M
2006-05;P;61593;ES61;277796;INDI_DEFL;133.554785938;M
2006-05;P;61594;ES61;277796;INDI_DEFL;122.85478428;M
2006-05;P;61595;ES61;277796;INDI_DEFL;139.751155764;M
2006-06;P;61592;ES61;277796;INDI_DEFL;135.230787655;M
2006-06;P;61593;ES61;277796;INDI_DEFL;132.060722245;M
2006-06;P;61594;ES61;277796;INDI_DEFL;122.271366859;M
2006-06;P;61595;ES61;277796;INDI_DEFL;137.632835355;M
2006-07;P;61592;ES61;277796;INDI_DEFL;135.420292518;M
2006-07;P;61593;ES61;277796;INDI_DEFL;132.9080722;M
2006-07;P;61594;ES61;277796;INDI_DEFL;124.085111115;M
2006-07;P;61595;ES61;277796;INDI_DEFL;138.379128265;M
2006-08;P;61592;ES61;277796;INDI_DEFL;136.558821026;M
2006-08;P;61593;ES61;277796;INDI_DEFL;134.473497519;M
2006-08;P;61594;ES61;277796;INDI_DEFL;125.156819735;M
2006-08;P;61595;ES61;277796;INDI_DEFL;141.482161432;M
2006-09;P;61592;ES61;277796;INDI_DEFL;136.106776932;M
2006-09;P;61593;ES61;277796;INDI_DEFL;132.858137454;M
2006-09;P;61594;ES61;277796;INDI_DEFL;123.096794199;M
2006-09;P;61595;ES61;277796;INDI_DEFL;138.994071082;M
2006-10;P;61592;ES61;277796;INDI_DEFL;138.45821863;M
2006-10;P;61593;ES61;277796;INDI_DEFL;136.006211911;M
2006-10;P;61594;ES61;277796;INDI_DEFL;122.005985103;M
2006-10;P;61595;ES61;277796;INDI_DEFL;144.647943589;M
2006-11;P;61592;ES61;277796;INDI_DEFL;138.894214761;M
2006-11;P;61593;ES61;277796;INDI_DEFL;136.743057749;M
2006-11;P;61594;ES61;277796;INDI_DEFL;126.162852921;M
2006-11;P;61595;ES61;277796;INDI_DEFL;143.492666453;M
2006-12;P;61592;ES61;277796;INDI_DEFL;139.174549416;M
2006-12;P;61593;ES61;277796;INDI_DEFL;137.849546709;M
2006-12;P;61594;ES61;277796;INDI_DEFL;127.299343545;M
2006-12;P;61595;ES61;277796;INDI_DEFL;143.938547516;M
2007-01;P;61592;ES61;277796;INDI_DEFL;137.213702982;M
2007-01;P;61593;ES61;277796;INDI_DEFL;134.436809938;M
2007-01;P;61594;ES61;277796;INDI_DEFL;122.204241761;M
2007-01;P;61595;ES61;277796;INDI_DEFL;142.42585935;M
2007-02;P;61592;ES61;277796;INDI_DEFL;137.762194853;M
2007-02;P;61593;ES61;277796;INDI_DEFL;133.936014453;M
2007-02;P;61594;ES61;277796;INDI_DEFL;122.936333417;M
2007-02;P;61595;ES61;277796;INDI_DEFL;141.825995345;M
2007-03;P;61592;ES61;277796;INDI_DEFL;138.835587939;M
2007-03;P;61593;ES61;277796;INDI_DEFL;137.042414188;M
2007-03;P;61594;ES61;277796;INDI_DEFL;124.953136293;M
2007-03;P;61595;ES61;277796;INDI_DEFL;145.203687652;M
2007-04;P;61592;ES61;277796;INDI_DEFL;138.544578908;M
2007-04;P;61593;ES61;277796;INDI_DEFL;135.323384601;M
2007-04;P;61594;ES61;277796;INDI_DEFL;123.63210063;M
2007-04;P;61595;ES61;277796;INDI_DEFL;143.70337379;M
2007-05;P;61592;ES61;277796;INDI_DEFL;138.807977623;M
2007-05;P;61593;ES61;277796;INDI_DEFL;136.332203061;M
2007-05;P;61594;ES61;277796;INDI_DEFL;123.65135912;M
2007-05;P;61595;ES61;277796;INDI_DEFL;145.053574704;M
2007-06;P;61592;ES61;277796;INDI_DEFL;138.744723412;M
2007-06;P;61593;ES61;277796;INDI_DEFL;136.313249223;M
2007-06;P;61594;ES61;277796;INDI_DEFL;124.957105594;M
2007-06;P;61595;ES61;277796;INDI_DEFL;143.916146871;M
2007-07;P;61592;ES61;277796;INDI_DEFL;139.544995312;M
2007-07;P;61593;ES61;277796;INDI_DEFL;137.014162362;M
2007-07;P;61594;ES61;277796;INDI_DEFL;125.04149237;M
2007-07;P;61595;ES61;277796;INDI_DEFL;145.715730426;M
2007-08;P;61592;ES61;277796;INDI_DEFL;138.768260108;M
2007-08;P;61593;ES61;277796;INDI_DEFL;136.619831032;M
2007-08;P;61594;ES61;277796;INDI_DEFL;125.717791653;M
2007-08;P;61595;ES61;277796;INDI_DEFL;145.098876896;M
2007-09;P;61592;ES61;277796;INDI_DEFL;138.043253515;M
2007-09;P;61593;ES61;277796;INDI_DEFL;135.443093688;M
2007-09;P;61594;ES61;277796;INDI_DEFL;124.741763077;M
2007-09;P;61595;ES61;277796;INDI_DEFL;143.607311706;M
2007-10;P;61592;ES61;277796;INDI_DEFL;137.108641209;M
2007-10;P;61593;ES61;277796;INDI_DEFL;134.64535014;M
2007-10;P;61594;ES61;277796;INDI_DEFL;123.729347287;M
2007-10;P;61595;ES61;277796;INDI_DEFL;142.703804334;M
2007-11;P;61592;ES61;277796;INDI_DEFL;137.637837267;M
2007-11;P;61593;ES61;277796;INDI_DEFL;136.501792854;M
2007-11;P;61594;ES61;277796;INDI_DEFL;122.826614223;M
2007-11;P;61595;ES61;277796;INDI_DEFL;146.50212735;M
2007-12;P;61592;ES61;277796;INDI_DEFL;136.463041057;M
2007-12;P;61593;ES61;277796;INDI_DEFL;136.352925441;M
2007-12;P;61594;ES61;277796;INDI_DEFL;123.421862381;M
2007-12;P;61595;ES61;277796;INDI_DEFL;146.263822281;M
2008-01;P;61592;ES61;277796;INDI_DEFL;134.126296064;M
2008-01;P;61593;ES61;277796;INDI_DEFL;132.287020381;M
2008-01;P;61594;ES61;277796;INDI_DEFL;122.22040356;M
2008-01;P;61595;ES61;277796;INDI_DEFL;140.562727085;M
2008-02;P;61592;ES61;277796;INDI_DEFL;133.632970694;M
2008-02;P;61593;ES61;277796;INDI_DEFL;132.625112319;M
2008-02;P;61594;ES61;277796;INDI_DEFL;123.872183579;M
2008-02;P;61595;ES61;277796;INDI_DEFL;140.012725949;M
2008-03;P;61592;ES61;277796;INDI_DEFL;132.543841639;M
2008-03;P;61593;ES61;277796;INDI_DEFL;130.719413636;M
2008-03;P;61594;ES61;277796;INDI_DEFL;123.688583562;M
2008-03;P;61595;ES61;277796;INDI_DEFL;137.281291238;M
2008-04;P;61592;ES61;277796;INDI_DEFL;131.30007207;M
2008-04;P;61593;ES61;277796;INDI_DEFL;129.928296999;M
2008-04;P;61594;ES61;277796;INDI_DEFL;122.845966583;M
2008-04;P;61595;ES61;277796;INDI_DEFL;135.647515266;M
2008-05;P;61592;ES61;277796;INDI_DEFL;129.461954656;M
2008-05;P;61593;ES61;277796;INDI_DEFL;127.794010759;M
2008-05;P;61594;ES61;277796;INDI_DEFL;123.345067579;M
2008-05;P;61595;ES61;277796;INDI_DEFL;131.802630667;M
2008-06;P;61592;ES61;277796;INDI_DEFL;129.211522539;M
2008-06;P;61593;ES61;277796;INDI_DEFL;128.236505294;M
2008-06;P;61594;ES61;277796;INDI_DEFL;122.581925415;M
2008-06;P;61595;ES61;277796;INDI_DEFL;133.546872735;M
2008-07;P;61592;ES61;277796;INDI_DEFL;128.715274813;M
2008-07;P;61593;ES61;277796;INDI_DEFL;128.664187055;M
2008-07;P;61594;ES61;277796;INDI_DEFL;121.609381327;M
2008-07;P;61595;ES61;277796;INDI_DEFL;134.656210887;M
2008-08;P;61592;ES61;277796;INDI_DEFL;128.01236426;M
2008-08;P;61593;ES61;277796;INDI_DEFL;126.994659329;M
2008-08;P;61594;ES61;277796;INDI_DEFL;122.642875584;M
2008-08;P;61595;ES61;277796;INDI_DEFL;130.822832588;M
2008-09;P;61592;ES61;277796;INDI_DEFL;127.794289521;M
2008-09;P;61593;ES61;277796;INDI_DEFL;126.468877454;M
2008-09;P;61594;ES61;277796;INDI_DEFL;119.102141587;M
2008-09;P;61595;ES61;277796;INDI_DEFL;132.497995634;M
2008-10;P;61592;ES61;277796;INDI_DEFL;126.249929134;M
2008-10;P;61593;ES61;277796;INDI_DEFL;124.380675594;M
2008-10;P;61594;ES61;277796;INDI_DEFL;119.132605506;M
2008-10;P;61595;ES61;277796;INDI_DEFL;128.679128648;M
2008-11;P;61592;ES61;277796;INDI_DEFL;126.108548555;M
2008-11;P;61593;ES61;277796;INDI_DEFL;123.159597119;M
2008-11;P;61594;ES61;277796;INDI_DEFL;119.113184397;M
2008-11;P;61595;ES61;277796;INDI_DEFL;126.594877921;M
2008-12;P;61592;ES61;277796;INDI_DEFL;124.735584617;M
2008-12;P;61593;ES61;277796;INDI_DEFL;121.093869909;M
2008-12;P;61594;ES61;277796;INDI_DEFL;117.873040229;M
2008-12;P;61595;ES61;277796;INDI_DEFL;124.05896535;M
2009-01;P;61592;ES61;277796;INDI_DEFL;126.062489357;M
2009-01;P;61593;ES61;277796;INDI_DEFL;124.380754893;M
2009-01;P;61594;ES61;277796;INDI_DEFL;122.897833171;M
2009-01;P;61595;ES61;277796;INDI_DEFL;126.309112395;M
2009-02;P;61592;ES61;277796;INDI_DEFL;123.421952461;M
2009-02;P;61593;ES61;277796;INDI_DEFL;120.370163328;M
2009-02;P;61594;ES61;277796;INDI_DEFL;117.639839847;M
2009-02;P;61595;ES61;277796;INDI_DEFL;122.916077725;M
2009-03;P;61592;ES61;277796;INDI_DEFL;124.019922202;M
2009-03;P;61593;ES61;277796;INDI_DEFL;120.509547404;M
2009-03;P;61594;ES61;277796;INDI_DEFL;118.149249859;M
2009-03;P;61595;ES61;277796;INDI_DEFL;122.75742994;M
2009-04;P;61592;ES61;277796;INDI_DEFL;123.418659084;M
2009-04;P;61593;ES61;277796;INDI_DEFL;121.260322395;M
2009-04;P;61594;ES61;277796;INDI_DEFL;121.437653345;M
2009-04;P;61595;ES61;277796;INDI_DEFL;122.441541257;M
2009-05;P;61592;ES61;277796;INDI_DEFL;123.174294493;M
2009-05;P;61593;ES61;277796;INDI_DEFL;119.962419569;M
2009-05;P;61594;ES61;277796;INDI_DEFL;117.903869302;M
2009-05;P;61595;ES61;277796;INDI_DEFL;122.209607925;M
2009-06;P;61592;ES61;277796;INDI_DEFL;121.952622006;M
2009-06;P;61593;ES61;277796;INDI_DEFL;119.908557945;M
2009-06;P;61594;ES61;277796;INDI_DEFL;119.175220778;M
2009-06;P;61595;ES61;277796;INDI_DEFL;121.261233974;M
2009-07;P;61592;ES61;277796;INDI_DEFL;122.901155623;M
2009-07;P;61593;ES61;277796;INDI_DEFL;121.272076778;M
2009-07;P;61594;ES61;277796;INDI_DEFL;118.521937573;M
2009-07;P;61595;ES61;277796;INDI_DEFL;123.665908182;M
2009-08;P;61592;ES61;277796;INDI_DEFL;121.980551091;M
2009-08;P;61593;ES61;277796;INDI_DEFL;119.930087845;M
2009-08;P;61594;ES61;277796;INDI_DEFL;115.663373132;M
2009-08;P;61595;ES61;277796;INDI_DEFL;123.399381339;M
2009-09;P;61592;ES61;277796;INDI_DEFL;121.917050232;M
2009-09;P;61593;ES61;277796;INDI_DEFL;120.766489126;M
2009-09;P;61594;ES61;277796;INDI_DEFL;118.73063304;M
2009-09;P;61595;ES61;277796;INDI_DEFL;122.979176374;M
2009-10;P;61592;ES61;277796;INDI_DEFL;120.756336735;M
2009-10;P;61593;ES61;277796;INDI_DEFL;118.956382446;M
2009-10;P;61594;ES61;277796;INDI_DEFL;117.813213239;M
2009-10;P;61595;ES61;277796;INDI_DEFL;120.376796873;M
2009-11;P;61592;ES61;277796;INDI_DEFL;120.444925781;M
2009-11;P;61593;ES61;277796;INDI_DEFL;118.929697548;M
2009-11;P;61594;ES61;277796;INDI_DEFL;117.16487975;M
2009-11;P;61595;ES61;277796;INDI_DEFL;120.811066389;M
2009-12;P;61592;ES61;277796;INDI_DEFL;121.714267792;M
2009-12;P;61593;ES61;277796;INDI_DEFL;122.775810339;M
2009-12;P;61594;ES61;277796;INDI_DEFL;118.621582241;M
2009-12;P;61595;ES61;277796;INDI_DEFL;125.788853074;M
2010-01;P;61592;ES61;277796;INDI_DEFL;120.431054375;M
2010-01;P;61593;ES61;277796;INDI_DEFL;118.931941531;M
2010-01;P;61594;ES61;277796;INDI_DEFL;115.911039629;M
2010-01;P;61595;ES61;277796;INDI_DEFL;121.695705425;M
2010-02;P;61592;ES61;277796;INDI_DEFL;120.998027789;M
2010-02;P;61593;ES61;277796;INDI_DEFL;120.872900528;M
2010-02;P;61594;ES61;277796;INDI_DEFL;120.384282081;M
2010-02;P;61595;ES61;277796;INDI_DEFL;122.589424335;M
2010-03;P;61592;ES61;277796;INDI_DEFL;120.12554227;M
2010-03;P;61593;ES61;277796;INDI_DEFL;121.022308278;M
2010-03;P;61594;ES61;277796;INDI_DEFL;119.201085516;M
2010-03;P;61595;ES61;277796;INDI_DEFL;123.244037302;M
2010-04;P;61592;ES61;277796;INDI_DEFL;117.968809834;M
2010-04;P;61593;ES61;277796;INDI_DEFL;116.352090649;M
2010-04;P;61594;ES61;277796;INDI_DEFL;113.533279685;M
2010-04;P;61595;ES61;277796;INDI_DEFL;118.994202622;M
2010-05;P;61592;ES61;277796;INDI_DEFL;118.916302886;M
2010-05;P;61593;ES61;277796;INDI_DEFL;119.541830634;M
2010-05;P;61594;ES61;277796;INDI_DEFL;117.112273232;M
2010-05;P;61595;ES61;277796;INDI_DEFL;122.136856932;M
2010-06;P;61592;ES61;277796;INDI_DEFL;118.558218754;M
2010-06;P;61593;ES61;277796;INDI_DEFL;118.97042925;M
2010-06;P;61594;ES61;277796;INDI_DEFL;115.251017494;M
2010-06;P;61595;ES61;277796;INDI_DEFL;122.456470774;M
2010-07;P;61592;ES61;277796;INDI_DEFL;116.898371865;M
2010-07;P;61593;ES61;277796;INDI_DEFL;116.292807739;M
2010-07;P;61594;ES61;277796;INDI_DEFL;114.844025507;M
2010-07;P;61595;ES61;277796;INDI_DEFL;117.715177566;M
2010-08;P;61592;ES61;277796;INDI_DEFL;116.56987006;M
2010-08;P;61593;ES61;277796;INDI_DEFL;116.335085425;M
2010-08;P;61594;ES61;277796;INDI_DEFL;113.660859048;M
2010-08;P;61595;ES61;277796;INDI_DEFL;118.528475084;M
2010-09;P;61592;ES61;277796;INDI_DEFL;116.490418701;M
2010-09;P;61593;ES61;277796;INDI_DEFL;116.348963254;M
2010-09;P;61594;ES61;277796;INDI_DEFL;115.232309595;M
2010-09;P;61595;ES61;277796;INDI_DEFL;118.440785105;M
2010-10;P;61592;ES61;277796;INDI_DEFL;116.23078571;M
2010-10;P;61593;ES61;277796;INDI_DEFL;116.553151053;M
2010-10;P;61594;ES61;277796;INDI_DEFL;114.722052877;M
2010-10;P;61595;ES61;277796;INDI_DEFL;118.801587387;M
2010-11;P;61592;ES61;277796;INDI_DEFL;113.771018043;M
2010-11;P;61593;ES61;277796;INDI_DEFL;114.172626991;M
2010-11;P;61594;ES61;277796;INDI_DEFL;113.119000784;M
2010-11;P;61595;ES61;277796;INDI_DEFL;115.433316697;M
2010-12;P;61592;ES61;277796;INDI_DEFL;113.210179965;M
2010-12;P;61593;ES61;277796;INDI_DEFL;112.880575955;M
2010-12;P;61594;ES61;277796;INDI_DEFL;110.356241058;M
2010-12;P;61595;ES61;277796;INDI_DEFL;115.135152233;M
2011-01;P;61592;ES61;277796;INDI_DEFL;112.035776789;M
2011-01;P;61593;ES61;277796;INDI_DEFL;112.454589497;M
2011-01;P;61594;ES61;277796;INDI_DEFL;110.570045256;M
2011-01;P;61595;ES61;277796;INDI_DEFL;114.310060699;M
2011-02;P;61592;ES61;277796;INDI_DEFL;112.019042025;M
2011-02;P;61593;ES61;277796;INDI_DEFL;111.712852765;M
2011-02;P;61594;ES61;277796;INDI_DEFL;110.376713235;M
2011-02;P;61595;ES61;277796;INDI_DEFL;113.22736336;M
2011-03;P;61592;ES61;277796;INDI_DEFL;110.688772915;M
2011-03;P;61593;ES61;277796;INDI_DEFL;109.994085158;M
2011-03;P;61594;ES61;277796;INDI_DEFL;108.848510389;M
2011-03;P;61595;ES61;277796;INDI_DEFL;111.634657286;M
2011-04;P;61592;ES61;277796;INDI_DEFL;112.264759717;M
2011-04;P;61593;ES61;277796;INDI_DEFL;114.052763857;M
2011-04;P;61594;ES61;277796;INDI_DEFL;111.753567611;M
2011-04;P;61595;ES61;277796;INDI_DEFL;116.612880263;M
2011-05;P;61592;ES61;277796;INDI_DEFL;109.26524349;M
2011-05;P;61593;ES61;277796;INDI_DEFL;109.111604902;M
2011-05;P;61594;ES61;277796;INDI_DEFL;108.204227142;M
2011-05;P;61595;ES61;277796;INDI_DEFL;110.211320589;M
2011-06;P;61592;ES61;277796;INDI_DEFL;109.066596694;M
2011-06;P;61593;ES61;277796;INDI_DEFL;108.815316634;M
2011-06;P;61594;ES61;277796;INDI_DEFL;108.188846112;M
2011-06;P;61595;ES61;277796;INDI_DEFL;110.109224254;M
2011-07;P;61592;ES61;277796;INDI_DEFL;107.894616592;M
2011-07;P;61593;ES61;277796;INDI_DEFL;108.400662836;M
2011-07;P;61594;ES61;277796;INDI_DEFL;107.57047808;M
2011-07;P;61595;ES61;277796;INDI_DEFL;109.619766323;M
2011-08;P;61592;ES61;277796;INDI_DEFL;106.783570747;M
2011-08;P;61593;ES61;277796;INDI_DEFL;106.158161697;M
2011-08;P;61594;ES61;277796;INDI_DEFL;106.0823665;M
2011-08;P;61595;ES61;277796;INDI_DEFL;106.685886321;M
2011-09;P;61592;ES61;277796;INDI_DEFL;106.961905997;M
2011-09;P;61593;ES61;277796;INDI_DEFL;107.193960134;M
2011-09;P;61594;ES61;277796;INDI_DEFL;109.646460778;M
2011-09;P;61595;ES61;277796;INDI_DEFL;106.43637619;M
2011-10;P;61592;ES61;277796;INDI_DEFL;106.701501882;M
2011-10;P;61593;ES61;277796;INDI_DEFL;107.377356125;M
2011-10;P;61594;ES61;277796;INDI_DEFL;109.045787948;M
2011-10;P;61595;ES61;277796;INDI_DEFL;107.317870199;M
2011-11;P;61592;ES61;277796;INDI_DEFL;105.713306352;M
2011-11;P;61593;ES61;277796;INDI_DEFL;105.491418962;M
2011-11;P;61594;ES61;277796;INDI_DEFL;106.843522419;M
2011-11;P;61595;ES61;277796;INDI_DEFL;104.960674915;M
2011-12;P;61592;ES61;277796;INDI_DEFL;104.721815202;M
2011-12;P;61593;ES61;277796;INDI_DEFL;103.999469941;M
2011-12;P;61594;ES61;277796;INDI_DEFL;105.704366491;M
2011-12;P;61595;ES61;277796;INDI_DEFL;103.065891254;M
2012-01;P;61592;ES61;277796;INDI_DEFL;105.483102165;M
2012-01;P;61593;ES61;277796;INDI_DEFL;105.926888297;M
2012-01;P;61594;ES61;277796;INDI_DEFL;106.658640016;M
2012-01;P;61595;ES61;277796;INDI_DEFL;105.225890446;M
2012-02;P;61592;ES61;277796;INDI_DEFL;103.850226015;M
2012-02;P;61593;ES61;277796;INDI_DEFL;103.401633303;M
2012-02;P;61594;ES61;277796;INDI_DEFL;105.370955587;M
2012-02;P;61595;ES61;277796;INDI_DEFL;102.183630529;M
2012-03;P;61592;ES61;277796;INDI_DEFL;103.531286789;M
2012-03;P;61593;ES61;277796;INDI_DEFL;104.051801679;M
2012-03;P;61594;ES61;277796;INDI_DEFL;105.67440262;M
2012-03;P;61595;ES61;277796;INDI_DEFL;102.574005253;M
2012-04;P;61592;ES61;277796;INDI_DEFL;102.078010821;M
2012-04;P;61593;ES61;277796;INDI_DEFL;102.249717995;M
2012-04;P;61594;ES61;277796;INDI_DEFL;106.588300378;M
2012-04;P;61595;ES61;277796;INDI_DEFL;99.787381049;M
2012-05;P;61592;ES61;277796;INDI_DEFL;101.5932818;M
2012-05;P;61593;ES61;277796;INDI_DEFL;101.144390481;M
2012-05;P;61594;ES61;277796;INDI_DEFL;105.086516464;M
2012-05;P;61595;ES61;277796;INDI_DEFL;98.926729843;M
2012-06;P;61592;ES61;277796;INDI_DEFL;100.781825176;M
2012-06;P;61593;ES61;277796;INDI_DEFL;100.432881333;M
2012-06;P;61594;ES61;277796;INDI_DEFL;105.64777574;M
2012-06;P;61595;ES61;277796;INDI_DEFL;96.946888472;M
2012-07;P;61592;ES61;277796;INDI_DEFL;100.580266704;M
2012-07;P;61593;ES61;277796;INDI_DEFL;100.094865158;M
2012-07;P;61594;ES61;277796;INDI_DEFL;103.675009461;M
2012-07;P;61595;ES61;277796;INDI_DEFL;97.566191716;M
2012-08;P;61592;ES61;277796;INDI_DEFL;100.865214493;M
2012-08;P;61593;ES61;277796;INDI_DEFL;101.075413218;M
2012-08;P;61594;ES61;277796;INDI_DEFL;103.46500447;M
2012-08;P;61595;ES61;277796;INDI_DEFL;99.45399641;M
2012-09;P;61592;ES61;277796;INDI_DEFL;92.871069414;M
2012-09;P;61593;ES61;277796;INDI_DEFL;92.631118479;M
2012-09;P;61594;ES61;277796;INDI_DEFL;100.764357235;M
2012-09;P;61595;ES61;277796;INDI_DEFL;87.234092986;M
2012-10;P;61592;ES61;277796;INDI_DEFL;95.192791273;M
2012-10;P;61593;ES61;277796;INDI_DEFL;95.365547627;M
2012-10;P;61594;ES61;277796;INDI_DEFL;102.557556513;M
2012-10;P;61595;ES61;277796;INDI_DEFL;90.92318052;M
2012-11;P;61592;ES61;277796;INDI_DEFL;95.526401917;M
2012-11;P;61593;ES61;277796;INDI_DEFL;95.258529614;M
2012-11;P;61594;ES61;277796;INDI_DEFL;100.776358379;M
2012-11;P;61595;ES61;277796;INDI_DEFL;91.2090339;M
2012-12;P;61592;ES61;277796;INDI_DEFL;96.644887271;M
2012-12;P;61593;ES61;277796;INDI_DEFL;95.344077137;M
2012-12;P;61594;ES61;277796;INDI_DEFL;102.352497066;M
2012-12;P;61595;ES61;277796;INDI_DEFL;90.66084265;M
2013-01;P;61592;ES61;277796;INDI_DEFL;96.255702598;M
2013-01;P;61593;ES61;277796;INDI_DEFL;96.044467083;M
2013-01;P;61594;ES61;277796;INDI_DEFL;99.748902445;M
2013-01;P;61595;ES61;277796;INDI_DEFL;92.811520978;M
2013-02;P;61592;ES61;277796;INDI_DEFL;96.796970626;M
2013-02;P;61593;ES61;277796;INDI_DEFL;97.681735845;M
2013-02;P;61594;ES61;277796;INDI_DEFL;100.211224981;M
2013-02;P;61595;ES61;277796;INDI_DEFL;95.153347446;M
2013-03;P;61592;ES61;277796;INDI_DEFL;95.647960993;M
2013-03;P;61593;ES61;277796;INDI_DEFL;95.504951853;M
2013-03;P;61594;ES61;277796;INDI_DEFL;99.946431358;M
2013-03;P;61595;ES61;277796;INDI_DEFL;92.336351129;M
2013-04;P;61592;ES61;277796;INDI_DEFL;96.326254413;M
2013-04;P;61593;ES61;277796;INDI_DEFL;96.227838574;M
2013-04;P;61594;ES61;277796;INDI_DEFL;100.583101749;M
2013-04;P;61595;ES61;277796;INDI_DEFL;92.898520471;M
2013-05;P;61592;ES61;277796;INDI_DEFL;96.812114132;M
2013-05;P;61593;ES61;277796;INDI_DEFL;97.255195086;M
2013-05;P;61594;ES61;277796;INDI_DEFL;101.303358858;M
2013-05;P;61595;ES61;277796;INDI_DEFL;94.318794019;M
2013-06;P;61592;ES61;277796;INDI_DEFL;96.758607423;M
2013-06;P;61593;ES61;277796;INDI_DEFL;96.686152807;M
2013-06;P;61594;ES61;277796;INDI_DEFL;100.37155248;M
