D_TEMPORAL_0;D_ESTADO_DATO_0;D_ICMA_TIPOVENTAS_0;D_TERRITORIO_0;D_IVGS_SERIEIVGS_0;INDICATOR;OBS_VALUE;FREQ
2005-01;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;;M
2005-01;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;;M
2005-01;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;;M
2005-01;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;;M
2005-02;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-12.951285653;M
2005-02;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-13.135101655;M
2005-02;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-1.351824456;M
2005-02;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-20.647991002;M
2005-03;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;13.105082156;M
2005-03;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;13.157811555;M
2005-03;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;13.531841479;M
2005-03;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;13.065362428;M
2005-04;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-2.212536981;M
2005-04;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-1.628979009;M
2005-04;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-2.285508517;M
2005-04;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-1.080939311;M
2005-05;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;1.999466224;M
2005-05;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;1.36050178;M
2005-05;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;0.582863508;M
2005-05;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;2.426259373;M
2005-06;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;1.456851253;M
2005-06;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;1.47924792;M
2005-06;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;0.960446905;M
2005-06;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;1.921791231;M
2005-07;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;7.349269616;M
2005-07;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;7.988464135;M
2005-07;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;6.445169436;M
2005-07;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;9.46792601;M
2005-08;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-9.175936936;M
2005-08;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-9.074193359;M
2005-08;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;1.485074516;M
2005-08;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-16.748314195;M
2005-09;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-0.528677525;M
2005-09;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-0.047413718;M
2005-09;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-6.213013287;M
2005-09;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;5.449641384;M
2005-10;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;1.990382403;M
2005-10;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;1.937298493;M
2005-10;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;1.556015695;M
2005-10;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;2.152518131;M
2005-11;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-3.897171899;M
2005-11;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-4.462274589;M
2005-11;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-5.04797393;M
2005-11;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-4.004212022;M
2005-12;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;21.977723513;M
2005-12;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;23.484880674;M
2005-12;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;24.607464801;M
2005-12;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;22.942807376;M
2006-01;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-10.870292333;M
2006-01;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-11.39041687;M
2006-01;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-22.258305548;M
2006-01;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-4.13888891;M
2006-02;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-13.850103104;M
2006-02;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-14.425082351;M
2006-02;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-5.222659643;M
2006-02;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-19.123177834;M
2006-03;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;11.176744942;M
2006-03;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;11.563703796;M
2006-03;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;10.462081365;M
2006-03;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;11.6760438;M
2006-04;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-2.560505595;M
2006-04;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-2.748449221;M
2006-04;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-0.111891887;M
2006-04;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-4.367341836;M
2006-05;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;1.797374203;M
2006-05;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;2.143302045;M
2006-05;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;0.224274898;M
2006-05;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;2.832405095;M
2006-06;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;0.347140667;M
2006-06;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;0.019921661;M
2006-06;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;1.008879769;M
2006-06;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-0.538224438;M
2006-07;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;10.306121367;M
2006-07;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;10.544098695;M
2006-07;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;8.404166328;M
2006-07;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;13.215423596;M
2006-08;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-7.337419704;M
2006-08;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-7.217540087;M
2006-08;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;1.325542322;M
2006-08;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-12.371219351;M
2006-09;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-2.36957061;M
2006-09;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-2.65453273;M
2006-09;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-8.027177501;M
2006-09;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;0.748527214;M
2006-10;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;4.759892597;M
2006-10;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;4.617057172;M
2006-10;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-0.231914642;M
2006-10;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;7.114405752;M
2006-11;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-2.465074335;M
2006-11;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-2.526408254;M
2006-11;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-0.698257119;M
2006-11;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-3.634724483;M
2006-12;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;22.427259626;M
2006-12;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;23.009723878;M
2006-12;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;24.807106233;M
2006-12;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;21.804456028;M
2007-01;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-16.176822907;M
2007-01;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-15.856082308;M
2007-01;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-26.722309455;M
2007-01;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-8.021418156;M
2007-02;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-13.611949049;M
2007-02;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-14.5408826;M
2007-02;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-3.37950099;M
2007-02;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-20.062644999;M
2007-03;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;14.269626473;M
2007-03;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;15.15020783;M
2007-03;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;15.272743449;M
2007-03;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;14.378883918;M
2007-04;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-3.446101971;M
2007-04;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-3.953155496;M
2007-04;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-2.487744708;M
2007-04;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-4.507423847;M
2007-05;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;1.674893129;M
2007-05;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;1.971241193;M
2007-05;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;0.284683666;M
2007-05;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;2.471973157;M
2007-06;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;1.767511551;M
2007-06;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;1.570377329;M
2007-06;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;2.648044802;M
2007-06;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;0.757982964;M
2007-07;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;11.060381097;M
2007-07;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;10.621612041;M
2007-07;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;6.810396068;M
2007-07;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;14.390779671;M
2007-08;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-8.678697674;M
2007-08;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-8.322041902;M
2007-08;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;0.815288405;M
2007-08;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-13.805360035;M
2007-09;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-2.200650729;M
2007-09;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-2.197686413;M
2007-09;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-7.076213803;M
2007-09;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;1.421089359;M
2007-10;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;0.690621329;M
2007-10;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;0.966880738;M
2007-10;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-0.140401274;M
2007-10;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;1.216542589;M
2007-11;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-1.659974715;M
2007-11;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-1.548316287;M
2007-11;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-4.799219336;M
2007-11;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;0.261788559;M
2007-12;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;21.098348653;M
2007-12;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;21.894005738;M
2007-12;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;24.100637213;M
2007-12;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;20.945452595;M
2008-01;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-16.450392009;M
2008-01;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-16.230363632;M
2008-01;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-24.141998388;M
2008-01;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-10.643950963;M
2008-02;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-14.377768073;M
2008-02;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-14.199944312;M
2008-02;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-2.829874483;M
2008-02;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-20.317612417;M
2008-03;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;11.709190587;M
2008-03;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;10.543572551;M
2008-03;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;13.388921074;M
2008-03;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;8.884339131;M
2008-04;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-3.636972748;M
2008-04;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-3.149062355;M
2008-04;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-2.059157984;M
2008-04;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-4.588044579;M
2008-05;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-0.925202338;M
2008-05;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-0.85038765;M
2008-05;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;0.646047025;M
2008-05;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-1.968709648;M
2008-06;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;2.294380077;M
2008-06;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;2.531363925;M
2008-06;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;0.987497551;M
2008-06;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;3.980524298;M
2008-07;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;10.036773047;M
2008-07;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;11.240118704;M
2008-07;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;5.774476006;M
2008-07;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;15.365905545;M
2008-08;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-8.745714816;M
2008-08;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-9.735537193;M
2008-08;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;0.845383034;M
2008-08;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-16.578620956;M
2008-09;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-1.42245222;M
2008-09;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-1.415837126;M
2008-09;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-8.766727522;M
2008-09;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;4.356048298;M
2008-10;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;0.220250412;M
2008-10;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-0.728275035;M
2008-10;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;0.785327636;M
2008-10;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-2.204822998;M
2008-11;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-3.7160399;M
2008-11;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-4.535862645;M
2008-11;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-4.299069136;M
2008-11;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-4.684614365;M
2008-12;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;21.478384352;M
2008-12;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;22.576879388;M
2008-12;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;21.982600712;M
2008-12;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;22.779816135;M
2009-01;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-11.996323672;M
2009-01;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-12.157934813;M
2009-01;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-19.818477274;M
2009-01;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-6.500510756;M
2009-02;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-17.476605057;M
2009-02;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-18.322163995;M
2009-02;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-8.390062019;M
2009-02;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-24.162712328;M
2009-03;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;12.953533325;M
2009-03;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;13.063325733;M
2009-03;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;14.112364862;M
2009-03;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;11.938946835;M
2009-04;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-1.651519939;M
2009-04;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-1.722479767;M
2009-04;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;1.389921652;M
2009-04;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-3.34489663;M
2009-05;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-0.400369879;M
2009-05;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-0.323503237;M
2009-05;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-2.671416773;M
2009-05;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;0.819849892;M
2009-06;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;1.303098978;M
2009-06;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;2.388835375;M
2009-06;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;2.708829099;M
2009-06;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;2.223294227;M
2009-07;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;11.887540167;M
2009-07;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;12.357359349;M
2009-07;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;5.962808136;M
2009-07;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;17.171774345;M
2009-08;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-9.743550913;M
2009-08;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-9.824437586;M
2009-08;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-2.702175901;M
2009-08;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-14.501356113;M
2009-09;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-0.365914018;M
2009-09;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;0.004662885;M
2009-09;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-3.15492573;M
2009-09;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;2.518317057;M
2009-10;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-0.632218752;M
2009-10;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-0.745548365;M
2009-10;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;0.086163179;M
2009-10;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-1.765340589;M
2009-11;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-4.289092511;M
2009-11;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-4.223734163;M
2009-11;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-4.981530883;M
2009-11;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-3.466375714;M
2009-12;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;26.834240823;M
2009-12;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;28.225510949;M
2009-12;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;24.541449765;M
2009-12;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;30.5355882;M
2010-01;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-16.094782434;M
2010-01;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-16.290236588;M
2010-01;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-24.700865781;M
2010-01;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-10.087705157;M
2010-02;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-13.240371359;M
2010-02;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-13.723879786;M
2010-02;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-0.680177648;M
2010-02;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-21.214425446;M
2010-03;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;11.650374336;M
2010-03;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;12.194563886;M
2010-03;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;12.543544542;M
2010-03;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;11.772409634;M
2010-04;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-5.696585203;M
2010-04;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-5.743734663;M
2010-04;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-6.053711221;M
2010-04;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-5.568526277;M
2010-05;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;3.824742777;M
2010-05;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;3.500389046;M
2010-05;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;3.468074499;M
2010-05;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;3.504454838;M
2010-06;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;1.598226527;M
2010-06;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;1.866710691;M
2010-06;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-0.030510447;M
2010-06;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;3.2240575;M
2010-07;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;7.627722261;M
2010-07;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;8.250235914;M
2010-07;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;6.141659075;M
2010-07;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;9.644354503;M
2010-08;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-8.135447448;M
2010-08;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-8.668070908;M
2010-08;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-1.488954151;M
2010-08;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-13.404515176;M
2010-09;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-0.905128391;M
2010-09;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-0.645121857;M
2010-09;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-4.088789086;M
2010-09;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;2.300329493;M
2010-10;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;1.139331967;M
2010-10;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;1.166948744;M
2010-10;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;0.548133102;M
2010-10;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;1.096802077;M
2010-11;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-6.694895439;M
2010-11;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-6.67868979;M
2010-11;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-5.925609625;M
2010-11;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-7.150176864;M
2010-12;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;21.673580207;M
2010-12;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;23.446798086;M
2010-12;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;19.746277368;M
2010-12;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;25.878837067;M
2011-01;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-13.1372206;M
2011-01;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-14.077304374;M
2011-01;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-22.650450955;M
2011-01;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-7.49884557;M
2011-02;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-15.618042032;M
2011-02;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-16.374497941;M
2011-02;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;-4.747298989;M
2011-02;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;-23.316138609;M
2011-03;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;10.35707503;M
2011-03;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;10.54781003;M
2011-03;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;12.188729095;M
2011-03;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;9.406859426;M
2011-04;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;2.066990781;M
2011-04;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;2.852840634;M
2011-04;40124;61594;3143;277797;Índice deflactado. Tasa de variación intermensual;1.3767461;M
2011-04;40124;61595;3143;277797;Índice deflactado. Tasa de variación intermensual;3.96037826;M
2011-05;40124;61592;3143;277797;Índice deflactado. Tasa de variación intermensual;-3.754356521;M
2011-05;40124;61593;3143;277797;Índice deflactado. Tasa de variación intermensual;-4.313847951;M
