D_TEMPORAL_0;D_ESTADO_DATO_0;D_ICMA_TIPOVENTAS_0;D_TERRITORIO_0;D_IVGS_SERIEIVGS_0;INDICATOR;OBS_VALUE;FREQ
2007-09;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-2.873483224;M
2007-09;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-2.548301653;M
2007-09;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-8.140261415;M
2007-09;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;1.353380415;M
2007-10;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;4.57564964;M
2007-10;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;4.731837626;M
2007-10;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;2.804522011;M
2007-10;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;5.950624143;M
2007-11;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-0.623433002;M
2007-11;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-0.825233687;M
2007-11;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-3.645265758;M
2007-11;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;0.905130641;M
2007-12;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;19.906417337;M
2007-12;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;21.02642343;M
2007-12;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;23.067801044;M
2007-12;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;19.830325714;M
2008-01;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-16.535487147;M
2008-01;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-16.718119716;M
2008-01;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-22.929429639;M
2008-01;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-12.980421662;M
2008-02;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-11.814069536;M
2008-02;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-12.452511147;M
2008-02;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;0.605944519;M
2008-02;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-19.412113592;M
2008-03;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;7.693436455;M
2008-03;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;7.370658529;M
2008-03;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;8.795195395;M
2008-03;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;6.422850931;M
2008-04;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;0.647984816;M
2008-04;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;0.997586673;M
2008-04;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-0.793285374;M
2008-04;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;2.21569491;M
2008-05;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;0.176669056;M
2008-05;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-0.456005074;M
2008-05;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;2.440243178;M
2008-05;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-2.367972933;M
2008-06;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;0.012291708;M
2008-06;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;0.00050473;M
2008-06;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-2.009315141;M
2008-06;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;1.392636133;M
2008-07;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;10.727666609;M
2008-07;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;11.348964522;M
2008-07;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;8.246215547;M
2008-07;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;13.426020093;M
2008-08;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-10.370313227;M
2008-08;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-10.713309447;M
2008-08;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;0.361193527;M
2008-08;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-17.788298058;M
2008-09;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-0.156425385;M
2008-09;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;0.200884174;M
2008-09;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-8.2005526;M
2008-09;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;6.75308564;M
2008-10;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;1.037909691;M
2008-10;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;0.969606948;M
2008-10;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;1.299926087;M
2008-10;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;0.748079748;M
2008-11;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-5.842878324;M
2008-11;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-5.354621816;M
2008-11;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-6.073640445;M
2008-11;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-4.869773598;M
2008-12;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;22.145977695;M
2008-12;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;24.041382507;M
2008-12;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;23.730391955;M
2008-12;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;24.248435644;M
2009-01;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-13.817535253;M
2009-01;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-14.112040576;M
2009-01;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-18.577822503;M
2009-01;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-11.151182505;M
2009-02;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-19.042347707;M
2009-02;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-19.83266785;M
2009-02;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-10.935614798;M
2009-02;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-25.238434815;M
2009-03;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;13.251499409;M
2009-03;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;13.383073951;M
2009-03;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;12.624016727;M
2009-03;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;13.932502658;M
2009-04;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;0.391278168;M
2009-04;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;0.247642524;M
2009-04;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;3.094774413;M
2009-04;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-1.789529899;M
2009-05;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-0.531108899;M
2009-05;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-0.88016043;M
2009-05;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-3.799419577;M
2009-05;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;1.312501705;M
2009-06;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;2.987444706;M
2009-06;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;3.255091795;M
2009-06;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;3.518091863;M
2009-06;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;3.067519118;M
2009-07;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;10.028389945;M
2009-07;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;10.128169111;M
2009-07;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;7.297135326;M
2009-07;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;12.156100276;M
2009-08;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-10.798986848;M
2009-08;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-11.147191092;M
2009-08;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-4.191021521;M
2009-08;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-15.914173432;M
2009-09;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;1.443182527;M
2009-09;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;2.185455604;M
2009-09;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-2.275742962;M
2009-09;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;5.668895706;M
2009-10;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;1.077130868;M
2009-10;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;1.069009466;M
2009-10;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;1.388073495;M
2009-10;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;0.838605561;M
2009-11;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-5.951592761;M
2009-11;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-6.068452997;M
2009-11;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-8.406060038;M
2009-11;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-4.371211868;M
2009-12;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;29.28439738;M
2009-12;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;30.882633553;M
2009-12;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;27.440743014;M
2009-12;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;33.276209359;M
2010-01;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-18.576534872;M
2010-01;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-19.321730392;M
2010-01;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-25.138247956;M
2010-01;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-15.453887387;M
2010-02;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-13.815163847;M
2010-02;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-14.149114496;M
2010-02;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-1.498320181;M
2010-02;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-21.597976561;M
2010-03;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;14.922333894;M
2010-03;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;14.872431693;M
2010-03;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;14.060339669;M
2010-03;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;15.473181657;M
2010-04;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-4.427922595;M
2010-04;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-4.742787484;M
2010-04;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-5.746444798;M
2010-04;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-4.009410144;M
2010-05;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;3.009740585;M
2010-05;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;2.79792231;M
2010-05;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;1.921170448;M
2010-05;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;3.426976135;M
2010-06;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;3.378459379;M
2010-06;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;3.738138743;M
2010-06;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;1.978011344;M
2010-06;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;4.982612628;M
2010-07;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;6.482676473;M
2010-07;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;6.515041993;M
2010-07;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;8.135897493;M
2010-07;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;5.401836993;M
2010-08;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-10.263906641;M
2010-08;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-10.767509832;M
2010-08;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-4.531890513;M
2010-08;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-15.161227543;M
2010-09;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;1.319974759;M
2010-09;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;1.809609141;M
2010-09;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-2.136832882;M
2010-09;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;4.938729232;M
2010-10;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;2.177658217;M
2010-10;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;2.238335092;M
2010-10;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;0.117333344;M
2010-10;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;3.806677902;M
2010-11;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-4.844194854;M
2010-11;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-4.886568962;M
2010-11;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-5.362255512;M
2010-11;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-4.547330715;M
2010-12;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;23.007710023;M
2010-12;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;24.125788854;M
2010-12;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;22.088387788;M
2010-12;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;25.566366871;M
2011-01;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-15.854625639;M
2011-01;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-17.092608624;M
2011-01;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-23.708263395;M
2011-01;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-12.544465544;M
2011-02;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-15.609265882;M
2011-02;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-16.506791518;M
2011-02;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-4.933604942;M
2011-02;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-23.447510185;M
2011-03;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;13.907520616;M
2011-03;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;13.817893239;M
2011-03;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;13.981183898;M
2011-03;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;13.696280077;M
2011-04;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;3.831022825;M
2011-04;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;4.451167842;M
2011-04;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;2.981432678;M
2011-04;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;5.548517892;M
2011-05;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-5.685134217;M
2011-05;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-6.077428699;M
2011-05;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-5.886803699;M
2011-05;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-6.216293691;M
2011-06;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;3.332524423;M
2011-06;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;3.637906256;M
2011-06;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;2.907305444;M
2011-06;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;4.17199838;M
2011-07;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;7.288159997;M
2011-07;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;7.449181112;M
2011-07;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;5.86948354;M
2011-07;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;8.589969736;M
2011-08;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-9.48457251;M
2011-08;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-9.376682054;M
2011-08;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-0.993960188;M
2011-08;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-15.278657122;M
2011-09;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;0.238085423;M
2011-09;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;0.431890754;M
2011-09;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-1.168676493;M
2011-09;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;1.748797723;M
2011-10;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;2.003987028;M
2011-10;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;1.769914999;M
2011-10;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-0.807102567;M
2011-10;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;3.829424854;M
2011-11;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-3.51425922;M
2011-11;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-4.164886604;M
2011-11;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-5.443544885;M
2011-11;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-3.188636433;M
2011-12;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;21.881927145;M
2011-12;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;23.742818252;M
2011-12;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;23.397520133;M
2011-12;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;24.000311416;M
2012-01;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-15.308205616;M
2012-01;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-16.743390557;M
2012-01;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-24.546195035;M
2012-01;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-10.993144017;M
2012-02;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-13.212551485;M
2012-02;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-14.704940474;M
2012-02;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-1.29967168;M
2012-02;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-23.079634571;M
2012-03;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;10.644326839;M
2012-03;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;12.475773864;M
2012-03;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;12.913497822;M
2012-03;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;12.12488387;M
2012-04;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-3.641199163;M
2012-04;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-4.027720833;M
2012-04;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-3.140871472;M
2012-04;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-4.743640674;M
2012-05;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;3.13824206;M
2012-05;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;3.039785767;M
2012-05;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;1.060419943;M
2012-05;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;4.664538152;M
2012-06;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;0.769574939;M
2012-06;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;1.861488768;M
2012-06;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;3.796406882;M
2012-06;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;0.327912975;M
2012-07;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;6.721729343;M
2012-07;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;6.571895676;M
2012-07;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;1.153109133;M
2012-07;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;11.015191619;M
2012-08;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-4.518380116;M
2012-08;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-5.531726896;M
2012-08;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;2.218587352;M
2012-08;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-11.322270436;M
2012-09;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-10.672636618;M
2012-09;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-10.486399877;M
2012-09;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-9.447069982;M
2012-09;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-11.381494083;M
2012-10;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;7.158488627;M
2012-10;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;7.701064006;M
2012-10;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;4.600974041;M
2012-10;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;10.429210638;M
2012-11;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-2.7681678;M
2012-11;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-3.977533342;M
2012-11;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-5.380829191;M
2012-11;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-2.807779672;M
2012-12;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;20.945378224;M
2012-12;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;24.62173952;M
2012-12;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;23.047155785;M
2012-12;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;25.899526815;M
2013-01;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-13.788479382;M
2013-01;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-14.704599238;M
2013-01;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-23.26409094;M
2013-01;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-8.004113063;M
2013-02;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-15.23813657;M
2013-02;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-16.908688891;M
2013-02;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-5.958279235;M
2013-02;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-24.058901216;M
2013-03;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;9.285645159;M
2013-03;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;10.29614079;M
2013-03;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;14.496357436;M
2013-03;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;6.899857159;M
2013-04;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;3.331089226;M
2013-04;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;4.005024251;M
2013-04;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-0.042143298;M
2013-04;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;7.510104697;M
2013-05;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;2.967635705;M
2013-05;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;2.655447365;M
2013-05;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;2.41635823;M
2013-05;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;2.847966674;M
2013-06;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-0.402702828;M
2013-06;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-0.250630657;M
2013-06;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-0.686908996;M
2013-06;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;0.09919506;M
2013-07;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;10.629169866;M
2013-07;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;11.094635584;M
2013-07;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;8.183706252;M
2013-07;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;13.410406812;M
2013-08;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-6.905050544;M
2013-08;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-7.279189811;M
2013-08;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;2.245865897;M
2013-08;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-14.507561277;M
2013-09;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-5.79513499;M
2013-09;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-5.49710349;M
2013-09;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-10.364050743;M
2013-09;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-1.079897727;M
2013-10;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;2.556866889;M
2013-10;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;2.604159682;M
2013-10;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;2.088799241;M
2013-10;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;3.027997537;M
2013-11;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-0.216939478;M
2013-11;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-0.745207608;M
2013-11;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-3.995090225;M
2013-11;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;1.903165471;M
2013-12;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;18.510340909;M
2013-12;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;20.759173816;M
2013-12;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;18.287532075;M
2013-12;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;22.656765546;M
2014-01;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-13.164825173;M
2014-01;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-13.97278165;M
2014-01;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-19.174448174;M
2014-01;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-9.886145384;M
2014-02;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-15.794877491;M
2014-02;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-16.99919991;M
2014-02;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-7.77288813;M
2014-02;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;-23.500627282;M
2014-03;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;11.269489872;M
2014-03;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;11.502150222;M
2014-03;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;14.162600229;M
2014-03;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;9.242004559;M
2014-04;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;2.78564977;M
2014-04;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;3.157699404;M
2014-04;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;0.04603599;M
2014-04;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;5.920236575;M
2014-05;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;3.471967555;M
2014-05;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;3.504900986;M
2014-05;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;2.018646006;M
2014-05;40123;61595;3143;277795;Índice original. Tasa de variación intermensual;4.751221605;M
2014-06;40123;61592;3143;277795;Índice original. Tasa de variación intermensual;-1.410106314;M
2014-06;40123;61593;3143;277795;Índice original. Tasa de variación intermensual;-1.522370644;M
2014-06;40123;61594;3143;277795;Índice original. Tasa de variación intermensual;-1.46358897;M
