TEMPORAL;TERRITORIO_1;TERRITORIO;SEXO;LUGARNACIMIEN;INDICATOR;OBS_VALUE;FREQ
2012;;;;;ANDALUCES;155.0;A
2012;;;;;ANDALUCES;56.0;A
2012;;;;;ANDALUCES;160.0;A
2012;;;;;ANDALUCES;22.0;A
2012;;;;;ANDALUCES;60.0;A
2012;;;;;ANDALUCES;199.0;A
2012;;;;;ANDALUCES;175.0;A
2012;;;;;ANDALUCES;861.0;A
2012;;;;;ANDALUCES;206.0;A
2012;;;;;ANDALUCES;1012.0;A
2012;;;;;ANDALUCES;5.0;A
2012;;;;;ANDALUCES;2084.0;A
2012;;;;;ANDALUCES;31.0;A
2012;;;;;ANDALUCES;1.0;A
2012;;;;;ANDALUCES;3.0;A
2012;;;;;ANDALUCES;1.0;A
2012;;;;;ANDALUCES;36.0;A
2012;;;;;ANDALUCES;13.0;A
2012;;;;;ANDALUCES;26.0;A
2012;;;;;ANDALUCES;75.0;A
2012;;;;;ANDALUCES;135.0;A
2012;;;;;ANDALUCES;7.0;A
2012;;;;;ANDALUCES;3.0;A
2012;;;;;ANDALUCES;6.0;A
2012;;;;;ANDALUCES;151.0;A
2012;;;;;ANDALUCES;21.0;A
2012;;;;;ANDALUCES;121.0;A
2012;;;;;ANDALUCES;293.0;A
2012;;;;;ANDALUCES;45.0;A
2012;;;;;ANDALUCES;1.0;A
2012;;;;;ANDALUCES;46.0;A
2012;;;;;ANDALUCES;6.0;A
2012;;;;;ANDALUCES;30.0;A
2012;;;;;ANDALUCES;1.0;A
2012;;;;;ANDALUCES;83.0;A
2012;;;;;ANDALUCES;2.0;A
2012;;;;;ANDALUCES;1.0;A
2012;;;;;ANDALUCES;2.0;A
2012;;;;;ANDALUCES;135.0;A
2012;;;;;ANDALUCES;3.0;A
2012;;;;;ANDALUCES;2.0;A
2012;;;;;ANDALUCES;145.0;A
2012;;;;;ANDALUCES;25.0;A
2012;;;;;ANDALUCES;229.0;A
2012;;;;;ANDALUCES;1.0;A
2012;;;;;ANDALUCES;400.0;A
2012;;;;;ANDALUCES;1.0;A
2012;;;;;ANDALUCES;1.0;A
2012;;;;;ANDALUCES;19.0;A
2012;;;;;ANDALUCES;1.0;A
2012;;;;;ANDALUCES;1.0;A
2012;;;;;ANDALUCES;2.0;A
2012;;;;;ANDALUCES;25.0;A
2012;;;;;ANDALUCES;5.0;A
2012;;;;;ANDALUCES;15.0;A
2012;;;;;ANDALUCES;45.0;A
2012;;;;;ANDALUCES;2.0;A
2012;;;;;ANDALUCES;42.0;A
2012;;;;;ANDALUCES;1.0;A
2012;;;;;ANDALUCES;45.0;A
2012;;;;;ANDALUCES;4.0;A
2012;;;;;ANDALUCES;53.0;A
2012;;;;;ANDALUCES;102.0;A
2012;;;;;ANDALUCES;1.0;A
2012;;;;;ANDALUCES;9.0;A
2012;;;;;ANDALUCES;7.0;A
2012;;;;;ANDALUCES;9.0;A
2012;;;;;ANDALUCES;10.0;A
2012;;;;;ANDALUCES;188.0;A
2012;;;;;ANDALUCES;3.0;A
2012;;;;;ANDALUCES;227.0;A
2012;;;;;ANDALUCES;88.0;A
2012;;;;;ANDALUCES;365.0;A
2012;;;;;ANDALUCES;2.0;A
2012;;;;;ANDALUCES;682.0;A
2012;;;;;ANDALUCES;8.0;A
2012;;;;;ANDALUCES;1.0;A
2012;;;;;ANDALUCES;4.0;A
2012;;;;;ANDALUCES;3.0;A
2012;;;;;ANDALUCES;3.0;A
2012;;;;;ANDALUCES;4.0;A
2012;;;;;ANDALUCES;163.0;A
2012;;;;;ANDALUCES;186.0;A
2012;;;;;ANDALUCES;44.0;A
2012;;;;;ANDALUCES;173.0;A
2012;;;;;ANDALUCES;1.0;A
2012;;;;;ANDALUCES;404.0;A
2012;;;;;ANDALUCES;35.0;A
2012;;;;;ANDALUCES;402.0;A
2012;;;;;ANDALUCES;303.0;A
2012;;;;;ANDALUCES;132.0;A
2012;;;;;ANDALUCES;34.0;A
2012;;;;;ANDALUCES;129.0;A
2012;;;;;ANDALUCES;317.0;A
2012;;;;;ANDALUCES;214.0;A
2012;;;;;ANDALUCES;1566.0;A
2012;;;;;ANDALUCES;96.0;A
2012;;;;;ANDALUCES;911.0;A
2012;;;;;ANDALUCES;35.0;A
2012;;;;;ANDALUCES;2608.0;A
2012;;;;;ANDALUCES;35.0;A
2012;;;;;ANDALUCES;35.0;A
2012;;;;;ANDALUCES;23.0;A
2012;;;;;ANDALUCES;2.0;A
2012;;;;;ANDALUCES;60.0;A
2012;;;;;ANDALUCES;389.0;A
2012;;;;;ANDALUCES;2.0;A
2012;;;;;ANDALUCES;2.0;A
2012;;;;;ANDALUCES;1.0;A
2012;;;;;ANDALUCES;13.0;A
2012;;;;;ANDALUCES;4.0;A
2012;;;;;ANDALUCES;411.0;A
2012;;;;;ANDALUCES;24.0;A
2012;;;;;ANDALUCES;221.0;A
2012;;;;;ANDALUCES;9.0;A
2012;;;;;ANDALUCES;665.0;A
2012;;;;;ANDALUCES;1.0;A
2012;;;;;ANDALUCES;290.0;A
2012;;;;;ANDALUCES;3.0;A
2012;;;;;ANDALUCES;1.0;A
2012;;;;;ANDALUCES;1.0;A
2012;;;;;ANDALUCES;3.0;A
2012;;;;;ANDALUCES;5.0;A
2012;;;;;ANDALUCES;304.0;A
2012;;;;;ANDALUCES;8.0;A
2012;;;;;ANDALUCES;173.0;A
2012;;;;;ANDALUCES;3.0;A
2012;;;;;ANDALUCES;488.0;A
2012;;;;;ANDALUCES;121.0;A
2012;;;;;ANDALUCES;1.0;A
2012;;;;;ANDALUCES;1.0;A
2012;;;;;ANDALUCES;123.0;A
2012;;;;;ANDALUCES;10.0;A
2012;;;;;ANDALUCES;83.0;A
2012;;;;;ANDALUCES;4.0;A
2012;;;;;ANDALUCES;220.0;A
2012;;;;;ANDALUCES;31.0;A
2012;;;;;ANDALUCES;2.0;A
2012;;;;;ANDALUCES;33.0;A
2012;;;;;ANDALUCES;5.0;A
2012;;;;;ANDALUCES;13.0;A
2012;;;;;ANDALUCES;51.0;A
2012;;;;;ANDALUCES;1.0;A
2012;;;;;ANDALUCES;124.0;A
2012;;;;;ANDALUCES;125.0;A
2012;;;;;ANDALUCES;3.0;A
2012;;;;;ANDALUCES;64.0;A
2012;;;;;ANDALUCES;4.0;A
2012;;;;;ANDALUCES;196.0;A
2012;;;;;ANDALUCES;5.0;A
2012;;;;;ANDALUCES;6.0;A
2012;;;;;ANDALUCES;2.0;A
2012;;;;;ANDALUCES;2.0;A
2012;;;;;ANDALUCES;300.0;A
2012;;;;;ANDALUCES;5.0;A
2012;;;;;ANDALUCES;320.0;A
2012;;;;;ANDALUCES;33.0;A
2012;;;;;ANDALUCES;219.0;A
2012;;;;;ANDALUCES;10.0;A
2012;;;;;ANDALUCES;582.0;A
2012;;;;;ANDALUCES;7.0;A
2012;;;;;ANDALUCES;5.0;A
2012;;;;;ANDALUCES;3.0;A
2012;;;;;ANDALUCES;1.0;A
2012;;;;;ANDALUCES;1.0;A
2012;;;;;ANDALUCES;198.0;A
2012;;;;;ANDALUCES;215.0;A
2012;;;;;ANDALUCES;13.0;A
2012;;;;;ANDALUCES;115.0;A
2012;;;;;ANDALUCES;3.0;A
2012;;;;;ANDALUCES;346.0;A
2013;;;;;ANDALUCES;10574.0;A
2013;;;;;ANDALUCES;11796.0;A
2013;;;;;ANDALUCES;8624.0;A
2013;;;;;ANDALUCES;15586.0;A
2013;;;;;ANDALUCES;3044.0;A
2013;;;;;ANDALUCES;5573.0;A
2013;;;;;ANDALUCES;13891.0;A
2013;;;;;ANDALUCES;12753.0;A
2013;;;;;ANDALUCES;81841.0;A
2013;;;;;ANDALUCES;6589.0;A
2013;;;;;ANDALUCES;131417.0;A
2013;;;;;ANDALUCES;1842.0;A
2013;;;;;ANDALUCES;221689.0;A
2013;;;;;ANDALUCES;10378.0;A
2013;;;;;ANDALUCES;13.0;A
2013;;;;;ANDALUCES;21.0;A
2013;;;;;ANDALUCES;146.0;A
2013;;;;;ANDALUCES;5.0;A
2013;;;;;ANDALUCES;21.0;A
2013;;;;;ANDALUCES;28.0;A
2013;;;;;ANDALUCES;21.0;A
2013;;;;;ANDALUCES;10633.0;A
2013;;;;;ANDALUCES;582.0;A
2013;;;;;ANDALUCES;24592.0;A
2013;;;;;ANDALUCES;279.0;A
2013;;;;;ANDALUCES;36086.0;A
2013;;;;;ANDALUCES;17.0;A
2013;;;;;ANDALUCES;11076.0;A
2013;;;;;ANDALUCES;55.0;A
2013;;;;;ANDALUCES;62.0;A
2013;;;;;ANDALUCES;26.0;A
2013;;;;;ANDALUCES;33.0;A
2013;;;;;ANDALUCES;186.0;A
2013;;;;;ANDALUCES;255.0;A
2013;;;;;ANDALUCES;11710.0;A
2013;;;;;ANDALUCES;935.0;A
2013;;;;;ANDALUCES;13883.0;A
2013;;;;;ANDALUCES;196.0;A
2013;;;;;ANDALUCES;26724.0;A
2013;;;;;ANDALUCES;12.0;A
2013;;;;;ANDALUCES;18.0;A
2013;;;;;ANDALUCES;8080.0;A
2013;;;;;ANDALUCES;38.0;A
2013;;;;;ANDALUCES;7.0;A
2013;;;;;ANDALUCES;48.0;A
2013;;;;;ANDALUCES;33.0;A
2013;;;;;ANDALUCES;85.0;A
2013;;;;;ANDALUCES;8321.0;A
2013;;;;;ANDALUCES;419.0;A
2013;;;;;ANDALUCES;8622.0;A
2013;;;;;ANDALUCES;139.0;A
2013;;;;;ANDALUCES;17501.0;A
2013;;;;;ANDALUCES;73.0;A
2013;;;;;ANDALUCES;49.0;A
2013;;;;;ANDALUCES;46.0;A
2013;;;;;ANDALUCES;14932.0;A
2013;;;;;ANDALUCES;16.0;A
2013;;;;;ANDALUCES;151.0;A
2013;;;;;ANDALUCES;96.0;A
2013;;;;;ANDALUCES;63.0;A
2013;;;;;ANDALUCES;15426.0;A
2013;;;;;ANDALUCES;891.0;A
2013;;;;;ANDALUCES;28016.0;A
2013;;;;;ANDALUCES;419.0;A
2013;;;;;ANDALUCES;44752.0;A
2013;;;;;ANDALUCES;1.0;A
2013;;;;;ANDALUCES;24.0;A
2013;;;;;ANDALUCES;17.0;A
2013;;;;;ANDALUCES;7.0;A
2013;;;;;ANDALUCES;2786.0;A
2013;;;;;ANDALUCES;7.0;A
2013;;;;;ANDALUCES;6.0;A
2013;;;;;ANDALUCES;102.0;A
2013;;;;;ANDALUCES;2950.0;A
2013;;;;;ANDALUCES;234.0;A
2013;;;;;ANDALUCES;3653.0;A
2013;;;;;ANDALUCES;30.0;A
2013;;;;;ANDALUCES;6867.0;A
2013;;;;;ANDALUCES;8.0;A
2013;;;;;ANDALUCES;6.0;A
2013;;;;;ANDALUCES;24.0;A
2013;;;;;ANDALUCES;58.0;A
2013;;;;;ANDALUCES;4.0;A
2013;;;;;ANDALUCES;5136.0;A
2013;;;;;ANDALUCES;22.0;A
2013;;;;;ANDALUCES;15.0;A
2013;;;;;ANDALUCES;5273.0;A
2013;;;;;ANDALUCES;254.0;A
2013;;;;;ANDALUCES;6102.0;A
2013;;;;;ANDALUCES;116.0;A
2013;;;;;ANDALUCES;11745.0;A
2013;;;;;ANDALUCES;48.0;A
2013;;;;;ANDALUCES;324.0;A
2013;;;;;ANDALUCES;228.0;A
2013;;;;;ANDALUCES;242.0;A
2013;;;;;ANDALUCES;19.0;A
2013;;;;;ANDALUCES;100.0;A
2013;;;;;ANDALUCES;13410.0;A
2013;;;;;ANDALUCES;197.0;A
2013;;;;;ANDALUCES;14568.0;A
2013;;;;;ANDALUCES;2022.0;A
2013;;;;;ANDALUCES;30084.0;A
2013;;;;;ANDALUCES;396.0;A
2013;;;;;ANDALUCES;47070.0;A
2013;;;;;ANDALUCES;37.0;A
2013;;;;;ANDALUCES;286.0;A
2013;;;;;ANDALUCES;153.0;A
2013;;;;;ANDALUCES;101.0;A
2013;;;;;ANDALUCES;181.0;A
2013;;;;;ANDALUCES;77.0;A
2013;;;;;ANDALUCES;110.0;A
2013;;;;;ANDALUCES;12015.0;A
2013;;;;;ANDALUCES;12960.0;A
2013;;;;;ANDALUCES;1252.0;A
2013;;;;;ANDALUCES;16465.0;A
2013;;;;;ANDALUCES;267.0;A
2013;;;;;ANDALUCES;30944.0;A
2013;;;;;ANDALUCES;5508.0;A
2013;;;;;ANDALUCES;8198.0;A
2013;;;;;ANDALUCES;6704.0;A
2013;;;;;ANDALUCES;9235.0;A
2013;;;;;ANDALUCES;2382.0;A
2013;;;;;ANDALUCES;4193.0;A
2013;;;;;ANDALUCES;9097.0;A
2013;;;;;ANDALUCES;8818.0;A
2013;;;;;ANDALUCES;54135.0;A
2013;;;;;ANDALUCES;4370.0;A
2013;;;;;ANDALUCES;49594.0;A
2013;;;;;ANDALUCES;1065.0;A
2013;;;;;ANDALUCES;109164.0;A
2013;;;;;ANDALUCES;5371.0;A
2013;;;;;ANDALUCES;13.0;A
2013;;;;;ANDALUCES;17.0;A
2013;;;;;ANDALUCES;96.0;A
2013;;;;;ANDALUCES;4.0;A
2013;;;;;ANDALUCES;18.0;A
2013;;;;;ANDALUCES;20.0;A
2013;;;;;ANDALUCES;19.0;A
2013;;;;;ANDALUCES;5558.0;A
2013;;;;;ANDALUCES;428.0;A
2013;;;;;ANDALUCES;4540.0;A
2013;;;;;ANDALUCES;110.0;A
2013;;;;;ANDALUCES;10636.0;A
2013;;;;;ANDALUCES;13.0;A
2013;;;;;ANDALUCES;7679.0;A
2013;;;;;ANDALUCES;35.0;A
2013;;;;;ANDALUCES;41.0;A
2013;;;;;ANDALUCES;20.0;A
2013;;;;;ANDALUCES;26.0;A
2013;;;;;ANDALUCES;146.0;A
2013;;;;;ANDALUCES;167.0;A
2013;;;;;ANDALUCES;8127.0;A
2013;;;;;ANDALUCES;603.0;A
2013;;;;;ANDALUCES;7029.0;A
2013;;;;;ANDALUCES;151.0;A
2013;;;;;ANDALUCES;15910.0;A
2013;;;;;ANDALUCES;12.0;A
2013;;;;;ANDALUCES;12.0;A
2013;;;;;ANDALUCES;6332.0;A
2013;;;;;ANDALUCES;25.0;A
2013;;;;;ANDALUCES;5.0;A
2013;;;;;ANDALUCES;38.0;A
2013;;;;;ANDALUCES;23.0;A
2013;;;;;ANDALUCES;60.0;A
2013;;;;;ANDALUCES;6507.0;A
2013;;;;;ANDALUCES;338.0;A
2013;;;;;ANDALUCES;5257.0;A
2013;;;;;ANDALUCES;114.0;A
2013;;;;;ANDALUCES;12216.0;A
2013;;;;;ANDALUCES;53.0;A
2013;;;;;ANDALUCES;36.0;A
2013;;;;;ANDALUCES;29.0;A
2013;;;;;ANDALUCES;8809.0;A
2013;;;;;ANDALUCES;10.0;A
2013;;;;;ANDALUCES;99.0;A
2013;;;;;ANDALUCES;64.0;A
2013;;;;;ANDALUCES;45.0;A
2013;;;;;ANDALUCES;9145.0;A
2013;;;;;ANDALUCES;614.0;A
2013;;;;;ANDALUCES;7478.0;A
2013;;;;;ANDALUCES;186.0;A
2013;;;;;ANDALUCES;17423.0;A
2013;;;;;ANDALUCES;1.0;A
2013;;;;;ANDALUCES;18.0;A
2013;;;;;ANDALUCES;11.0;A
2013;;;;;ANDALUCES;5.0;A
2013;;;;;ANDALUCES;2209.0;A
2013;;;;;ANDALUCES;5.0;A
2013;;;;;ANDALUCES;4.0;A
2013;;;;;ANDALUCES;81.0;A
2013;;;;;ANDALUCES;2334.0;A
2013;;;;;ANDALUCES;167.0;A
2013;;;;;ANDALUCES;2387.0;A
2013;;;;;ANDALUCES;24.0;A
2013;;;;;ANDALUCES;4912.0;A
2013;;;;;ANDALUCES;6.0;A
2013;;;;;ANDALUCES;5.0;A
2013;;;;;ANDALUCES;18.0;A
2013;;;;;ANDALUCES;42.0;A
2013;;;;;ANDALUCES;3.0;A
2013;;;;;ANDALUCES;3888.0;A
2013;;;;;ANDALUCES;17.0;A
2013;;;;;ANDALUCES;14.0;A
2013;;;;;ANDALUCES;3993.0;A
2013;;;;;ANDALUCES;187.0;A
2013;;;;;ANDALUCES;2720.0;A
2013;;;;;ANDALUCES;76.0;A
2013;;;;;ANDALUCES;6976.0;A
2013;;;;;ANDALUCES;30.0;A
2013;;;;;ANDALUCES;256.0;A
2013;;;;;ANDALUCES;155.0;A
2013;;;;;ANDALUCES;162.0;A
2013;;;;;ANDALUCES;13.0;A
2013;;;;;ANDALUCES;67.0;A
2013;;;;;ANDALUCES;8752.0;A
2013;;;;;ANDALUCES;136.0;A
2013;;;;;ANDALUCES;9571.0;A
2013;;;;;ANDALUCES;1271.0;A
2013;;;;;ANDALUCES;12066.0;A
2013;;;;;ANDALUCES;235.0;A
2013;;;;;ANDALUCES;23143.0;A
2013;;;;;ANDALUCES;22.0;A
2013;;;;;ANDALUCES;179.0;A
2013;;;;;ANDALUCES;107.0;A
2013;;;;;ANDALUCES;55.0;A
2013;;;;;ANDALUCES;118.0;A
2013;;;;;ANDALUCES;52.0;A
2013;;;;;ANDALUCES;71.0;A
2013;;;;;ANDALUCES;8296.0;A
2013;;;;;ANDALUCES;8900.0;A
2013;;;;;ANDALUCES;762.0;A
2013;;;;;ANDALUCES;8117.0;A
2013;;;;;ANDALUCES;169.0;A
2013;;;;;ANDALUCES;17948.0;A
2013;;;;;ANDALUCES;70.0;A
2013;;;;;ANDALUCES;210.0;A
2013;;;;;ANDALUCES;87.0;A
2013;;;;;ANDALUCES;202.0;A
2013;;;;;ANDALUCES;44.0;A
2013;;;;;ANDALUCES;48.0;A
2013;;;;;ANDALUCES;295.0;A
2013;;;;;ANDALUCES;171.0;A
2013;;;;;ANDALUCES;1127.0;A
2013;;;;;ANDALUCES;303.0;A
2013;;;;;ANDALUCES;1978.0;A
2013;;;;;ANDALUCES;23.0;A
2013;;;;;ANDALUCES;3431.0;A
2013;;;;;ANDALUCES;65.0;A
2013;;;;;ANDALUCES;2.0;A
2013;;;;;ANDALUCES;3.0;A
2013;;;;;ANDALUCES;1.0;A
2013;;;;;ANDALUCES;1.0;A
2013;;;;;ANDALUCES;72.0;A
2013;;;;;ANDALUCES;12.0;A
2013;;;;;ANDALUCES;81.0;A
2013;;;;;ANDALUCES;1.0;A
2013;;;;;ANDALUCES;166.0;A
2013;;;;;ANDALUCES;189.0;A
2013;;;;;ANDALUCES;1.0;A
2013;;;;;ANDALUCES;3.0;A
2013;;;;;ANDALUCES;2.0;A
2013;;;;;ANDALUCES;1.0;A
2013;;;;;ANDALUCES;4.0;A
2013;;;;;ANDALUCES;8.0;A
2013;;;;;ANDALUCES;208.0;A
2013;;;;;ANDALUCES;52.0;A
2013;;;;;ANDALUCES;380.0;A
2013;;;;;ANDALUCES;2.0;A
2013;;;;;ANDALUCES;642.0;A
2013;;;;;ANDALUCES;3.0;A
2013;;;;;ANDALUCES;61.0;A
2013;;;;;ANDALUCES;4.0;A
2013;;;;;ANDALUCES;1.0;A
2013;;;;;ANDALUCES;1.0;A
2013;;;;;ANDALUCES;70.0;A
2013;;;;;ANDALUCES;14.0;A
2013;;;;;ANDALUCES;57.0;A
2013;;;;;ANDALUCES;2.0;A
2013;;;;;ANDALUCES;143.0;A
2013;;;;;ANDALUCES;1.0;A
2013;;;;;ANDALUCES;2.0;A
2013;;;;;ANDALUCES;4.0;A
2013;;;;;ANDALUCES;173.0;A
2013;;;;;ANDALUCES;1.0;A
2013;;;;;ANDALUCES;10.0;A
2013;;;;;ANDALUCES;6.0;A
2013;;;;;ANDALUCES;4.0;A
2013;;;;;ANDALUCES;201.0;A
2013;;;;;ANDALUCES;38.0;A
2013;;;;;ANDALUCES;215.0;A
2013;;;;;ANDALUCES;1.0;A
2013;;;;;ANDALUCES;455.0;A
2013;;;;;ANDALUCES;1.0;A
2013;;;;;ANDALUCES;2.0;A
2013;;;;;ANDALUCES;1.0;A
2013;;;;;ANDALUCES;33.0;A
2013;;;;;ANDALUCES;5.0;A
2013;;;;;ANDALUCES;42.0;A
2013;;;;;ANDALUCES;11.0;A
2013;;;;;ANDALUCES;18.0;A
2013;;;;;ANDALUCES;1.0;A
2013;;;;;ANDALUCES;72.0;A
2013;;;;;ANDALUCES;2.0;A
2013;;;;;ANDALUCES;28.0;A
2013;;;;;ANDALUCES;1.0;A
2013;;;;;ANDALUCES;1.0;A
2013;;;;;ANDALUCES;32.0;A
2013;;;;;ANDALUCES;19.0;A
2013;;;;;ANDALUCES;42.0;A
2013;;;;;ANDALUCES;93.0;A
2013;;;;;ANDALUCES;4.0;A
2013;;;;;ANDALUCES;7.0;A
2013;;;;;ANDALUCES;9.0;A
2013;;;;;ANDALUCES;10.0;A
2013;;;;;ANDALUCES;5.0;A
2013;;;;;ANDALUCES;278.0;A
2013;;;;;ANDALUCES;4.0;A
2013;;;;;ANDALUCES;317.0;A
2013;;;;;ANDALUCES;100.0;A
2013;;;;;ANDALUCES;998.0;A
2013;;;;;ANDALUCES;13.0;A
2013;;;;;ANDALUCES;1428.0;A
2013;;;;;ANDALUCES;8.0;A
2013;;;;;ANDALUCES;8.0;A
2013;;;;;ANDALUCES;6.0;A
2013;;;;;ANDALUCES;8.0;A
2013;;;;;ANDALUCES;2.0;A
2013;;;;;ANDALUCES;5.0;A
2013;;;;;ANDALUCES;148.0;A
2013;;;;;ANDALUCES;185.0;A
2013;;;;;ANDALUCES;57.0;A
2013;;;;;ANDALUCES;187.0;A
2013;;;;;ANDALUCES;3.0;A
2013;;;;;ANDALUCES;432.0;A
2013;;;;;ANDALUCES;4923.0;A
2013;;;;;ANDALUCES;2789.0;A
2013;;;;;ANDALUCES;1447.0;A
2013;;;;;ANDALUCES;5827.0;A
2013;;;;;ANDALUCES;553.0;A
2013;;;;;ANDALUCES;1141.0;A
2013;;;;;ANDALUCES;3911.0;A
2013;;;;;ANDALUCES;3338.0;A
2013;;;;;ANDALUCES;23929.0;A
2013;;;;;ANDALUCES;1556.0;A
2013;;;;;ANDALUCES;77737.0;A
2013;;;;;ANDALUCES;716.0;A
2013;;;;;ANDALUCES;103938.0;A
2013;;;;;ANDALUCES;4875.0;A
2013;;;;;ANDALUCES;2.0;A
2013;;;;;ANDALUCES;42.0;A
2013;;;;;ANDALUCES;1.0;A
2013;;;;;ANDALUCES;1.0;A
2013;;;;;ANDALUCES;6.0;A
2013;;;;;ANDALUCES;2.0;A
2013;;;;;ANDALUCES;4929.0;A
2013;;;;;ANDALUCES;129.0;A
2013;;;;;ANDALUCES;19921.0;A
2013;;;;;ANDALUCES;166.0;A
2013;;;;;ANDALUCES;25145.0;A
2013;;;;;ANDALUCES;4.0;A
2013;;;;;ANDALUCES;2653.0;A
2013;;;;;ANDALUCES;17.0;A
2013;;;;;ANDALUCES;10.0;A
2013;;;;;ANDALUCES;3.0;A
2013;;;;;ANDALUCES;6.0;A
2013;;;;;ANDALUCES;20.0;A
2013;;;;;ANDALUCES;68.0;A
2013;;;;;ANDALUCES;2781.0;A
2013;;;;;ANDALUCES;228.0;A
2013;;;;;ANDALUCES;6103.0;A
2013;;;;;ANDALUCES;34.0;A
2013;;;;;ANDALUCES;9146.0;A
2013;;;;;ANDALUCES;2.0;A
2013;;;;;ANDALUCES;1327.0;A
2013;;;;;ANDALUCES;6.0;A
2013;;;;;ANDALUCES;1.0;A
2013;;;;;ANDALUCES;8.0;A
2013;;;;;ANDALUCES;7.0;A
2013;;;;;ANDALUCES;15.0;A
2013;;;;;ANDALUCES;1366.0;A
2013;;;;;ANDALUCES;50.0;A
2013;;;;;ANDALUCES;3093.0;A
2013;;;;;ANDALUCES;20.0;A
2013;;;;;ANDALUCES;4529.0;A
2013;;;;;ANDALUCES;16.0;A
2013;;;;;ANDALUCES;8.0;A
2013;;;;;ANDALUCES;11.0;A
2013;;;;;ANDALUCES;5671.0;A
2013;;;;;ANDALUCES;3.0;A
2013;;;;;ANDALUCES;35.0;A
2013;;;;;ANDALUCES;23.0;A
2013;;;;;ANDALUCES;14.0;A
2013;;;;;ANDALUCES;5781.0;A
2013;;;;;ANDALUCES;194.0;A
2013;;;;;ANDALUCES;19975.0;A
2013;;;;;ANDALUCES;227.0;A
2013;;;;;ANDALUCES;26177.0;A
2013;;;;;ANDALUCES;4.0;A
2013;;;;;ANDALUCES;3.0;A
2013;;;;;ANDALUCES;1.0;A
2013;;;;;ANDALUCES;489.0;A
2013;;;;;ANDALUCES;1.0;A
2013;;;;;ANDALUCES;1.0;A
2013;;;;;ANDALUCES;10.0;A
2013;;;;;ANDALUCES;509.0;A
2013;;;;;ANDALUCES;46.0;A
2013;;;;;ANDALUCES;1223.0;A
2013;;;;;ANDALUCES;5.0;A
2013;;;;;ANDALUCES;1783.0;A
2013;;;;;ANDALUCES;2.0;A
2013;;;;;ANDALUCES;1.0;A
2013;;;;;ANDALUCES;6.0;A
2013;;;;;ANDALUCES;13.0;A
2013;;;;;ANDALUCES;1.0;A
2013;;;;;ANDALUCES;1056.0;A
2013;;;;;ANDALUCES;3.0;A
2013;;;;;ANDALUCES;1082.0;A
2013;;;;;ANDALUCES;41.0;A
2013;;;;;ANDALUCES;3210.0;A
2013;;;;;ANDALUCES;36.0;A
2013;;;;;ANDALUCES;4369.0;A
2013;;;;;ANDALUCES;12.0;A
2013;;;;;ANDALUCES;44.0;A
2013;;;;;ANDALUCES;49.0;A
2013;;;;;ANDALUCES;51.0;A
2013;;;;;ANDALUCES;5.0;A
2013;;;;;ANDALUCES;16.0;A
2013;;;;;ANDALUCES;3823.0;A
2013;;;;;ANDALUCES;47.0;A
2013;;;;;ANDALUCES;4047.0;A
2013;;;;;ANDALUCES;505.0;A
2013;;;;;ANDALUCES;16367.0;A
2013;;;;;ANDALUCES;136.0;A
2013;;;;;ANDALUCES;21055.0;A
2013;;;;;ANDALUCES;14.0;A
2013;;;;;ANDALUCES;77.0;A
2013;;;;;ANDALUCES;32.0;A
2013;;;;;ANDALUCES;33.0;A
2013;;;;;ANDALUCES;50.0;A
2013;;;;;ANDALUCES;18.0;A
2013;;;;;ANDALUCES;28.0;A
2013;;;;;ANDALUCES;3182.0;A
2013;;;;;ANDALUCES;3434.0;A
2013;;;;;ANDALUCES;363.0;A
2013;;;;;ANDALUCES;7845.0;A
2013;;;;;ANDALUCES;92.0;A
2013;;;;;ANDALUCES;11734.0;A
2013;;;;;ANDALUCES;36.0;A
2013;;;;;ANDALUCES;194.0;A
2013;;;;;ANDALUCES;70.0;A
2013;;;;;ANDALUCES;183.0;A
2013;;;;;ANDALUCES;30.0;A
2013;;;;;ANDALUCES;66.0;A
2013;;;;;ANDALUCES;258.0;A
2013;;;;;ANDALUCES;209.0;A
2013;;;;;ANDALUCES;1046.0;A
2013;;;;;ANDALUCES;251.0;A
2013;;;;;ANDALUCES;1137.0;A
2013;;;;;ANDALUCES;4.0;A
2013;;;;;ANDALUCES;2438.0;A
2013;;;;;ANDALUCES;32.0;A
2013;;;;;ANDALUCES;4.0;A
2013;;;;;ANDALUCES;1.0;A
2013;;;;;ANDALUCES;1.0;A
2013;;;;;ANDALUCES;38.0;A
2013;;;;;ANDALUCES;13.0;A
2013;;;;;ANDALUCES;25.0;A
2013;;;;;ANDALUCES;76.0;A
2013;;;;;ANDALUCES;164.0;A
2013;;;;;ANDALUCES;6.0;A
2013;;;;;ANDALUCES;3.0;A
2013;;;;;ANDALUCES;8.0;A
2013;;;;;ANDALUCES;181.0;A
2013;;;;;ANDALUCES;27.0;A
2013;;;;;ANDALUCES;136.0;A
2013;;;;;ANDALUCES;344.0;A
2013;;;;;ANDALUCES;57.0;A
2013;;;;;ANDALUCES;4.0;A
2013;;;;;ANDALUCES;61.0;A
2013;;;;;ANDALUCES;8.0;A
2013;;;;;ANDALUCES;35.0;A
2013;;;;;ANDALUCES;104.0;A
2013;;;;;ANDALUCES;2.0;A
2013;;;;;ANDALUCES;3.0;A
2013;;;;;ANDALUCES;2.0;A
