TEMPORAL;TERRITORIO;SEXO;LUGARNACIMIEN;INDICATOR;OBS_VALUE;FREQ
;;;;ANDALUCES;1081.0;A
;;;;ANDALUCES;100303.0;A
;;;;ANDALUCES;10242.0;A
;;;;ANDALUCES;11.0;A
;;;;ANDALUCES;18.0;A
;;;;ANDALUCES;129.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;24.0;A
;;;;ANDALUCES;28.0;A
;;;;ANDALUCES;20.0;A
;;;;ANDALUCES;10479.0;A
;;;;ANDALUCES;531.0;A
;;;;ANDALUCES;20083.0;A
;;;;ANDALUCES;317.0;A
;;;;ANDALUCES;31410.0;A
;;;;ANDALUCES;4900.0;A
;;;;ANDALUCES;4.0;A
;;;;ANDALUCES;11.0;A
;;;;ANDALUCES;61.0;A
;;;;ANDALUCES;4.0;A
;;;;ANDALUCES;12.0;A
;;;;ANDALUCES;17.0;A
;;;;ANDALUCES;11.0;A
;;;;ANDALUCES;5020.0;A
;;;;ANDALUCES;269.0;A
;;;;ANDALUCES;9627.0;A
;;;;ANDALUCES;169.0;A
;;;;ANDALUCES;15085.0;A
;;;;ANDALUCES;5342.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;68.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;12.0;A
;;;;ANDALUCES;11.0;A
;;;;ANDALUCES;9.0;A
;;;;ANDALUCES;5459.0;A
;;;;ANDALUCES;262.0;A
;;;;ANDALUCES;10456.0;A
;;;;ANDALUCES;148.0;A
;;;;ANDALUCES;16325.0;A
;;;;ANDALUCES;17.0;A
;;;;ANDALUCES;10549.0;A
;;;;ANDALUCES;45.0;A
;;;;ANDALUCES;59.0;A
;;;;ANDALUCES;25.0;A
;;;;ANDALUCES;30.0;A
;;;;ANDALUCES;178.0;A
;;;;ANDALUCES;221.0;A
;;;;ANDALUCES;11124.0;A
;;;;ANDALUCES;850.0;A
;;;;ANDALUCES;11828.0;A
;;;;ANDALUCES;220.0;A
;;;;ANDALUCES;24022.0;A
;;;;ANDALUCES;9.0;A
;;;;ANDALUCES;5009.0;A
;;;;ANDALUCES;19.0;A
;;;;ANDALUCES;29.0;A
;;;;ANDALUCES;9.0;A
;;;;ANDALUCES;15.0;A
;;;;ANDALUCES;90.0;A
;;;;ANDALUCES;97.0;A
;;;;ANDALUCES;5277.0;A
;;;;ANDALUCES;408.0;A
;;;;ANDALUCES;5925.0;A
;;;;ANDALUCES;118.0;A
;;;;ANDALUCES;11728.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;5540.0;A
;;;;ANDALUCES;26.0;A
;;;;ANDALUCES;30.0;A
;;;;ANDALUCES;16.0;A
;;;;ANDALUCES;15.0;A
;;;;ANDALUCES;88.0;A
;;;;ANDALUCES;124.0;A
;;;;ANDALUCES;5847.0;A
;;;;ANDALUCES;442.0;A
;;;;ANDALUCES;5903.0;A
;;;;ANDALUCES;102.0;A
;;;;ANDALUCES;12294.0;A
;;;;ANDALUCES;12.0;A
;;;;ANDALUCES;14.0;A
;;;;ANDALUCES;7920.0;A
;;;;ANDALUCES;42.0;A
;;;;ANDALUCES;11.0;A
;;;;ANDALUCES;48.0;A
;;;;ANDALUCES;30.0;A
;;;;ANDALUCES;72.0;A
;;;;ANDALUCES;8149.0;A
;;;;ANDALUCES;399.0;A
;;;;ANDALUCES;7591.0;A
;;;;ANDALUCES;172.0;A
;;;;ANDALUCES;16311.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;3968.0;A
;;;;ANDALUCES;18.0;A
;;;;ANDALUCES;5.0;A
;;;;ANDALUCES;21.0;A
;;;;ANDALUCES;15.0;A
;;;;ANDALUCES;29.0;A
;;;;ANDALUCES;4071.0;A
;;;;ANDALUCES;186.0;A
;;;;ANDALUCES;3839.0;A
;;;;ANDALUCES;83.0;A
;;;;ANDALUCES;8179.0;A
;;;;ANDALUCES;5.0;A
;;;;ANDALUCES;6.0;A
;;;;ANDALUCES;3952.0;A
;;;;ANDALUCES;24.0;A
;;;;ANDALUCES;6.0;A
;;;;ANDALUCES;27.0;A
;;;;ANDALUCES;15.0;A
;;;;ANDALUCES;43.0;A
;;;;ANDALUCES;4078.0;A
;;;;ANDALUCES;213.0;A
;;;;ANDALUCES;3752.0;A
;;;;ANDALUCES;89.0;A
;;;;ANDALUCES;8132.0;A
;;;;ANDALUCES;74.0;A
;;;;ANDALUCES;36.0;A
;;;;ANDALUCES;44.0;A
;;;;ANDALUCES;14595.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;131.0;A
;;;;ANDALUCES;76.0;A
;;;;ANDALUCES;54.0;A
;;;;ANDALUCES;15017.0;A
;;;;ANDALUCES;785.0;A
;;;;ANDALUCES;23407.0;A
;;;;ANDALUCES;506.0;A
;;;;ANDALUCES;39715.0;A
;;;;ANDALUCES;26.0;A
;;;;ANDALUCES;22.0;A
;;;;ANDALUCES;22.0;A
;;;;ANDALUCES;7139.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;63.0;A
;;;;ANDALUCES;32.0;A
;;;;ANDALUCES;20.0;A
;;;;ANDALUCES;7327.0;A
;;;;ANDALUCES;357.0;A
;;;;ANDALUCES;11456.0;A
;;;;ANDALUCES;260.0;A
;;;;ANDALUCES;19400.0;A
;;;;ANDALUCES;48.0;A
;;;;ANDALUCES;14.0;A
;;;;ANDALUCES;22.0;A
;;;;ANDALUCES;7456.0;A
;;;;ANDALUCES;4.0;A
;;;;ANDALUCES;68.0;A
;;;;ANDALUCES;44.0;A
;;;;ANDALUCES;34.0;A
;;;;ANDALUCES;7690.0;A
;;;;ANDALUCES;428.0;A
;;;;ANDALUCES;11951.0;A
;;;;ANDALUCES;246.0;A
;;;;ANDALUCES;20315.0;A
;;;;ANDALUCES;2.0;A
;;;;ANDALUCES;17.0;A
;;;;ANDALUCES;15.0;A
;;;;ANDALUCES;6.0;A
;;;;ANDALUCES;2716.0;A
;;;;ANDALUCES;5.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;76.0;A
;;;;ANDALUCES;2844.0;A
;;;;ANDALUCES;204.0;A
;;;;ANDALUCES;3193.0;A
;;;;ANDALUCES;39.0;A
;;;;ANDALUCES;6280.0;A
;;;;ANDALUCES;1.0;A
;;;;ANDALUCES;11.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;2.0;A
;;;;ANDALUCES;1338.0;A
;;;;ANDALUCES;2.0;A
;;;;ANDALUCES;2.0;A
;;;;ANDALUCES;40.0;A
;;;;ANDALUCES;1403.0;A
;;;;ANDALUCES;97.0;A
;;;;ANDALUCES;1591.0;A
;;;;ANDALUCES;22.0;A
;;;;ANDALUCES;3113.0;A
;;;;ANDALUCES;1.0;A
;;;;ANDALUCES;6.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;4.0;A
;;;;ANDALUCES;1378.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;5.0;A
;;;;ANDALUCES;36.0;A
;;;;ANDALUCES;1441.0;A
;;;;ANDALUCES;107.0;A
;;;;ANDALUCES;1602.0;A
;;;;ANDALUCES;17.0;A
;;;;ANDALUCES;3167.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;4.0;A
;;;;ANDALUCES;30.0;A
;;;;ANDALUCES;49.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;5049.0;A
;;;;ANDALUCES;16.0;A
;;;;ANDALUCES;15.0;A
;;;;ANDALUCES;5174.0;A
;;;;ANDALUCES;220.0;A
;;;;ANDALUCES;5071.0;A
;;;;ANDALUCES;143.0;A
;;;;ANDALUCES;10608.0;A
;;;;ANDALUCES;6.0;A
;;;;ANDALUCES;1.0;A
;;;;ANDALUCES;18.0;A
;;;;ANDALUCES;21.0;A
;;;;ANDALUCES;1.0;A
;;;;ANDALUCES;2468.0;A
;;;;ANDALUCES;11.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;2533.0;A
;;;;ANDALUCES;120.0;A
;;;;ANDALUCES;2577.0;A
;;;;ANDALUCES;66.0;A
;;;;ANDALUCES;5296.0;A
;;;;ANDALUCES;2.0;A
;;;;ANDALUCES;3.0;A
;;;;ANDALUCES;12.0;A
;;;;ANDALUCES;28.0;A
;;;;ANDALUCES;2.0;A
;;;;ANDALUCES;2581.0;A
;;;;ANDALUCES;5.0;A
;;;;ANDALUCES;8.0;A
;;;;ANDALUCES;2641.0;A
;;;;ANDALUCES;100.0;A
;;;;ANDALUCES;2494.0;A
;;;;ANDALUCES;77.0;A
;;;;ANDALUCES;5312.0;A
;;;;ANDALUCES;38.0;A
;;;;ANDALUCES;278.0;A
;;;;ANDALUCES;207.0;A
;;;;ANDALUCES;195.0;A
;;;;ANDALUCES;14.0;A
;;;;ANDALUCES;103.0;A
;;;;ANDALUCES;12561.0;A
;;;;ANDALUCES;180.0;A
;;;;ANDALUCES;13576.0;A
;;;;ANDALUCES;1765.0;A
;;;;ANDALUCES;25069.0;A
;;;;ANDALUCES;480.0;A
;;;;ANDALUCES;40890.0;A
;;;;ANDALUCES;23.0;A
;;;;ANDALUCES;131.0;A
;;;;ANDALUCES;95.0;A
;;;;ANDALUCES;82.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;48.0;A
;;;;ANDALUCES;6151.0;A
;;;;ANDALUCES;103.0;A
;;;;ANDALUCES;6640.0;A
;;;;ANDALUCES;846.0;A
;;;;ANDALUCES;12534.0;A
;;;;ANDALUCES;251.0;A
;;;;ANDALUCES;20271.0;A
;;;;ANDALUCES;15.0;A
;;;;ANDALUCES;147.0;A
;;;;ANDALUCES;112.0;A
;;;;ANDALUCES;113.0;A
;;;;ANDALUCES;7.0;A
;;;;ANDALUCES;55.0;A
;;;;ANDALUCES;6410.0;A
;;;;ANDALUCES;77.0;A
;;;;ANDALUCES;6936.0;A
;;;;ANDALUCES;919.0;A
;;;;ANDALUCES;12535.0;A
;;;;ANDALUCES;229.0;A
;;;;ANDALUCES;20619.0;A
;;;;ANDALUCES;36.0;A
;;;;ANDALUCES;224.0;A
;;;;ANDALUCES;138.0;A
;;;;ANDALUCES;78.0;A
;;;;ANDALUCES;166.0;A
;;;;ANDALUCES;66.0;A
;;;;ANDALUCES;99.0;A
;;;;ANDALUCES;11264.0;A
;;;;ANDALUCES;12071.0;A
;;;;ANDALUCES;1053.0;A
;;;;ANDALUCES;14260.0;A
;;;;ANDALUCES;317.0;A
;;;;ANDALUCES;27701.0;A
;;;;ANDALUCES;20.0;A
;;;;ANDALUCES;114.0;A
;;;;ANDALUCES;76.0;A
;;;;ANDALUCES;38.0;A
;;;;ANDALUCES;73.0;A
;;;;ANDALUCES;35.0;A
;;;;ANDALUCES;44.0;A
;;;;ANDALUCES;5377.0;A
;;;;ANDALUCES;5777.0;A
;;;;ANDALUCES;518.0;A
;;;;ANDALUCES;7123.0;A
;;;;ANDALUCES;144.0;A
;;;;ANDALUCES;13562.0;A
;;;;ANDALUCES;16.0;A
;;;;ANDALUCES;110.0;A
;;;;ANDALUCES;62.0;A
;;;;ANDALUCES;40.0;A
;;;;ANDALUCES;93.0;A
;;;;ANDALUCES;31.0;A
;;;;ANDALUCES;55.0;A
;;;;ANDALUCES;5887.0;A
;;;;ANDALUCES;6294.0;A
;;;;ANDALUCES;535.0;A
;;;;ANDALUCES;7137.0;A
;;;;ANDALUCES;173.0;A
;;;;ANDALUCES;14139.0;A
2012;;;;ANDALUCES;10477.0;A
2012;;;;ANDALUCES;11384.0;A
2012;;;;ANDALUCES;8483.0;A
2012;;;;ANDALUCES;15285.0;A
2012;;;;ANDALUCES;2959.0;A
2012;;;;ANDALUCES;5480.0;A
2012;;;;ANDALUCES;13345.0;A
2012;;;;ANDALUCES;12226.0;A
2012;;;;ANDALUCES;79639.0;A
2012;;;;ANDALUCES;6134.0;A
2012;;;;ANDALUCES;120632.0;A
2012;;;;ANDALUCES;2009.0;A
2012;;;;ANDALUCES;208414.0;A
2012;;;;ANDALUCES;5021.0;A
2012;;;;ANDALUCES;5433.0;A
2012;;;;ANDALUCES;4253.0;A
2012;;;;ANDALUCES;7451.0;A
2012;;;;ANDALUCES;1436.0;A
2012;;;;ANDALUCES;2673.0;A
2012;;;;ANDALUCES;6550.0;A
2012;;;;ANDALUCES;5851.0;A
2012;;;;ANDALUCES;38668.0;A
2012;;;;ANDALUCES;3022.0;A
2012;;;;ANDALUCES;59635.0;A
2012;;;;ANDALUCES;1016.0;A
2012;;;;ANDALUCES;102341.0;A
2012;;;;ANDALUCES;5456.0;A
2012;;;;ANDALUCES;5951.0;A
2012;;;;ANDALUCES;4230.0;A
2012;;;;ANDALUCES;7834.0;A
2012;;;;ANDALUCES;1523.0;A
2012;;;;ANDALUCES;2807.0;A
2012;;;;ANDALUCES;6795.0;A
2012;;;;ANDALUCES;6375.0;A
2012;;;;ANDALUCES;40971.0;A
2012;;;;ANDALUCES;3112.0;A
2012;;;;ANDALUCES;60997.0;A
2012;;;;ANDALUCES;993.0;A
2012;;;;ANDALUCES;106073.0;A
2012;;;;ANDALUCES;10283.0;A
2012;;;;ANDALUCES;11.0;A
2012;;;;ANDALUCES;16.0;A
2012;;;;ANDALUCES;137.0;A
2012;;;;ANDALUCES;5.0;A
2012;;;;ANDALUCES;23.0;A
2012;;;;ANDALUCES;27.0;A
2012;;;;ANDALUCES;20.0;A
2012;;;;ANDALUCES;10522.0;A
2012;;;;ANDALUCES;545.0;A
2012;;;;ANDALUCES;22271.0;A
2012;;;;ANDALUCES;295.0;A
2012;;;;ANDALUCES;33633.0;A
2012;;;;ANDALUCES;4925.0;A
2012;;;;ANDALUCES;4.0;A
2012;;;;ANDALUCES;10.0;A
2012;;;;ANDALUCES;69.0;A
2012;;;;ANDALUCES;3.0;A
2012;;;;ANDALUCES;12.0;A
2012;;;;ANDALUCES;16.0;A
2012;;;;ANDALUCES;11.0;A
2012;;;;ANDALUCES;5050.0;A
2012;;;;ANDALUCES;277.0;A
2012;;;;ANDALUCES;10664.0;A
2012;;;;ANDALUCES;155.0;A
2012;;;;ANDALUCES;16146.0;A
2012;;;;ANDALUCES;5358.0;A
2012;;;;ANDALUCES;7.0;A
2012;;;;ANDALUCES;6.0;A
2012;;;;ANDALUCES;68.0;A
2012;;;;ANDALUCES;2.0;A
2012;;;;ANDALUCES;11.0;A
2012;;;;ANDALUCES;11.0;A
2012;;;;ANDALUCES;9.0;A
2012;;;;ANDALUCES;5472.0;A
2012;;;;ANDALUCES;268.0;A
2012;;;;ANDALUCES;11607.0;A
2012;;;;ANDALUCES;140.0;A
2012;;;;ANDALUCES;17487.0;A
2012;;;;ANDALUCES;15.0;A
2012;;;;ANDALUCES;10737.0;A
2012;;;;ANDALUCES;50.0;A
2012;;;;ANDALUCES;59.0;A
2012;;;;ANDALUCES;27.0;A
2012;;;;ANDALUCES;31.0;A
2012;;;;ANDALUCES;183.0;A
2012;;;;ANDALUCES;233.0;A
2012;;;;ANDALUCES;11335.0;A
2012;;;;ANDALUCES;887.0;A
2012;;;;ANDALUCES;12845.0;A
2012;;;;ANDALUCES;207.0;A
2012;;;;ANDALUCES;25274.0;A
2012;;;;ANDALUCES;8.0;A
2012;;;;ANDALUCES;5105.0;A
2012;;;;ANDALUCES;23.0;A
2012;;;;ANDALUCES;28.0;A
2012;;;;ANDALUCES;9.0;A
2012;;;;ANDALUCES;15.0;A
2012;;;;ANDALUCES;92.0;A
2012;;;;ANDALUCES;102.0;A
2012;;;;ANDALUCES;5382.0;A
2012;;;;ANDALUCES;434.0;A
2012;;;;ANDALUCES;6422.0;A
2012;;;;ANDALUCES;112.0;A
2012;;;;ANDALUCES;12350.0;A
2012;;;;ANDALUCES;7.0;A
2012;;;;ANDALUCES;5632.0;A
2012;;;;ANDALUCES;27.0;A
2012;;;;ANDALUCES;31.0;A
2012;;;;ANDALUCES;18.0;A
2012;;;;ANDALUCES;16.0;A
2012;;;;ANDALUCES;91.0;A
2012;;;;ANDALUCES;131.0;A
2012;;;;ANDALUCES;5953.0;A
2012;;;;ANDALUCES;453.0;A
2012;;;;ANDALUCES;6423.0;A
2012;;;;ANDALUCES;95.0;A
2012;;;;ANDALUCES;12924.0;A
2012;;;;ANDALUCES;13.0;A
2012;;;;ANDALUCES;16.0;A
2012;;;;ANDALUCES;7970.0;A
2012;;;;ANDALUCES;38.0;A
2012;;;;ANDALUCES;10.0;A
2012;;;;ANDALUCES;43.0;A
2012;;;;ANDALUCES;34.0;A
2012;;;;ANDALUCES;78.0;A
2012;;;;ANDALUCES;8202.0;A
2012;;;;ANDALUCES;403.0;A
2012;;;;ANDALUCES;8101.0;A
2012;;;;ANDALUCES;157.0;A
2012;;;;ANDALUCES;16863.0;A
2012;;;;ANDALUCES;8.0;A
2012;;;;ANDALUCES;10.0;A
2012;;;;ANDALUCES;3998.0;A
2012;;;;ANDALUCES;14.0;A
2012;;;;ANDALUCES;4.0;A
2012;;;;ANDALUCES;18.0;A
2012;;;;ANDALUCES;17.0;A
2012;;;;ANDALUCES;32.0;A
2012;;;;ANDALUCES;4101.0;A
2012;;;;ANDALUCES;186.0;A
2012;;;;ANDALUCES;4108.0;A
2012;;;;ANDALUCES;73.0;A
2012;;;;ANDALUCES;8468.0;A
2012;;;;ANDALUCES;5.0;A
2012;;;;ANDALUCES;6.0;A
2012;;;;ANDALUCES;3972.0;A
2012;;;;ANDALUCES;24.0;A
2012;;;;ANDALUCES;6.0;A
2012;;;;ANDALUCES;25.0;A
2012;;;;ANDALUCES;17.0;A
2012;;;;ANDALUCES;46.0;A
2012;;;;ANDALUCES;4101.0;A
2012;;;;ANDALUCES;217.0;A
2012;;;;ANDALUCES;3993.0;A
2012;;;;ANDALUCES;84.0;A
2012;;;;ANDALUCES;8395.0;A
2012;;;;ANDALUCES;75.0;A
2012;;;;ANDALUCES;43.0;A
2012;;;;ANDALUCES;46.0;A
2012;;;;ANDALUCES;14697.0;A
2012;;;;ANDALUCES;12.0;A
2012;;;;ANDALUCES;143.0;A
2012;;;;ANDALUCES;84.0;A
2012;;;;ANDALUCES;57.0;A
2012;;;;ANDALUCES;15157.0;A
2012;;;;ANDALUCES;832.0;A
2012;;;;ANDALUCES;25488.0;A
2012;;;;ANDALUCES;457.0;A
2012;;;;ANDALUCES;41934.0;A
2012;;;;ANDALUCES;29.0;A
2012;;;;ANDALUCES;25.0;A
2012;;;;ANDALUCES;21.0;A
2012;;;;ANDALUCES;7186.0;A
2012;;;;ANDALUCES;6.0;A
2012;;;;ANDALUCES;70.0;A
2012;;;;ANDALUCES;37.0;A
2012;;;;ANDALUCES;21.0;A
2012;;;;ANDALUCES;7395.0;A
2012;;;;ANDALUCES;389.0;A
2012;;;;ANDALUCES;12508.0;A
2012;;;;ANDALUCES;239.0;A
2012;;;;ANDALUCES;20531.0;A
2012;;;;ANDALUCES;46.0;A
2012;;;;ANDALUCES;18.0;A
2012;;;;ANDALUCES;25.0;A
2012;;;;ANDALUCES;7511.0;A
2012;;;;ANDALUCES;6.0;A
2012;;;;ANDALUCES;73.0;A
2012;;;;ANDALUCES;47.0;A
2012;;;;ANDALUCES;36.0;A
2012;;;;ANDALUCES;7762.0;A
2012;;;;ANDALUCES;443.0;A
2012;;;;ANDALUCES;12980.0;A
2012;;;;ANDALUCES;218.0;A
2012;;;;ANDALUCES;21403.0;A
2012;;;;ANDALUCES;2.0;A
2012;;;;ANDALUCES;20.0;A
2012;;;;ANDALUCES;17.0;A
2012;;;;ANDALUCES;5.0;A
2012;;;;ANDALUCES;2718.0;A
2012;;;;ANDALUCES;6.0;A
2012;;;;ANDALUCES;7.0;A
2012;;;;ANDALUCES;90.0;A
2012;;;;ANDALUCES;2865.0;A
2012;;;;ANDALUCES;204.0;A
2012;;;;ANDALUCES;3434.0;A
2012;;;;ANDALUCES;33.0;A
2012;;;;ANDALUCES;6536.0;A
2012;;;;ANDALUCES;1.0;A
2012;;;;ANDALUCES;14.0;A
2012;;;;ANDALUCES;9.0;A
2012;;;;ANDALUCES;2.0;A
2012;;;;ANDALUCES;1334.0;A
2012;;;;ANDALUCES;3.0;A
2012;;;;ANDALUCES;2.0;A
2012;;;;ANDALUCES;51.0;A
2012;;;;ANDALUCES;1416.0;A
2012;;;;ANDALUCES;100.0;A
2012;;;;ANDALUCES;1698.0;A
2012;;;;ANDALUCES;19.0;A
2012;;;;ANDALUCES;3233.0;A
2012;;;;ANDALUCES;1.0;A
2012;;;;ANDALUCES;6.0;A
2012;;;;ANDALUCES;8.0;A
2012;;;;ANDALUCES;3.0;A
2012;;;;ANDALUCES;1384.0;A
2012;;;;ANDALUCES;3.0;A
2012;;;;ANDALUCES;5.0;A
2012;;;;ANDALUCES;39.0;A
2012;;;;ANDALUCES;1449.0;A
2012;;;;ANDALUCES;104.0;A
2012;;;;ANDALUCES;1736.0;A
2012;;;;ANDALUCES;14.0;A
2012;;;;ANDALUCES;3303.0;A
2012;;;;ANDALUCES;8.0;A
2012;;;;ANDALUCES;6.0;A
2012;;;;ANDALUCES;26.0;A
2012;;;;ANDALUCES;58.0;A
2012;;;;ANDALUCES;4.0;A
2012;;;;ANDALUCES;5062.0;A
2012;;;;ANDALUCES;20.0;A
2012;;;;ANDALUCES;15.0;A
2012;;;;ANDALUCES;5199.0;A
2012;;;;ANDALUCES;250.0;A
2012;;;;ANDALUCES;5546.0;A
2012;;;;ANDALUCES;130.0;A
2012;;;;ANDALUCES;11125.0;A
2012;;;;ANDALUCES;6.0;A
2012;;;;ANDALUCES;2.0;A
2012;;;;ANDALUCES;15.0;A
2012;;;;ANDALUCES;24.0;A
2012;;;;ANDALUCES;1.0;A
2012;;;;ANDALUCES;2470.0;A
2012;;;;ANDALUCES;12.0;A
2012;;;;ANDALUCES;6.0;A
2012;;;;ANDALUCES;2536.0;A
2012;;;;ANDALUCES;138.0;A
2012;;;;ANDALUCES;2795.0;A
2012;;;;ANDALUCES;58.0;A
2012;;;;ANDALUCES;5527.0;A
2012;;;;ANDALUCES;2.0;A
2012;;;;ANDALUCES;4.0;A
2012;;;;ANDALUCES;11.0;A
2012;;;;ANDALUCES;34.0;A
2012;;;;ANDALUCES;3.0;A
2012;;;;ANDALUCES;2592.0;A
2012;;;;ANDALUCES;8.0;A
2012;;;;ANDALUCES;9.0;A
2012;;;;ANDALUCES;2663.0;A
2012;;;;ANDALUCES;112.0;A
2012;;;;ANDALUCES;2751.0;A
2012;;;;ANDALUCES;72.0;A
2012;;;;ANDALUCES;5598.0;A
2012;;;;ANDALUCES;43.0;A
2012;;;;ANDALUCES;296.0;A
2012;;;;ANDALUCES;213.0;A
2012;;;;ANDALUCES;205.0;A
2012;;;;ANDALUCES;13.0;A
2012;;;;ANDALUCES;106.0;A
2012;;;;ANDALUCES;12882.0;A
2012;;;;ANDALUCES;181.0;A
2012;;;;ANDALUCES;13939.0;A
2012;;;;ANDALUCES;1876.0;A
2012;;;;ANDALUCES;27519.0;A
2012;;;;ANDALUCES;433.0;A
2012;;;;ANDALUCES;43767.0;A
2012;;;;ANDALUCES;25.0;A
2012;;;;ANDALUCES;142.0;A
2012;;;;ANDALUCES;97.0;A
2012;;;;ANDALUCES;88.0;A
2012;;;;ANDALUCES;6.0;A
2012;;;;ANDALUCES;50.0;A
2012;;;;ANDALUCES;6322.0;A
2012;;;;ANDALUCES;99.0;A
2012;;;;ANDALUCES;6829.0;A
2012;;;;ANDALUCES;922.0;A
2012;;;;ANDALUCES;13749.0;A
2012;;;;ANDALUCES;230.0;A
2012;;;;ANDALUCES;21730.0;A
2012;;;;ANDALUCES;18.0;A
2012;;;;ANDALUCES;154.0;A
2012;;;;ANDALUCES;116.0;A
2012;;;;ANDALUCES;117.0;A
2012;;;;ANDALUCES;7.0;A
2012;;;;ANDALUCES;56.0;A
2012;;;;ANDALUCES;6560.0;A
2012;;;;ANDALUCES;82.0;A
2012;;;;ANDALUCES;7110.0;A
2012;;;;ANDALUCES;954.0;A
2012;;;;ANDALUCES;13770.0;A
2012;;;;ANDALUCES;203.0;A
2012;;;;ANDALUCES;22037.0;A
2012;;;;ANDALUCES;38.0;A
2012;;;;ANDALUCES;255.0;A
2012;;;;ANDALUCES;145.0;A
2012;;;;ANDALUCES;86.0;A
2012;;;;ANDALUCES;170.0;A
2012;;;;ANDALUCES;66.0;A
2012;;;;ANDALUCES;108.0;A
2012;;;;ANDALUCES;11552.0;A
2012;;;;ANDALUCES;12420.0;A
2012;;;;ANDALUCES;1137.0;A
2012;;;;ANDALUCES;15428.0;A
2012;;;;ANDALUCES;297.0;A
2012;;;;ANDALUCES;29282.0;A
2012;;;;ANDALUCES;19.0;A
2012;;;;ANDALUCES;131.0;A
2012;;;;ANDALUCES;80.0;A
2012;;;;ANDALUCES;40.0;A
2012;;;;ANDALUCES;73.0;A
2012;;;;ANDALUCES;35.0;A
2012;;;;ANDALUCES;52.0;A
2012;;;;ANDALUCES;5529.0;A
2012;;;;ANDALUCES;5959.0;A
2012;;;;ANDALUCES;576.0;A
2012;;;;ANDALUCES;7691.0;A
2012;;;;ANDALUCES;130.0;A
2012;;;;ANDALUCES;14356.0;A
2012;;;;ANDALUCES;19.0;A
2012;;;;ANDALUCES;124.0;A
2012;;;;ANDALUCES;65.0;A
2012;;;;ANDALUCES;46.0;A
2012;;;;ANDALUCES;97.0;A
2012;;;;ANDALUCES;31.0;A
2012;;;;ANDALUCES;56.0;A
2012;;;;ANDALUCES;6023.0;A
2012;;;;ANDALUCES;6461.0;A
2012;;;;ANDALUCES;561.0;A
2012;;;;ANDALUCES;7737.0;A
2012;;;;ANDALUCES;167.0;A
2012;;;;ANDALUCES;14926.0;A
2013;;;;ANDALUCES;10574.0;A
2013;;;;ANDALUCES;11796.0;A
2013;;;;ANDALUCES;8624.0;A
2013;;;;ANDALUCES;15586.0;A
2013;;;;ANDALUCES;3044.0;A
2013;;;;ANDALUCES;5573.0;A
2013;;;;ANDALUCES;13891.0;A
2013;;;;ANDALUCES;12753.0;A
2013;;;;ANDALUCES;81841.0;A
2013;;;;ANDALUCES;6589.0;A
2013;;;;ANDALUCES;131417.0;A
2013;;;;ANDALUCES;1842.0;A
2013;;;;ANDALUCES;221689.0;A
2013;;;;ANDALUCES;5059.0;A
2013;;;;ANDALUCES;5629.0;A
2013;;;;ANDALUCES;4315.0;A
2013;;;;ANDALUCES;7579.0;A
2013;;;;ANDALUCES;1467.0;A
2013;;;;ANDALUCES;2709.0;A
2013;;;;ANDALUCES;6809.0;A
2013;;;;ANDALUCES;6143.0;A
2013;;;;ANDALUCES;39710.0;A
2013;;;;ANDALUCES;3288.0;A
2013;;;;ANDALUCES;64969.0;A
2013;;;;ANDALUCES;934.0;A
2013;;;;ANDALUCES;108901.0;A
2013;;;;ANDALUCES;5515.0;A
2013;;;;ANDALUCES;6167.0;A
2013;;;;ANDALUCES;4309.0;A
2013;;;;ANDALUCES;8007.0;A
2013;;;;ANDALUCES;1577.0;A
2013;;;;ANDALUCES;2864.0;A
2013;;;;ANDALUCES;7082.0;A
2013;;;;ANDALUCES;6610.0;A
2013;;;;ANDALUCES;42131.0;A
2013;;;;ANDALUCES;3301.0;A
2013;;;;ANDALUCES;66448.0;A
2013;;;;ANDALUCES;908.0;A
2013;;;;ANDALUCES;112788.0;A
2013;;;;ANDALUCES;10378.0;A
2013;;;;ANDALUCES;13.0;A
2013;;;;ANDALUCES;21.0;A
2013;;;;ANDALUCES;146.0;A
2013;;;;ANDALUCES;5.0;A
2013;;;;ANDALUCES;21.0;A
2013;;;;ANDALUCES;28.0;A
2013;;;;ANDALUCES;21.0;A
2013;;;;ANDALUCES;10633.0;A
2013;;;;ANDALUCES;582.0;A
