D_TEMPORAL_0;D_ESTADO_DATO_0;D_IVGS_TIPVENT_0;D_IVGS_SERIEIVGS_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
1994-01;D;04;01;C01;Índice;209.52210654;M
1994-01;D;05;01;C01;Índice;232.372822134;M
1994-01;D;06;01;C01;Índice;195.852258641;M
1994-02;D;04;01;C01;Índice;152.931134124;M
1994-02;D;05;01;C01;Índice;222.195266466;M
1994-02;D;06;01;C01;Índice;120.736108274;M
1994-03;D;04;01;C01;Índice;173.709119435;M
1994-03;D;05;01;C01;Índice;260.683007311;M
1994-03;D;06;01;C01;Índice;133.785752567;M
1994-04;D;04;01;C01;Índice;161.739193115;M
1994-04;D;05;01;C01;Índice;248.618105964;M
1994-04;D;06;01;C01;Índice;122.05798037;M
1994-05;D;04;01;C01;Índice;159.077417046;M
1994-05;D;05;01;C01;Índice;234.171974089;M
1994-05;D;06;01;C01;Índice;124.548018503;M
1994-06;D;04;01;C01;Índice;167.901608013;M
1994-06;D;05;01;C01;Índice;235.036272577;M
1994-06;D;06;01;C01;Índice;136.660055845;M
1994-07;D;04;01;C01;Índice;191.841460654;M
1994-07;D;05;01;C01;Índice;264.916306029;M
1994-07;D;06;01;C01;Índice;157.318149992;M
1994-08;D;04;01;C01;Índice;171.805546247;M
1994-08;D;05;01;C01;Índice;266.345044346;M
1994-08;D;06;01;C01;Índice;128.375299338;M
1994-09;D;04;01;C01;Índice;176.451555385;M
1994-09;D;05;01;C01;Índice;246.924786477;M
1994-09;D;06;01;C01;Índice;143.269416324;M
1994-10;D;04;01;C01;Índice;174.757697887;M
1994-10;D;05;01;C01;Índice;255.779436296;M
1994-10;D;06;01;C01;Índice;137.290250681;M
1994-11;D;04;01;C01;Índice;160.771274544;M
1994-11;D;05;01;C01;Índice;236.905979511;M
1994-11;D;06;01;C01;Índice;125.654702118;M
1994-12;D;04;01;C01;Índice;271.017199713;M
1994-12;D;05;01;C01;Índice;397.947718245;M
1994-12;D;06;01;C01;Índice;212.252694991;M
1995-01;D;04;01;C01;Índice;190.437978727;M
1995-01;D;05;01;C01;Índice;225.84648661;M
1995-01;D;06;01;C01;Índice;171.720407592;M
1995-02;D;04;01;C01;Índice;130.878722695;M
1995-02;D;05;01;C01;Índice;186.970693382;M
1995-02;D;06;01;C01;Índice;104.274189501;M
1995-03;D;04;01;C01;Índice;151.930951601;M
1995-03;D;05;01;C01;Índice;237.576251808;M
1995-03;D;06;01;C01;Índice;111.990233594;M
1995-04;D;04;01;C01;Índice;154.076504432;M
1995-04;D;05;01;C01;Índice;242.479822823;M
1995-04;D;06;01;C01;Índice;113.158399632;M
1995-05;D;04;01;C01;Índice;154.608859646;M
1995-05;D;05;01;C01;Índice;221.136941786;M
1995-05;D;06;01;C01;Índice;123.595040946;M
1995-06;D;04;01;C01;Índice;155.044423003;M
1995-06;D;05;01;C01;Índice;225.387879249;M
1995-06;D;06;01;C01;Índice;122.426874908;M
1995-07;D;04;01;C01;Índice;187.905258468;M
1995-07;D;05;01;C01;Índice;251.069891472;M
1995-07;D;06;01;C01;Índice;159.300958135;M
1995-08;D;04;01;C01;Índice;165.72379123;M
1995-08;D;05;01;C01;Índice;243.308843822;M
1995-08;D;06;01;C01;Índice;129.681800828;M
1995-09;D;04;01;C01;Índice;176.887118742;M
1995-09;D;05;01;C01;Índice;247.083535179;M
1995-09;D;06;01;C01;Índice;144.606659025;M
1995-10;D;04;01;C01;Índice;155.028291027;M
1995-10;D;05;01;C01;Índice;227.13411497;M
1995-10;D;06;01;C01;Índice;121.750568254;M
1995-11;D;04;01;C01;Índice;160.093731545;M
1995-11;D;05;01;C01;Índice;225.58190544;M
1995-11;D;06;01;C01;Índice;129.758653857;M
1995-12;D;04;01;C01;Índice;259.69255244;M
1995-12;D;05;01;C01;Índice;371.789459916;M
1995-12;D;06;01;C01;Índice;207.50317781;M
1996-01;D;04;01;C01;Índice;177.451737908;M
1996-01;D;05;01;C01;Índice;190.674829761;M
1996-01;D;06;01;C01;Índice;172.550420303;M
1996-02;D;04;01;C01;Índice;132.975879598;M
1996-02;D;05;01;C01;Índice;186.617918489;M
1996-02;D;06;01;C01;Índice;107.963134884;M
1996-03;D;04;01;C01;Índice;147.849561629;M
1996-03;D;05;01;C01;Índice;212.247014478;M
1996-03;D;06;01;C01;Índice;117.677357727;M
1996-04;D;04;01;C01;Índice;136.218406808;M
1996-04;D;05;01;C01;Índice;196.442699264;M
1996-04;D;06;01;C01;Índice;107.963134884;M
1996-05;D;04;01;C01;Índice;141.73554266;M
1996-05;D;05;01;C01;Índice;198.841568538;M
1996-05;D;06;01;C01;Índice;114.941389901;M
1996-06;D;04;01;C01;Índice;142.800253087;M
1996-06;D;05;01;C01;Índice;195.984091903;M
1996-06;D;06;01;C01;Índice;118.24607014;M
1996-07;D;04;01;C01;Índice;165.691527277;M
1996-07;D;05;01;C01;Índice;214.963381156;M
1996-07;D;06;01;C01;Índice;143.284786929;M
1996-08;D;04;01;C01;Índice;148.962667985;M
1996-08;D;05;01;C01;Índice;215.704208431;M
1996-08;D;06;01;C01;Índice;117.73884015;M
1996-09;D;04;01;C01;Índice;148.139937201;M
1996-09;D;05;01;C01;Índice;190.304416123;M
1996-09;D;06;01;C01;Índice;128.959382358;M
1996-10;D;04;01;C01;Índice;145.929856465;M
1996-10;D;05;01;C01;Índice;202.545704916;M
1996-10;D;06;01;C01;Índice;119.95220738;M
1996-11;D;04;01;C01;Índice;153.415093409;M
1996-11;D;05;01;C01;Índice;211.082857331;M
1996-11;D;06;01;C01;Índice;127.09953906;M
1996-12;D;04;01;C01;Índice;242.641053624;M
1996-12;D;05;01;C01;Índice;337.552656534;M
1996-12;D;06;01;C01;Índice;199.310644938;M
1997-01;D;04;01;C01;Índice;170.466592225;M
1997-01;D;05;01;C01;Índice;178.698122137;M
1997-01;D;06;01;C01;Índice;165.971801037;M
1997-02;D;04;01;C01;Índice;116.618055758;M
1997-02;D;05;01;C01;Índice;167.903210406;M
1997-02;D;06;01;C01;Índice;93.484024255;M
1997-03;D;04;01;C01;Índice;142.042050207;M
1997-03;D;05;01;C01;Índice;205.120961636;M
1997-03;D;06;01;C01;Índice;113.727112046;M
1997-04;D;04;01;C01;Índice;137.783208497;M
1997-04;D;05;01;C01;Índice;197.18352654;M
1997-04;D;06;01;C01;Índice;111.144850277;M
1997-05;D;04;01;C01;Índice;142.122710088;M
1997-05;D;05;01;C01;Índice;196.954222859;M
1997-05;D;06;01;C01;Índice;117.431428035;M
1997-06;D;04;01;C01;Índice;133.040407502;M
1997-06;D;05;01;C01;Índice;183.795719344;M
1997-06;D;06;01;C01;Índice;110.314837566;M
1997-07;D;04;01;C01;Índice;168.159719632;M
1997-07;D;05;01;C01;Índice;210.024532651;M
1997-07;D;06;01;C01;Índice;149.156358331;M
1997-08;D;04;01;C01;Índice;152.882738196;M
1997-08;D;05;01;C01;Índice;214.71643873;M
1997-08;D;06;01;C01;Índice;125.362660609;M
1997-09;D;04;01;C01;Índice;150.172566198;M
1997-09;D;05;01;C01;Índice;194.467159862;M
1997-09;D;06;01;C01;Índice;129.927730521;M
1997-10;D;04;01;C01;Índice;147.462394201;M
1997-10;D;05;01;C01;Índice;198.418238666;M
1997-10;D;06;01;C01;Índice;124.455794869;M
1997-11;D;04;01;C01;Índice;153.721600957;M
1997-11;D;05;01;C01;Índice;203.057228511;M
1997-11;D;06;01;C01;Índice;131.372567462;M
1997-12;D;04;01;C01;Índice;250.336006259;M
1997-12;D;05;01;C01;Índice;337.411546576;M
1997-12;D;06;01;C01;Índice;210.946193501;M
1998-01;D;04;01;C01;Índice;178.064753002;M
1998-01;D;05;01;C01;Índice;182.402258516;M
1998-01;D;06;01;C01;Índice;175.255646918;M
1998-02;D;04;01;C01;Índice;120.876897467;M
1998-02;D;05;01;C01;Índice;161.570901074;M
1998-02;D;06;01;C01;Índice;102.460458021;M
1998-03;D;04;01;C01;Índice;136.960477712;M
1998-03;D;05;01;C01;Índice;188.910955295;M
1998-03;D;06;01;C01;Índice;113.558035382;M
1998-04;D;04;01;C01;Índice;144.526374538;M
1998-04;D;05;01;C01;Índice;198.153657496;M
1998-04;D;06;01;C01;Índice;120.413325553;M
1998-05;D;04;01;C01;Índice;142.316293802;M
1998-05;D;05;01;C01;Índice;189.739976294;M
1998-05;D;06;01;C01;Índice;120.96666736;M
1998-06;D;04;01;C01;Índice;145.429765203;M
1998-06;D;05;01;C01;Índice;189.68706006;M
1998-06;D;06;01;C01;Índice;125.424143032;M
1998-07;D;04;01;C01;Índice;180.161909905;M
1998-07;D;05;01;C01;Índice;215.51018224;M
1998-07;D;06;01;C01;Índice;163.866028047;M
1998-08;D;04;01;C01;Índice;154.512067789;M
1998-08;D;05;01;C01;Índice;209.495370311;M
1998-08;D;06;01;C01;Índice;129.758653857;M
1998-09;D;04;01;C01;Índice;155.092818931;M
1998-09;D;05;01;C01;Índice;193.197170247;M
1998-09;D;06;01;C01;Índice;137.705257037;M
1998-10;D;04;01;C01;Índice;162.158624495;M
1998-10;D;05;01;C01;Índice;207.096501038;M
1998-10;D;06;01;C01;Índice;141.901432411;M
1998-11;D;04;01;C01;Índice;152.221327172;M
1998-11;D;05;01;C01;Índice;192.015374355;M
1998-11;D;06;01;C01;Índice;134.339094375;M
1998-12;D;04;01;C01;Índice;250.610249854;M
1998-12;D;05;01;C01;Índice;325.87580757;M
1998-12;D;06;01;C01;Índice;216.710170663;M
1999-01;D;04;01;C01;Índice;183.307645259;M
1999-01;D;05;01;C01;Índice;169.137922532;M
1999-01;D;06;01;C01;Índice;188.566591509;M
1999-02;D;04;01;C01;Índice;125.958469962;M
1999-02;D;05;01;C01;Índice;158.625230716;M
1999-02;D;06;01;C01;Índice;111.006514826;M
1999-03;D;04;01;C01;Índice;144.13920711;M
1999-03;D;05;01;C01;Índice;188.029018062;M
1999-03;D;06;01;C01;Índice;124.148382753;M
1999-04;D;04;01;C01;Índice;135.379544047;M
1999-04;D;05;01;C01;Índice;169.102645043;M
1999-04;D;06;01;C01;Índice;119.967577986;M
1999-05;D;04;01;C01;Índice;146.139572155;M
1999-05;D;05;01;C01;Índice;179.227284477;M
1999-05;D;06;01;C01;Índice;131.01904353;M
1999-06;D;04;01;C01;Índice;145.86532856;M
1999-06;D;05;01;C01;Índice;179.544781881;M
1999-06;D;06;01;C01;Índice;130.665519597;M
1999-07;D;04;01;C01;Índice;188.211766015;M
1999-07;D;05;01;C01;Índice;213.711030285;M
1999-07;D;06;01;C01;Índice;176.331589321;M
1999-08;D;04;01;C01;Índice;158.0933665;M
1999-08;D;05;01;C01;Índice;206.373312507;M
1999-08;D;06;01;C01;Índice;136.736908874;M
1999-09;D;04;01;C01;Índice;157.96431069;M
1999-09;D;05;01;C01;Índice;190.075112442;M
1999-09;D;06;01;C01;Índice;143.453863593;M
1999-10;D;04;01;C01;Índice;159.60977226;M
1999-10;D;05;01;C01;Índice;195.790065712;M
1999-10;D;06;01;C01;Índice;143.346269352;M
1999-11;D;04;01;C01;Índice;161.997304733;M
1999-11;D;05;01;C01;Índice;189.016787763;M
1999-11;D;06;01;C01;Índice;149.617476504;M
1999-12;D;04;01;C01;Índice;254.949751445;M
1999-12;D;05;01;C01;Índice;322.330419893;M
1999-12;D;06;01;C01;Índice;224.841221112;M
2000-01;D;04;01;C01;Índice;185.32414228;M
2000-01;D;05;01;C01;Índice;162.223534626;M
2000-01;D;06;01;C01;Índice;194.192233219;M
2000-02;D;04;01;C01;Índice;128.894489626;M
2000-02;D;05;01;C01;Índice;156.508581357;M
2000-02;D;06;01;C01;Índice;116.447709266;M
2000-03;D;04;01;C01;Índice;141.574222898;M
2000-03;D;05;01;C01;Índice;178.239514776;M
2000-03;D;06;01;C01;Índice;125.255066368;M
2000-04;D;04;01;C01;Índice;148.398048819;M
2000-04;D;05;01;C01;Índice;187.376384509;M
2000-04;D;06;01;C01;Índice;131.049784741;M
2000-05;D;04;01;C01;Índice;148.543236605;M
2000-05;D;05;01;C01;Índice;173.353582506;M
2000-05;D;06;01;C01;Índice;137.290250681;M
2000-06;D;04;01;C01;Índice;150.172566198;M
2000-06;D;05;01;C01;Índice;180.461996603;M
2000-06;D;06;01;C01;Índice;136.629314634;M
2000-07;D;04;01;C01;Índice;183.097929568;M
2000-07;D;05;01;C01;Índice;200.958217897;M
2000-07;D;06;01;C01;Índice;174.579340264;M
2000-08;D;04;01;C01;Índice;162.690979709;M
2000-08;D;05;01;C01;Índice;198.947401006;M
2000-08;D;06;01;C01;Índice;146.466502322;M
2000-09;D;04;01;C01;Índice;159.432320522;M
2000-09;D;05;01;C01;Índice;188.505264168;M
2000-09;D;06;01;C01;Índice;146.189831419;M
2000-10;D;04;01;C01;Índice;152.882738196;M
2000-10;D;05;01;C01;Índice;175.840645503;M
2000-10;D;06;01;C01;Índice;142.30106816;M
2000-11;D;04;01;C01;Índice;157.641671167;M
2000-11;D;05;01;C01;Índice;176.122865417;M
2000-11;D;06;01;C01;Índice;148.94116985;M
2000-12;D;04;01;C01;Índice;248.626016785;M
2000-12;D;05;01;C01;Índice;306.790685849;M
2000-12;D;06;01;C01;Índice;222.412665401;M
2001-01;D;04;01;C01;Índice;182.823685973;M
2001-01;D;05;01;C01;Índice;151.111125491;M
2001-01;D;06;01;C01;Índice;197.865807996;M
2001-02;D;04;01;C01;Índice;124.167820607;M
2001-02;D;05;01;C01;Índice;145.343255988;M
2001-02;D;06;01;C01;Índice;114.065265372;M
2001-03;D;04;01;C01;Índice;147.010698868;M
2001-03;D;05;01;C01;Índice;177.304661309;M
2001-03;D;06;01;C01;Índice;132.387027443;M
2001-04;D;04;01;C01;Índice;143.04223273;M
2001-04;D;05;01;C01;Índice;163.546440476;M
2001-04;D;06;01;C01;Índice;133.140187125;M
2001-05;D;04;01;C01;Índice;144.332790824;M
2001-05;D;05;01;C01;Índice;161.500346095;M
2001-05;D;06;01;C01;Índice;135.983749192;M
2001-06;D;04;01;C01;Índice;149.737002842;M
2001-06;D;05;01;C01;Índice;170.03749851;M
2001-06;D;06;01;C01;Índice;139.811030027;M
2001-07;D;04;01;C01;Índice;171.128003248;M
2001-07;D;05;01;C01;Índice;175.787729269;M
2001-07;D;06;01;C01;Índice;168.630915834;M
2001-08;D;04;01;C01;Índice;157.899782785;M
2001-08;D;05;01;C01;Índice;184.730572811;M
2001-08;D;06;01;C01;Índice;144.637400237;M
2001-09;D;04;01;C01;Índice;148.962667985;M
2001-09;D;05;01;C01;Índice;167.303493088;M
2001-09;D;06;01;C01;Índice;139.811030027;M
2001-10;D;04;01;C01;Índice;155.383194502;M
2001-10;D;05;01;C01;Índice;172.947891379;M
2001-10;D;06;01;C01;Índice;146.558725957;M
2001-11;D;04;01;C01;Índice;155.576778216;M
2001-11;D;05;01;C01;Índice;166.051142217;M
2001-11;D;06;01;C01;Índice;150.232300734;M
2001-12;D;04;01;C01;Índice;247.093479048;M
2001-12;D;05;01;C01;Índice;281.990610859;M
2001-12;D;06;01;C01;Índice;229.529255869;M
2002-01;D;04;01;C01;Índice;173.451007817;M
2002-01;D;05;01;C01;Índice;145.255062264;M
2002-01;D;06;01;C01;Índice;186.860454269;M
2002-02;D;04;01;C01;Índice;120.199354468;M
2002-02;D;05;01;C01;Índice;136.559161148;M
2002-02;D;06;01;C01;Índice;111.836527537;M
2002-03;D;04;01;C01;Índice;143.655247824;M
2002-03;D;05;01;C01;Índice;168.767508894;M
2002-03;D;06;01;C01;Índice;130.957561107;M
2002-04;D;04;01;C01;Índice;139.283482281;M
2002-04;D;05;01;C01;Índice;156.949549973;M
2002-04;D;06;01;C01;Índice;130.296625059;M
2002-05;D;04;01;C01;Índice;148.430312772;M
2002-05;D;05;01;C01;Índice;157.61982227;M
2002-05;D;06;01;C01;Índice;143.592199045;M
2002-06;D;04;01;C01;Índice;139.928761328;M
2002-06;D;05;01;C01;Índice;156.06761274;M
2002-06;D;06;01;C01;Índice;131.603126549;M
2002-07;D;04;01;C01;Índice;180.178041881;M
2002-07;D;05;01;C01;Índice;177.163551352;M
2002-07;D;06;01;C01;Índice;180.94277105;M
2002-08;D;04;01;C01;Índice;163.804086065;M
2002-08;D;05;01;C01;Índice;184.836405279;M
2002-08;D;06;01;C01;Índice;152.537891599;M
2002-09;D;04;01;C01;Índice;153.07632191;M
2002-09;D;05;01;C01;Índice;156.667330059;M
2002-09;D;06;01;C01;Índice;150.631936484;M
2002-10;D;04;01;C01;Índice;151.592180102;M
2002-10;D;05;01;C01;Índice;160.583131373;M
2002-10;D;06;01;C01;Índice;146.697061409;M
2002-11;D;04;01;C01;Índice;161.67466521;M
2002-11;D;05;01;C01;Índice;165.574896111;M
2002-11;D;06;01;C01;Índice;159.285587529;M
2002-12;D;04;01;C01;Índice;240.576160674;M
2002-12;D;05;01;C01;Índice;257.666781974;M
2002-12;D;06;01;C01;Índice;231.389099167;M
2003-01;D;04;01;C01;Índice;179.903798286;M
2003-01;D;05;01;C01;Índice;137.035407253;M
2003-01;D;06;01;C01;Índice;200.647887639;M
2003-02;D;04;01;C01;Índice;121.425384657;M
2003-02;D;05;01;C01;Índice;128.251312413;M
2003-02;D;06;01;C01;Índice;117.539022275;M
2003-03;D;04;01;C01;Índice;134.992376619;M
2003-03;D;05;01;C01;Índice;151.340429172;M
2003-03;D;06;01;C01;Índice;126.392491195;M
2003-04;D;04;01;C01;Índice;144.784486156;M
2003-04;D;05;01;C01;Índice;151.781397788;M
2003-04;D;06;01;C01;Índice;140.979196065;M
2003-05;D;04;01;C01;Índice;152.221327172;M
2003-05;D;05;01;C01;Índice;151.305151682;M
2003-05;D;06;01;C01;Índice;152.24585009;M
2003-06;D;04;01;C01;Índice;144.994201847;M
2003-06;D;05;01;C01;Índice;147.689209027;M
2003-06;D;06;01;C01;Índice;143.238675112;M
2003-07;D;04;01;C01;Índice;179.210123311;M
2003-07;D;05;01;C01;Índice;166.66849828;M
2003-07;D;06;01;C01;Índice;184.723940068;M
2003-08;D;04;01;C01;Índice;163.497578518;M
2003-08;D;05;01;C01;Índice;176.352169098;M
2003-08;D;06;01;C01;Índice;156.149983954;M
2003-09;D;04;01;C01;Índice;150.833977221;M
2003-09;D;05;01;C01;Índice;150.423214449;M
2003-09;D;06;01;C01;Índice;150.24767134;M
2003-10;D;04;01;C01;Índice;159.706564117;M
2003-10;D;05;01;C01;Índice;156.420387633;M
2003-10;D;06;01;C01;Índice;160.638200837;M
2003-11;D;04;01;C01;Índice;158.528929856;M
2003-11;D;05;01;C01;Índice;153.192497361;M
2003-11;D;06;01;C01;Índice;160.545977202;M
2003-12;D;04;01;C01;Índice;255.966065944;M
2003-12;D;05;01;C01;Índice;253.997923085;M
2003-12;D;06;01;C01;Índice;255.843732937;M
2004-01;D;04;01;C01;Índice;184.211035924;M
2004-01;D;05;01;C01;Índice;137.352904657;M
2004-01;D;06;01;C01;Índice;207.241877512;M
2004-02;D;04;01;C01;Índice;121.183405015;M
2004-02;D;05;01;C01;Índice;119.64360502;M
2004-02;D;06;01;C01;Índice;121.350932504;M
2004-03;D;04;01;C01;Índice;142.267897873;M
2004-03;D;05;01;C01;Índice;146.983659241;M
2004-03;D;06;01;C01;Índice;139.196205796;M
2004-04;D;04;01;C01;Índice;144.849014061;M
2004-04;D;05;01;C01;Índice;144.97284235;M
2004-04;D;06;01;C01;Índice;144.222393881;M
2004-05;D;04;01;C01;Índice;143.122892611;M
2004-05;D;05;01;C01;Índice;138.023176954;M
2004-05;D;06;01;C01;Índice;145.098518409;M
2004-06;D;04;01;C01;Índice;154.818575336;M
2004-06;D;05;01;C01;Índice;144.831732393;M
2004-06;D;06;01;C01;Índice;159.208734501;M
2004-07;D;04;01;C01;Índice;186.63083235;M
2004-07;D;05;01;C01;Índice;170.125692233;M
2004-07;D;06;01;C01;Índice;194.100009584;M
2004-08;D;04;01;C01;Índice;156.286585168;M
2004-08;D;05;01;C01;Índice;160.318550203;M
2004-08;D;06;01;C01;Índice;153.352533705;M
2004-09;D;04;01;C01;Índice;150.091906318;M
2004-09;D;05;01;C01;Índice;145.184507286;M
2004-09;D;06;01;C01;Índice;151.815473128;M
2004-10;D;04;01;C01;Índice;157.254503738;M
2004-10;D;05;01;C01;Índice;157.760932227;M
2004-10;D;06;01;C01;Índice;156.349801828;M
2004-11;D;04;01;C01;Índice;160.400239092;M
2004-11;D;05;01;C01;Índice;151.605010342;M
2004-11;D;06;01;C01;Índice;164.188810768;M
2004-12;D;04;01;C01;Índice;258.853689679;M
2004-12;D;05;01;C01;Índice;256.308598636;M
2004-12;D;06;01;C01;Índice;258.994707119;M
2005-01;D;04;01;C01;Índice;188.06657823;M
2005-01;D;05;01;C01;Índice;132.625721089;M
2005-01;D;06;01;C01;Índice;215.680340076;M
2005-02;D;04;01;C01;Índice;126.506957152;M
2005-02;D;05;01;C01;Índice;121.583866932;M
2005-02;D;06;01;C01;Índice;128.329187521;M
2005-03;D;04;01;C01;Índice;146.591267488;M
2005-03;D;05;01;C01;Índice;148.447675048;M
2005-03;D;06;01;C01;Índice;144.867959323;M
2005-04;D;04;01;C01;Índice;150.204830151;M
2005-04;D;05;01;C01;Índice;143.261884118;M
2005-04;D;06;01;C01;Índice;153.029750983;M
2005-05;D;04;01;C01;Índice;142.816385063;M
2005-05;D;05;01;C01;Índice;132.643359833;M
2005-05;D;06;01;C01;Índice;147.327256245;M
2005-06;D;04;01;C01;Índice;151.834159744;M
2005-06;D;05;01;C01;Índice;139.82232891;M
2005-06;D;06;01;C01;Índice;157.241296963;M
2005-07;D;04;01;C01;Índice;181.581523808;M
2005-07;D;05;01;C01;Índice;161.394513627;M
2005-07;D;06;01;C01;Índice;190.979776614;M
2005-08;D;04;01;C01;Índice;156.851204334;M
2005-08;D;05;01;C01;Índice;162.100063413;M
2005-08;D;06;01;C01;Índice;153.398645522;M
2005-09;D;04;01;C01;Índice;148.994931938;M
2005-09;D;05;01;C01;Índice;144.531873733;M
2005-09;D;06;01;C01;Índice;150.585824667;M
2005-10;D;04;01;C01;Índice;156.65762062;M
2005-10;D;05;01;C01;Índice;157.337602356;M
2005-10;D;06;01;C01;Índice;155.719606992;M
2005-11;D;04;01;C01;Índice;153.15698179;M
2005-11;D;05;01;C01;Índice;144.17909884;M
2005-11;D;06;01;C01;Índice;157.072220299;M
2005-12;D;04;01;C01;Índice;257.918035061;M
2005-12;D;05;01;C01;Índice;249.976289303;M
2005-12;D;06;01;C01;Índice;260.746956176;M
2006-01;D;04;01;C01;Índice;185.437066113;M
2006-01;D;05;01;C01;Índice;133.560574556;M
2006-01;D;06;01;C01;Índice;211.084528953;M
2006-02;D;04;01;C01;Índice;123.377353774;M
2006-02;D;05;01;C01;Índice;122.21886174;M
2006-02;D;06;01;C01;Índice;123.272258225;M
2006-03;D;04;01;C01;Índice;138.960842758;M
2006-03;D;05;01;C01;Índice;140.333852505;M
2006-03;D;06;01;C01;Índice;137.474697951;M
2006-04;D;04;01;C01;Índice;141.590354874;M
2006-04;D;05;01;C01;Índice;141.37453844;M
2006-04;D;06;01;C01;Índice;141.102160911;M
2006-05;D;04;01;C01;Índice;144.687694299;M
2006-05;D;05;01;C01;Índice;137.546930849;M
2006-05;D;06;01;C01;Índice;147.665409572;M
2006-06;D;04;01;C01;Índice;143.510060039;M
2006-06;D;05;01;C01;Índice;138.569978039;M
2006-06;D;06;01;C01;Índice;145.359818707;M
2006-07;D;04;01;C01;Índice;177.080702456;M
2006-07;D;05;01;C01;Índice;162.329367094;M
2006-07;D;06;01;C01;Índice;183.647997665;M
2006-08;D;04;01;C01;Índice;157.835254881;M
2006-08;D;05;01;C01;Índice;162.8056132;M
2006-08;D;06;01;C01;Índice;154.397734896;M
2006-09;D;04;01;C01;Índice;149.301439485;M
2006-09;D;05;01;C01;Índice;147.918512708;M
2006-09;D;06;01;C01;Índice;149.156358331;M
2006-10;D;04;01;C01;Índice;144.978069871;M
2006-10;D;05;01;C01;Índice;142.591611821;M
2006-10;D;06;01;C01;Índice;145.42130113;M
2006-11;D;04;01;C01;Índice;151.495388245;M
2006-11;D;05;01;C01;Índice;144.743538669;M
2006-11;D;06;01;C01;Índice;154.151805204;M
2006-12;D;04;01;C01;Índice;250.465062069;M
2006-12;D;05;01;C01;Índice;239.057906359;M
2006-12;D;06;01;C01;Índice;254.936867197;M
2007-01;D;04;01;C01;Índice;180.008728283;M
2007-01;D;05;01;C01;Índice;129.013545127;M
2007-01;D;06;01;C01;Índice;207.685791414;M
2007-02;D;04;01;C01;Índice;123.178021204;M
2007-02;D;05;01;C01;Índice;120.603828372;M
2007-02;D;06;01;C01;Índice;124.320193995;M
2007-03;D;04;01;C01;Índice;149.178429791;M
2007-03;D;05;01;C01;Índice;148.515153883;M
2007-03;D;06;01;C01;Índice;149.021852102;M
2007-04;D;04;01;C01;Índice;134.968961009;M
2007-04;D;05;01;C01;Índice;134.531837636;M
2007-04;D;06;01;C01;Índice;134.538238058;M
2007-05;D;04;01;C01;Índice;142.337776283;M
2007-05;D;05;01;C01;Índice;134.611860112;M
2007-05;D;06;01;C01;Índice;145.686917773;M
2007-06;D;04;01;C01;Índice;147.176455981;M
2007-06;D;05;01;C01;Índice;142.025529708;M
2007-06;D;06;01;C01;Índice;149.147420461;M
2007-07;D;04;01;C01;Índice;178.541299591;M
2007-07;D;05;01;C01;Índice;155.518733071;M
2007-07;D;06;01;C01;Índice;190.750036571;M
2007-08;D;04;01;C01;Índice;157.735144125;M
2007-08;D;05;01;C01;Índice;162.162558569;M
2007-08;D;06;01;C01;Índice;154.912248449;M
2007-09;D;04;01;C01;Índice;143.884529597;M
2007-09;D;05;01;C01;Índice;140.616984633;M
2007-09;D;06;01;C01;Índice;145.338952826;M
