D_TEMPORAL_0;D_ESTADO_DATO_0;D_IVGS_TIPVENT_0;D_IVGS_SERIEIVGS_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2011-07;D;04;01;C01;Tasa de variación intermensual;23.476716503;M
2011-07;D;05;01;C01;Tasa de variación intermensual;12.640589964;M
2011-07;D;06;01;C01;Tasa de variación intermensual;28.390202384;M
2011-08;D;04;01;C01;Tasa de variación intermensual;-13.145134963;M
2011-08;D;05;01;C01;Tasa de variación intermensual;-2.350875662;M
2011-08;D;06;01;C01;Tasa de variación intermensual;-17.114651435;M
2011-09;D;04;01;C01;Tasa de variación intermensual;-10.048574309;M
2011-09;D;05;01;C01;Tasa de variación intermensual;-11.579850924;M
2011-09;D;06;01;C01;Tasa de variación intermensual;-9.40884887;M
2011-10;D;04;01;C01;Tasa de variación intermensual;-1.56161667;M
2011-10;D;05;01;C01;Tasa de variación intermensual;3.117453883;M
2011-10;D;06;01;C01;Tasa de variación intermensual;-3.683378855;M
2011-11;D;04;01;C01;Tasa de variación intermensual;0.288981859;M
2011-11;D;05;01;C01;Tasa de variación intermensual;-3.016735326;M
2011-11;D;06;01;C01;Tasa de variación intermensual;1.692128214;M
2011-12;D;04;01;C01;Tasa de variación intermensual;58.315223965;M
2011-12;D;05;01;C01;Tasa de variación intermensual;64.538019039;M
2011-12;D;06;01;C01;Tasa de variación intermensual;55.730590912;M
2012-01;D;04;01;C01;Tasa de variación intermensual;-22.459751045;M
2012-01;D;05;01;C01;Tasa de variación intermensual;-44.075290741;M
2012-01;D;06;01;C01;Tasa de variación intermensual;-12.230757729;M
2012-02;D;04;01;C01;Tasa de variación intermensual;-32.357156241;M
2012-02;D;05;01;C01;Tasa de variación intermensual;-8.736946235;M
2012-02;D;06;01;C01;Tasa de variación intermensual;-39.324617921;M
2012-03;D;04;01;C01;Tasa de variación intermensual;10.687715258;M
2012-03;D;05;01;C01;Tasa de variación intermensual;17.215077615;M
2012-03;D;06;01;C01;Tasa de variación intermensual;7.711516035;M
2012-04;D;04;01;C01;Tasa de variación intermensual;-8.62979547;M
2012-04;D;05;01;C01;Tasa de variación intermensual;-6.667525611;M
2012-04;D;06;01;C01;Tasa de variación intermensual;-9.65469708;M
2012-05;D;04;01;C01;Tasa de variación intermensual;5.562434266;M
2012-05;D;05;01;C01;Tasa de variación intermensual;-2.109895532;M
2012-05;D;06;01;C01;Tasa de variación intermensual;9.264420875;M
2012-06;D;04;01;C01;Tasa de variación intermensual;6.197813428;M
2012-06;D;05;01;C01;Tasa de variación intermensual;9.981742022;M
2012-06;D;06;01;C01;Tasa de variación intermensual;4.642593917;M
2012-07;D;04;01;C01;Tasa de variación intermensual;19.414744317;M
2012-07;D;05;01;C01;Tasa de variación intermensual;7.774595694;M
2012-07;D;06;01;C01;Tasa de variación intermensual;24.902789887;M
2012-08;D;04;01;C01;Tasa de variación intermensual;-4.960060255;M
2012-08;D;05;01;C01;Tasa de variación intermensual;4.318094264;M
2012-08;D;06;01;C01;Tasa de variación intermensual;-8.690202137;M
2012-09;D;04;01;C01;Tasa de variación intermensual;-21.571182657;M
2012-09;D;05;01;C01;Tasa de variación intermensual;-14.264624803;M
2012-09;D;06;01;C01;Tasa de variación intermensual;-24.946061932;M
2012-10;D;04;01;C01;Tasa de variación intermensual;2.210718824;M
2012-10;D;05;01;C01;Tasa de variación intermensual;2.168908422;M
2012-10;D;06;01;C01;Tasa de variación intermensual;2.203236313;M
2012-11;D;04;01;C01;Tasa de variación intermensual;2.128614442;M
2012-11;D;05;01;C01;Tasa de variación intermensual;-0.916191618;M
2012-11;D;06;01;C01;Tasa de variación intermensual;3.685194885;M
2012-12;D;04;01;C01;Tasa de variación intermensual;53.501395742;M
2012-12;D;05;01;C01;Tasa de variación intermensual;58.980022326;M
2012-12;D;06;01;C01;Tasa de variación intermensual;50.88105494;M
2013-01;D;04;01;C01;Tasa de variación intermensual;-20.690708526;M
2013-01;D;05;01;C01;Tasa de variación intermensual;-43.900157041;M
2013-01;D;06;01;C01;Tasa de variación intermensual;-8.122532756;M
2013-02;D;04;01;C01;Tasa de variación intermensual;-31.576866784;M
2013-02;D;05;01;C01;Tasa de variación intermensual;-8.101184391;M
2013-02;D;06;01;C01;Tasa de variación intermensual;-39.306172347;M
2013-03;D;04;01;C01;Tasa de variación intermensual;9.348181838;M
2013-03;D;05;01;C01;Tasa de variación intermensual;17.769134202;M
2013-03;D;06;01;C01;Tasa de variación intermensual;5.172932348;M
2013-04;D;04;01;C01;Tasa de variación intermensual;1.999954231;M
2013-04;D;05;01;C01;Tasa de variación intermensual;-6.3193796;M
2013-04;D;06;01;C01;Tasa de variación intermensual;6.51574094;M
2013-05;D;04;01;C01;Tasa de variación intermensual;1.158135359;M
2013-05;D;05;01;C01;Tasa de variación intermensual;0.043017493;M
2013-05;D;06;01;C01;Tasa de variación intermensual;1.701783809;M
2013-06;D;04;01;C01;Tasa de variación intermensual;6.220111134;M
2013-06;D;05;01;C01;Tasa de variación intermensual;4.393528519;M
2013-06;D;06;01;C01;Tasa de variación intermensual;7.11779999;M
2013-07;D;04;01;C01;Tasa de variación intermensual;23.766003233;M
2013-07;D;05;01;C01;Tasa de variación intermensual;9.672562037;M
2013-07;D;06;01;C01;Tasa de variación intermensual;30.793607048;M
2013-08;D;04;01;C01;Tasa de variación intermensual;-9.864264299;M
2013-08;D;05;01;C01;Tasa de variación intermensual;5.190129317;M
2013-08;D;06;01;C01;Tasa de variación intermensual;-15.860309636;M
2013-09;D;04;01;C01;Tasa de variación intermensual;-12.3455918;M
2013-09;D;05;01;C01;Tasa de variación intermensual;-14.167123326;M
2013-09;D;06;01;C01;Tasa de variación intermensual;-11.576362523;M
2013-10;D;04;01;C01;Tasa de variación intermensual;-2.046653807;M
2013-10;D;05;01;C01;Tasa de variación intermensual;1.589909902;M
2013-10;D;06;01;C01;Tasa de variación intermensual;-3.862588034;M
2013-11;D;04;01;C01;Tasa de variación intermensual;9.945075343;M
2013-11;D;05;01;C01;Tasa de variación intermensual;4.938813514;M
2013-11;D;06;01;C01;Tasa de variación intermensual;12.347819828;M
2013-12;D;04;01;C01;Tasa de variación intermensual;46.32677865;M
2013-12;D;05;01;C01;Tasa de variación intermensual;55.130363432;M
2013-12;D;06;01;C01;Tasa de variación intermensual;42.353782774;M
2014-01;D;04;01;C01;Tasa de variación intermensual;-20.694448474;M
2014-01;D;05;01;C01;Tasa de variación intermensual;-42.230240601;M
2014-01;D;06;01;C01;Tasa de variación intermensual;-9.339629433;M
2014-02;D;04;01;C01;Tasa de variación intermensual;-32.494324256;M
2014-02;D;05;01;C01;Tasa de variación intermensual;-10.58876762;M
2014-02;D;06;01;C01;Tasa de variación intermensual;-39.759943302;M
2014-03;D;04;01;C01;Tasa de variación intermensual;10.010610999;M
2014-03;D;05;01;C01;Tasa de variación intermensual;13.86497598;M
2014-03;D;06;01;C01;Tasa de variación intermensual;8.04009892;M
2014-04;D;04;01;C01;Tasa de variación intermensual;2.611134473;M
2014-04;D;05;01;C01;Tasa de variación intermensual;-2.433069345;M
2014-04;D;06;01;C01;Tasa de variación intermensual;5.009573968;M
2014-05;D;04;01;C01;Tasa de variación intermensual;5.031079778;M
2014-05;D;05;01;C01;Tasa de variación intermensual;0.245501554;M
2014-05;D;06;01;C01;Tasa de variación intermensual;7.162124551;M
2014-06;D;04;01;C01;Tasa de variación intermensual;-1.235174016;M
2014-06;D;05;01;C01;Tasa de variación intermensual;-1.070564638;M
2014-06;D;06;01;C01;Tasa de variación intermensual;-1.298382778;M
2014-07;D;04;01;C01;Tasa de variación intermensual;24.74476287;M
2014-07;D;05;01;C01;Tasa de variación intermensual;15.166752555;M
2014-07;D;06;01;C01;Tasa de variación intermensual;29.423385881;M
2014-08;D;04;01;C01;Tasa de variación intermensual;-8.015709737;M
2014-08;D;05;01;C01;Tasa de variación intermensual;3.062812398;M
2014-08;D;06;01;C01;Tasa de variación intermensual;-12.346128311;M
2014-09;D;04;01;C01;Tasa de variación intermensual;-9.50201731;M
2014-09;D;05;01;C01;Tasa de variación intermensual;-12.053823047;M
2014-09;D;06;01;C01;Tasa de variación intermensual;-8.433517419;M
2014-10;D;04;01;C01;Tasa de variación intermensual;-4.629756639;M
2014-10;D;05;01;C01;Tasa de variación intermensual;-1.072536842;M
2014-10;D;06;01;C01;Tasa de variación intermensual;-6.266678216;M
2014-11;D;04;01;C01;Tasa de variación intermensual;9.63370368;M
2014-11;D;05;01;C01;Tasa de variación intermensual;2.708854445;M
2014-11;D;06;01;C01;Tasa de variación intermensual;12.778838194;M
2014-12;D;04;01;C01;Tasa de variación intermensual;60.008737697;M
2014-12;D;05;01;C01;Tasa de variación intermensual;69.245004864;M
2014-12;D;06;01;C01;Tasa de variación intermensual;56.366855454;M
2015-01;D;04;01;C01;Tasa de variación intermensual;-23.04004748;M
2015-01;D;05;01;C01;Tasa de variación intermensual;-44.026950336;M
2015-01;D;06;01;C01;Tasa de variación intermensual;-12.691469864;M
2015-02;D;04;01;C01;Tasa de variación intermensual;-35.496430295;M
2015-02;D;05;01;C01;Tasa de variación intermensual;-15.631086372;M
2015-02;D;06;01;C01;Tasa de variación intermensual;-41.609085854;M
2015-03;D;04;01;C01;Tasa de variación intermensual;14.438741788;M
2015-03;D;05;01;C01;Tasa de variación intermensual;20.055198974;M
2015-03;D;06;01;C01;Tasa de variación intermensual;11.77498992;M
2015-04;D;04;01;C01;Tasa de variación intermensual;1.436122557;M
2015-04;D;05;01;C01;Tasa de variación intermensual;-3.456926346;M
2015-04;D;06;01;C01;Tasa de variación intermensual;3.482929339;M
2015-05;D;04;01;C01;Tasa de variación intermensual;4.686998853;M
2015-05;D;05;01;C01;Tasa de variación intermensual;1.468929485;M
2015-05;D;06;01;C01;Tasa de variación intermensual;5.991996674;M
2015-06;D;04;01;C01;Tasa de variación intermensual;2.696479495;M
2015-06;D;05;01;C01;Tasa de variación intermensual;2.999911624;M
2015-06;D;06;01;C01;Tasa de variación intermensual;2.630147163;M
2015-07;D;04;01;C01;Tasa de variación intermensual;27.986259093;M
2015-07;D;05;01;C01;Tasa de variación intermensual;17.522822364;M
2015-07;D;06;01;C01;Tasa de variación intermensual;32.710612498;M
2015-08;D;04;01;C01;Tasa de variación intermensual;-9.940246103;M
2015-08;D;05;01;C01;Tasa de variación intermensual;0.521118772;M
2015-08;D;06;01;C01;Tasa de variación intermensual;-13.558279186;M
2015-09;D;04;01;C01;Tasa de variación intermensual;-10.591902875;M
2015-09;D;05;01;C01;Tasa de variación intermensual;-14.182773373;M
2015-09;D;06;01;C01;Tasa de variación intermensual;-9.029221413;M
2015-10;D;04;01;C01;Tasa de variación intermensual;1.335399684;M
2015-10;D;05;01;C01;Tasa de variación intermensual;4.778551397;M
2015-10;D;06;01;C01;Tasa de variación intermensual;-0.201841678;M
2015-11;D;04;01;C01;Tasa de variación intermensual;1.737800039;M
2015-11;D;05;01;C01;Tasa de variación intermensual;-3.760941618;M
2015-11;D;06;01;C01;Tasa de variación intermensual;3.862049532;M
2015-12;D;04;01;C01;Tasa de variación intermensual;52.574593369;M
2015-12;D;05;01;C01;Tasa de variación intermensual;68.26945923;M
2015-12;D;06;01;C01;Tasa de variación intermensual;46.591011674;M
2016-01;D;04;01;C01;Tasa de variación intermensual;-20.524993108;M
2016-01;D;05;01;C01;Tasa de variación intermensual;-44.639870314;M
2016-01;D;06;01;C01;Tasa de variación intermensual;-8.655476271;M
2016-02;D;04;01;C01;Tasa de variación intermensual;-26.849388902;M
2016-02;D;05;01;C01;Tasa de variación intermensual;-4.730141389;M
2016-02;D;06;01;C01;Tasa de variación intermensual;-33.202775129;M
2016-03;D;04;01;C01;Tasa de variación intermensual;1.88532214;M
2016-03;D;05;01;C01;Tasa de variación intermensual;9.013567953;M
2016-03;D;06;01;C01;Tasa de variación intermensual;-1.206427983;M
2016-04;D;04;01;C01;Tasa de variación intermensual;6.897028984;M
2016-04;D;05;01;C01;Tasa de variación intermensual;-0.555582035;M
2016-04;D;06;01;C01;Tasa de variación intermensual;10.000625541;M
2016-05;D;04;01;C01;Tasa de variación intermensual;-3.711600777;M
2016-05;D;05;01;C01;Tasa de variación intermensual;-4.607531379;M
2016-05;D;06;01;C01;Tasa de variación intermensual;-3.45999078;M
2016-06;D;04;01;C01;Tasa de variación intermensual;9.820112237;M
2016-06;D;05;01;C01;Tasa de variación intermensual;4.89848827;M
2016-06;D;06;01;C01;Tasa de variación intermensual;11.779280692;M
2016-07;D;04;01;C01;Tasa de variación intermensual;22.866611893;M
2016-07;D;05;01;C01;Tasa de variación intermensual;17.570070821;M
2016-07;D;06;01;C01;Tasa de variación intermensual;25.536837333;M
2016-08;D;04;01;C01;Tasa de variación intermensual;-11.471774038;M
2016-08;D;05;01;C01;Tasa de variación intermensual;0.492097527;M
2016-08;D;06;01;C01;Tasa de variación intermensual;-15.676380688;M
2016-09;D;04;01;C01;Tasa de variación intermensual;-11.693832507;M
2016-09;D;05;01;C01;Tasa de variación intermensual;-11.613019026;M
2016-09;D;06;01;C01;Tasa de variación intermensual;-11.955757169;M
2016-10;D;04;01;C01;Tasa de variación intermensual;-1.116311098;M
2016-10;D;05;01;C01;Tasa de variación intermensual;0.969639697;M
2016-10;D;06;01;C01;Tasa de variación intermensual;-2.27701367;M
2016-11;D;04;01;C01;Tasa de variación intermensual;11.819372995;M
2016-11;D;05;01;C01;Tasa de variación intermensual;3.226898609;M
2016-11;D;06;01;C01;Tasa de variación intermensual;15.176164766;M
2016-12;D;04;01;C01;Tasa de variación intermensual;37.845385449;M
2016-12;D;05;01;C01;Tasa de variación intermensual;61.534989975;M
2016-12;D;06;01;C01;Tasa de variación intermensual;29.147477401;M
2017-01;D;04;01;C01;Tasa de variación intermensual;-19.875551091;M
2017-01;D;05;01;C01;Tasa de variación intermensual;-44.744613258;M
2017-01;D;06;01;C01;Tasa de variación intermensual;-8.052714588;M
2017-02;D;04;01;C01;Tasa de variación intermensual;-32.308450842;M
2017-02;D;05;01;C01;Tasa de variación intermensual;-12.106781013;M
2017-02;D;06;01;C01;Tasa de variación intermensual;-37.775068085;M
2017-03;D;04;01;C01;Tasa de variación intermensual;10.914933897;M
2017-03;D;05;01;C01;Tasa de variación intermensual;18.040000876;M
2017-03;D;06;01;C01;Tasa de variación intermensual;7.998643779;M
2017-04;D;04;01;C01;Tasa de variación intermensual;4.412594065;M
2017-04;D;05;01;C01;Tasa de variación intermensual;-1.248328216;M
2017-04;D;06;01;C01;Tasa de variación intermensual;6.544547146;M
2017-05;D;04;01;C01;Tasa de variación intermensual;1.496108511;M
2017-05;D;05;01;C01;Tasa de variación intermensual;-4.021680551;M
2017-05;D;06;01;C01;Tasa de variación intermensual;3.698870098;M
2017-06;D;04;01;C01;Tasa de variación intermensual;11.937915716;M
2017-06;D;05;01;C01;Tasa de variación intermensual;8.366320411;M
2017-06;D;06;01;C01;Tasa de variación intermensual;13.337763152;M
2017-07;D;04;01;C01;Tasa de variación intermensual;17.705623868;M
2017-07;D;05;01;C01;Tasa de variación intermensual;15.539710393;M
2017-07;D;06;01;C01;Tasa de variación intermensual;19.155708844;M
2017-08;D;04;01;C01;Tasa de variación intermensual;-10.095814875;M
2017-08;D;05;01;C01;Tasa de variación intermensual;0.22249855;M
2017-08;D;06;01;C01;Tasa de variación intermensual;-13.794941695;M
2017-09;D;04;01;C01;Tasa de variación intermensual;-10.190080676;M
2017-09;D;05;01;C01;Tasa de variación intermensual;-9.70932998;M
2017-09;D;06;01;C01;Tasa de variación intermensual;-10.538677141;M
2017-10;D;04;01;C01;Tasa de variación intermensual;-8.588297355;M
2017-10;D;05;01;C01;Tasa de variación intermensual;-7.51199771;M
2017-10;D;06;01;C01;Tasa de variación intermensual;-9.216782243;M
2017-11;D;04;01;C01;Tasa de variación intermensual;18.928181655;M
2017-11;D;05;01;C01;Tasa de variación intermensual;6.370493905;M
2017-11;D;06;01;C01;Tasa de variación intermensual;23.643022986;M
2017-12;D;04;01;C01;Tasa de variación intermensual;38.91534365;M
2017-12;D;05;01;C01;Tasa de variación intermensual;65.825422128;M
2017-12;D;06;01;C01;Tasa de variación intermensual;29.948812067;M
2018-01;D;04;01;C01;Tasa de variación intermensual;-17.938333405;M
2018-01;D;05;01;C01;Tasa de variación intermensual;-45.987079882;M
2018-01;D;06;01;C01;Tasa de variación intermensual;-5.009185065;M
2018-02;D;04;01;C01;Tasa de variación intermensual;-34.42941044;M
2018-02;D;05;01;C01;Tasa de variación intermensual;-13.665498343;M
2018-02;D;06;01;C01;Tasa de variación intermensual;-39.702632983;M
2018-03;D;04;01;C01;Tasa de variación intermensual;12.597819903;M
2018-03;D;05;01;C01;Tasa de variación intermensual;27.117500899;M
2018-03;D;06;01;C01;Tasa de variación intermensual;7.300307996;M
2018-04;D;04;01;C01;Tasa de variación intermensual;-1.319701198;M
2018-04;D;05;01;C01;Tasa de variación intermensual;-10.018170671;M
2018-04;D;06;01;C01;Tasa de variación intermensual;2.059907912;M
2018-05;D;04;01;C01;Tasa de variación intermensual;1.049037138;M
2018-05;D;05;01;C01;Tasa de variación intermensual;-1.751185745;M
2018-05;D;06;01;C01;Tasa de variación intermensual;1.906180726;M
2018-06;D;04;01;C01;Tasa de variación intermensual;13.204255156;M
2018-06;D;05;01;C01;Tasa de variación intermensual;10.342247956;M
2018-06;D;06;01;C01;Tasa de variación intermensual;14.321662647;M
2018-07;D;04;01;C01;Tasa de variación intermensual;14.532299091;M
2018-07;D;05;01;C01;Tasa de variación intermensual;8.640919625;M
2018-07;D;06;01;C01;Tasa de variación intermensual;17.021103092;M
2018-08;D;04;01;C01;Tasa de variación intermensual;-7.360010308;M
2018-08;D;05;01;C01;Tasa de variación intermensual;3.762918167;M
2018-08;D;06;01;C01;Tasa de variación intermensual;-10.986023874;M
2018-09;D;04;01;C01;Tasa de variación intermensual;-14.215345748;M
2018-09;D;05;01;C01;Tasa de variación intermensual;-12.536143623;M
2018-09;D;06;01;C01;Tasa de variación intermensual;-15.097555972;M
2018-10;D;04;01;C01;Tasa de variación intermensual;2.090684411;M
2018-10;D;05;01;C01;Tasa de variación intermensual;0.646478392;M
2018-10;D;06;01;C01;Tasa de variación intermensual;2.509748301;M
2018-11;D;04;01;C01;Tasa de variación intermensual;15.260564214;M
2018-11;D;05;01;C01;Tasa de variación intermensual;4.805178591;M
2018-11;D;06;01;C01;Tasa de variación intermensual;18.946538352;M
2018-12;D;04;01;C01;Tasa de variación intermensual;33.189715256;M
2018-12;D;05;01;C01;Tasa de variación intermensual;59.932986674;M
2018-12;D;06;01;C01;Tasa de variación intermensual;24.708151477;M
2019-01;D;04;01;C01;Tasa de variación intermensual;-18.42183151;M
2019-01;D;05;01;C01;Tasa de variación intermensual;-44.109973038;M
2019-01;D;06;01;C01;Tasa de variación intermensual;-6.885881156;M
2019-02;D;04;01;C01;Tasa de variación intermensual;-33.562781581;M
2019-02;D;05;01;C01;Tasa de variación intermensual;-13.769460351;M
2019-02;D;06;01;C01;Tasa de variación intermensual;-38.724424372;M
2019-03;D;04;01;C01;Tasa de variación intermensual;9.723084016;M
2019-03;D;05;01;C01;Tasa de variación intermensual;15.684889062;M
2019-03;D;06;01;C01;Tasa de variación intermensual;7.288854926;M
2019-04;D;04;01;C01;Tasa de variación intermensual;4.676439403;M
2019-04;D;05;01;C01;Tasa de variación intermensual;2.810291419;M
2019-04;D;06;01;C01;Tasa de variación intermensual;4.936566384;M
2019-05;D;04;01;C01;Tasa de variación intermensual;6.25440201;M
2019-05;D;05;01;C01;Tasa de variación intermensual;-2.051090066;M
2019-05;D;06;01;C01;Tasa de variación intermensual;9.068487103;M
2019-06;D;04;01;C01;Tasa de variación intermensual;2.847665374;M
2019-06;D;05;01;C01;Tasa de variación intermensual;2.021391658;M
2019-06;D;06;01;C01;Tasa de variación intermensual;3.454170581;M
2019-07;D;04;01;C01;Tasa de variación intermensual;22.494609394;M
2019-07;D;05;01;C01;Tasa de variación intermensual;18.192676365;M
2019-07;D;06;01;C01;Tasa de variación intermensual;24.312390281;M
2019-08;D;04;01;C01;Tasa de variación intermensual;-8.302703157;M
2019-08;D;05;01;C01;Tasa de variación intermensual;3.760143507;M
2019-08;D;06;01;C01;Tasa de variación intermensual;-11.811150848;M
2019-09;D;04;01;C01;Tasa de variación intermensual;-13.391462316;M
2019-09;D;05;01;C01;Tasa de variación intermensual;-16.871857056;M
2019-09;D;06;01;C01;Tasa de variación intermensual;-12.319089546;M
2019-10;D;04;01;C01;Tasa de variación intermensual;-0.847582204;M
2019-10;D;05;01;C01;Tasa de variación intermensual;0.779417138;M
2019-10;D;06;01;C01;Tasa de variación intermensual;-1.511797225;M
2019-11;D;04;01;C01;Tasa de variación intermensual;19.447197698;M
2019-11;D;05;01;C01;Tasa de variación intermensual;11.142940868;M
2019-11;D;06;01;C01;Tasa de variación intermensual;21.921017408;M
2019-12;D;04;01;C01;Tasa de variación intermensual;31.486035975;M
2019-12;D;05;01;C01;Tasa de variación intermensual;52.356545439;M
2019-12;D;06;01;C01;Tasa de variación intermensual;25.372419033;M
2020-01;D;04;01;C01;Tasa de variación intermensual;-21.25583342;M
2020-01;D;05;01;C01;Tasa de variación intermensual;-42.62180811;M
2020-01;D;06;01;C01;Tasa de variación intermensual;-12.594885035;M
2020-02;D;04;01;C01;Tasa de variación intermensual;-30.649465221;M
2020-02;D;05;01;C01;Tasa de variación intermensual;-8.554399227;M
2020-02;D;06;01;C01;Tasa de variación intermensual;-35.891631635;M
2020-03;D;04;01;C01;Tasa de variación intermensual;-24.150581869;M
2020-03;D;05;01;C01;Tasa de variación intermensual;33.618170297;M
2020-03;D;06;01;C01;Tasa de variación intermensual;-44.836798054;M
2020-04;D;04;01;C01;Tasa de variación intermensual;-25.881426521;M
2020-04;D;05;01;C01;Tasa de variación intermensual;-6.469614137;M
2020-04;D;06;01;C01;Tasa de variación intermensual;-50.722227722;M
2020-05;D;04;01;C01;Tasa de variación intermensual;34.663558192;M
2020-05;D;05;01;C01;Tasa de variación intermensual;-3.003720131;M
2020-05;D;06;01;C01;Tasa de variación intermensual;123.707898572;M
2020-06;D;04;01;C01;Tasa de variación intermensual;73.247507756;M
2020-06;D;05;01;C01;Tasa de variación intermensual;-1.853495416;M
2020-06;D;06;01;C01;Tasa de variación intermensual;129.309635686;M
2020-07;D;04;01;C01;Tasa de variación intermensual;10.552608713;M
2020-07;D;05;01;C01;Tasa de variación intermensual;11.645213682;M
2020-07;D;06;01;C01;Tasa de variación intermensual;10.361240489;M
2020-08;D;04;01;C01;Tasa de variación intermensual;-9.449255497;M
2020-08;D;05;01;C01;Tasa de variación intermensual;0.583037671;M
2020-08;D;06;01;C01;Tasa de variación intermensual;-12.584775665;M
2020-09;D;04;01;C01;Tasa de variación intermensual;-7.851799706;M
2020-09;D;05;01;C01;Tasa de variación intermensual;-12.446993794;M
2020-09;D;06;01;C01;Tasa de variación intermensual;-6.359864543;M
2020-10;D;04;01;C01;Tasa de variación intermensual;4.92112611;M
2020-10;D;05;01;C01;Tasa de variación intermensual;7.674867443;M
2020-10;D;06;01;C01;Tasa de variación intermensual;3.945940119;M
2020-11;D;04;01;C01;Tasa de variación intermensual;-9.791656519;M
2020-11;D;05;01;C01;Tasa de variación intermensual;-3.391642846;M
2020-11;D;06;01;C01;Tasa de variación intermensual;-12.466758583;M
2020-12;D;04;01;C01;Tasa de variación intermensual;54.56563383;M
2020-12;D;05;01;C01;Tasa de variación intermensual;63.527945492;M
2020-12;D;06;01;C01;Tasa de variación intermensual;50.80834093;M
2021-01;D;04;01;C01;Tasa de variación intermensual;-31.26108946;M
2021-01;D;05;01;C01;Tasa de variación intermensual;-43.006499979;M
2021-01;D;06;01;C01;Tasa de variación intermensual;-25.83083197;M
2021-02;D;04;01;C01;Tasa de variación intermensual;-27.974183562;M
2021-02;D;05;01;C01;Tasa de variación intermensual;-9.985739916;M
2021-02;D;06;01;C01;Tasa de variación intermensual;-33.788306137;M
2021-03;D;04;01;C01;Tasa de variación intermensual;33.642306116;M
2021-03;D;05;01;C01;Tasa de variación intermensual;17.883670023;M
2021-03;D;06;01;C01;Tasa de variación intermensual;40.164961453;M
2021-04;D;04;01;C01;Tasa de variación intermensual;-6.269411222;M
2021-04;D;05;01;C01;Tasa de variación intermensual;-7.967350276;M
2021-04;D;06;01;C01;Tasa de variación intermensual;-6.242953943;M
2021-05;D;04;01;C01;Tasa de variación intermensual;11.195510557;M
2021-05;D;05;01;C01;Tasa de variación intermensual;2.074190714;M
2021-05;D;06;01;C01;Tasa de variación intermensual;14.332609685;M
2021-06;D;04;01;C01;Tasa de variación intermensual;3.520831865;M
2021-06;D;05;01;C01;Tasa de variación intermensual;-0.174719372;M
2021-06;D;06;01;C01;Tasa de variación intermensual;4.383587594;M
2021-07;D;04;01;C01;Tasa de variación intermensual;12.929677144;M
2021-07;D;05;01;C01;Tasa de variación intermensual;21.227337197;M
2021-07;D;06;01;C01;Tasa de variación intermensual;11.049885189;M
2021-08;D;04;01;C01;Tasa de variación intermensual;-9.216670421;M
2021-08;D;05;01;C01;Tasa de variación intermensual;-1.998320807;M
2021-08;D;06;01;C01;Tasa de variación intermensual;-11.822124753;M
2021-09;D;04;01;C01;Tasa de variación intermensual;-9.141838078;M
2021-09;D;05;01;C01;Tasa de variación intermensual;-12.44354697;M
2021-09;D;06;01;C01;Tasa de variación intermensual;-8.464742657;M
2021-10;D;04;01;C01;Tasa de variación intermensual;-1.759088886;M
2021-10;D;05;01;C01;Tasa de variación intermensual;4.009151987;M
2021-10;D;06;01;C01;Tasa de variación intermensual;-4.319078389;M
2021-11;D;04;01;C01;Tasa de variación intermensual;22.003362504;M
2021-11;D;05;01;C01;Tasa de variación intermensual;8.907986052;M
2021-11;D;06;01;C01;Tasa de variación intermensual;26.918453613;M
2021-12;D;04;01;C01;Tasa de variación intermensual;17.567707814;M
2021-12;D;05;01;C01;Tasa de variación intermensual;45.869993618;M
2021-12;D;06;01;C01;Tasa de variación intermensual;8.273646851;M
2022-01;D;04;01;C01;Tasa de variación intermensual;-23.57626367;M
2022-01;D;05;01;C01;Tasa de variación intermensual;-41.758778916;M
2022-01;D;06;01;C01;Tasa de variación intermensual;-15.211544161;M
2022-02;D;04;01;C01;Tasa de variación intermensual;-24.9321673;M
2022-02;D;05;01;C01;Tasa de variación intermensual;-11.773089939;M
2022-02;D;06;01;C01;Tasa de variación intermensual;-28.912576648;M
2022-03;D;04;01;C01;Tasa de variación intermensual;6.799781738;M
2022-03;D;05;01;C01;Tasa de variación intermensual;21.250246933;M
2022-03;D;06;01;C01;Tasa de variación intermensual;0.356839193;M
2022-04;D;04;01;C01;Tasa de variación intermensual;10.430212148;M
2022-04;D;05;01;C01;Tasa de variación intermensual;-5.877552754;M
2022-04;D;06;01;C01;Tasa de variación intermensual;19.452448832;M
2022-05;D;04;01;C01;Tasa de variación intermensual;3.054768228;M
2022-05;D;05;01;C01;Tasa de variación intermensual;-4.521545592;M
2022-05;D;06;01;C01;Tasa de variación intermensual;5.652515968;M
2022-06;D;04;01;C01;Tasa de variación intermensual;2.689143556;M
2022-06;D;05;01;C01;Tasa de variación intermensual;3.924487057;M
2022-06;D;06;01;C01;Tasa de variación intermensual;1.963170412;M
2022-07;D;04;01;C01;Tasa de variación intermensual;12.516267142;M
2022-07;D;05;01;C01;Tasa de variación intermensual;15.751345942;M
2022-07;D;06;01;C01;Tasa de variación intermensual;11.98379112;M
2022-08;D;04;01;C01;Tasa de variación intermensual;-6.442011177;M
2022-08;D;05;01;C01;Tasa de variación intermensual;1.623026985;M
2022-08;D;06;01;C01;Tasa de variación intermensual;-9.175906049;M
2022-09;D;04;01;C01;Tasa de variación intermensual;-10.400770545;M
