D_TEMPORAL_0;D_ESTADO_DATO_0;D_IVGS_TIPVENT_0;D_IVGS_SERIEIVGS_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2003-08;P;03;02;C01;Tasa de variación intermensual;1.588694863;M
2003-09;P;01;02;C01;Tasa de variación intermensual;-1.578817082;M
2003-09;P;02;02;C01;Tasa de variación intermensual;-2.786431602;M
2003-09;P;03;02;C01;Tasa de variación intermensual;-1.486951211;M
2003-10;P;01;02;C01;Tasa de variación intermensual;2.678661605;M
2003-10;P;02;02;C01;Tasa de variación intermensual;0.480250854;M
2003-10;P;03;02;C01;Tasa de variación intermensual;3.969316622;M
2003-11;P;01;02;C01;Tasa de variación intermensual;-0.579109655;M
2003-11;P;02;02;C01;Tasa de variación intermensual;0.338708256;M
2003-11;P;03;02;C01;Tasa de variación intermensual;-1.057174757;M
2003-12;P;01;02;C01;Tasa de variación intermensual;1.087191544;M
2003-12;P;02;02;C01;Tasa de variación intermensual;-0.292540783;M
2003-12;P;03;02;C01;Tasa de variación intermensual;1.909713297;M
2004-01;P;01;02;C01;Tasa de variación intermensual;-2.266579051;M
2004-01;P;02;02;C01;Tasa de variación intermensual;-1.236103953;M
2004-01;P;03;02;C01;Tasa de variación intermensual;-3.232522572;M
2004-02;P;01;02;C01;Tasa de variación intermensual;0.216865674;M
2004-02;P;02;02;C01;Tasa de variación intermensual;-2.500999236;M
2004-02;P;03;02;C01;Tasa de variación intermensual;0.807138085;M
2004-03;P;01;02;C01;Tasa de variación intermensual;1.69440353;M
2004-03;P;02;02;C01;Tasa de variación intermensual;4.158743079;M
2004-03;P;03;02;C01;Tasa de variación intermensual;1.37353721;M
2004-04;P;01;02;C01;Tasa de variación intermensual;-0.282556518;M
2004-04;P;02;02;C01;Tasa de variación intermensual;-1.472844046;M
2004-04;P;03;02;C01;Tasa de variación intermensual;0.534859362;M
2004-05;P;01;02;C01;Tasa de variación intermensual;-0.428897982;M
2004-05;P;02;02;C01;Tasa de variación intermensual;-0.360488076;M
2004-05;P;03;02;C01;Tasa de variación intermensual;-1.01611853;M
2004-06;P;01;02;C01;Tasa de variación intermensual;3.785227365;M
2004-06;P;02;02;C01;Tasa de variación intermensual;3.370446273;M
2004-06;P;03;02;C01;Tasa de variación intermensual;4.445725213;M
2004-07;P;01;02;C01;Tasa de variación intermensual;-0.764793747;M
2004-07;P;02;02;C01;Tasa de variación intermensual;-0.025278074;M
2004-07;P;03;02;C01;Tasa de variación intermensual;-1.236437071;M
2004-08;P;01;02;C01;Tasa de variación intermensual;-0.899328236;M
2004-08;P;02;02;C01;Tasa de variación intermensual;-1.417429502;M
2004-08;P;03;02;C01;Tasa de variación intermensual;-0.039114442;M
2004-09;P;01;02;C01;Tasa de variación intermensual;0.536354936;M
2004-09;P;02;02;C01;Tasa de variación intermensual;0.286642184;M
2004-09;P;03;02;C01;Tasa de variación intermensual;0.106156547;M
2004-10;P;01;02;C01;Tasa de variación intermensual;0.25362886;M
2004-10;P;02;02;C01;Tasa de variación intermensual;2.502227872;M
2004-10;P;03;02;C01;Tasa de variación intermensual;-0.170922295;M
2004-11;P;01;02;C01;Tasa de variación intermensual;1.696752282;M
2004-11;P;02;02;C01;Tasa de variación intermensual;-0.247109947;M
2004-11;P;03;02;C01;Tasa de variación intermensual;2.142522778;M
2004-12;P;01;02;C01;Tasa de variación intermensual;0.534966925;M
2004-12;P;02;02;C01;Tasa de variación intermensual;1.528571747;M
2004-12;P;03;02;C01;Tasa de variación intermensual;-0.157085829;M
2005-01;P;01;02;C01;Tasa de variación intermensual;-0.079982967;M
2005-01;P;02;02;C01;Tasa de variación intermensual;-3.122414283;M
2005-01;P;03;02;C01;Tasa de variación intermensual;1.187713707;M
2005-02;P;01;02;C01;Tasa de variación intermensual;-0.173833773;M
2005-02;P;02;02;C01;Tasa de variación intermensual;0.075842208;M
2005-02;P;03;02;C01;Tasa de variación intermensual;-0.111034943;M
2005-03;P;01;02;C01;Tasa de variación intermensual;0.368488037;M
2005-03;P;02;02;C01;Tasa de variación intermensual;1.39308498;M
2005-03;P;03;02;C01;Tasa de variación intermensual;0.80076981;M
2005-04;P;01;02;C01;Tasa de variación intermensual;0.889067264;M
2005-04;P;02;02;C01;Tasa de variación intermensual;-0.436820075;M
2005-04;P;03;02;C01;Tasa de variación intermensual;-0.099100334;M
2005-05;P;01;02;C01;Tasa de variación intermensual;-1.520222021;M
2005-05;P;02;02;C01;Tasa de variación intermensual;-1.146272438;M
2005-05;P;03;02;C01;Tasa de variación intermensual;-0.85727102;M
2005-06;P;01;02;C01;Tasa de variación intermensual;1.590169444;M
2005-06;P;02;02;C01;Tasa de variación intermensual;0.73431768;M
2005-06;P;03;02;C01;Tasa de variación intermensual;1.585138461;M
2005-07;P;01;02;C01;Tasa de variación intermensual;-1.599241377;M
2005-07;P;02;02;C01;Tasa de variación intermensual;-0.472296093;M
2005-07;P;03;02;C01;Tasa de variación intermensual;-1.479045359;M
2005-08;P;01;02;C01;Tasa de variación intermensual;-0.936467327;M
2005-08;P;02;02;C01;Tasa de variación intermensual;0.34486883;M
2005-08;P;03;02;C01;Tasa de variación intermensual;-1.729979657;M
2005-09;P;01;02;C01;Tasa de variación intermensual;1.679909551;M
2005-09;P;02;02;C01;Tasa de variación intermensual;0.529208886;M
2005-09;P;03;02;C01;Tasa de variación intermensual;2.28043037;M
2005-10;P;01;02;C01;Tasa de variación intermensual;2.088116096;M
2005-10;P;02;02;C01;Tasa de variación intermensual;4.339195959;M
2005-10;P;03;02;C01;Tasa de variación intermensual;1.182304385;M
2005-11;P;01;02;C01;Tasa de variación intermensual;-3.16679365;M
2005-11;P;02;02;C01;Tasa de variación intermensual;-4.7436254;M
2005-11;P;03;02;C01;Tasa de variación intermensual;-2.594878336;M
2005-12;P;01;02;C01;Tasa de variación intermensual;3.199315707;M
2005-12;P;02;02;C01;Tasa de variación intermensual;1.470299301;M
2005-12;P;03;02;C01;Tasa de variación intermensual;2.861452719;M
2006-01;P;01;02;C01;Tasa de variación intermensual;1.000304873;M
2006-01;P;02;02;C01;Tasa de variación intermensual;4.900870087;M
2006-01;P;03;02;C01;Tasa de variación intermensual;0.8451002;M
2006-02;P;01;02;C01;Tasa de variación intermensual;-2.589917934;M
2006-02;P;02;02;C01;Tasa de variación intermensual;-3.173959628;M
2006-02;P;03;02;C01;Tasa de variación intermensual;-2.436317526;M
2006-03;P;01;02;C01;Tasa de variación intermensual;-1.313304293;M
2006-03;P;02;02;C01;Tasa de variación intermensual;-1.365860721;M
2006-03;P;03;02;C01;Tasa de variación intermensual;-1.613248421;M
2006-04;P;01;02;C01;Tasa de variación intermensual;1.866315389;M
2006-04;P;02;02;C01;Tasa de variación intermensual;1.048800349;M
2006-04;P;03;02;C01;Tasa de variación intermensual;2.339175178;M
2006-05;P;01;02;C01;Tasa de variación intermensual;0.442987122;M
2006-05;P;02;02;C01;Tasa de variación intermensual;1.363665258;M
2006-05;P;03;02;C01;Tasa de variación intermensual;-0.111806122;M
2006-06;P;01;02;C01;Tasa de variación intermensual;-1.720993123;M
2006-06;P;02;02;C01;Tasa de variación intermensual;-2.102951778;M
2006-06;P;03;02;C01;Tasa de variación intermensual;-1.672269007;M
2006-07;P;01;02;C01;Tasa de variación intermensual;1.01759375;M
2006-07;P;02;02;C01;Tasa de variación intermensual;2.65655603;M
2006-07;P;03;02;C01;Tasa de variación intermensual;0.141289124;M
2006-08;P;01;02;C01;Tasa de variación intermensual;1.716240474;M
2006-08;P;02;02;C01;Tasa de variación intermensual;0.302822527;M
2006-08;P;03;02;C01;Tasa de variación intermensual;2.83549786;M
2006-09;P;01;02;C01;Tasa de variación intermensual;-1.501365515;M
2006-09;P;02;02;C01;Tasa de variación intermensual;-0.835178166;M
2006-09;P;03;02;C01;Tasa de variación intermensual;-2.182635824;M
2006-10;P;01;02;C01;Tasa de variación intermensual;-0.416508239;M
2006-10;P;02;02;C01;Tasa de variación intermensual;-1.694647125;M
2006-10;P;03;02;C01;Tasa de variación intermensual;0.64480213;M
2006-11;P;01;02;C01;Tasa de variación intermensual;0.894054892;M
2006-11;P;02;02;C01;Tasa de variación intermensual;2.207801103;M
2006-11;P;03;02;C01;Tasa de variación intermensual;-0.065685668;M
2006-12;P;01;02;C01;Tasa de variación intermensual;2.274602493;M
2006-12;P;02;02;C01;Tasa de variación intermensual;-1.214636456;M
2006-12;P;03;02;C01;Tasa de variación intermensual;3.144654716;M
2007-01;P;01;02;C01;Tasa de variación intermensual;-3.421080869;M
2007-01;P;02;02;C01;Tasa de variación intermensual;0.790515565;M
2007-01;P;03;02;C01;Tasa de variación intermensual;-4.369941324;M
2007-02;P;01;02;C01;Tasa de variación intermensual;1.121073089;M
2007-02;P;02;02;C01;Tasa de variación intermensual;1.262127257;M
2007-02;P;03;02;C01;Tasa de variación intermensual;1.970780508;M
2007-03;P;01;02;C01;Tasa de variación intermensual;3.270285805;M
2007-03;P;02;02;C01;Tasa de variación intermensual;2.578040444;M
2007-03;P;03;02;C01;Tasa de variación intermensual;2.625608771;M
2007-04;P;01;02;C01;Tasa de variación intermensual;-3.446792997;M
2007-04;P;02;02;C01;Tasa de variación intermensual;-3.289981855;M
2007-04;P;03;02;C01;Tasa de variación intermensual;-3.267065343;M
2007-05;P;01;02;C01;Tasa de variación intermensual;1.662262678;M
2007-05;P;02;02;C01;Tasa de variación intermensual;1.739144409;M
2007-05;P;03;02;C01;Tasa de variación intermensual;1.643214705;M
2007-06;P;01;02;C01;Tasa de variación intermensual;-0.85961345;M
2007-06;P;02;02;C01;Tasa de variación intermensual;-1.698281558;M
2007-06;P;03;02;C01;Tasa de variación intermensual;-1.19026015;M
2007-07;P;01;02;C01;Tasa de variación intermensual;1.334929107;M
2007-07;P;02;02;C01;Tasa de variación intermensual;1.713883027;M
2007-07;P;03;02;C01;Tasa de variación intermensual;1.56699578;M
2007-08;P;01;02;C01;Tasa de variación intermensual;-0.909406725;M
2007-08;P;02;02;C01;Tasa de variación intermensual;0.953040232;M
2007-08;P;03;02;C01;Tasa de variación intermensual;-1.968576125;M
2007-09;P;01;02;C01;Tasa de variación intermensual;-0.140337007;M
2007-09;P;02;02;C01;Tasa de variación intermensual;-0.552896533;M
2007-09;P;03;02;C01;Tasa de variación intermensual;-0.149942651;M
2007-10;P;01;02;C01;Tasa de variación intermensual;-0.604588399;M
2007-10;P;02;02;C01;Tasa de variación intermensual;1.179207592;M
2007-10;P;03;02;C01;Tasa de variación intermensual;-1.499095933;M
2007-11;P;01;02;C01;Tasa de variación intermensual;1.749145116;M
2007-11;P;02;02;C01;Tasa de variación intermensual;1.271759054;M
2007-11;P;03;02;C01;Tasa de variación intermensual;2.163959796;M
2007-12;P;01;02;C01;Tasa de variación intermensual;10.038996871;M
2007-12;P;02;02;C01;Tasa de variación intermensual;0.705775245;M
2007-12;P;03;02;C01;Tasa de variación intermensual;11.714286818;M
2008-01;P;01;02;C01;Tasa de variación intermensual;-11.507812102;M
2008-01;P;02;02;C01;Tasa de variación intermensual;-2.516478363;M
2008-01;P;03;02;C01;Tasa de variación intermensual;-12.989896573;M
2008-02;P;01;02;C01;Tasa de variación intermensual;-0.251530696;M
2008-02;P;02;02;C01;Tasa de variación intermensual;4.500005622;M
2008-02;P;03;02;C01;Tasa de variación intermensual;0.068132962;M
2008-03;P;01;02;C01;Tasa de variación intermensual;-0.992582694;M
2008-03;P;02;02;C01;Tasa de variación intermensual;-3.934196927;M
2008-03;P;03;02;C01;Tasa de variación intermensual;-0.992346656;M
2008-04;P;01;02;C01;Tasa de variación intermensual;-0.208186271;M
2008-04;P;02;02;C01;Tasa de variación intermensual;0.766695614;M
2008-04;P;03;02;C01;Tasa de variación intermensual;-1.765265216;M
2008-05;P;01;02;C01;Tasa de variación intermensual;0.052172995;M
2008-05;P;02;02;C01;Tasa de variación intermensual;2.0132866;M
2008-05;P;03;02;C01;Tasa de variación intermensual;-0.815100375;M
2008-06;P;01;02;C01;Tasa de variación intermensual;-1.439808827;M
2008-06;P;02;02;C01;Tasa de variación intermensual;-0.715272871;M
2008-06;P;03;02;C01;Tasa de variación intermensual;-2.129471959;M
2008-07;P;01;02;C01;Tasa de variación intermensual;2.089049132;M
2008-07;P;02;02;C01;Tasa de variación intermensual;0.098274203;M
2008-07;P;03;02;C01;Tasa de variación intermensual;2.234320383;M
2008-08;P;01;02;C01;Tasa de variación intermensual;-2.395891616;M
2008-08;P;02;02;C01;Tasa de variación intermensual;-1.082044704;M
2008-08;P;03;02;C01;Tasa de variación intermensual;-3.105733605;M
2008-09;P;01;02;C01;Tasa de variación intermensual;0.394920597;M
2008-09;P;02;02;C01;Tasa de variación intermensual;-0.708454327;M
2008-09;P;03;02;C01;Tasa de variación intermensual;0.690003434;M
2008-10;P;01;02;C01;Tasa de variación intermensual;-1.559658031;M
2008-10;P;02;02;C01;Tasa de variación intermensual;-0.787101931;M
2008-10;P;03;02;C01;Tasa de variación intermensual;-1.811381973;M
2008-11;P;01;02;C01;Tasa de variación intermensual;-1.232784199;M
2008-11;P;02;02;C01;Tasa de variación intermensual;-0.889446314;M
2008-11;P;03;02;C01;Tasa de variación intermensual;-1.887029118;M
2008-12;P;01;02;C01;Tasa de variación intermensual;-2.055624901;M
2008-12;P;02;02;C01;Tasa de variación intermensual;-2.592787106;M
2008-12;P;03;02;C01;Tasa de variación intermensual;-1.344831877;M
2009-01;P;01;02;C01;Tasa de variación intermensual;2.086731269;M
2009-01;P;02;02;C01;Tasa de variación intermensual;1.403238294;M
2009-01;P;03;02;C01;Tasa de variación intermensual;3.222771477;M
2009-02;P;01;02;C01;Tasa de variación intermensual;-9.318821621;M
2009-02;P;02;02;C01;Tasa de variación intermensual;-6.687558593;M
2009-02;P;03;02;C01;Tasa de variación intermensual;-6.49652737;M
2009-03;P;01;02;C01;Tasa de variación intermensual;1.914882485;M
2009-03;P;02;02;C01;Tasa de variación intermensual;2.148948837;M
2009-03;P;03;02;C01;Tasa de variación intermensual;-0.580638438;M
2009-04;P;01;02;C01;Tasa de variación intermensual;2.162709997;M
2009-04;P;02;02;C01;Tasa de variación intermensual;2.098291499;M
2009-04;P;03;02;C01;Tasa de variación intermensual;1.456983546;M
2009-05;P;01;02;C01;Tasa de variación intermensual;0.126841581;M
2009-05;P;02;02;C01;Tasa de variación intermensual;-1.091589713;M
2009-05;P;03;02;C01;Tasa de variación intermensual;-0.118992973;M
2009-06;P;01;02;C01;Tasa de variación intermensual;1.266523721;M
2009-06;P;02;02;C01;Tasa de variación intermensual;-1.153091144;M
2009-06;P;03;02;C01;Tasa de variación intermensual;1.383461126;M
2009-07;P;01;02;C01;Tasa de variación intermensual;-1.197002341;M
2009-07;P;02;02;C01;Tasa de variación intermensual;-1.381195943;M
2009-07;P;03;02;C01;Tasa de variación intermensual;-1.306342955;M
2009-08;P;01;02;C01;Tasa de variación intermensual;0.582745445;M
2009-08;P;02;02;C01;Tasa de variación intermensual;0.097391612;M
2009-08;P;03;02;C01;Tasa de variación intermensual;0.421478764;M
2009-09;P;01;02;C01;Tasa de variación intermensual;-0.53036769;M
2009-09;P;02;02;C01;Tasa de variación intermensual;-0.52417504;M
2009-09;P;03;02;C01;Tasa de variación intermensual;-0.803444731;M
2009-10;P;01;02;C01;Tasa de variación intermensual;-2.635101013;M
2009-10;P;02;02;C01;Tasa de variación intermensual;-2.229486391;M
2009-10;P;03;02;C01;Tasa de variación intermensual;-3.215103552;M
2009-11;P;01;02;C01;Tasa de variación intermensual;0.825849075;M
2009-11;P;02;02;C01;Tasa de variación intermensual;-0.812643748;M
2009-11;P;03;02;C01;Tasa de variación intermensual;1.68860837;M
2009-12;P;01;02;C01;Tasa de variación intermensual;4.979845473;M
2009-12;P;02;02;C01;Tasa de variación intermensual;1.438342946;M
2009-12;P;03;02;C01;Tasa de variación intermensual;11.648984151;M
2010-01;P;01;02;C01;Tasa de variación intermensual;-3.575061826;M
2010-01;P;02;02;C01;Tasa de variación intermensual;-0.357729962;M
2010-01;P;03;02;C01;Tasa de variación intermensual;-5.942298999;M
2010-02;P;01;02;C01;Tasa de variación intermensual;0.452793108;M
2010-02;P;02;02;C01;Tasa de variación intermensual;4.084991719;M
2010-02;P;03;02;C01;Tasa de variación intermensual;0.753496708;M
2010-03;P;01;02;C01;Tasa de variación intermensual;-1.704172666;M
2010-03;P;02;02;C01;Tasa de variación intermensual;-7.493169526;M
2010-03;P;03;02;C01;Tasa de variación intermensual;-1.199205607;M
2010-04;P;01;02;C01;Tasa de variación intermensual;-2.563658231;M
2010-04;P;02;02;C01;Tasa de variación intermensual;-1.503109804;M
2010-04;P;03;02;C01;Tasa de variación intermensual;-3.889980102;M
2010-05;P;01;02;C01;Tasa de variación intermensual;-0.171171934;M
2010-05;P;02;02;C01;Tasa de variación intermensual;-0.181672412;M
2010-05;P;03;02;C01;Tasa de variación intermensual;-1.287226789;M
2010-06;P;01;02;C01;Tasa de variación intermensual;1.53904002;M
2010-06;P;02;02;C01;Tasa de variación intermensual;2.989928764;M
2010-06;P;03;02;C01;Tasa de variación intermensual;1.21738431;M
2010-07;P;01;02;C01;Tasa de variación intermensual;-2.512882743;M
2010-07;P;02;02;C01;Tasa de variación intermensual;0.880930552;M
2010-07;P;03;02;C01;Tasa de variación intermensual;-4.608530013;M
2010-08;P;01;02;C01;Tasa de variación intermensual;-0.708154851;M
2010-08;P;02;02;C01;Tasa de variación intermensual;-1.668227283;M
2010-08;P;03;02;C01;Tasa de variación intermensual;0.835850724;M
2010-09;P;01;02;C01;Tasa de variación intermensual;-0.6019471;M
2010-09;P;02;02;C01;Tasa de variación intermensual;-1.580156084;M
2010-09;P;03;02;C01;Tasa de variación intermensual;-1.687677461;M
2010-10;P;01;02;C01;Tasa de variación intermensual;3.890704134;M
2010-10;P;02;02;C01;Tasa de variación intermensual;3.217050988;M
2010-10;P;03;02;C01;Tasa de variación intermensual;4.930932277;M
2010-11;P;01;02;C01;Tasa de variación intermensual;-1.724414258;M
2010-11;P;02;02;C01;Tasa de variación intermensual;-0.413954916;M
2010-11;P;03;02;C01;Tasa de variación intermensual;-2.834997096;M
2010-12;P;01;02;C01;Tasa de variación intermensual;-0.810315219;M
2010-12;P;02;02;C01;Tasa de variación intermensual;-1.261669259;M
2010-12;P;03;02;C01;Tasa de variación intermensual;1.692809003;M
2011-01;P;01;02;C01;Tasa de variación intermensual;-0.735336276;M
2011-01;P;02;02;C01;Tasa de variación intermensual;1.69696592;M
2011-01;P;03;02;C01;Tasa de variación intermensual;-2.329644112;M
2011-02;P;01;02;C01;Tasa de variación intermensual;-2.620609233;M
2011-02;P;02;02;C01;Tasa de variación intermensual;-2.723013828;M
2011-02;P;03;02;C01;Tasa de variación intermensual;-2.176479229;M
2011-03;P;01;02;C01;Tasa de variación intermensual;0.319211474;M
2011-03;P;02;02;C01;Tasa de variación intermensual;3.518895119;M
2011-03;P;03;02;C01;Tasa de variación intermensual;-1.949956076;M
2011-04;P;01;02;C01;Tasa de variación intermensual;3.042851186;M
2011-04;P;02;02;C01;Tasa de variación intermensual;1.720734327;M
2011-04;P;03;02;C01;Tasa de variación intermensual;3.833397207;M
2011-05;P;01;02;C01;Tasa de variación intermensual;-4.182984986;M
2011-05;P;02;02;C01;Tasa de variación intermensual;-5.381037436;M
2011-05;P;03;02;C01;Tasa de variación intermensual;-4.589285583;M
2011-06;P;01;02;C01;Tasa de variación intermensual;0.593358656;M
2011-06;P;02;02;C01;Tasa de variación intermensual;2.504661312;M
2011-06;P;03;02;C01;Tasa de variación intermensual;-0.018191914;M
2011-07;P;01;02;C01;Tasa de variación intermensual;-0.270645856;M
2011-07;P;02;02;C01;Tasa de variación intermensual;-2.260658511;M
2011-07;P;03;02;C01;Tasa de variación intermensual;0.650331488;M
2011-08;P;01;02;C01;Tasa de variación intermensual;-3.936371399;M
2011-08;P;02;02;C01;Tasa de variación intermensual;-1.893323917;M
2011-08;P;03;02;C01;Tasa de variación intermensual;-3.038264195;M
2011-09;P;01;02;C01;Tasa de variación intermensual;1.928241915;M
2011-09;P;02;02;C01;Tasa de variación intermensual;0.999405254;M
2011-09;P;03;02;C01;Tasa de variación intermensual;0.046965222;M
2011-10;P;01;02;C01;Tasa de variación intermensual;-1.765145082;M
2011-10;P;02;02;C01;Tasa de variación intermensual;0.230109026;M
2011-10;P;03;02;C01;Tasa de variación intermensual;-3.181099899;M
2011-11;P;01;02;C01;Tasa de variación intermensual;-1.432634996;M
2011-11;P;02;02;C01;Tasa de variación intermensual;-1.442666468;M
2011-11;P;03;02;C01;Tasa de variación intermensual;-1.364791423;M
2011-12;P;01;02;C01;Tasa de variación intermensual;-1.394703165;M
2011-12;P;02;02;C01;Tasa de variación intermensual;-2.258795077;M
2011-12;P;03;02;C01;Tasa de variación intermensual;-0.532239879;M
2012-01;P;01;02;C01;Tasa de variación intermensual;2.389963414;M
2012-01;P;02;02;C01;Tasa de variación intermensual;4.551525561;M
2012-01;P;03;02;C01;Tasa de variación intermensual;1.825719102;M
2012-02;P;01;02;C01;Tasa de variación intermensual;-2.543162176;M
2012-02;P;02;02;C01;Tasa de variación intermensual;-2.829200617;M
2012-02;P;03;02;C01;Tasa de variación intermensual;-3.361036905;M
2012-03;P;01;02;C01;Tasa de variación intermensual;0.114290056;M
2012-03;P;02;02;C01;Tasa de variación intermensual;0.495951359;M
2012-03;P;03;02;C01;Tasa de variación intermensual;-0.212654088;M
2012-04;P;01;02;C01;Tasa de variación intermensual;-3.373694972;M
2012-04;P;02;02;C01;Tasa de variación intermensual;-0.472783348;M
2012-04;P;03;02;C01;Tasa de variación intermensual;-4.395918213;M
2012-05;P;01;02;C01;Tasa de variación intermensual;2.245207424;M
2012-05;P;02;02;C01;Tasa de variación intermensual;0.003760168;M
2012-05;P;03;02;C01;Tasa de variación intermensual;2.721582945;M
2012-06;P;01;02;C01;Tasa de variación intermensual;-3.473588853;M
2012-06;P;02;02;C01;Tasa de variación intermensual;0.396535837;M
2012-06;P;03;02;C01;Tasa de variación intermensual;-5.173953438;M
2012-07;P;01;02;C01;Tasa de variación intermensual;1.048894946;M
2012-07;P;02;02;C01;Tasa de variación intermensual;0.504805389;M
2012-07;P;03;02;C01;Tasa de variación intermensual;1.07531593;M
2012-08;P;01;02;C01;Tasa de variación intermensual;4.752245491;M
2012-08;P;02;02;C01;Tasa de variación intermensual;0.84646049;M
2012-08;P;03;02;C01;Tasa de variación intermensual;13.421304595;M
2012-09;P;01;02;C01;Tasa de variación intermensual;-7.768260335;M
2012-09;P;02;02;C01;Tasa de variación intermensual;-1.986251889;M
2012-09;P;03;02;C01;Tasa de variación intermensual;-16.20245724;M
2012-10;P;01;02;C01;Tasa de variación intermensual;1.134824208;M
2012-10;P;02;02;C01;Tasa de variación intermensual;0.451519223;M
2012-10;P;03;02;C01;Tasa de variación intermensual;1.621307679;M
2012-11;P;01;02;C01;Tasa de variación intermensual;-1.171859415;M
2012-11;P;02;02;C01;Tasa de variación intermensual;-1.203359956;M
2012-11;P;03;02;C01;Tasa de variación intermensual;-1.06202656;M
2012-12;P;01;02;C01;Tasa de variación intermensual;-4.827807811;M
2012-12;P;02;02;C01;Tasa de variación intermensual;-1.848948049;M
2012-12;P;03;02;C01;Tasa de variación intermensual;-6.183054032;M
2013-01;P;01;02;C01;Tasa de variación intermensual;2.851222696;M
2013-01;P;02;02;C01;Tasa de variación intermensual;0.841271513;M
2013-01;P;03;02;C01;Tasa de variación intermensual;4.014790042;M
2013-02;P;01;02;C01;Tasa de variación intermensual;3.711171949;M
2013-02;P;02;02;C01;Tasa de variación intermensual;1.95149227;M
2013-02;P;03;02;C01;Tasa de variación intermensual;4.747212067;M
2013-03;P;01;02;C01;Tasa de variación intermensual;-2.616162142;M
2013-03;P;02;02;C01;Tasa de variación intermensual;-1.937272693;M
2013-03;P;03;02;C01;Tasa de variación intermensual;-2.300604161;M
2013-04;P;01;02;C01;Tasa de variación intermensual;2.398028432;M
2013-04;P;02;02;C01;Tasa de variación intermensual;0.70067825;M
2013-04;P;03;02;C01;Tasa de variación intermensual;1.283354708;M
2013-05;P;01;02;C01;Tasa de variación intermensual;-2.376760752;M
2013-05;P;02;02;C01;Tasa de variación intermensual;0.507344067;M
2013-05;P;03;02;C01;Tasa de variación intermensual;-3.155961392;M
2013-06;P;01;02;C01;Tasa de variación intermensual;1.290614646;M
2013-06;P;02;02;C01;Tasa de variación intermensual;-0.293731887;M
2013-06;P;03;02;C01;Tasa de variación intermensual;2.700734869;M
2013-07;P;01;02;C01;Tasa de variación intermensual;-0.938726065;M
2013-07;P;02;02;C01;Tasa de variación intermensual;-2.501906147;M
2013-07;P;03;02;C01;Tasa de variación intermensual;-0.597276333;M
2013-08;P;01;02;C01;Tasa de variación intermensual;-0.938038054;M
2013-08;P;02;02;C01;Tasa de variación intermensual;0.951384742;M
2013-08;P;03;02;C01;Tasa de variación intermensual;1.070987275;M
2013-09;P;01;02;C01;Tasa de variación intermensual;3.790642595;M
2013-09;P;02;02;C01;Tasa de variación intermensual;1.774989875;M
2013-09;P;03;02;C01;Tasa de variación intermensual;2.433954196;M
2013-10;P;01;02;C01;Tasa de variación intermensual;-2.106107584;M
2013-10;P;02;02;C01;Tasa de variación intermensual;-2.190106692;M
2013-10;P;03;02;C01;Tasa de variación intermensual;-2.169144921;M
2013-11;P;01;02;C01;Tasa de variación intermensual;-0.623276239;M
2013-11;P;02;02;C01;Tasa de variación intermensual;-0.277993716;M
2013-11;P;03;02;C01;Tasa de variación intermensual;-0.830807749;M
2013-12;P;01;02;C01;Tasa de variación intermensual;-0.614261698;M
2013-12;P;02;02;C01;Tasa de variación intermensual;1.635725716;M
2013-12;P;03;02;C01;Tasa de variación intermensual;-0.498408729;M
2014-01;P;01;02;C01;Tasa de variación intermensual;0.260004188;M
2014-01;P;02;02;C01;Tasa de variación intermensual;0.080035757;M
2014-01;P;03;02;C01;Tasa de variación intermensual;-0.115497502;M
2014-02;P;01;02;C01;Tasa de variación intermensual;1.014561889;M
2014-02;P;02;02;C01;Tasa de variación intermensual;-1.840243714;M
2014-02;P;03;02;C01;Tasa de variación intermensual;2.14317376;M
2014-03;P;01;02;C01;Tasa de variación intermensual;-1.18360765;M
2014-03;P;02;02;C01;Tasa de variación intermensual;-2.462596321;M
2014-03;P;03;02;C01;Tasa de variación intermensual;-1.656304071;M
2014-04;P;01;02;C01;Tasa de variación intermensual;-0.469581821;M
2014-04;P;02;02;C01;Tasa de variación intermensual;-0.920598691;M
2014-04;P;03;02;C01;Tasa de variación intermensual;1.130622201;M
2014-05;P;01;02;C01;Tasa de variación intermensual;1.687504275;M
2014-05;P;02;02;C01;Tasa de variación intermensual;-0.83942264;M
2014-05;P;03;02;C01;Tasa de variación intermensual;2.566859062;M
2014-06;P;01;02;C01;Tasa de variación intermensual;-1.225477825;M
2014-06;P;02;02;C01;Tasa de variación intermensual;-0.365688782;M
2014-06;P;03;02;C01;Tasa de variación intermensual;-1.460642325;M
2014-07;P;01;02;C01;Tasa de variación intermensual;-2.382271861;M
2014-07;P;02;02;C01;Tasa de variación intermensual;-0.840265562;M
2014-07;P;03;02;C01;Tasa de variación intermensual;-2.775824917;M
2014-08;P;01;02;C01;Tasa de variación intermensual;1.526842738;M
2014-08;P;02;02;C01;Tasa de variación intermensual;0.279994194;M
2014-08;P;03;02;C01;Tasa de variación intermensual;3.43642884;M
2014-09;P;01;02;C01;Tasa de variación intermensual;1.837977002;M
2014-09;P;02;02;C01;Tasa de variación intermensual;1.253975543;M
2014-09;P;03;02;C01;Tasa de variación intermensual;0.693778068;M
2014-10;P;01;02;C01;Tasa de variación intermensual;-1.423622035;M
2014-10;P;02;02;C01;Tasa de variación intermensual;-1.828031387;M
