D_TERRITORIO_0;D_TEMPORAL_0;INDICATOR;OBS_VALUE;FREQ
143;2019;Proporcion Doctorados STEM;0.8;A
143;2020;Proporcion Doctorados STEM;;A
107;2013;Proporcion Doctorados STEM;1.3;A
107;2014;Proporcion Doctorados STEM;1.3;A
107;2015;Proporcion Doctorados STEM;1.4;A
107;2016;Proporcion Doctorados STEM;1.4;A
107;2017;Proporcion Doctorados STEM;1.3;A
107;2018;Proporcion Doctorados STEM;1.2;A
107;2019;Proporcion Doctorados STEM;1.2;A
107;2020;Proporcion Doctorados STEM;1.0;A
126;2013;Proporcion Doctorados STEM;1.2;A
126;2014;Proporcion Doctorados STEM;1.2;A
126;2015;Proporcion Doctorados STEM;1.3;A
126;2016;Proporcion Doctorados STEM;1.2;A
126;2017;Proporcion Doctorados STEM;1.2;A
126;2018;Proporcion Doctorados STEM;1.2;A
126;2019;Proporcion Doctorados STEM;1.2;A
126;2020;Proporcion Doctorados STEM;1.1;A
141;2013;Proporcion Doctorados STEM;0.7;A
141;2014;Proporcion Doctorados STEM;0.6;A
141;2015;Proporcion Doctorados STEM;0.6;A
141;2016;Proporcion Doctorados STEM;0.7;A
141;2017;Proporcion Doctorados STEM;0.7;A
141;2018;Proporcion Doctorados STEM;0.7;A
141;2019;Proporcion Doctorados STEM;0.7;A
141;2020;Proporcion Doctorados STEM;0.6;A
113;2013;Proporcion Doctorados STEM;0.9;A
113;2014;Proporcion Doctorados STEM;1.0;A
113;2015;Proporcion Doctorados STEM;1.0;A
113;2016;Proporcion Doctorados STEM;1.0;A
113;2017;Proporcion Doctorados STEM;0.9;A
113;2018;Proporcion Doctorados STEM;1.0;A
113;2019;Proporcion Doctorados STEM;1.0;A
113;2020;Proporcion Doctorados STEM;1.0;A
111;2013;Proporcion Doctorados STEM;0.4;A
111;2014;Proporcion Doctorados STEM;0.4;A
111;2015;Proporcion Doctorados STEM;0.5;A
111;2016;Proporcion Doctorados STEM;0.5;A
111;2017;Proporcion Doctorados STEM;0.6;A
111;2018;Proporcion Doctorados STEM;0.4;A
111;2019;Proporcion Doctorados STEM;0.6;A
111;2020;Proporcion Doctorados STEM;0.5;A
110;2013;Proporcion Doctorados STEM;1.1;A
110;2014;Proporcion Doctorados STEM;1.0;A
110;2015;Proporcion Doctorados STEM;1.1;A
110;2016;Proporcion Doctorados STEM;1.0;A
110;2017;Proporcion Doctorados STEM;1.1;A
110;2018;Proporcion Doctorados STEM;0.9;A
110;2019;Proporcion Doctorados STEM;0.9;A
110;2020;Proporcion Doctorados STEM;0.8;A
146;2013;Proporcion Doctorados STEM;0.5;A
146;2014;Proporcion Doctorados STEM;0.6;A
146;2015;Proporcion Doctorados STEM;0.6;A
146;2016;Proporcion Doctorados STEM;0.4;A
146;2017;Proporcion Doctorados STEM;0.5;A
146;2018;Proporcion Doctorados STEM;0.4;A
146;2019;Proporcion Doctorados STEM;0.4;A
146;2020;Proporcion Doctorados STEM;0.4;A
115;2013;Proporcion Doctorados STEM;0.7;A
115;2014;Proporcion Doctorados STEM;0.7;A
115;2015;Proporcion Doctorados STEM;0.7;A
115;2016;Proporcion Doctorados STEM;0.7;A
115;2017;Proporcion Doctorados STEM;0.7;A
115;2018;Proporcion Doctorados STEM;0.6;A
115;2019;Proporcion Doctorados STEM;0.6;A
115;2020;Proporcion Doctorados STEM;0.6;A
106;2013;Proporcion Doctorados STEM;0.2;A
106;2014;Proporcion Doctorados STEM;0.2;A
106;2015;Proporcion Doctorados STEM;0.2;A
106;2016;Proporcion Doctorados STEM;0.3;A
106;2017;Proporcion Doctorados STEM;0.2;A
106;2018;Proporcion Doctorados STEM;0.3;A
106;2019;Proporcion Doctorados STEM;0.4;A
106;2020;Proporcion Doctorados STEM;0.4;A
136;2013;Proporcion Doctorados STEM;0.4;A
136;2014;Proporcion Doctorados STEM;0.4;A
136;2015;Proporcion Doctorados STEM;0.4;A
136;2016;Proporcion Doctorados STEM;0.3;A
136;2017;Proporcion Doctorados STEM;0.2;A
136;2018;Proporcion Doctorados STEM;0.2;A
136;2019;Proporcion Doctorados STEM;0.3;A
136;2020;Proporcion Doctorados STEM;0.2;A
142;2013;Proporcion Doctorados STEM;0.5;A
142;2014;Proporcion Doctorados STEM;0.5;A
142;2015;Proporcion Doctorados STEM;0.5;A
142;2016;Proporcion Doctorados STEM;0.3;A
142;2017;Proporcion Doctorados STEM;0.4;A
142;2018;Proporcion Doctorados STEM;0.4;A
142;2019;Proporcion Doctorados STEM;0.4;A
142;2020;Proporcion Doctorados STEM;0.4;A
117;2013;Proporcion Doctorados STEM;0.4;A
117;2014;Proporcion Doctorados STEM;0.5;A
117;2015;Proporcion Doctorados STEM;0.7;A
117;2016;Proporcion Doctorados STEM;0.7;A
117;2017;Proporcion Doctorados STEM;1.0;A
117;2018;Proporcion Doctorados STEM;1.0;A
117;2019;Proporcion Doctorados STEM;0.8;A
117;2020;Proporcion Doctorados STEM;0.7;A
112;2013;Proporcion Doctorados STEM;0.3;A
112;2014;Proporcion Doctorados STEM;0.3;A
112;2015;Proporcion Doctorados STEM;0.3;A
112;2016;Proporcion Doctorados STEM;0.3;A
112;2017;Proporcion Doctorados STEM;0.3;A
112;2018;Proporcion Doctorados STEM;0.3;A
112;2019;Proporcion Doctorados STEM;0.3;A
112;2020;Proporcion Doctorados STEM;0.3;A
118;2013;Proporcion Doctorados STEM;0.1;A
118;2014;Proporcion Doctorados STEM;0.2;A
118;2015;Proporcion Doctorados STEM;0.2;A
118;2016;Proporcion Doctorados STEM;0.2;A
118;2017;Proporcion Doctorados STEM;0.2;A
118;2018;Proporcion Doctorados STEM;0.2;A
118;2019;Proporcion Doctorados STEM;0.2;A
118;2020;Proporcion Doctorados STEM;0.2;A
121;2013;Proporcion Doctorados STEM;;A
121;2014;Proporcion Doctorados STEM;;A
121;2015;Proporcion Doctorados STEM;;A
121;2016;Proporcion Doctorados STEM;;A
121;2017;Proporcion Doctorados STEM;0.7;A
121;2018;Proporcion Doctorados STEM;0.7;A
121;2019;Proporcion Doctorados STEM;0.8;A
121;2020;Proporcion Doctorados STEM;0.6;A
102;2013;Proporcion Doctorados STEM;0.9;A
102;2014;Proporcion Doctorados STEM;0.9;A
102;2015;Proporcion Doctorados STEM;0.9;A
102;2016;Proporcion Doctorados STEM;0.9;A
102;2017;Proporcion Doctorados STEM;0.9;A
102;2018;Proporcion Doctorados STEM;0.9;A
102;2019;Proporcion Doctorados STEM;0.9;A
102;2020;Proporcion Doctorados STEM;0.9;A
122;2013;Proporcion Doctorados STEM;;A
122;2014;Proporcion Doctorados STEM;0.2;A
122;2015;Proporcion Doctorados STEM;0.3;A
122;2016;Proporcion Doctorados STEM;0.2;A
122;2017;Proporcion Doctorados STEM;0.2;A
122;2018;Proporcion Doctorados STEM;0.2;A
122;2019;Proporcion Doctorados STEM;0.3;A
122;2020;Proporcion Doctorados STEM;0.2;A
123;2013;Proporcion Doctorados STEM;0.8;A
123;2014;Proporcion Doctorados STEM;0.8;A
123;2015;Proporcion Doctorados STEM;0.8;A
123;2016;Proporcion Doctorados STEM;0.8;A
123;2017;Proporcion Doctorados STEM;0.7;A
123;2018;Proporcion Doctorados STEM;0.8;A
123;2019;Proporcion Doctorados STEM;0.7;A
123;2020;Proporcion Doctorados STEM;0.7;A
128;2013;Proporcion Doctorados STEM;0.7;A
128;2014;Proporcion Doctorados STEM;0.5;A
128;2015;Proporcion Doctorados STEM;0.5;A
128;2016;Proporcion Doctorados STEM;0.3;A
128;2017;Proporcion Doctorados STEM;0.2;A
128;2018;Proporcion Doctorados STEM;0.2;A
128;2019;Proporcion Doctorados STEM;0.2;A
128;2020;Proporcion Doctorados STEM;;A
147;2013;Proporcion Doctorados STEM;1.7;A
147;2014;Proporcion Doctorados STEM;1.4;A
147;2015;Proporcion Doctorados STEM;1.4;A
147;2016;Proporcion Doctorados STEM;3.4;A
147;2017;Proporcion Doctorados STEM;0.8;A
147;2018;Proporcion Doctorados STEM;0.8;A
147;2019;Proporcion Doctorados STEM;0.8;A
147;2020;Proporcion Doctorados STEM;0.7;A
144;2013;Proporcion Doctorados STEM;1.0;A
144;2014;Proporcion Doctorados STEM;1.0;A
144;2015;Proporcion Doctorados STEM;0.9;A
144;2016;Proporcion Doctorados STEM;0.8;A
144;2017;Proporcion Doctorados STEM;0.7;A
144;2018;Proporcion Doctorados STEM;0.7;A
144;2019;Proporcion Doctorados STEM;0.6;A
144;2020;Proporcion Doctorados STEM;0.6;A
109;2013;Proporcion Doctorados STEM;1.2;A
109;2014;Proporcion Doctorados STEM;1.2;A
109;2015;Proporcion Doctorados STEM;1.3;A
109;2016;Proporcion Doctorados STEM;1.2;A
109;2017;Proporcion Doctorados STEM;1.1;A
109;2018;Proporcion Doctorados STEM;1.1;A
109;2019;Proporcion Doctorados STEM;1.0;A
109;2020;Proporcion Doctorados STEM;1.1;A
131;2013;Proporcion Doctorados STEM;1.4;A
131;2014;Proporcion Doctorados STEM;1.5;A
131;2015;Proporcion Doctorados STEM;1.5;A
131;2016;Proporcion Doctorados STEM;1.4;A
131;2017;Proporcion Doctorados STEM;1.3;A
131;2018;Proporcion Doctorados STEM;1.1;A
131;2019;Proporcion Doctorados STEM;1.2;A
131;2020;Proporcion Doctorados STEM;1.0;A
125;2013;Proporcion Doctorados STEM;1.4;A
125;2014;Proporcion Doctorados STEM;1.3;A
125;2015;Proporcion Doctorados STEM;1.4;A
125;2016;Proporcion Doctorados STEM;1.5;A
125;2017;Proporcion Doctorados STEM;1.5;A
125;2018;Proporcion Doctorados STEM;1.6;A
125;2019;Proporcion Doctorados STEM;1.6;A
125;2020;Proporcion Doctorados STEM;;A
114;2013;Proporcion Doctorados STEM;0.5;A
114;2014;Proporcion Doctorados STEM;0.7;A
114;2015;Proporcion Doctorados STEM;0.7;A
114;2016;Proporcion Doctorados STEM;0.6;A
114;2017;Proporcion Doctorados STEM;0.5;A
114;2018;Proporcion Doctorados STEM;0.4;A
114;2019;Proporcion Doctorados STEM;0.6;A
114;2020;Proporcion Doctorados STEM;0.6;A
116;2013;Proporcion Doctorados STEM;0.2;A
116;2014;Proporcion Doctorados STEM;0.0;A
116;2015;Proporcion Doctorados STEM;0.0;A
116;2016;Proporcion Doctorados STEM;0.0;A
116;2017;Proporcion Doctorados STEM;0.0;A
116;2018;Proporcion Doctorados STEM;0.2;A
116;2019;Proporcion Doctorados STEM;0.4;A
116;2020;Proporcion Doctorados STEM;0.8;A
120;2013;Proporcion Doctorados STEM;1.0;A
120;2014;Proporcion Doctorados STEM;0.8;A
120;2015;Proporcion Doctorados STEM;0.8;A
120;2016;Proporcion Doctorados STEM;0.8;A
120;2017;Proporcion Doctorados STEM;0.8;A
120;2018;Proporcion Doctorados STEM;0.8;A
120;2019;Proporcion Doctorados STEM;0.9;A
120;2020;Proporcion Doctorados STEM;0.8;A
132;2013;Proporcion Doctorados STEM;1.4;A
132;2014;Proporcion Doctorados STEM;1.6;A
132;2015;Proporcion Doctorados STEM;1.7;A
132;2016;Proporcion Doctorados STEM;1.7;A
132;2017;Proporcion Doctorados STEM;1.8;A
132;2018;Proporcion Doctorados STEM;1.8;A
132;2019;Proporcion Doctorados STEM;1.8;A
132;2020;Proporcion Doctorados STEM;1.7;A
156;2013;Proporcion Doctorados STEM;0.2;A
156;2014;Proporcion Doctorados STEM;0.2;A
156;2015;Proporcion Doctorados STEM;0.2;A
156;2016;Proporcion Doctorados STEM;0.1;A
156;2017;Proporcion Doctorados STEM;0.1;A
156;2018;Proporcion Doctorados STEM;0.1;A
156;2019;Proporcion Doctorados STEM;0.1;A
156;2020;Proporcion Doctorados STEM;0.1;A
157;2013;Proporcion Doctorados STEM;;A
157;2014;Proporcion Doctorados STEM;0.3;A
157;2015;Proporcion Doctorados STEM;0.5;A
157;2016;Proporcion Doctorados STEM;0.5;A
157;2017;Proporcion Doctorados STEM;0.6;A
157;2018;Proporcion Doctorados STEM;0.5;A
157;2019;Proporcion Doctorados STEM;0.5;A
157;2020;Proporcion Doctorados STEM;0.4;A
436;2013;Proporcion Doctorados STEM;;A
436;2014;Proporcion Doctorados STEM;;A
436;2015;Proporcion Doctorados STEM;0.1;A
436;2016;Proporcion Doctorados STEM;0.2;A
436;2017;Proporcion Doctorados STEM;0.2;A
436;2018;Proporcion Doctorados STEM;0.2;A
436;2019;Proporcion Doctorados STEM;0.2;A
436;2020;Proporcion Doctorados STEM;0.2;A
C01;2013;estado Doctorados STEM;;A
C01;2014;estado Doctorados STEM;;A
C01;2015;estado Doctorados STEM;;A
C01;2016;estado Doctorados STEM;;A
C01;2017;estado Doctorados STEM;;A
C01;2018;estado Doctorados STEM;;A
C01;2019;estado Doctorados STEM;;A
C01;2020;estado Doctorados STEM;;A
108;2013;estado Doctorados STEM;;A
108;2014;estado Doctorados STEM;;A
108;2015;estado Doctorados STEM;;A
108;2016;estado Doctorados STEM;;A
108;2017;estado Doctorados STEM;;A
108;2018;estado Doctorados STEM;;A
108;2019;estado Doctorados STEM;;A
108;2020;estado Doctorados STEM;;A
UE27NRU;2013;estado Doctorados STEM;--;A
UE27NRU;2014;estado Doctorados STEM;--;A
UE27NRU;2015;estado Doctorados STEM;d;A
UE27NRU;2016;estado Doctorados STEM;d;A
UE27NRU;2017;estado Doctorados STEM;;A
UE27NRU;2018;estado Doctorados STEM;d;A
UE27NRU;2019;estado Doctorados STEM;;A
UE27NRU;2020;estado Doctorados STEM;d;A
UE28;2013;estado Doctorados STEM;--;A
UE28;2014;estado Doctorados STEM;--;A
UE28;2015;estado Doctorados STEM;d;A
UE28;2016;estado Doctorados STEM;d;A
UE28;2017;estado Doctorados STEM;;A
UE28;2018;estado Doctorados STEM;d;A
UE28;2019;estado Doctorados STEM;;A
UE28;2020;estado Doctorados STEM;--;A
103;2013;estado Doctorados STEM;;A
103;2014;estado Doctorados STEM;;A
103;2015;estado Doctorados STEM;;A
103;2016;estado Doctorados STEM;;A
103;2017;estado Doctorados STEM;;A
103;2018;estado Doctorados STEM;;A
103;2019;estado Doctorados STEM;;A
103;2020;estado Doctorados STEM;;A
104;2013;estado Doctorados STEM;;A
104;2014;estado Doctorados STEM;;A
104;2015;estado Doctorados STEM;;A
104;2016;estado Doctorados STEM;;A
104;2017;estado Doctorados STEM;;A
104;2018;estado Doctorados STEM;;A
104;2019;estado Doctorados STEM;;A
104;2020;estado Doctorados STEM;;A
143;2013;estado Doctorados STEM;;A
143;2014;estado Doctorados STEM;;A
143;2015;estado Doctorados STEM;;A
143;2016;estado Doctorados STEM;;A
143;2017;estado Doctorados STEM;;A
143;2018;estado Doctorados STEM;;A
143;2019;estado Doctorados STEM;;A
143;2020;estado Doctorados STEM;--;A
107;2013;estado Doctorados STEM;;A
107;2014;estado Doctorados STEM;;A
107;2015;estado Doctorados STEM;;A
107;2016;estado Doctorados STEM;;A
107;2017;estado Doctorados STEM;;A
107;2018;estado Doctorados STEM;;A
107;2019;estado Doctorados STEM;;A
107;2020;estado Doctorados STEM;;A
126;2013;estado Doctorados STEM;;A
126;2014;estado Doctorados STEM;;A
126;2015;estado Doctorados STEM;;A
126;2016;estado Doctorados STEM;;A
126;2017;estado Doctorados STEM;;A
126;2018;estado Doctorados STEM;;A
126;2019;estado Doctorados STEM;;A
126;2020;estado Doctorados STEM;;A
141;2013;estado Doctorados STEM;;A
141;2014;estado Doctorados STEM;;A
141;2015;estado Doctorados STEM;;A
141;2016;estado Doctorados STEM;;A
141;2017;estado Doctorados STEM;;A
141;2018;estado Doctorados STEM;;A
141;2019;estado Doctorados STEM;;A
141;2020;estado Doctorados STEM;;A
113;2013;estado Doctorados STEM;;A
113;2014;estado Doctorados STEM;;A
113;2015;estado Doctorados STEM;;A
113;2016;estado Doctorados STEM;;A
113;2017;estado Doctorados STEM;;A
113;2018;estado Doctorados STEM;d;A
113;2019;estado Doctorados STEM;d;A
113;2020;estado Doctorados STEM;d;A
111;2013;estado Doctorados STEM;;A
111;2014;estado Doctorados STEM;;A
111;2015;estado Doctorados STEM;;A
111;2016;estado Doctorados STEM;;A
111;2017;estado Doctorados STEM;;A
111;2018;estado Doctorados STEM;;A
111;2019;estado Doctorados STEM;;A
111;2020;estado Doctorados STEM;;A
110;2013;estado Doctorados STEM;;A
110;2014;estado Doctorados STEM;;A
110;2015;estado Doctorados STEM;;A
110;2016;estado Doctorados STEM;;A
110;2017;estado Doctorados STEM;;A
110;2018;estado Doctorados STEM;d;A
110;2019;estado Doctorados STEM;;A
110;2020;estado Doctorados STEM;;A
146;2013;estado Doctorados STEM;;A
146;2014;estado Doctorados STEM;;A
146;2015;estado Doctorados STEM;;A
146;2016;estado Doctorados STEM;;A
146;2017;estado Doctorados STEM;;A
146;2018;estado Doctorados STEM;;A
146;2019;estado Doctorados STEM;;A
146;2020;estado Doctorados STEM;;A
115;2013;estado Doctorados STEM;;A
115;2014;estado Doctorados STEM;;A
115;2015;estado Doctorados STEM;;A
115;2016;estado Doctorados STEM;;A
115;2017;estado Doctorados STEM;d;A
115;2018;estado Doctorados STEM;;A
115;2019;estado Doctorados STEM;;A
115;2020;estado Doctorados STEM;p;A
106;2013;estado Doctorados STEM;;A
106;2014;estado Doctorados STEM;;A
106;2015;estado Doctorados STEM;;A
106;2016;estado Doctorados STEM;;A
106;2017;estado Doctorados STEM;;A
106;2018;estado Doctorados STEM;;A
106;2019;estado Doctorados STEM;;A
106;2020;estado Doctorados STEM;;A
136;2013;estado Doctorados STEM;;A
136;2014;estado Doctorados STEM;;A
136;2015;estado Doctorados STEM;;A
136;2016;estado Doctorados STEM;;A
136;2017;estado Doctorados STEM;;A
136;2018;estado Doctorados STEM;;A
136;2019;estado Doctorados STEM;;A
136;2020;estado Doctorados STEM;;A
142;2013;estado Doctorados STEM;;A
142;2014;estado Doctorados STEM;;A
142;2015;estado Doctorados STEM;;A
142;2016;estado Doctorados STEM;;A
142;2017;estado Doctorados STEM;;A
142;2018;estado Doctorados STEM;;A
142;2019;estado Doctorados STEM;;A
142;2020;estado Doctorados STEM;;A
117;2013;estado Doctorados STEM;;A
117;2014;estado Doctorados STEM;;A
117;2015;estado Doctorados STEM;;A
117;2016;estado Doctorados STEM;;A
117;2017;estado Doctorados STEM;;A
117;2018;estado Doctorados STEM;;A
117;2019;estado Doctorados STEM;;A
117;2020;estado Doctorados STEM;;A
112;2013;estado Doctorados STEM;;A
112;2014;estado Doctorados STEM;;A
112;2015;estado Doctorados STEM;;A
112;2016;estado Doctorados STEM;;A
112;2017;estado Doctorados STEM;;A
112;2018;estado Doctorados STEM;;A
112;2019;estado Doctorados STEM;;A
112;2020;estado Doctorados STEM;;A
118;2013;estado Doctorados STEM;;A
118;2014;estado Doctorados STEM;;A
118;2015;estado Doctorados STEM;;A
118;2016;estado Doctorados STEM;;A
118;2017;estado Doctorados STEM;;A
118;2018;estado Doctorados STEM;;A
118;2019;estado Doctorados STEM;;A
118;2020;estado Doctorados STEM;;A
121;2013;estado Doctorados STEM;--;A
121;2014;estado Doctorados STEM;--;A
121;2015;estado Doctorados STEM;--;A
121;2016;estado Doctorados STEM;;A
121;2017;estado Doctorados STEM;;A
121;2018;estado Doctorados STEM;;A
121;2019;estado Doctorados STEM;;A
121;2020;estado Doctorados STEM;;A
102;2013;estado Doctorados STEM;;A
102;2014;estado Doctorados STEM;;A
102;2015;estado Doctorados STEM;;A
102;2016;estado Doctorados STEM;;A
102;2017;estado Doctorados STEM;;A
102;2018;estado Doctorados STEM;;A
102;2019;estado Doctorados STEM;;A
102;2020;estado Doctorados STEM;;A
122;2013;estado Doctorados STEM;--;A
122;2014;estado Doctorados STEM;;A
122;2015;estado Doctorados STEM;;A
122;2016;estado Doctorados STEM;;A
122;2017;estado Doctorados STEM;;A
122;2018;estado Doctorados STEM;;A
122;2019;estado Doctorados STEM;;A
122;2020;estado Doctorados STEM;;A
123;2013;estado Doctorados STEM;;A
123;2014;estado Doctorados STEM;;A
123;2015;estado Doctorados STEM;;A
123;2016;estado Doctorados STEM;;A
123;2017;estado Doctorados STEM;;A
123;2018;estado Doctorados STEM;;A
123;2019;estado Doctorados STEM;;A
123;2020;estado Doctorados STEM;;A
128;2013;estado Doctorados STEM;;A
128;2014;estado Doctorados STEM;;A
128;2015;estado Doctorados STEM;;A
128;2016;estado Doctorados STEM;;A
128;2017;estado Doctorados STEM;;A
128;2018;estado Doctorados STEM;;A
128;2019;estado Doctorados STEM;;A
128;2020;estado Doctorados STEM;--;A
147;2013;estado Doctorados STEM;;A
147;2014;estado Doctorados STEM;;A
147;2015;estado Doctorados STEM;;A
147;2016;estado Doctorados STEM;;A
147;2017;estado Doctorados STEM;;A
147;2018;estado Doctorados STEM;;A
147;2019;estado Doctorados STEM;;A
147;2020;estado Doctorados STEM;;A
144;2013;estado Doctorados STEM;;A
144;2014;estado Doctorados STEM;;A
144;2015;estado Doctorados STEM;;A
144;2016;estado Doctorados STEM;;A
144;2017;estado Doctorados STEM;;A
144;2018;estado Doctorados STEM;;A
144;2019;estado Doctorados STEM;;A
144;2020;estado Doctorados STEM;;A
109;2013;estado Doctorados STEM;;A
109;2014;estado Doctorados STEM;;A
109;2015;estado Doctorados STEM;;A
109;2016;estado Doctorados STEM;;A
109;2017;estado Doctorados STEM;;A
109;2018;estado Doctorados STEM;;A
109;2019;estado Doctorados STEM;;A
109;2020;estado Doctorados STEM;;A
131;2013;estado Doctorados STEM;;A
131;2014;estado Doctorados STEM;;A
131;2015;estado Doctorados STEM;;A
131;2016;estado Doctorados STEM;;A
131;2017;estado Doctorados STEM;;A
131;2018;estado Doctorados STEM;;A
131;2019;estado Doctorados STEM;;A
131;2020;estado Doctorados STEM;;A
125;2013;estado Doctorados STEM;;A
125;2014;estado Doctorados STEM;;A
125;2015;estado Doctorados STEM;;A
125;2016;estado Doctorados STEM;;A
125;2017;estado Doctorados STEM;;A
125;2018;estado Doctorados STEM;;A
125;2019;estado Doctorados STEM;;A
125;2020;estado Doctorados STEM;--;A
114;2013;estado Doctorados STEM;;A
114;2014;estado Doctorados STEM;;A
114;2015;estado Doctorados STEM;;A
114;2016;estado Doctorados STEM;;A
114;2017;estado Doctorados STEM;;A
114;2018;estado Doctorados STEM;;A
114;2019;estado Doctorados STEM;;A
114;2020;estado Doctorados STEM;;A
116;2013;estado Doctorados STEM;;A
116;2014;estado Doctorados STEM;;A
116;2015;estado Doctorados STEM;;A
116;2016;estado Doctorados STEM;;A
116;2017;estado Doctorados STEM;;A
116;2018;estado Doctorados STEM;;A
116;2019;estado Doctorados STEM;;A
116;2020;estado Doctorados STEM;;A
120;2013;estado Doctorados STEM;;A
120;2014;estado Doctorados STEM;;A
120;2015;estado Doctorados STEM;;A
120;2016;estado Doctorados STEM;;A
120;2017;estado Doctorados STEM;;A
120;2018;estado Doctorados STEM;;A
120;2019;estado Doctorados STEM;;A
120;2020;estado Doctorados STEM;;A
132;2013;estado Doctorados STEM;;A
132;2014;estado Doctorados STEM;;A
132;2015;estado Doctorados STEM;;A
132;2016;estado Doctorados STEM;;A
132;2017;estado Doctorados STEM;;A
132;2018;estado Doctorados STEM;;A
132;2019;estado Doctorados STEM;;A
132;2020;estado Doctorados STEM;;A
156;2013;estado Doctorados STEM;;A
156;2014;estado Doctorados STEM;;A
156;2015;estado Doctorados STEM;;A
156;2016;estado Doctorados STEM;;A
156;2017;estado Doctorados STEM;;A
156;2018;estado Doctorados STEM;;A
156;2019;estado Doctorados STEM;;A
156;2020;estado Doctorados STEM;;A
157;2013;estado Doctorados STEM;--;A
157;2014;estado Doctorados STEM;;A
157;2015;estado Doctorados STEM;;A
157;2016;estado Doctorados STEM;;A
157;2017;estado Doctorados STEM;;A
157;2018;estado Doctorados STEM;;A
157;2019;estado Doctorados STEM;;A
157;2020;estado Doctorados STEM;;A
436;2013;estado Doctorados STEM;--;A
436;2014;estado Doctorados STEM;--;A
436;2015;estado Doctorados STEM;;A
436;2016;estado Doctorados STEM;;A
436;2017;estado Doctorados STEM;;A
436;2018;estado Doctorados STEM;;A
436;2019;estado Doctorados STEM;;A
436;2020;estado Doctorados STEM;;A
