D_TERRITORIO_0;D_TEMPORAL_0;INDICATOR;OBS_VALUE;FREQ
104;2016;1.9 Volumen de negocio en innovación. Total;5.983491384;A
104;2017;1.9 Volumen de negocio en innovación. Total;5.983491384;A
104;2018;1.9 Volumen de negocio en innovación. Total;6.34378646;A
104;2019;1.9 Volumen de negocio en innovación. Total;6.34378646;A
104;2020;1.9 Volumen de negocio en innovación. Total;7.435522827;A
143;2005;1.9 Volumen de negocio en innovación. Total;;A
143;2006;1.9 Volumen de negocio en innovación. Total;;A
143;2007;1.9 Volumen de negocio en innovación. Total;;A
143;2008;1.9 Volumen de negocio en innovación. Total;18.668001073;A
143;2009;1.9 Volumen de negocio en innovación. Total;18.668001073;A
143;2010;1.9 Volumen de negocio en innovación. Total;15.250378658;A
143;2011;1.9 Volumen de negocio en innovación. Total;15.250378658;A
143;2012;1.9 Volumen de negocio en innovación. Total;13.394448131;A
143;2013;1.9 Volumen de negocio en innovación. Total;13.394448131;A
143;2014;1.9 Volumen de negocio en innovación. Total;14.568451598;A
143;2015;1.9 Volumen de negocio en innovación. Total;14.568451598;A
143;2016;1.9 Volumen de negocio en innovación. Total;12.956024782;A
143;2017;1.9 Volumen de negocio en innovación. Total;12.956024782;A
143;2018;1.9 Volumen de negocio en innovación. Total;12.7984013;A
143;2019;1.9 Volumen de negocio en innovación. Total;12.7984013;A
143;2020;1.9 Volumen de negocio en innovación. Total;14.4300004;A
107;2005;1.9 Volumen de negocio en innovación. Total;;A
107;2006;1.9 Volumen de negocio en innovación. Total;;A
107;2007;1.9 Volumen de negocio en innovación. Total;;A
107;2008;1.9 Volumen de negocio en innovación. Total;11.435801218;A
107;2009;1.9 Volumen de negocio en innovación. Total;11.435801218;A
107;2010;1.9 Volumen de negocio en innovación. Total;14.9551689;A
107;2011;1.9 Volumen de negocio en innovación. Total;14.9551689;A
107;2012;1.9 Volumen de negocio en innovación. Total;13.869683458;A
107;2013;1.9 Volumen de negocio en innovación. Total;13.869683458;A
107;2014;1.9 Volumen de negocio en innovación. Total;6.958886745;A
107;2015;1.9 Volumen de negocio en innovación. Total;6.958886745;A
107;2016;1.9 Volumen de negocio en innovación. Total;5.465161485;A
107;2017;1.9 Volumen de negocio en innovación. Total;5.465161485;A
107;2018;1.9 Volumen de negocio en innovación. Total;10.526105918;A
107;2019;1.9 Volumen de negocio en innovación. Total;10.526105918;A
107;2020;1.9 Volumen de negocio en innovación. Total;14.996213571;A
126;2005;1.9 Volumen de negocio en innovación. Total;;A
126;2006;1.9 Volumen de negocio en innovación. Total;;A
126;2007;1.9 Volumen de negocio en innovación. Total;;A
126;2008;1.9 Volumen de negocio en innovación. Total;17.378191754;A
126;2009;1.9 Volumen de negocio en innovación. Total;17.378191754;A
126;2010;1.9 Volumen de negocio en innovación. Total;15.503766794;A
126;2011;1.9 Volumen de negocio en innovación. Total;15.503766794;A
126;2012;1.9 Volumen de negocio en innovación. Total;12.971788419;A
126;2013;1.9 Volumen de negocio en innovación. Total;12.971788419;A
126;2014;1.9 Volumen de negocio en innovación. Total;13.335920712;A
126;2015;1.9 Volumen de negocio en innovación. Total;13.335920712;A
126;2016;1.9 Volumen de negocio en innovación. Total;14.036048852;A
126;2017;1.9 Volumen de negocio en innovación. Total;14.036048852;A
126;2018;1.9 Volumen de negocio en innovación. Total;14.837664692;A
126;2019;1.9 Volumen de negocio en innovación. Total;14.837664692;A
126;2020;1.9 Volumen de negocio en innovación. Total;14.046041708;A
141;2005;1.9 Volumen de negocio en innovación. Total;;A
141;2006;1.9 Volumen de negocio en innovación. Total;;A
141;2007;1.9 Volumen de negocio en innovación. Total;;A
141;2008;1.9 Volumen de negocio en innovación. Total;10.227693696;A
141;2009;1.9 Volumen de negocio en innovación. Total;10.227693696;A
141;2010;1.9 Volumen de negocio en innovación. Total;12.31475145;A
141;2011;1.9 Volumen de negocio en innovación. Total;12.31475145;A
141;2012;1.9 Volumen de negocio en innovación. Total;7.803595038;A
141;2013;1.9 Volumen de negocio en innovación. Total;7.803595038;A
141;2014;1.9 Volumen de negocio en innovación. Total;10.493282176;A
141;2015;1.9 Volumen de negocio en innovación. Total;10.493282176;A
141;2016;1.9 Volumen de negocio en innovación. Total;11.15245187;A
141;2017;1.9 Volumen de negocio en innovación. Total;11.15245187;A
141;2018;1.9 Volumen de negocio en innovación. Total;13.158299125;A
141;2019;1.9 Volumen de negocio en innovación. Total;13.158299125;A
141;2020;1.9 Volumen de negocio en innovación. Total;8.980877497;A
113;2005;1.9 Volumen de negocio en innovación. Total;;A
113;2006;1.9 Volumen de negocio en innovación. Total;;A
113;2007;1.9 Volumen de negocio en innovación. Total;;A
113;2008;1.9 Volumen de negocio en innovación. Total;11.011775837;A
113;2009;1.9 Volumen de negocio en innovación. Total;11.011775837;A
113;2010;1.9 Volumen de negocio en innovación. Total;9.315395855;A
113;2011;1.9 Volumen de negocio en innovación. Total;9.315395855;A
113;2012;1.9 Volumen de negocio en innovación. Total;9.315395855;A
113;2013;1.9 Volumen de negocio en innovación. Total;9.315395855;A
113;2014;1.9 Volumen de negocio en innovación. Total;18.069220765;A
113;2015;1.9 Volumen de negocio en innovación. Total;18.069220765;A
113;2016;1.9 Volumen de negocio en innovación. Total;16.955624525;A
113;2017;1.9 Volumen de negocio en innovación. Total;16.955624525;A
113;2018;1.9 Volumen de negocio en innovación. Total;10.543885832;A
113;2019;1.9 Volumen de negocio en innovación. Total;10.543885832;A
113;2020;1.9 Volumen de negocio en innovación. Total;36.939605115;A
111;2005;1.9 Volumen de negocio en innovación. Total;;A
111;2006;1.9 Volumen de negocio en innovación. Total;;A
111;2007;1.9 Volumen de negocio en innovación. Total;;A
111;2008;1.9 Volumen de negocio en innovación. Total;11.753219956;A
111;2009;1.9 Volumen de negocio en innovación. Total;11.753219956;A
111;2010;1.9 Volumen de negocio en innovación. Total;11.753219956;A
111;2011;1.9 Volumen de negocio en innovación. Total;11.753219956;A
111;2012;1.9 Volumen de negocio en innovación. Total;11.753219956;A
111;2013;1.9 Volumen de negocio en innovación. Total;11.753219956;A
111;2014;1.9 Volumen de negocio en innovación. Total;12.751549987;A
111;2015;1.9 Volumen de negocio en innovación. Total;12.751549987;A
111;2016;1.9 Volumen de negocio en innovación. Total;16.762790405;A
111;2017;1.9 Volumen de negocio en innovación. Total;16.762790405;A
111;2018;1.9 Volumen de negocio en innovación. Total;23.814295915;A
111;2019;1.9 Volumen de negocio en innovación. Total;23.814295915;A
111;2020;1.9 Volumen de negocio en innovación. Total;20.346805012;A
110;2005;1.9 Volumen de negocio en innovación. Total;;A
110;2006;1.9 Volumen de negocio en innovación. Total;;A
110;2007;1.9 Volumen de negocio en innovación. Total;;A
110;2008;1.9 Volumen de negocio en innovación. Total;13.24748646;A
110;2009;1.9 Volumen de negocio en innovación. Total;13.24748646;A
110;2010;1.9 Volumen de negocio en innovación. Total;11.274869054;A
110;2011;1.9 Volumen de negocio en innovación. Total;11.274869054;A
110;2012;1.9 Volumen de negocio en innovación. Total;13.475789828;A
110;2013;1.9 Volumen de negocio en innovación. Total;13.475789828;A
110;2014;1.9 Volumen de negocio en innovación. Total;15.021650505;A
110;2015;1.9 Volumen de negocio en innovación. Total;15.021650505;A
110;2016;1.9 Volumen de negocio en innovación. Total;9.852083444;A
110;2017;1.9 Volumen de negocio en innovación. Total;9.852083444;A
110;2018;1.9 Volumen de negocio en innovación. Total;8.838402262;A
110;2019;1.9 Volumen de negocio en innovación. Total;8.838402262;A
110;2020;1.9 Volumen de negocio en innovación. Total;5.908998715;A
146;2005;1.9 Volumen de negocio en innovación. Total;;A
146;2006;1.9 Volumen de negocio en innovación. Total;;A
146;2007;1.9 Volumen de negocio en innovación. Total;;A
146;2008;1.9 Volumen de negocio en innovación. Total;14.406269332;A
146;2009;1.9 Volumen de negocio en innovación. Total;14.406269332;A
146;2010;1.9 Volumen de negocio en innovación. Total;10.538043757;A
146;2011;1.9 Volumen de negocio en innovación. Total;10.538043757;A
146;2012;1.9 Volumen de negocio en innovación. Total;10.006006048;A
146;2013;1.9 Volumen de negocio en innovación. Total;10.006006048;A
146;2014;1.9 Volumen de negocio en innovación. Total;4.90848697;A
146;2015;1.9 Volumen de negocio en innovación. Total;4.90848697;A
146;2016;1.9 Volumen de negocio en innovación. Total;8.040395262;A
146;2017;1.9 Volumen de negocio en innovación. Total;8.040395262;A
146;2018;1.9 Volumen de negocio en innovación. Total;11.467775008;A
146;2019;1.9 Volumen de negocio en innovación. Total;11.467775008;A
146;2020;1.9 Volumen de negocio en innovación. Total;12.93571919;A
115;2005;1.9 Volumen de negocio en innovación. Total;;A
115;2006;1.9 Volumen de negocio en innovación. Total;;A
115;2007;1.9 Volumen de negocio en innovación. Total;;A
115;2008;1.9 Volumen de negocio en innovación. Total;11.790472738;A
115;2009;1.9 Volumen de negocio en innovación. Total;11.790472738;A
115;2010;1.9 Volumen de negocio en innovación. Total;14.857687849;A
115;2011;1.9 Volumen de negocio en innovación. Total;14.857687849;A
115;2012;1.9 Volumen de negocio en innovación. Total;10.98334025;A
115;2013;1.9 Volumen de negocio en innovación. Total;10.98334025;A
115;2014;1.9 Volumen de negocio en innovación. Total;10.059970363;A
115;2015;1.9 Volumen de negocio en innovación. Total;10.059970363;A
115;2016;1.9 Volumen de negocio en innovación. Total;12.400812597;A
115;2017;1.9 Volumen de negocio en innovación. Total;12.400812597;A
115;2018;1.9 Volumen de negocio en innovación. Total;16.857152868;A
115;2019;1.9 Volumen de negocio en innovación. Total;16.857152868;A
115;2020;1.9 Volumen de negocio en innovación. Total;13.479908489;A
106;2005;1.9 Volumen de negocio en innovación. Total;;A
106;2006;1.9 Volumen de negocio en innovación. Total;;A
106;2007;1.9 Volumen de negocio en innovación. Total;;A
106;2008;1.9 Volumen de negocio en innovación. Total;16.070125118;A
106;2009;1.9 Volumen de negocio en innovación. Total;16.070125118;A
106;2010;1.9 Volumen de negocio en innovación. Total;14.700967546;A
106;2011;1.9 Volumen de negocio en innovación. Total;14.700967546;A
106;2012;1.9 Volumen de negocio en innovación. Total;11.39987135;A
106;2013;1.9 Volumen de negocio en innovación. Total;11.39987135;A
106;2014;1.9 Volumen de negocio en innovación. Total;4.494123016;A
106;2015;1.9 Volumen de negocio en innovación. Total;4.494123016;A
106;2016;1.9 Volumen de negocio en innovación. Total;12.247997411;A
106;2017;1.9 Volumen de negocio en innovación. Total;12.247997411;A
106;2018;1.9 Volumen de negocio en innovación. Total;11.568010176;A
106;2019;1.9 Volumen de negocio en innovación. Total;11.568010176;A
106;2020;1.9 Volumen de negocio en innovación. Total;13.803734161;A
136;2005;1.9 Volumen de negocio en innovación. Total;;A
136;2006;1.9 Volumen de negocio en innovación. Total;;A
136;2007;1.9 Volumen de negocio en innovación. Total;;A
136;2008;1.9 Volumen de negocio en innovación. Total;5.882405983;A
136;2009;1.9 Volumen de negocio en innovación. Total;5.882405983;A
136;2010;1.9 Volumen de negocio en innovación. Total;3.142952526;A
136;2011;1.9 Volumen de negocio en innovación. Total;3.142952526;A
136;2012;1.9 Volumen de negocio en innovación. Total;5.016826118;A
136;2013;1.9 Volumen de negocio en innovación. Total;5.016826118;A
136;2014;1.9 Volumen de negocio en innovación. Total;5.308044957;A
136;2015;1.9 Volumen de negocio en innovación. Total;5.308044957;A
136;2016;1.9 Volumen de negocio en innovación. Total;8.005979327;A
136;2017;1.9 Volumen de negocio en innovación. Total;8.005979327;A
136;2018;1.9 Volumen de negocio en innovación. Total;8.374369763;A
136;2019;1.9 Volumen de negocio en innovación. Total;8.374369763;A
136;2020;1.9 Volumen de negocio en innovación. Total;6.363069955;A
142;2005;1.9 Volumen de negocio en innovación. Total;;A
142;2006;1.9 Volumen de negocio en innovación. Total;;A
142;2007;1.9 Volumen de negocio en innovación. Total;;A
142;2008;1.9 Volumen de negocio en innovación. Total;9.588893261;A
142;2009;1.9 Volumen de negocio en innovación. Total;9.588893261;A
142;2010;1.9 Volumen de negocio en innovación. Total;6.638555246;A
142;2011;1.9 Volumen de negocio en innovación. Total;6.638555246;A
142;2012;1.9 Volumen de negocio en innovación. Total;5.470432311;A
142;2013;1.9 Volumen de negocio en innovación. Total;5.470432311;A
142;2014;1.9 Volumen de negocio en innovación. Total;8.571994474;A
142;2015;1.9 Volumen de negocio en innovación. Total;8.571994474;A
142;2016;1.9 Volumen de negocio en innovación. Total;14.717137554;A
142;2017;1.9 Volumen de negocio en innovación. Total;14.717137554;A
142;2018;1.9 Volumen de negocio en innovación. Total;9.490344882;A
142;2019;1.9 Volumen de negocio en innovación. Total;9.490344882;A
142;2020;1.9 Volumen de negocio en innovación. Total;11.53862714;A
117;2005;1.9 Volumen de negocio en innovación. Total;;A
117;2006;1.9 Volumen de negocio en innovación. Total;;A
117;2007;1.9 Volumen de negocio en innovación. Total;;A
117;2008;1.9 Volumen de negocio en innovación. Total;8.868174062;A
117;2009;1.9 Volumen de negocio en innovación. Total;8.868174062;A
117;2010;1.9 Volumen de negocio en innovación. Total;8.270250897;A
117;2011;1.9 Volumen de negocio en innovación. Total;8.270250897;A
117;2012;1.9 Volumen de negocio en innovación. Total;7.925050031;A
117;2013;1.9 Volumen de negocio en innovación. Total;7.925050031;A
117;2014;1.9 Volumen de negocio en innovación. Total;6.543214692;A
117;2015;1.9 Volumen de negocio en innovación. Total;6.543214692;A
117;2016;1.9 Volumen de negocio en innovación. Total;4.818900861;A
117;2017;1.9 Volumen de negocio en innovación. Total;4.818900861;A
117;2018;1.9 Volumen de negocio en innovación. Total;6.347973541;A
117;2019;1.9 Volumen de negocio en innovación. Total;6.347973541;A
117;2020;1.9 Volumen de negocio en innovación. Total;;A
112;2005;1.9 Volumen de negocio en innovación. Total;;A
112;2006;1.9 Volumen de negocio en innovación. Total;;A
112;2007;1.9 Volumen de negocio en innovación. Total;;A
112;2008;1.9 Volumen de negocio en innovación. Total;16.437928393;A
112;2009;1.9 Volumen de negocio en innovación. Total;16.437928393;A
112;2010;1.9 Volumen de negocio en innovación. Total;13.681440639;A
112;2011;1.9 Volumen de negocio en innovación. Total;13.681440639;A
112;2012;1.9 Volumen de negocio en innovación. Total;9.739887316;A
112;2013;1.9 Volumen de negocio en innovación. Total;9.739887316;A
112;2014;1.9 Volumen de negocio en innovación. Total;12.467549867;A
112;2015;1.9 Volumen de negocio en innovación. Total;12.467549867;A
112;2016;1.9 Volumen de negocio en innovación. Total;7.658938829;A
112;2017;1.9 Volumen de negocio en innovación. Total;7.658938829;A
112;2018;1.9 Volumen de negocio en innovación. Total;8.836962426;A
112;2019;1.9 Volumen de negocio en innovación. Total;8.836962426;A
112;2020;1.9 Volumen de negocio en innovación. Total;7.752034029;A
118;2005;1.9 Volumen de negocio en innovación. Total;;A
118;2006;1.9 Volumen de negocio en innovación. Total;;A
118;2007;1.9 Volumen de negocio en innovación. Total;;A
118;2008;1.9 Volumen de negocio en innovación. Total;15.218011576;A
118;2009;1.9 Volumen de negocio en innovación. Total;15.218011576;A
118;2010;1.9 Volumen de negocio en innovación. Total;7.407699134;A
118;2011;1.9 Volumen de negocio en innovación. Total;7.407699134;A
118;2012;1.9 Volumen de negocio en innovación. Total;10.18326258;A
118;2013;1.9 Volumen de negocio en innovación. Total;10.18326258;A
118;2014;1.9 Volumen de negocio en innovación. Total;4.124358575;A
118;2015;1.9 Volumen de negocio en innovación. Total;4.124358575;A
118;2016;1.9 Volumen de negocio en innovación. Total;8.209365072;A
118;2017;1.9 Volumen de negocio en innovación. Total;8.209365072;A
118;2018;1.9 Volumen de negocio en innovación. Total;9.457091943;A
118;2019;1.9 Volumen de negocio en innovación. Total;9.457091943;A
118;2020;1.9 Volumen de negocio en innovación. Total;6.075695089;A
121;2005;1.9 Volumen de negocio en innovación. Total;;A
121;2006;1.9 Volumen de negocio en innovación. Total;;A
121;2007;1.9 Volumen de negocio en innovación. Total;;A
121;2008;1.9 Volumen de negocio en innovación. Total;8.854362299;A
121;2009;1.9 Volumen de negocio en innovación. Total;8.854362299;A
121;2010;1.9 Volumen de negocio en innovación. Total;10.449720272;A
121;2011;1.9 Volumen de negocio en innovación. Total;10.449720272;A
121;2012;1.9 Volumen de negocio en innovación. Total;11.841076191;A
121;2013;1.9 Volumen de negocio en innovación. Total;11.841076191;A
121;2014;1.9 Volumen de negocio en innovación. Total;10.807683919;A
121;2015;1.9 Volumen de negocio en innovación. Total;10.807683919;A
121;2016;1.9 Volumen de negocio en innovación. Total;10.407790976;A
121;2017;1.9 Volumen de negocio en innovación. Total;10.407790976;A
121;2018;1.9 Volumen de negocio en innovación. Total;8.208348606;A
121;2019;1.9 Volumen de negocio en innovación. Total;8.208348606;A
121;2020;1.9 Volumen de negocio en innovación. Total;;A
102;2005;1.9 Volumen de negocio en innovación. Total;;A
102;2006;1.9 Volumen de negocio en innovación. Total;;A
102;2007;1.9 Volumen de negocio en innovación. Total;;A
102;2008;1.9 Volumen de negocio en innovación. Total;11.244011485;A
102;2009;1.9 Volumen de negocio en innovación. Total;11.244011485;A
102;2010;1.9 Volumen de negocio en innovación. Total;11.916767341;A
102;2011;1.9 Volumen de negocio en innovación. Total;11.916767341;A
102;2012;1.9 Volumen de negocio en innovación. Total;9.846163545;A
102;2013;1.9 Volumen de negocio en innovación. Total;9.846163545;A
102;2014;1.9 Volumen de negocio en innovación. Total;11.97603849;A
102;2015;1.9 Volumen de negocio en innovación. Total;11.97603849;A
102;2016;1.9 Volumen de negocio en innovación. Total;12.585865005;A
102;2017;1.9 Volumen de negocio en innovación. Total;12.585865005;A
102;2018;1.9 Volumen de negocio en innovación. Total;14.931697466;A
102;2019;1.9 Volumen de negocio en innovación. Total;14.931697466;A
102;2020;1.9 Volumen de negocio en innovación. Total;12.986649233;A
122;2005;1.9 Volumen de negocio en innovación. Total;;A
122;2006;1.9 Volumen de negocio en innovación. Total;;A
122;2007;1.9 Volumen de negocio en innovación. Total;;A
122;2008;1.9 Volumen de negocio en innovación. Total;9.837105692;A
122;2009;1.9 Volumen de negocio en innovación. Total;9.837105692;A
122;2010;1.9 Volumen de negocio en innovación. Total;8.003285896;A
122;2011;1.9 Volumen de negocio en innovación. Total;8.003285896;A
122;2012;1.9 Volumen de negocio en innovación. Total;6.326661389;A
122;2013;1.9 Volumen de negocio en innovación. Total;6.326661389;A
122;2014;1.9 Volumen de negocio en innovación. Total;6.449583869;A
122;2015;1.9 Volumen de negocio en innovación. Total;6.449583869;A
122;2016;1.9 Volumen de negocio en innovación. Total;6.280936805;A
122;2017;1.9 Volumen de negocio en innovación. Total;6.280936805;A
122;2018;1.9 Volumen de negocio en innovación. Total;6.431666318;A
122;2019;1.9 Volumen de negocio en innovación. Total;6.431666318;A
122;2020;1.9 Volumen de negocio en innovación. Total;7.502355291;A
123;2005;1.9 Volumen de negocio en innovación. Total;;A
123;2006;1.9 Volumen de negocio en innovación. Total;;A
123;2007;1.9 Volumen de negocio en innovación. Total;;A
123;2008;1.9 Volumen de negocio en innovación. Total;15.571799746;A
123;2009;1.9 Volumen de negocio en innovación. Total;15.571799746;A
123;2010;1.9 Volumen de negocio en innovación. Total;14.380570146;A
123;2011;1.9 Volumen de negocio en innovación. Total;14.380570146;A
123;2012;1.9 Volumen de negocio en innovación. Total;12.420108699;A
123;2013;1.9 Volumen de negocio en innovación. Total;12.420108699;A
123;2014;1.9 Volumen de negocio en innovación. Total;6.270854586;A
123;2015;1.9 Volumen de negocio en innovación. Total;6.270854586;A
123;2016;1.9 Volumen de negocio en innovación. Total;9.766825864;A
123;2017;1.9 Volumen de negocio en innovación. Total;9.766825864;A
123;2018;1.9 Volumen de negocio en innovación. Total;12.228370948;A
123;2019;1.9 Volumen de negocio en innovación. Total;12.228370948;A
123;2020;1.9 Volumen de negocio en innovación. Total;14.502341407;A
128;2005;1.9 Volumen de negocio en innovación. Total;;A
128;2006;1.9 Volumen de negocio en innovación. Total;;A
128;2007;1.9 Volumen de negocio en innovación. Total;;A
128;2008;1.9 Volumen de negocio en innovación. Total;14.872113636;A
128;2009;1.9 Volumen de negocio en innovación. Total;14.872113636;A
128;2010;1.9 Volumen de negocio en innovación. Total;14.282059164;A
128;2011;1.9 Volumen de negocio en innovación. Total;14.282059164;A
128;2012;1.9 Volumen de negocio en innovación. Total;3.68977952;A
128;2013;1.9 Volumen de negocio en innovación. Total;3.68977952;A
128;2014;1.9 Volumen de negocio en innovación. Total;6.507608918;A
128;2015;1.9 Volumen de negocio en innovación. Total;6.507608918;A
128;2016;1.9 Volumen de negocio en innovación. Total;4.744322719;A
128;2017;1.9 Volumen de negocio en innovación. Total;4.744322719;A
128;2018;1.9 Volumen de negocio en innovación. Total;8.792279648;A
128;2019;1.9 Volumen de negocio en innovación. Total;8.792279648;A
128;2020;1.9 Volumen de negocio en innovación. Total;5.24247972;A
147;2005;1.9 Volumen de negocio en innovación. Total;;A
147;2006;1.9 Volumen de negocio en innovación. Total;;A
147;2007;1.9 Volumen de negocio en innovación. Total;;A
147;2008;1.9 Volumen de negocio en innovación. Total;16.310035766;A
147;2009;1.9 Volumen de negocio en innovación. Total;16.310035766;A
147;2010;1.9 Volumen de negocio en innovación. Total;10.647012274;A
147;2011;1.9 Volumen de negocio en innovación. Total;10.647012274;A
147;2012;1.9 Volumen de negocio en innovación. Total;10.545037993;A
147;2013;1.9 Volumen de negocio en innovación. Total;10.545037993;A
147;2014;1.9 Volumen de negocio en innovación. Total;12.435405156;A
147;2015;1.9 Volumen de negocio en innovación. Total;12.435405156;A
147;2016;1.9 Volumen de negocio en innovación. Total;8.677369242;A
147;2017;1.9 Volumen de negocio en innovación. Total;8.677369242;A
147;2018;1.9 Volumen de negocio en innovación. Total;12.301853785;A
147;2019;1.9 Volumen de negocio en innovación. Total;12.301853785;A
147;2020;1.9 Volumen de negocio en innovación. Total;12.293410835;A
