D_TERRITORIO_0;D_TEMPORAL_0;INDICATOR;OBS_VALUE;FREQ
114;2015;estado Doctorados STEM. Hombres;;A
114;2016;estado Doctorados STEM. Hombres;;A
114;2017;estado Doctorados STEM. Hombres;;A
114;2018;estado Doctorados STEM. Hombres;;A
114;2019;estado Doctorados STEM. Hombres;;A
114;2020;estado Doctorados STEM. Hombres;;A
116;2013;estado Doctorados STEM. Hombres;;A
116;2014;estado Doctorados STEM. Hombres;;A
116;2015;estado Doctorados STEM. Hombres;;A
116;2016;estado Doctorados STEM. Hombres;;A
116;2017;estado Doctorados STEM. Hombres;;A
116;2018;estado Doctorados STEM. Hombres;;A
116;2019;estado Doctorados STEM. Hombres;;A
116;2020;estado Doctorados STEM. Hombres;;A
120;2013;estado Doctorados STEM. Hombres;;A
120;2014;estado Doctorados STEM. Hombres;;A
120;2015;estado Doctorados STEM. Hombres;;A
120;2016;estado Doctorados STEM. Hombres;;A
120;2017;estado Doctorados STEM. Hombres;;A
120;2018;estado Doctorados STEM. Hombres;;A
120;2019;estado Doctorados STEM. Hombres;;A
120;2020;estado Doctorados STEM. Hombres;;A
132;2013;estado Doctorados STEM. Hombres;;A
132;2014;estado Doctorados STEM. Hombres;;A
132;2015;estado Doctorados STEM. Hombres;;A
132;2016;estado Doctorados STEM. Hombres;;A
132;2017;estado Doctorados STEM. Hombres;;A
132;2018;estado Doctorados STEM. Hombres;;A
132;2019;estado Doctorados STEM. Hombres;;A
132;2020;estado Doctorados STEM. Hombres;;A
156;2013;estado Doctorados STEM. Hombres;;A
156;2014;estado Doctorados STEM. Hombres;;A
156;2015;estado Doctorados STEM. Hombres;;A
156;2016;estado Doctorados STEM. Hombres;;A
156;2017;estado Doctorados STEM. Hombres;;A
156;2018;estado Doctorados STEM. Hombres;;A
156;2019;estado Doctorados STEM. Hombres;;A
156;2020;estado Doctorados STEM. Hombres;;A
157;2013;estado Doctorados STEM. Hombres;--;A
157;2014;estado Doctorados STEM. Hombres;;A
157;2015;estado Doctorados STEM. Hombres;;A
157;2016;estado Doctorados STEM. Hombres;;A
157;2017;estado Doctorados STEM. Hombres;;A
157;2018;estado Doctorados STEM. Hombres;;A
157;2019;estado Doctorados STEM. Hombres;;A
157;2020;estado Doctorados STEM. Hombres;;A
436;2013;estado Doctorados STEM. Hombres;--;A
436;2014;estado Doctorados STEM. Hombres;--;A
436;2015;estado Doctorados STEM. Hombres;;A
436;2016;estado Doctorados STEM. Hombres;;A
436;2017;estado Doctorados STEM. Hombres;;A
436;2018;estado Doctorados STEM. Hombres;;A
436;2019;estado Doctorados STEM. Hombres;;A
436;2020;estado Doctorados STEM. Hombres;;A
