D_TERRITORIO_0;D_TEMPORAL_0;INDICATOR;OBS_VALUE;FREQ
143;2018;Diseños comunitarios*1000/PIB(PPS);4.1130915175313865;A
143;2019;Diseños comunitarios*1000/PIB(PPS);2.305761016235247;A
143;2020;Diseños comunitarios*1000/PIB(PPS);2.453333972525744;A
143;2021;Diseños comunitarios*1000/PIB(PPS);-;A
107;2012;Diseños comunitarios*1000/PIB(PPS);;A
107;2013;Diseños comunitarios*1000/PIB(PPS);;A
107;2014;Diseños comunitarios*1000/PIB(PPS);7.7617816562230395;A
107;2015;Diseños comunitarios*1000/PIB(PPS);8.037568619861924;A
107;2016;Diseños comunitarios*1000/PIB(PPS);8.166613458088097;A
107;2017;Diseños comunitarios*1000/PIB(PPS);7.7327937279561345;A
107;2018;Diseños comunitarios*1000/PIB(PPS);7.2627995073180625;A
107;2019;Diseños comunitarios*1000/PIB(PPS);7.577876341633159;A
107;2020;Diseños comunitarios*1000/PIB(PPS);8.152045092785126;A
107;2021;Diseños comunitarios*1000/PIB(PPS);-;A
126;2012;Diseños comunitarios*1000/PIB(PPS);;A
126;2013;Diseños comunitarios*1000/PIB(PPS);;A
126;2014;Diseños comunitarios*1000/PIB(PPS);7.117960104724953;A
126;2015;Diseños comunitarios*1000/PIB(PPS);6.689466127699291;A
126;2016;Diseños comunitarios*1000/PIB(PPS);6.449031860858989;A
126;2017;Diseños comunitarios*1000/PIB(PPS);6.829634753580623;A
126;2018;Diseños comunitarios*1000/PIB(PPS);6.425380617072139;A
126;2019;Diseños comunitarios*1000/PIB(PPS);5.549928272130037;A
126;2020;Diseños comunitarios*1000/PIB(PPS);5.389994467603411;A
126;2021;Diseños comunitarios*1000/PIB(PPS);-;A
141;2012;Diseños comunitarios*1000/PIB(PPS);;A
141;2013;Diseños comunitarios*1000/PIB(PPS);;A
141;2014;Diseños comunitarios*1000/PIB(PPS);3.927685375273266;A
141;2015;Diseños comunitarios*1000/PIB(PPS);3.204457914892074;A
141;2016;Diseños comunitarios*1000/PIB(PPS);3.9148248610358607;A
141;2017;Diseños comunitarios*1000/PIB(PPS);5.879517607471443;A
141;2018;Diseños comunitarios*1000/PIB(PPS);6.522022042782484;A
141;2019;Diseños comunitarios*1000/PIB(PPS);4.6048680928186165;A
141;2020;Diseños comunitarios*1000/PIB(PPS);4.740841933601739;A
141;2021;Diseños comunitarios*1000/PIB(PPS);-;A
113;2012;Diseños comunitarios*1000/PIB(PPS);;A
113;2013;Diseños comunitarios*1000/PIB(PPS);;A
113;2014;Diseños comunitarios*1000/PIB(PPS);1.8723475797827616;A
113;2015;Diseños comunitarios*1000/PIB(PPS);1.6189415643607354;A
113;2016;Diseños comunitarios*1000/PIB(PPS);1.1919096704457897;A
113;2017;Diseños comunitarios*1000/PIB(PPS);1.3829811574067596;A
113;2018;Diseños comunitarios*1000/PIB(PPS);1.6557080477870796;A
113;2019;Diseños comunitarios*1000/PIB(PPS);1.5242508309216178;A
113;2020;Diseños comunitarios*1000/PIB(PPS);1.7255443195501283;A
113;2021;Diseños comunitarios*1000/PIB(PPS);-;A
111;2012;Diseños comunitarios*1000/PIB(PPS);;A
111;2013;Diseños comunitarios*1000/PIB(PPS);;A
111;2014;Diseños comunitarios*1000/PIB(PPS);0.8643718715476326;A
111;2015;Diseños comunitarios*1000/PIB(PPS);0.9902693140039805;A
111;2016;Diseños comunitarios*1000/PIB(PPS);1.2803270854562097;A
111;2017;Diseños comunitarios*1000/PIB(PPS);1.2427889222458277;A
111;2018;Diseños comunitarios*1000/PIB(PPS);1.046189730495579;A
111;2019;Diseños comunitarios*1000/PIB(PPS);0.7889077091009875;A
111;2020;Diseños comunitarios*1000/PIB(PPS);0.8476085230702436;A
111;2021;Diseños comunitarios*1000/PIB(PPS);-;A
110;2012;Diseños comunitarios*1000/PIB(PPS);;A
110;2013;Diseños comunitarios*1000/PIB(PPS);;A
110;2014;Diseños comunitarios*1000/PIB(PPS);3.6059033095891198;A
110;2015;Diseños comunitarios*1000/PIB(PPS);3.154366900746638;A
110;2016;Diseños comunitarios*1000/PIB(PPS);3.0611785364024424;A
110;2017;Diseños comunitarios*1000/PIB(PPS);3.0915627280864433;A
110;2018;Diseños comunitarios*1000/PIB(PPS);3.000095426433207;A
110;2019;Diseños comunitarios*1000/PIB(PPS);2.721488275556902;A
110;2020;Diseños comunitarios*1000/PIB(PPS);2.501721772885011;A
110;2021;Diseños comunitarios*1000/PIB(PPS);-;A
146;2012;Diseños comunitarios*1000/PIB(PPS);;A
146;2013;Diseños comunitarios*1000/PIB(PPS);;A
146;2014;Diseños comunitarios*1000/PIB(PPS);0.45726260108533184;A
146;2015;Diseños comunitarios*1000/PIB(PPS);0.8909466053817826;A
146;2016;Diseños comunitarios*1000/PIB(PPS);0.8501821209894518;A
146;2017;Diseños comunitarios*1000/PIB(PPS);0.8246010009265795;A
146;2018;Diseños comunitarios*1000/PIB(PPS);0.8161944448132076;A
146;2019;Diseños comunitarios*1000/PIB(PPS);0.5092790119575704;A
146;2020;Diseños comunitarios*1000/PIB(PPS);0.6892912521178937;A
146;2021;Diseños comunitarios*1000/PIB(PPS);-;A
115;2012;Diseños comunitarios*1000/PIB(PPS);;A
115;2013;Diseños comunitarios*1000/PIB(PPS);;A
115;2014;Diseños comunitarios*1000/PIB(PPS);5.7550461247562685;A
115;2015;Diseños comunitarios*1000/PIB(PPS);6.097577678230937;A
115;2016;Diseños comunitarios*1000/PIB(PPS);6.696366110824609;A
115;2017;Diseños comunitarios*1000/PIB(PPS);6.367840918873631;A
115;2018;Diseños comunitarios*1000/PIB(PPS);5.797495004546528;A
115;2019;Diseños comunitarios*1000/PIB(PPS);5.909962129624275;A
115;2020;Diseños comunitarios*1000/PIB(PPS);5.736633817811612;A
115;2021;Diseños comunitarios*1000/PIB(PPS);-;A
106;2012;Diseños comunitarios*1000/PIB(PPS);;A
106;2013;Diseños comunitarios*1000/PIB(PPS);;A
106;2014;Diseños comunitarios*1000/PIB(PPS);2.3151333885723586;A
106;2015;Diseños comunitarios*1000/PIB(PPS);2.3177668632208843;A
106;2016;Diseños comunitarios*1000/PIB(PPS);4.690546212902556;A
106;2017;Diseños comunitarios*1000/PIB(PPS);4.73925143193596;A
106;2018;Diseños comunitarios*1000/PIB(PPS);2.4973537349442765;A
106;2019;Diseños comunitarios*1000/PIB(PPS);3.041861245896257;A
106;2020;Diseños comunitarios*1000/PIB(PPS);2.42810937988745;A
106;2021;Diseños comunitarios*1000/PIB(PPS);-;A
136;2012;Diseños comunitarios*1000/PIB(PPS);;A
136;2013;Diseños comunitarios*1000/PIB(PPS);;A
136;2014;Diseños comunitarios*1000/PIB(PPS);1.5570248049627151;A
136;2015;Diseños comunitarios*1000/PIB(PPS);2.526597222953045;A
136;2016;Diseños comunitarios*1000/PIB(PPS);1.9991176490941442;A
136;2017;Diseños comunitarios*1000/PIB(PPS);1.2725705754315868;A
136;2018;Diseños comunitarios*1000/PIB(PPS);1.7935556445861798;A
136;2019;Diseños comunitarios*1000/PIB(PPS);1.8143526991293133;A
136;2020;Diseños comunitarios*1000/PIB(PPS);2.0527243317965613;A
136;2021;Diseños comunitarios*1000/PIB(PPS);-;A
142;2012;Diseños comunitarios*1000/PIB(PPS);;A
142;2013;Diseños comunitarios*1000/PIB(PPS);;A
142;2014;Diseños comunitarios*1000/PIB(PPS);1.172088573971312;A
142;2015;Diseños comunitarios*1000/PIB(PPS);1.3245930493617615;A
142;2016;Diseños comunitarios*1000/PIB(PPS);1.5145015538175277;A
142;2017;Diseños comunitarios*1000/PIB(PPS);1.7428377483468955;A
142;2018;Diseños comunitarios*1000/PIB(PPS);1.6249452060807827;A
142;2019;Diseños comunitarios*1000/PIB(PPS);1.3642944032891509;A
142;2020;Diseños comunitarios*1000/PIB(PPS);1.5239065134280185;A
142;2021;Diseños comunitarios*1000/PIB(PPS);-;A
117;2012;Diseños comunitarios*1000/PIB(PPS);;A
117;2013;Diseños comunitarios*1000/PIB(PPS);;A
117;2014;Diseños comunitarios*1000/PIB(PPS);16.327102025193405;A
117;2015;Diseños comunitarios*1000/PIB(PPS);14.290449784035179;A
117;2016;Diseños comunitarios*1000/PIB(PPS);11.679163111091707;A
117;2017;Diseños comunitarios*1000/PIB(PPS);6.619058581971478;A
117;2018;Diseños comunitarios*1000/PIB(PPS);6.374449663695848;A
117;2019;Diseños comunitarios*1000/PIB(PPS);7.401695494788968;A
117;2020;Diseños comunitarios*1000/PIB(PPS);5.792083694765642;A
117;2021;Diseños comunitarios*1000/PIB(PPS);-;A
112;2012;Diseños comunitarios*1000/PIB(PPS);;A
112;2013;Diseños comunitarios*1000/PIB(PPS);;A
112;2014;Diseños comunitarios*1000/PIB(PPS);0.8925337045922054;A
112;2015;Diseños comunitarios*1000/PIB(PPS);0.8558254390303199;A
112;2016;Diseños comunitarios*1000/PIB(PPS);0.9466709115053404;A
112;2017;Diseños comunitarios*1000/PIB(PPS);1.1673354326458925;A
112;2018;Diseños comunitarios*1000/PIB(PPS);1.1695175837074383;A
112;2019;Diseños comunitarios*1000/PIB(PPS);1.0678919170957322;A
112;2020;Diseños comunitarios*1000/PIB(PPS);0.9757239397219464;A
112;2021;Diseños comunitarios*1000/PIB(PPS);-;A
118;2012;Diseños comunitarios*1000/PIB(PPS);;A
118;2013;Diseños comunitarios*1000/PIB(PPS);;A
118;2014;Diseños comunitarios*1000/PIB(PPS);18.352284698736593;A
118;2015;Diseños comunitarios*1000/PIB(PPS);21.795362469498457;A
118;2016;Diseños comunitarios*1000/PIB(PPS);19.29415790721756;A
118;2017;Diseños comunitarios*1000/PIB(PPS);12.068542027186549;A
118;2018;Diseños comunitarios*1000/PIB(PPS);9.532310726633892;A
118;2019;Diseños comunitarios*1000/PIB(PPS);6.467080259598631;A
118;2020;Diseños comunitarios*1000/PIB(PPS);4.201590789808577;A
118;2021;Diseños comunitarios*1000/PIB(PPS);-;A
121;2012;Diseños comunitarios*1000/PIB(PPS);;A
121;2013;Diseños comunitarios*1000/PIB(PPS);;A
121;2014;Diseños comunitarios*1000/PIB(PPS);3.547487091456176;A
121;2015;Diseños comunitarios*1000/PIB(PPS);3.34948791209055;A
121;2016;Diseños comunitarios*1000/PIB(PPS);3.6221159198876047;A
121;2017;Diseños comunitarios*1000/PIB(PPS);4.182588062745118;A
121;2018;Diseños comunitarios*1000/PIB(PPS);3.86678690782148;A
121;2019;Diseños comunitarios*1000/PIB(PPS);4.0405996956284;A
121;2020;Diseños comunitarios*1000/PIB(PPS);4.580644116676958;A
121;2021;Diseños comunitarios*1000/PIB(PPS);-;A
102;2012;Diseños comunitarios*1000/PIB(PPS);;A
102;2013;Diseños comunitarios*1000/PIB(PPS);;A
102;2014;Diseños comunitarios*1000/PIB(PPS);7.964972853202161;A
102;2015;Diseños comunitarios*1000/PIB(PPS);7.548583901385111;A
102;2016;Diseños comunitarios*1000/PIB(PPS);7.276403611144748;A
102;2017;Diseños comunitarios*1000/PIB(PPS);7.123715927791424;A
102;2018;Diseños comunitarios*1000/PIB(PPS);6.712142970849413;A
102;2019;Diseños comunitarios*1000/PIB(PPS);6.446387312750498;A
102;2020;Diseños comunitarios*1000/PIB(PPS);6.6887987317174895;A
102;2021;Diseños comunitarios*1000/PIB(PPS);-;A
122;2012;Diseños comunitarios*1000/PIB(PPS);;A
122;2013;Diseños comunitarios*1000/PIB(PPS);;A
122;2014;Diseños comunitarios*1000/PIB(PPS);5.577666427462446;A
122;2015;Diseños comunitarios*1000/PIB(PPS);6.1986840262396745;A
122;2016;Diseños comunitarios*1000/PIB(PPS);6.170352227135553;A
122;2017;Diseños comunitarios*1000/PIB(PPS);5.7882838065065325;A
122;2018;Diseños comunitarios*1000/PIB(PPS);5.25551435449789;A
122;2019;Diseños comunitarios*1000/PIB(PPS);5.163454815937118;A
122;2020;Diseños comunitarios*1000/PIB(PPS);5.391099650191789;A
122;2021;Diseños comunitarios*1000/PIB(PPS);-;A
123;2012;Diseños comunitarios*1000/PIB(PPS);;A
123;2013;Diseños comunitarios*1000/PIB(PPS);;A
123;2014;Diseños comunitarios*1000/PIB(PPS);4.636273089615132;A
123;2015;Diseños comunitarios*1000/PIB(PPS);4.635274136504289;A
123;2016;Diseños comunitarios*1000/PIB(PPS);4.601058943756413;A
123;2017;Diseños comunitarios*1000/PIB(PPS);4.15908909751815;A
123;2018;Diseños comunitarios*1000/PIB(PPS);3.8457150759122563;A
123;2019;Diseños comunitarios*1000/PIB(PPS);3.5728821847710663;A
123;2020;Diseños comunitarios*1000/PIB(PPS);3.007953885002296;A
123;2021;Diseños comunitarios*1000/PIB(PPS);-;A
128;2012;Diseños comunitarios*1000/PIB(PPS);;A
128;2013;Diseños comunitarios*1000/PIB(PPS);;A
128;2014;Diseños comunitarios*1000/PIB(PPS);0.6035792550313154;A
128;2015;Diseños comunitarios*1000/PIB(PPS);0.598718229750178;A
128;2016;Diseños comunitarios*1000/PIB(PPS);0.8447114227143073;A
128;2017;Diseños comunitarios*1000/PIB(PPS);1.2801445345289084;A
128;2018;Diseños comunitarios*1000/PIB(PPS);1.3201664100433455;A
128;2019;Diseños comunitarios*1000/PIB(PPS);1.024771130933037;A
128;2020;Diseños comunitarios*1000/PIB(PPS);0.9116409689907438;A
128;2021;Diseños comunitarios*1000/PIB(PPS);-;A
147;2012;Diseños comunitarios*1000/PIB(PPS);;A
147;2013;Diseños comunitarios*1000/PIB(PPS);;A
147;2014;Diseños comunitarios*1000/PIB(PPS);3.6025571256043416;A
147;2015;Diseños comunitarios*1000/PIB(PPS);3.420894955719581;A
147;2016;Diseños comunitarios*1000/PIB(PPS);3.1573781746777123;A
147;2017;Diseños comunitarios*1000/PIB(PPS);3.0725529064919024;A
147;2018;Diseños comunitarios*1000/PIB(PPS);2.7332260803833996;A
147;2019;Diseños comunitarios*1000/PIB(PPS);2.273899006104096;A
147;2020;Diseños comunitarios*1000/PIB(PPS);2.187600910056448;A
147;2021;Diseños comunitarios*1000/PIB(PPS);-;A
144;2012;Diseños comunitarios*1000/PIB(PPS);;A
144;2013;Diseños comunitarios*1000/PIB(PPS);;A
144;2014;Diseños comunitarios*1000/PIB(PPS);1.984459503894719;A
144;2015;Diseños comunitarios*1000/PIB(PPS);1.5648234275566204;A
144;2016;Diseños comunitarios*1000/PIB(PPS);1.193628640969597;A
144;2017;Diseños comunitarios*1000/PIB(PPS);1.6858273389972778;A
144;2018;Diseños comunitarios*1000/PIB(PPS);1.9975145285068794;A
144;2019;Diseños comunitarios*1000/PIB(PPS);1.4540474155903367;A
144;2020;Diseños comunitarios*1000/PIB(PPS);1.4132495956248645;A
144;2021;Diseños comunitarios*1000/PIB(PPS);-;A
109;2012;Diseños comunitarios*1000/PIB(PPS);;A
109;2013;Diseños comunitarios*1000/PIB(PPS);;A
109;2014;Diseños comunitarios*1000/PIB(PPS);5.631074522122496;A
109;2015;Diseños comunitarios*1000/PIB(PPS);5.3792358853805755;A
109;2016;Diseños comunitarios*1000/PIB(PPS);4.454003933072159;A
109;2017;Diseños comunitarios*1000/PIB(PPS);4.051602393084016;A
109;2018;Diseños comunitarios*1000/PIB(PPS);3.971868236563778;A
109;2019;Diseños comunitarios*1000/PIB(PPS);3.9130023105217586;A
109;2020;Diseños comunitarios*1000/PIB(PPS);4.858068008721046;A
109;2021;Diseños comunitarios*1000/PIB(PPS);-;A
131;2012;Diseños comunitarios*1000/PIB(PPS);;A
131;2013;Diseños comunitarios*1000/PIB(PPS);;A
131;2014;Diseños comunitarios*1000/PIB(PPS);5.731741759618526;A
131;2015;Diseños comunitarios*1000/PIB(PPS);5.001673486087613;A
131;2016;Diseños comunitarios*1000/PIB(PPS);5.012637217255215;A
131;2017;Diseños comunitarios*1000/PIB(PPS);4.93574937414432;A
131;2018;Diseños comunitarios*1000/PIB(PPS);4.4003984888106125;A
131;2019;Diseños comunitarios*1000/PIB(PPS);4.260654930734536;A
131;2020;Diseños comunitarios*1000/PIB(PPS);4.253708482366135;A
131;2021;Diseños comunitarios*1000/PIB(PPS);-;A
125;2012;Diseños comunitarios*1000/PIB(PPS);;A
125;2013;Diseños comunitarios*1000/PIB(PPS);;A
125;2014;Diseños comunitarios*1000/PIB(PPS);3.15601509405126;A
125;2015;Diseños comunitarios*1000/PIB(PPS);3.1450165042960583;A
125;2016;Diseños comunitarios*1000/PIB(PPS);3.14194029167384;A
125;2017;Diseños comunitarios*1000/PIB(PPS);3.149878196731969;A
125;2018;Diseños comunitarios*1000/PIB(PPS);2.9504350747371055;A
125;2019;Diseños comunitarios*1000/PIB(PPS);2.631661449618099;A
125;2020;Diseños comunitarios*1000/PIB(PPS);;A
125;2021;Diseños comunitarios*1000/PIB(PPS);;A
114;2012;Diseños comunitarios*1000/PIB(PPS);;A
114;2013;Diseños comunitarios*1000/PIB(PPS);;A
114;2014;Diseños comunitarios*1000/PIB(PPS);0.8527619386260844;A
114;2015;Diseños comunitarios*1000/PIB(PPS);0.4134609488564493;A
114;2016;Diseños comunitarios*1000/PIB(PPS);0.12301424291322464;A
114;2017;Diseños comunitarios*1000/PIB(PPS);0.1946090580864475;A
114;2018;Diseños comunitarios*1000/PIB(PPS);1.3931568438513928;A
114;2019;Diseños comunitarios*1000/PIB(PPS);1.4539463013228568;A
114;2020;Diseños comunitarios*1000/PIB(PPS);0.17511785428342672;A
114;2021;Diseños comunitarios*1000/PIB(PPS);-;A
120;2012;Diseños comunitarios*1000/PIB(PPS);;A
120;2013;Diseños comunitarios*1000/PIB(PPS);;A
120;2014;Diseños comunitarios*1000/PIB(PPS);0.4185455488695444;A
120;2015;Diseños comunitarios*1000/PIB(PPS);0.4250276001096475;A
120;2016;Diseños comunitarios*1000/PIB(PPS);0.38537190080228123;A
120;2017;Diseños comunitarios*1000/PIB(PPS);0.47701076502225603;A
120;2018;Diseños comunitarios*1000/PIB(PPS);0.5416630971818442;A
120;2019;Diseños comunitarios*1000/PIB(PPS);0.6488825632941579;A
120;2020;Diseños comunitarios*1000/PIB(PPS);0.7384240062882927;A
120;2021;Diseños comunitarios*1000/PIB(PPS);-;A
132;2012;Diseños comunitarios*1000/PIB(PPS);;A
132;2013;Diseños comunitarios*1000/PIB(PPS);;A
132;2014;Diseños comunitarios*1000/PIB(PPS);6.330609142876285;A
132;2015;Diseños comunitarios*1000/PIB(PPS);6.330600732712214;A
132;2016;Diseños comunitarios*1000/PIB(PPS);6.304718983161027;A
132;2017;Diseños comunitarios*1000/PIB(PPS);5.934097697143114;A
132;2018;Diseños comunitarios*1000/PIB(PPS);6.188918706211101;A
132;2019;Diseños comunitarios*1000/PIB(PPS);6.61577845528434;A
132;2020;Diseños comunitarios*1000/PIB(PPS);6.821476718564524;A
132;2021;Diseños comunitarios*1000/PIB(PPS);;A
158;2012;Diseños comunitarios*1000/PIB(PPS);;A
158;2013;Diseños comunitarios*1000/PIB(PPS);;A
158;2014;Diseños comunitarios*1000/PIB(PPS);0.0;A
158;2015;Diseños comunitarios*1000/PIB(PPS);0.0;A
158;2016;Diseños comunitarios*1000/PIB(PPS);0.0;A
158;2017;Diseños comunitarios*1000/PIB(PPS);0.0;A
158;2018;Diseños comunitarios*1000/PIB(PPS);0.0;A
158;2019;Diseños comunitarios*1000/PIB(PPS);0.0;A
158;2020;Diseños comunitarios*1000/PIB(PPS);0.0;A
158;2021;Diseños comunitarios*1000/PIB(PPS);-;A
156;2012;Diseños comunitarios*1000/PIB(PPS);;A
156;2013;Diseños comunitarios*1000/PIB(PPS);;A
156;2014;Diseños comunitarios*1000/PIB(PPS);0.0;A
156;2015;Diseños comunitarios*1000/PIB(PPS);0.0;A
156;2016;Diseños comunitarios*1000/PIB(PPS);0.04590483010622377;A
156;2017;Diseños comunitarios*1000/PIB(PPS);0.045904830096761946;A
156;2018;Diseños comunitarios*1000/PIB(PPS);0.06342253360337238;A
156;2019;Diseños comunitarios*1000/PIB(PPS);0.06342253358344428;A
156;2020;Diseños comunitarios*1000/PIB(PPS);0.02159351501932753;A
156;2021;Diseños comunitarios*1000/PIB(PPS);-;A
101;2012;Diseños comunitarios*1000/PIB(PPS);;A
101;2013;Diseños comunitarios*1000/PIB(PPS);;A
101;2014;Diseños comunitarios*1000/PIB(PPS);0.0;A
101;2015;Diseños comunitarios*1000/PIB(PPS);0.0;A
101;2016;Diseños comunitarios*1000/PIB(PPS);0.020728138032816788;A
101;2017;Diseños comunitarios*1000/PIB(PPS);0.02072813805090597;A
101;2018;Diseños comunitarios*1000/PIB(PPS);0.0;A
101;2019;Diseños comunitarios*1000/PIB(PPS);0.018394052114220127;A
101;2020;Diseños comunitarios*1000/PIB(PPS);0.018394052110333087;A
101;2021;Diseños comunitarios*1000/PIB(PPS);-;A
157;2012;Diseños comunitarios*1000/PIB(PPS);;A
157;2013;Diseños comunitarios*1000/PIB(PPS);;A
157;2014;Diseños comunitarios*1000/PIB(PPS);0.006613100553698914;A
157;2015;Diseños comunitarios*1000/PIB(PPS);0.1181978763781544;A
157;2016;Diseños comunitarios*1000/PIB(PPS);0.18896473175501802;A
157;2017;Diseños comunitarios*1000/PIB(PPS);0.14568781376897372;A
157;2018;Diseños comunitarios*1000/PIB(PPS);0.12855272269073814;A
157;2019;Diseños comunitarios*1000/PIB(PPS);0.27289943278073947;A
157;2020;Diseños comunitarios*1000/PIB(PPS);0.23062801291922755;A
157;2021;Diseños comunitarios*1000/PIB(PPS);-;A
436;2012;Diseños comunitarios*1000/PIB(PPS);;A
436;2013;Diseños comunitarios*1000/PIB(PPS);;A
436;2014;Diseños comunitarios*1000/PIB(PPS);0.28755562706143;A
436;2015;Diseños comunitarios*1000/PIB(PPS);0.21897932384971222;A
436;2016;Diseños comunitarios*1000/PIB(PPS);0.13767202628749897;A
436;2017;Diseños comunitarios*1000/PIB(PPS);0.10844514914409357;A
436;2018;Diseños comunitarios*1000/PIB(PPS);0.11999097660327787;A
436;2019;Diseños comunitarios*1000/PIB(PPS);0.10892605301792524;A
436;2020;Diseños comunitarios*1000/PIB(PPS);0.09768187260647053;A
436;2021;Diseños comunitarios*1000/PIB(PPS);-;A
