D_TERRITORIO_0;D_TEMPORAL_0;INDICATOR;OBS_VALUE;FREQ
103;2018;Co-publicaciones científicas internacionales;1913.833370078;A
103;2019;Co-publicaciones científicas internacionales;1914.099221519;A
103;2020;Co-publicaciones científicas internacionales;2087.75224692;A
103;2021;Co-publicaciones científicas internacionales;;A
104;2006;Co-publicaciones científicas internacionales;;A
104;2007;Co-publicaciones científicas internacionales;;A
104;2008;Co-publicaciones científicas internacionales;;A
104;2009;Co-publicaciones científicas internacionales;;A
104;2010;Co-publicaciones científicas internacionales;;A
104;2011;Co-publicaciones científicas internacionales;;A
104;2012;Co-publicaciones científicas internacionales;;A
104;2013;Co-publicaciones científicas internacionales;236.390652438;A
104;2014;Co-publicaciones científicas internacionales;252.150351168;A
104;2015;Co-publicaciones científicas internacionales;244.230997259;A
104;2016;Co-publicaciones científicas internacionales;283.346547785;A
104;2017;Co-publicaciones científicas internacionales;320.620277029;A
104;2018;Co-publicaciones científicas internacionales;333.473569064;A
104;2019;Co-publicaciones científicas internacionales;328.855310663;A
104;2020;Co-publicaciones científicas internacionales;372.150859342;A
104;2021;Co-publicaciones científicas internacionales;;A
143;2006;Co-publicaciones científicas internacionales;;A
143;2007;Co-publicaciones científicas internacionales;;A
143;2008;Co-publicaciones científicas internacionales;;A
143;2009;Co-publicaciones científicas internacionales;;A
143;2010;Co-publicaciones científicas internacionales;;A
143;2011;Co-publicaciones científicas internacionales;;A
143;2012;Co-publicaciones científicas internacionales;;A
143;2013;Co-publicaciones científicas internacionales;674.868356928;A
143;2014;Co-publicaciones científicas internacionales;782.788433376;A
143;2015;Co-publicaciones científicas internacionales;862.759797026;A
143;2016;Co-publicaciones científicas internacionales;894.745165339;A
143;2017;Co-publicaciones científicas internacionales;969.295252211;A
143;2018;Co-publicaciones científicas internacionales;1019.693111864;A
143;2019;Co-publicaciones científicas internacionales;1101.616931773;A
143;2020;Co-publicaciones científicas internacionales;1221.813589922;A
143;2021;Co-publicaciones científicas internacionales;;A
107;2006;Co-publicaciones científicas internacionales;;A
107;2007;Co-publicaciones científicas internacionales;;A
107;2008;Co-publicaciones científicas internacionales;;A
107;2009;Co-publicaciones científicas internacionales;;A
107;2010;Co-publicaciones científicas internacionales;;A
107;2011;Co-publicaciones científicas internacionales;;A
107;2012;Co-publicaciones científicas internacionales;;A
107;2013;Co-publicaciones científicas internacionales;2144.350829646;A
107;2014;Co-publicaciones científicas internacionales;2351.954379016;A
107;2015;Co-publicaciones científicas internacionales;2567.443767045;A
107;2016;Co-publicaciones científicas internacionales;2723.552897884;A
107;2017;Co-publicaciones científicas internacionales;2826.344213866;A
107;2018;Co-publicaciones científicas internacionales;3047.123516093;A
107;2019;Co-publicaciones científicas internacionales;3154.279108404;A
107;2020;Co-publicaciones científicas internacionales;3455.060767543;A
107;2021;Co-publicaciones científicas internacionales;;A
126;2006;Co-publicaciones científicas internacionales;;A
126;2007;Co-publicaciones científicas internacionales;;A
126;2008;Co-publicaciones científicas internacionales;;A
126;2009;Co-publicaciones científicas internacionales;;A
126;2010;Co-publicaciones científicas internacionales;;A
126;2011;Co-publicaciones científicas internacionales;;A
126;2012;Co-publicaciones científicas internacionales;;A
126;2013;Co-publicaciones científicas internacionales;869.656511012;A
126;2014;Co-publicaciones científicas internacionales;900.746381002;A
126;2015;Co-publicaciones científicas internacionales;943.427631309;A
126;2016;Co-publicaciones científicas internacionales;967.548989309;A
126;2017;Co-publicaciones científicas internacionales;996.562683978;A
126;2018;Co-publicaciones científicas internacionales;1038.53796832;A
126;2019;Co-publicaciones científicas internacionales;1071.053275342;A
126;2020;Co-publicaciones científicas internacionales;1130.668735956;A
126;2021;Co-publicaciones científicas internacionales;;A
141;2006;Co-publicaciones científicas internacionales;;A
141;2007;Co-publicaciones científicas internacionales;;A
141;2008;Co-publicaciones científicas internacionales;;A
141;2009;Co-publicaciones científicas internacionales;;A
141;2010;Co-publicaciones científicas internacionales;;A
141;2011;Co-publicaciones científicas internacionales;;A
141;2012;Co-publicaciones científicas internacionales;;A
141;2013;Co-publicaciones científicas internacionales;1015.77519327;A
141;2014;Co-publicaciones científicas internacionales;1128.574674784;A
141;2015;Co-publicaciones científicas internacionales;1169.697384532;A
141;2016;Co-publicaciones científicas internacionales;1345.042038263;A
141;2017;Co-publicaciones científicas internacionales;1403.884816077;A
141;2018;Co-publicaciones científicas internacionales;1552.534884655;A
141;2019;Co-publicaciones científicas internacionales;1831.192161954;A
141;2020;Co-publicaciones científicas internacionales;1888.672180686;A
141;2021;Co-publicaciones científicas internacionales;;A
113;2006;Co-publicaciones científicas internacionales;;A
113;2007;Co-publicaciones científicas internacionales;;A
113;2008;Co-publicaciones científicas internacionales;;A
113;2009;Co-publicaciones científicas internacionales;;A
113;2010;Co-publicaciones científicas internacionales;;A
113;2011;Co-publicaciones científicas internacionales;;A
113;2012;Co-publicaciones científicas internacionales;;A
113;2013;Co-publicaciones científicas internacionales;1318.935246137;A
113;2014;Co-publicaciones científicas internacionales;1379.517932008;A
113;2015;Co-publicaciones científicas internacionales;1433.419124697;A
113;2016;Co-publicaciones científicas internacionales;1560.845027152;A
113;2017;Co-publicaciones científicas internacionales;1611.91108655;A
113;2018;Co-publicaciones científicas internacionales;1766.109251589;A
113;2019;Co-publicaciones científicas internacionales;1868.587181704;A
113;2020;Co-publicaciones científicas internacionales;2075.359960036;A
113;2021;Co-publicaciones científicas internacionales;;A
111;2006;Co-publicaciones científicas internacionales;;A
111;2007;Co-publicaciones científicas internacionales;;A
111;2008;Co-publicaciones científicas internacionales;;A
111;2009;Co-publicaciones científicas internacionales;;A
111;2010;Co-publicaciones científicas internacionales;;A
111;2011;Co-publicaciones científicas internacionales;;A
111;2012;Co-publicaciones científicas internacionales;;A
111;2013;Co-publicaciones científicas internacionales;686.229025643;A
111;2014;Co-publicaciones científicas internacionales;721.162183976;A
111;2015;Co-publicaciones científicas internacionales;761.096546349;A
111;2016;Co-publicaciones científicas internacionales;807.325987217;A
111;2017;Co-publicaciones científicas internacionales;835.051897751;A
111;2018;Co-publicaciones científicas internacionales;884.913321786;A
111;2019;Co-publicaciones científicas internacionales;940.361499763;A
111;2020;Co-publicaciones científicas internacionales;1003.305946272;A
111;2021;Co-publicaciones científicas internacionales;;A
110;2006;Co-publicaciones científicas internacionales;;A
110;2007;Co-publicaciones científicas internacionales;;A
110;2008;Co-publicaciones científicas internacionales;;A
110;2009;Co-publicaciones científicas internacionales;;A
110;2010;Co-publicaciones científicas internacionales;;A
110;2011;Co-publicaciones científicas internacionales;;A
110;2012;Co-publicaciones científicas internacionales;;A
110;2013;Co-publicaciones científicas internacionales;809.888971629;A
110;2014;Co-publicaciones científicas internacionales;836.32102177;A
110;2015;Co-publicaciones científicas internacionales;867.418027702;A
110;2016;Co-publicaciones científicas internacionales;901.297271718;A
110;2017;Co-publicaciones científicas internacionales;925.343066354;A
110;2018;Co-publicaciones científicas internacionales;947.226267737;A
110;2019;Co-publicaciones científicas internacionales;961.52535049;A
110;2020;Co-publicaciones científicas internacionales;1001.63077314;A
110;2021;Co-publicaciones científicas internacionales;;A
146;2006;Co-publicaciones científicas internacionales;;A
146;2007;Co-publicaciones científicas internacionales;;A
146;2008;Co-publicaciones científicas internacionales;;A
146;2009;Co-publicaciones científicas internacionales;;A
146;2010;Co-publicaciones científicas internacionales;;A
146;2011;Co-publicaciones científicas internacionales;;A
146;2012;Co-publicaciones científicas internacionales;;A
146;2013;Co-publicaciones científicas internacionales;478.398175564;A
146;2014;Co-publicaciones científicas internacionales;514.268477815;A
146;2015;Co-publicaciones científicas internacionales;554.988076631;A
146;2016;Co-publicaciones científicas internacionales;593.938581167;A
146;2017;Co-publicaciones científicas internacionales;652.349795256;A
146;2018;Co-publicaciones científicas internacionales;744.612157419;A
146;2019;Co-publicaciones científicas internacionales;801.963375125;A
146;2020;Co-publicaciones científicas internacionales;891.289536034;A
146;2021;Co-publicaciones científicas internacionales;;A
115;2006;Co-publicaciones científicas internacionales;;A
115;2007;Co-publicaciones científicas internacionales;;A
115;2008;Co-publicaciones científicas internacionales;;A
115;2009;Co-publicaciones científicas internacionales;;A
115;2010;Co-publicaciones científicas internacionales;;A
115;2011;Co-publicaciones científicas internacionales;;A
115;2012;Co-publicaciones científicas internacionales;;A
115;2013;Co-publicaciones científicas internacionales;648.284373619;A
115;2014;Co-publicaciones científicas internacionales;680.720365878;A
115;2015;Co-publicaciones científicas internacionales;731.056050558;A
115;2016;Co-publicaciones científicas internacionales;772.250465507;A
115;2017;Co-publicaciones científicas internacionales;813.953651498;A
115;2018;Co-publicaciones científicas internacionales;870.825730975;A
115;2019;Co-publicaciones científicas internacionales;922.033895132;A
115;2020;Co-publicaciones científicas internacionales;1036.224984863;A
115;2021;Co-publicaciones científicas internacionales;;A
106;2006;Co-publicaciones científicas internacionales;;A
106;2007;Co-publicaciones científicas internacionales;;A
106;2008;Co-publicaciones científicas internacionales;;A
106;2009;Co-publicaciones científicas internacionales;;A
106;2010;Co-publicaciones científicas internacionales;;A
106;2011;Co-publicaciones científicas internacionales;;A
106;2012;Co-publicaciones científicas internacionales;;A
106;2013;Co-publicaciones científicas internacionales;1317.737602757;A
106;2014;Co-publicaciones científicas internacionales;1272.727272727;A
106;2015;Co-publicaciones científicas internacionales;1442.725452416;A
106;2016;Co-publicaciones científicas internacionales;1640.892164386;A
106;2017;Co-publicaciones científicas internacionales;1813.285415804;A
106;2018;Co-publicaciones científicas internacionales;2087.392795486;A
106;2019;Co-publicaciones científicas internacionales;2357.577757253;A
106;2020;Co-publicaciones científicas internacionales;2913.27188473;A
106;2021;Co-publicaciones científicas internacionales;;A
136;2006;Co-publicaciones científicas internacionales;;A
136;2007;Co-publicaciones científicas internacionales;;A
136;2008;Co-publicaciones científicas internacionales;;A
136;2009;Co-publicaciones científicas internacionales;;A
136;2010;Co-publicaciones científicas internacionales;;A
136;2011;Co-publicaciones científicas internacionales;;A
136;2012;Co-publicaciones científicas internacionales;;A
136;2013;Co-publicaciones científicas internacionales;256.939211641;A
136;2014;Co-publicaciones científicas internacionales;283.791696894;A
136;2015;Co-publicaciones científicas internacionales;354.464235364;A
136;2016;Co-publicaciones científicas internacionales;423.066628677;A
136;2017;Co-publicaciones científicas internacionales;495.867938112;A
136;2018;Co-publicaciones científicas internacionales;519.546583167;A
136;2019;Co-publicaciones científicas internacionales;571.884531409;A
136;2020;Co-publicaciones científicas internacionales;706.619314087;A
136;2021;Co-publicaciones científicas internacionales;;A
142;2006;Co-publicaciones científicas internacionales;;A
142;2007;Co-publicaciones científicas internacionales;;A
142;2008;Co-publicaciones científicas internacionales;;A
142;2009;Co-publicaciones científicas internacionales;;A
142;2010;Co-publicaciones científicas internacionales;;A
142;2011;Co-publicaciones científicas internacionales;;A
142;2012;Co-publicaciones científicas internacionales;;A
142;2013;Co-publicaciones científicas internacionales;354.318189848;A
142;2014;Co-publicaciones científicas internacionales;422.630145624;A
142;2015;Co-publicaciones científicas internacionales;467.263805848;A
142;2016;Co-publicaciones científicas internacionales;500.249605513;A
142;2017;Co-publicaciones científicas internacionales;591.312066699;A
142;2018;Co-publicaciones científicas internacionales;684.609389936;A
142;2019;Co-publicaciones científicas internacionales;755.13996215;A
142;2020;Co-publicaciones científicas internacionales;865.39803657;A
142;2021;Co-publicaciones científicas internacionales;;A
117;2006;Co-publicaciones científicas internacionales;;A
117;2007;Co-publicaciones científicas internacionales;;A
117;2008;Co-publicaciones científicas internacionales;;A
117;2009;Co-publicaciones científicas internacionales;;A
117;2010;Co-publicaciones científicas internacionales;;A
117;2011;Co-publicaciones científicas internacionales;;A
117;2012;Co-publicaciones científicas internacionales;;A
117;2013;Co-publicaciones científicas internacionales;2035.233940179;A
117;2014;Co-publicaciones científicas internacionales;2368.650851404;A
117;2015;Co-publicaciones científicas internacionales;2346.533844443;A
117;2016;Co-publicaciones científicas internacionales;2325.383644917;A
117;2017;Co-publicaciones científicas internacionales;2431.149869554;A
117;2018;Co-publicaciones científicas internacionales;2614.596224284;A
117;2019;Co-publicaciones científicas internacionales;2710.565667689;A
117;2020;Co-publicaciones científicas internacionales;2847.75150613;A
117;2021;Co-publicaciones científicas internacionales;;A
112;2006;Co-publicaciones científicas internacionales;;A
112;2007;Co-publicaciones científicas internacionales;;A
112;2008;Co-publicaciones científicas internacionales;;A
112;2009;Co-publicaciones científicas internacionales;;A
112;2010;Co-publicaciones científicas internacionales;;A
112;2011;Co-publicaciones científicas internacionales;;A
112;2012;Co-publicaciones científicas internacionales;;A
112;2013;Co-publicaciones científicas internacionales;455.352909606;A
112;2014;Co-publicaciones científicas internacionales;484.33969991;A
112;2015;Co-publicaciones científicas internacionales;500.02176434;A
112;2016;Co-publicaciones científicas internacionales;539.342667223;A
112;2017;Co-publicaciones científicas internacionales;543.706744975;A
112;2018;Co-publicaciones científicas internacionales;582.203313824;A
112;2019;Co-publicaciones científicas internacionales;613.235406675;A
112;2020;Co-publicaciones científicas internacionales;654.893594633;A
112;2021;Co-publicaciones científicas internacionales;;A
118;2006;Co-publicaciones científicas internacionales;;A
118;2007;Co-publicaciones científicas internacionales;;A
118;2008;Co-publicaciones científicas internacionales;;A
118;2009;Co-publicaciones científicas internacionales;;A
118;2010;Co-publicaciones científicas internacionales;;A
118;2011;Co-publicaciones científicas internacionales;;A
118;2012;Co-publicaciones científicas internacionales;;A
118;2013;Co-publicaciones científicas internacionales;586.969745023;A
118;2014;Co-publicaciones científicas internacionales;666.008420582;A
118;2015;Co-publicaciones científicas internacionales;766.447345977;A
118;2016;Co-publicaciones científicas internacionales;848.106746001;A
118;2017;Co-publicaciones científicas internacionales;938.524474415;A
118;2018;Co-publicaciones científicas internacionales;1061.591209604;A
118;2019;Co-publicaciones científicas internacionales;1035.337213991;A
118;2020;Co-publicaciones científicas internacionales;1140.771604698;A
118;2021;Co-publicaciones científicas internacionales;;A
121;2006;Co-publicaciones científicas internacionales;;A
121;2007;Co-publicaciones científicas internacionales;;A
121;2008;Co-publicaciones científicas internacionales;;A
121;2009;Co-publicaciones científicas internacionales;;A
121;2010;Co-publicaciones científicas internacionales;;A
121;2011;Co-publicaciones científicas internacionales;;A
121;2012;Co-publicaciones científicas internacionales;;A
121;2013;Co-publicaciones científicas internacionales;1658.146883935;A
121;2014;Co-publicaciones científicas internacionales;1737.625398197;A
121;2015;Co-publicaciones científicas internacionales;1819.921818743;A
121;2016;Co-publicaciones científicas internacionales;1907.637144917;A
121;2017;Co-publicaciones científicas internacionales;1977.811442515;A
121;2018;Co-publicaciones científicas internacionales;2090.380327574;A
121;2019;Co-publicaciones científicas internacionales;2154.070644977;A
121;2020;Co-publicaciones científicas internacionales;2297.044650364;A
121;2021;Co-publicaciones científicas internacionales;;A
102;2006;Co-publicaciones científicas internacionales;;A
102;2007;Co-publicaciones científicas internacionales;;A
102;2008;Co-publicaciones científicas internacionales;;A
102;2009;Co-publicaciones científicas internacionales;;A
102;2010;Co-publicaciones científicas internacionales;;A
102;2011;Co-publicaciones científicas internacionales;;A
102;2012;Co-publicaciones científicas internacionales;;A
102;2013;Co-publicaciones científicas internacionales;1465.712872669;A
102;2014;Co-publicaciones científicas internacionales;1530.480432865;A
102;2015;Co-publicaciones científicas internacionales;1623.426922958;A
102;2016;Co-publicaciones científicas internacionales;1688.759148786;A
102;2017;Co-publicaciones científicas internacionales;1724.522148694;A
102;2018;Co-publicaciones científicas internacionales;1821.640628197;A
102;2019;Co-publicaciones científicas internacionales;1922.274806618;A
102;2020;Co-publicaciones científicas internacionales;2071.662443951;A
102;2021;Co-publicaciones científicas internacionales;;A
122;2006;Co-publicaciones científicas internacionales;;A
122;2007;Co-publicaciones científicas internacionales;;A
122;2008;Co-publicaciones científicas internacionales;;A
122;2009;Co-publicaciones científicas internacionales;;A
122;2010;Co-publicaciones científicas internacionales;;A
122;2011;Co-publicaciones científicas internacionales;;A
122;2012;Co-publicaciones científicas internacionales;;A
122;2013;Co-publicaciones científicas internacionales;271.737024347;A
122;2014;Co-publicaciones científicas internacionales;295.624245618;A
122;2015;Co-publicaciones científicas internacionales;318.768695593;A
122;2016;Co-publicaciones científicas internacionales;348.64295661;A
122;2017;Co-publicaciones científicas internacionales;377.76877254;A
122;2018;Co-publicaciones científicas internacionales;404.590321425;A
122;2019;Co-publicaciones científicas internacionales;438.339936479;A
122;2020;Co-publicaciones científicas internacionales;505.29348937;A
122;2021;Co-publicaciones científicas internacionales;;A
123;2006;Co-publicaciones científicas internacionales;;A
123;2007;Co-publicaciones científicas internacionales;;A
123;2008;Co-publicaciones científicas internacionales;;A
123;2009;Co-publicaciones científicas internacionales;;A
123;2010;Co-publicaciones científicas internacionales;;A
123;2011;Co-publicaciones científicas internacionales;;A
123;2012;Co-publicaciones científicas internacionales;;A
123;2013;Co-publicaciones científicas internacionales;924.929216693;A
123;2014;Co-publicaciones científicas internacionales;978.29726024;A
123;2015;Co-publicaciones científicas internacionales;1061.030251893;A
123;2016;Co-publicaciones científicas internacionales;1138.828371206;A
123;2017;Co-publicaciones científicas internacionales;1190.155984152;A
123;2018;Co-publicaciones científicas internacionales;1301.813706251;A
123;2019;Co-publicaciones científicas internacionales;1392.481591948;A
123;2020;Co-publicaciones científicas internacionales;1550.615880541;A
123;2021;Co-publicaciones científicas internacionales;;A
128;2006;Co-publicaciones científicas internacionales;;A
128;2007;Co-publicaciones científicas internacionales;;A
128;2008;Co-publicaciones científicas internacionales;;A
128;2009;Co-publicaciones científicas internacionales;;A
128;2010;Co-publicaciones científicas internacionales;;A
128;2011;Co-publicaciones científicas internacionales;;A
128;2012;Co-publicaciones científicas internacionales;;A
128;2013;Co-publicaciones científicas internacionales;211.637579362;A
128;2014;Co-publicaciones científicas internacionales;216.319883918;A
128;2015;Co-publicaciones científicas internacionales;230.843011805;A
128;2016;Co-publicaciones científicas internacionales;242.09809578;A
128;2017;Co-publicaciones científicas internacionales;245.266366758;A
128;2018;Co-publicaciones científicas internacionales;261.653312075;A
128;2019;Co-publicaciones científicas internacionales;287.826732016;A
128;2020;Co-publicaciones científicas internacionales;322.057642575;A
128;2021;Co-publicaciones científicas internacionales;;A
147;2006;Co-publicaciones científicas internacionales;;A
147;2007;Co-publicaciones científicas internacionales;;A
147;2008;Co-publicaciones científicas internacionales;;A
147;2009;Co-publicaciones científicas internacionales;;A
147;2010;Co-publicaciones científicas internacionales;;A
147;2011;Co-publicaciones científicas internacionales;;A
147;2012;Co-publicaciones científicas internacionales;;A
147;2013;Co-publicaciones científicas internacionales;1210.887201947;A
147;2014;Co-publicaciones científicas internacionales;1217.805185133;A
147;2015;Co-publicaciones científicas internacionales;1364.601037194;A
147;2016;Co-publicaciones científicas internacionales;1412.177572973;A
147;2017;Co-publicaciones científicas internacionales;1439.569774843;A
147;2018;Co-publicaciones científicas internacionales;1585.481498684;A
147;2019;Co-publicaciones científicas internacionales;1603.626878267;A
147;2020;Co-publicaciones científicas internacionales;1768.724166345;A
147;2021;Co-publicaciones científicas internacionales;;A
144;2006;Co-publicaciones científicas internacionales;;A
144;2007;Co-publicaciones científicas internacionales;;A
144;2008;Co-publicaciones científicas internacionales;;A
144;2009;Co-publicaciones científicas internacionales;;A
144;2010;Co-publicaciones científicas internacionales;;A
144;2011;Co-publicaciones científicas internacionales;;A
144;2012;Co-publicaciones científicas internacionales;;A
144;2013;Co-publicaciones científicas internacionales;438.749206222;A
144;2014;Co-publicaciones científicas internacionales;513.483417218;A
144;2015;Co-publicaciones científicas internacionales;549.863142919;A
144;2016;Co-publicaciones científicas internacionales;607.233132556;A
144;2017;Co-publicaciones científicas internacionales;656.996255802;A
144;2018;Co-publicaciones científicas internacionales;666.529490439;A
144;2019;Co-publicaciones científicas internacionales;748.932972334;A
144;2020;Co-publicaciones científicas internacionales;845.017830206;A
144;2021;Co-publicaciones científicas internacionales;;A
109;2006;Co-publicaciones científicas internacionales;;A
109;2007;Co-publicaciones científicas internacionales;;A
109;2008;Co-publicaciones científicas internacionales;;A
109;2009;Co-publicaciones científicas internacionales;;A
109;2010;Co-publicaciones científicas internacionales;;A
109;2011;Co-publicaciones científicas internacionales;;A
109;2012;Co-publicaciones científicas internacionales;;A
109;2013;Co-publicaciones científicas internacionales;1673.584961986;A
109;2014;Co-publicaciones científicas internacionales;1802.88263102;A
109;2015;Co-publicaciones científicas internacionales;1942.521893806;A
109;2016;Co-publicaciones científicas internacionales;2041.984885849;A
109;2017;Co-publicaciones científicas internacionales;2105.465142078;A
109;2018;Co-publicaciones científicas internacionales;2192.402500939;A
109;2019;Co-publicaciones científicas internacionales;2369.190269013;A
109;2020;Co-publicaciones científicas internacionales;2515.161189671;A
109;2021;Co-publicaciones científicas internacionales;;A
131;2006;Co-publicaciones científicas internacionales;;A
131;2007;Co-publicaciones científicas internacionales;;A
131;2008;Co-publicaciones científicas internacionales;;A
131;2009;Co-publicaciones científicas internacionales;;A
131;2010;Co-publicaciones científicas internacionales;;A
131;2011;Co-publicaciones científicas internacionales;;A
131;2012;Co-publicaciones científicas internacionales;;A
131;2013;Co-publicaciones científicas internacionales;1972.918700534;A
131;2014;Co-publicaciones científicas internacionales;2099.666724176;A
131;2015;Co-publicaciones científicas internacionales;2258.356241257;A
131;2016;Co-publicaciones científicas internacionales;2383.408738407;A
131;2017;Co-publicaciones científicas internacionales;2457.491145958;A
131;2018;Co-publicaciones científicas internacionales;2568.614465939;A
131;2019;Co-publicaciones científicas internacionales;2651.760452035;A
131;2020;Co-publicaciones científicas internacionales;2772.379884598;A
131;2021;Co-publicaciones científicas internacionales;;A
125;2006;Co-publicaciones científicas internacionales;;A
125;2007;Co-publicaciones científicas internacionales;;A
125;2008;Co-publicaciones científicas internacionales;;A
125;2009;Co-publicaciones científicas internacionales;;A
125;2010;Co-publicaciones científicas internacionales;;A
125;2011;Co-publicaciones científicas internacionales;;A
125;2012;Co-publicaciones científicas internacionales;;A
125;2013;Co-publicaciones científicas internacionales;1201.104596232;A
125;2014;Co-publicaciones científicas internacionales;1275.298614076;A
125;2015;Co-publicaciones científicas internacionales;1363.722018368;A
125;2016;Co-publicaciones científicas internacionales;1436.683595435;A
125;2017;Co-publicaciones científicas internacionales;1514.303276972;A
125;2018;Co-publicaciones científicas internacionales;1608.514379849;A
125;2019;Co-publicaciones científicas internacionales;1676.396720686;A
125;2020;Co-publicaciones científicas internacionales;1810.653019412;A
125;2021;Co-publicaciones científicas internacionales;;A
114;2006;Co-publicaciones científicas internacionales;;A
114;2007;Co-publicaciones científicas internacionales;;A
114;2008;Co-publicaciones científicas internacionales;;A
114;2009;Co-publicaciones científicas internacionales;;A
114;2010;Co-publicaciones científicas internacionales;;A
114;2011;Co-publicaciones científicas internacionales;;A
114;2012;Co-publicaciones científicas internacionales;;A
114;2013;Co-publicaciones científicas internacionales;2895.695914645;A
114;2014;Co-publicaciones científicas internacionales;2975.395414391;A
114;2015;Co-publicaciones científicas internacionales;3236.098450319;A
114;2016;Co-publicaciones científicas internacionales;3632.76586403;A
114;2017;Co-publicaciones científicas internacionales;3573.233554702;A
114;2018;Co-publicaciones científicas internacionales;3667.671114938;A
114;2019;Co-publicaciones científicas internacionales;3812.421041427;A
114;2020;Co-publicaciones científicas internacionales;3743.127529975;A
114;2021;Co-publicaciones científicas internacionales;;A
120;2006;Co-publicaciones científicas internacionales;;A
120;2007;Co-publicaciones científicas internacionales;;A
120;2008;Co-publicaciones científicas internacionales;;A
120;2009;Co-publicaciones científicas internacionales;;A
120;2010;Co-publicaciones científicas internacionales;;A
120;2011;Co-publicaciones científicas internacionales;;A
120;2012;Co-publicaciones científicas internacionales;;A
120;2013;Co-publicaciones científicas internacionales;1806.672572766;A
120;2014;Co-publicaciones científicas internacionales;1965.947333285;A
120;2015;Co-publicaciones científicas internacionales;2066.97270276;A
120;2016;Co-publicaciones científicas internacionales;2279.914814092;A
120;2017;Co-publicaciones científicas internacionales;2397.915530768;A
120;2018;Co-publicaciones científicas internacionales;2544.367334584;A
120;2019;Co-publicaciones científicas internacionales;2667.498965882;A
120;2020;Co-publicaciones científicas internacionales;2980.300247039;A
120;2021;Co-publicaciones científicas internacionales;;A
132;2006;Co-publicaciones científicas internacionales;;A
132;2007;Co-publicaciones científicas internacionales;;A
132;2008;Co-publicaciones científicas internacionales;;A
