D_TERRITORIO_0;D_TEMPORAL_0;INDICATOR;OBS_VALUE;FREQ
107;2013;Patentes PCT*1000/PIB(PPS);6.437496830039393;A
107;2014;Patentes PCT*1000/PIB(PPS);6.156836647293855;A
107;2015;Patentes PCT*1000/PIB(PPS);6.323869381090261;A
107;2016;Patentes PCT*1000/PIB(PPS);6.311287718970661;A
107;2017;Patentes PCT*1000/PIB(PPS);6.231306008051377;A
107;2018;Patentes PCT*1000/PIB(PPS);5.948686343837801;A
107;2019;Patentes PCT*1000/PIB(PPS);;A
107;2020;Patentes PCT*1000/PIB(PPS);;A
107;2021;Patentes PCT*1000/PIB(PPS);;A
126;2010;Patentes PCT*1000/PIB(PPS);;A
126;2011;Patentes PCT*1000/PIB(PPS);7.30896376395874;A
126;2012;Patentes PCT*1000/PIB(PPS);6.965933697889769;A
126;2013;Patentes PCT*1000/PIB(PPS);6.735964158670854;A
126;2014;Patentes PCT*1000/PIB(PPS);6.543574004315225;A
126;2015;Patentes PCT*1000/PIB(PPS);6.465964848975514;A
126;2016;Patentes PCT*1000/PIB(PPS);6.483790564993511;A
126;2017;Patentes PCT*1000/PIB(PPS);6.4474037086192;A
126;2018;Patentes PCT*1000/PIB(PPS);6.142276124990849;A
126;2019;Patentes PCT*1000/PIB(PPS);;A
126;2020;Patentes PCT*1000/PIB(PPS);;A
126;2021;Patentes PCT*1000/PIB(PPS);;A
141;2010;Patentes PCT*1000/PIB(PPS);;A
141;2011;Patentes PCT*1000/PIB(PPS);1.6435837921923997;A
141;2012;Patentes PCT*1000/PIB(PPS);0.6955065115033934;A
141;2013;Patentes PCT*1000/PIB(PPS);1.2661877390968028;A
141;2014;Patentes PCT*1000/PIB(PPS);1.3388206640550495;A
141;2015;Patentes PCT*1000/PIB(PPS);0.9801656487304492;A
141;2016;Patentes PCT*1000/PIB(PPS);1.341113181231889;A
141;2017;Patentes PCT*1000/PIB(PPS);1.5543037742879087;A
141;2018;Patentes PCT*1000/PIB(PPS);1.3597035086171507;A
141;2019;Patentes PCT*1000/PIB(PPS);;A
141;2020;Patentes PCT*1000/PIB(PPS);;A
141;2021;Patentes PCT*1000/PIB(PPS);;A
113;2010;Patentes PCT*1000/PIB(PPS);;A
113;2011;Patentes PCT*1000/PIB(PPS);2.73272318171394;A
113;2012;Patentes PCT*1000/PIB(PPS);2.36393512763934;A
113;2013;Patentes PCT*1000/PIB(PPS);2.5516311603344066;A
113;2014;Patentes PCT*1000/PIB(PPS);2.4892146617754687;A
113;2015;Patentes PCT*1000/PIB(PPS);1.8949931874726416;A
113;2016;Patentes PCT*1000/PIB(PPS);2.036877973815672;A
113;2017;Patentes PCT*1000/PIB(PPS);1.7688923451916396;A
113;2018;Patentes PCT*1000/PIB(PPS);1.3977774425987495;A
113;2019;Patentes PCT*1000/PIB(PPS);;A
113;2020;Patentes PCT*1000/PIB(PPS);;A
113;2021;Patentes PCT*1000/PIB(PPS);;A
111;2010;Patentes PCT*1000/PIB(PPS);;A
111;2011;Patentes PCT*1000/PIB(PPS);0.43219435708648835;A
111;2012;Patentes PCT*1000/PIB(PPS);0.5722193358956041;A
111;2013;Patentes PCT*1000/PIB(PPS);0.5766695562411404;A
111;2014;Patentes PCT*1000/PIB(PPS);0.6080305228011446;A
111;2015;Patentes PCT*1000/PIB(PPS);0.5216585695337387;A
111;2016;Patentes PCT*1000/PIB(PPS);0.5876023181613269;A
111;2017;Patentes PCT*1000/PIB(PPS);0.5913503595732836;A
111;2018;Patentes PCT*1000/PIB(PPS);0.6909920436313102;A
111;2019;Patentes PCT*1000/PIB(PPS);;A
111;2020;Patentes PCT*1000/PIB(PPS);;A
111;2021;Patentes PCT*1000/PIB(PPS);;A
110;2010;Patentes PCT*1000/PIB(PPS);;A
110;2011;Patentes PCT*1000/PIB(PPS);4.2510254038705835;A
110;2012;Patentes PCT*1000/PIB(PPS);4.235015996222407;A
110;2013;Patentes PCT*1000/PIB(PPS);4.267909560524823;A
110;2014;Patentes PCT*1000/PIB(PPS);4.291190111222325;A
110;2015;Patentes PCT*1000/PIB(PPS);4.153026134958921;A
110;2016;Patentes PCT*1000/PIB(PPS);3.853268896699563;A
110;2017;Patentes PCT*1000/PIB(PPS);3.8208124274037796;A
110;2018;Patentes PCT*1000/PIB(PPS);3.7011737775823574;A
110;2019;Patentes PCT*1000/PIB(PPS);;A
110;2020;Patentes PCT*1000/PIB(PPS);;A
110;2021;Patentes PCT*1000/PIB(PPS);;A
146;2010;Patentes PCT*1000/PIB(PPS);;A
146;2011;Patentes PCT*1000/PIB(PPS);0.6527174002160222;A
146;2012;Patentes PCT*1000/PIB(PPS);0.6791945731694702;A
146;2013;Patentes PCT*1000/PIB(PPS);0.5662484253285931;A
146;2014;Patentes PCT*1000/PIB(PPS);0.6175929176429008;A
146;2015;Patentes PCT*1000/PIB(PPS);0.44226503094730657;A
146;2016;Patentes PCT*1000/PIB(PPS);0.6729804182948332;A
146;2017;Patentes PCT*1000/PIB(PPS);0.5033436096893752;A
146;2018;Patentes PCT*1000/PIB(PPS);0.5593773107933093;A
146;2019;Patentes PCT*1000/PIB(PPS);;A
146;2020;Patentes PCT*1000/PIB(PPS);;A
146;2021;Patentes PCT*1000/PIB(PPS);;A
115;2010;Patentes PCT*1000/PIB(PPS);;A
115;2011;Patentes PCT*1000/PIB(PPS);2.0181816251309015;A
115;2012;Patentes PCT*1000/PIB(PPS);2.072836813730405;A
115;2013;Patentes PCT*1000/PIB(PPS);2.2051335494333757;A
115;2014;Patentes PCT*1000/PIB(PPS);2.2241490262102697;A
115;2015;Patentes PCT*1000/PIB(PPS);2.2616923353880725;A
115;2016;Patentes PCT*1000/PIB(PPS);2.171611879219243;A
115;2017;Patentes PCT*1000/PIB(PPS);2.1119216629527005;A
115;2018;Patentes PCT*1000/PIB(PPS);2.1371565338284273;A
115;2019;Patentes PCT*1000/PIB(PPS);;A
115;2020;Patentes PCT*1000/PIB(PPS);;A
115;2021;Patentes PCT*1000/PIB(PPS);;A
106;2010;Patentes PCT*1000/PIB(PPS);;A
106;2011;Patentes PCT*1000/PIB(PPS);0.5265150618973679;A
106;2012;Patentes PCT*1000/PIB(PPS);0.4324181989830475;A
106;2013;Patentes PCT*1000/PIB(PPS);0.6737788413764694;A
106;2014;Patentes PCT*1000/PIB(PPS);0.8741448281512834;A
106;2015;Patentes PCT*1000/PIB(PPS);0.5344464733340873;A
106;2016;Patentes PCT*1000/PIB(PPS);0.5484491077287125;A
106;2017;Patentes PCT*1000/PIB(PPS);0.5494479722142589;A
106;2018;Patentes PCT*1000/PIB(PPS);0.565062068326216;A
106;2019;Patentes PCT*1000/PIB(PPS);;A
106;2020;Patentes PCT*1000/PIB(PPS);;A
106;2021;Patentes PCT*1000/PIB(PPS);;A
136;2010;Patentes PCT*1000/PIB(PPS);;A
136;2011;Patentes PCT*1000/PIB(PPS);0.8409473117879342;A
136;2012;Patentes PCT*1000/PIB(PPS);1.024765827908125;A
136;2013;Patentes PCT*1000/PIB(PPS);1.0546319084661508;A
136;2014;Patentes PCT*1000/PIB(PPS);0.3723123771004977;A
136;2015;Patentes PCT*1000/PIB(PPS);0.8506970363630729;A
136;2016;Patentes PCT*1000/PIB(PPS);0.6228192497366459;A
136;2017;Patentes PCT*1000/PIB(PPS);0.8354579329334303;A
136;2018;Patentes PCT*1000/PIB(PPS);0.8320010506257914;A
136;2019;Patentes PCT*1000/PIB(PPS);;A
136;2020;Patentes PCT*1000/PIB(PPS);;A
136;2021;Patentes PCT*1000/PIB(PPS);;A
142;2010;Patentes PCT*1000/PIB(PPS);;A
142;2011;Patentes PCT*1000/PIB(PPS);0.36491404677094624;A
142;2012;Patentes PCT*1000/PIB(PPS);0.8363429619440623;A
142;2013;Patentes PCT*1000/PIB(PPS);0.7747757228170793;A
142;2014;Patentes PCT*1000/PIB(PPS);0.8085388795633628;A
142;2015;Patentes PCT*1000/PIB(PPS);0.4174890305351372;A
142;2016;Patentes PCT*1000/PIB(PPS);0.5784255783443958;A
142;2017;Patentes PCT*1000/PIB(PPS);0.5360388937011236;A
142;2018;Patentes PCT*1000/PIB(PPS);0.4802757131985167;A
142;2019;Patentes PCT*1000/PIB(PPS);;A
142;2020;Patentes PCT*1000/PIB(PPS);;A
142;2021;Patentes PCT*1000/PIB(PPS);;A
117;2010;Patentes PCT*1000/PIB(PPS);;A
117;2011;Patentes PCT*1000/PIB(PPS);1.9214846714168703;A
117;2012;Patentes PCT*1000/PIB(PPS);1.8066390172861397;A
117;2013;Patentes PCT*1000/PIB(PPS);1.5967331793111466;A
117;2014;Patentes PCT*1000/PIB(PPS);1.9367448708998767;A
117;2015;Patentes PCT*1000/PIB(PPS);1.749899240568238;A
117;2016;Patentes PCT*1000/PIB(PPS);2.048669060429786;A
117;2017;Patentes PCT*1000/PIB(PPS);1.7387871258216263;A
117;2018;Patentes PCT*1000/PIB(PPS);1.5468093268295933;A
117;2019;Patentes PCT*1000/PIB(PPS);;A
117;2020;Patentes PCT*1000/PIB(PPS);;A
117;2021;Patentes PCT*1000/PIB(PPS);;A
112;2010;Patentes PCT*1000/PIB(PPS);;A
112;2011;Patentes PCT*1000/PIB(PPS);1.5522773112081627;A
112;2012;Patentes PCT*1000/PIB(PPS);1.3994652121129307;A
112;2013;Patentes PCT*1000/PIB(PPS);1.3837778683089097;A
112;2014;Patentes PCT*1000/PIB(PPS);1.3869579791576738;A
112;2015;Patentes PCT*1000/PIB(PPS);1.4599759590035508;A
112;2016;Patentes PCT*1000/PIB(PPS);1.3799939090668936;A
112;2017;Patentes PCT*1000/PIB(PPS);1.2161610405180874;A
112;2018;Patentes PCT*1000/PIB(PPS);1.4712183478886482;A
112;2019;Patentes PCT*1000/PIB(PPS);;A
112;2020;Patentes PCT*1000/PIB(PPS);;A
112;2021;Patentes PCT*1000/PIB(PPS);;A
118;2010;Patentes PCT*1000/PIB(PPS);;A
118;2011;Patentes PCT*1000/PIB(PPS);0.2325754710684968;A
118;2012;Patentes PCT*1000/PIB(PPS);0.8169708982023167;A
118;2013;Patentes PCT*1000/PIB(PPS);0.8698977278452316;A
118;2014;Patentes PCT*1000/PIB(PPS);1.3949575902668028;A
118;2015;Patentes PCT*1000/PIB(PPS);1.0431444546440791;A
118;2016;Patentes PCT*1000/PIB(PPS);1.6701077735560494;A
118;2017;Patentes PCT*1000/PIB(PPS);1.1926394232874262;A
118;2018;Patentes PCT*1000/PIB(PPS);1.2338194833805376;A
118;2019;Patentes PCT*1000/PIB(PPS);;A
118;2020;Patentes PCT*1000/PIB(PPS);;A
118;2021;Patentes PCT*1000/PIB(PPS);;A
121;2010;Patentes PCT*1000/PIB(PPS);;A
121;2011;Patentes PCT*1000/PIB(PPS);6.078546098098246;A
121;2012;Patentes PCT*1000/PIB(PPS);5.98751934480192;A
121;2013;Patentes PCT*1000/PIB(PPS);5.911198901354411;A
121;2014;Patentes PCT*1000/PIB(PPS);6.102684368255945;A
121;2015;Patentes PCT*1000/PIB(PPS);6.055567240338716;A
121;2016;Patentes PCT*1000/PIB(PPS);5.68295498598371;A
121;2017;Patentes PCT*1000/PIB(PPS);5.0693098533824985;A
121;2018;Patentes PCT*1000/PIB(PPS);4.966679939940287;A
121;2019;Patentes PCT*1000/PIB(PPS);;A
121;2020;Patentes PCT*1000/PIB(PPS);;A
121;2021;Patentes PCT*1000/PIB(PPS);;A
102;2010;Patentes PCT*1000/PIB(PPS);;A
102;2011;Patentes PCT*1000/PIB(PPS);5.198850268822039;A
102;2012;Patentes PCT*1000/PIB(PPS);4.860851732911369;A
102;2013;Patentes PCT*1000/PIB(PPS);5.066271866001093;A
102;2014;Patentes PCT*1000/PIB(PPS);5.05565899836425;A
102;2015;Patentes PCT*1000/PIB(PPS);4.980117762803686;A
102;2016;Patentes PCT*1000/PIB(PPS);4.832088488636197;A
102;2017;Patentes PCT*1000/PIB(PPS);4.908491679311734;A
102;2018;Patentes PCT*1000/PIB(PPS);4.617366484020124;A
102;2019;Patentes PCT*1000/PIB(PPS);;A
102;2020;Patentes PCT*1000/PIB(PPS);;A
102;2021;Patentes PCT*1000/PIB(PPS);;A
122;2010;Patentes PCT*1000/PIB(PPS);;A
122;2011;Patentes PCT*1000/PIB(PPS);0.4542815804859854;A
122;2012;Patentes PCT*1000/PIB(PPS);0.5547515100506414;A
122;2013;Patentes PCT*1000/PIB(PPS);0.5617861185730847;A
122;2014;Patentes PCT*1000/PIB(PPS);0.6133548120598342;A
122;2015;Patentes PCT*1000/PIB(PPS);0.7403686163121781;A
122;2016;Patentes PCT*1000/PIB(PPS);0.53513324574896;A
122;2017;Patentes PCT*1000/PIB(PPS);0.4757679666724269;A
122;2018;Patentes PCT*1000/PIB(PPS);0.5070375417785947;A
122;2019;Patentes PCT*1000/PIB(PPS);;A
122;2020;Patentes PCT*1000/PIB(PPS);;A
122;2021;Patentes PCT*1000/PIB(PPS);;A
123;2010;Patentes PCT*1000/PIB(PPS);;A
123;2011;Patentes PCT*1000/PIB(PPS);0.707469130792026;A
123;2012;Patentes PCT*1000/PIB(PPS);0.7050314275530138;A
123;2013;Patentes PCT*1000/PIB(PPS);0.7777647555646237;A
123;2014;Patentes PCT*1000/PIB(PPS);0.7355262555894493;A
123;2015;Patentes PCT*1000/PIB(PPS);1.0071599142603322;A
123;2016;Patentes PCT*1000/PIB(PPS);0.9436134370345854;A
123;2017;Patentes PCT*1000/PIB(PPS);0.9607442471787815;A
123;2018;Patentes PCT*1000/PIB(PPS);0.9898715117880942;A
123;2019;Patentes PCT*1000/PIB(PPS);;A
123;2020;Patentes PCT*1000/PIB(PPS);;A
123;2021;Patentes PCT*1000/PIB(PPS);;A
128;2010;Patentes PCT*1000/PIB(PPS);;A
128;2011;Patentes PCT*1000/PIB(PPS);0.21219658297803023;A
128;2012;Patentes PCT*1000/PIB(PPS);0.22850511962930384;A
128;2013;Patentes PCT*1000/PIB(PPS);0.2653819693559389;A
128;2014;Patentes PCT*1000/PIB(PPS);0.29531946634129735;A
128;2015;Patentes PCT*1000/PIB(PPS);0.26141955993729205;A
128;2016;Patentes PCT*1000/PIB(PPS);0.24349991085407383;A
128;2017;Patentes PCT*1000/PIB(PPS);0.20166301374931606;A
128;2018;Patentes PCT*1000/PIB(PPS);0.18085750669948147;A
128;2019;Patentes PCT*1000/PIB(PPS);;A
128;2020;Patentes PCT*1000/PIB(PPS);;A
128;2021;Patentes PCT*1000/PIB(PPS);;A
147;2010;Patentes PCT*1000/PIB(PPS);;A
147;2011;Patentes PCT*1000/PIB(PPS);2.9873688775648493;A
147;2012;Patentes PCT*1000/PIB(PPS);2.8494222403480154;A
147;2013;Patentes PCT*1000/PIB(PPS);3.505863943928842;A
147;2014;Patentes PCT*1000/PIB(PPS);3.13114290412761;A
147;2015;Patentes PCT*1000/PIB(PPS);1.78089345203967;A
147;2016;Patentes PCT*1000/PIB(PPS);1.9132304012133194;A
147;2017;Patentes PCT*1000/PIB(PPS);2.60923498639075;A
147;2018;Patentes PCT*1000/PIB(PPS);1.5754950246648713;A
147;2019;Patentes PCT*1000/PIB(PPS);;A
147;2020;Patentes PCT*1000/PIB(PPS);;A
147;2021;Patentes PCT*1000/PIB(PPS);;A
144;2010;Patentes PCT*1000/PIB(PPS);;A
144;2011;Patentes PCT*1000/PIB(PPS);0.5246743026312801;A
144;2012;Patentes PCT*1000/PIB(PPS);0.42344112069061457;A
144;2013;Patentes PCT*1000/PIB(PPS);0.6479508486150078;A
144;2014;Patentes PCT*1000/PIB(PPS);0.4550568300209665;A
144;2015;Patentes PCT*1000/PIB(PPS);0.5531005416324242;A
144;2016;Patentes PCT*1000/PIB(PPS);0.6742647670489659;A
144;2017;Patentes PCT*1000/PIB(PPS);0.5810141643846568;A
144;2018;Patentes PCT*1000/PIB(PPS);0.5160609952727285;A
144;2019;Patentes PCT*1000/PIB(PPS);;A
144;2020;Patentes PCT*1000/PIB(PPS);;A
144;2021;Patentes PCT*1000/PIB(PPS);;A
109;2010;Patentes PCT*1000/PIB(PPS);;A
109;2011;Patentes PCT*1000/PIB(PPS);9.457707840337049;A
109;2012;Patentes PCT*1000/PIB(PPS);10.099561999143575;A
109;2013;Patentes PCT*1000/PIB(PPS);9.287711712154389;A
109;2014;Patentes PCT*1000/PIB(PPS);8.43850510208453;A
109;2015;Patentes PCT*1000/PIB(PPS);7.743791487653465;A
109;2016;Patentes PCT*1000/PIB(PPS);7.9133645132899755;A
109;2017;Patentes PCT*1000/PIB(PPS);7.898271559653423;A
109;2018;Patentes PCT*1000/PIB(PPS);7.539874789919093;A
109;2019;Patentes PCT*1000/PIB(PPS);;A
109;2020;Patentes PCT*1000/PIB(PPS);;A
109;2021;Patentes PCT*1000/PIB(PPS);;A
131;2010;Patentes PCT*1000/PIB(PPS);;A
131;2011;Patentes PCT*1000/PIB(PPS);9.049820070673222;A
131;2012;Patentes PCT*1000/PIB(PPS);9.823954312642648;A
131;2013;Patentes PCT*1000/PIB(PPS);9.513561677190339;A
131;2014;Patentes PCT*1000/PIB(PPS);9.632968103030395;A
131;2015;Patentes PCT*1000/PIB(PPS);9.31615596953048;A
131;2016;Patentes PCT*1000/PIB(PPS);9.771458650026794;A
131;2017;Patentes PCT*1000/PIB(PPS);9.459176563189839;A
131;2018;Patentes PCT*1000/PIB(PPS);9.311369165185443;A
131;2019;Patentes PCT*1000/PIB(PPS);;A
131;2020;Patentes PCT*1000/PIB(PPS);;A
131;2021;Patentes PCT*1000/PIB(PPS);;A
125;2010;Patentes PCT*1000/PIB(PPS);;A
125;2011;Patentes PCT*1000/PIB(PPS);3.304031615691294;A
125;2012;Patentes PCT*1000/PIB(PPS);3.1942584277886;A
125;2013;Patentes PCT*1000/PIB(PPS);3.4879649215420367;A
125;2014;Patentes PCT*1000/PIB(PPS);3.3315640086874025;A
125;2015;Patentes PCT*1000/PIB(PPS);3.1770003499960704;A
125;2016;Patentes PCT*1000/PIB(PPS);3.1105060262695026;A
125;2017;Patentes PCT*1000/PIB(PPS);3.0408341511266657;A
125;2018;Patentes PCT*1000/PIB(PPS);3.031796514882461;A
125;2019;Patentes PCT*1000/PIB(PPS);;A
125;2020;Patentes PCT*1000/PIB(PPS);;A
125;2021;Patentes PCT*1000/PIB(PPS);;A
114;2010;Patentes PCT*1000/PIB(PPS);;A
114;2011;Patentes PCT*1000/PIB(PPS);3.303437153305666;A
114;2012;Patentes PCT*1000/PIB(PPS);3.411443156011978;A
114;2013;Patentes PCT*1000/PIB(PPS);3.327648538953213;A
114;2014;Patentes PCT*1000/PIB(PPS);3.398337287758582;A
114;2015;Patentes PCT*1000/PIB(PPS);3.3897217189155926;A
114;2016;Patentes PCT*1000/PIB(PPS);2.4555686680635502;A
114;2017;Patentes PCT*1000/PIB(PPS);3.4552556764049056;A
114;2018;Patentes PCT*1000/PIB(PPS);2.653788255239543;A
114;2019;Patentes PCT*1000/PIB(PPS);;A
114;2020;Patentes PCT*1000/PIB(PPS);;A
114;2021;Patentes PCT*1000/PIB(PPS);;A
120;2010;Patentes PCT*1000/PIB(PPS);;A
120;2011;Patentes PCT*1000/PIB(PPS);3.0427202231807375;A
120;2012;Patentes PCT*1000/PIB(PPS);2.9442816943743533;A
120;2013;Patentes PCT*1000/PIB(PPS);3.03915642642487;A
120;2014;Patentes PCT*1000/PIB(PPS);2.868617276773829;A
120;2015;Patentes PCT*1000/PIB(PPS);2.929183067389528;A
120;2016;Patentes PCT*1000/PIB(PPS);3.7452603305523144;A
120;2017;Patentes PCT*1000/PIB(PPS);3.2368282385513485;A
120;2018;Patentes PCT*1000/PIB(PPS);3.084443062447796;A
120;2019;Patentes PCT*1000/PIB(PPS);;A
120;2020;Patentes PCT*1000/PIB(PPS);;A
120;2021;Patentes PCT*1000/PIB(PPS);;A
132;2010;Patentes PCT*1000/PIB(PPS);;A
132;2011;Patentes PCT*1000/PIB(PPS);7.335744835877872;A
132;2012;Patentes PCT*1000/PIB(PPS);7.4238233969149245;A
132;2013;Patentes PCT*1000/PIB(PPS);6.741885515302308;A
132;2014;Patentes PCT*1000/PIB(PPS);6.4769052666452005;A
132;2015;Patentes PCT*1000/PIB(PPS);6.542455743837311;A
132;2016;Patentes PCT*1000/PIB(PPS);6.639340826020669;A
132;2017;Patentes PCT*1000/PIB(PPS);6.886919925487959;A
132;2018;Patentes PCT*1000/PIB(PPS);6.9807106272677135;A
132;2019;Patentes PCT*1000/PIB(PPS);;A
132;2020;Patentes PCT*1000/PIB(PPS);;A
132;2021;Patentes PCT*1000/PIB(PPS);;A
158;2010;Patentes PCT*1000/PIB(PPS);;A
158;2011;Patentes PCT*1000/PIB(PPS);;A
158;2012;Patentes PCT*1000/PIB(PPS);0.2;A
158;2013;Patentes PCT*1000/PIB(PPS);0.39999999999999997;A
158;2014;Patentes PCT*1000/PIB(PPS);0.09999999999999999;A
158;2015;Patentes PCT*1000/PIB(PPS);0.39999999999999997;A
158;2016;Patentes PCT*1000/PIB(PPS);0.2;A
158;2017;Patentes PCT*1000/PIB(PPS);0.8000000000000002;A
158;2018;Patentes PCT*1000/PIB(PPS);0.6;A
158;2019;Patentes PCT*1000/PIB(PPS);;A
158;2020;Patentes PCT*1000/PIB(PPS);;A
158;2021;Patentes PCT*1000/PIB(PPS);;A
156;2010;Patentes PCT*1000/PIB(PPS);;A
156;2011;Patentes PCT*1000/PIB(PPS);0.1114963930916835;A
156;2012;Patentes PCT*1000/PIB(PPS);0.027559901445792432;A
156;2013;Patentes PCT*1000/PIB(PPS);0.2902160262566354;A
156;2014;Patentes PCT*1000/PIB(PPS);0.13399492500565285;A
156;2015;Patentes PCT*1000/PIB(PPS);0.12740643975131238;A
156;2016;Patentes PCT*1000/PIB(PPS);0.031151017710083453;A
156;2017;Patentes PCT*1000/PIB(PPS);0.26816241703725224;A
156;2018;Patentes PCT*1000/PIB(PPS);0.3135906033174213;A
156;2019;Patentes PCT*1000/PIB(PPS);;A
156;2020;Patentes PCT*1000/PIB(PPS);;A
156;2021;Patentes PCT*1000/PIB(PPS);;A
157;2010;Patentes PCT*1000/PIB(PPS);;A
157;2011;Patentes PCT*1000/PIB(PPS);0.2;A
157;2012;Patentes PCT*1000/PIB(PPS);0.4;A
157;2013;Patentes PCT*1000/PIB(PPS);0.3;A
157;2014;Patentes PCT*1000/PIB(PPS);0.39999999999999997;A
157;2015;Patentes PCT*1000/PIB(PPS);0.4;A
157;2016;Patentes PCT*1000/PIB(PPS);0.4;A
157;2017;Patentes PCT*1000/PIB(PPS);0.30000000000000004;A
157;2018;Patentes PCT*1000/PIB(PPS);0.3;A
157;2019;Patentes PCT*1000/PIB(PPS);;A
157;2020;Patentes PCT*1000/PIB(PPS);;A
