TERRITORIO;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
C01;2013;GAST_TOTA_INNO_MILE_EURO;2409.218221451;A
C01;2014;GAST_TOTA_INNO_MILE_EURO;2388.617401991;A
C01;2015;GAST_TOTA_INNO_MILE_EURO;2052.417935963;A
C01;2016;GAST_TOTA_INNO_MILE_EURO;2380.941638808;A
C01;2017;GAST_TOTA_INNO_MILE_EURO;1898.625348731;A
C01;2018;GAST_TOTA_INNO_MILE_EURO;2329.445545908;A
C01;2019;GAST_TOTA_INNO_MILE_EURO;2604.41050401;A
C01;2020;GAST_TOTA_INNO_MILE_EURO;2622.920574347;A
108;2013;GAST_TOTA_INNO_MILE_EURO;3225.56711815;A
108;2014;GAST_TOTA_INNO_MILE_EURO;3626.830755874;A
108;2015;GAST_TOTA_INNO_MILE_EURO;3626.830755874;A
108;2016;GAST_TOTA_INNO_MILE_EURO;3687.648947924;A
108;2017;GAST_TOTA_INNO_MILE_EURO;3687.648947924;A
108;2018;GAST_TOTA_INNO_MILE_EURO;4488.375963445;A
108;2019;GAST_TOTA_INNO_MILE_EURO;4488.375963445;A
UE27NRU;2013;GAST_TOTA_INNO_MILE_EURO;5761.799335748;A
UE27NRU;2014;GAST_TOTA_INNO_MILE_EURO;6653.520025366;A
UE27NRU;2015;GAST_TOTA_INNO_MILE_EURO;6653.520025366;A
UE27NRU;2016;GAST_TOTA_INNO_MILE_EURO;8156.348092717;A
UE27NRU;2017;GAST_TOTA_INNO_MILE_EURO;8156.348092717;A
UE27NRU;2018;GAST_TOTA_INNO_MILE_EURO;7484.384175736;A
UE27NRU;2019;GAST_TOTA_INNO_MILE_EURO;7484.384175736;A
103;2013;GAST_TOTA_INNO_MILE_EURO;7580.061554063;A
103;2014;GAST_TOTA_INNO_MILE_EURO;7750.045458778;A
103;2015;GAST_TOTA_INNO_MILE_EURO;7750.045458778;A
103;2016;GAST_TOTA_INNO_MILE_EURO;11806.176063684;A
103;2017;GAST_TOTA_INNO_MILE_EURO;11806.176063684;A
103;2018;GAST_TOTA_INNO_MILE_EURO;11806.176063684;A
103;2019;GAST_TOTA_INNO_MILE_EURO;11806.176063684;A
104;2013;GAST_TOTA_INNO_MILE_EURO;1137.433750155;A
104;2014;GAST_TOTA_INNO_MILE_EURO;1779.730275273;A
104;2015;GAST_TOTA_INNO_MILE_EURO;1779.730275273;A
104;2016;GAST_TOTA_INNO_MILE_EURO;1350.156107007;A
104;2017;GAST_TOTA_INNO_MILE_EURO;1350.156107007;A
104;2018;GAST_TOTA_INNO_MILE_EURO;1197.35473271;A
104;2019;GAST_TOTA_INNO_MILE_EURO;1197.35473271;A
143;2013;GAST_TOTA_INNO_MILE_EURO;3184.019749161;A
143;2014;GAST_TOTA_INNO_MILE_EURO;4470.659036207;A
143;2015;GAST_TOTA_INNO_MILE_EURO;4470.659036207;A
143;2016;GAST_TOTA_INNO_MILE_EURO;3818.33862948;A
143;2017;GAST_TOTA_INNO_MILE_EURO;3818.33862948;A
143;2018;GAST_TOTA_INNO_MILE_EURO;4357.219021124;A
143;2019;GAST_TOTA_INNO_MILE_EURO;4357.219021124;A
107;2013;GAST_TOTA_INNO_MILE_EURO;8966.078653249;A
107;2014;GAST_TOTA_INNO_MILE_EURO;6233.613750583;A
107;2015;GAST_TOTA_INNO_MILE_EURO;6233.613750583;A
107;2016;GAST_TOTA_INNO_MILE_EURO;10421.179312665;A
107;2017;GAST_TOTA_INNO_MILE_EURO;10421.179312665;A
107;2018;GAST_TOTA_INNO_MILE_EURO;2938.111881624;A
107;2019;GAST_TOTA_INNO_MILE_EURO;2938.111881624;A
126;2013;GAST_TOTA_INNO_MILE_EURO;8494.214302969;A
126;2014;GAST_TOTA_INNO_MILE_EURO;10609.9487551;A
126;2015;GAST_TOTA_INNO_MILE_EURO;10609.9487551;A
126;2016;GAST_TOTA_INNO_MILE_EURO;11239.442328466;A
126;2017;GAST_TOTA_INNO_MILE_EURO;11239.442328466;A
126;2018;GAST_TOTA_INNO_MILE_EURO;11818.918451519;A
126;2019;GAST_TOTA_INNO_MILE_EURO;11818.918451519;A
141;2013;GAST_TOTA_INNO_MILE_EURO;4889.96273578;A
141;2014;GAST_TOTA_INNO_MILE_EURO;2915.57272044;A
141;2015;GAST_TOTA_INNO_MILE_EURO;2915.57272044;A
141;2016;GAST_TOTA_INNO_MILE_EURO;5638.315774279;A
141;2017;GAST_TOTA_INNO_MILE_EURO;5638.315774279;A
141;2018;GAST_TOTA_INNO_MILE_EURO;6274.697676913;A
141;2019;GAST_TOTA_INNO_MILE_EURO;6274.697676913;A
113;2013;GAST_TOTA_INNO_MILE_EURO;6967.423953139;A
113;2014;GAST_TOTA_INNO_MILE_EURO;7629.416186936;A
113;2015;GAST_TOTA_INNO_MILE_EURO;7629.416186936;A
113;2016;GAST_TOTA_INNO_MILE_EURO;9171.536138158;A
113;2017;GAST_TOTA_INNO_MILE_EURO;9171.536138158;A
113;2018;GAST_TOTA_INNO_MILE_EURO;9871.726010051;A
113;2019;GAST_TOTA_INNO_MILE_EURO;9871.726010051;A
111;2013;GAST_TOTA_INNO_MILE_EURO;3250.687466131;A
111;2014;GAST_TOTA_INNO_MILE_EURO;3309.58483284;A
111;2015;GAST_TOTA_INNO_MILE_EURO;3309.58483284;A
111;2016;GAST_TOTA_INNO_MILE_EURO;4249.78444822;A
111;2017;GAST_TOTA_INNO_MILE_EURO;4249.78444822;A
111;2018;GAST_TOTA_INNO_MILE_EURO;5077.123277681;A
111;2019;GAST_TOTA_INNO_MILE_EURO;5077.123277681;A
110;2013;GAST_TOTA_INNO_MILE_EURO;6854.896377196;A
110;2014;GAST_TOTA_INNO_MILE_EURO;8096.368194429;A
110;2015;GAST_TOTA_INNO_MILE_EURO;8096.368194429;A
110;2016;GAST_TOTA_INNO_MILE_EURO;8096.368194429;A
110;2017;GAST_TOTA_INNO_MILE_EURO;8096.368194429;A
110;2018;GAST_TOTA_INNO_MILE_EURO;7798.474036678;A
110;2019;GAST_TOTA_INNO_MILE_EURO;7798.474036678;A
146;2013;GAST_TOTA_INNO_MILE_EURO;5183.824957625;A
146;2014;GAST_TOTA_INNO_MILE_EURO;2506.094860699;A
146;2015;GAST_TOTA_INNO_MILE_EURO;2506.094860699;A
146;2016;GAST_TOTA_INNO_MILE_EURO;2688.615950119;A
146;2017;GAST_TOTA_INNO_MILE_EURO;2688.615950119;A
146;2018;GAST_TOTA_INNO_MILE_EURO;2072.190321125;A
146;2019;GAST_TOTA_INNO_MILE_EURO;2072.190321125;A
115;2013;GAST_TOTA_INNO_MILE_EURO;3680.348579796;A
115;2014;GAST_TOTA_INNO_MILE_EURO;4065.568436732;A
115;2015;GAST_TOTA_INNO_MILE_EURO;4065.568436732;A
115;2016;GAST_TOTA_INNO_MILE_EURO;5246.612642041;A
115;2017;GAST_TOTA_INNO_MILE_EURO;5246.612642041;A
115;2018;GAST_TOTA_INNO_MILE_EURO;7337.597659985;A
115;2019;GAST_TOTA_INNO_MILE_EURO;7337.597659985;A
106;2013;GAST_TOTA_INNO_MILE_EURO;1433.640509849;A
106;2014;GAST_TOTA_INNO_MILE_EURO;1137.113826149;A
106;2015;GAST_TOTA_INNO_MILE_EURO;1137.113826149;A
106;2016;GAST_TOTA_INNO_MILE_EURO;2080.909337851;A
106;2017;GAST_TOTA_INNO_MILE_EURO;2080.909337851;A
106;2018;GAST_TOTA_INNO_MILE_EURO;2996.93272979;A
106;2019;GAST_TOTA_INNO_MILE_EURO;2996.93272979;A
136;2013;GAST_TOTA_INNO_MILE_EURO;2136.618377397;A
136;2014;GAST_TOTA_INNO_MILE_EURO;1049.571663355;A
136;2015;GAST_TOTA_INNO_MILE_EURO;1049.571663355;A
136;2016;GAST_TOTA_INNO_MILE_EURO;1501.156256345;A
136;2017;GAST_TOTA_INNO_MILE_EURO;1501.156256345;A
136;2018;GAST_TOTA_INNO_MILE_EURO;1119.863046883;A
136;2019;GAST_TOTA_INNO_MILE_EURO;1119.863046883;A
142;2013;GAST_TOTA_INNO_MILE_EURO;2443.461352852;A
142;2014;GAST_TOTA_INNO_MILE_EURO;3919.892018843;A
142;2015;GAST_TOTA_INNO_MILE_EURO;3919.892018843;A
142;2016;GAST_TOTA_INNO_MILE_EURO;4139.451227913;A
142;2017;GAST_TOTA_INNO_MILE_EURO;4139.451227913;A
142;2018;GAST_TOTA_INNO_MILE_EURO;3648.747205296;A
142;2019;GAST_TOTA_INNO_MILE_EURO;3648.747205296;A
117;2013;GAST_TOTA_INNO_MILE_EURO;3197.20368567;A
117;2014;GAST_TOTA_INNO_MILE_EURO;3687.885614913;A
117;2015;GAST_TOTA_INNO_MILE_EURO;3687.885614913;A
117;2016;GAST_TOTA_INNO_MILE_EURO;4782.431623911;A
117;2017;GAST_TOTA_INNO_MILE_EURO;4782.431623911;A
117;2018;GAST_TOTA_INNO_MILE_EURO;4995.09781351;A
117;2019;GAST_TOTA_INNO_MILE_EURO;4995.09781351;A
112;2013;GAST_TOTA_INNO_MILE_EURO;4321.849725125;A
112;2014;GAST_TOTA_INNO_MILE_EURO;3763.825460191;A
112;2015;GAST_TOTA_INNO_MILE_EURO;3763.825460191;A
112;2016;GAST_TOTA_INNO_MILE_EURO;3831.698911971;A
112;2017;GAST_TOTA_INNO_MILE_EURO;3831.698911971;A
112;2018;GAST_TOTA_INNO_MILE_EURO;3373.728964185;A
112;2019;GAST_TOTA_INNO_MILE_EURO;3373.728964185;A
