TERRITORIO;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
EA19;2015;317__APRE_PERM_HOMB;10.0;A
EA19;2016;317__APRE_PERM_HOMB;10.4;A
EA19;2017;317__APRE_PERM_HOMB;10.5;A
EA19;2018;317__APRE_PERM_HOMB;10.6;A
EA19;2019;317__APRE_PERM_HOMB;10.6;A
EA19;2020;317__APRE_PERM_HOMB;9.2;A
EA19;2021;317__APRE_PERM_HOMB;10.7;A
103;2005;317__APRE_PERM_HOMB;8.2;A
103;2006;317__APRE_PERM_HOMB;7.7;A
103;2007;317__APRE_PERM_HOMB;7.2;A
103;2008;317__APRE_PERM_HOMB;6.7;A
103;2009;317__APRE_PERM_HOMB;6.6;A
103;2010;317__APRE_PERM_HOMB;7.2;A
103;2011;317__APRE_PERM_HOMB;7.0;A
103;2012;317__APRE_PERM_HOMB;6.5;A
103;2013;317__APRE_PERM_HOMB;6.7;A
103;2014;317__APRE_PERM_HOMB;6.9;A
103;2015;317__APRE_PERM_HOMB;6.5;A
103;2016;317__APRE_PERM_HOMB;6.5;A
103;2017;317__APRE_PERM_HOMB;8.1;A
103;2018;317__APRE_PERM_HOMB;8.1;A
103;2019;317__APRE_PERM_HOMB;7.7;A
103;2020;317__APRE_PERM_HOMB;7.1;A
103;2021;317__APRE_PERM_HOMB;10.0;A
104;2005;317__APRE_PERM_HOMB;1.3;A
104;2006;317__APRE_PERM_HOMB;1.6;A
104;2007;317__APRE_PERM_HOMB;1.7;A
104;2008;317__APRE_PERM_HOMB;1.5;A
104;2009;317__APRE_PERM_HOMB;1.4;A
104;2010;317__APRE_PERM_HOMB;1.5;A
104;2011;317__APRE_PERM_HOMB;1.5;A
104;2012;317__APRE_PERM_HOMB;1.7;A
104;2013;317__APRE_PERM_HOMB;1.9;A
104;2014;317__APRE_PERM_HOMB;1.8;A
104;2015;317__APRE_PERM_HOMB;1.9;A
104;2016;317__APRE_PERM_HOMB;2.1;A
104;2017;317__APRE_PERM_HOMB;2.2;A
104;2018;317__APRE_PERM_HOMB;2.4;A
104;2019;317__APRE_PERM_HOMB;1.8;A
104;2020;317__APRE_PERM_HOMB;1.4;A
104;2021;317__APRE_PERM_HOMB;1.7;A
143;2005;317__APRE_PERM_HOMB;5.2;A
143;2006;317__APRE_PERM_HOMB;5.6;A
143;2007;317__APRE_PERM_HOMB;5.8;A
143;2008;317__APRE_PERM_HOMB;8.0;A
143;2009;317__APRE_PERM_HOMB;6.9;A
143;2010;317__APRE_PERM_HOMB;7.6;A
143;2011;317__APRE_PERM_HOMB;11.4;A
143;2012;317__APRE_PERM_HOMB;10.8;A
143;2013;317__APRE_PERM_HOMB;10.0;A
143;2014;317__APRE_PERM_HOMB;9.3;A
143;2015;317__APRE_PERM_HOMB;8.3;A
143;2016;317__APRE_PERM_HOMB;8.6;A
143;2017;317__APRE_PERM_HOMB;9.6;A
143;2018;317__APRE_PERM_HOMB;8.3;A
143;2019;317__APRE_PERM_HOMB;8.1;A
143;2020;317__APRE_PERM_HOMB;5.6;A
143;2021;317__APRE_PERM_HOMB;5.6;A
107;2005;317__APRE_PERM_HOMB;23.6;A
107;2006;317__APRE_PERM_HOMB;24.6;A
107;2007;317__APRE_PERM_HOMB;23.9;A
107;2008;317__APRE_PERM_HOMB;24.8;A
107;2009;317__APRE_PERM_HOMB;25.4;A
107;2010;317__APRE_PERM_HOMB;26.0;A
107;2011;317__APRE_PERM_HOMB;25.7;A
107;2012;317__APRE_PERM_HOMB;25.4;A
107;2013;317__APRE_PERM_HOMB;25.8;A
107;2014;317__APRE_PERM_HOMB;26.2;A
107;2015;317__APRE_PERM_HOMB;25.6;A
107;2016;317__APRE_PERM_HOMB;23.0;A
107;2017;317__APRE_PERM_HOMB;22.4;A
107;2018;317__APRE_PERM_HOMB;19.1;A
107;2019;317__APRE_PERM_HOMB;20.7;A
107;2020;317__APRE_PERM_HOMB;16.4;A
107;2021;317__APRE_PERM_HOMB;18.1;A
126;2005;317__APRE_PERM_HOMB;8.0;A
126;2006;317__APRE_PERM_HOMB;7.7;A
126;2007;317__APRE_PERM_HOMB;8.0;A
126;2008;317__APRE_PERM_HOMB;8.2;A
126;2009;317__APRE_PERM_HOMB;8.1;A
126;2010;317__APRE_PERM_HOMB;7.9;A
126;2011;317__APRE_PERM_HOMB;7.9;A
126;2012;317__APRE_PERM_HOMB;8.1;A
126;2013;317__APRE_PERM_HOMB;7.9;A
126;2014;317__APRE_PERM_HOMB;8.1;A
126;2015;317__APRE_PERM_HOMB;8.2;A
126;2016;317__APRE_PERM_HOMB;8.7;A
126;2017;317__APRE_PERM_HOMB;8.7;A
126;2018;317__APRE_PERM_HOMB;8.5;A
126;2019;317__APRE_PERM_HOMB;8.3;A
126;2020;317__APRE_PERM_HOMB;7.8;A
126;2021;317__APRE_PERM_HOMB;7.8;A
141;2005;317__APRE_PERM_HOMB;4.5;A
141;2006;317__APRE_PERM_HOMB;4.3;A
141;2007;317__APRE_PERM_HOMB;4.5;A
141;2008;317__APRE_PERM_HOMB;6.6;A
141;2009;317__APRE_PERM_HOMB;7.5;A
141;2010;317__APRE_PERM_HOMB;8.6;A
141;2011;317__APRE_PERM_HOMB;9.2;A
141;2012;317__APRE_PERM_HOMB;10.7;A
141;2013;317__APRE_PERM_HOMB;9.8;A
141;2014;317__APRE_PERM_HOMB;9.2;A
141;2015;317__APRE_PERM_HOMB;9.8;A
141;2016;317__APRE_PERM_HOMB;12.2;A
141;2017;317__APRE_PERM_HOMB;13.1;A
141;2018;317__APRE_PERM_HOMB;15.7;A
141;2019;317__APRE_PERM_HOMB;16.3;A
141;2020;317__APRE_PERM_HOMB;12.6;A
141;2021;317__APRE_PERM_HOMB;14.4;A
113;2005;317__APRE_PERM_HOMB;6.2;A
113;2006;317__APRE_PERM_HOMB;6.0;A
113;2007;317__APRE_PERM_HOMB;6.5;A
113;2008;317__APRE_PERM_HOMB;6.2;A
113;2009;317__APRE_PERM_HOMB;6.0;A
113;2010;317__APRE_PERM_HOMB;6.8;A
113;2011;317__APRE_PERM_HOMB;6.9;A
113;2012;317__APRE_PERM_HOMB;7.1;A
113;2013;317__APRE_PERM_HOMB;7.2;A
113;2014;317__APRE_PERM_HOMB;6.4;A
113;2015;317__APRE_PERM_HOMB;6.0;A
113;2016;317__APRE_PERM_HOMB;6.1;A
113;2017;317__APRE_PERM_HOMB;7.9;A
113;2018;317__APRE_PERM_HOMB;10.3;A
113;2019;317__APRE_PERM_HOMB;10.7;A
113;2020;317__APRE_PERM_HOMB;9.2;A
113;2021;317__APRE_PERM_HOMB;12.0;A
111;2005;317__APRE_PERM_HOMB;2.0;A
111;2006;317__APRE_PERM_HOMB;2.2;A
111;2007;317__APRE_PERM_HOMB;2.4;A
111;2008;317__APRE_PERM_HOMB;3.0;A
111;2009;317__APRE_PERM_HOMB;3.5;A
111;2010;317__APRE_PERM_HOMB;3.4;A
111;2011;317__APRE_PERM_HOMB;2.9;A
111;2012;317__APRE_PERM_HOMB;3.5;A
111;2013;317__APRE_PERM_HOMB;3.3;A
111;2014;317__APRE_PERM_HOMB;3.4;A
111;2015;317__APRE_PERM_HOMB;3.3;A
111;2016;317__APRE_PERM_HOMB;4.0;A
111;2017;317__APRE_PERM_HOMB;4.7;A
111;2018;317__APRE_PERM_HOMB;4.5;A
111;2019;317__APRE_PERM_HOMB;3.7;A
111;2020;317__APRE_PERM_HOMB;4.3;A
111;2021;317__APRE_PERM_HOMB;3.5;A
110;2005;317__APRE_PERM_HOMB;5.6;A
110;2006;317__APRE_PERM_HOMB;5.9;A
110;2007;317__APRE_PERM_HOMB;5.6;A
110;2008;317__APRE_PERM_HOMB;5.6;A
110;2009;317__APRE_PERM_HOMB;5.2;A
110;2010;317__APRE_PERM_HOMB;4.5;A
110;2011;317__APRE_PERM_HOMB;5.1;A
110;2012;317__APRE_PERM_HOMB;5.4;A
110;2013;317__APRE_PERM_HOMB;15.5;A
110;2014;317__APRE_PERM_HOMB;16.0;A
110;2015;317__APRE_PERM_HOMB;15.9;A
110;2016;317__APRE_PERM_HOMB;16.3;A
110;2017;317__APRE_PERM_HOMB;16.2;A
110;2018;317__APRE_PERM_HOMB;16.0;A
110;2019;317__APRE_PERM_HOMB;16.7;A
110;2020;317__APRE_PERM_HOMB;11.2;A
110;2021;317__APRE_PERM_HOMB;9.9;A
146;2005;317__APRE_PERM_HOMB;2.0;A
146;2006;317__APRE_PERM_HOMB;3.3;A
146;2007;317__APRE_PERM_HOMB;2.5;A
146;2008;317__APRE_PERM_HOMB;2.4;A
146;2009;317__APRE_PERM_HOMB;3.2;A
146;2010;317__APRE_PERM_HOMB;3.0;A
146;2011;317__APRE_PERM_HOMB;2.9;A
146;2012;317__APRE_PERM_HOMB;2.9;A
146;2013;317__APRE_PERM_HOMB;3.0;A
146;2014;317__APRE_PERM_HOMB;2.6;A
146;2015;317__APRE_PERM_HOMB;2.7;A
146;2016;317__APRE_PERM_HOMB;3.1;A
146;2017;317__APRE_PERM_HOMB;2.1;A
146;2018;317__APRE_PERM_HOMB;2.4;A
146;2019;317__APRE_PERM_HOMB;3.2;A
146;2020;317__APRE_PERM_HOMB;2.6;A
146;2021;317__APRE_PERM_HOMB;3.7;A
115;2005;317__APRE_PERM_HOMB;5.4;A
115;2006;317__APRE_PERM_HOMB;5.7;A
115;2007;317__APRE_PERM_HOMB;5.8;A
115;2008;317__APRE_PERM_HOMB;6.0;A
115;2009;317__APRE_PERM_HOMB;5.7;A
115;2010;317__APRE_PERM_HOMB;5.9;A
115;2011;317__APRE_PERM_HOMB;5.3;A
115;2012;317__APRE_PERM_HOMB;6.1;A
115;2013;317__APRE_PERM_HOMB;5.8;A
115;2014;317__APRE_PERM_HOMB;7.8;A
115;2015;317__APRE_PERM_HOMB;6.9;A
115;2016;317__APRE_PERM_HOMB;7.8;A
115;2017;317__APRE_PERM_HOMB;7.5;A
115;2018;317__APRE_PERM_HOMB;7.6;A
115;2019;317__APRE_PERM_HOMB;7.7;A
115;2020;317__APRE_PERM_HOMB;7.0;A
115;2021;317__APRE_PERM_HOMB;9.8;A
106;2005;317__APRE_PERM_HOMB;5.4;A
106;2006;317__APRE_PERM_HOMB;6.8;A
106;2007;317__APRE_PERM_HOMB;8.5;A
106;2008;317__APRE_PERM_HOMB;8.6;A
106;2009;317__APRE_PERM_HOMB;8.4;A
106;2010;317__APRE_PERM_HOMB;7.9;A
106;2011;317__APRE_PERM_HOMB;7.7;A
106;2012;317__APRE_PERM_HOMB;7.4;A
106;2013;317__APRE_PERM_HOMB;7.0;A
106;2014;317__APRE_PERM_HOMB;6.7;A
106;2015;317__APRE_PERM_HOMB;6.9;A
106;2016;317__APRE_PERM_HOMB;6.7;A
106;2017;317__APRE_PERM_HOMB;6.7;A
106;2018;317__APRE_PERM_HOMB;6.8;A
106;2019;317__APRE_PERM_HOMB;5.6;A
106;2020;317__APRE_PERM_HOMB;4.9;A
106;2021;317__APRE_PERM_HOMB;9.9;A
136;2005;317__APRE_PERM_HOMB;4.8;A
136;2006;317__APRE_PERM_HOMB;4.5;A
136;2007;317__APRE_PERM_HOMB;4.8;A
136;2008;317__APRE_PERM_HOMB;4.4;A
136;2009;317__APRE_PERM_HOMB;3.7;A
136;2010;317__APRE_PERM_HOMB;3.6;A
136;2011;317__APRE_PERM_HOMB;4.1;A
136;2012;317__APRE_PERM_HOMB;6.2;A
136;2013;317__APRE_PERM_HOMB;5.1;A
136;2014;317__APRE_PERM_HOMB;4.9;A
136;2015;317__APRE_PERM_HOMB;4.1;A
136;2016;317__APRE_PERM_HOMB;6.1;A
136;2017;317__APRE_PERM_HOMB;6.0;A
136;2018;317__APRE_PERM_HOMB;4.8;A
136;2019;317__APRE_PERM_HOMB;5.4;A
136;2020;317__APRE_PERM_HOMB;4.6;A
136;2021;317__APRE_PERM_HOMB;5.5;A
142;2005;317__APRE_PERM_HOMB;4.3;A
142;2006;317__APRE_PERM_HOMB;3.1;A
142;2007;317__APRE_PERM_HOMB;3.7;A
142;2008;317__APRE_PERM_HOMB;3.7;A
142;2009;317__APRE_PERM_HOMB;3.7;A
142;2010;317__APRE_PERM_HOMB;3.5;A
142;2011;317__APRE_PERM_HOMB;4.5;A
142;2012;317__APRE_PERM_HOMB;4.5;A
142;2013;317__APRE_PERM_HOMB;5.2;A
142;2014;317__APRE_PERM_HOMB;4.6;A
142;2015;317__APRE_PERM_HOMB;5.1;A
142;2016;317__APRE_PERM_HOMB;5.1;A
142;2017;317__APRE_PERM_HOMB;4.4;A
142;2018;317__APRE_PERM_HOMB;4.9;A
142;2019;317__APRE_PERM_HOMB;5.5;A
142;2020;317__APRE_PERM_HOMB;5.6;A
142;2021;317__APRE_PERM_HOMB;6.7;A
117;2005;317__APRE_PERM_HOMB;8.5;A
117;2006;317__APRE_PERM_HOMB;7.7;A
117;2007;317__APRE_PERM_HOMB;6.8;A
117;2008;317__APRE_PERM_HOMB;7.8;A
117;2009;317__APRE_PERM_HOMB;13.8;A
117;2010;317__APRE_PERM_HOMB;12.9;A
117;2011;317__APRE_PERM_HOMB;14.5;A
117;2012;317__APRE_PERM_HOMB;14.3;A
117;2013;317__APRE_PERM_HOMB;14.0;A
117;2014;317__APRE_PERM_HOMB;13.9;A
117;2015;317__APRE_PERM_HOMB;18.2;A
117;2016;317__APRE_PERM_HOMB;16.7;A
117;2017;317__APRE_PERM_HOMB;16.9;A
117;2018;317__APRE_PERM_HOMB;17.6;A
117;2019;317__APRE_PERM_HOMB;19.7;A
117;2020;317__APRE_PERM_HOMB;15.3;A
117;2021;317__APRE_PERM_HOMB;17.4;A
112;2005;317__APRE_PERM_HOMB;3.2;A
112;2006;317__APRE_PERM_HOMB;3.4;A
112;2007;317__APRE_PERM_HOMB;3.3;A
112;2008;317__APRE_PERM_HOMB;2.9;A
112;2009;317__APRE_PERM_HOMB;2.7;A
112;2010;317__APRE_PERM_HOMB;2.9;A
112;2011;317__APRE_PERM_HOMB;2.8;A
112;2012;317__APRE_PERM_HOMB;2.7;A
112;2013;317__APRE_PERM_HOMB;3.1;A
112;2014;317__APRE_PERM_HOMB;3.0;A
112;2015;317__APRE_PERM_HOMB;6.8;A
112;2016;317__APRE_PERM_HOMB;5.6;A
112;2017;317__APRE_PERM_HOMB;5.9;A
112;2018;317__APRE_PERM_HOMB;5.6;A
112;2019;317__APRE_PERM_HOMB;5.6;A
112;2020;317__APRE_PERM_HOMB;4.4;A
112;2021;317__APRE_PERM_HOMB;5.8;A
118;2005;317__APRE_PERM_HOMB;5.8;A
118;2006;317__APRE_PERM_HOMB;5.5;A
118;2007;317__APRE_PERM_HOMB;6.3;A
118;2008;317__APRE_PERM_HOMB;6.5;A
118;2009;317__APRE_PERM_HOMB;6.1;A
118;2010;317__APRE_PERM_HOMB;5.9;A
118;2011;317__APRE_PERM_HOMB;6.2;A
118;2012;317__APRE_PERM_HOMB;6.8;A
118;2013;317__APRE_PERM_HOMB;7.4;A
118;2014;317__APRE_PERM_HOMB;7.3;A
118;2015;317__APRE_PERM_HOMB;6.9;A
118;2016;317__APRE_PERM_HOMB;7.0;A
118;2017;317__APRE_PERM_HOMB;9.5;A
118;2018;317__APRE_PERM_HOMB;9.4;A
118;2019;317__APRE_PERM_HOMB;10.7;A
118;2020;317__APRE_PERM_HOMB;9.6;A
118;2021;317__APRE_PERM_HOMB;12.9;A
121;2005;317__APRE_PERM_HOMB;15.1;A
121;2006;317__APRE_PERM_HOMB;15.3;A
121;2007;317__APRE_PERM_HOMB;16.1;A
121;2008;317__APRE_PERM_HOMB;16.9;A
121;2009;317__APRE_PERM_HOMB;16.5;A
121;2010;317__APRE_PERM_HOMB;16.4;A
121;2011;317__APRE_PERM_HOMB;16.9;A
121;2012;317__APRE_PERM_HOMB;16.4;A
121;2013;317__APRE_PERM_HOMB;17.4;A
121;2014;317__APRE_PERM_HOMB;18.0;A
121;2015;317__APRE_PERM_HOMB;18.4;A
121;2016;317__APRE_PERM_HOMB;18.0;A
121;2017;317__APRE_PERM_HOMB;18.2;A
121;2018;317__APRE_PERM_HOMB;18.3;A
121;2019;317__APRE_PERM_HOMB;18.5;A
121;2020;317__APRE_PERM_HOMB;17.9;A
121;2021;317__APRE_PERM_HOMB;25.7;A
102;2005;317__APRE_PERM_HOMB;12.3;A
102;2006;317__APRE_PERM_HOMB;12.4;A
102;2007;317__APRE_PERM_HOMB;11.7;A
102;2008;317__APRE_PERM_HOMB;12.4;A
102;2009;317__APRE_PERM_HOMB;12.9;A
102;2010;317__APRE_PERM_HOMB;12.8;A
102;2011;317__APRE_PERM_HOMB;12.3;A
102;2012;317__APRE_PERM_HOMB;13.2;A
102;2013;317__APRE_PERM_HOMB;12.8;A
102;2014;317__APRE_PERM_HOMB;13.2;A
102;2015;317__APRE_PERM_HOMB;13.3;A
102;2016;317__APRE_PERM_HOMB;13.5;A
102;2017;317__APRE_PERM_HOMB;14.2;A
102;2018;317__APRE_PERM_HOMB;13.7;A
102;2019;317__APRE_PERM_HOMB;13.1;A
102;2020;317__APRE_PERM_HOMB;10.8;A
102;2021;317__APRE_PERM_HOMB;13.3;A
122;2005;317__APRE_PERM_HOMB;4.3;A
122;2006;317__APRE_PERM_HOMB;4.3;A
122;2007;317__APRE_PERM_HOMB;4.7;A
122;2008;317__APRE_PERM_HOMB;4.2;A
122;2009;317__APRE_PERM_HOMB;4.3;A
122;2010;317__APRE_PERM_HOMB;4.7;A
122;2011;317__APRE_PERM_HOMB;3.9;A
122;2012;317__APRE_PERM_HOMB;3.8;A
122;2013;317__APRE_PERM_HOMB;3.8;A
122;2014;317__APRE_PERM_HOMB;3.6;A
122;2015;317__APRE_PERM_HOMB;3.3;A
122;2016;317__APRE_PERM_HOMB;3.4;A
122;2017;317__APRE_PERM_HOMB;3.5;A
122;2018;317__APRE_PERM_HOMB;5.1;A
122;2019;317__APRE_PERM_HOMB;4.2;A
122;2020;317__APRE_PERM_HOMB;3.1;A
122;2021;317__APRE_PERM_HOMB;5.0;A
123;2005;317__APRE_PERM_HOMB;4.0;A
123;2006;317__APRE_PERM_HOMB;4.0;A
123;2007;317__APRE_PERM_HOMB;4.3;A
123;2008;317__APRE_PERM_HOMB;4.9;A
123;2009;317__APRE_PERM_HOMB;6.0;A
123;2010;317__APRE_PERM_HOMB;5.7;A
123;2011;317__APRE_PERM_HOMB;10.8;A
123;2012;317__APRE_PERM_HOMB;10.0;A
123;2013;317__APRE_PERM_HOMB;9.3;A
123;2014;317__APRE_PERM_HOMB;9.3;A
123;2015;317__APRE_PERM_HOMB;9.7;A
123;2016;317__APRE_PERM_HOMB;9.6;A
123;2017;317__APRE_PERM_HOMB;9.6;A
123;2018;317__APRE_PERM_HOMB;9.8;A
123;2019;317__APRE_PERM_HOMB;10.3;A
123;2020;317__APRE_PERM_HOMB;9.6;A
123;2021;317__APRE_PERM_HOMB;12.0;A
128;2005;317__APRE_PERM_HOMB;1.5;A
128;2006;317__APRE_PERM_HOMB;1.5;A
128;2007;317__APRE_PERM_HOMB;1.4;A
128;2008;317__APRE_PERM_HOMB;1.6;A
128;2009;317__APRE_PERM_HOMB;1.6;A
128;2010;317__APRE_PERM_HOMB;1.3;A
128;2011;317__APRE_PERM_HOMB;1.7;A
128;2012;317__APRE_PERM_HOMB;1.5;A
128;2013;317__APRE_PERM_HOMB;2.2;A
128;2014;317__APRE_PERM_HOMB;1.7;A
128;2015;317__APRE_PERM_HOMB;1.3;A
128;2016;317__APRE_PERM_HOMB;1.2;A
128;2017;317__APRE_PERM_HOMB;1.1;A
128;2018;317__APRE_PERM_HOMB;1.0;A
128;2019;317__APRE_PERM_HOMB;1.4;A
128;2020;317__APRE_PERM_HOMB;1.0;A
128;2021;317__APRE_PERM_HOMB;5.2;A
147;2005;317__APRE_PERM_HOMB;13.6;A
147;2006;317__APRE_PERM_HOMB;13.9;A
147;2007;317__APRE_PERM_HOMB;13.9;A
147;2008;317__APRE_PERM_HOMB;12.8;A
147;2009;317__APRE_PERM_HOMB;13.1;A
147;2010;317__APRE_PERM_HOMB;14.3;A
147;2011;317__APRE_PERM_HOMB;13.8;A
147;2012;317__APRE_PERM_HOMB;11.6;A
147;2013;317__APRE_PERM_HOMB;10.5;A
147;2014;317__APRE_PERM_HOMB;10.5;A
147;2015;317__APRE_PERM_HOMB;10.7;A
147;2016;317__APRE_PERM_HOMB;10.2;A
147;2017;317__APRE_PERM_HOMB;10.0;A
147;2018;317__APRE_PERM_HOMB;9.4;A
147;2019;317__APRE_PERM_HOMB;9.7;A
147;2020;317__APRE_PERM_HOMB;7.4;A
147;2021;317__APRE_PERM_HOMB;17.4;A
144;2005;317__APRE_PERM_HOMB;4.3;A
144;2006;317__APRE_PERM_HOMB;4.0;A
144;2007;317__APRE_PERM_HOMB;3.7;A
144;2008;317__APRE_PERM_HOMB;2.8;A
144;2009;317__APRE_PERM_HOMB;2.5;A
144;2010;317__APRE_PERM_HOMB;2.5;A
144;2011;317__APRE_PERM_HOMB;3.5;A
144;2012;317__APRE_PERM_HOMB;2.8;A
144;2013;317__APRE_PERM_HOMB;2.9;A
144;2014;317__APRE_PERM_HOMB;3.0;A
144;2015;317__APRE_PERM_HOMB;2.7;A
144;2016;317__APRE_PERM_HOMB;2.6;A
144;2017;317__APRE_PERM_HOMB;3.5;A
144;2018;317__APRE_PERM_HOMB;4.2;A
144;2019;317__APRE_PERM_HOMB;3.6;A
144;2020;317__APRE_PERM_HOMB;2.6;A
144;2021;317__APRE_PERM_HOMB;4.6;A
109;2005;317__APRE_PERM_HOMB;19.0;A
109;2006;317__APRE_PERM_HOMB;19.3;A
109;2007;317__APRE_PERM_HOMB;19.4;A
109;2008;317__APRE_PERM_HOMB;19.3;A
109;2009;317__APRE_PERM_HOMB;18.5;A
109;2010;317__APRE_PERM_HOMB;18.9;A
109;2011;317__APRE_PERM_HOMB;19.9;A
109;2012;317__APRE_PERM_HOMB;20.7;A
109;2013;317__APRE_PERM_HOMB;21.1;A
109;2014;317__APRE_PERM_HOMB;21.6;A
109;2015;317__APRE_PERM_HOMB;21.8;A
109;2016;317__APRE_PERM_HOMB;22.6;A
109;2017;317__APRE_PERM_HOMB;23.3;A
109;2018;317__APRE_PERM_HOMB;24.7;A
109;2019;317__APRE_PERM_HOMB;24.8;A
109;2020;317__APRE_PERM_HOMB;23.0;A
109;2021;317__APRE_PERM_HOMB;25.5;A
131;2005;317__APRE_PERM_HOMB;13.0;A
131;2006;317__APRE_PERM_HOMB;13.5;A
131;2007;317__APRE_PERM_HOMB;13.4;A
131;2008;317__APRE_PERM_HOMB;16.3;A
131;2009;317__APRE_PERM_HOMB;16.3;A
131;2010;317__APRE_PERM_HOMB;18.3;A
131;2011;317__APRE_PERM_HOMB;18.7;A
131;2012;317__APRE_PERM_HOMB;20.3;A
131;2013;317__APRE_PERM_HOMB;21.5;A
131;2014;317__APRE_PERM_HOMB;22.3;A
131;2015;317__APRE_PERM_HOMB;22.3;A
131;2016;317__APRE_PERM_HOMB;22.7;A
131;2017;317__APRE_PERM_HOMB;23.7;A
131;2018;317__APRE_PERM_HOMB;24.2;A
131;2019;317__APRE_PERM_HOMB;26.1;A
131;2020;317__APRE_PERM_HOMB;21.9;A
131;2021;317__APRE_PERM_HOMB;28.3;A
125;2005;317__APRE_PERM_HOMB;23.1;A
125;2006;317__APRE_PERM_HOMB;22.7;A
