TERRITORIO;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
156;2019;PYME_INNO_ORGA_O_COME;33.455514828;A
157;2012;PYME_INNO_ORGA_O_COME;37.383304018;A
157;2013;PYME_INNO_ORGA_O_COME;37.383304018;A
157;2014;PYME_INNO_ORGA_O_COME;32.567018684;A
157;2015;PYME_INNO_ORGA_O_COME;32.567018684;A
157;2016;PYME_INNO_ORGA_O_COME;29.91167343;A
157;2017;PYME_INNO_ORGA_O_COME;29.91167343;A
157;2018;PYME_INNO_ORGA_O_COME;42.368971235;A
157;2019;PYME_INNO_ORGA_O_COME;42.368971235;A
157;2020;PYME_INNO_ORGA_O_COME;44.338370108;A
436;2012;PYME_INNO_ORGA_O_COME;41.527837831;A
436;2013;PYME_INNO_ORGA_O_COME;41.527837831;A
436;2014;PYME_INNO_ORGA_O_COME;39.535820877;A
436;2015;PYME_INNO_ORGA_O_COME;39.535820877;A
436;2016;PYME_INNO_ORGA_O_COME;47.721765002;A
436;2017;PYME_INNO_ORGA_O_COME;47.721765002;A
436;2018;PYME_INNO_ORGA_O_COME;28.341201537;A
436;2019;PYME_INNO_ORGA_O_COME;28.341201537;A
108;2005;ESTA_PYME_INNO_ORGA_O_COME;--;A
108;2006;ESTA_PYME_INNO_ORGA_O_COME;--;A
108;2007;ESTA_PYME_INNO_ORGA_O_COME;--;A
108;2008;ESTA_PYME_INNO_ORGA_O_COME;--;A
108;2009;ESTA_PYME_INNO_ORGA_O_COME;--;A
108;2010;ESTA_PYME_INNO_ORGA_O_COME;--;A
108;2011;ESTA_PYME_INNO_ORGA_O_COME;--;A
103;2005;ESTA_PYME_INNO_ORGA_O_COME;--;A
103;2006;ESTA_PYME_INNO_ORGA_O_COME;--;A
103;2007;ESTA_PYME_INNO_ORGA_O_COME;--;A
103;2008;ESTA_PYME_INNO_ORGA_O_COME;--;A
103;2009;ESTA_PYME_INNO_ORGA_O_COME;--;A
103;2010;ESTA_PYME_INNO_ORGA_O_COME;--;A
103;2011;ESTA_PYME_INNO_ORGA_O_COME;--;A
104;2005;ESTA_PYME_INNO_ORGA_O_COME;--;A
104;2006;ESTA_PYME_INNO_ORGA_O_COME;--;A
104;2007;ESTA_PYME_INNO_ORGA_O_COME;--;A
104;2008;ESTA_PYME_INNO_ORGA_O_COME;--;A
104;2009;ESTA_PYME_INNO_ORGA_O_COME;--;A
104;2010;ESTA_PYME_INNO_ORGA_O_COME;--;A
104;2011;ESTA_PYME_INNO_ORGA_O_COME;--;A
143;2005;ESTA_PYME_INNO_ORGA_O_COME;--;A
143;2006;ESTA_PYME_INNO_ORGA_O_COME;--;A
143;2007;ESTA_PYME_INNO_ORGA_O_COME;--;A
143;2008;ESTA_PYME_INNO_ORGA_O_COME;--;A
143;2009;ESTA_PYME_INNO_ORGA_O_COME;--;A
143;2010;ESTA_PYME_INNO_ORGA_O_COME;--;A
143;2011;ESTA_PYME_INNO_ORGA_O_COME;--;A
107;2005;ESTA_PYME_INNO_ORGA_O_COME;--;A
107;2006;ESTA_PYME_INNO_ORGA_O_COME;--;A
107;2007;ESTA_PYME_INNO_ORGA_O_COME;--;A
107;2008;ESTA_PYME_INNO_ORGA_O_COME;--;A
107;2009;ESTA_PYME_INNO_ORGA_O_COME;--;A
107;2010;ESTA_PYME_INNO_ORGA_O_COME;--;A
107;2011;ESTA_PYME_INNO_ORGA_O_COME;--;A
126;2005;ESTA_PYME_INNO_ORGA_O_COME;--;A
126;2006;ESTA_PYME_INNO_ORGA_O_COME;--;A
126;2007;ESTA_PYME_INNO_ORGA_O_COME;--;A
126;2008;ESTA_PYME_INNO_ORGA_O_COME;--;A
126;2009;ESTA_PYME_INNO_ORGA_O_COME;--;A
126;2010;ESTA_PYME_INNO_ORGA_O_COME;--;A
126;2011;ESTA_PYME_INNO_ORGA_O_COME;--;A
141;2005;ESTA_PYME_INNO_ORGA_O_COME;--;A
141;2006;ESTA_PYME_INNO_ORGA_O_COME;--;A
141;2007;ESTA_PYME_INNO_ORGA_O_COME;--;A
141;2008;ESTA_PYME_INNO_ORGA_O_COME;--;A
141;2009;ESTA_PYME_INNO_ORGA_O_COME;--;A
141;2010;ESTA_PYME_INNO_ORGA_O_COME;--;A
141;2011;ESTA_PYME_INNO_ORGA_O_COME;--;A
113;2005;ESTA_PYME_INNO_ORGA_O_COME;--;A
113;2006;ESTA_PYME_INNO_ORGA_O_COME;--;A
113;2007;ESTA_PYME_INNO_ORGA_O_COME;--;A
113;2008;ESTA_PYME_INNO_ORGA_O_COME;--;A
113;2009;ESTA_PYME_INNO_ORGA_O_COME;--;A
113;2010;ESTA_PYME_INNO_ORGA_O_COME;--;A
113;2011;ESTA_PYME_INNO_ORGA_O_COME;--;A
111;2005;ESTA_PYME_INNO_ORGA_O_COME;--;A
111;2006;ESTA_PYME_INNO_ORGA_O_COME;--;A
111;2007;ESTA_PYME_INNO_ORGA_O_COME;--;A
111;2008;ESTA_PYME_INNO_ORGA_O_COME;--;A
111;2009;ESTA_PYME_INNO_ORGA_O_COME;--;A
111;2010;ESTA_PYME_INNO_ORGA_O_COME;--;A
111;2011;ESTA_PYME_INNO_ORGA_O_COME;--;A
110;2005;ESTA_PYME_INNO_ORGA_O_COME;--;A
110;2006;ESTA_PYME_INNO_ORGA_O_COME;--;A
110;2007;ESTA_PYME_INNO_ORGA_O_COME;--;A
110;2008;ESTA_PYME_INNO_ORGA_O_COME;--;A
110;2009;ESTA_PYME_INNO_ORGA_O_COME;--;A
110;2010;ESTA_PYME_INNO_ORGA_O_COME;--;A
110;2011;ESTA_PYME_INNO_ORGA_O_COME;--;A
146;2005;ESTA_PYME_INNO_ORGA_O_COME;--;A
146;2006;ESTA_PYME_INNO_ORGA_O_COME;--;A
146;2007;ESTA_PYME_INNO_ORGA_O_COME;--;A
146;2008;ESTA_PYME_INNO_ORGA_O_COME;--;A
146;2009;ESTA_PYME_INNO_ORGA_O_COME;--;A
146;2010;ESTA_PYME_INNO_ORGA_O_COME;--;A
146;2011;ESTA_PYME_INNO_ORGA_O_COME;--;A
115;2005;ESTA_PYME_INNO_ORGA_O_COME;--;A
115;2006;ESTA_PYME_INNO_ORGA_O_COME;--;A
115;2007;ESTA_PYME_INNO_ORGA_O_COME;--;A
115;2008;ESTA_PYME_INNO_ORGA_O_COME;--;A
115;2009;ESTA_PYME_INNO_ORGA_O_COME;--;A
115;2010;ESTA_PYME_INNO_ORGA_O_COME;--;A
115;2011;ESTA_PYME_INNO_ORGA_O_COME;--;A
106;2005;ESTA_PYME_INNO_ORGA_O_COME;--;A
106;2006;ESTA_PYME_INNO_ORGA_O_COME;--;A
106;2007;ESTA_PYME_INNO_ORGA_O_COME;--;A
106;2008;ESTA_PYME_INNO_ORGA_O_COME;--;A
106;2009;ESTA_PYME_INNO_ORGA_O_COME;--;A
106;2010;ESTA_PYME_INNO_ORGA_O_COME;--;A
106;2011;ESTA_PYME_INNO_ORGA_O_COME;--;A
136;2005;ESTA_PYME_INNO_ORGA_O_COME;--;A
136;2006;ESTA_PYME_INNO_ORGA_O_COME;--;A
136;2007;ESTA_PYME_INNO_ORGA_O_COME;--;A
136;2008;ESTA_PYME_INNO_ORGA_O_COME;--;A
136;2009;ESTA_PYME_INNO_ORGA_O_COME;--;A
136;2010;ESTA_PYME_INNO_ORGA_O_COME;--;A
136;2011;ESTA_PYME_INNO_ORGA_O_COME;--;A
142;2005;ESTA_PYME_INNO_ORGA_O_COME;--;A
142;2006;ESTA_PYME_INNO_ORGA_O_COME;--;A
142;2007;ESTA_PYME_INNO_ORGA_O_COME;--;A
142;2008;ESTA_PYME_INNO_ORGA_O_COME;--;A
142;2009;ESTA_PYME_INNO_ORGA_O_COME;--;A
142;2010;ESTA_PYME_INNO_ORGA_O_COME;--;A
142;2011;ESTA_PYME_INNO_ORGA_O_COME;--;A
117;2005;ESTA_PYME_INNO_ORGA_O_COME;--;A
117;2006;ESTA_PYME_INNO_ORGA_O_COME;--;A
117;2007;ESTA_PYME_INNO_ORGA_O_COME;--;A
117;2008;ESTA_PYME_INNO_ORGA_O_COME;--;A
117;2009;ESTA_PYME_INNO_ORGA_O_COME;--;A
117;2010;ESTA_PYME_INNO_ORGA_O_COME;--;A
117;2011;ESTA_PYME_INNO_ORGA_O_COME;--;A
117;2020;ESTA_PYME_INNO_ORGA_O_COME;--;A
112;2005;ESTA_PYME_INNO_ORGA_O_COME;--;A
112;2006;ESTA_PYME_INNO_ORGA_O_COME;--;A
112;2007;ESTA_PYME_INNO_ORGA_O_COME;--;A
112;2008;ESTA_PYME_INNO_ORGA_O_COME;--;A
112;2009;ESTA_PYME_INNO_ORGA_O_COME;--;A
112;2010;ESTA_PYME_INNO_ORGA_O_COME;--;A
112;2011;ESTA_PYME_INNO_ORGA_O_COME;--;A
118;2005;ESTA_PYME_INNO_ORGA_O_COME;--;A
118;2006;ESTA_PYME_INNO_ORGA_O_COME;--;A
