TERRITORIO;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
C01;2012;DISE_COMU;1.5269698319842373;A
C01;2013;DISE_COMU;1.5744624121850466;A
C01;2014;DISE_COMU;1.5304241268410146;A
C01;2015;DISE_COMU;1.431042623796207;A
C01;2016;DISE_COMU;1.2909492050153937;A
C01;2017;DISE_COMU;1.3303641182940853;A
C01;2018;DISE_COMU;1.189267654199719;A
C01;2019;DISE_COMU;1.0491899153896023;A
C01;2020;DISE_COMU;1.309604546198639;A
108;2014;DISE_COMU;3.1516431192607905;A
108;2015;DISE_COMU;3.041685660936941;A
108;2016;DISE_COMU;3.122257776340179;A
108;2017;DISE_COMU;3.0144061639741544;A
108;2018;DISE_COMU;2.71973522005659;A
108;2019;DISE_COMU;2.656957077808502;A
108;2020;DISE_COMU;2.6317765596554574;A
UE27NRU;2014;DISE_COMU;4.897737737160267;A
UE27NRU;2015;DISE_COMU;4.737205202579001;A
UE27NRU;2016;DISE_COMU;4.704957852998466;A
UE27NRU;2017;DISE_COMU;4.7380313845242705;A
UE27NRU;2018;DISE_COMU;4.429628257754694;A
UE27NRU;2019;DISE_COMU;4.104924986679978;A
UE27NRU;2020;DISE_COMU;4.052475663795923;A
103;2014;DISE_COMU;3.1589328485364114;A
103;2015;DISE_COMU;2.889977373654151;A
103;2016;DISE_COMU;2.7567734484682216;A
103;2017;DISE_COMU;2.692904372553225;A
103;2018;DISE_COMU;2.736658883037023;A
103;2019;DISE_COMU;2.7544214999333483;A
103;2020;DISE_COMU;2.6657794390636447;A
104;2014;DISE_COMU;10.706571135342973;A
104;2015;DISE_COMU;9.969826709704408;A
104;2016;DISE_COMU;7.157874644815178;A
104;2017;DISE_COMU;5.546570176156178;A
104;2018;DISE_COMU;4.955975033057204;A
104;2019;DISE_COMU;5.098261171232158;A
104;2020;DISE_COMU;4.523185832775259;A
143;2014;DISE_COMU;2.864150464715136;A
143;2015;DISE_COMU;3.0108246571320727;A
143;2016;DISE_COMU;2.625701284889854;A
143;2017;DISE_COMU;3.9654227747171147;A
143;2018;DISE_COMU;4.1130915175313865;A
143;2019;DISE_COMU;2.305761016235247;A
143;2020;DISE_COMU;2.453333972525744;A
107;2014;DISE_COMU;7.7617816562230395;A
107;2015;DISE_COMU;8.037568619861924;A
107;2016;DISE_COMU;8.166613458088097;A
107;2017;DISE_COMU;7.7327937279561345;A
107;2018;DISE_COMU;7.2627995073180625;A
107;2019;DISE_COMU;7.577876341633159;A
107;2020;DISE_COMU;8.152045092785126;A
126;2014;DISE_COMU;7.117960104724953;A
126;2015;DISE_COMU;6.689466127699291;A
126;2016;DISE_COMU;6.449031860858989;A
126;2017;DISE_COMU;6.829634753580623;A
126;2018;DISE_COMU;6.425380617072139;A
126;2019;DISE_COMU;5.549928272130037;A
126;2020;DISE_COMU;5.389994467603411;A
141;2014;DISE_COMU;3.927685375273266;A
141;2015;DISE_COMU;3.204457914892074;A
141;2016;DISE_COMU;3.9148248610358607;A
141;2017;DISE_COMU;5.879517607471443;A
141;2018;DISE_COMU;6.522022042782484;A
141;2019;DISE_COMU;4.6048680928186165;A
141;2020;DISE_COMU;4.740841933601739;A
113;2014;DISE_COMU;1.8723475797827616;A
113;2015;DISE_COMU;1.6189415643607354;A
113;2016;DISE_COMU;1.1919096704457897;A
113;2017;DISE_COMU;1.3829811574067596;A
113;2018;DISE_COMU;1.6557080477870796;A
113;2019;DISE_COMU;1.5242508309216178;A
113;2020;DISE_COMU;1.7255443195501283;A
111;2014;DISE_COMU;0.8643718715476326;A
111;2015;DISE_COMU;0.9902693140039805;A
111;2016;DISE_COMU;1.2803270854562097;A
111;2017;DISE_COMU;1.2427889222458277;A
111;2018;DISE_COMU;1.046189730495579;A
