TERRITORIO;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
112;2010;ESTA_CO-P_CIEN_INTE;--;A
112;2011;ESTA_CO-P_CIEN_INTE;--;A
112;2012;ESTA_CO-P_CIEN_INTE;--;A
112;2021;ESTA_CO-P_CIEN_INTE;--;A
118;2006;ESTA_CO-P_CIEN_INTE;--;A
118;2007;ESTA_CO-P_CIEN_INTE;--;A
118;2008;ESTA_CO-P_CIEN_INTE;--;A
118;2009;ESTA_CO-P_CIEN_INTE;--;A
118;2010;ESTA_CO-P_CIEN_INTE;--;A
118;2011;ESTA_CO-P_CIEN_INTE;--;A
118;2012;ESTA_CO-P_CIEN_INTE;--;A
118;2021;ESTA_CO-P_CIEN_INTE;--;A
121;2006;ESTA_CO-P_CIEN_INTE;--;A
121;2007;ESTA_CO-P_CIEN_INTE;--;A
121;2008;ESTA_CO-P_CIEN_INTE;--;A
121;2009;ESTA_CO-P_CIEN_INTE;--;A
121;2010;ESTA_CO-P_CIEN_INTE;--;A
121;2011;ESTA_CO-P_CIEN_INTE;--;A
121;2012;ESTA_CO-P_CIEN_INTE;--;A
121;2021;ESTA_CO-P_CIEN_INTE;--;A
102;2006;ESTA_CO-P_CIEN_INTE;--;A
102;2007;ESTA_CO-P_CIEN_INTE;--;A
102;2008;ESTA_CO-P_CIEN_INTE;--;A
102;2009;ESTA_CO-P_CIEN_INTE;--;A
102;2010;ESTA_CO-P_CIEN_INTE;--;A
102;2011;ESTA_CO-P_CIEN_INTE;--;A
102;2012;ESTA_CO-P_CIEN_INTE;--;A
102;2021;ESTA_CO-P_CIEN_INTE;--;A
122;2006;ESTA_CO-P_CIEN_INTE;--;A
122;2007;ESTA_CO-P_CIEN_INTE;--;A
122;2008;ESTA_CO-P_CIEN_INTE;--;A
122;2009;ESTA_CO-P_CIEN_INTE;--;A
122;2010;ESTA_CO-P_CIEN_INTE;--;A
122;2011;ESTA_CO-P_CIEN_INTE;--;A
122;2012;ESTA_CO-P_CIEN_INTE;--;A
122;2021;ESTA_CO-P_CIEN_INTE;--;A
123;2006;ESTA_CO-P_CIEN_INTE;--;A
123;2007;ESTA_CO-P_CIEN_INTE;--;A
123;2008;ESTA_CO-P_CIEN_INTE;--;A
123;2009;ESTA_CO-P_CIEN_INTE;--;A
123;2010;ESTA_CO-P_CIEN_INTE;--;A
123;2011;ESTA_CO-P_CIEN_INTE;--;A
123;2012;ESTA_CO-P_CIEN_INTE;--;A
123;2021;ESTA_CO-P_CIEN_INTE;--;A
128;2006;ESTA_CO-P_CIEN_INTE;--;A
128;2007;ESTA_CO-P_CIEN_INTE;--;A
128;2008;ESTA_CO-P_CIEN_INTE;--;A
128;2009;ESTA_CO-P_CIEN_INTE;--;A
128;2010;ESTA_CO-P_CIEN_INTE;--;A
128;2011;ESTA_CO-P_CIEN_INTE;--;A
128;2012;ESTA_CO-P_CIEN_INTE;--;A
128;2021;ESTA_CO-P_CIEN_INTE;--;A
147;2006;ESTA_CO-P_CIEN_INTE;--;A
147;2007;ESTA_CO-P_CIEN_INTE;--;A
147;2008;ESTA_CO-P_CIEN_INTE;--;A
147;2009;ESTA_CO-P_CIEN_INTE;--;A
147;2010;ESTA_CO-P_CIEN_INTE;--;A
147;2011;ESTA_CO-P_CIEN_INTE;--;A
