TERRITORIO;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
C01;2013;EMIS_PM_25_LA_INDU_MANU;0.11435885456257432;A
C01;2014;EMIS_PM_25_LA_INDU_MANU;0.07888798127215185;A
C01;2015;EMIS_PM_25_LA_INDU_MANU;0.0677195603538045;A
C01;2016;EMIS_PM_25_LA_INDU_MANU;0.05995968468865209;A
C01;2017;EMIS_PM_25_LA_INDU_MANU;0.0522260096590828;A
C01;2018;EMIS_PM_25_LA_INDU_MANU;0.05046799515520827;A
C01;2019;EMIS_PM_25_LA_INDU_MANU;0.06803012406699649;A
108;2013;EMIS_PM_25_LA_INDU_MANU;0.09176763772437026;A
108;2014;EMIS_PM_25_LA_INDU_MANU;0.0849318168092446;A
108;2015;EMIS_PM_25_LA_INDU_MANU;0.09412456148519732;A
108;2016;EMIS_PM_25_LA_INDU_MANU;0.09015553903031362;A
108;2017;EMIS_PM_25_LA_INDU_MANU;0.0903884862271767;A
108;2018;EMIS_PM_25_LA_INDU_MANU;0.09407300904113619;A
108;2019;EMIS_PM_25_LA_INDU_MANU;0.09860098979131547;A
UE27NRU;2013;EMIS_PM_25_LA_INDU_MANU;0.08641232664200894;A
UE27NRU;2014;EMIS_PM_25_LA_INDU_MANU;0.08281233332658017;A
UE27NRU;2015;EMIS_PM_25_LA_INDU_MANU;0.08109553850678053;A
UE27NRU;2016;EMIS_PM_25_LA_INDU_MANU;0.07780537237599618;A
UE27NRU;2017;EMIS_PM_25_LA_INDU_MANU;0.0767028958196556;A
UE27NRU;2018;EMIS_PM_25_LA_INDU_MANU;0.0736827544978146;A
UE27NRU;2019;EMIS_PM_25_LA_INDU_MANU;0.07240097074654493;A
103;2013;EMIS_PM_25_LA_INDU_MANU;0.07781192401918212;A
103;2014;EMIS_PM_25_LA_INDU_MANU;0.07617946760164285;A
103;2015;EMIS_PM_25_LA_INDU_MANU;0.07926553717618341;A
103;2016;EMIS_PM_25_LA_INDU_MANU;0.07829913390874184;A
103;2017;EMIS_PM_25_LA_INDU_MANU;0.07259510912995516;A
103;2018;EMIS_PM_25_LA_INDU_MANU;0.06682100059734705;A
103;2019;EMIS_PM_25_LA_INDU_MANU;0.06353719501845488;A
104;2013;EMIS_PM_25_LA_INDU_MANU;0.18518888185579285;A
104;2014;EMIS_PM_25_LA_INDU_MANU;0.22050294644097043;A
104;2015;EMIS_PM_25_LA_INDU_MANU;0.2595182626565474;A
104;2016;EMIS_PM_25_LA_INDU_MANU;0.2859610979680685;A
104;2017;EMIS_PM_25_LA_INDU_MANU;0.29789550360264705;A
104;2018;EMIS_PM_25_LA_INDU_MANU;0.27413796531164336;A
104;2019;EMIS_PM_25_LA_INDU_MANU;0.31488119432360906;A
143;2013;EMIS_PM_25_LA_INDU_MANU;0.07277753852310029;A
143;2014;EMIS_PM_25_LA_INDU_MANU;0.0684426332081267;A
143;2015;EMIS_PM_25_LA_INDU_MANU;0.051837435568873304;A
143;2016;EMIS_PM_25_LA_INDU_MANU;0.04504146499061247;A
143;2017;EMIS_PM_25_LA_INDU_MANU;0.03949829619609457;A
143;2018;EMIS_PM_25_LA_INDU_MANU;0.03596639522161149;A
143;2019;EMIS_PM_25_LA_INDU_MANU;0.03198662805283701;A
107;2013;EMIS_PM_25_LA_INDU_MANU;0.019842253435317866;A
107;2014;EMIS_PM_25_LA_INDU_MANU;0.016861397033782356;A
107;2015;EMIS_PM_25_LA_INDU_MANU;0.017227022149466083;A
107;2016;EMIS_PM_25_LA_INDU_MANU;0.016473643765322715;A
107;2017;EMIS_PM_25_LA_INDU_MANU;0.01442171676238868;A
107;2018;EMIS_PM_25_LA_INDU_MANU;0.01484345786507076;A
107;2019;EMIS_PM_25_LA_INDU_MANU;0.01305063599119772;A
126;2013;EMIS_PM_25_LA_INDU_MANU;0.02302434570897964;A
126;2014;EMIS_PM_25_LA_INDU_MANU;0.02095731629476197;A
126;2015;EMIS_PM_25_LA_INDU_MANU;0.02085477832097941;A
126;2016;EMIS_PM_25_LA_INDU_MANU;0.020333004500470323;A
126;2017;EMIS_PM_25_LA_INDU_MANU;0.01982683260933333;A
126;2018;EMIS_PM_25_LA_INDU_MANU;0.018573240270132543;A
126;2019;EMIS_PM_25_LA_INDU_MANU;0.01864977032653294;A
141;2013;EMIS_PM_25_LA_INDU_MANU;0.7438679323561063;A
141;2014;EMIS_PM_25_LA_INDU_MANU;0.5888394418441857;A
141;2015;EMIS_PM_25_LA_INDU_MANU;0.9684319683212034;A
141;2016;EMIS_PM_25_LA_INDU_MANU;0.6666802089504339;A
141;2017;EMIS_PM_25_LA_INDU_MANU;0.9193338385124121;A
141;2018;EMIS_PM_25_LA_INDU_MANU;0.43293273723814335;A
141;2019;EMIS_PM_25_LA_INDU_MANU;0.4249591634734555;A
113;2013;EMIS_PM_25_LA_INDU_MANU;0.03642425118956878;A
113;2014;EMIS_PM_25_LA_INDU_MANU;0.04002745489819333;A
113;2015;EMIS_PM_25_LA_INDU_MANU;0.020478691662529785;A
