TERRITORIO;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
C01;2000;PORCENTAJE;0.2010905124821442;A
C01;2001;PORCENTAJE;0.15595724365727442;A
C01;2002;PORCENTAJE;0.1967014040000953;A
C01;2003;PORCENTAJE;0.3075928934551188;A
C01;2004;PORCENTAJE;0.25847907547509374;A
C01;2005;PORCENTAJE;0.2589919656705244;A
C01;2006;PORCENTAJE;0.2821882149346714;A
C01;2007;PORCENTAJE;0.3581860863564409;A
C01;2008;PORCENTAJE;0.32971144327776586;A
C01;2009;PORCENTAJE;0.33753983057280823;A
C01;2010;PORCENTAJE;0.4146339988564395;A
C01;2011;PORCENTAJE;0.40500218047914244;A
C01;2012;PORCENTAJE;0.3738554774292834;A
C01;2013;PORCENTAJE;0.38112664477025543;A
C01;2014;PORCENTAJE;0.3711195951262571;A
C01;2015;PORCENTAJE;0.33730978458524186;A
C01;2016;PORCENTAJE;0.326580940549489;A
C01;2017;PORCENTAJE;0.32675318380131135;A
C01;2018;PORCENTAJE;0.3280811285417844;A
C01;2019;PORCENTAJE;0.32482905717231847;A
C01;2020;PORCENTAJE;0.3805764732858673;A
108;2000;PORCENTAJE;0.4816431556021369;A
108;2001;PORCENTAJE;0.47258517560089763;A
108;2002;PORCENTAJE;0.5261508207569321;A
108;2003;PORCENTAJE;0.5558394597303139;A
108;2004;PORCENTAJE;0.5674184378843359;A
108;2005;PORCENTAJE;0.5929637669203985;A
108;2006;PORCENTAJE;0.6553601581155243;A
108;2007;PORCENTAJE;0.6949941378229892;A
108;2008;PORCENTAJE;0.7297333762339562;A
108;2009;PORCENTAJE;0.7104106055887698;A
108;2010;PORCENTAJE;0.7024032612758913;A
108;2011;PORCENTAJE;0.6975130738707777;A
108;2012;PORCENTAJE;0.6904626497424121;A
108;2013;PORCENTAJE;0.6787599798956966;A
108;2014;PORCENTAJE;0.659097256654994;A
108;2015;PORCENTAJE;0.6443791438949552;A
108;2016;PORCENTAJE;0.6423072091312073;A
108;2017;PORCENTAJE;0.6674454533880664;A
108;2018;PORCENTAJE;0.704733693896046;A
108;2019;PORCENTAJE;0.7051712828368712;A
108;2020;PORCENTAJE;0.7882904035728437;A
UE27NRU;2000;PORCENTAJE;1.1766225985311483;A
UE27NRU;2001;PORCENTAJE;1.1814043304385566;A
UE27NRU;2002;PORCENTAJE;1.1762303502103741;A
UE27NRU;2003;PORCENTAJE;1.1705724426016655;A
UE27NRU;2004;PORCENTAJE;1.15127633227205;A
UE27NRU;2005;PORCENTAJE;1.1382137420149412;A
UE27NRU;2006;PORCENTAJE;1.1638188005414378;A
UE27NRU;2007;PORCENTAJE;1.1614916683973093;A
UE27NRU;2008;PORCENTAJE;1.2026158815779495;A
UE27NRU;2009;PORCENTAJE;1.234863830176331;A
UE27NRU;2010;PORCENTAJE;1.2372157378260171;A
UE27NRU;2011;PORCENTAJE;1.287930662947732;A
UE27NRU;2012;PORCENTAJE;1.3343343940449224;A
UE27NRU;2013;PORCENTAJE;1.353369442248751;A
UE27NRU;2014;PORCENTAJE;1.3696017031789989;A
UE27NRU;2015;PORCENTAJE;1.3841538055016793;A
UE27NRU;2016;PORCENTAJE;1.4014641044042688;A
UE27NRU;2017;PORCENTAJE;1.4398762006749184;A
UE27NRU;2018;PORCENTAJE;1.4647560270860718;A
UE27NRU;2019;PORCENTAJE;1.4960194373101527;A
UE27NRU;2020;PORCENTAJE;1.5363085887157188;A
EA19;2000;PORCENTAJE;1.1505315267202443;A
EA19;2001;PORCENTAJE;1.1537161332708543;A
EA19;2002;PORCENTAJE;1.1552064562961473;A
EA19;2003;PORCENTAJE;1.1493000388653467;A
EA19;2004;PORCENTAJE;1.1385930467956902;A
EA19;2005;PORCENTAJE;1.1327249690719694;A
EA19;2006;PORCENTAJE;1.158818086382521;A
EA19;2007;PORCENTAJE;1.1671481496017209;A
EA19;2008;PORCENTAJE;1.2116998896962696;A
EA19;2009;PORCENTAJE;1.245249589709179;A
EA19;2010;PORCENTAJE;1.2567228121484613;A
EA19;2011;PORCENTAJE;1.309610391291158;A
EA19;2012;PORCENTAJE;1.3555728173222794;A
EA19;2013;PORCENTAJE;1.3721541084394746;A
EA19;2014;PORCENTAJE;1.3965336682157723;A
EA19;2015;PORCENTAJE;1.4038736201821147;A
EA19;2016;PORCENTAJE;1.4152261685337033;A
EA19;2017;PORCENTAJE;1.458149321002026;A
EA19;2018;PORCENTAJE;1.4847711358462596;A
EA19;2019;PORCENTAJE;1.5213268424555626;A
EA19;2020;PORCENTAJE;1.5597540457886814;A
103;2000;PORCENTAJE;1.422549033374367;A
103;2001;PORCENTAJE;1.5068116241934;A
103;2002;PORCENTAJE;1.3641663363901748;A
103;2003;PORCENTAJE;1.3061811478085719;A
103;2004;PORCENTAJE;1.2833780911442199;A
103;2005;PORCENTAJE;1.2412891210614456;A
103;2006;PORCENTAJE;1.287861504560182;A
103;2007;PORCENTAJE;1.3096404184985166;A
103;2008;PORCENTAJE;1.3410000082446536;A
103;2009;PORCENTAJE;1.3403421567291864;A
103;2010;PORCENTAJE;1.4033702144158688;A
103;2011;PORCENTAJE;1.512629539019033;A
103;2012;PORCENTAJE;1.6013925821655326;A
103;2013;PORCENTAJE;1.6267056098554264;A
103;2014;PORCENTAJE;1.6673987533104566;A
103;2015;PORCENTAJE;1.711527727048673;A
103;2016;PORCENTAJE;1.7463393889537728;A
103;2017;PORCENTAJE;1.8874252584147266;A
103;2018;PORCENTAJE;2.071066716979951;A
103;2019;PORCENTAJE;2.3518486561021215;A
103;2020;PORCENTAJE;2.542951762437251;A
104;2000;PORCENTAJE;0.10635041551246537;A
104;2001;PORCENTAJE;0.09231514023627345;A
104;2002;PORCENTAJE;0.08623264276274008;A
104;2003;PORCENTAJE;0.09547671863945144;A
104;2004;PORCENTAJE;0.11407467809531034;A
104;2005;PORCENTAJE;0.10054950311773345;A
104;2006;PORCENTAJE;0.11649033199562203;A
104;2007;PORCENTAJE;0.13707811869507494;A
104;2008;PORCENTAJE;0.14349727626877012;A
104;2009;PORCENTAJE;0.15156730638173915;A
104;2010;PORCENTAJE;0.28704528417208874;A
104;2011;PORCENTAJE;0.2855234830238989;A
104;2012;PORCENTAJE;0.3718857083356998;A
104;2013;PORCENTAJE;0.39124903092018587;A
104;2014;PORCENTAJE;0.5252335796959978;A
104;2015;PORCENTAJE;0.7015015618076368;A
104;2016;PORCENTAJE;0.5662342561780982;A
104;2017;PORCENTAJE;0.5261110994778351;A
104;2018;PORCENTAJE;0.5464688180304776;A
104;2019;PORCENTAJE;0.5643184937904596;A
104;2020;PORCENTAJE;0.5789558217294598;A
143;2000;PORCENTAJE;0.6711759221273262;A
143;2001;PORCENTAJE;0.6663346771423891;A
143;2002;PORCENTAJE;0.6743453963108215;A
143;2003;PORCENTAJE;0.7012728472414124;A
143;2004;PORCENTAJE;0.7155563564882277;A
143;2005;PORCENTAJE;0.6811316359338191;A
143;2006;PORCENTAJE;0.7244303313822632;A
143;2007;PORCENTAJE;0.7521612982825439;A
143;2008;PORCENTAJE;0.7157428061049766;A
143;2009;PORCENTAJE;0.7181864673616938;A
143;2010;PORCENTAJE;0.7735890395692018;A
143;2011;PORCENTAJE;0.8631077552235987;A
143;2012;PORCENTAJE;0.9577015453217499;A
143;2013;PORCENTAJE;1.0234131749669984;A
143;2014;PORCENTAJE;1.1040677018881482;A
143;2015;PORCENTAJE;1.0483485906314174;A
143;2016;PORCENTAJE;1.0251980263584284;A
143;2017;PORCENTAJE;1.11652069278314;A
143;2018;PORCENTAJE;1.1806243052938679;A
143;2019;PORCENTAJE;1.1935624419638011;A
143;2020;PORCENTAJE;1.2163611290542313;A
107;2000;PORCENTAJE;1.4776424419764056;A
107;2001;PORCENTAJE;1.6114392302777136;A
107;2002;PORCENTAJE;1.6988933843849334;A
107;2003;PORCENTAJE;1.7521310719128809;A
107;2004;PORCENTAJE;1.6626461919690625;A
107;2005;PORCENTAJE;1.649574970728141;A
107;2006;PORCENTAJE;1.6227534714693705;A
107;2007;PORCENTAJE;1.769594054073278;A
107;2008;PORCENTAJE;1.947286471989355;A
107;2009;PORCENTAJE;2.1447072354482484;A
107;2010;PORCENTAJE;1.9683104586425537;A
107;2011;PORCENTAJE;1.975618837993722;A
107;2012;PORCENTAJE;1.9671483788858424;A
107;2013;PORCENTAJE;1.8939282151728336;A
107;2014;PORCENTAJE;1.8701622158588487;A
107;2015;PORCENTAJE;1.949904328512155;A
107;2016;PORCENTAJE;2.0232863798025993;A
107;2017;PORCENTAJE;1.8675667773148779;A
107;2018;PORCENTAJE;1.882558619145321;A
107;2019;PORCENTAJE;1.8529136771532249;A
107;2020;PORCENTAJE;1.8528183726119831;A
126;2000;PORCENTAJE;1.6879317620395526;A
126;2001;PORCENTAJE;1.6723236396107781;A
126;2002;PORCENTAJE;1.68098193001292;A
