TERRITORIO;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
UE27NRU;2015;317_APRE_PERM_AMBO_SEXO;10.1;A
UE27NRU;2016;317_APRE_PERM_AMBO_SEXO;10.3;A
UE27NRU;2017;317_APRE_PERM_AMBO_SEXO;10.4;A
UE27NRU;2018;317_APRE_PERM_AMBO_SEXO;10.6;A
UE27NRU;2019;317_APRE_PERM_AMBO_SEXO;10.8;A
UE27NRU;2020;317_APRE_PERM_AMBO_SEXO;9.1;A
UE27NRU;2021;317_APRE_PERM_AMBO_SEXO;10.8;A
UE28;2005;317_APRE_PERM_AMBO_SEXO;9.6;A
UE28;2006;317_APRE_PERM_AMBO_SEXO;9.6;A
UE28;2007;317_APRE_PERM_AMBO_SEXO;9.4;A
UE28;2008;317_APRE_PERM_AMBO_SEXO;9.5;A
UE28;2009;317_APRE_PERM_AMBO_SEXO;9.5;A
UE28;2010;317_APRE_PERM_AMBO_SEXO;9.3;A
UE28;2011;317_APRE_PERM_AMBO_SEXO;9.1;A
UE28;2012;317_APRE_PERM_AMBO_SEXO;9.2;A
UE28;2013;317_APRE_PERM_AMBO_SEXO;10.7;A
UE28;2014;317_APRE_PERM_AMBO_SEXO;10.8;A
UE28;2015;317_APRE_PERM_AMBO_SEXO;10.8;A
UE28;2016;317_APRE_PERM_AMBO_SEXO;10.8;A
UE28;2017;317_APRE_PERM_AMBO_SEXO;10.9;A
UE28;2018;317_APRE_PERM_AMBO_SEXO;11.1;A
UE28;2019;317_APRE_PERM_AMBO_SEXO;11.3;A
EA19;2005;317_APRE_PERM_AMBO_SEXO;7.9;A
EA19;2006;317_APRE_PERM_AMBO_SEXO;8.0;A
EA19;2007;317_APRE_PERM_AMBO_SEXO;8.1;A
EA19;2008;317_APRE_PERM_AMBO_SEXO;8.2;A
EA19;2009;317_APRE_PERM_AMBO_SEXO;8.1;A
EA19;2010;317_APRE_PERM_AMBO_SEXO;8.1;A
EA19;2011;317_APRE_PERM_AMBO_SEXO;8.3;A
EA19;2012;317_APRE_PERM_AMBO_SEXO;8.5;A
EA19;2013;317_APRE_PERM_AMBO_SEXO;10.6;A
EA19;2014;317_APRE_PERM_AMBO_SEXO;10.9;A
EA19;2015;317_APRE_PERM_AMBO_SEXO;10.9;A
EA19;2016;317_APRE_PERM_AMBO_SEXO;11.2;A
EA19;2017;317_APRE_PERM_AMBO_SEXO;11.3;A
EA19;2018;317_APRE_PERM_AMBO_SEXO;11.4;A
EA19;2019;317_APRE_PERM_AMBO_SEXO;11.6;A
EA19;2020;317_APRE_PERM_AMBO_SEXO;9.9;A
EA19;2021;317_APRE_PERM_AMBO_SEXO;11.5;A
103;2005;317_APRE_PERM_AMBO_SEXO;8.3;A
103;2006;317_APRE_PERM_AMBO_SEXO;7.8;A
103;2007;317_APRE_PERM_AMBO_SEXO;7.4;A
103;2008;317_APRE_PERM_AMBO_SEXO;7.1;A
103;2009;317_APRE_PERM_AMBO_SEXO;7.1;A
103;2010;317_APRE_PERM_AMBO_SEXO;7.4;A
103;2011;317_APRE_PERM_AMBO_SEXO;7.4;A
103;2012;317_APRE_PERM_AMBO_SEXO;6.9;A
103;2013;317_APRE_PERM_AMBO_SEXO;6.9;A
103;2014;317_APRE_PERM_AMBO_SEXO;7.4;A
103;2015;317_APRE_PERM_AMBO_SEXO;6.9;A
103;2016;317_APRE_PERM_AMBO_SEXO;7.0;A
103;2017;317_APRE_PERM_AMBO_SEXO;8.5;A
103;2018;317_APRE_PERM_AMBO_SEXO;8.5;A
103;2019;317_APRE_PERM_AMBO_SEXO;8.2;A
103;2020;317_APRE_PERM_AMBO_SEXO;7.4;A
103;2021;317_APRE_PERM_AMBO_SEXO;10.2;A
104;2005;317_APRE_PERM_AMBO_SEXO;1.3;A
104;2006;317_APRE_PERM_AMBO_SEXO;1.6;A
104;2007;317_APRE_PERM_AMBO_SEXO;1.6;A
104;2008;317_APRE_PERM_AMBO_SEXO;1.6;A
104;2009;317_APRE_PERM_AMBO_SEXO;1.6;A
104;2010;317_APRE_PERM_AMBO_SEXO;1.6;A
104;2011;317_APRE_PERM_AMBO_SEXO;1.6;A
104;2012;317_APRE_PERM_AMBO_SEXO;1.7;A
104;2013;317_APRE_PERM_AMBO_SEXO;2.0;A
104;2014;317_APRE_PERM_AMBO_SEXO;2.1;A
104;2015;317_APRE_PERM_AMBO_SEXO;2.0;A
104;2016;317_APRE_PERM_AMBO_SEXO;2.2;A
104;2017;317_APRE_PERM_AMBO_SEXO;2.3;A
104;2018;317_APRE_PERM_AMBO_SEXO;2.5;A
104;2019;317_APRE_PERM_AMBO_SEXO;2.0;A
104;2020;317_APRE_PERM_AMBO_SEXO;1.6;A
104;2021;317_APRE_PERM_AMBO_SEXO;1.8;A
143;2005;317_APRE_PERM_AMBO_SEXO;5.6;A
143;2006;317_APRE_PERM_AMBO_SEXO;5.8;A
143;2007;317_APRE_PERM_AMBO_SEXO;6.0;A
143;2008;317_APRE_PERM_AMBO_SEXO;8.0;A
143;2009;317_APRE_PERM_AMBO_SEXO;7.1;A
143;2010;317_APRE_PERM_AMBO_SEXO;7.8;A
143;2011;317_APRE_PERM_AMBO_SEXO;11.6;A
143;2012;317_APRE_PERM_AMBO_SEXO;11.1;A
143;2013;317_APRE_PERM_AMBO_SEXO;10.0;A
143;2014;317_APRE_PERM_AMBO_SEXO;9.6;A
143;2015;317_APRE_PERM_AMBO_SEXO;8.5;A
143;2016;317_APRE_PERM_AMBO_SEXO;8.8;A
143;2017;317_APRE_PERM_AMBO_SEXO;9.8;A
143;2018;317_APRE_PERM_AMBO_SEXO;8.5;A
143;2019;317_APRE_PERM_AMBO_SEXO;8.1;A
143;2020;317_APRE_PERM_AMBO_SEXO;5.5;A
143;2021;317_APRE_PERM_AMBO_SEXO;5.8;A
107;2005;317_APRE_PERM_AMBO_SEXO;27.4;A
107;2006;317_APRE_PERM_AMBO_SEXO;29.2;A
107;2007;317_APRE_PERM_AMBO_SEXO;29.1;A
107;2008;317_APRE_PERM_AMBO_SEXO;29.9;A
107;2009;317_APRE_PERM_AMBO_SEXO;31.4;A
107;2010;317_APRE_PERM_AMBO_SEXO;32.7;A
107;2011;317_APRE_PERM_AMBO_SEXO;32.3;A
107;2012;317_APRE_PERM_AMBO_SEXO;31.6;A
107;2013;317_APRE_PERM_AMBO_SEXO;31.5;A
107;2014;317_APRE_PERM_AMBO_SEXO;31.9;A
107;2015;317_APRE_PERM_AMBO_SEXO;31.5;A
107;2016;317_APRE_PERM_AMBO_SEXO;28.0;A
107;2017;317_APRE_PERM_AMBO_SEXO;26.9;A
107;2018;317_APRE_PERM_AMBO_SEXO;23.5;A
107;2019;317_APRE_PERM_AMBO_SEXO;25.3;A
107;2020;317_APRE_PERM_AMBO_SEXO;20.0;A
107;2021;317_APRE_PERM_AMBO_SEXO;22.4;A
126;2005;317_APRE_PERM_AMBO_SEXO;7.7;A
126;2006;317_APRE_PERM_AMBO_SEXO;7.5;A
126;2007;317_APRE_PERM_AMBO_SEXO;7.8;A
126;2008;317_APRE_PERM_AMBO_SEXO;8.1;A
126;2009;317_APRE_PERM_AMBO_SEXO;8.0;A
126;2010;317_APRE_PERM_AMBO_SEXO;7.8;A
126;2011;317_APRE_PERM_AMBO_SEXO;7.9;A
126;2012;317_APRE_PERM_AMBO_SEXO;7.9;A
126;2013;317_APRE_PERM_AMBO_SEXO;7.9;A
126;2014;317_APRE_PERM_AMBO_SEXO;8.0;A
126;2015;317_APRE_PERM_AMBO_SEXO;8.1;A
126;2016;317_APRE_PERM_AMBO_SEXO;8.5;A
126;2017;317_APRE_PERM_AMBO_SEXO;8.4;A
126;2018;317_APRE_PERM_AMBO_SEXO;8.2;A
126;2019;317_APRE_PERM_AMBO_SEXO;8.2;A
126;2020;317_APRE_PERM_AMBO_SEXO;7.7;A
126;2021;317_APRE_PERM_AMBO_SEXO;7.7;A
141;2005;317_APRE_PERM_AMBO_SEXO;6.0;A
141;2006;317_APRE_PERM_AMBO_SEXO;6.5;A
141;2007;317_APRE_PERM_AMBO_SEXO;7.0;A
141;2008;317_APRE_PERM_AMBO_SEXO;9.7;A
141;2009;317_APRE_PERM_AMBO_SEXO;10.5;A
141;2010;317_APRE_PERM_AMBO_SEXO;11.0;A
141;2011;317_APRE_PERM_AMBO_SEXO;11.9;A
141;2012;317_APRE_PERM_AMBO_SEXO;12.8;A
141;2013;317_APRE_PERM_AMBO_SEXO;12.6;A
141;2014;317_APRE_PERM_AMBO_SEXO;11.6;A
141;2015;317_APRE_PERM_AMBO_SEXO;11.9;A
141;2016;317_APRE_PERM_AMBO_SEXO;15.3;A
141;2017;317_APRE_PERM_AMBO_SEXO;16.8;A
141;2018;317_APRE_PERM_AMBO_SEXO;19.3;A
141;2019;317_APRE_PERM_AMBO_SEXO;19.6;A
141;2020;317_APRE_PERM_AMBO_SEXO;16.6;A
141;2021;317_APRE_PERM_AMBO_SEXO;18.4;A
113;2005;317_APRE_PERM_AMBO_SEXO;7.4;A
113;2006;317_APRE_PERM_AMBO_SEXO;7.4;A
113;2007;317_APRE_PERM_AMBO_SEXO;7.8;A
113;2008;317_APRE_PERM_AMBO_SEXO;7.2;A
113;2009;317_APRE_PERM_AMBO_SEXO;6.6;A
113;2010;317_APRE_PERM_AMBO_SEXO;7.1;A
113;2011;317_APRE_PERM_AMBO_SEXO;7.2;A
113;2012;317_APRE_PERM_AMBO_SEXO;7.5;A
113;2013;317_APRE_PERM_AMBO_SEXO;7.6;A
113;2014;317_APRE_PERM_AMBO_SEXO;7.0;A
113;2015;317_APRE_PERM_AMBO_SEXO;6.5;A
113;2016;317_APRE_PERM_AMBO_SEXO;6.5;A
113;2017;317_APRE_PERM_AMBO_SEXO;9.0;A
113;2018;317_APRE_PERM_AMBO_SEXO;12.5;A
113;2019;317_APRE_PERM_AMBO_SEXO;12.6;A
113;2020;317_APRE_PERM_AMBO_SEXO;11.0;A
113;2021;317_APRE_PERM_AMBO_SEXO;13.6;A
111;2005;317_APRE_PERM_AMBO_SEXO;1.9;A
111;2006;317_APRE_PERM_AMBO_SEXO;2.1;A
111;2007;317_APRE_PERM_AMBO_SEXO;2.4;A
111;2008;317_APRE_PERM_AMBO_SEXO;3.2;A
111;2009;317_APRE_PERM_AMBO_SEXO;3.5;A
111;2010;317_APRE_PERM_AMBO_SEXO;3.3;A
111;2011;317_APRE_PERM_AMBO_SEXO;2.8;A
111;2012;317_APRE_PERM_AMBO_SEXO;3.3;A
111;2013;317_APRE_PERM_AMBO_SEXO;3.2;A
111;2014;317_APRE_PERM_AMBO_SEXO;3.2;A
111;2015;317_APRE_PERM_AMBO_SEXO;3.3;A
111;2016;317_APRE_PERM_AMBO_SEXO;4.0;A
111;2017;317_APRE_PERM_AMBO_SEXO;4.5;A
111;2018;317_APRE_PERM_AMBO_SEXO;4.5;A
111;2019;317_APRE_PERM_AMBO_SEXO;3.9;A
111;2020;317_APRE_PERM_AMBO_SEXO;4.1;A
111;2021;317_APRE_PERM_AMBO_SEXO;3.5;A
110;2005;317_APRE_PERM_AMBO_SEXO;5.9;A
110;2006;317_APRE_PERM_AMBO_SEXO;6.4;A
110;2007;317_APRE_PERM_AMBO_SEXO;6.1;A
110;2008;317_APRE_PERM_AMBO_SEXO;6.0;A
110;2009;317_APRE_PERM_AMBO_SEXO;5.7;A
110;2010;317_APRE_PERM_AMBO_SEXO;5.0;A
110;2011;317_APRE_PERM_AMBO_SEXO;5.5;A
110;2012;317_APRE_PERM_AMBO_SEXO;5.7;A
110;2013;317_APRE_PERM_AMBO_SEXO;17.8;A
110;2014;317_APRE_PERM_AMBO_SEXO;18.4;A
110;2015;317_APRE_PERM_AMBO_SEXO;18.6;A
110;2016;317_APRE_PERM_AMBO_SEXO;18.8;A
110;2017;317_APRE_PERM_AMBO_SEXO;18.7;A
110;2018;317_APRE_PERM_AMBO_SEXO;18.6;A
110;2019;317_APRE_PERM_AMBO_SEXO;19.5;A
110;2020;317_APRE_PERM_AMBO_SEXO;13.0;A
110;2021;317_APRE_PERM_AMBO_SEXO;11.0;A
146;2005;317_APRE_PERM_AMBO_SEXO;2.1;A
146;2006;317_APRE_PERM_AMBO_SEXO;3.1;A
146;2007;317_APRE_PERM_AMBO_SEXO;2.9;A
146;2008;317_APRE_PERM_AMBO_SEXO;2.6;A
146;2009;317_APRE_PERM_AMBO_SEXO;3.0;A
146;2010;317_APRE_PERM_AMBO_SEXO;3.0;A
146;2011;317_APRE_PERM_AMBO_SEXO;3.1;A
146;2012;317_APRE_PERM_AMBO_SEXO;3.3;A
146;2013;317_APRE_PERM_AMBO_SEXO;3.1;A
146;2014;317_APRE_PERM_AMBO_SEXO;2.8;A
146;2015;317_APRE_PERM_AMBO_SEXO;3.1;A
146;2016;317_APRE_PERM_AMBO_SEXO;3.0;A
146;2017;317_APRE_PERM_AMBO_SEXO;2.3;A
146;2018;317_APRE_PERM_AMBO_SEXO;2.9;A
146;2019;317_APRE_PERM_AMBO_SEXO;3.5;A
146;2020;317_APRE_PERM_AMBO_SEXO;3.2;A
146;2021;317_APRE_PERM_AMBO_SEXO;5.1;A
115;2005;317_APRE_PERM_AMBO_SEXO;5.8;A
115;2006;317_APRE_PERM_AMBO_SEXO;6.1;A
115;2007;317_APRE_PERM_AMBO_SEXO;6.2;A
115;2008;317_APRE_PERM_AMBO_SEXO;6.3;A
115;2009;317_APRE_PERM_AMBO_SEXO;6.0;A
115;2010;317_APRE_PERM_AMBO_SEXO;6.2;A
115;2011;317_APRE_PERM_AMBO_SEXO;5.7;A
115;2012;317_APRE_PERM_AMBO_SEXO;6.6;A
115;2013;317_APRE_PERM_AMBO_SEXO;6.2;A
115;2014;317_APRE_PERM_AMBO_SEXO;8.1;A
115;2015;317_APRE_PERM_AMBO_SEXO;7.3;A
115;2016;317_APRE_PERM_AMBO_SEXO;8.3;A
115;2017;317_APRE_PERM_AMBO_SEXO;7.9;A
115;2018;317_APRE_PERM_AMBO_SEXO;8.1;A
115;2019;317_APRE_PERM_AMBO_SEXO;8.1;A
115;2020;317_APRE_PERM_AMBO_SEXO;7.2;A
115;2021;317_APRE_PERM_AMBO_SEXO;9.9;A
106;2005;317_APRE_PERM_AMBO_SEXO;5.9;A
106;2006;317_APRE_PERM_AMBO_SEXO;7.4;A
106;2007;317_APRE_PERM_AMBO_SEXO;8.7;A
106;2008;317_APRE_PERM_AMBO_SEXO;8.8;A
106;2009;317_APRE_PERM_AMBO_SEXO;8.3;A
106;2010;317_APRE_PERM_AMBO_SEXO;8.1;A
106;2011;317_APRE_PERM_AMBO_SEXO;7.8;A
106;2012;317_APRE_PERM_AMBO_SEXO;7.7;A
106;2013;317_APRE_PERM_AMBO_SEXO;7.2;A
106;2014;317_APRE_PERM_AMBO_SEXO;7.1;A
106;2015;317_APRE_PERM_AMBO_SEXO;7.5;A
106;2016;317_APRE_PERM_AMBO_SEXO;6.9;A
106;2017;317_APRE_PERM_AMBO_SEXO;6.9;A
106;2018;317_APRE_PERM_AMBO_SEXO;6.7;A
106;2019;317_APRE_PERM_AMBO_SEXO;5.9;A
106;2020;317_APRE_PERM_AMBO_SEXO;4.7;A
106;2021;317_APRE_PERM_AMBO_SEXO;9.7;A
136;2005;317_APRE_PERM_AMBO_SEXO;7.8;A
136;2006;317_APRE_PERM_AMBO_SEXO;7.3;A
136;2007;317_APRE_PERM_AMBO_SEXO;7.2;A
136;2008;317_APRE_PERM_AMBO_SEXO;6.9;A
136;2009;317_APRE_PERM_AMBO_SEXO;5.6;A
136;2010;317_APRE_PERM_AMBO_SEXO;5.4;A
136;2011;317_APRE_PERM_AMBO_SEXO;5.4;A
136;2012;317_APRE_PERM_AMBO_SEXO;7.2;A
136;2013;317_APRE_PERM_AMBO_SEXO;6.8;A
136;2014;317_APRE_PERM_AMBO_SEXO;5.6;A
136;2015;317_APRE_PERM_AMBO_SEXO;5.7;A
136;2016;317_APRE_PERM_AMBO_SEXO;7.3;A
136;2017;317_APRE_PERM_AMBO_SEXO;7.5;A
136;2018;317_APRE_PERM_AMBO_SEXO;6.7;A
136;2019;317_APRE_PERM_AMBO_SEXO;7.4;A
136;2020;317_APRE_PERM_AMBO_SEXO;6.6;A
136;2021;317_APRE_PERM_AMBO_SEXO;8.6;A
142;2005;317_APRE_PERM_AMBO_SEXO;6.1;A
142;2006;317_APRE_PERM_AMBO_SEXO;5.0;A
142;2007;317_APRE_PERM_AMBO_SEXO;5.5;A
142;2008;317_APRE_PERM_AMBO_SEXO;4.9;A
142;2009;317_APRE_PERM_AMBO_SEXO;4.6;A
142;2010;317_APRE_PERM_AMBO_SEXO;4.4;A
142;2011;317_APRE_PERM_AMBO_SEXO;6.0;A
142;2012;317_APRE_PERM_AMBO_SEXO;5.4;A
142;2013;317_APRE_PERM_AMBO_SEXO;5.9;A
142;2014;317_APRE_PERM_AMBO_SEXO;5.1;A
142;2015;317_APRE_PERM_AMBO_SEXO;5.8;A
142;2016;317_APRE_PERM_AMBO_SEXO;6.0;A
142;2017;317_APRE_PERM_AMBO_SEXO;5.9;A
142;2018;317_APRE_PERM_AMBO_SEXO;6.6;A
142;2019;317_APRE_PERM_AMBO_SEXO;7.0;A
142;2020;317_APRE_PERM_AMBO_SEXO;7.2;A
142;2021;317_APRE_PERM_AMBO_SEXO;8.5;A
117;2005;317_APRE_PERM_AMBO_SEXO;8.5;A
117;2006;317_APRE_PERM_AMBO_SEXO;8.3;A
117;2007;317_APRE_PERM_AMBO_SEXO;7.2;A
117;2008;317_APRE_PERM_AMBO_SEXO;8.7;A
117;2009;317_APRE_PERM_AMBO_SEXO;13.8;A
117;2010;317_APRE_PERM_AMBO_SEXO;13.5;A
117;2011;317_APRE_PERM_AMBO_SEXO;13.9;A
117;2012;317_APRE_PERM_AMBO_SEXO;14.2;A
117;2013;317_APRE_PERM_AMBO_SEXO;14.6;A
117;2014;317_APRE_PERM_AMBO_SEXO;14.5;A
117;2015;317_APRE_PERM_AMBO_SEXO;18.0;A
117;2016;317_APRE_PERM_AMBO_SEXO;16.8;A
117;2017;317_APRE_PERM_AMBO_SEXO;17.2;A
117;2018;317_APRE_PERM_AMBO_SEXO;18.0;A
117;2019;317_APRE_PERM_AMBO_SEXO;19.1;A
117;2020;317_APRE_PERM_AMBO_SEXO;16.3;A
117;2021;317_APRE_PERM_AMBO_SEXO;17.9;A
112;2005;317_APRE_PERM_AMBO_SEXO;3.9;A
112;2006;317_APRE_PERM_AMBO_SEXO;4.0;A
112;2007;317_APRE_PERM_AMBO_SEXO;3.9;A
112;2008;317_APRE_PERM_AMBO_SEXO;3.4;A
112;2009;317_APRE_PERM_AMBO_SEXO;3.0;A
112;2010;317_APRE_PERM_AMBO_SEXO;3.0;A
112;2011;317_APRE_PERM_AMBO_SEXO;3.0;A
112;2012;317_APRE_PERM_AMBO_SEXO;2.9;A
112;2013;317_APRE_PERM_AMBO_SEXO;3.2;A
112;2014;317_APRE_PERM_AMBO_SEXO;3.3;A
112;2015;317_APRE_PERM_AMBO_SEXO;7.1;A
112;2016;317_APRE_PERM_AMBO_SEXO;6.3;A
112;2017;317_APRE_PERM_AMBO_SEXO;6.2;A
112;2018;317_APRE_PERM_AMBO_SEXO;6.0;A
112;2019;317_APRE_PERM_AMBO_SEXO;5.8;A
112;2020;317_APRE_PERM_AMBO_SEXO;5.1;A
112;2021;317_APRE_PERM_AMBO_SEXO;5.9;A
118;2005;317_APRE_PERM_AMBO_SEXO;5.2;A
118;2006;317_APRE_PERM_AMBO_SEXO;5.5;A
118;2007;317_APRE_PERM_AMBO_SEXO;5.9;A
118;2008;317_APRE_PERM_AMBO_SEXO;6.3;A
118;2009;317_APRE_PERM_AMBO_SEXO;6.2;A
118;2010;317_APRE_PERM_AMBO_SEXO;6.2;A
118;2011;317_APRE_PERM_AMBO_SEXO;6.6;A
118;2012;317_APRE_PERM_AMBO_SEXO;7.2;A
118;2013;317_APRE_PERM_AMBO_SEXO;7.7;A
118;2014;317_APRE_PERM_AMBO_SEXO;7.7;A
118;2015;317_APRE_PERM_AMBO_SEXO;7.4;A
118;2016;317_APRE_PERM_AMBO_SEXO;7.8;A
118;2017;317_APRE_PERM_AMBO_SEXO;10.6;A
118;2018;317_APRE_PERM_AMBO_SEXO;10.9;A
118;2019;317_APRE_PERM_AMBO_SEXO;11.9;A
118;2020;317_APRE_PERM_AMBO_SEXO;11.0;A
118;2021;317_APRE_PERM_AMBO_SEXO;13.8;A
121;2005;317_APRE_PERM_AMBO_SEXO;15.4;A
121;2006;317_APRE_PERM_AMBO_SEXO;15.7;A
121;2007;317_APRE_PERM_AMBO_SEXO;16.8;A
121;2008;317_APRE_PERM_AMBO_SEXO;17.1;A
121;2009;317_APRE_PERM_AMBO_SEXO;17.1;A
121;2010;317_APRE_PERM_AMBO_SEXO;17.0;A
121;2011;317_APRE_PERM_AMBO_SEXO;17.1;A
121;2012;317_APRE_PERM_AMBO_SEXO;16.9;A
121;2013;317_APRE_PERM_AMBO_SEXO;17.9;A
121;2014;317_APRE_PERM_AMBO_SEXO;18.3;A
121;2015;317_APRE_PERM_AMBO_SEXO;18.9;A
121;2016;317_APRE_PERM_AMBO_SEXO;18.8;A
121;2017;317_APRE_PERM_AMBO_SEXO;19.1;A
121;2018;317_APRE_PERM_AMBO_SEXO;19.1;A
121;2019;317_APRE_PERM_AMBO_SEXO;19.5;A
121;2020;317_APRE_PERM_AMBO_SEXO;18.8;A
121;2021;317_APRE_PERM_AMBO_SEXO;26.6;A
102;2005;317_APRE_PERM_AMBO_SEXO;12.9;A
102;2006;317_APRE_PERM_AMBO_SEXO;13.2;A
102;2007;317_APRE_PERM_AMBO_SEXO;12.9;A
102;2008;317_APRE_PERM_AMBO_SEXO;13.3;A
102;2009;317_APRE_PERM_AMBO_SEXO;13.9;A
102;2010;317_APRE_PERM_AMBO_SEXO;13.8;A
102;2011;317_APRE_PERM_AMBO_SEXO;13.5;A
102;2012;317_APRE_PERM_AMBO_SEXO;14.2;A
102;2013;317_APRE_PERM_AMBO_SEXO;14.1;A
102;2014;317_APRE_PERM_AMBO_SEXO;14.3;A
102;2015;317_APRE_PERM_AMBO_SEXO;14.4;A
102;2016;317_APRE_PERM_AMBO_SEXO;14.9;A
102;2017;317_APRE_PERM_AMBO_SEXO;15.8;A
102;2018;317_APRE_PERM_AMBO_SEXO;15.1;A
102;2019;317_APRE_PERM_AMBO_SEXO;14.7;A
102;2020;317_APRE_PERM_AMBO_SEXO;11.7;A
102;2021;317_APRE_PERM_AMBO_SEXO;14.6;A
122;2005;317_APRE_PERM_AMBO_SEXO;4.9;A
122;2006;317_APRE_PERM_AMBO_SEXO;4.7;A
122;2007;317_APRE_PERM_AMBO_SEXO;5.1;A
122;2008;317_APRE_PERM_AMBO_SEXO;4.7;A
122;2009;317_APRE_PERM_AMBO_SEXO;4.7;A
122;2010;317_APRE_PERM_AMBO_SEXO;5.2;A
122;2011;317_APRE_PERM_AMBO_SEXO;4.4;A
122;2012;317_APRE_PERM_AMBO_SEXO;4.5;A
122;2013;317_APRE_PERM_AMBO_SEXO;4.3;A
122;2014;317_APRE_PERM_AMBO_SEXO;4.0;A
122;2015;317_APRE_PERM_AMBO_SEXO;3.5;A
122;2016;317_APRE_PERM_AMBO_SEXO;3.7;A
122;2017;317_APRE_PERM_AMBO_SEXO;4.0;A
122;2018;317_APRE_PERM_AMBO_SEXO;5.7;A
122;2019;317_APRE_PERM_AMBO_SEXO;4.8;A
122;2020;317_APRE_PERM_AMBO_SEXO;3.7;A
122;2021;317_APRE_PERM_AMBO_SEXO;5.4;A
123;2005;317_APRE_PERM_AMBO_SEXO;4.1;A
123;2006;317_APRE_PERM_AMBO_SEXO;4.2;A
123;2007;317_APRE_PERM_AMBO_SEXO;4.4;A
123;2008;317_APRE_PERM_AMBO_SEXO;5.3;A
123;2009;317_APRE_PERM_AMBO_SEXO;6.4;A
123;2010;317_APRE_PERM_AMBO_SEXO;5.7;A
123;2011;317_APRE_PERM_AMBO_SEXO;11.5;A
123;2012;317_APRE_PERM_AMBO_SEXO;10.5;A
123;2013;317_APRE_PERM_AMBO_SEXO;9.7;A
123;2014;317_APRE_PERM_AMBO_SEXO;9.6;A
123;2015;317_APRE_PERM_AMBO_SEXO;9.7;A
123;2016;317_APRE_PERM_AMBO_SEXO;9.6;A
123;2017;317_APRE_PERM_AMBO_SEXO;9.8;A
123;2018;317_APRE_PERM_AMBO_SEXO;10.3;A
123;2019;317_APRE_PERM_AMBO_SEXO;10.5;A
123;2020;317_APRE_PERM_AMBO_SEXO;10.0;A
123;2021;317_APRE_PERM_AMBO_SEXO;12.9;A
128;2005;317_APRE_PERM_AMBO_SEXO;1.6;A
128;2006;317_APRE_PERM_AMBO_SEXO;1.5;A
128;2007;317_APRE_PERM_AMBO_SEXO;1.5;A
