D_TEMPORAL_0;D_TERRITORIO_0;D_SEXO_0;D_LUGARNACIMIEN_0;INDICATOR;OBS_VALUE;FREQ
2009;3143;3691;45230;Andaluces;10466.0;A
2009;3143;3691;45276;Andaluces;10992.0;A
2009;3143;3691;45354;Andaluces;8459.0;A
2009;3143;3691;45576;Andaluces;15153.0;A
2009;3143;3691;45657;Andaluces;2911.0;A
2009;3143;3691;45765;Andaluces;5486.0;A
2009;3143;3691;45873;Andaluces;12490.0;A
2009;3143;3691;45980;Andaluces;11619.0;A
2009;3143;3691;45981;Andaluces;77576.0;A
2009;3143;3691;45984;Andaluces;5449.0;A
2009;3143;3691;46350;Andaluces;85898.0;A
2009;3143;3691;46352;Andaluces;2955.0;A
2009;3143;3691;46351;Andaluces;171878.0;A
2009;3143;3689;45230;Andaluces;5034.0;A
2009;3143;3689;45276;Andaluces;5224.0;A
2009;3143;3689;45354;Andaluces;4239.0;A
2009;3143;3689;45576;Andaluces;7406.0;A
2009;3143;3689;45657;Andaluces;1438.0;A
2009;3143;3689;45765;Andaluces;2676.0;A
2009;3143;3689;45873;Andaluces;6077.0;A
2009;3143;3689;45980;Andaluces;5565.0;A
2009;3143;3689;45981;Andaluces;37659.0;A
2009;3143;3689;45984;Andaluces;2576.0;A
2009;3143;3689;46350;Andaluces;42612.0;A
2009;3143;3689;46352;Andaluces;1513.0;A
2009;3143;3689;46351;Andaluces;84360.0;A
2009;3143;3690;45230;Andaluces;5432.0;A
2009;3143;3690;45276;Andaluces;5768.0;A
2009;3143;3690;45354;Andaluces;4220.0;A
2009;3143;3690;45576;Andaluces;7747.0;A
2009;3143;3690;45657;Andaluces;1473.0;A
2009;3143;3690;45765;Andaluces;2810.0;A
2009;3143;3690;45873;Andaluces;6413.0;A
2009;3143;3690;45980;Andaluces;6054.0;A
2009;3143;3690;45981;Andaluces;39917.0;A
2009;3143;3690;45984;Andaluces;2873.0;A
2009;3143;3690;46350;Andaluces;43286.0;A
2009;3143;3690;46352;Andaluces;1442.0;A
2009;3143;3690;46351;Andaluces;87518.0;A
2009;2352;3691;45230;Andaluces;10281.0;A
2009;2352;3691;45276;Andaluces;10.0;A
2009;2352;3691;45354;Andaluces;20.0;A
2009;2352;3691;45576;Andaluces;123.0;A
2009;2352;3691;45657;Andaluces;6.0;A
2009;2352;3691;45765;Andaluces;20.0;A
2009;2352;3691;45873;Andaluces;31.0;A
2009;2352;3691;45980;Andaluces;21.0;A
2009;2352;3691;45981;Andaluces;10512.0;A
2009;2352;3691;45984;Andaluces;496.0;A
2009;2352;3691;46350;Andaluces;14631.0;A
2009;2352;3691;46352;Andaluces;422.0;A
2009;2352;3691;46351;Andaluces;26061.0;A
2009;2352;3689;45230;Andaluces;4942.0;A
2009;2352;3689;45276;Andaluces;4.0;A
2009;2352;3689;45354;Andaluces;12.0;A
2009;2352;3689;45576;Andaluces;63.0;A
2009;2352;3689;45657;Andaluces;4.0;A
2009;2352;3689;45765;Andaluces;8.0;A
2009;2352;3689;45873;Andaluces;21.0;A
2009;2352;3689;45980;Andaluces;10.0;A
2009;2352;3689;45981;Andaluces;5064.0;A
2009;2352;3689;45984;Andaluces;258.0;A
2009;2352;3689;46350;Andaluces;7002.0;A
2009;2352;3689;46352;Andaluces;225.0;A
2009;2352;3689;46351;Andaluces;12549.0;A
2009;2352;3690;45230;Andaluces;5339.0;A
2009;2352;3690;45276;Andaluces;6.0;A
2009;2352;3690;45354;Andaluces;8.0;A
2009;2352;3690;45576;Andaluces;60.0;A
2009;2352;3690;45657;Andaluces;2.0;A
2009;2352;3690;45765;Andaluces;12.0;A
2009;2352;3690;45873;Andaluces;10.0;A
2009;2352;3690;45980;Andaluces;11.0;A
2009;2352;3690;45981;Andaluces;5448.0;A
2009;2352;3690;45984;Andaluces;238.0;A
2009;2352;3690;46350;Andaluces;7629.0;A
2009;2352;3690;46352;Andaluces;197.0;A
2009;2352;3690;46351;Andaluces;13512.0;A
2009;2402;3691;45230;Andaluces;12.0;A
2009;2402;3691;45276;Andaluces;10426.0;A
2009;2402;3691;45354;Andaluces;45.0;A
2009;2402;3691;45576;Andaluces;59.0;A
2009;2402;3691;45657;Andaluces;27.0;A
2009;2402;3691;45765;Andaluces;33.0;A
2009;2402;3691;45873;Andaluces;175.0;A
2009;2402;3691;45980;Andaluces;219.0;A
2009;2402;3691;45981;Andaluces;10996.0;A
2009;2402;3691;45984;Andaluces;800.0;A
2009;2402;3691;46350;Andaluces;9545.0;A
2009;2402;3691;46352;Andaluces;296.0;A
2009;2402;3691;46351;Andaluces;21637.0;A
2009;2402;3689;45230;Andaluces;5.0;A
2009;2402;3689;45276;Andaluces;4939.0;A
2009;2402;3689;45354;Andaluces;19.0;A
2009;2402;3689;45576;Andaluces;28.0;A
2009;2402;3689;45657;Andaluces;11.0;A
2009;2402;3689;45765;Andaluces;16.0;A
2009;2402;3689;45873;Andaluces;86.0;A
2009;2402;3689;45980;Andaluces;92.0;A
2009;2402;3689;45981;Andaluces;5196.0;A
2009;2402;3689;45984;Andaluces;378.0;A
2009;2402;3689;46350;Andaluces;4783.0;A
2009;2402;3689;46352;Andaluces;158.0;A
2009;2402;3689;46351;Andaluces;10515.0;A
2009;2402;3690;45230;Andaluces;7.0;A
2009;2402;3690;45276;Andaluces;5487.0;A
2009;2402;3690;45354;Andaluces;26.0;A
2009;2402;3690;45576;Andaluces;31.0;A
2009;2402;3690;45657;Andaluces;16.0;A
2009;2402;3690;45765;Andaluces;17.0;A
2009;2402;3690;45873;Andaluces;89.0;A
2009;2402;3690;45980;Andaluces;127.0;A
2009;2402;3690;45981;Andaluces;5800.0;A
2009;2402;3690;45984;Andaluces;422.0;A
2009;2402;3690;46350;Andaluces;4762.0;A
2009;2402;3690;46352;Andaluces;138.0;A
2009;2402;3690;46351;Andaluces;11122.0;A
2009;2482;3691;45230;Andaluces;14.0;A
2009;2482;3691;45276;Andaluces;14.0;A
2009;2482;3691;45354;Andaluces;8000.0;A
2009;2482;3691;45576;Andaluces;44.0;A
2009;2482;3691;45657;Andaluces;12.0;A
2009;2482;3691;45765;Andaluces;49.0;A
2009;2482;3691;45873;Andaluces;29.0;A
2009;2482;3691;45980;Andaluces;68.0;A
2009;2482;3691;45981;Andaluces;8230.0;A
2009;2482;3691;45984;Andaluces;396.0;A
2009;2482;3691;46350;Andaluces;6226.0;A
2009;2482;3691;46352;Andaluces;226.0;A
2009;2482;3691;46351;Andaluces;15078.0;A
2009;2482;3689;45230;Andaluces;8.0;A
2009;2482;3689;45276;Andaluces;8.0;A
2009;2482;3689;45354;Andaluces;4009.0;A
2009;2482;3689;45576;Andaluces;19.0;A
2009;2482;3689;45657;Andaluces;5.0;A
2009;2482;3689;45765;Andaluces;22.0;A
2009;2482;3689;45873;Andaluces;12.0;A
2009;2482;3689;45980;Andaluces;27.0;A
2009;2482;3689;45981;Andaluces;4110.0;A
2009;2482;3689;45984;Andaluces;185.0;A
2009;2482;3689;46350;Andaluces;3189.0;A
2009;2482;3689;46352;Andaluces;116.0;A
2009;2482;3689;46351;Andaluces;7600.0;A
2009;2482;3690;45230;Andaluces;6.0;A
2009;2482;3690;45276;Andaluces;6.0;A
2009;2482;3690;45354;Andaluces;3991.0;A
2009;2482;3690;45576;Andaluces;25.0;A
2009;2482;3690;45657;Andaluces;7.0;A
2009;2482;3690;45765;Andaluces;27.0;A
2009;2482;3690;45873;Andaluces;17.0;A
2009;2482;3690;45980;Andaluces;41.0;A
2009;2482;3690;45981;Andaluces;4120.0;A
2009;2482;3690;45984;Andaluces;211.0;A
2009;2482;3690;46350;Andaluces;3037.0;A
2009;2482;3690;46352;Andaluces;110.0;A
2009;2482;3690;46351;Andaluces;7478.0;A
2009;2713;3691;45230;Andaluces;77.0;A
2009;2713;3691;45276;Andaluces;46.0;A
2009;2713;3691;45354;Andaluces;32.0;A
2009;2713;3691;45576;Andaluces;14600.0;A
2009;2713;3691;45657;Andaluces;9.0;A
2009;2713;3691;45765;Andaluces;129.0;A
2009;2713;3691;45873;Andaluces;73.0;A
2009;2713;3691;45980;Andaluces;50.0;A
2009;2713;3691;45981;Andaluces;15016.0;A
2009;2713;3691;45984;Andaluces;739.0;A
2009;2713;3691;46350;Andaluces;17639.0;A
2009;2713;3691;46352;Andaluces;677.0;A
2009;2713;3691;46351;Andaluces;34071.0;A
2009;2713;3689;45230;Andaluces;24.0;A
2009;2713;3689;45276;Andaluces;24.0;A
2009;2713;3689;45354;Andaluces;15.0;A
2009;2713;3689;45576;Andaluces;7149.0;A
2009;2713;3689;45657;Andaluces;4.0;A
2009;2713;3689;45765;Andaluces;62.0;A
2009;2713;3689;45873;Andaluces;30.0;A
2009;2713;3689;45980;Andaluces;21.0;A
2009;2713;3689;45981;Andaluces;7329.0;A
2009;2713;3689;45984;Andaluces;333.0;A
2009;2713;3689;46350;Andaluces;8616.0;A
2009;2713;3689;46352;Andaluces;353.0;A
2009;2713;3689;46351;Andaluces;16631.0;A
2009;2713;3690;45230;Andaluces;53.0;A
2009;2713;3690;45276;Andaluces;22.0;A
2009;2713;3690;45354;Andaluces;17.0;A
2009;2713;3690;45576;Andaluces;7451.0;A
2009;2713;3690;45657;Andaluces;5.0;A
2009;2713;3690;45765;Andaluces;67.0;A
2009;2713;3690;45873;Andaluces;43.0;A
2009;2713;3690;45980;Andaluces;29.0;A
2009;2713;3690;45981;Andaluces;7687.0;A
2009;2713;3690;45984;Andaluces;406.0;A
2009;2713;3690;46350;Andaluces;9023.0;A
2009;2713;3690;46352;Andaluces;324.0;A
2009;2713;3690;46351;Andaluces;17440.0;A
2009;2797;3691;45230;Andaluces;3.0;A
2009;2797;3691;45276;Andaluces;15.0;A
2009;2797;3691;45354;Andaluces;10.0;A
2009;2797;3691;45576;Andaluces;3.0;A
2009;2797;3691;45657;Andaluces;2684.0;A
2009;2797;3691;45765;Andaluces;3.0;A
2009;2797;3691;45873;Andaluces;5.0;A
2009;2797;3691;45980;Andaluces;63.0;A
2009;2797;3691;45981;Andaluces;2786.0;A
2009;2797;3691;45984;Andaluces;202.0;A
2009;2797;3691;46350;Andaluces;2653.0;A
2009;2797;3691;46352;Andaluces;67.0;A
2009;2797;3691;46351;Andaluces;5708.0;A
2009;2797;3689;45230;Andaluces;2.0;A
2009;2797;3689;45276;Andaluces;10.0;A
2009;2797;3689;45354;Andaluces;5.0;A
2009;2797;3689;45576;Andaluces;;A
2009;2797;3689;45657;Andaluces;1335.0;A
2009;2797;3689;45765;Andaluces;1.0;A
2009;2797;3689;45873;Andaluces;2.0;A
2009;2797;3689;45980;Andaluces;35.0;A
2009;2797;3689;45981;Andaluces;1390.0;A
2009;2797;3689;45984;Andaluces;97.0;A
2009;2797;3689;46350;Andaluces;1340.0;A
2009;2797;3689;46352;Andaluces;34.0;A
2009;2797;3689;46351;Andaluces;2861.0;A
2009;2797;3690;45230;Andaluces;1.0;A
2009;2797;3690;45276;Andaluces;5.0;A
2009;2797;3690;45354;Andaluces;5.0;A
2009;2797;3690;45576;Andaluces;3.0;A
2009;2797;3690;45657;Andaluces;1349.0;A
2009;2797;3690;45765;Andaluces;2.0;A
2009;2797;3690;45873;Andaluces;3.0;A
2009;2797;3690;45980;Andaluces;28.0;A
2009;2797;3690;45981;Andaluces;1396.0;A
2009;2797;3690;45984;Andaluces;105.0;A
2009;2797;3690;46350;Andaluces;1313.0;A
2009;2797;3690;46352;Andaluces;33.0;A
2009;2797;3690;46351;Andaluces;2847.0;A
2009;2911;3691;45230;Andaluces;8.0;A
2009;2911;3691;45276;Andaluces;5.0;A
2009;2911;3691;45354;Andaluces;29.0;A
2009;2911;3691;45576;Andaluces;50.0;A
2009;2911;3691;45657;Andaluces;4.0;A
2009;2911;3691;45765;Andaluces;5085.0;A
2009;2911;3691;45873;Andaluces;16.0;A
2009;2911;3691;45980;Andaluces;14.0;A
2009;2911;3691;45981;Andaluces;5211.0;A
2009;2911;3691;45984;Andaluces;206.0;A
2009;2911;3691;46350;Andaluces;3990.0;A
2009;2911;3691;46352;Andaluces;180.0;A
2009;2911;3691;46351;Andaluces;9587.0;A
2009;2911;3689;45230;Andaluces;6.0;A
2009;2911;3689;45276;Andaluces;3.0;A
2009;2911;3689;45354;Andaluces;17.0;A
2009;2911;3689;45576;Andaluces;21.0;A
2009;2911;3689;45657;Andaluces;1.0;A
2009;2911;3689;45765;Andaluces;2491.0;A
2009;2911;3689;45873;Andaluces;10.0;A
2009;2911;3689;45980;Andaluces;8.0;A
2009;2911;3689;45981;Andaluces;2557.0;A
2009;2911;3689;45984;Andaluces;112.0;A
2009;2911;3689;46350;Andaluces;2010.0;A
2009;2911;3689;46352;Andaluces;82.0;A
2009;2911;3689;46351;Andaluces;4761.0;A
2009;2911;3690;45230;Andaluces;2.0;A
2009;2911;3690;45276;Andaluces;2.0;A
2009;2911;3690;45354;Andaluces;12.0;A
2009;2911;3690;45576;Andaluces;29.0;A
2009;2911;3690;45657;Andaluces;3.0;A
2009;2911;3690;45765;Andaluces;2594.0;A
2009;2911;3690;45873;Andaluces;6.0;A
2009;2911;3690;45980;Andaluces;6.0;A
2009;2911;3690;45981;Andaluces;2654.0;A
2009;2911;3690;45984;Andaluces;94.0;A
2009;2911;3690;46350;Andaluces;1980.0;A
2009;2911;3690;46352;Andaluces;98.0;A
2009;2911;3690;46351;Andaluces;4826.0;A
2009;3023;3691;45230;Andaluces;37.0;A
2009;3023;3691;45276;Andaluces;259.0;A
2009;3023;3691;45354;Andaluces;189.0;A
2009;3023;3691;45576;Andaluces;193.0;A
2009;3023;3691;45657;Andaluces;14.0;A
2009;3023;3691;45765;Andaluces;95.0;A
2009;3023;3691;45873;Andaluces;12072.0;A
2009;3023;3691;45980;Andaluces;162.0;A
2009;3023;3691;45981;Andaluces;13021.0;A
2009;3023;3691;45984;Andaluces;1604.0;A
2009;3023;3691;46350;Andaluces;19449.0;A
2009;3023;3691;46352;Andaluces;649.0;A
2009;3023;3691;46351;Andaluces;34723.0;A
2009;3023;3689;45230;Andaluces;26.0;A
2009;3023;3689;45276;Andaluces;126.0;A
2009;3023;3689;45354;Andaluces;91.0;A
2009;3023;3689;45576;Andaluces;85.0;A
2009;3023;3689;45657;Andaluces;8.0;A
2009;3023;3689;45765;Andaluces;42.0;A
2009;3023;3689;45873;Andaluces;5877.0;A
2009;3023;3689;45980;Andaluces;85.0;A
2009;3023;3689;45981;Andaluces;6340.0;A
2009;3023;3689;45984;Andaluces;735.0;A
2009;3023;3689;46350;Andaluces;9790.0;A
2009;3023;3689;46352;Andaluces;345.0;A
2009;3023;3689;46351;Andaluces;17210.0;A
2009;3023;3690;45230;Andaluces;11.0;A
2009;3023;3690;45276;Andaluces;133.0;A
2009;3023;3690;45354;Andaluces;98.0;A
2009;3023;3690;45576;Andaluces;108.0;A
2009;3023;3690;45657;Andaluces;6.0;A
2009;3023;3690;45765;Andaluces;53.0;A
2009;3023;3690;45873;Andaluces;6195.0;A
2009;3023;3690;45980;Andaluces;77.0;A
2009;3023;3690;45981;Andaluces;6681.0;A
2009;3023;3690;45984;Andaluces;869.0;A
2009;3023;3690;46350;Andaluces;9659.0;A
2009;3023;3690;46352;Andaluces;304.0;A
2009;3023;3690;46351;Andaluces;17513.0;A
2009;3142;3691;45230;Andaluces;34.0;A
2009;3142;3691;45276;Andaluces;217.0;A
2009;3142;3691;45354;Andaluces;134.0;A
2009;3142;3691;45576;Andaluces;81.0;A
2009;3142;3691;45657;Andaluces;155.0;A
2009;3142;3691;45765;Andaluces;72.0;A
2009;3142;3691;45873;Andaluces;89.0;A
2009;3142;3691;45980;Andaluces;11022.0;A
2009;3142;3691;45981;Andaluces;11804.0;A
2009;3142;3691;45984;Andaluces;1006.0;A
2009;3142;3691;46350;Andaluces;11765.0;A
2009;3142;3691;46352;Andaluces;438.0;A
2009;3142;3691;46351;Andaluces;25013.0;A
2009;3142;3689;45230;Andaluces;21.0;A
2009;3142;3689;45276;Andaluces;110.0;A
2009;3142;3689;45354;Andaluces;71.0;A
2009;3142;3689;45576;Andaluces;41.0;A
2009;3142;3689;45657;Andaluces;70.0;A
2009;3142;3689;45765;Andaluces;34.0;A
2009;3142;3689;45873;Andaluces;39.0;A
2009;3142;3689;45980;Andaluces;5287.0;A
2009;3142;3689;45981;Andaluces;5673.0;A
2009;3142;3689;45984;Andaluces;478.0;A
2009;3142;3689;46350;Andaluces;5882.0;A
2009;3142;3689;46352;Andaluces;200.0;A
2009;3142;3689;46351;Andaluces;12233.0;A
2009;3142;3690;45230;Andaluces;13.0;A
2009;3142;3690;45276;Andaluces;107.0;A
2009;3142;3690;45354;Andaluces;63.0;A
2009;3142;3690;45576;Andaluces;40.0;A
2009;3142;3690;45657;Andaluces;85.0;A
2009;3142;3690;45765;Andaluces;38.0;A
2009;3142;3690;45873;Andaluces;50.0;A
2009;3142;3690;45980;Andaluces;5735.0;A
2009;3142;3690;45981;Andaluces;6131.0;A
2009;3142;3690;45984;Andaluces;528.0;A
2009;3142;3690;46350;Andaluces;5883.0;A
2009;3142;3690;46352;Andaluces;238.0;A
2009;3142;3690;46351;Andaluces;12780.0;A
2010;3143;3691;45230;Andaluces;10406.0;A
2010;3143;3691;45276;Andaluces;11012.0;A
2010;3143;3691;45354;Andaluces;8404.0;A
2010;3143;3691;45576;Andaluces;15033.0;A
2010;3143;3691;45657;Andaluces;2915.0;A
2010;3143;3691;45765;Andaluces;5462.0;A
2010;3143;3691;45873;Andaluces;12674.0;A
2010;3143;3691;45980;Andaluces;11699.0;A
2010;3143;3691;45981;Andaluces;77605.0;A
2010;3143;3691;45984;Andaluces;5586.0;A
2010;3143;3691;46350;Andaluces;97191.0;A
2010;3143;3691;46352;Andaluces;2546.0;A
2010;3143;3691;46351;Andaluces;182928.0;A
2010;3143;3689;45230;Andaluces;4988.0;A
2010;3143;3689;45276;Andaluces;5229.0;A
2010;3143;3689;45354;Andaluces;4200.0;A
2010;3143;3689;45576;Andaluces;7350.0;A
2010;3143;3689;45657;Andaluces;1433.0;A
2010;3143;3689;45765;Andaluces;2671.0;A
2010;3143;3689;45873;Andaluces;6170.0;A
2010;3143;3689;45980;Andaluces;5586.0;A
2010;3143;3689;45981;Andaluces;37627.0;A
2010;3143;3689;45984;Andaluces;2669.0;A
2010;3143;3689;46350;Andaluces;48218.0;A
2010;3143;3689;46352;Andaluces;1300.0;A
2010;3143;3689;46351;Andaluces;89814.0;A
2010;3143;3690;45230;Andaluces;5418.0;A
2010;3143;3690;45276;Andaluces;5783.0;A
2010;3143;3690;45354;Andaluces;4204.0;A
2010;3143;3690;45576;Andaluces;7683.0;A
2010;3143;3690;45657;Andaluces;1482.0;A
2010;3143;3690;45765;Andaluces;2791.0;A
2010;3143;3690;45873;Andaluces;6504.0;A
2010;3143;3690;45980;Andaluces;6113.0;A
2010;3143;3690;45981;Andaluces;39978.0;A
2010;3143;3690;45984;Andaluces;2917.0;A
2010;3143;3690;46350;Andaluces;48973.0;A
2010;3143;3690;46352;Andaluces;1246.0;A
2010;3143;3690;46351;Andaluces;93114.0;A
2010;2352;3691;45230;Andaluces;10218.0;A
2010;2352;3691;45276;Andaluces;11.0;A
2010;2352;3691;45354;Andaluces;18.0;A
2010;2352;3691;45576;Andaluces;123.0;A
2010;2352;3691;45657;Andaluces;7.0;A
2010;2352;3691;45765;Andaluces;22.0;A
2010;2352;3691;45873;Andaluces;32.0;A
2010;2352;3691;45980;Andaluces;21.0;A
2010;2352;3691;45981;Andaluces;10452.0;A
2010;2352;3691;45984;Andaluces;523.0;A
2010;2352;3691;46350;Andaluces;17002.0;A
2010;2352;3691;46352;Andaluces;357.0;A
2010;2352;3691;46351;Andaluces;28334.0;A
2010;2352;3689;45230;Andaluces;4893.0;A
2010;2352;3689;45276;Andaluces;4.0;A
2010;2352;3689;45354;Andaluces;9.0;A
2010;2352;3689;45576;Andaluces;64.0;A
2010;2352;3689;45657;Andaluces;4.0;A
2010;2352;3689;45765;Andaluces;10.0;A
2010;2352;3689;45873;Andaluces;20.0;A
2010;2352;3689;45980;Andaluces;12.0;A
2010;2352;3689;45981;Andaluces;5016.0;A
2010;2352;3689;45984;Andaluces;267.0;A
2010;2352;3689;46350;Andaluces;8152.0;A
2010;2352;3689;46352;Andaluces;188.0;A
2010;2352;3689;46351;Andaluces;13623.0;A
2010;2352;3690;45230;Andaluces;5325.0;A
2010;2352;3690;45276;Andaluces;7.0;A
2010;2352;3690;45354;Andaluces;9.0;A
2010;2352;3690;45576;Andaluces;59.0;A
2010;2352;3690;45657;Andaluces;3.0;A
2010;2352;3690;45765;Andaluces;12.0;A
2010;2352;3690;45873;Andaluces;12.0;A
2010;2352;3690;45980;Andaluces;9.0;A
2010;2352;3690;45981;Andaluces;5436.0;A
2010;2352;3690;45984;Andaluces;256.0;A
2010;2352;3690;46350;Andaluces;8850.0;A
2010;2352;3690;46352;Andaluces;169.0;A
2010;2352;3690;46351;Andaluces;14711.0;A
2010;2402;3691;45230;Andaluces;16.0;A
2010;2402;3691;45276;Andaluces;10441.0;A
2010;2402;3691;45354;Andaluces;44.0;A
2010;2402;3691;45576;Andaluces;61.0;A
2010;2402;3691;45657;Andaluces;26.0;A
2010;2402;3691;45765;Andaluces;32.0;A
2010;2402;3691;45873;Andaluces;172.0;A
2010;2402;3691;45980;Andaluces;230.0;A
2010;2402;3691;45981;Andaluces;11022.0;A
2010;2402;3691;45984;Andaluces;821.0;A
2010;2402;3691;46350;Andaluces;10669.0;A
2010;2402;3691;46352;Andaluces;263.0;A
2010;2402;3691;46351;Andaluces;22775.0;A
2010;2402;3689;45230;Andaluces;8.0;A
2010;2402;3689;45276;Andaluces;4947.0;A
2010;2402;3689;45354;Andaluces;18.0;A
2010;2402;3689;45576;Andaluces;30.0;A
2010;2402;3689;45657;Andaluces;9.0;A
2010;2402;3689;45765;Andaluces;15.0;A
2010;2402;3689;45873;Andaluces;87.0;A
2010;2402;3689;45980;Andaluces;99.0;A
2010;2402;3689;45981;Andaluces;5213.0;A
2010;2402;3689;45984;Andaluces;390.0;A
2010;2402;3689;46350;Andaluces;5342.0;A
2010;2402;3689;46352;Andaluces;142.0;A
2010;2402;3689;46351;Andaluces;11087.0;A
2010;2402;3690;45230;Andaluces;8.0;A
2010;2402;3690;45276;Andaluces;5494.0;A
2010;2402;3690;45354;Andaluces;26.0;A
2010;2402;3690;45576;Andaluces;31.0;A
2010;2402;3690;45657;Andaluces;17.0;A
2010;2402;3690;45765;Andaluces;17.0;A
2010;2402;3690;45873;Andaluces;85.0;A
2010;2402;3690;45980;Andaluces;131.0;A
2010;2402;3690;45981;Andaluces;5809.0;A
2010;2402;3690;45984;Andaluces;431.0;A
2010;2402;3690;46350;Andaluces;5327.0;A
2010;2402;3690;46352;Andaluces;121.0;A
2010;2402;3690;46351;Andaluces;11688.0;A
2010;2482;3691;45230;Andaluces;14.0;A
2010;2482;3691;45276;Andaluces;15.0;A
2010;2482;3691;45354;Andaluces;7942.0;A
2010;2482;3691;45576;Andaluces;44.0;A
2010;2482;3691;45657;Andaluces;11.0;A
2010;2482;3691;45765;Andaluces;50.0;A
2010;2482;3691;45873;Andaluces;25.0;A
2010;2482;3691;45980;Andaluces;66.0;A
2010;2482;3691;45981;Andaluces;8167.0;A
2010;2482;3691;45984;Andaluces;387.0;A
2010;2482;3691;46350;Andaluces;6904.0;A
2010;2482;3691;46352;Andaluces;205.0;A
2010;2482;3691;46351;Andaluces;15663.0;A
2010;2482;3689;45230;Andaluces;8.0;A
2010;2482;3689;45276;Andaluces;9.0;A
2010;2482;3689;45354;Andaluces;3976.0;A
2010;2482;3689;45576;Andaluces;19.0;A
2010;2482;3689;45657;Andaluces;5.0;A
2010;2482;3689;45765;Andaluces;23.0;A
2010;2482;3689;45873;Andaluces;11.0;A
2010;2482;3689;45980;Andaluces;26.0;A
2010;2482;3689;45981;Andaluces;4077.0;A
2010;2482;3689;45984;Andaluces;177.0;A
2010;2482;3689;46350;Andaluces;3531.0;A
2010;2482;3689;46352;Andaluces;103.0;A
2010;2482;3689;46351;Andaluces;7888.0;A
2010;2482;3690;45230;Andaluces;6.0;A
2010;2482;3690;45276;Andaluces;6.0;A
2010;2482;3690;45354;Andaluces;3966.0;A
2010;2482;3690;45576;Andaluces;25.0;A
2010;2482;3690;45657;Andaluces;6.0;A
2010;2482;3690;45765;Andaluces;27.0;A
2010;2482;3690;45873;Andaluces;14.0;A
2010;2482;3690;45980;Andaluces;40.0;A
2010;2482;3690;45981;Andaluces;4090.0;A
2010;2482;3690;45984;Andaluces;210.0;A
2010;2482;3690;46350;Andaluces;3373.0;A
2010;2482;3690;46352;Andaluces;102.0;A
2010;2482;3690;46351;Andaluces;7775.0;A
2010;2713;3691;45230;Andaluces;75.0;A
2010;2713;3691;45276;Andaluces;42.0;A
2010;2713;3691;45354;Andaluces;35.0;A
2010;2713;3691;45576;Andaluces;14478.0;A
2010;2713;3691;45657;Andaluces;9.0;A
2010;2713;3691;45765;Andaluces;126.0;A
2010;2713;3691;45873;Andaluces;77.0;A
2010;2713;3691;45980;Andaluces;51.0;A
2010;2713;3691;45981;Andaluces;14893.0;A
2010;2713;3691;45984;Andaluces;757.0;A
2010;2713;3691;46350;Andaluces;20135.0;A
2010;2713;3691;46352;Andaluces;582.0;A
2010;2713;3691;46351;Andaluces;36367.0;A
2010;2713;3689;45230;Andaluces;26.0;A
2010;2713;3689;45276;Andaluces;22.0;A
2010;2713;3689;45354;Andaluces;17.0;A
2010;2713;3689;45576;Andaluces;7092.0;A
2010;2713;3689;45657;Andaluces;4.0;A
2010;2713;3689;45765;Andaluces;62.0;A
2010;2713;3689;45873;Andaluces;31.0;A
2010;2713;3689;45980;Andaluces;18.0;A
2010;2713;3689;45981;Andaluces;7272.0;A
2010;2713;3689;45984;Andaluces;344.0;A
2010;2713;3689;46350;Andaluces;9867.0;A
2010;2713;3689;46352;Andaluces;302.0;A
2010;2713;3689;46351;Andaluces;17785.0;A
2010;2713;3690;45230;Andaluces;49.0;A
2010;2713;3690;45276;Andaluces;20.0;A
2010;2713;3690;45354;Andaluces;18.0;A
2010;2713;3690;45576;Andaluces;7386.0;A
2010;2713;3690;45657;Andaluces;5.0;A
2010;2713;3690;45765;Andaluces;64.0;A
2010;2713;3690;45873;Andaluces;46.0;A
2010;2713;3690;45980;Andaluces;33.0;A
2010;2713;3690;45981;Andaluces;7621.0;A
2010;2713;3690;45984;Andaluces;413.0;A
2010;2713;3690;46350;Andaluces;10268.0;A
2010;2713;3690;46352;Andaluces;280.0;A
2010;2713;3690;46351;Andaluces;18582.0;A
2010;2797;3691;45230;Andaluces;3.0;A
2010;2797;3691;45276;Andaluces;16.0;A
2010;2797;3691;45354;Andaluces;13.0;A
2010;2797;3691;45576;Andaluces;5.0;A
2010;2797;3691;45657;Andaluces;2694.0;A
2010;2797;3691;45765;Andaluces;4.0;A
2010;2797;3691;45873;Andaluces;4.0;A
2010;2797;3691;45980;Andaluces;72.0;A
2010;2797;3691;45981;Andaluces;2811.0;A
2010;2797;3691;45984;Andaluces;199.0;A
2010;2797;3691;46350;Andaluces;2913.0;A
2010;2797;3691;46352;Andaluces;59.0;A
2010;2797;3691;46351;Andaluces;5982.0;A
2010;2797;3689;45230;Andaluces;2.0;A
2010;2797;3689;45276;Andaluces;10.0;A
2010;2797;3689;45354;Andaluces;6.0;A
2010;2797;3689;45576;Andaluces;1.0;A
2010;2797;3689;45657;Andaluces;1338.0;A
2010;2797;3689;45765;Andaluces;1.0;A
2010;2797;3689;45873;Andaluces;1.0;A
2010;2797;3689;45980;Andaluces;39.0;A
2010;2797;3689;45981;Andaluces;1398.0;A
2010;2797;3689;45984;Andaluces;95.0;A
2010;2797;3689;46350;Andaluces;1463.0;A
