D_TEMPORAL_0;D_TERRITORIO_1;D_TERRITORIO_0;D_SEXO_0;D_LUGARNACIMIEN_0;INDICATOR;OBS_VALUE;FREQ
2013;3675;3143;3691;45276;Andaluces;11796.0;A
2013;3675;3143;3691;45354;Andaluces;8624.0;A
2013;3675;3143;3691;45576;Andaluces;15586.0;A
2013;3675;3143;3691;45657;Andaluces;3044.0;A
2013;3675;3143;3691;45765;Andaluces;5573.0;A
2013;3675;3143;3691;45873;Andaluces;13891.0;A
2013;3675;3143;3691;45980;Andaluces;12753.0;A
2013;3675;3143;3691;45981;Andaluces;81841.0;A
2013;3675;3143;3691;45984;Andaluces;6589.0;A
2013;3675;3143;3691;46350;Andaluces;131417.0;A
2013;3675;3143;3691;46352;Andaluces;1842.0;A
2013;3675;3143;3691;46351;Andaluces;221689.0;A
2013;3675;2352;3691;45230;Andaluces;10378.0;A
2013;3675;2352;3691;45276;Andaluces;13.0;A
2013;3675;2352;3691;45354;Andaluces;21.0;A
2013;3675;2352;3691;45576;Andaluces;146.0;A
2013;3675;2352;3691;45657;Andaluces;5.0;A
2013;3675;2352;3691;45765;Andaluces;21.0;A
2013;3675;2352;3691;45873;Andaluces;28.0;A
2013;3675;2352;3691;45980;Andaluces;21.0;A
2013;3675;2352;3691;45981;Andaluces;10633.0;A
2013;3675;2352;3691;45984;Andaluces;582.0;A
2013;3675;2352;3691;46350;Andaluces;24592.0;A
2013;3675;2352;3691;46352;Andaluces;279.0;A
2013;3675;2352;3691;46351;Andaluces;36086.0;A
2013;3675;2402;3691;45230;Andaluces;17.0;A
2013;3675;2402;3691;45276;Andaluces;11076.0;A
2013;3675;2402;3691;45354;Andaluces;55.0;A
2013;3675;2402;3691;45576;Andaluces;62.0;A
2013;3675;2402;3691;45657;Andaluces;26.0;A
2013;3675;2402;3691;45765;Andaluces;33.0;A
2013;3675;2402;3691;45873;Andaluces;186.0;A
2013;3675;2402;3691;45980;Andaluces;255.0;A
2013;3675;2402;3691;45981;Andaluces;11710.0;A
2013;3675;2402;3691;45984;Andaluces;935.0;A
2013;3675;2402;3691;46350;Andaluces;13883.0;A
2013;3675;2402;3691;46352;Andaluces;196.0;A
2013;3675;2402;3691;46351;Andaluces;26724.0;A
2013;3675;2482;3691;45230;Andaluces;12.0;A
2013;3675;2482;3691;45276;Andaluces;18.0;A
2013;3675;2482;3691;45354;Andaluces;8080.0;A
2013;3675;2482;3691;45576;Andaluces;38.0;A
2013;3675;2482;3691;45657;Andaluces;7.0;A
2013;3675;2482;3691;45765;Andaluces;48.0;A
2013;3675;2482;3691;45873;Andaluces;33.0;A
2013;3675;2482;3691;45980;Andaluces;85.0;A
2013;3675;2482;3691;45981;Andaluces;8321.0;A
2013;3675;2482;3691;45984;Andaluces;419.0;A
2013;3675;2482;3691;46350;Andaluces;8622.0;A
2013;3675;2482;3691;46352;Andaluces;139.0;A
2013;3675;2482;3691;46351;Andaluces;17501.0;A
2013;3675;2713;3691;45230;Andaluces;73.0;A
2013;3675;2713;3691;45276;Andaluces;49.0;A
2013;3675;2713;3691;45354;Andaluces;46.0;A
2013;3675;2713;3691;45576;Andaluces;14932.0;A
2013;3675;2713;3691;45657;Andaluces;16.0;A
2013;3675;2713;3691;45765;Andaluces;151.0;A
2013;3675;2713;3691;45873;Andaluces;96.0;A
2013;3675;2713;3691;45980;Andaluces;63.0;A
2013;3675;2713;3691;45981;Andaluces;15426.0;A
2013;3675;2713;3691;45984;Andaluces;891.0;A
2013;3675;2713;3691;46350;Andaluces;28016.0;A
2013;3675;2713;3691;46352;Andaluces;419.0;A
2013;3675;2713;3691;46351;Andaluces;44752.0;A
2013;3675;2797;3691;45230;Andaluces;1.0;A
2013;3675;2797;3691;45276;Andaluces;24.0;A
2013;3675;2797;3691;45354;Andaluces;17.0;A
2013;3675;2797;3691;45576;Andaluces;7.0;A
2013;3675;2797;3691;45657;Andaluces;2786.0;A
2013;3675;2797;3691;45765;Andaluces;7.0;A
2013;3675;2797;3691;45873;Andaluces;6.0;A
2013;3675;2797;3691;45980;Andaluces;102.0;A
2013;3675;2797;3691;45981;Andaluces;2950.0;A
2013;3675;2797;3691;45984;Andaluces;234.0;A
2013;3675;2797;3691;46350;Andaluces;3653.0;A
2013;3675;2797;3691;46352;Andaluces;30.0;A
2013;3675;2797;3691;46351;Andaluces;6867.0;A
2013;3675;2911;3691;45230;Andaluces;8.0;A
2013;3675;2911;3691;45276;Andaluces;6.0;A
2013;3675;2911;3691;45354;Andaluces;24.0;A
2013;3675;2911;3691;45576;Andaluces;58.0;A
2013;3675;2911;3691;45657;Andaluces;4.0;A
2013;3675;2911;3691;45765;Andaluces;5136.0;A
2013;3675;2911;3691;45873;Andaluces;22.0;A
2013;3675;2911;3691;45980;Andaluces;15.0;A
2013;3675;2911;3691;45981;Andaluces;5273.0;A
2013;3675;2911;3691;45984;Andaluces;254.0;A
2013;3675;2911;3691;46350;Andaluces;6102.0;A
2013;3675;2911;3691;46352;Andaluces;116.0;A
2013;3675;2911;3691;46351;Andaluces;11745.0;A
2013;3675;3023;3691;45230;Andaluces;48.0;A
2013;3675;3023;3691;45276;Andaluces;324.0;A
2013;3675;3023;3691;45354;Andaluces;228.0;A
2013;3675;3023;3691;45576;Andaluces;242.0;A
2013;3675;3023;3691;45657;Andaluces;19.0;A
2013;3675;3023;3691;45765;Andaluces;100.0;A
2013;3675;3023;3691;45873;Andaluces;13410.0;A
2013;3675;3023;3691;45980;Andaluces;197.0;A
2013;3675;3023;3691;45981;Andaluces;14568.0;A
2013;3675;3023;3691;45984;Andaluces;2022.0;A
2013;3675;3023;3691;46350;Andaluces;30084.0;A
2013;3675;3023;3691;46352;Andaluces;396.0;A
2013;3675;3023;3691;46351;Andaluces;47070.0;A
2013;3675;3142;3691;45230;Andaluces;37.0;A
2013;3675;3142;3691;45276;Andaluces;286.0;A
2013;3675;3142;3691;45354;Andaluces;153.0;A
2013;3675;3142;3691;45576;Andaluces;101.0;A
2013;3675;3142;3691;45657;Andaluces;181.0;A
2013;3675;3142;3691;45765;Andaluces;77.0;A
2013;3675;3142;3691;45873;Andaluces;110.0;A
2013;3675;3142;3691;45980;Andaluces;12015.0;A
2013;3675;3142;3691;45981;Andaluces;12960.0;A
2013;3675;3142;3691;45984;Andaluces;1252.0;A
2013;3675;3142;3691;46350;Andaluces;16465.0;A
2013;3675;3142;3691;46352;Andaluces;267.0;A
2013;3675;3142;3691;46351;Andaluces;30944.0;A
2013;3403;3143;3691;45230;Andaluces;5508.0;A
2013;3403;3143;3691;45276;Andaluces;8198.0;A
2013;3403;3143;3691;45354;Andaluces;6704.0;A
2013;3403;3143;3691;45576;Andaluces;9235.0;A
2013;3403;3143;3691;45657;Andaluces;2382.0;A
2013;3403;3143;3691;45765;Andaluces;4193.0;A
2013;3403;3143;3691;45873;Andaluces;9097.0;A
2013;3403;3143;3691;45980;Andaluces;8818.0;A
2013;3403;3143;3691;45981;Andaluces;54135.0;A
2013;3403;3143;3691;45984;Andaluces;4370.0;A
2013;3403;3143;3691;46350;Andaluces;49594.0;A
2013;3403;3143;3691;46352;Andaluces;1065.0;A
2013;3403;3143;3691;46351;Andaluces;109164.0;A
2013;3403;2352;3691;45230;Andaluces;5371.0;A
2013;3403;2352;3691;45276;Andaluces;13.0;A
2013;3403;2352;3691;45354;Andaluces;17.0;A
2013;3403;2352;3691;45576;Andaluces;96.0;A
2013;3403;2352;3691;45657;Andaluces;4.0;A
2013;3403;2352;3691;45765;Andaluces;18.0;A
2013;3403;2352;3691;45873;Andaluces;20.0;A
2013;3403;2352;3691;45980;Andaluces;19.0;A
2013;3403;2352;3691;45981;Andaluces;5558.0;A
2013;3403;2352;3691;45984;Andaluces;428.0;A
2013;3403;2352;3691;46350;Andaluces;4540.0;A
2013;3403;2352;3691;46352;Andaluces;110.0;A
2013;3403;2352;3691;46351;Andaluces;10636.0;A
2013;3403;2402;3691;45230;Andaluces;13.0;A
2013;3403;2402;3691;45276;Andaluces;7679.0;A
2013;3403;2402;3691;45354;Andaluces;35.0;A
2013;3403;2402;3691;45576;Andaluces;41.0;A
2013;3403;2402;3691;45657;Andaluces;20.0;A
2013;3403;2402;3691;45765;Andaluces;26.0;A
2013;3403;2402;3691;45873;Andaluces;146.0;A
2013;3403;2402;3691;45980;Andaluces;167.0;A
2013;3403;2402;3691;45981;Andaluces;8127.0;A
2013;3403;2402;3691;45984;Andaluces;603.0;A
2013;3403;2402;3691;46350;Andaluces;7029.0;A
2013;3403;2402;3691;46352;Andaluces;151.0;A
2013;3403;2402;3691;46351;Andaluces;15910.0;A
2013;3403;2482;3691;45230;Andaluces;12.0;A
2013;3403;2482;3691;45276;Andaluces;12.0;A
2013;3403;2482;3691;45354;Andaluces;6332.0;A
2013;3403;2482;3691;45576;Andaluces;25.0;A
2013;3403;2482;3691;45657;Andaluces;5.0;A
2013;3403;2482;3691;45765;Andaluces;38.0;A
2013;3403;2482;3691;45873;Andaluces;23.0;A
2013;3403;2482;3691;45980;Andaluces;60.0;A
2013;3403;2482;3691;45981;Andaluces;6507.0;A
2013;3403;2482;3691;45984;Andaluces;338.0;A
2013;3403;2482;3691;46350;Andaluces;5257.0;A
2013;3403;2482;3691;46352;Andaluces;114.0;A
2013;3403;2482;3691;46351;Andaluces;12216.0;A
2013;3403;2713;3691;45230;Andaluces;53.0;A
2013;3403;2713;3691;45276;Andaluces;36.0;A
2013;3403;2713;3691;45354;Andaluces;29.0;A
2013;3403;2713;3691;45576;Andaluces;8809.0;A
2013;3403;2713;3691;45657;Andaluces;10.0;A
2013;3403;2713;3691;45765;Andaluces;99.0;A
2013;3403;2713;3691;45873;Andaluces;64.0;A
2013;3403;2713;3691;45980;Andaluces;45.0;A
2013;3403;2713;3691;45981;Andaluces;9145.0;A
2013;3403;2713;3691;45984;Andaluces;614.0;A
2013;3403;2713;3691;46350;Andaluces;7478.0;A
2013;3403;2713;3691;46352;Andaluces;186.0;A
2013;3403;2713;3691;46351;Andaluces;17423.0;A
2013;3403;2797;3691;45230;Andaluces;1.0;A
2013;3403;2797;3691;45276;Andaluces;18.0;A
2013;3403;2797;3691;45354;Andaluces;11.0;A
2013;3403;2797;3691;45576;Andaluces;5.0;A
2013;3403;2797;3691;45657;Andaluces;2209.0;A
2013;3403;2797;3691;45765;Andaluces;5.0;A
2013;3403;2797;3691;45873;Andaluces;4.0;A
2013;3403;2797;3691;45980;Andaluces;81.0;A
2013;3403;2797;3691;45981;Andaluces;2334.0;A
2013;3403;2797;3691;45984;Andaluces;167.0;A
2013;3403;2797;3691;46350;Andaluces;2387.0;A
2013;3403;2797;3691;46352;Andaluces;24.0;A
2013;3403;2797;3691;46351;Andaluces;4912.0;A
2013;3403;2911;3691;45230;Andaluces;6.0;A
2013;3403;2911;3691;45276;Andaluces;5.0;A
2013;3403;2911;3691;45354;Andaluces;18.0;A
2013;3403;2911;3691;45576;Andaluces;42.0;A
2013;3403;2911;3691;45657;Andaluces;3.0;A
2013;3403;2911;3691;45765;Andaluces;3888.0;A
2013;3403;2911;3691;45873;Andaluces;17.0;A
2013;3403;2911;3691;45980;Andaluces;14.0;A
2013;3403;2911;3691;45981;Andaluces;3993.0;A
2013;3403;2911;3691;45984;Andaluces;187.0;A
2013;3403;2911;3691;46350;Andaluces;2720.0;A
2013;3403;2911;3691;46352;Andaluces;76.0;A
2013;3403;2911;3691;46351;Andaluces;6976.0;A
2013;3403;3023;3691;45230;Andaluces;30.0;A
2013;3403;3023;3691;45276;Andaluces;256.0;A
2013;3403;3023;3691;45354;Andaluces;155.0;A
2013;3403;3023;3691;45576;Andaluces;162.0;A
2013;3403;3023;3691;45657;Andaluces;13.0;A
2013;3403;3023;3691;45765;Andaluces;67.0;A
2013;3403;3023;3691;45873;Andaluces;8752.0;A
2013;3403;3023;3691;45980;Andaluces;136.0;A
2013;3403;3023;3691;45981;Andaluces;9571.0;A
2013;3403;3023;3691;45984;Andaluces;1271.0;A
2013;3403;3023;3691;46350;Andaluces;12066.0;A
2013;3403;3023;3691;46352;Andaluces;235.0;A
2013;3403;3023;3691;46351;Andaluces;23143.0;A
2013;3403;3142;3691;45230;Andaluces;22.0;A
2013;3403;3142;3691;45276;Andaluces;179.0;A
2013;3403;3142;3691;45354;Andaluces;107.0;A
2013;3403;3142;3691;45576;Andaluces;55.0;A
2013;3403;3142;3691;45657;Andaluces;118.0;A
2013;3403;3142;3691;45765;Andaluces;52.0;A
2013;3403;3142;3691;45873;Andaluces;71.0;A
2013;3403;3142;3691;45980;Andaluces;8296.0;A
2013;3403;3142;3691;45981;Andaluces;8900.0;A
2013;3403;3142;3691;45984;Andaluces;762.0;A
2013;3403;3142;3691;46350;Andaluces;8117.0;A
2013;3403;3142;3691;46352;Andaluces;169.0;A
2013;3403;3142;3691;46351;Andaluces;17948.0;A
2013;3481;3143;3691;45230;Andaluces;70.0;A
2013;3481;3143;3691;45276;Andaluces;210.0;A
2013;3481;3143;3691;45354;Andaluces;87.0;A
2013;3481;3143;3691;45576;Andaluces;202.0;A
2013;3481;3143;3691;45657;Andaluces;44.0;A
2013;3481;3143;3691;45765;Andaluces;48.0;A
2013;3481;3143;3691;45873;Andaluces;295.0;A
2013;3481;3143;3691;45980;Andaluces;171.0;A
2013;3481;3143;3691;45981;Andaluces;1127.0;A
2013;3481;3143;3691;45984;Andaluces;303.0;A
2013;3481;3143;3691;46350;Andaluces;1978.0;A
2013;3481;3143;3691;46352;Andaluces;23.0;A
2013;3481;3143;3691;46351;Andaluces;3431.0;A
2013;3481;2352;3691;45230;Andaluces;65.0;A
2013;3481;2352;3691;45276;Andaluces;;A
2013;3481;2352;3691;45354;Andaluces;2.0;A
2013;3481;2352;3691;45576;Andaluces;3.0;A
2013;3481;2352;3691;45657;Andaluces;;A
2013;3481;2352;3691;45765;Andaluces;1.0;A
2013;3481;2352;3691;45873;Andaluces;1.0;A
2013;3481;2352;3691;45980;Andaluces;;A
2013;3481;2352;3691;45981;Andaluces;72.0;A
2013;3481;2352;3691;45984;Andaluces;12.0;A
2013;3481;2352;3691;46350;Andaluces;81.0;A
2013;3481;2352;3691;46352;Andaluces;1.0;A
2013;3481;2352;3691;46351;Andaluces;166.0;A
2013;3481;2402;3691;45230;Andaluces;;A
2013;3481;2402;3691;45276;Andaluces;189.0;A
2013;3481;2402;3691;45354;Andaluces;1.0;A
2013;3481;2402;3691;45576;Andaluces;3.0;A
2013;3481;2402;3691;45657;Andaluces;2.0;A
2013;3481;2402;3691;45765;Andaluces;1.0;A
2013;3481;2402;3691;45873;Andaluces;4.0;A
2013;3481;2402;3691;45980;Andaluces;8.0;A
2013;3481;2402;3691;45981;Andaluces;208.0;A
2013;3481;2402;3691;45984;Andaluces;52.0;A
2013;3481;2402;3691;46350;Andaluces;380.0;A
2013;3481;2402;3691;46352;Andaluces;2.0;A
2013;3481;2402;3691;46351;Andaluces;642.0;A
2013;3481;2482;3691;45230;Andaluces;;A
2013;3481;2482;3691;45276;Andaluces;3.0;A
2013;3481;2482;3691;45354;Andaluces;61.0;A
2013;3481;2482;3691;45576;Andaluces;4.0;A
2013;3481;2482;3691;45657;Andaluces;;A
2013;3481;2482;3691;45765;Andaluces;1.0;A
2013;3481;2482;3691;45873;Andaluces;;A
2013;3481;2482;3691;45980;Andaluces;1.0;A
2013;3481;2482;3691;45981;Andaluces;70.0;A
2013;3481;2482;3691;45984;Andaluces;14.0;A
2013;3481;2482;3691;46350;Andaluces;57.0;A
2013;3481;2482;3691;46352;Andaluces;2.0;A
2013;3481;2482;3691;46351;Andaluces;143.0;A
2013;3481;2713;3691;45230;Andaluces;1.0;A
2013;3481;2713;3691;45276;Andaluces;2.0;A
2013;3481;2713;3691;45354;Andaluces;4.0;A
2013;3481;2713;3691;45576;Andaluces;173.0;A
2013;3481;2713;3691;45657;Andaluces;1.0;A
2013;3481;2713;3691;45765;Andaluces;10.0;A
2013;3481;2713;3691;45873;Andaluces;6.0;A
2013;3481;2713;3691;45980;Andaluces;4.0;A
2013;3481;2713;3691;45981;Andaluces;201.0;A
2013;3481;2713;3691;45984;Andaluces;38.0;A
2013;3481;2713;3691;46350;Andaluces;215.0;A
2013;3481;2713;3691;46352;Andaluces;1.0;A
2013;3481;2713;3691;46351;Andaluces;455.0;A
2013;3481;2797;3691;45230;Andaluces;;A
2013;3481;2797;3691;45276;Andaluces;1.0;A
2013;3481;2797;3691;45354;Andaluces;2.0;A
2013;3481;2797;3691;45576;Andaluces;1.0;A
2013;3481;2797;3691;45657;Andaluces;33.0;A
2013;3481;2797;3691;45765;Andaluces;;A
2013;3481;2797;3691;45873;Andaluces;;A
2013;3481;2797;3691;45980;Andaluces;5.0;A
2013;3481;2797;3691;45981;Andaluces;42.0;A
2013;3481;2797;3691;45984;Andaluces;11.0;A
2013;3481;2797;3691;46350;Andaluces;18.0;A
2013;3481;2797;3691;46352;Andaluces;1.0;A
2013;3481;2797;3691;46351;Andaluces;72.0;A
2013;3481;2911;3691;45230;Andaluces;;A
2013;3481;2911;3691;45276;Andaluces;;A
2013;3481;2911;3691;45354;Andaluces;;A
2013;3481;2911;3691;45576;Andaluces;2.0;A
2013;3481;2911;3691;45657;Andaluces;;A
2013;3481;2911;3691;45765;Andaluces;28.0;A
2013;3481;2911;3691;45873;Andaluces;1.0;A
2013;3481;2911;3691;45980;Andaluces;1.0;A
2013;3481;2911;3691;45981;Andaluces;32.0;A
2013;3481;2911;3691;45984;Andaluces;19.0;A
2013;3481;2911;3691;46350;Andaluces;42.0;A
2013;3481;2911;3691;46352;Andaluces;;A
2013;3481;2911;3691;46351;Andaluces;93.0;A
2013;3481;3023;3691;45230;Andaluces;4.0;A
2013;3481;3023;3691;45276;Andaluces;7.0;A
2013;3481;3023;3691;45354;Andaluces;9.0;A
2013;3481;3023;3691;45576;Andaluces;10.0;A
2013;3481;3023;3691;45657;Andaluces;;A
2013;3481;3023;3691;45765;Andaluces;5.0;A
2013;3481;3023;3691;45873;Andaluces;278.0;A
2013;3481;3023;3691;45980;Andaluces;4.0;A
2013;3481;3023;3691;45981;Andaluces;317.0;A
2013;3481;3023;3691;45984;Andaluces;100.0;A
2013;3481;3023;3691;46350;Andaluces;998.0;A
2013;3481;3023;3691;46352;Andaluces;13.0;A
2013;3481;3023;3691;46351;Andaluces;1428.0;A
2013;3481;3142;3691;45230;Andaluces;;A
2013;3481;3142;3691;45276;Andaluces;8.0;A
2013;3481;3142;3691;45354;Andaluces;8.0;A
2013;3481;3142;3691;45576;Andaluces;6.0;A
2013;3481;3142;3691;45657;Andaluces;8.0;A
2013;3481;3142;3691;45765;Andaluces;2.0;A
2013;3481;3142;3691;45873;Andaluces;5.0;A
2013;3481;3142;3691;45980;Andaluces;148.0;A
2013;3481;3142;3691;45981;Andaluces;185.0;A
2013;3481;3142;3691;45984;Andaluces;57.0;A
2013;3481;3142;3691;46350;Andaluces;187.0;A
2013;3481;3142;3691;46352;Andaluces;3.0;A
2013;3481;3142;3691;46351;Andaluces;432.0;A
2013;3545;3143;3691;45230;Andaluces;4923.0;A
2013;3545;3143;3691;45276;Andaluces;2789.0;A
2013;3545;3143;3691;45354;Andaluces;1447.0;A
2013;3545;3143;3691;45576;Andaluces;5827.0;A
2013;3545;3143;3691;45657;Andaluces;553.0;A
2013;3545;3143;3691;45765;Andaluces;1141.0;A
2013;3545;3143;3691;45873;Andaluces;3911.0;A
2013;3545;3143;3691;45980;Andaluces;3338.0;A
2013;3545;3143;3691;45981;Andaluces;23929.0;A
2013;3545;3143;3691;45984;Andaluces;1556.0;A
2013;3545;3143;3691;46350;Andaluces;77737.0;A
2013;3545;3143;3691;46352;Andaluces;716.0;A
2013;3545;3143;3691;46351;Andaluces;103938.0;A
2013;3545;2352;3691;45230;Andaluces;4875.0;A
2013;3545;2352;3691;45276;Andaluces;;A
2013;3545;2352;3691;45354;Andaluces;2.0;A
2013;3545;2352;3691;45576;Andaluces;42.0;A
2013;3545;2352;3691;45657;Andaluces;1.0;A
2013;3545;2352;3691;45765;Andaluces;1.0;A
2013;3545;2352;3691;45873;Andaluces;6.0;A
2013;3545;2352;3691;45980;Andaluces;2.0;A
2013;3545;2352;3691;45981;Andaluces;4929.0;A
2013;3545;2352;3691;45984;Andaluces;129.0;A
2013;3545;2352;3691;46350;Andaluces;19921.0;A
2013;3545;2352;3691;46352;Andaluces;166.0;A
2013;3545;2352;3691;46351;Andaluces;25145.0;A
2013;3545;2402;3691;45230;Andaluces;4.0;A
2013;3545;2402;3691;45276;Andaluces;2653.0;A
2013;3545;2402;3691;45354;Andaluces;17.0;A
2013;3545;2402;3691;45576;Andaluces;10.0;A
2013;3545;2402;3691;45657;Andaluces;3.0;A
2013;3545;2402;3691;45765;Andaluces;6.0;A
2013;3545;2402;3691;45873;Andaluces;20.0;A
2013;3545;2402;3691;45980;Andaluces;68.0;A
2013;3545;2402;3691;45981;Andaluces;2781.0;A
2013;3545;2402;3691;45984;Andaluces;228.0;A
2013;3545;2402;3691;46350;Andaluces;6103.0;A
2013;3545;2402;3691;46352;Andaluces;34.0;A
2013;3545;2402;3691;46351;Andaluces;9146.0;A
2013;3545;2482;3691;45230;Andaluces;;A
2013;3545;2482;3691;45276;Andaluces;2.0;A
2013;3545;2482;3691;45354;Andaluces;1327.0;A
2013;3545;2482;3691;45576;Andaluces;6.0;A
2013;3545;2482;3691;45657;Andaluces;1.0;A
2013;3545;2482;3691;45765;Andaluces;8.0;A
2013;3545;2482;3691;45873;Andaluces;7.0;A
2013;3545;2482;3691;45980;Andaluces;15.0;A
2013;3545;2482;3691;45981;Andaluces;1366.0;A
2013;3545;2482;3691;45984;Andaluces;50.0;A
2013;3545;2482;3691;46350;Andaluces;3093.0;A
2013;3545;2482;3691;46352;Andaluces;20.0;A
2013;3545;2482;3691;46351;Andaluces;4529.0;A
2013;3545;2713;3691;45230;Andaluces;16.0;A
2013;3545;2713;3691;45276;Andaluces;8.0;A
2013;3545;2713;3691;45354;Andaluces;11.0;A
2013;3545;2713;3691;45576;Andaluces;5671.0;A
2013;3545;2713;3691;45657;Andaluces;3.0;A
2013;3545;2713;3691;45765;Andaluces;35.0;A
2013;3545;2713;3691;45873;Andaluces;23.0;A
2013;3545;2713;3691;45980;Andaluces;14.0;A
2013;3545;2713;3691;45981;Andaluces;5781.0;A
2013;3545;2713;3691;45984;Andaluces;194.0;A
2013;3545;2713;3691;46350;Andaluces;19975.0;A
2013;3545;2713;3691;46352;Andaluces;227.0;A
2013;3545;2713;3691;46351;Andaluces;26177.0;A
2013;3545;2797;3691;45230;Andaluces;;A
2013;3545;2797;3691;45276;Andaluces;4.0;A
2013;3545;2797;3691;45354;Andaluces;3.0;A
2013;3545;2797;3691;45576;Andaluces;1.0;A
2013;3545;2797;3691;45657;Andaluces;489.0;A
2013;3545;2797;3691;45765;Andaluces;1.0;A
2013;3545;2797;3691;45873;Andaluces;1.0;A
2013;3545;2797;3691;45980;Andaluces;10.0;A
2013;3545;2797;3691;45981;Andaluces;509.0;A
2013;3545;2797;3691;45984;Andaluces;46.0;A
2013;3545;2797;3691;46350;Andaluces;1223.0;A
2013;3545;2797;3691;46352;Andaluces;5.0;A
2013;3545;2797;3691;46351;Andaluces;1783.0;A
2013;3545;2911;3691;45230;Andaluces;2.0;A
2013;3545;2911;3691;45276;Andaluces;1.0;A
2013;3545;2911;3691;45354;Andaluces;6.0;A
2013;3545;2911;3691;45576;Andaluces;13.0;A
2013;3545;2911;3691;45657;Andaluces;1.0;A
2013;3545;2911;3691;45765;Andaluces;1056.0;A
2013;3545;2911;3691;45873;Andaluces;3.0;A
2013;3545;2911;3691;45980;Andaluces;;A
2013;3545;2911;3691;45981;Andaluces;1082.0;A
2013;3545;2911;3691;45984;Andaluces;41.0;A
2013;3545;2911;3691;46350;Andaluces;3210.0;A
2013;3545;2911;3691;46352;Andaluces;36.0;A
2013;3545;2911;3691;46351;Andaluces;4369.0;A
2013;3545;3023;3691;45230;Andaluces;12.0;A
2013;3545;3023;3691;45276;Andaluces;44.0;A
2013;3545;3023;3691;45354;Andaluces;49.0;A
2013;3545;3023;3691;45576;Andaluces;51.0;A
2013;3545;3023;3691;45657;Andaluces;5.0;A
2013;3545;3023;3691;45765;Andaluces;16.0;A
2013;3545;3023;3691;45873;Andaluces;3823.0;A
2013;3545;3023;3691;45980;Andaluces;47.0;A
2013;3545;3023;3691;45981;Andaluces;4047.0;A
2013;3545;3023;3691;45984;Andaluces;505.0;A
2013;3545;3023;3691;46350;Andaluces;16367.0;A
2013;3545;3023;3691;46352;Andaluces;136.0;A
2013;3545;3023;3691;46351;Andaluces;21055.0;A
2013;3545;3142;3691;45230;Andaluces;14.0;A
2013;3545;3142;3691;45276;Andaluces;77.0;A
2013;3545;3142;3691;45354;Andaluces;32.0;A
2013;3545;3142;3691;45576;Andaluces;33.0;A
2013;3545;3142;3691;45657;Andaluces;50.0;A
2013;3545;3142;3691;45765;Andaluces;18.0;A
2013;3545;3142;3691;45873;Andaluces;28.0;A
2013;3545;3142;3691;45980;Andaluces;3182.0;A
2013;3545;3142;3691;45981;Andaluces;3434.0;A
2013;3545;3142;3691;45984;Andaluces;363.0;A
2013;3545;3142;3691;46350;Andaluces;7845.0;A
2013;3545;3142;3691;46352;Andaluces;92.0;A
2013;3545;3142;3691;46351;Andaluces;11734.0;A
2013;3614;3143;3691;45230;Andaluces;36.0;A
2013;3614;3143;3691;45276;Andaluces;194.0;A
2013;3614;3143;3691;45354;Andaluces;70.0;A
2013;3614;3143;3691;45576;Andaluces;183.0;A
2013;3614;3143;3691;45657;Andaluces;30.0;A
2013;3614;3143;3691;45765;Andaluces;66.0;A
2013;3614;3143;3691;45873;Andaluces;258.0;A
2013;3614;3143;3691;45980;Andaluces;209.0;A
2013;3614;3143;3691;45981;Andaluces;1046.0;A
2013;3614;3143;3691;45984;Andaluces;251.0;A
2013;3614;3143;3691;46350;Andaluces;1137.0;A
2013;3614;3143;3691;46352;Andaluces;4.0;A
2013;3614;3143;3691;46351;Andaluces;2438.0;A
2013;3614;2352;3691;45230;Andaluces;32.0;A
2013;3614;2352;3691;45276;Andaluces;;A
2013;3614;2352;3691;45354;Andaluces;;A
2013;3614;2352;3691;45576;Andaluces;4.0;A
2013;3614;2352;3691;45657;Andaluces;;A
2013;3614;2352;3691;45765;Andaluces;1.0;A
2013;3614;2352;3691;45873;Andaluces;1.0;A
2013;3614;2352;3691;45980;Andaluces;;A
2013;3614;2352;3691;45981;Andaluces;38.0;A
2013;3614;2352;3691;45984;Andaluces;13.0;A
2013;3614;2352;3691;46350;Andaluces;25.0;A
2013;3614;2352;3691;46352;Andaluces;;A
2013;3614;2352;3691;46351;Andaluces;76.0;A
2013;3614;2402;3691;45230;Andaluces;;A
2013;3614;2402;3691;45276;Andaluces;164.0;A
2013;3614;2402;3691;45354;Andaluces;;A
2013;3614;2402;3691;45576;Andaluces;6.0;A
2013;3614;2402;3691;45657;Andaluces;;A
2013;3614;2402;3691;45765;Andaluces;;A
2013;3614;2402;3691;45873;Andaluces;3.0;A
2013;3614;2402;3691;45980;Andaluces;8.0;A
2013;3614;2402;3691;45981;Andaluces;181.0;A
2013;3614;2402;3691;45984;Andaluces;27.0;A
2013;3614;2402;3691;46350;Andaluces;136.0;A
2013;3614;2402;3691;46352;Andaluces;;A
2013;3614;2402;3691;46351;Andaluces;344.0;A
2013;3614;2482;3691;45230;Andaluces;;A
2013;3614;2482;3691;45276;Andaluces;;A
2013;3614;2482;3691;45354;Andaluces;57.0;A
2013;3614;2482;3691;45576;Andaluces;;A
2013;3614;2482;3691;45657;Andaluces;;A
2013;3614;2482;3691;45765;Andaluces;;A
2013;3614;2482;3691;45873;Andaluces;;A
2013;3614;2482;3691;45980;Andaluces;4.0;A
