D_TEMPORAL_0;D_ESTADO_DATO_0;D_IASS_TIPOVENTAS_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2022-03;D;03;C01;Índice Empleo;106.0814663;M
2022-03;D;04;C01;Índice Empleo;112.36702203;M
2022-03;D;05;C01;Índice Empleo;96.681272839;M
2022-03;D;06;C01;Índice Empleo;125.28758807;M
2022-03;D;07;C01;Índice Empleo;109.84090628;M
2022-03;D;08;C01;Índice Empleo;107.23256027;M
2022-04;D;01;C01;Índice Empleo;107.62751657;M
2022-04;D;02;C01;Índice Empleo;105.04791217;M
2022-04;D;03;C01;Índice Empleo;109.74788667;M
2022-04;D;04;C01;Índice Empleo;113.28788449;M
2022-04;D;05;C01;Índice Empleo;106.88346257;M
2022-04;D;06;C01;Índice Empleo;125.32503142;M
2022-04;D;07;C01;Índice Empleo;109.67866088;M
2022-04;D;08;C01;Índice Empleo;107.97169077;M
2022-05;D;01;C01;Índice Empleo;108.57411005;M
2022-05;D;02;C01;Índice Empleo;105.05325319;M
2022-05;D;03;C01;Índice Empleo;111.45951303;M
2022-05;D;04;C01;Índice Empleo;113.95926572;M
2022-05;D;05;C01;Índice Empleo;110.19653406;M
2022-05;D;06;C01;Índice Empleo;125.94766704;M
2022-05;D;07;C01;Índice Empleo;109.5548762;M
2022-05;D;08;C01;Índice Empleo;109.91104887;M
2022-06;P;01;C01;Índice Empleo;108.73778339;M
2022-06;P;02;C01;Índice Empleo;104.68597991;M
2022-06;P;03;C01;Índice Empleo;112.05464655;M
2022-06;P;04;C01;Índice Empleo;114.46724366;M
2022-06;P;05;C01;Índice Empleo;110.47282773;M
2022-06;P;06;C01;Índice Empleo;127.08000699;M
2022-06;P;07;C01;Índice Empleo;110.39246251;M
2022-06;P;08;C01;Índice Empleo;110.69983684;M
2022-07;P;01;C01;Índice Empleo;108.28460447;M
2022-07;P;02;C01;Índice Empleo;103.46064628;M
2022-07;P;03;C01;Índice Empleo;112.22878328;M
2022-07;P;04;C01;Índice Empleo;113.64825584;M
2022-07;P;05;C01;Índice Empleo;111.36216319;M
2022-07;P;06;C01;Índice Empleo;128.16774186;M
2022-07;P;07;C01;Índice Empleo;111.58444713;M
2022-07;P;08;C01;Índice Empleo;109.78796622;M
2022-08;P;01;C01;Índice Empleo;107.86187831;M
2022-08;P;02;C01;Índice Empleo;103.00416415;M
2022-08;P;03;C01;Índice Empleo;111.83339027;M
2022-08;P;04;C01;Índice Empleo;112.9541466;M
2022-08;P;05;C01;Índice Empleo;111.8133946;M
2022-08;P;06;C01;Índice Empleo;129.26262737;M
2022-08;P;07;C01;Índice Empleo;110.59694342;M
2022-08;P;08;C01;Índice Empleo;108.57156941;M
2005-01;D;01;C01;Índice Empleo. Tasa interanual;;M
2005-01;D;02;C01;Índice Empleo. Tasa interanual;;M
2005-01;D;03;C01;Índice Empleo. Tasa interanual;;M
2005-01;D;04;C01;Índice Empleo. Tasa interanual;;M
2005-01;D;05;C01;Índice Empleo. Tasa interanual;;M
2005-01;D;06;C01;Índice Empleo. Tasa interanual;;M
2005-01;D;07;C01;Índice Empleo. Tasa interanual;;M
2005-01;D;08;C01;Índice Empleo. Tasa interanual;;M
2005-02;D;01;C01;Índice Empleo. Tasa interanual;;M
2005-02;D;02;C01;Índice Empleo. Tasa interanual;;M
2005-02;D;03;C01;Índice Empleo. Tasa interanual;;M
2005-02;D;04;C01;Índice Empleo. Tasa interanual;;M
2005-02;D;05;C01;Índice Empleo. Tasa interanual;;M
2005-02;D;06;C01;Índice Empleo. Tasa interanual;;M
2005-02;D;07;C01;Índice Empleo. Tasa interanual;;M
2005-02;D;08;C01;Índice Empleo. Tasa interanual;;M
2005-03;D;01;C01;Índice Empleo. Tasa interanual;;M
2005-03;D;02;C01;Índice Empleo. Tasa interanual;;M
2005-03;D;03;C01;Índice Empleo. Tasa interanual;;M
2005-03;D;04;C01;Índice Empleo. Tasa interanual;;M
2005-03;D;05;C01;Índice Empleo. Tasa interanual;;M
2005-03;D;06;C01;Índice Empleo. Tasa interanual;;M
2005-03;D;07;C01;Índice Empleo. Tasa interanual;;M
2005-03;D;08;C01;Índice Empleo. Tasa interanual;;M
2005-04;D;01;C01;Índice Empleo. Tasa interanual;;M
2005-04;D;02;C01;Índice Empleo. Tasa interanual;;M
2005-04;D;03;C01;Índice Empleo. Tasa interanual;;M
2005-04;D;04;C01;Índice Empleo. Tasa interanual;;M
2005-04;D;05;C01;Índice Empleo. Tasa interanual;;M
2005-04;D;06;C01;Índice Empleo. Tasa interanual;;M
2005-04;D;07;C01;Índice Empleo. Tasa interanual;;M
2005-04;D;08;C01;Índice Empleo. Tasa interanual;;M
2005-05;D;01;C01;Índice Empleo. Tasa interanual;;M
2005-05;D;02;C01;Índice Empleo. Tasa interanual;;M
2005-05;D;03;C01;Índice Empleo. Tasa interanual;;M
2005-05;D;04;C01;Índice Empleo. Tasa interanual;;M
2005-05;D;05;C01;Índice Empleo. Tasa interanual;;M
2005-05;D;06;C01;Índice Empleo. Tasa interanual;;M
2005-05;D;07;C01;Índice Empleo. Tasa interanual;;M
2005-05;D;08;C01;Índice Empleo. Tasa interanual;;M
2005-06;D;01;C01;Índice Empleo. Tasa interanual;;M
2005-06;D;02;C01;Índice Empleo. Tasa interanual;;M
2005-06;D;03;C01;Índice Empleo. Tasa interanual;;M
2005-06;D;04;C01;Índice Empleo. Tasa interanual;;M
2005-06;D;05;C01;Índice Empleo. Tasa interanual;;M
2005-06;D;06;C01;Índice Empleo. Tasa interanual;;M
2005-06;D;07;C01;Índice Empleo. Tasa interanual;;M
2005-06;D;08;C01;Índice Empleo. Tasa interanual;;M
2005-07;D;01;C01;Índice Empleo. Tasa interanual;;M
2005-07;D;02;C01;Índice Empleo. Tasa interanual;;M
2005-07;D;03;C01;Índice Empleo. Tasa interanual;;M
2005-07;D;04;C01;Índice Empleo. Tasa interanual;;M
2005-07;D;05;C01;Índice Empleo. Tasa interanual;;M
2005-07;D;06;C01;Índice Empleo. Tasa interanual;;M
2005-07;D;07;C01;Índice Empleo. Tasa interanual;;M
2005-07;D;08;C01;Índice Empleo. Tasa interanual;;M
2005-08;D;01;C01;Índice Empleo. Tasa interanual;;M
2005-08;D;02;C01;Índice Empleo. Tasa interanual;;M
2005-08;D;03;C01;Índice Empleo. Tasa interanual;;M
2005-08;D;04;C01;Índice Empleo. Tasa interanual;;M
2005-08;D;05;C01;Índice Empleo. Tasa interanual;;M
2005-08;D;06;C01;Índice Empleo. Tasa interanual;;M
2005-08;D;07;C01;Índice Empleo. Tasa interanual;;M
2005-08;D;08;C01;Índice Empleo. Tasa interanual;;M
2005-09;D;01;C01;Índice Empleo. Tasa interanual;;M
2005-09;D;02;C01;Índice Empleo. Tasa interanual;;M
2005-09;D;03;C01;Índice Empleo. Tasa interanual;;M
2005-09;D;04;C01;Índice Empleo. Tasa interanual;;M
2005-09;D;05;C01;Índice Empleo. Tasa interanual;;M
2005-09;D;06;C01;Índice Empleo. Tasa interanual;;M
2005-09;D;07;C01;Índice Empleo. Tasa interanual;;M
2005-09;D;08;C01;Índice Empleo. Tasa interanual;;M
2005-10;D;01;C01;Índice Empleo. Tasa interanual;;M
2005-10;D;02;C01;Índice Empleo. Tasa interanual;;M
2005-10;D;03;C01;Índice Empleo. Tasa interanual;;M
2005-10;D;04;C01;Índice Empleo. Tasa interanual;;M
2005-10;D;05;C01;Índice Empleo. Tasa interanual;;M
2005-10;D;06;C01;Índice Empleo. Tasa interanual;;M
2005-10;D;07;C01;Índice Empleo. Tasa interanual;;M
2005-10;D;08;C01;Índice Empleo. Tasa interanual;;M
2005-11;D;01;C01;Índice Empleo. Tasa interanual;;M
2005-11;D;02;C01;Índice Empleo. Tasa interanual;;M
2005-11;D;03;C01;Índice Empleo. Tasa interanual;;M
2005-11;D;04;C01;Índice Empleo. Tasa interanual;;M
2005-11;D;05;C01;Índice Empleo. Tasa interanual;;M
2005-11;D;06;C01;Índice Empleo. Tasa interanual;;M
2005-11;D;07;C01;Índice Empleo. Tasa interanual;;M
2005-11;D;08;C01;Índice Empleo. Tasa interanual;;M
2005-12;D;01;C01;Índice Empleo. Tasa interanual;;M
2005-12;D;02;C01;Índice Empleo. Tasa interanual;;M
2005-12;D;03;C01;Índice Empleo. Tasa interanual;;M
2005-12;D;04;C01;Índice Empleo. Tasa interanual;;M
2005-12;D;05;C01;Índice Empleo. Tasa interanual;;M
2005-12;D;06;C01;Índice Empleo. Tasa interanual;;M
2005-12;D;07;C01;Índice Empleo. Tasa interanual;;M
2005-12;D;08;C01;Índice Empleo. Tasa interanual;;M
2006-01;D;01;C01;Índice Empleo. Tasa interanual;1.759621975;M
2006-01;D;02;C01;Índice Empleo. Tasa interanual;0.88563404;M
2006-01;D;03;C01;Índice Empleo. Tasa interanual;2.569172946;M
2006-01;D;04;C01;Índice Empleo. Tasa interanual;3.134937858;M
2006-01;D;05;C01;Índice Empleo. Tasa interanual;1.537144826;M
2006-01;D;06;C01;Índice Empleo. Tasa interanual;2.593983003;M
2006-01;D;07;C01;Índice Empleo. Tasa interanual;5.52020534;M
2006-01;D;08;C01;Índice Empleo. Tasa interanual;0.878506094;M
2006-02;D;01;C01;Índice Empleo. Tasa interanual;1.982787675;M
2006-02;D;02;C01;Índice Empleo. Tasa interanual;0.82571017;M
2006-02;D;03;C01;Índice Empleo. Tasa interanual;3.048014563;M
2006-02;D;04;C01;Índice Empleo. Tasa interanual;3.097671801;M
2006-02;D;05;C01;Índice Empleo. Tasa interanual;2.674129354;M
2006-02;D;06;C01;Índice Empleo. Tasa interanual;2.521323429;M
2006-02;D;07;C01;Índice Empleo. Tasa interanual;3.845669168;M
2006-02;D;08;C01;Índice Empleo. Tasa interanual;2.946842332;M
2006-03;D;01;C01;Índice Empleo. Tasa interanual;1.963617754;M
2006-03;D;02;C01;Índice Empleo. Tasa interanual;0.626786495;M
2006-03;D;03;C01;Índice Empleo. Tasa interanual;3.186484536;M
2006-03;D;04;C01;Índice Empleo. Tasa interanual;2.751603897;M
2006-03;D;05;C01;Índice Empleo. Tasa interanual;2.762871282;M
2006-03;D;06;C01;Índice Empleo. Tasa interanual;2.127995026;M
2006-03;D;07;C01;Índice Empleo. Tasa interanual;5.69070278;M
2006-03;D;08;C01;Índice Empleo. Tasa interanual;2.263015828;M
2006-04;D;01;C01;Índice Empleo. Tasa interanual;1.710735372;M
2006-04;D;02;C01;Índice Empleo. Tasa interanual;0.777366903;M
2006-04;D;03;C01;Índice Empleo. Tasa interanual;2.550473143;M
2006-04;D;04;C01;Índice Empleo. Tasa interanual;1.71654115;M
2006-04;D;05;C01;Índice Empleo. Tasa interanual;3.232293352;M
2006-04;D;06;C01;Índice Empleo. Tasa interanual;1.586020097;M
2006-04;D;07;C01;Índice Empleo. Tasa interanual;4.17229525;M
2006-04;D;08;C01;Índice Empleo. Tasa interanual;1.185055078;M
2006-05;D;01;C01;Índice Empleo. Tasa interanual;1.916006308;M
2006-05;D;02;C01;Índice Empleo. Tasa interanual;0.895138341;M
2006-05;D;03;C01;Índice Empleo. Tasa interanual;2.826582976;M
2006-05;D;04;C01;Índice Empleo. Tasa interanual;1.379735262;M
2006-05;D;05;C01;Índice Empleo. Tasa interanual;2.248573424;M
2006-05;D;06;C01;Índice Empleo. Tasa interanual;1.554080139;M
2006-05;D;07;C01;Índice Empleo. Tasa interanual;5.093174841;M
2006-05;D;08;C01;Índice Empleo. Tasa interanual;3.392336774;M
2006-06;D;01;C01;Índice Empleo. Tasa interanual;1.699395899;M
2006-06;D;02;C01;Índice Empleo. Tasa interanual;0.419024436;M
2006-06;D;03;C01;Índice Empleo. Tasa interanual;2.824682937;M
2006-06;D;04;C01;Índice Empleo. Tasa interanual;2.121354956;M
2006-06;D;05;C01;Índice Empleo. Tasa interanual;2.623235479;M
2006-06;D;06;C01;Índice Empleo. Tasa interanual;-1.15141989;M
2006-06;D;07;C01;Índice Empleo. Tasa interanual;6.193999607;M
2006-06;D;08;C01;Índice Empleo. Tasa interanual;1.760143867;M
2006-07;D;01;C01;Índice Empleo. Tasa interanual;2.090385005;M
2006-07;D;02;C01;Índice Empleo. Tasa interanual;1.193299159;M
2006-07;D;03;C01;Índice Empleo. Tasa interanual;2.859387315;M
2006-07;D;04;C01;Índice Empleo. Tasa interanual;1.476989278;M
2006-07;D;05;C01;Índice Empleo. Tasa interanual;1.853631717;M
2006-07;D;06;C01;Índice Empleo. Tasa interanual;0.993901948;M
2006-07;D;07;C01;Índice Empleo. Tasa interanual;6.436497963;M
2006-07;D;08;C01;Índice Empleo. Tasa interanual;3.049631414;M
2006-08;D;01;C01;Índice Empleo. Tasa interanual;2.051186805;M
2006-08;D;02;C01;Índice Empleo. Tasa interanual;0.742009931;M
2006-08;D;03;C01;Índice Empleo. Tasa interanual;3.176522733;M
2006-08;D;04;C01;Índice Empleo. Tasa interanual;1.498919338;M
2006-08;D;05;C01;Índice Empleo. Tasa interanual;2.788327077;M
2006-08;D;06;C01;Índice Empleo. Tasa interanual;0.916277602;M
2006-08;D;07;C01;Índice Empleo. Tasa interanual;6.391787282;M
2006-08;D;08;C01;Índice Empleo. Tasa interanual;3.118694136;M
2006-09;D;01;C01;Índice Empleo. Tasa interanual;1.316466735;M
2006-09;D;02;C01;Índice Empleo. Tasa interanual;0.091439642;M
2006-09;D;03;C01;Índice Empleo. Tasa interanual;2.368431588;M
2006-09;D;04;C01;Índice Empleo. Tasa interanual;1.98728247;M
2006-09;D;05;C01;Índice Empleo. Tasa interanual;0.860092365;M
2006-09;D;06;C01;Índice Empleo. Tasa interanual;1.96145164;M
2006-09;D;07;C01;Índice Empleo. Tasa interanual;5.901945315;M
2006-09;D;08;C01;Índice Empleo. Tasa interanual;2.041910021;M
2006-10;D;01;C01;Índice Empleo. Tasa interanual;2.06614975;M
2006-10;D;02;C01;Índice Empleo. Tasa interanual;0.542799063;M
2006-10;D;03;C01;Índice Empleo. Tasa interanual;3.413554194;M
2006-10;D;04;C01;Índice Empleo. Tasa interanual;2.288111986;M
2006-10;D;05;C01;Índice Empleo. Tasa interanual;3.018352975;M
2006-10;D;06;C01;Índice Empleo. Tasa interanual;1.410454667;M
2006-10;D;07;C01;Índice Empleo. Tasa interanual;6.488304101;M
2006-10;D;08;C01;Índice Empleo. Tasa interanual;2.860694657;M
2006-11;D;01;C01;Índice Empleo. Tasa interanual;2.332393994;M
2006-11;D;02;C01;Índice Empleo. Tasa interanual;1.257665608;M
2006-11;D;03;C01;Índice Empleo. Tasa interanual;3.304908816;M
2006-11;D;04;C01;Índice Empleo. Tasa interanual;2.576972997;M
2006-11;D;05;C01;Índice Empleo. Tasa interanual;1.880114754;M
2006-11;D;06;C01;Índice Empleo. Tasa interanual;1.904829908;M
2006-11;D;07;C01;Índice Empleo. Tasa interanual;6.765016106;M
2006-11;D;08;C01;Índice Empleo. Tasa interanual;3.30189365;M
2006-12;D;01;C01;Índice Empleo. Tasa interanual;2.29313058;M
2006-12;D;02;C01;Índice Empleo. Tasa interanual;1.395740194;M
2006-12;D;03;C01;Índice Empleo. Tasa interanual;3.09376691;M
2006-12;D;04;C01;Índice Empleo. Tasa interanual;2.075583731;M
2006-12;D;05;C01;Índice Empleo. Tasa interanual;0.839991268;M
2006-12;D;06;C01;Índice Empleo. Tasa interanual;3.634240447;M
2006-12;D;07;C01;Índice Empleo. Tasa interanual;6.787775905;M
2006-12;D;08;C01;Índice Empleo. Tasa interanual;3.843953869;M
2007-01;D;01;C01;Índice Empleo. Tasa interanual;3.52535341;M
2007-01;D;02;C01;Índice Empleo. Tasa interanual;2.727444867;M
2007-01;D;03;C01;Índice Empleo. Tasa interanual;4.252303071;M
2007-01;D;04;C01;Índice Empleo. Tasa interanual;1.250391915;M
2007-01;D;05;C01;Índice Empleo. Tasa interanual;2.052514373;M
2007-01;D;06;C01;Índice Empleo. Tasa interanual;4.648897001;M
2007-01;D;07;C01;Índice Empleo. Tasa interanual;6.582551194;M
2007-01;D;08;C01;Índice Empleo. Tasa interanual;8.399539256;M
2007-02;D;01;C01;Índice Empleo. Tasa interanual;3.45097889;M
2007-02;D;02;C01;Índice Empleo. Tasa interanual;2.338638865;M
2007-02;D;03;C01;Índice Empleo. Tasa interanual;4.452935468;M
2007-02;D;04;C01;Índice Empleo. Tasa interanual;2.038597386;M
2007-02;D;05;C01;Índice Empleo. Tasa interanual;1.367685704;M
2007-02;D;06;C01;Índice Empleo. Tasa interanual;5.113883008;M
2007-02;D;07;C01;Índice Empleo. Tasa interanual;7.014060569;M
2007-02;D;08;C01;Índice Empleo. Tasa interanual;8.994662608;M
2007-03;D;01;C01;Índice Empleo. Tasa interanual;3.767544116;M
2007-03;D;02;C01;Índice Empleo. Tasa interanual;2.579312656;M
2007-03;D;03;C01;Índice Empleo. Tasa interanual;4.827516111;M
2007-03;D;04;C01;Índice Empleo. Tasa interanual;2.241521678;M
2007-03;D;05;C01;Índice Empleo. Tasa interanual;1.865033854;M
2007-03;D;06;C01;Índice Empleo. Tasa interanual;5.281366139;M
2007-03;D;07;C01;Índice Empleo. Tasa interanual;6.216887133;M
2007-03;D;08;C01;Índice Empleo. Tasa interanual;10.481973053;M
2007-04;D;01;C01;Índice Empleo. Tasa interanual;3.438736345;M
2007-04;D;02;C01;Índice Empleo. Tasa interanual;2.21238225;M
2007-04;D;03;C01;Índice Empleo. Tasa interanual;4.522992235;M
2007-04;D;04;C01;Índice Empleo. Tasa interanual;2.849640466;M
2007-04;D;05;C01;Índice Empleo. Tasa interanual;1.28209677;M
2007-04;D;06;C01;Índice Empleo. Tasa interanual;5.515170263;M
2007-04;D;07;C01;Índice Empleo. Tasa interanual;5.501378929;M
2007-04;D;08;C01;Índice Empleo. Tasa interanual;9.92163361;M
2007-05;D;01;C01;Índice Empleo. Tasa interanual;3.295929714;M
2007-05;D;02;C01;Índice Empleo. Tasa interanual;2.327442361;M
2007-05;D;03;C01;Índice Empleo. Tasa interanual;4.14355855;M
2007-05;D;04;C01;Índice Empleo. Tasa interanual;3.581488561;M
2007-05;D;05;C01;Índice Empleo. Tasa interanual;1.85591459;M
2007-05;D;06;C01;Índice Empleo. Tasa interanual;6.733004812;M
2007-05;D;07;C01;Índice Empleo. Tasa interanual;2.594093727;M
2007-05;D;08;C01;Índice Empleo. Tasa interanual;8.866057503;M
2007-06;D;01;C01;Índice Empleo. Tasa interanual;3.196006664;M
2007-06;D;02;C01;Índice Empleo. Tasa interanual;2.626355789;M
2007-06;D;03;C01;Índice Empleo. Tasa interanual;3.68494573;M
2007-06;D;04;C01;Índice Empleo. Tasa interanual;3.609434691;M
2007-06;D;05;C01;Índice Empleo. Tasa interanual;0.449600525;M
2007-06;D;06;C01;Índice Empleo. Tasa interanual;8.906874378;M
2007-06;D;07;C01;Índice Empleo. Tasa interanual;2.693112069;M
2007-06;D;08;C01;Índice Empleo. Tasa interanual;8.358806939;M
2007-07;D;01;C01;Índice Empleo. Tasa interanual;3.172727376;M
2007-07;D;02;C01;Índice Empleo. Tasa interanual;1.717198415;M
2007-07;D;03;C01;Índice Empleo. Tasa interanual;4.400229711;M
2007-07;D;04;C01;Índice Empleo. Tasa interanual;4.419787407;M
2007-07;D;05;C01;Índice Empleo. Tasa interanual;1.250101503;M
2007-07;D;06;C01;Índice Empleo. Tasa interanual;8.590013393;M
2007-07;D;07;C01;Índice Empleo. Tasa interanual;5.958848482;M
2007-07;D;08;C01;Índice Empleo. Tasa interanual;6.879650245;M
2007-08;D;01;C01;Índice Empleo. Tasa interanual;3.743439822;M
2007-08;D;02;C01;Índice Empleo. Tasa interanual;2.879147684;M
2007-08;D;03;C01;Índice Empleo. Tasa interanual;4.468834148;M
2007-08;D;04;C01;Índice Empleo. Tasa interanual;4.077451212;M
2007-08;D;05;C01;Índice Empleo. Tasa interanual;1.236627424;M
2007-08;D;06;C01;Índice Empleo. Tasa interanual;9.715857739;M
2007-08;D;07;C01;Índice Empleo. Tasa interanual;4.482558659;M
2007-08;D;08;C01;Índice Empleo. Tasa interanual;8.798817973;M
2007-09;D;01;C01;Índice Empleo. Tasa interanual;3.416282946;M
2007-09;D;02;C01;Índice Empleo. Tasa interanual;3.03309514;M
2007-09;D;03;C01;Índice Empleo. Tasa interanual;3.738017804;M
2007-09;D;04;C01;Índice Empleo. Tasa interanual;2.962556217;M
2007-09;D;05;C01;Índice Empleo. Tasa interanual;1.81648456;M
2007-09;D;06;C01;Índice Empleo. Tasa interanual;10.161912056;M
2007-09;D;07;C01;Índice Empleo. Tasa interanual;4.559573215;M
2007-09;D;08;C01;Índice Empleo. Tasa interanual;5.180146382;M
2007-10;D;01;C01;Índice Empleo. Tasa interanual;3.387058161;M
2007-10;D;02;C01;Índice Empleo. Tasa interanual;3.942341471;M
2007-10;D;03;C01;Índice Empleo. Tasa interanual;2.909544066;M
2007-10;D;04;C01;Índice Empleo. Tasa interanual;2.482020223;M
2007-10;D;05;C01;Índice Empleo. Tasa interanual;0.56898024;M
2007-10;D;06;C01;Índice Empleo. Tasa interanual;7.813084759;M
2007-10;D;07;C01;Índice Empleo. Tasa interanual;3.344168702;M
2007-10;D;08;C01;Índice Empleo. Tasa interanual;5.225572262;M
2007-11;D;01;C01;Índice Empleo. Tasa interanual;3.016768093;M
2007-11;D;02;C01;Índice Empleo. Tasa interanual;2.86623648;M
2007-11;D;03;C01;Índice Empleo. Tasa interanual;3.150283751;M
2007-11;D;04;C01;Índice Empleo. Tasa interanual;1.700782971;M
2007-11;D;05;C01;Índice Empleo. Tasa interanual;1.437812212;M
2007-11;D;06;C01;Índice Empleo. Tasa interanual;7.736502928;M
2007-11;D;07;C01;Índice Empleo. Tasa interanual;3.19492746;M
2007-11;D;08;C01;Índice Empleo. Tasa interanual;5.919349261;M
2007-12;D;01;C01;Índice Empleo. Tasa interanual;2.030313714;M
2007-12;D;02;C01;Índice Empleo. Tasa interanual;1.827254749;M
2007-12;D;03;C01;Índice Empleo. Tasa interanual;2.20849551;M
2007-12;D;04;C01;Índice Empleo. Tasa interanual;2.655903616;M
2007-12;D;05;C01;Índice Empleo. Tasa interanual;2.29345057;M
2007-12;D;06;C01;Índice Empleo. Tasa interanual;6.234223728;M
2007-12;D;07;C01;Índice Empleo. Tasa interanual;2.512520565;M
2007-12;D;08;C01;Índice Empleo. Tasa interanual;0.634681948;M
2008-01;D;01;C01;Índice Empleo. Tasa interanual;2.586180857;M
2008-01;D;02;C01;Índice Empleo. Tasa interanual;1.323752321;M
2008-01;D;03;C01;Índice Empleo. Tasa interanual;3.719517302;M
2008-01;D;04;C01;Índice Empleo. Tasa interanual;2.84989122;M
2008-01;D;05;C01;Índice Empleo. Tasa interanual;0.458305131;M
2008-01;D;06;C01;Índice Empleo. Tasa interanual;5.715962171;M
2008-01;D;07;C01;Índice Empleo. Tasa interanual;2.70852998;M
2008-01;D;08;C01;Índice Empleo. Tasa interanual;9.522877957;M
2008-02;D;01;C01;Índice Empleo. Tasa interanual;2.919063598;M
2008-02;D;02;C01;Índice Empleo. Tasa interanual;2.062785607;M
2008-02;D;03;C01;Índice Empleo. Tasa interanual;3.6747561;M
2008-02;D;04;C01;Índice Empleo. Tasa interanual;1.002889953;M
2008-02;D;05;C01;Índice Empleo. Tasa interanual;0.459705341;M
2008-02;D;06;C01;Índice Empleo. Tasa interanual;6.345513675;M
2008-02;D;07;C01;Índice Empleo. Tasa interanual;5.236349374;M
2008-02;D;08;C01;Índice Empleo. Tasa interanual;8.656275177;M
2008-03;D;01;C01;Índice Empleo. Tasa interanual;2.583323792;M
2008-03;D;02;C01;Índice Empleo. Tasa interanual;1.826418098;M
2008-03;D;03;C01;Índice Empleo. Tasa interanual;3.244047064;M
2008-03;D;04;C01;Índice Empleo. Tasa interanual;1.032996108;M
2008-03;D;05;C01;Índice Empleo. Tasa interanual;0.443223155;M
2008-03;D;06;C01;Índice Empleo. Tasa interanual;5.665616066;M
2008-03;D;07;C01;Índice Empleo. Tasa interanual;4.386295273;M
2008-03;D;08;C01;Índice Empleo. Tasa interanual;7.619702822;M
2008-04;D;01;C01;Índice Empleo. Tasa interanual;2.055387506;M
2008-04;D;02;C01;Índice Empleo. Tasa interanual;1.732725323;M
2008-04;D;03;C01;Índice Empleo. Tasa interanual;2.334356319;M
2008-04;D;04;C01;Índice Empleo. Tasa interanual;1.25381289;M
2008-04;D;05;C01;Índice Empleo. Tasa interanual;-1.156468396;M
2008-04;D;06;C01;Índice Empleo. Tasa interanual;4.468027498;M
2008-04;D;07;C01;Índice Empleo. Tasa interanual;4.43072772;M
2008-04;D;08;C01;Índice Empleo. Tasa interanual;5.838908673;M
2008-05;D;01;C01;Índice Empleo. Tasa interanual;2.02354795;M
2008-05;D;02;C01;Índice Empleo. Tasa interanual;1.857567798;M
2008-05;D;03;C01;Índice Empleo. Tasa interanual;2.166282043;M
2008-05;D;04;C01;Índice Empleo. Tasa interanual;0.63876803;M
2008-05;D;05;C01;Índice Empleo. Tasa interanual;-0.278190373;M
2008-05;D;06;C01;Índice Empleo. Tasa interanual;2.83401925;M
2008-05;D;07;C01;Índice Empleo. Tasa interanual;4.608262388;M
2008-05;D;08;C01;Índice Empleo. Tasa interanual;4.679115036;M
2008-06;D;01;C01;Índice Empleo. Tasa interanual;1.920642273;M
2008-06;D;02;C01;Índice Empleo. Tasa interanual;1.534003229;M
2008-06;D;03;C01;Índice Empleo. Tasa interanual;2.249111627;M
2008-06;D;04;C01;Índice Empleo. Tasa interanual;0.495325199;M
2008-06;D;05;C01;Índice Empleo. Tasa interanual;-0.688836691;M
2008-06;D;06;C01;Índice Empleo. Tasa interanual;2.090005525;M
2008-06;D;07;C01;Índice Empleo. Tasa interanual;4.990108664;M
2008-06;D;08;C01;Índice Empleo. Tasa interanual;5.642820691;M
2008-07;D;01;C01;Índice Empleo. Tasa interanual;1.052093696;M
2008-07;D;02;C01;Índice Empleo. Tasa interanual;1.338453716;M
2008-07;D;03;C01;Índice Empleo. Tasa interanual;0.816801894;M
2008-07;D;04;C01;Índice Empleo. Tasa interanual;-0.522288873;M
2008-07;D;05;C01;Índice Empleo. Tasa interanual;-2.603267197;M
2008-07;D;06;C01;Índice Empleo. Tasa interanual;1.026052434;M
2008-07;D;07;C01;Índice Empleo. Tasa interanual;1.178490687;M
2008-07;D;08;C01;Índice Empleo. Tasa interanual;6.759215882;M
2008-08;D;01;C01;Índice Empleo. Tasa interanual;-0.516961129;M
2008-08;D;02;C01;Índice Empleo. Tasa interanual;-0.218661364;M
2008-08;D;03;C01;Índice Empleo. Tasa interanual;-0.76351231;M
2008-08;D;04;C01;Índice Empleo. Tasa interanual;-1.050332742;M
2008-08;D;05;C01;Índice Empleo. Tasa interanual;-4.309023133;M
2008-08;D;06;C01;Índice Empleo. Tasa interanual;0.127409266;M
2008-08;D;07;C01;Índice Empleo. Tasa interanual;1.932403932;M
2008-08;D;08;C01;Índice Empleo. Tasa interanual;2.12068098;M
2008-09;D;01;C01;Índice Empleo. Tasa interanual;-0.729852992;M
2008-09;D;02;C01;Índice Empleo. Tasa interanual;-0.458563605;M
2008-09;D;03;C01;Índice Empleo. Tasa interanual;-0.956087068;M
2008-09;D;04;C01;Índice Empleo. Tasa interanual;-1.644236183;M
2008-09;D;05;C01;Índice Empleo. Tasa interanual;-4.490221422;M
2008-09;D;06;C01;Índice Empleo. Tasa interanual;-1.593948239;M
2008-09;D;07;C01;Índice Empleo. Tasa interanual;2.404614548;M
2008-09;D;08;C01;Índice Empleo. Tasa interanual;1.896148333;M
2008-10;D;01;C01;Índice Empleo. Tasa interanual;-1.688328966;M
2008-10;D;02;C01;Índice Empleo. Tasa interanual;-2.102649378;M
2008-10;D;03;C01;Índice Empleo. Tasa interanual;-1.328459724;M
