D_TEMPORAL_0;D_ESTADO_DATO_0;D_IASS_TIPOVENTAS_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2015-04;40123;61759;3143;Índice Cifra de Negocio;90.252449193;M
2015-04;40123;61760;3143;Índice Cifra de Negocio;96.151446724;M
2015-05;40123;61753;3143;Índice Cifra de Negocio;101.014274883;M
2015-05;40123;61754;3143;Índice Cifra de Negocio;100.150286647;M
2015-05;40123;61755;3143;Índice Cifra de Negocio;103.099986233;M
2015-05;40123;61756;3143;Índice Cifra de Negocio;106.617028789;M
2015-05;40123;61757;3143;Índice Cifra de Negocio;103.121727666;M
2015-05;40123;61758;3143;Índice Cifra de Negocio;99.108533129;M
2015-05;40123;61759;3143;Índice Cifra de Negocio;101.307843978;M
2015-05;40123;61760;3143;Índice Cifra de Negocio;100.172694624;M
2015-06;40123;61753;3143;Índice Cifra de Negocio;103.50355927;M
2015-06;40123;61754;3143;Índice Cifra de Negocio;102.982146107;M
2015-06;40123;61755;3143;Índice Cifra de Negocio;104.762277045;M
2015-06;40123;61756;3143;Índice Cifra de Negocio;103.002045842;M
2015-06;40123;61757;3143;Índice Cifra de Negocio;108.454110287;M
2015-06;40123;61758;3143;Índice Cifra de Negocio;100.851419631;M
2015-06;40123;61759;3143;Índice Cifra de Negocio;100.811021513;M
2015-06;40123;61760;3143;Índice Cifra de Negocio;111.823673315;M
2015-07;40123;61753;3143;Índice Cifra de Negocio;108.598294444;M
2015-07;40123;61754;3143;Índice Cifra de Negocio;105.883545352;M
2015-07;40123;61755;3143;Índice Cifra de Negocio;115.151836207;M
2015-07;40123;61756;3143;Índice Cifra de Negocio;105.9683449;M
2015-07;40123;61757;3143;Índice Cifra de Negocio;133.556527173;M
2015-07;40123;61758;3143;Índice Cifra de Negocio;100.68937656;M
2015-07;40123;61759;3143;Índice Cifra de Negocio;111.660881263;M
2015-07;40123;61760;3143;Índice Cifra de Negocio;124.110559107;M
2015-08;40123;61753;3143;Índice Cifra de Negocio;97.064176659;M
2015-08;40123;61754;3143;Índice Cifra de Negocio;92.741973168;M
2015-08;40123;61755;3143;Índice Cifra de Negocio;107.498194735;M
2015-08;40123;61756;3143;Índice Cifra de Negocio;93.367786194;M
2015-08;40123;61757;3143;Índice Cifra de Negocio;145.965237517;M
2015-08;40123;61758;3143;Índice Cifra de Negocio;91.153911637;M
2015-08;40123;61759;3143;Índice Cifra de Negocio;84.539762862;M
2015-08;40123;61760;3143;Índice Cifra de Negocio;116.502559527;M
2015-09;40123;61753;3143;Índice Cifra de Negocio;99.224677994;M
2015-09;40123;61754;3143;Índice Cifra de Negocio;97.27633075;M
2015-09;40123;61755;3143;Índice Cifra de Negocio;103.928086892;M
2015-09;40123;61756;3143;Índice Cifra de Negocio;98.255999339;M
2015-09;40123;61757;3143;Índice Cifra de Negocio;114.831983379;M
2015-09;40123;61758;3143;Índice Cifra de Negocio;101.203131925;M
2015-09;40123;61759;3143;Índice Cifra de Negocio;96.05475767;M
2015-09;40123;61760;3143;Índice Cifra de Negocio;110.766857549;M
2015-10;40123;61753;3143;Índice Cifra de Negocio;100.803855996;M
2015-10;40123;61754;3143;Índice Cifra de Negocio;99.114869669;M
2015-10;40123;61755;3143;Índice Cifra de Negocio;104.881154511;M
2015-10;40123;61756;3143;Índice Cifra de Negocio;104.809219488;M
2015-10;40123;61757;3143;Índice Cifra de Negocio;100.542078637;M
2015-10;40123;61758;3143;Índice Cifra de Negocio;105.284222003;M
2015-10;40123;61759;3143;Índice Cifra de Negocio;113.425929496;M
2015-10;40123;61760;3143;Índice Cifra de Negocio;102.344332479;M
2015-11;40123;61753;3143;Índice Cifra de Negocio;97.118390499;M
2015-11;40123;61754;3143;Índice Cifra de Negocio;98.290884905;M
2015-11;40123;61755;3143;Índice Cifra de Negocio;94.287929636;M
2015-11;40123;61756;3143;Índice Cifra de Negocio;98.839867575;M
2015-11;40123;61757;3143;Índice Cifra de Negocio;81.193065953;M
2015-11;40123;61758;3143;Índice Cifra de Negocio;104.98233404;M
2015-11;40123;61759;3143;Índice Cifra de Negocio;98.172359227;M
2015-11;40123;61760;3143;Índice Cifra de Negocio;91.175158932;M
2015-12;40123;61753;3143;Índice Cifra de Negocio;111.998456105;M
2015-12;40123;61754;3143;Índice Cifra de Negocio;115.214880082;M
2015-12;40123;61755;3143;Índice Cifra de Negocio;104.233845759;M
2015-12;40123;61756;3143;Índice Cifra de Negocio;104.105541111;M
2015-12;40123;61757;3143;Índice Cifra de Negocio;88.233997939;M
2015-12;40123;61758;3143;Índice Cifra de Negocio;116.392317799;M
2015-12;40123;61759;3143;Índice Cifra de Negocio;126.175157334;M
2015-12;40123;61760;3143;Índice Cifra de Negocio;94.722569358;M
2016-01;40123;61753;3143;Índice Cifra de Negocio;93.187732086;M
2016-01;40123;61754;3143;Índice Cifra de Negocio;95.870036176;M
2016-01;40123;61755;3143;Índice Cifra de Negocio;86.71155231;M
2016-01;40123;61756;3143;Índice Cifra de Negocio;96.717301874;M
2016-01;40123;61757;3143;Índice Cifra de Negocio;76.494777011;M
2016-01;40123;61758;3143;Índice Cifra de Negocio;96.522381126;M
2016-01;40123;61759;3143;Índice Cifra de Negocio;73.688290792;M
2016-01;40123;61760;3143;Índice Cifra de Negocio;84.778303647;M
2016-02;40123;61753;3143;Índice Cifra de Negocio;93.595592305;M
2016-02;40123;61754;3143;Índice Cifra de Negocio;94.324027518;M
2016-02;40123;61755;3143;Índice Cifra de Negocio;92.146339324;M
2016-02;40123;61756;3143;Índice Cifra de Negocio;100.258747282;M
2016-02;40123;61757;3143;Índice Cifra de Negocio;80.35268459;M
2016-02;40123;61758;3143;Índice Cifra de Negocio;99.892259678;M
2016-02;40123;61759;3143;Índice Cifra de Negocio;88.144336313;M
2016-02;40123;61760;3143;Índice Cifra de Negocio;89.310150584;M
2016-03;40123;61753;3143;Índice Cifra de Negocio;104.809970069;M
2016-03;40123;61754;3143;Índice Cifra de Negocio;106.32332231;M
2016-03;40123;61755;3143;Índice Cifra de Negocio;101.392844157;M
2016-03;40123;61756;3143;Índice Cifra de Negocio;105.722318831;M
2016-03;40123;61757;3143;Índice Cifra de Negocio;98.092739391;M
2016-03;40123;61758;3143;Índice Cifra de Negocio;104.140525939;M
2016-03;40123;61759;3143;Índice Cifra de Negocio;90.144610612;M
2016-03;40123;61760;3143;Índice Cifra de Negocio;104.464724918;M
2016-04;40123;61753;3143;Índice Cifra de Negocio;103.135322181;M
2016-04;40123;61754;3143;Índice Cifra de Negocio;103.943272107;M
2016-04;40123;61755;3143;Índice Cifra de Negocio;101.524803073;M
2016-04;40123;61756;3143;Índice Cifra de Negocio;107.865861729;M
2016-04;40123;61757;3143;Índice Cifra de Negocio;101.222914805;M
2016-04;40123;61758;3143;Índice Cifra de Negocio;102.364957793;M
2016-04;40123;61759;3143;Índice Cifra de Negocio;89.520088399;M
2016-04;40123;61760;3143;Índice Cifra de Negocio;97.378845736;M
2016-05;40123;61753;3143;Índice Cifra de Negocio;104.577807276;M
2016-05;40123;61754;3143;Índice Cifra de Negocio;104.461483056;M
2016-05;40123;61755;3143;Índice Cifra de Negocio;105.350929838;M
2016-05;40123;61756;3143;Índice Cifra de Negocio;105.706550755;M
2016-05;40123;61757;3143;Índice Cifra de Negocio;113.801963592;M
2016-05;40123;61758;3143;Índice Cifra de Negocio;102.513069059;M
2016-05;40123;61759;3143;Índice Cifra de Negocio;89.210484416;M
2016-05;40123;61760;3143;Índice Cifra de Negocio;107.121615657;M
2016-06;40123;61753;3143;Índice Cifra de Negocio;107.560063137;M
2016-06;40123;61754;3143;Índice Cifra de Negocio;106.392640721;M
2016-06;40123;61755;3143;Índice Cifra de Negocio;111.04997948;M
2016-06;40123;61756;3143;Índice Cifra de Negocio;106.857289381;M
2016-06;40123;61757;3143;Índice Cifra de Negocio;121.07731141;M
2016-06;40123;61758;3143;Índice Cifra de Negocio;106.553426358;M
2016-06;40123;61759;3143;Índice Cifra de Negocio;97.405292356;M
2016-06;40123;61760;3143;Índice Cifra de Negocio;119.025859614;M
2016-07;40123;61753;3143;Índice Cifra de Negocio;109.236226435;M
2016-07;40123;61754;3143;Índice Cifra de Negocio;106.065159587;M
2016-07;40123;61755;3143;Índice Cifra de Negocio;117.886833388;M
2016-07;40123;61756;3143;Índice Cifra de Negocio;103.741345957;M
2016-07;40123;61757;3143;Índice Cifra de Negocio;145.68874213;M
2016-07;40123;61758;3143;Índice Cifra de Negocio;104.871535835;M
2016-07;40123;61759;3143;Índice Cifra de Negocio;98.552259038;M
2016-07;40123;61760;3143;Índice Cifra de Negocio;130.985412307;M
2016-08;40123;61753;3143;Índice Cifra de Negocio;101.153661938;M
2016-08;40123;61754;3143;Índice Cifra de Negocio;96.778635205;M
2016-08;40123;61755;3143;Índice Cifra de Negocio;112.8640552;M
2016-08;40123;61756;3143;Índice Cifra de Negocio;92.803862251;M
2016-08;40123;61757;3143;Índice Cifra de Negocio;158.912396856;M
2016-08;40123;61758;3143;Índice Cifra de Negocio;96.13797683;M
2016-08;40123;61759;3143;Índice Cifra de Negocio;81.177484234;M
2016-08;40123;61760;3143;Índice Cifra de Negocio;124.077479208;M
2016-09;40123;61753;3143;Índice Cifra de Negocio;101.672493728;M
2016-09;40123;61754;3143;Índice Cifra de Negocio;98.749462873;M
2016-09;40123;61755;3143;Índice Cifra de Negocio;109.650907398;M
2016-09;40123;61756;3143;Índice Cifra de Negocio;100.778342389;M
2016-09;40123;61757;3143;Índice Cifra de Negocio;128.433021306;M
2016-09;40123;61758;3143;Índice Cifra de Negocio;105.178977431;M
2016-09;40123;61759;3143;Índice Cifra de Negocio;88.521549473;M
2016-09;40123;61760;3143;Índice Cifra de Negocio;120.825409823;M
2016-10;40123;61753;3143;Índice Cifra de Negocio;101.931179033;M
2016-10;40123;61754;3143;Índice Cifra de Negocio;100.593787794;M
2016-10;40123;61755;3143;Índice Cifra de Negocio;105.832721053;M
2016-10;40123;61756;3143;Índice Cifra de Negocio;105.895524216;M
2016-10;40123;61757;3143;Índice Cifra de Negocio;111.732068779;M
2016-10;40123;61758;3143;Índice Cifra de Negocio;108.254940203;M
2016-10;40123;61759;3143;Índice Cifra de Negocio;90.474892727;M
2016-10;40123;61760;3143;Índice Cifra de Negocio;106.894564683;M
2016-11;40123;61753;3143;Índice Cifra de Negocio;103.74833427;M
2016-11;40123;61754;3143;Índice Cifra de Negocio;105.705870553;M
2016-11;40123;61755;3143;Índice Cifra de Negocio;99.184017527;M
2016-11;40123;61756;3143;Índice Cifra de Negocio;106.897637836;M
2016-11;40123;61757;3143;Índice Cifra de Negocio;88.36861902;M
2016-11;40123;61758;3143;Índice Cifra de Negocio;108.156577656;M
2016-11;40123;61759;3143;Índice Cifra de Negocio;91.927440913;M
2016-11;40123;61760;3143;Índice Cifra de Negocio;97.699356059;M
2016-12;40123;61753;3143;Índice Cifra de Negocio;115.368933633;M
2016-12;40123;61754;3143;Índice Cifra de Negocio;119.297214291;M
2016-12;40123;61755;3143;Índice Cifra de Negocio;105.788802382;M
2016-12;40123;61756;3143;Índice Cifra de Negocio;109.517774767;M
2016-12;40123;61757;3143;Índice Cifra de Negocio;91.763862149;M
2016-12;40123;61758;3143;Índice Cifra de Negocio;120.764800696;M
2016-12;40123;61759;3143;Índice Cifra de Negocio;113.239248448;M
2016-12;40123;61760;3143;Índice Cifra de Negocio;97.087502509;M
2017-01;40123;61753;3143;Índice Cifra de Negocio;100.988891488;M
2017-01;40123;61754;3143;Índice Cifra de Negocio;104.866353122;M
2017-01;40123;61755;3143;Índice Cifra de Negocio;91.465702525;M
2017-01;40123;61756;3143;Índice Cifra de Negocio;105.677347463;M
2017-01;40123;61757;3143;Índice Cifra de Negocio;77.768075293;M
2017-01;40123;61758;3143;Índice Cifra de Negocio;100.456725423;M
2017-01;40123;61759;3143;Índice Cifra de Negocio;80.184088174;M
2017-01;40123;61760;3143;Índice Cifra de Negocio;84.972057054;M
2017-02;40123;61753;3143;Índice Cifra de Negocio;96.557261866;M
2017-02;40123;61754;3143;Índice Cifra de Negocio;98.83419049;M
2017-02;40123;61755;3143;Índice Cifra de Negocio;91.158699992;M
2017-02;40123;61756;3143;Índice Cifra de Negocio;101.155430564;M
2017-02;40123;61757;3143;Índice Cifra de Negocio;77.6271031;M
2017-02;40123;61758;3143;Índice Cifra de Negocio;100.81331875;M
2017-02;40123;61759;3143;Índice Cifra de Negocio;85.367728892;M
2017-02;40123;61760;3143;Índice Cifra de Negocio;87.293270984;M
2017-03;40123;61753;3143;Índice Cifra de Negocio;112.553084097;M
2017-03;40123;61754;3143;Índice Cifra de Negocio;116.251385852;M
2017-03;40123;61755;3143;Índice Cifra de Negocio;103.554288737;M
2017-03;40123;61756;3143;Índice Cifra de Negocio;115.690995693;M
2017-03;40123;61757;3143;Índice Cifra de Negocio;89.740644757;M
2017-03;40123;61758;3143;Índice Cifra de Negocio;108.439924132;M
2017-03;40123;61759;3143;Índice Cifra de Negocio;98.737507676;M
2017-03;40123;61760;3143;Índice Cifra de Negocio;98.538790157;M
2017-04;40123;61753;3143;Índice Cifra de Negocio;106.008647847;M
2017-04;40123;61754;3143;Índice Cifra de Negocio;106.059641311;M
2017-04;40123;61755;3143;Índice Cifra de Negocio;106.427564681;M
2017-04;40123;61756;3143;Índice Cifra de Negocio;111.29854766;M
2017-04;40123;61757;3143;Índice Cifra de Negocio;109.535518761;M
2017-04;40123;61758;3143;Índice Cifra de Negocio;101.209590862;M
2017-04;40123;61759;3143;Índice Cifra de Negocio;100.386388066;M
2017-04;40123;61760;3143;Índice Cifra de Negocio;98.737909265;M
2017-05;40123;61753;3143;Índice Cifra de Negocio;110.846513562;M
2017-05;40123;61754;3143;Índice Cifra de Negocio;110.772703424;M
2017-05;40123;61755;3143;Índice Cifra de Negocio;111.61399836;M
2017-05;40123;61756;3143;Índice Cifra de Negocio;120.221280179;M
2017-05;40123;61757;3143;Índice Cifra de Negocio;112.490648335;M
2017-05;40123;61758;3143;Índice Cifra de Negocio;105.399541576;M
2017-05;40123;61759;3143;Índice Cifra de Negocio;97.6722769;M
2017-05;40123;61760;3143;Índice Cifra de Negocio;108.854910192;M
2017-06;40123;61753;3143;Índice Cifra de Negocio;112.289042133;M
2017-06;40123;61754;3143;Índice Cifra de Negocio;110.814080368;M
2017-06;40123;61755;3143;Índice Cifra de Negocio;116.695007308;M
2017-06;40123;61756;3143;Índice Cifra de Negocio;119.703632162;M
2017-06;40123;61757;3143;Índice Cifra de Negocio;122.628794448;M
2017-06;40123;61758;3143;Índice Cifra de Negocio;108.999338201;M
2017-06;40123;61759;3143;Índice Cifra de Negocio;104.460032047;M
2017-06;40123;61760;3143;Índice Cifra de Negocio;117.044561855;M
2017-07;40123;61753;3143;Índice Cifra de Negocio;110.019351442;M
2017-07;40123;61754;3143;Índice Cifra de Negocio;106.231584637;M
2017-07;40123;61755;3143;Índice Cifra de Negocio;120.40698281;M
2017-07;40123;61756;3143;Índice Cifra de Negocio;113.734431339;M
2017-07;40123;61757;3143;Índice Cifra de Negocio;137.30393214;M
2017-07;40123;61758;3143;Índice Cifra de Negocio;106.683661049;M
2017-07;40123;61759;3143;Índice Cifra de Negocio;110.634825769;M
2017-07;40123;61760;3143;Índice Cifra de Negocio;126.175528766;M
2017-08;40123;61753;3143;Índice Cifra de Negocio;104.020498278;M
2017-08;40123;61754;3143;Índice Cifra de Negocio;100.403556065;M
2017-08;40123;61755;3143;Índice Cifra de Negocio;113.934266522;M
2017-08;40123;61756;3143;Índice Cifra de Negocio;101.714263294;M
2017-08;40123;61757;3143;Índice Cifra de Negocio;149.549212324;M
2017-08;40123;61758;3143;Índice Cifra de Negocio;96.744772273;M
2017-08;40123;61759;3143;Índice Cifra de Negocio;85.366336829;M
2017-08;40123;61760;3143;Índice Cifra de Negocio;122.964131786;M
2017-09;40123;61753;3143;Índice Cifra de Negocio;104.895959216;M
2017-09;40123;61754;3143;Índice Cifra de Negocio;102.121319636;M
2017-09;40123;61755;3143;Índice Cifra de Negocio;112.631512838;M
2017-09;40123;61756;3143;Índice Cifra de Negocio;107.593695034;M
2017-09;40123;61757;3143;Índice Cifra de Negocio;128.50276098;M
2017-09;40123;61758;3143;Índice Cifra de Negocio;105.617748247;M
2017-09;40123;61759;3143;Índice Cifra de Negocio;96.0781218;M
2017-09;40123;61760;3143;Índice Cifra de Negocio;117.683200271;M
2017-10;40123;61753;3143;Índice Cifra de Negocio;107.102742352;M
2017-10;40123;61754;3143;Índice Cifra de Negocio;104.598180844;M
2017-10;40123;61755;3143;Índice Cifra de Negocio;114.149879927;M
2017-10;40123;61756;3143;Índice Cifra de Negocio;116.292685416;M
2017-10;40123;61757;3143;Índice Cifra de Negocio;112.151438264;M
2017-10;40123;61758;3143;Índice Cifra de Negocio;110.208344028;M
2017-10;40123;61759;3143;Índice Cifra de Negocio;116.993785869;M
2017-10;40123;61760;3143;Índice Cifra de Negocio;110.596001346;M
2017-11;40123;61753;3143;Índice Cifra de Negocio;109.63231102;M
2017-11;40123;61754;3143;Índice Cifra de Negocio;110.828940466;M
2017-11;40123;61755;3143;Índice Cifra de Negocio;107.101233022;M
2017-11;40123;61756;3143;Índice Cifra de Negocio;117.67628635;M
2017-11;40123;61757;3143;Índice Cifra de Negocio;87.418829534;M
2017-11;40123;61758;3143;Índice Cifra de Negocio;109.567985192;M
2017-11;40123;61759;3143;Índice Cifra de Negocio;117.461557795;M
2017-11;40123;61760;3143;Índice Cifra de Negocio;101.7368688;M
2017-12;40123;61753;3143;Índice Cifra de Negocio;119.115644139;M
2017-12;40123;61754;3143;Índice Cifra de Negocio;121.539654419;M
2017-12;40123;61755;3143;Índice Cifra de Negocio;113.45319572;M
2017-12;40123;61756;3143;Índice Cifra de Negocio;116.320954309;M
2017-12;40123;61757;3143;Índice Cifra de Negocio;93.978056788;M
2017-12;40123;61758;3143;Índice Cifra de Negocio;124.052728136;M
2017-12;40123;61759;3143;Índice Cifra de Negocio;137.56625142;M
2017-12;40123;61760;3143;Índice Cifra de Negocio;102.229377399;M
2018-01;40123;61753;3143;Índice Cifra de Negocio;105.057234319;M
2018-01;40123;61754;3143;Índice Cifra de Negocio;107.973538294;M
2018-01;40123;61755;3143;Índice Cifra de Negocio;98.069167195;M
2018-01;40123;61756;3143;Índice Cifra de Negocio;112.114731608;M
2018-01;40123;61757;3143;Índice Cifra de Negocio;78.115258689;M
2018-01;40123;61758;3143;Índice Cifra de Negocio;104.318263816;M
2018-01;40123;61759;3143;Índice Cifra de Negocio;102.02700252;M
2018-01;40123;61760;3143;Índice Cifra de Negocio;88.923813516;M
2018-02;40123;61753;3143;Índice Cifra de Negocio;99.732923235;M
2018-02;40123;61754;3143;Índice Cifra de Negocio;101.234254584;M
2018-02;40123;61755;3143;Índice Cifra de Negocio;96.345025807;M
2018-02;40123;61756;3143;Índice Cifra de Negocio;107.733352904;M
2018-02;40123;61757;3143;Índice Cifra de Negocio;77.294863963;M
2018-02;40123;61758;3143;Índice Cifra de Negocio;101.768166686;M
2018-02;40123;61759;3143;Índice Cifra de Negocio;97.254300405;M
2018-02;40123;61760;3143;Índice Cifra de Negocio;95.750543985;M
2018-03;40123;61753;3143;Índice Cifra de Negocio;113.637114462;M
2018-03;40123;61754;3143;Índice Cifra de Negocio;115.595153038;M
2018-03;40123;61755;3143;Índice Cifra de Negocio;109.143151352;M
2018-03;40123;61756;3143;Índice Cifra de Negocio;117.578291024;M
2018-03;40123;61757;3143;Índice Cifra de Negocio;95.520884848;M
2018-03;40123;61758;3143;Índice Cifra de Negocio;109.924509692;M
2018-03;40123;61759;3143;Índice Cifra de Negocio;113.100885681;M
2018-03;40123;61760;3143;Índice Cifra de Negocio;106.389088261;M
2018-04;40123;61753;3143;Índice Cifra de Negocio;110.342703549;M
2018-04;40123;61754;3143;Índice Cifra de Negocio;109.774007471;M
2018-04;40123;61755;3143;Índice Cifra de Negocio;112.306138489;M
2018-04;40123;61756;3143;Índice Cifra de Negocio;121.881436035;M
2018-04;40123;61757;3143;Índice Cifra de Negocio;99.631256074;M
2018-04;40123;61758;3143;Índice Cifra de Negocio;109.182949893;M
2018-04;40123;61759;3143;Índice Cifra de Negocio;115.667745015;M
2018-04;40123;61760;3143;Índice Cifra de Negocio;109.598660438;M
2018-05;40123;61753;3143;Índice Cifra de Negocio;117.130950391;M
2018-05;40123;61754;3143;Índice Cifra de Negocio;116.757798798;M
2018-05;40123;61755;3143;Índice Cifra de Negocio;118.624644553;M
2018-05;40123;61756;3143;Índice Cifra de Negocio;126.581563026;M
2018-05;40123;61757;3143;Índice Cifra de Negocio;113.31542579;M
2018-05;40123;61758;3143;Índice Cifra de Negocio;106.658223639;M
2018-05;40123;61759;3143;Índice Cifra de Negocio;119.805934154;M
2018-05;40123;61760;3143;Índice Cifra de Negocio;117.179026348;M
2018-06;40123;61753;3143;Índice Cifra de Negocio;115.623534478;M
2018-06;40123;61754;3143;Índice Cifra de Negocio;113.766555091;M
2018-06;40123;61755;3143;Índice Cifra de Negocio;120.911304661;M
2018-06;40123;61756;3143;Índice Cifra de Negocio;119.692346887;M
2018-06;40123;61757;3143;Índice Cifra de Negocio;119.274220816;M
2018-06;40123;61758;3143;Índice Cifra de Negocio;113.190210579;M
2018-06;40123;61759;3143;Índice Cifra de Negocio;126.903123056;M
2018-06;40123;61760;3143;Índice Cifra de Negocio;124.329290899;M
2018-07;40123;61753;3143;Índice Cifra de Negocio;117.267900377;M
2018-07;40123;61754;3143;Índice Cifra de Negocio;113.493868833;M
2018-07;40123;61755;3143;Índice Cifra de Negocio;127.473973034;M
2018-07;40123;61756;3143;Índice Cifra de Negocio;118.577797063;M
2018-07;40123;61757;3143;Índice Cifra de Negocio;136.33371483;M
2018-07;40123;61758;3143;Índice Cifra de Negocio;110.292303255;M
2018-07;40123;61759;3143;Índice Cifra de Negocio;138.162923823;M
2018-07;40123;61760;3143;Índice Cifra de Negocio;133.391480978;M
2018-08;40123;61753;3143;Índice Cifra de Negocio;108.527310466;M
2018-08;40123;61754;3143;Índice Cifra de Negocio;104.126755553;M
2018-08;40123;61755;3143;Índice Cifra de Negocio;120.298161999;M
2018-08;40123;61756;3143;Índice Cifra de Negocio;108.074167026;M
2018-08;40123;61757;3143;Índice Cifra de Negocio;155.414477537;M
2018-08;40123;61758;3143;Índice Cifra de Negocio;99.297720791;M
2018-08;40123;61759;3143;Índice Cifra de Negocio;102.304124786;M
2018-08;40123;61760;3143;Índice Cifra de Negocio;122.201990431;M
2018-09;40123;61753;3143;Índice Cifra de Negocio;107.22820971;M
2018-09;40123;61754;3143;Índice Cifra de Negocio;102.30941369;M
2018-09;40123;61755;3143;Índice Cifra de Negocio;120.32063113;M
2018-09;40123;61756;3143;Índice Cifra de Negocio;106.631166;M
2018-09;40123;61757;3143;Índice Cifra de Negocio;125.15992109;M
2018-09;40123;61758;3143;Índice Cifra de Negocio;113.88524491;M
2018-09;40123;61759;3143;Índice Cifra de Negocio;144.03093691;M
2018-09;40123;61760;3143;Índice Cifra de Negocio;119.93634717;M
2018-10;40123;61753;3143;Índice Cifra de Negocio;112.8853915;M
2018-10;40123;61754;3143;Índice Cifra de Negocio;111.03910379;M
2018-10;40123;61755;3143;Índice Cifra de Negocio;118.13320114;M
2018-10;40123;61756;3143;Índice Cifra de Negocio;122.05701494;M
2018-10;40123;61757;3143;Índice Cifra de Negocio;109.55837093;M
2018-10;40123;61758;3143;Índice Cifra de Negocio;116.10461469;M
2018-10;40123;61759;3143;Índice Cifra de Negocio;125.11852081;M
2018-10;40123;61760;3143;Índice Cifra de Negocio;115.782497;M
2018-11;40123;61753;3143;Índice Cifra de Negocio;112.9277472;M
2018-11;40123;61754;3143;Índice Cifra de Negocio;113.52712063;M
2018-11;40123;61755;3143;Índice Cifra de Negocio;111.91090577;M
2018-11;40123;61756;3143;Índice Cifra de Negocio;118.87300671;M
2018-11;40123;61757;3143;Índice Cifra de Negocio;86.428887144;M
2018-11;40123;61758;3143;Índice Cifra de Negocio;118.6661825;M
2018-11;40123;61759;3143;Índice Cifra de Negocio;135.07548274;M
2018-11;40123;61760;3143;Índice Cifra de Negocio;106.84070819;M
2018-12;40123;61753;3143;Índice Cifra de Negocio;121.370512835;M
2018-12;40123;61754;3143;Índice Cifra de Negocio;122.321746356;M
2018-12;40123;61755;3143;Índice Cifra de Negocio;119.491106985;M
2018-12;40123;61756;3143;Índice Cifra de Negocio;122.037551656;M
2018-12;40123;61757;3143;Índice Cifra de Negocio;98.521143774;M
2018-12;40123;61758;3143;Índice Cifra de Negocio;125.956685661;M
2018-12;40123;61759;3143;Índice Cifra de Negocio;156.913413391;M
2018-12;40123;61760;3143;Índice Cifra de Negocio;100.967033226;M
2019-01;40123;61753;3143;Índice Cifra de Negocio;111.41306053;M
2019-01;40123;61754;3143;Índice Cifra de Negocio;113.70317649;M
2019-01;40123;61755;3143;Índice Cifra de Negocio;106.0568884;M
2019-01;40123;61756;3143;Índice Cifra de Negocio;127.22561095;M
2019-01;40123;61757;3143;Índice Cifra de Negocio;81.833046864;M
2019-01;40123;61758;3143;Índice Cifra de Negocio;103.99571157;M
2019-01;40123;61759;3143;Índice Cifra de Negocio;109.7878198;M
2019-01;40123;61760;3143;Índice Cifra de Negocio;96.384655584;M
2019-02;40123;61753;3143;Índice Cifra de Negocio;106.98754318;M
2019-02;40123;61754;3143;Índice Cifra de Negocio;107.86612975;M
2019-02;40123;61755;3143;Índice Cifra de Negocio;105.22815159;M
2019-02;40123;61756;3143;Índice Cifra de Negocio;120.75707782;M
2019-02;40123;61757;3143;Índice Cifra de Negocio;80.832804454;M
2019-02;40123;61758;3143;Índice Cifra de Negocio;105.86079867;M
2019-02;40123;61759;3143;Índice Cifra de Negocio;113.11736913;M
2019-02;40123;61760;3143;Índice Cifra de Negocio;101.52217436;M
2019-03;40123;61753;3143;Índice Cifra de Negocio;120.12930275;M
2019-03;40123;61754;3143;Índice Cifra de Negocio;121.2364885;M
2019-03;40123;61755;3143;Índice Cifra de Negocio;117.84455101;M
2019-03;40123;61756;3143;Índice Cifra de Negocio;133.36044384;M
2019-03;40123;61757;3143;Índice Cifra de Negocio;96.155224055;M
2019-03;40123;61758;3143;Índice Cifra de Negocio;113.6491984;M
2019-03;40123;61759;3143;Índice Cifra de Negocio;127.35156523;M
2019-03;40123;61760;3143;Índice Cifra de Negocio;111.90341014;M
2019-04;40123;61753;3143;Índice Cifra de Negocio;120.26027324;M
2019-04;40123;61754;3143;Índice Cifra de Negocio;118.67679055;M
2019-04;40123;61755;3143;Índice Cifra de Negocio;124.8711327;M
2019-04;40123;61756;3143;Índice Cifra de Negocio;135.0896975;M
2019-04;40123;61757;3143;Índice Cifra de Negocio;110.69729979;M
2019-04;40123;61758;3143;Índice Cifra de Negocio;114.49064957;M
2019-04;40123;61759;3143;Índice Cifra de Negocio;132.94103415;M
2019-04;40123;61760;3143;Índice Cifra de Negocio;124.86774362;M
2019-05;40123;61753;3143;Índice Cifra de Negocio;124.53113777;M
2019-05;40123;61754;3143;Índice Cifra de Negocio;123.22857028;M
2019-05;40123;61755;3143;Índice Cifra de Negocio;128.44177615;M
2019-05;40123;61756;3143;Índice Cifra de Negocio;141.61794341;M
2019-05;40123;61757;3143;Índice Cifra de Negocio;118.54809675;M
2019-05;40123;61758;3143;Índice Cifra de Negocio;111.17776172;M
2019-05;40123;61759;3143;Índice Cifra de Negocio;128.57484697;M
2019-05;40123;61760;3143;Índice Cifra de Negocio;129.29242513;M
2019-06;40123;61753;3143;Índice Cifra de Negocio;119.83670637;M
2019-06;40123;61754;3143;Índice Cifra de Negocio;114.70704612;M
2019-06;40123;61755;3143;Índice Cifra de Negocio;133.53292315;M
