ID;COD;NAME;DESCRIPTION;PARENTCODE;ORDER
3525;392;(392) Antillas Neerlandesas;Antillas Neerlandesas;0303;221
3541;399;(399) Países de América sin relación diplomática;Países de América sin relación diplomática;3990;222
3529;3331;(3331) Otros países y terrirorios dependientes en América Central y Caribe;Otros países y terrirorios dependientes en América Central y Caribe;33310;223
3533;3332;(3332) Territorios dependientes en América del Norte;Territorios dependientes en América del Norte;33320;224
3537;3333;(3333) Otros países y terrirorios dependientes en Sudamérica;Otros países y terrirorios dependientes en Sudamérica;33330;225
3593;0406;(0406) Asia;Asia;6604;45
3594;409;(409) Filipinas;Filipinas;0406;231
3606;415;(415) Japón;Japón;0406;232
3598;410;(410) India;India;0406;233
3602;411;(411) Indonesia;Indonesia;0406;234
3610;426;(426) Pakistán;Pakistán;0406;235
3546;401;(401) Afganistán;Afganistán;0406;236
3547;402;(402) Arabia Saudita;Arabia Saudita;0406;237
3580;442;(442) Azerbaiyán;Azerbaiyán;0406;238
3548;403;(403) Bahrein;Bahrein;0406;239
3549;404;(404) Bangladesh;Bangladesh;0406;240
3550;405;(405) Myanmar;Myanmar;0406;241
3577;439;(439) Brunei;Brunei;0406;242
3558;417;(417) Camboya;Camboya;0406;243
3552;407;(407) China;China;0406;244
3553;408;(408) Emiratos Árabes Unidos;Emiratos Árabes Unidos;0406;245
3554;412;(412) Irak;Irak;0406;246
3555;413;(413) Irán;Irán;0406;247
3578;440;(440) Islas Marshall;Islas Marshall;0406;248
3556;414;(414) Israel;Israel;0406;249
3557;416;(416) Jordania;Jordania;0406;250
3581;443;(443) Kazajstán;Kazajstán;0406;251
3584;444;(444) Kirgyistán;Kirgyistán;0406;252
3559;418;(418) Kuwait;Kuwait;0406;253
3560;419;(419) Laos;Laos;0406;254
3561;420;(420) Líbano;Líbano;0406;255
3562;421;(421) Malasia;Malasia;0406;256
3563;422;(422) Maldivas;Maldivas;0406;257
3564;423;(423) Mongolia;Mongolia;0406;258
3565;424;(424) Nepal;Nepal;0406;259
3566;425;(425) Omán;Omán;0406;260
3590;600;(600) Palestina;Palestina;0406;261
3567;427;(427) Qatar;Qatar;0406;262
3568;430;(430) República de Corea;República de Corea;0406;263
3569;431;(431) República Popular de Corea del Norte;República Popular de Corea del Norte;0406;264
3570;432;(432) Singapur;Singapur;0406;265
3571;433;(433) Siria;Siria;0406;266
3572;434;(434) Sri Lanka;Sri Lanka;0406;267
3573;435;(435) Tailandia;Tailandia;0406;268
3585;445;(445) Tadykistan;Tadykistan;0406;269
3586;446;(446) Turkmenistán;Turkmenistán;0406;270
3576;438;(438) Taiwán;Taiwán;0406;271
3587;447;(447) Uzbekistán;Uzbekistán;0406;272
3575;437;(437) Vietnám;Vietnám;0406;273
3579;441;(441) Yemen;Yemen;0406;274
3551;406;(406) Bután;Bután;0406;275
3589;499;(499) Países de Asia sin relación diplomática;Países de Asia sin relación diplomática;0406;276
3582;4441;(4441) Otros países y terrirorios dependientes en el Oriente Próximo;Otros países y terrirorios dependientes en el Oriente Próximo;0406;277
3583;4442;(4442) Otros países y terrirorios dependientes en Asia del Sur y Sudeste;Otros países y terrirorios dependientes en Asia del Sur y Sudeste;0406;278
3588;490;(490) Macao;Macao;0406;279
3623;0501;(0501) Oceanía;Oceanía;6605;56
3624;501;(501) Australia;Australia;0501;286
3628;502;(502) Fiji;Fiji;0501;287
3660;513;(513) Islas Cook;Islas Cook;0501;288
3640;506;(506) Islas Salomón;Islas Salomón;0501;289
3656;511;(511) Micronesia;Micronesia;0501;290
3632;504;(504) Nueva Zelanda;Nueva Zelanda;0501;291
3636;505;(505) Papúa Nueva Guinea;Papúa Nueva Guinea;0501;292
3644;507;(507) Samoa;Samoa;0501;293
3648;508;(508) Tonga;Tonga;0501;294
3652;509;(509) Vanuatu;Vanuatu;0501;295
3617;515;(515) Nauru;Nauru;0501;296
3618;516;(516) Palaos;Palaos;0501;297
3619;517;(517) Timor;Timor;0501;298
3616;512;(512) Tuvalu;Tuvalu;0501;299
3620;599;(599) Países de Oceanía sin relación diplomática;Países de Oceanía sin relación diplomática;0501;300
3615;002;(002) País de Oceanía no determinado;País de Oceanía no determinado;0501;301
3668;5550;(5550) Apátridas;Apátridas;66555;57
3665;555;(555) Apátridas;Apátridas;5550;292
3673;66NC0;(66NC0) No consta;No consta;66NC00;58
3670;66NC;(66NC) No consta;No consta;66NC0;293
3684;NP00;(NP00) No procede;No procede;NP000;14
3685;NP0;(NP0) No procede;No procede;NP00;59
3688;NP;(NP) No procede;No procede;NP0;294
3678;NC00;(NC00) No consta;No consta;NC000;15
3679;NC0;(NC0) No consta;No consta;NC00;60
3682;NC;(NC) No consta;No consta;NC0;295
